quarter,actual,pred,naive,prior_year,ar1,feature,transform,lag,target,window
1Q24,2.7792,2.8124483483453395,-0.2236,-1.8904,-0.7834947118633131,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
2Q24,4.0906,0.8632977550053977,2.7792,-0.871,0.9188810344714502,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
3Q24,3.3314,1.018945254341674,4.0906,-1.1632,1.8514689406379876,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
4Q24,3.4676,0.9319558273026411,3.3314,-0.2236,1.7985552504431523,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
1Q25,3.0,0.18979733084409833,3.4676,2.7792,2.051566452144036,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
2Q25,3.3308,2.2427062832909437,3.0,4.0906,1.96930090444885,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
3Q25,5.0474,2.6137522915558353,3.3308,3.3314,2.2294183265481653,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
4Q25,4.777,2.155952470464688,5.0474,3.4676,3.2019560757604637,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
1Q26,6.3048,2.2331919931031345,4.777,3.0,3.2684567650801943,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
2Q26,6.7506,2.2079703221712554,6.3048,3.3308,4.326925124549172,cpi_lodging_sa,diff,1,adr_exfx_na_pp,2022Q1+
1Q24,2.2557752082862383,0.47669514588856043,0.8339628069705792,3.4765599528784485,0.5127528504234428,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.3331452237468866,2.2557752082862383,2.4720399165943165,1.707737296555292,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.1448436791808883,3.234375616562978,1.005193813553488,2.3181453938168577,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.19488653133521,2.083188605444465,0.8339628069705792,1.947989863654478,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.233894812484169,2.760245101599631,2.2557752082862383,2.226540426944484,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.1866963689964622,2.231373644528559,3.234375616562978,2.1014775348891215,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.1107957199084373,1.905622741315353,2.083188605444465,2.0018695208600823,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.2406309939112856,2.8222911901990337,2.760245101599631,2.278708711746652,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.3193850068577437,3.69881318212152,2.231373644528559,2.7422669668313455,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.431959935483065,4.380588950682848,1.905622741315353,3.57963241916159,cpi_lodging_nsa,level,0,residual_pricing_pp,2023Q1+
1Q24,2.0,0.14250291373265372,0.5,3.0,0.26315789473684187,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.0699616518800972,2.0,2.0,1.3333333333333337,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.8864672951343555,3.0,0.5,2.0319148936170217,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,1.8567354436693821,2.0,0.5,1.717105263157895,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.9034294452931881,2.0,2.0,1.7584269662921352,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.789312985132801,1.0,3.0,1.3676470588235294,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.605452230840203,1.0,2.0,1.2952755905511815,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.6610176698957653,2.0,2.0,1.6809210526315788,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.7699817143351124,3.0,1.0,2.1301775147929005,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,1.9360726345946522,4.0,1.0,3.1181818181818164,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,3.127256616354903,0.5,3.0,1.1246132409563685,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.689413952606478,2.0,2.0,2.3022434504645823,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.798033842418384,3.0,0.5,3.0203734945596654,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,3.3421685508824424,2.0,0.5,2.287345226937882,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,2.8837864637793085,2.0,2.0,2.2514690214614905,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,2.1771987892135547,1.0,3.0,1.4725374224499266,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,1.918247773298253,1.0,2.0,1.4117596994984059,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.463249891301598,2.0,2.0,2.117883217330461,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,3.1069848874221524,3.0,1.0,2.8190339060403473,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,3.875018510628694,4.0,1.0,3.5217824484809004,cpi_lodging_nsa,level,0,adr_exfx_yoy_pp,2022Q1+
1Q24,2.7792,0.13409085727423306,-0.2236,-1.8904,-0.8192686783021977,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
2Q24,4.0906,2.0362909978818347,2.7792,-0.871,7.689045325779507,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
3Q24,3.3314,2.767120051115802,4.0906,-1.1632,5.902314904751951,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
4Q24,3.4676,0.851055729536095,3.3314,-0.2236,3.678320122832291,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
1Q25,3.0,2.1439989420478565,3.4676,2.7792,3.722124204433347,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
2Q25,3.3308,3.718777932181327,3.0,4.0906,3.1851409167708673,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
3Q25,5.0474,3.935582291577335,3.3308,3.3314,3.464360154875057,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
4Q25,4.777,5.490351410006053,5.0474,3.4676,5.142202433670956,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
1Q26,6.3048,1.096823217828029,4.777,3.0,4.829498399236521,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
2Q26,6.7506,-0.31607253031782756,6.3048,3.3308,6.4289767213751805,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2023Q1+
1Q24,2.7792,0.18788250598867595,-0.2236,-1.8904,-0.45788124344345726,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
2Q24,4.0906,0.425338072464689,2.7792,-0.871,2.0563289686471666,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
3Q24,3.3314,1.241104691991469,4.0906,-1.1632,3.0930052099726435,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
4Q24,3.4676,2.5818120839125185,3.3314,-0.2236,2.6517489567666948,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
1Q25,3.0,2.2119438995849556,3.4676,2.7792,2.8096571114049347,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
2Q25,3.3308,1.6303582497122031,3.0,4.0906,2.53968813082097,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
3Q25,5.0474,1.7096412332609419,3.3308,3.3314,2.803396504663283,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
4Q25,4.777,1.6011514737789236,5.0474,3.4676,4.005301064876131,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
1Q26,6.3048,3.4876183929513735,4.777,3.0,3.898123165357095,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
2Q26,6.7506,4.374401155185579,6.3048,3.3308,5.011552048348953,cpi_lodging_nsa,level,0,adr_exfx_na_pp,2022Q1+
1Q24,2.2557752082862383,1.681822795514984,0.8339628069705792,3.4765599528784485,0.5127528504234428,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,2.1387843643129023,2.2557752082862383,2.4720399165943165,1.707737296555292,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.8469166220955415,3.234375616562978,1.005193813553488,2.3181453938168577,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.50718317066992,2.083188605444465,0.8339628069705792,1.947989863654478,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.2868182885530164,2.760245101599631,2.2557752082862383,2.226540426944484,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.416184261441342,2.231373644528559,3.234375616562978,2.1014775348891215,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.528015739449288,1.905622741315353,2.083188605444465,2.0018695208600823,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.634730653510002,2.8222911901990337,2.760245101599631,2.278708711746652,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,3.0983146605552028,3.69881318212152,2.231373644528559,2.7422669668313455,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.3161438895486084,4.380588950682848,1.905622741315353,3.57963241916159,cpi_lodging_nsa,level,1,residual_pricing_pp,2023Q1+
1Q24,2.0,1.1793984878507924,0.5,3.0,0.26315789473684187,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.8487804099210523,2.0,2.0,1.3333333333333337,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,2.6140468868242204,3.0,0.5,2.0319148936170217,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.3281980176449646,2.0,0.5,1.717105263157895,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.8999426600890459,2.0,2.0,1.7584269662921352,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.952108823608166,1.0,3.0,1.3676470588235294,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,2.0128231436396793,1.0,2.0,1.2952755905511815,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,2.0487227281417955,2.0,2.0,1.6809210526315788,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,2.4653572537210073,3.0,1.0,2.1301775147929005,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,1.7690650046413356,4.0,1.0,3.1181818181818164,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,1.294753348414846,0.5,3.0,1.1094731754470752,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,1.0465740732873565,2.0,2.0,2.236641221374046,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,1.1994597963978817,3.0,0.5,2.9302325581395343,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,1.4309422398253218,2.0,0.5,2.2426960533059974,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,2.489174237053488,2.0,2.0,2.2121415770609323,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,1.879844728552345,1.0,3.0,1.4791086350974922,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,1.0931679061542177,1.0,2.0,1.417475728155341,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.0639924052299885,2.0,2.0,2.080645161290323,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,0.7291350615835515,3.0,1.0,2.74364406779661,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,2.8243076169306742,4.0,1.0,3.4157658845241237,cpi_lodging_nsa,level,1,adr_exfx_yoy_pp,2022Q1+
1Q24,2.7792,-2.015949665684405,-0.2236,-1.8904,-0.8192686783021977,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
2Q24,4.0906,2.1411530879069227,2.7792,-0.871,7.689045325779507,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
3Q24,3.3314,3.813708218475764,4.0906,-1.1632,5.902314904751951,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
4Q24,3.4676,3.460479493694786,3.3314,-0.2236,3.678320122832291,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
1Q25,3.0,1.347148890437428,3.4676,2.7792,3.722124204433347,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
2Q25,3.3308,2.5238006570109657,3.0,4.0906,3.1851409167708673,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
3Q25,5.0474,4.128478408240936,3.3308,3.3314,3.464360154875057,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
4Q25,4.777,4.660701312511826,5.0474,3.4676,5.142202433670956,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
1Q26,6.3048,6.07727230488854,4.777,3.0,4.829498399236521,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
2Q26,6.7506,1.4942324882799567,6.3048,3.3308,6.4289767213751805,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2023Q1+
1Q24,2.7792,-1.1898136991139876,-0.2236,-1.8904,-0.4430534567199266,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
2Q24,4.0906,-0.6957078578674046,2.7792,-0.871,1.9995725687235835,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
3Q24,3.3314,0.08671190978265048,4.0906,-1.1632,3.0461381455493646,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
4Q24,3.4676,0.8055720948553264,3.3314,-0.2236,2.6246069819397575,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
1Q25,3.0,2.050623776846353,3.4676,2.7792,2.792316357014182,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
2Q25,3.3308,1.775734213331836,3.0,4.0906,2.528931638512449,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
3Q25,5.0474,1.4176207597101822,3.3308,3.3314,2.795855034159125,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
4Q25,4.777,1.7760328636056284,5.0474,3.4676,4.018976533188055,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
1Q26,6.3048,1.7804129441858407,4.777,3.0,3.9244018124249616,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
2Q26,6.7506,3.2635387538349754,6.3048,3.3308,5.105944925692047,cpi_lodging_nsa,level,1,adr_exfx_na_pp,2022Q1+
1Q24,2.2557752082862383,1.8918998959895377,0.8339628069705792,3.4765599528784485,0.5127528504234428,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,2.0116013301610605,2.2557752082862383,2.4720399165943165,1.707737296555292,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.3803157451373402,3.234375616562978,1.005193813553488,2.3181453938168577,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.74936603188514,2.083188605444465,0.8339628069705792,1.947989863654478,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.090981360172015,2.760245101599631,2.2557752082862383,2.226540426944484,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.010870166814829,2.231373644528559,3.234375616562978,2.1014775348891215,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.2413318001673197,1.905622741315353,2.083188605444465,2.0018695208600823,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.085045657225103,2.8222911901990337,2.760245101599631,2.278708711746652,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,3.183267436519805,3.69881318212152,2.231373644528559,2.7422669668313455,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,3.1525414053209895,4.380588950682848,1.905622741315353,3.57963241916159,cpi_lodging_nsa,diff,0,residual_pricing_pp,2023Q1+
1Q24,2.0,1.4502583388130175,0.5,3.0,0.26315789473684187,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.602587503825626,2.0,2.0,1.3333333333333337,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.983019308326155,3.0,0.5,2.0319148936170217,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.3772955459156244,2.0,0.5,1.717105263157895,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.739461140884823,2.0,2.0,1.7584269662921352,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.5552105728395311,1.0,3.0,1.3676470588235294,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.7150571855325834,1.0,2.0,1.2952755905511815,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.5384069161677394,2.0,2.0,1.6809210526315788,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,2.607267593762738,3.0,1.0,2.1301775147929005,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.634455293452125,4.0,1.0,3.1181818181818164,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,3.2387230982878092,0.5,3.0,1.1094731754470752,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.9025535387562464,2.0,2.0,2.236641221374046,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.3365063051435246,3.0,0.5,2.9302325581395343,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,0.7496684545431072,2.0,0.5,2.2426960533059974,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,3.308840684435848,2.0,2.0,2.2121415770609323,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,3.4686370808838594,1.0,3.0,1.4791086350974922,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,2.417323853787344,1.0,2.0,1.417475728155341,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,3.1170060231721473,2.0,2.0,2.080645161290323,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,-1.0287274339395123,3.0,1.0,2.74364406779661,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.409095819418389,4.0,1.0,3.4157658845241237,cpi_lodging_nsa,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q24,2.7792,-0.9763047341263178,-0.2236,-1.8904,-0.8192686783021977,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
2Q24,4.0906,-0.2775379173298427,2.7792,-0.871,7.689045325779507,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
3Q24,3.3314,0.24003919252409445,4.0906,-1.1632,5.902314904751951,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
4Q24,3.4676,0.38423108531618255,3.3314,-0.2236,3.678320122832291,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
1Q25,3.0,1.119542719902997,3.4676,2.7792,3.722124204433347,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
2Q25,3.3308,1.3490600902119145,3.0,4.0906,3.1851409167708673,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
3Q25,5.0474,1.5821606566604127,3.3308,3.3314,3.464360154875057,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
4Q25,4.777,1.9297243690581873,5.0474,3.4676,5.142202433670956,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
1Q26,6.3048,1.6014227439142945,4.777,3.0,4.829498399236521,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
2Q26,6.7506,3.1185150134394584,6.3048,3.3308,6.4289767213751805,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2023Q1+
1Q24,2.7792,1.4198684990478017,-0.2236,-1.8904,-0.4430534567199266,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
2Q24,4.0906,1.4242807973911753,2.7792,-0.871,1.9995725687235835,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
3Q24,3.3314,1.1274715337413708,4.0906,-1.1632,3.0461381455493646,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
4Q24,3.4676,-0.1880076136692861,3.3314,-0.2236,2.6246069819397575,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
1Q25,3.0,2.7121990185393536,3.4676,2.7792,2.792316357014182,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
2Q25,3.3308,3.0685497732125233,3.0,4.0906,2.528931638512449,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
3Q25,5.0474,2.2765586136297085,3.3308,3.3314,2.795855034159125,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
4Q25,4.777,3.1612696232586224,5.0474,3.4676,4.018976533188055,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
1Q26,6.3048,-0.5025306875083779,4.777,3.0,3.9244018124249616,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
2Q26,6.7506,2.095201530911977,6.3048,3.3308,5.105944925692047,cpi_lodging_nsa,diff,0,adr_exfx_na_pp,2022Q1+
1Q24,2.2557752082862383,0.8157319978372358,0.8339628069705792,3.4765599528784485,0.5127528504234428,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.9427642733323025,2.2557752082862383,2.4720399165943165,1.707737296555292,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.1899412270630725,3.234375616562978,1.005193813553488,2.3181453938168577,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.244756379418947,2.083188605444465,0.8339628069705792,1.947989863654478,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.521802997658877,2.760245101599631,2.2557752082862383,2.226540426944484,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.1838447845835414,2.231373644528559,3.234375616562978,2.1014775348891215,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.1061893887601464,1.905622741315353,2.083188605444465,2.0018695208600823,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.2770651076985002,2.8222911901990337,2.760245101599631,2.278708711746652,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.337504773830204,3.69881318212152,2.231373644528559,2.7422669668313455,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.5364881547791938,4.380588950682848,1.905622741315353,3.57963241916159,cpi_lodging_nsa,diff,1,residual_pricing_pp,2023Q1+
1Q24,2.0,0.30947673632576067,0.5,3.0,0.26315789473684187,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.5434587921395186,2.0,2.0,1.3333333333333337,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.8153838598288774,3.0,0.5,2.0319148936170217,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,1.8949483449012923,2.0,0.5,1.717105263157895,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,2.053268624333898,2.0,2.0,1.7584269662921352,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.7875833719887133,1.0,3.0,1.3676470588235294,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.682348494671602,1.0,2.0,1.2952755905511815,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.7272464316898282,2.0,2.0,1.6809210526315788,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.8347218130722462,3.0,1.0,2.1301775147929005,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,1.690034352432457,4.0,1.0,3.1181818181818164,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,4.441348291266885,0.5,3.0,0.5827160493827155,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.862994016093701,2.0,2.0,1.5172261484098937,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.774499945731338,3.0,0.5,2.0969875091844234,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,2.2857516590394877,2.0,0.5,1.7538461538461534,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,1.205157358621135,2.0,2.0,1.7855946398659976,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,2.830084012675389,1.0,3.0,1.3590504451038579,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,2.9305753011142306,1.0,2.0,1.3127962085308054,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,2.2386973609479672,2.0,2.0,1.7232824427480917,cpi_lodging_nsa,diff,1,adr_exfx_yoy_pp,2022Q1+
