method,object,target,window,horizon_q,prior_basis,spec_id,n,mae,rw_mae,bias,cov80,n_params,mae_ratio_seasonal_naive,rw_mae_ratio_seasonal_naive,mae_ratio_street,rw_mae_ratio_street,beats_seasonal_naive,rw_beats_seasonal_naive,survives_both_windows,rw_survives_both_windows,n_cmp_seasonal_naive,d_mean_seasonal_naive,t_nw1_seasonal_naive,p_nw1_seasonal_naive,k_better_seasonal_naive,p_sign_seasonal_naive,n_cmp_street,d_mean_street,t_nw1_street,p_nw1_street,k_better_street,p_sign_street,n_min_both_windows,w1_p_sign_seasonal_naive,survives_both_windows_n8,survives_both_windows_sig,is_oracle
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W1,0,PIT,k2_rw,14,2.9227509371256826,2.5799336895809555,0.2670848312074698,1.0,3,1.3065101095452951,1.3488485066918867,1.835808887656993,2.063818797346318,False,False,False,False,14,0.6856837183018746,1.0826790742766779,0.2789508953443893,6.0,0.78802490234375,14,1.3306729399132748,2.560446255516327,0.010453783128436811,2.0,0.99908447265625,10,0.78802490234375,False,False,False
margin-ts,incremental_margin,adj_ebitda_margin_pct,W1,0,PIT,k4_ew,14,2.954831624679214,2.286608306990475,0.7002309796647533,0.8571428571428572,3,1.3208506207662314,1.195491268914873,1.855959086083013,1.829173061770315,False,False,False,False,14,0.717764405855406,0.9923155157817508,0.3210436368350509,5.0,0.91021728515625,14,1.3627536274668064,2.224742923426102,0.026098500985813455,4.0,0.9713134765625,10,0.91021728515625,False,False,False
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W1,0,PIT,k4_rw_shrink50,14,2.956787430654092,2.30886270054908,0.3585456676528702,0.7142857142857142,4,1.3217248930985162,1.2071263762977036,1.8571875472377448,1.8469754711637327,False,False,False,False,14,0.7197202118302842,1.4928127166976017,0.13548621759019563,6.0,0.78802490234375,14,1.3647094334416845,3.4359788386113386,0.0005904170870383307,3.0,0.9935302734375,10,0.78802490234375,False,False,False
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W1,0,PIT,k2_ew,14,2.9910443637134425,2.6454839016978715,0.2679443786440121,1.0,3,1.337038216172179,1.3831196610569432,1.8787046670769303,2.116255710931838,False,False,False,False,14,0.7539771448896342,1.1936431073822966,0.2326176039984662,6.0,0.78802490234375,14,1.3989663665010343,2.6682178853677816,0.007625478840452837,2.0,0.99908447265625,10,0.78802490234375,False,False,False
margin-ts,ensemble_simple,adj_ebitda_margin_pct,W1,0,PIT,eq4,14,2.998181451009251,2.1739049146807696,0.9455203070639784,0.9285714285714286,1,1.3402285929457307,1.1365673504320113,1.883187542481468,1.7390159462937362,False,False,False,False,14,0.7611142321854427,0.8996012639151337,0.36833248434853605,6.0,0.78802490234375,14,1.406103453796843,1.9483984862483643,0.05136730081455321,4.0,0.9713134765625,10,0.78802490234375,False,False,False
street-bias,street_plus_bias,adj_ebitda_margin_pct,W1,0,PIT,rw_hl4_from21,14,3.0181986102625804,1.8471831834600505,3.0181986102625804,1.0,3,1.349176540099439,0.9657497356070212,1.895760518986625,1.4776547907268371,False,True,False,True,14,0.7811313914387722,0.6435171347044232,0.519888600124063,9.0,0.21197509765625,14,1.4261206130501727,1.3541263770949838,0.17569606224321266,5.0,0.91021728515625,10,0.21197509765625,False,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,PIT,last,14,3.492712774515244,2.003930675954025,1.7945482362047145,1.0,1,1.5612909371367132,1.0477009198688685,2.1938075776630823,1.603044998526523,False,False,False,False,14,1.2556455556914352,0.9675741851652218,0.33325707493027656,9.0,0.21197509765625,14,1.9006347773028356,1.5987073879888654,0.10988563526063277,7.0,0.604736328125,10,0.21197509765625,False,False,False
margin-ts,sarima_margin,adj_ebitda_margin_pct,W1,0,PIT,margin_aicc,14,3.607452464132688,2.534984973875914,1.876547630095232,0.7857142857142857,4,1.6125811659916924,1.325348287170233,2.265876716121339,2.027862057542006,False,False,False,False,14,1.3703852453088798,1.2934080539183026,0.19586996604409945,6.0,0.78802490234375,14,2.01537446692028,2.3762523444671824,0.01748949744958428,2.0,0.99908447265625,10,0.78802490234375,False,False,False
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W1,0,PIT,k4_rw,14,3.676507642484378,2.705031961633737,1.190351553069381,1.0,3,1.6434497861970323,1.4142527525954074,2.3092509593886907,2.1638912009203835,False,False,False,False,14,1.4394404236605693,1.4928127166976022,0.13548621759019563,6.0,0.78802490234375,14,2.0844296452719697,2.5620545939576873,0.010405496036435702,3.0,0.9935302734375,10,0.78802490234375,False,False,False
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,W1,0,PIT,drift_k4_rw,14,3.781432418892753,2.7486654110381847,1.54868070235467,0.9285714285714286,7,1.690352613043488,1.4370653207279491,2.3751552533944427,2.198795793018092,False,False,False,False,14,1.544365200068944,1.3258667305258864,0.18488384470029207,6.0,0.78802490234375,14,2.189354421680344,2.199230468489568,0.0278615388977832,3.0,0.9935302734375,10,0.78802490234375,False,False,False
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,W1,0,PIT,drift_k4_rw_revknown,14,3.781432418892753,2.7486654110381847,1.54868070235467,0.9285714285714286,7,1.690352613043488,1.4370653207279491,2.3751552533944427,2.198795793018092,False,False,False,False,14,1.544365200068944,1.3258667305258864,0.18488384470029207,6.0,0.78802490234375,14,2.189354421680344,2.199230468489568,0.0278615388977832,3.0,0.9935302734375,10,0.78802490234375,False,False,True
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,PIT,rw_hl4,14,3.831092375739832,2.2986069915795246,2.8109861803345924,1.0,2,1.7125513008742406,1.2017644564218102,2.4063471654326904,1.838771413424978,False,False,False,False,14,1.594025156916023,1.248586530117072,0.21181634153559603,6.0,0.78802490234375,14,2.2390143785274232,1.9070069720181582,0.05651968465949575,6.0,0.78802490234375,10,0.78802490234375,False,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,PIT,rw_hl4_revknown,14,3.89658272160323,2.346564432406451,2.923814056724003,1.0,2,1.741826391632502,1.2268377064457947,2.44748230201398,1.8771349838729108,False,False,False,False,14,1.659515502779422,1.2754371352460392,0.2021545617401701,6.0,0.78802490234375,14,2.304504724390822,1.924264919147654,0.054321385440248005,6.0,0.78802490234375,10,0.78802490234375,False,False,True
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W1,0,PIT,k4_ew,14,3.910997243383998,2.787098014573455,1.419287869300836,1.0,3,1.7482698823150689,1.4571587673526376,2.4565362062862617,2.22953996676464,False,False,False,False,14,1.673930024560189,1.5450875946297125,0.12232507720636576,5.0,0.91021728515625,14,2.3189192461715895,2.495843240915682,0.012565811866109167,3.0,0.9935302734375,10,0.91021728515625,False,False,False
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,W1,0,PIT,k_abs_rw,14,3.970036308007797,1.8469678105629093,-3.246370226516745,1.0,2,1.7746611610960616,0.965637133716568,2.4936192290572388,1.4774825031074486,False,True,False,True,14,1.7329690891839888,0.7373944333942793,0.46088251967094607,7.0,0.5,14,2.3779583107953894,1.1085401641088202,0.2676286033281814,7.0,0.604736328125,10,0.5,False,False,False
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,W1,0,PIT,drift_k4_ew,14,4.017644700245485,2.833712068881499,1.812011691553301,0.9285714285714286,7,1.795942771159938,1.4815296640924185,2.523522532991497,2.266828894728168,False,False,False,False,14,1.7805774814216766,1.370416137434093,0.17055703746147421,5.0,0.91021728515625,14,2.425566703033077,2.1499001726199483,0.031563111983687,3.0,0.9935302734375,10,0.91021728515625,False,False,False
baselines-margin,guide_implied,adj_ebitda_margin_pct,W1,0,PIT,guide_implied|adj_ebitda_margin_pct|h0|PIT,14,4.379815071651362,3.2732364646302923,-4.379815071651362,0.7857142857142857,4,1.957837938349548,1.7113230991929569,2.751005339763531,2.618426578615143,False,False,False,False,14,2.142747852827553,2.0448281580183556,0.040871802671204494,4.0,0.9713134765625,14,2.787737074438953,3.162914085775167,0.0015619842087168934,2.0,0.99908447265625,10,0.9713134765625,False,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,PIT,equal,14,4.577432213387513,3.418445385739993,3.692508381773808,1.0,2,2.046175535035647,1.7872416536845543,2.875130628902733,2.734586502468556,False,False,False,False,14,2.340364994563704,1.9328651176950509,0.053252815978176216,3.0,0.9935302734375,14,2.985354216175104,2.769756066145495,0.005609828883683443,4.0,0.9713134765625,10,0.9935302734375,False,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,PIT,rw_hl4_prorata,14,4.600414767976363,3.288250321404113,-0.3002174294027041,0.8571428571428572,5,2.056449054935033,1.7191726878745728,2.8895661996656545,2.630436918243488,False,False,False,False,14,2.363347549152554,2.9601778615560015,0.003074614801286346,4.0,0.9713134765625,14,3.0083367707639543,3.6030061433115423,0.0003145580913068713,5.0,0.91021728515625,10,0.9713134765625,False,False,False
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,W1,0,PIT,drift_k8_rw,14,5.938916750554285,3.470438146583485,5.166984414016494,0.8571428571428572,7,2.654777961333148,1.814424661567956,3.730292586765736,2.7761781284813005,False,False,False,False,14,3.701849531730475,1.345494248828861,0.17846567731177299,4.0,0.9713134765625,14,4.346838753341875,1.6857334269381594,0.09184715545949529,3.0,0.9935302734375,10,0.9713134765625,False,False,False
baselines-margin,trailing4,adj_ebitda_margin_pct,W1,0,PIT,trailing4|adj_ebitda_margin_pct|h0|PIT,14,9.476977605964542,8.49302748443356,0.6446010975429656,0.7857142857142857,2,4.23634011808876,4.440349566322405,5.952583744362979,6.794000109204311,False,False,False,False,14,7.239910387140734,7.760927239496334,8.43769498715119e-15,2.0,0.99908447265625,14,7.884899608752136,8.819517881388364,0.0,3.0,0.9935302734375,10,0.99908447265625,False,False,False
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_med,14,1.2232269750553424,0.8597211937888567,0.1341344995765382,1.0,5,0.5467993830326132,0.4494819588180263,0.7683210101496962,0.6877342496762582,True,True,True,True,14,-1.0138402437684657,-1.7050637391499524,0.08818253747634075,10.0,0.08978271484375,14,-0.3688510221570654,-0.9788644531288735,0.3276469580276675,9.0,0.21197509765625,10,0.08978271484375,True,True,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_pin,14,1.288386671726808,1.125737849496339,-0.2571140353410524,1.0,2,0.5759266690270525,0.5885615678232049,0.8092484626900585,0.9005343602657201,True,True,True,True,14,-0.9486805470969999,-2.2738236581887246,0.022976591203325958,8.0,0.0546875,14,-0.3036913254855996,-0.9857147504515819,0.32427310911268004,8.0,0.395263671875,10,0.0546875,True,True,False
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4,14,1.329812600239019,0.820465429271642,0.4425150631005622,1.0,5,0.5944446322619665,0.428958144751823,0.8352684997640862,0.6563315880334362,True,True,True,True,14,-0.9072546185847891,-1.315304537230295,0.1884075738712503,10.0,0.08978271484375,14,-0.2622653969733888,-0.5711464359426434,0.567900383662489,9.0,0.21197509765625,10,0.08978271484375,True,True,False
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_usd,14,1.329812600239019,0.820465429271642,0.4425150631005622,1.0,5,0.5944446322619665,0.428958144751823,0.8352684997640862,0.6563315880334362,True,True,True,True,14,-0.9072546185847891,-1.315304537230295,0.1884075738712503,10.0,0.08978271484375,14,-0.2622653969733888,-0.5711464359426434,0.567900383662489,9.0,0.21197509765625,10,0.08978271484375,True,True,False
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,W1,0,full_sample,k_abs_rw,14,1.4631459645543274,1.1478532859887332,-1.0671901754720547,1.0,2,0.654046490978314,0.600124025264679,0.9190165099424596,0.9182256109086524,True,True,True,True,14,-0.77392125426948,-3.0367053991302693,0.0023917909148998273,9.0,0.1334228515625,14,-0.12893203265807976,-0.7455446974255755,0.45594250072587794,7.0,0.604736328125,10,0.1334228515625,True,False,False
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,W1,0,full_sample,k_fit_median,14,1.4837651006426775,1.1733938703742866,-1.1702858559137992,1.0,2,0.6632635301065307,0.6134772285844463,0.9319675940755564,0.9386568097270516,True,True,True,True,14,-0.7533021181811304,-2.349710798843078,0.018788002303929296,9.0,0.1334228515625,14,-0.10831289656973013,-0.731482645860555,0.46448440077263076,7.0,0.604736328125,10,0.1334228515625,True,False,False
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,W1,0,full_sample,k_fit_rw,14,1.4891382187139988,1.180049463262665,-1.1971514462704074,1.0,2,0.6656653882295719,0.6169569252002522,0.9353425028932958,0.9439809534312068,True,True,True,True,14,-0.7479290001098091,-2.209440086971892,0.027144045358567404,9.0,0.1334228515625,14,-0.10293977849840881,-0.6971916674495277,0.48568285290185975,7.0,0.604736328125,10,0.1334228515625,True,False,False
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_med,14,1.548492300753299,1.1324327197945816,0.8687228999369649,1.0,6,0.6921974841540327,0.5920617995697608,0.9726233912311938,0.9058899239467202,True,True,True,True,14,-0.6885749180705089,-0.8519358829702575,0.3942496795370731,9.0,0.21197509765625,14,-0.043585696459108654,-0.07258785753750617,0.9421340895107795,7.0,0.604736328125,10,0.21197509765625,True,False,False
baselines-margin,street,adj_ebitda_margin_pct,W1,0,full_sample,street|adj_ebitda_margin_pct|h0|full_sample,14,1.5920779972124075,1.2500776196525898,-1.2191457761029765,1.0,1,0.7116808935448443,0.6535692515380962,1.0,1.0,True,True,True,True,14,-0.6449892216114003,-1.8737857377835032,0.060959962949183044,9.0,0.21197509765625,14,0.0,0.0,1.0,0.0,,10,0.21197509765625,True,False,False
street-bias,street_plus_bias,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4,14,1.5994726552413805,1.0174651245787705,1.0398862468100296,1.0,3,0.714986407999998,0.531954103875461,1.0046446581398147,0.8139215586161243,True,True,True,True,14,-0.6375945635824278,-0.7821521810185725,0.43412514344135844,10.0,0.08978271484375,14,0.00739465802897245,0.011768719060005584,0.9906101375157221,8.0,0.395263671875,10,0.08978271484375,True,True,False
street-bias,street_plus_bias,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_usd,14,1.5994726552413805,1.0174651245787705,1.0398862468100296,1.0,3,0.714986407999998,0.531954103875461,1.0046446581398147,0.8139215586161243,True,True,True,True,14,-0.6375945635824278,-0.7821521810185725,0.43412514344135844,10.0,0.08978271484375,14,0.00739465802897245,0.011768719060005584,0.9906101375157221,8.0,0.395263671875,10,0.08978271484375,True,True,False
street-bias,street_plus_bias,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_med,14,1.613628872402981,1.1298720394302937,0.7292502038012826,1.0,3,0.7213144329437652,0.5907230171431296,1.0135363187157331,0.9038415068532284,True,True,True,True,14,-0.6234383464208271,-0.9011812234454005,0.36749197258909616,10.0,0.08978271484375,14,0.021550875190573273,0.04202205664541088,0.9664811149849524,7.0,0.604736328125,10,0.08978271484375,True,True,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4,14,1.64234978199398,1.1805480789389804,0.2430670152049543,1.0,2,0.7341530769278739,0.6172176129121602,1.031576207239591,0.9443798212042764,True,True,True,True,14,-0.5947174368298279,-1.0412097791095463,0.2977781981047509,9.0,0.21197509765625,14,0.050271784781572335,0.13098265002629317,0.8957890324225954,7.0,0.604736328125,10,0.21197509765625,True,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_revknown,14,1.6517885079477304,1.203720998596054,0.3423688057269414,1.0,2,0.7383723180281538,0.6293329468067347,1.037504764741345,0.9629170058500696,True,True,True,True,14,-0.5852787108760776,-1.002857675581665,0.315929536206236,11.0,0.0286865234375,14,0.05971051073532268,0.15238383495041913,0.8788842060220896,7.0,0.604736328125,10,0.0286865234375,True,True,True
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4,14,1.6607963792190017,1.133875761485544,0.6924918534695756,1.0,6,0.7423989611238437,0.592816254863635,1.0431626981384794,0.9070442856185684,True,True,True,True,14,-0.5762708396048063,-0.7478612273079147,0.4545438664867405,9.0,0.21197509765625,14,0.06871838200659398,0.1211488729310609,0.9035731192231988,8.0,0.395263671875,10,0.21197509765625,True,False,False
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_usd,14,1.6607963792190017,1.133875761485544,0.6924918534695756,1.0,6,0.7423989611238437,0.592816254863635,1.0431626981384794,0.9070442856185684,True,True,True,True,14,-0.5762708396048063,-0.7478612273079147,0.4545438664867405,9.0,0.21197509765625,14,0.06871838200659398,0.1211488729310609,0.9035731192231988,8.0,0.395263671875,10,0.21197509765625,True,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,full_sample,rw_hl4_prorata,14,1.6810800981369267,1.6548785122690084,0.1528413508220981,1.0,5,0.7514660641358801,0.8652084427771103,1.05590310341601,1.32382060621877,True,True,True,True,14,-0.5559871206868809,-0.7385680257128697,0.4601693458668108,8.0,0.395263671875,14,0.08900210092451928,0.16152327181683432,0.8716812837462129,5.0,0.91021728515625,10,0.395263671875,True,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W1,0,full_sample,last_pin,14,1.727918390985881,1.3316408246249696,-1.497781093156191,1.0,1,0.7724034291175101,0.6962123658445992,1.085322700276819,1.0652465124486006,True,True,True,True,14,-0.5091488278379271,-1.1934190895755874,0.23270528243132804,6.0,0.376953125,14,0.1358403937734731,0.3714888053309385,0.7102734924391252,9.0,0.21197509765625,10,0.376953125,True,False,False
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,W1,0,full_sample,ew,14,1.7864711902665442,1.2564627645469888,1.3181429021659092,1.0,5,0.7985773405619097,0.6569075517396105,1.1221002949569698,1.005107798743068,True,True,True,True,14,-0.4505960285572637,-0.5979626018172766,0.5498648872263916,9.0,0.21197509765625,14,0.19439319305413655,0.36739673337175466,0.71332310788158,7.0,0.604736328125,10,0.21197509765625,True,False,False
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,W1,0,full_sample,ew_usd,14,1.7864711902665442,1.2564627645469888,1.3181429021659092,1.0,5,0.7985773405619097,0.6569075517396105,1.1221002949569698,1.005107798743068,True,True,True,True,14,-0.4505960285572637,-0.5979626018172766,0.5498648872263916,9.0,0.21197509765625,14,0.19439319305413655,0.36739673337175466,0.71332310788158,7.0,0.604736328125,10,0.21197509765625,True,False,False
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,W1,0,full_sample,k_fit_ew,14,1.824721359352857,1.6182010372553792,-1.5673120917344008,1.0,2,0.8156756953920448,0.8460326175994491,1.1461256059990703,1.2944804481061705,True,True,True,True,14,-0.41234585947095087,-0.7459745143802671,0.4556828105263384,6.0,0.70947265625,14,0.2326433621404494,0.776588531967553,0.4374015696631459,5.0,0.91021728515625,10,0.70947265625,True,False,False
