source,series,freq,period,value,unit
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2026-01,158.96,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-12,179.73,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-11,161.9,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-10,165.75,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-09,173.22,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-08,221.98,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-07,221.07,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-06,187.7,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-05,208.56,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-04,200.06,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-03,201.5,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-02,168.08,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2025-01,158.69,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-12,182.05,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-11,162.56,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-10,159.32,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-09,165.78,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-08,213.23,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-07,217.42,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-06,175.01,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-05,196.3,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-04,186.09,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-03,190.45,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-02,154.29,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2024-01,146.01,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-12,163.67,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-11,143.67,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-10,148.52,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-09,155.94,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-08,205.51,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-07,204.51,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-06,163.51,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-05,181.83,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-04,175.92,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-03,162.11,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-02,142.14,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2023-01,131.95,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-12,147.49,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-11,134.03,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-10,138.56,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-09,147.71,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-08,197.7,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-07,195.23,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-06,150.63,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-05,164.66,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-04,159.61,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-03,148.55,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-02,132.61,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2022-01,123.95,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-12,140.9,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-11,125.83,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-10,125.99,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-09,136.03,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-08,174.57,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-07,175.18,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-06,132.87,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-05,142.38,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-04,135.56,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-03,129.68,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-02,108.79,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2021-01,113.24,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-12,122.47,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-11,107.83,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-10,110.38,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-09,119.84,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-08,159.73,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-07,158.55,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-06,130.33,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-04,134.3,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-03,146.76,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-02,137.13,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2020-01,130.18,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-12,138.92,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-11,126.26,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-10,133.25,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-09,140.82,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-08,174.8,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-07,173.33,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-06,142.11,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-05,136.36,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-04,134.3,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-03,133.87,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-02,134.23,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2019-01,125.65,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-12,137.25,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-11,125.4,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-10,130.56,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-09,139.32,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-08,173.16,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-07,169.15,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-06,139.3,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-05,138.82,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-04,129.79,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-03,134.32,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-02,130.73,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2018-01,124.53,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-12,134.79,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-11,124.02,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-10,128.74,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-09,137.25,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-08,170.34,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-07,167.24,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-06,136.11,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-05,131.94,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-04,125.24,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-03,128.44,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-02,125.17,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2017-01,120.49,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-12,128.36,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-11,117.82,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-10,124.9,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-09,133.39,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-08,163.24,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-07,155.98,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-06,128.83,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-05,126.19,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-04,120.61,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-03,127.06,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-02,122.35,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2016-01,116.89,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-12,125.29,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-11,113.28,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-10,114.68,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-09,122.9,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-08,151.54,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-07,145.94,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-06,122.35,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-05,118.25,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-04,114.85,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-03,115.2,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-02,112.8,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2015-01,109.1,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-12,116.29,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-11,105.36,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-10,107.27,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-09,114.55,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-08,147.32,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-07,141.32,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-06,118.8,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-05,111.82,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-04,111.01,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-03,109.48,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8094,M,2014-02,108.74,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2026-07,3.79,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2026-06,0.03,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2026-05,3.78,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2026-04,6.76,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2026-03,-0.01,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2026-02,0.98,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2026-01,0.17,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-12,-1.28,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-11,-0.41,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-10,4.03,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-09,4.49,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-08,4.1,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-07,1.68,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-06,7.25,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-05,6.25,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-04,5.74,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-03,5.8,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-02,8.94,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2025-01,8.68,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-12,11.23,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-11,13.15,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-10,7.27,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-09,6.31,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-08,3.75,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-07,6.31,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-06,7.03,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-05,7.96,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-04,5.78,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-03,17.48,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-02,8.55,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2024-01,10.66,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-12,10.97,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-11,7.19,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-10,7.19,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-09,5.57,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-08,3.95,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-07,4.76,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-06,8.55,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-05,10.42,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-04,10.22,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-03,9.13,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-02,7.18,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2023-01,6.45,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-12,4.68,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-11,6.51,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-10,9.97,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-09,8.58,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-08,13.25,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-07,11.44,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-06,13.37,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-05,15.65,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-04,17.74,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-03,14.55,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-02,21.89,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2022-01,9.45,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-12,15.04,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-11,16.7,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-10,14.15,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-09,13.51,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-08,9.29,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-07,10.49,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-06,1.95,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-04,0.94,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-03,-11.64,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-02,-20.67,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2021-01,-13.01,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-12,-11.84,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-11,-14.6,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-10,-17.16,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-09,-14.9,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-08,-8.62,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-07,-8.52,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-06,-8.29,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-04,0.0,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-03,9.62,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-02,2.16,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2020-01,3.61,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-12,1.21,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-11,0.69,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-10,2.06,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-09,1.08,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-08,0.95,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-07,2.47,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-06,2.02,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-05,-1.77,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-04,3.48,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-03,-0.33,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-02,2.67,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2019-01,0.89,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-12,1.83,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-11,1.11,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-10,1.41,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-09,1.51,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-08,1.66,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-07,1.14,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-06,2.35,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-05,5.21,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-04,3.63,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-03,4.58,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-02,4.45,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2018-01,3.35,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-12,5.01,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-11,5.26,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-10,3.07,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-09,2.9,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-08,4.34,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-07,7.22,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-06,5.65,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-05,4.56,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-04,3.84,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-03,1.09,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-02,2.3,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2017-01,3.09,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-12,2.45,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-11,4.01,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-10,8.91,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-09,8.54,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-08,7.72,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-07,6.88,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-06,5.29,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-05,6.71,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-04,5.01,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-03,10.29,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-02,8.47,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2016-01,7.13,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-12,7.74,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-11,7.51,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-10,6.91,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-09,7.29,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-08,2.87,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-07,3.27,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-06,2.99,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-05,5.75,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-04,3.46,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-03,5.23,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-02,3.74,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2015-01,5.26,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-12,2.26,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-11,3.87,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-10,2.32,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-09,4.75,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-08,3.32,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-07,4.72,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-06,4.56,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-05,2.62,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-04,3.21,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-03,-0.92,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8095,M,2014-02,-0.83,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2026-07,223.32,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2026-06,202.73,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2026-05,253.99,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2026-04,199.06,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2026-03,160.56,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2026-02,164.9,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2026-01,158.62,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2025-12,169.4,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2025-11,173.05,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2025-10,167.66,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2025-09,181.45,index_or_rate
ine_es,ine_hdpi_holiday_dwellings_EOT8096,M,2025-08,214.45,index_or_rate
