feature,label,source,country,asset_class,transform,lag,target,window,n,first_q,last_q,pearson_r,p,spearman_r,perm_p,knowable_before_print,target_basis,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_q,wf_last_q,jk_ratio_min,jk_ratio_max,jk_n_below_1,n_tests_on_target,p_bonferroni,flagged_r,beats_naive,beats_naive_and_ar1,survivor_j2,beats_short,beats_long,has_long,beats_both_windows
abs_cpi_40102_Q,"ABS CPI international holiday travel and accommodation, quarterly",abs,AU,"holiday travel and accommodation (CPI, bundles airfares)",level,0,adr_exfx_apac_pp,2022Q1+,18,1Q22,2Q26,0.25341351511197163,0.3102758061278238,0.3693752657102817,0.32967032967032966,yes: Sep-quarter CPI 28 Oct,"disclosed-chained from 4Q24 only, modelled before",10,5.346793572198156,2.366578726981209,2.64756769998427,2.419947071075583,2.259292501550746,2.0195115585637047,2.2094671557513412,0.4,1Q24,2Q26,2.1450263707322934,2.4498161392542577,0,56.0,1.0,False,False,False,False,True,False,True,False
abs_cpi_40102_Q,"ABS CPI international holiday travel and accommodation, quarterly",abs,AU,"holiday travel and accommodation (CPI, bundles airfares)",level,1,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.12010785847510534,0.6461155457478813,0.1634918599180751,0.6933066933066933,yes: Sep-quarter CPI 28 Oct,"disclosed-chained from 4Q24 only, modelled before",10,5.409963385321247,2.366578726981209,2.64756769998427,2.419947071075583,2.285984963712641,2.0433711233723653,2.2355709552427134,0.4,1Q24,2Q26,2.1523650873780324,2.50072719653698,0,56.0,1.0,False,False,False,False,True,False,True,False
abs_cpi_40101_Q,"ABS CPI domestic holiday travel and accommodation, quarterly",abs,AU,"holiday travel and accommodation (CPI, bundles airfares)",diff,0,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.3348298081789081,0.18895023861356805,0.24462315882478908,0.17382617382617382,yes: Sep-quarter CPI 28 Oct,"disclosed-chained from 4Q24 only, modelled before",10,5.465164048830592,2.366578726981209,2.64756769998427,2.419947071075583,2.3093100544353815,2.0642206991961194,2.258381645678521,0.4,1Q24,2Q26,2.1138305768307784,2.501665493222866,0,56.0,1.0,False,False,False,False,True,False,True,False
nz_cpi_CPIQ.SE909601_domestic_accommodation_services_nan,Stats NZ CPI domestic_accommodation_services_nan,nz_statsnz,NZ,accommodation services (CPI),level,1,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.3102990285600672,0.2254558293414667,0.563002043928409,0.23876123876123875,yes: Sep-quarter CPI ~20 Oct,"disclosed-chained from 4Q24 only, modelled before",10,5.771431505384272,2.366578726981209,2.64756769998427,2.419947071075583,2.4387236475949687,2.1798994999895798,2.38494121394939,0.4,1Q24,2Q26,2.190839419761199,2.6829876031726143,0,56.0,1.0,False,False,False,False,True,False,True,False
japan_cpi_hotel_charges_index,Japan CPI hotel charges,japan_estat,JP,hotel (CPI hotel charges),level,0,adr_exfx_apac_pp,2022Q1+,18,1Q22,2Q26,-0.32970919150759187,0.18150371879065338,-0.4293858130805795,0.18681318681318682,"yes: Aug CPI 19 Sep, Sep 24 Oct","disclosed-chained from 4Q24 only, modelled before",10,5.771920655543465,2.366578726981209,2.64756769998427,2.419947071075583,2.4389303384409633,2.180084254532096,2.38514334653528,0.4,1Q24,2Q26,2.368317315682849,2.612521330786373,0,56.0,1.0,False,False,False,False,True,False,True,False
abs_cpi_30033_Q,"ABS CPI holiday travel and accommodation, quarterly",abs,AU,"holiday travel and accommodation (CPI, bundles airfares)",diff,0,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.43286548905380157,0.08264679020336749,0.2937936430106763,0.09090909090909091,yes: Sep-quarter CPI 28 Oct,"disclosed-chained from 4Q24 only, modelled before",10,5.802308856021997,2.366578726981209,2.64756769998427,2.419947071075583,2.451770900274837,2.191562034865613,2.397700728819276,0.4,1Q24,2Q26,2.194656921213786,2.6358933028463953,0,56.0,1.0,False,False,False,False,False,False,True,False
abs_cpi_30033_Q,"ABS CPI holiday travel and accommodation, quarterly",abs,AU,"holiday travel and accommodation (CPI, bundles airfares)",level,1,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.3310345220166509,0.19432496101080093,0.5310412292075822,0.2017982017982018,yes: Sep-quarter CPI 28 Oct,"disclosed-chained from 4Q24 only, modelled before",10,5.903052221366882,2.366578726981209,2.64756769998427,2.419947071075583,2.494340101204566,2.229613324487209,2.4393311291486963,0.4,1Q24,2Q26,1.9614753728604843,2.7795738763280715,0,56.0,1.0,False,False,False,False,True,False,True,False
abs_cpi_40101_Q,"ABS CPI domestic holiday travel and accommodation, quarterly",abs,AU,"holiday travel and accommodation (CPI, bundles airfares)",level,1,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.23964581344743108,0.3542262014260803,0.48555853133563653,0.36663336663336665,yes: Sep-quarter CPI 28 Oct,"disclosed-chained from 4Q24 only, modelled before",10,5.912676568520755,2.366578726981209,2.64756769998427,2.419947071075583,2.4984068778742565,2.2332484901352605,2.4433082190895914,0.4,1Q24,2Q26,2.1579254314691765,2.7749092324948643,0,56.0,1.0,False,False,False,False,True,False,True,False
abs_cpi_30033_M,ABS monthly CPI holiday travel and accommodation (indicator to Sep 2025 spliced with complete monthly CPI),abs,AU,holiday travel and accommodation (monthly CPI),diff,0,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.38389297495768726,0.1281955270119383,0.2458524209294362,0.12487512487512488,"yes: Aug ~30 Sep, Sep ~28 Oct","disclosed-chained from 4Q24 only, modelled before",10,6.061599514130427,2.366578726981209,2.64756769998427,2.419947071075583,2.561334404396747,2.289497456161911,2.5048479723303436,0.4,1Q24,2Q26,2.280559588495546,2.766597397894073,0,56.0,1.0,False,False,False,False,True,False,True,False
nz_cpi_CPIQ.SE9096_accommodation_services_nan,Stats NZ CPI accommodation_services_nan,nz_statsnz,NZ,accommodation services (CPI),diff,0,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.29243554315327475,0.25469360686273035,0.17947226727848845,0.24375624375624375,yes: Sep-quarter CPI ~20 Oct,"disclosed-chained from 4Q24 only, modelled before",10,6.07988576526373,2.366578726981209,2.64756769998427,2.419947071075583,2.5690612764947773,2.296404267698179,2.5124044397224896,0.5,1Q24,2Q26,2.109082941231123,2.749693767728024,0,56.0,1.0,False,False,False,False,True,False,True,False
nz_cpi_CPIQ.SE9096_accommodation_services_nan,Stats NZ CPI accommodation_services_nan,nz_statsnz,NZ,accommodation services (CPI),level,1,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,0.31016771595519965,0.22566255273745492,0.6293821975793568,0.24375624375624375,yes: Sep-quarter CPI ~20 Oct,"disclosed-chained from 4Q24 only, modelled before",10,6.2734325560698325,2.366578726981209,2.64756769998427,2.419947071075583,2.6508446495131723,2.36950789062244,2.5923842017261594,0.4,1Q24,2Q26,2.208290408067067,2.9249895112998825,0,56.0,1.0,False,False,False,False,True,False,True,False
japan_cpi_hotel_charges_index,Japan CPI hotel charges,japan_estat,JP,hotel (CPI hotel charges),diff,0,adr_exfx_apac_pp,2022Q1+,17,2Q22,2Q26,-0.15154828102431603,0.5614929876610852,0.07621425048812523,0.5334665334665335,"yes: Aug CPI 19 Sep, Sep 24 Oct","disclosed-chained from 4Q24 only, modelled before",10,6.509570410589129,2.366578726981209,2.64756769998427,2.419947071075583,2.750624915357323,2.4586983783749154,2.689963961772044,0.4,1Q24,2Q26,2.253504497162482,3.042555433360509,0,56.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_PT_PCH_SM,"SPPI accommodation I55, PT",eurostat_sppi,PT,"accommodation (NACE I55, producer price)",level,0,adr_exfx_emea_pp,2023Q1+,13,1Q23,1Q26,0.7511741728718606,0.003077895421472164,0.8797209490484255,0.002997002997002997,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",9,0.684745231554963,1.0029705357364969,3.1045395713374306,1.0339878057763912,0.6827171957271346,0.22056257162152257,0.6622372408355511,0.6666666666666666,1Q24,1Q26,0.6337436213259601,0.7712357741686011,9,672.0,1.0,True,True,True,True,True,True,True,True
sppi_I55_PT_PCH_SM,"SPPI accommodation I55, PT",eurostat_sppi,PT,"accommodation (NACE I55, producer price)",level,0,adr_exfx_emea_pp,2022Q1+,17,1Q22,1Q26,0.8833702870707797,2.6101120679309625e-06,0.9196883221753573,0.000999000999000999,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",9,0.7841720150674633,1.0029705357364969,3.1045395713374306,1.6198175372831458,0.7818495031777115,0.2525888290512732,0.4841113255155412,0.5555555555555556,1Q24,1Q26,0.7293985919224272,0.8810989928397046,9,672.0,0.001753995309649607,True,True,True,True,True,True,True,True
hicp_CP112_PT_RCH_A,"HICP accommodation services, PT",eurostat_hicp,PT,"accommodation, all",level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7320741909588075,0.0029126056421203057,0.801437123366285,0.002997002997002997,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.7922317489413734,1.0026738781877187,3.012366072541649,0.9954641664919381,0.7901190668029483,0.2629931853776779,0.7958415537278803,0.5,1Q24,2Q26,0.6793669047429771,0.9025399536383573,10,672.0,1.0,True,True,True,True,True,True,True,True
hicp_CP11201_DE_RCH_A,"HICP hotels, motels, inns, DE",eurostat_hicp,DE,hotel,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7326530335886423,0.0028790337422278257,0.8009670137767065,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.8248296889104599,1.0026738781877187,3.012366072541649,0.9954641664919381,0.822630076292899,0.27381455940197846,0.8285880262442775,0.6,1Q24,2Q26,0.6422780064887764,1.059703101935646,9,672.0,1.0,True,True,True,True,True,False,True,False
hicp_CP112_PT_RCH_A,"HICP accommodation services, PT",eurostat_hicp,PT,"accommodation, all",level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.8807449636941395,1.405909823455864e-06,0.8846388046576706,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.9022527139539223,1.0026738781877187,3.012366072541649,1.5470623818472213,0.8998466336678657,0.2995162912562805,0.5832038349200992,0.5,1Q24,2Q26,0.7771068990285824,1.0270383659655427,9,672.0,0.0009447714013623406,True,True,True,True,True,True,True,True
ine_hotel_revpar_EOT16471,"INE Spain hotel RevPAR, national y/y",ine_es,ES,hotel,level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.9460810799132978,3.1566212815218154e-07,0.7433943233453285,0.000999000999000999,yes: Sep release ~23 Oct,"disclosed-chained from 1Q23, modelled 2022",10,0.9130735078142701,1.0026738781877187,3.012366072541649,0.9954641664919381,0.9106385712018382,0.3031084157191675,0.9172339282005333,0.3,1Q24,2Q26,0.8614313430895484,1.1720350033429392,9,672.0,0.000212124950118266,True,True,True,True,True,False,True,False
hicp_CP112_EA_RCH_A,"HICP accommodation services, EA",eurostat_hicp,EA,"accommodation, all",level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7422138160940014,0.0023673116423507928,0.8639447541580845,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.9169074699675087,1.0026738781877187,3.012366072541649,0.9954641664919381,0.9144623091455935,0.3043811568339298,0.9210853598063033,0.5,1Q24,2Q26,0.7798839691851803,1.1728538053746644,9,672.0,1.0,True,True,True,True,True,True,True,True
ons_cpi_11201_hotels_index,ONS CPI 11.2.0.1 hotels,ons,UK,hotel,level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.8347727074767759,0.00020372019843478424,0.9041282310956699,0.000999000999000999,yes,"disclosed-chained from 1Q23, modelled 2022",10,0.9387889730357459,1.0026738781877187,3.012366072541649,0.9954641664919381,0.9362854597673957,0.3116450492498256,0.9430665659659873,0.5,1Q24,2Q26,0.7773601673172781,1.1677547916692281,9,672.0,0.136899973348175,True,True,True,True,True,False,True,False
hicp_CP11202_HU_RCH_A,"HICP holiday centres, camping, hostels, HU",eurostat_hicp,HU,other accommodation,level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.6649009762254171,0.009473231903435731,0.58712524636583,0.00999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.9419411686109597,1.0026738781877187,3.012366072541649,0.9954641664919381,0.9394292492325319,0.31269146774588646,0.946233124523612,0.7,1Q24,2Q26,0.6886438932486459,1.0818631173772253,8,672.0,1.0,True,True,True,True,True,False,True,False
hicp_CP11201_IE_RCH_A,"HICP hotels, motels, inns, IE",eurostat_hicp,IE,hotel,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7761415750901974,0.0010999142142411056,0.8460854310747132,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.9512190388992873,1.0026738781877187,3.012366072541649,0.9954641664919381,0.9486823777822622,0.31577139563808304,0.9555532694375402,0.6,1Q24,2Q26,0.5552127371663701,1.193019567769998,9,672.0,0.739142351970023,True,True,True,True,True,False,True,False
sppi_I55_EA20_PCH_SM,"SPPI accommodation I55, EA20",eurostat_sppi,EA20,"accommodation (NACE I55, producer price)",level,0,adr_exfx_emea_pp,2023Q1+,13,1Q23,1Q26,0.6859780391757071,0.009632404315780201,0.8096794722133598,0.00999000999000999,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",9,0.9673391077765261,1.0029705357364969,3.1045395713374306,1.0339878057763912,0.9644741029866785,0.31158859004647765,0.9355420850927536,0.5555555555555556,1Q24,1Q26,0.8200046652054008,1.2494741685764639,7,672.0,1.0,True,True,True,True,True,False,True,False
hicp_CP112_EA_RCH_A,"HICP accommodation services, EA",eurostat_hicp,EA,"accommodation, all",level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.9034401044148509,2.7963836947317457e-07,0.9220618328218024,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.967113820643864,1.0026738781877187,3.012366072541649,1.5470623818472213,0.9645347721553017,0.32104790631500935,0.6251291686694056,0.5,1Q24,2Q26,0.7414004977089179,1.242618740017306,7,672.0,0.0001879169842859733,True,True,True,True,True,True,True,True
hicp_CP11201_EA_RCH_A,"HICP hotels, motels, inns, EA",eurostat_hicp,EA,hotel,level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.9234784394058969,4.640464795347195e-08,0.8700854048160639,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.9783515340096671,1.0026738781877187,3.012366072541649,1.5470623818472213,0.9757425173756267,0.32477843344723184,0.6323930731490589,0.3,1Q24,2Q26,0.8232957337743574,1.256456762150074,8,672.0,3.118392342473315e-05,True,True,True,True,False,True,True,False
hicp_CP11201_PT_RCH_A,"HICP hotels, motels, inns, PT",eurostat_hicp,PT,hotel,level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7166367935704714,0.003928054347559849,0.7322322464182215,0.006993006993006993,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.980368617091082,1.0026738781877187,3.012366072541649,0.9954641664919381,0.9777542214055159,0.32544803436320324,0.9848356677126274,0.4,1Q24,2Q26,0.7601174035048758,1.1605044596863843,6,672.0,1.0,True,True,True,True,True,False,True,False
hicp_CP11201_EA_RCH_A,"HICP hotels, motels, inns, EA",eurostat_hicp,EA,hotel,level,1,adr_exfx_emea_pp,2022Q1+,17,2Q22,2Q26,0.8239757935265095,4.772725466145624e-05,0.8677704330202969,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,0.9817407871263417,1.0026738781877187,3.012366072541649,1.5470623818472213,0.979122732209587,0.32590354674191685,0.6345838400867359,0.5,1Q24,2Q26,0.8141501753084676,1.256283798828154,8,672.0,0.0320727151324986,True,True,True,True,False,True,True,False
sppi_I55_EU27_2020_PCH_SM,"SPPI accommodation I55, EU27_2020",eurostat_sppi,EU27_2020,"accommodation (NACE I55, producer price)",level,0,adr_exfx_emea_pp,2023Q1+,13,1Q23,1Q26,0.7064874285467899,0.006943390926960403,0.7732579042591256,0.003996003996003996,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",9,1.0030163065998283,1.0029705357364969,3.1045395713374306,1.0339878057763912,1.000045635302036,0.32308053531033926,0.9700465527702165,0.5555555555555556,1Q24,1Q26,0.7380407122290666,1.3130738841845315,5,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP112_HU_RCH_A,"HICP accommodation services, HU",eurostat_hicp,HU,"accommodation, all",level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.6527491816202602,0.011384248871122219,0.5514066001990874,0.005994005994005994,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.0117475477993845,1.0026738781877187,3.012366072541649,0.9954641664919381,1.009049472424739,0.33586474002003824,1.0163575765512782,0.7,1Q24,2Q26,0.73318939727567,1.2190583347401862,3,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",diff,1,adr_exfx_emea_pp,2023Q1+,9,1Q23,1Q25,0.9444044483228244,0.00012631829156123416,0.7628214415734117,0.004995004995004995,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",5,1.2030840657241348,1.1877330558673527,3.994365177597061,1.025229837037152,1.0129246296387466,0.30119531195389826,1.1734774216101338,0.8,1Q24,1Q25,0.7383100999021609,1.4689933837032894,3,672.0,0.08488589192914936,True,False,False,False,False,False,True,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",diff,1,adr_exfx_emea_pp,2023Q1+,9,1Q23,1Q25,0.9444044483228244,0.00012631829156123416,0.7628214415734117,0.004995004995004995,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",5,1.2030840657241348,1.1877330558673527,3.994365177597061,1.025229837037152,1.0129246296387466,0.30119531195389826,1.1734774216101338,0.8,1Q24,1Q25,0.7383100999021609,1.4689933837032894,3,672.0,0.08488589192914936,True,False,False,False,False,False,True,False
sppi_I55_SE_PCH_SM,"SPPI accommodation I55, SE",eurostat_sppi,SE,"accommodation (NACE I55, producer price)",level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.6828243571437345,0.007117550587167651,0.7721484972251834,0.002997002997002997,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",10,1.0206780080031685,1.0026738781877187,3.012366072541649,0.9954641664919381,1.0179561173449452,0.33882933993542935,1.025328728406252,0.5,1Q24,2Q26,0.8566402838468212,1.2816171192124033,4,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP112_EU27_2020_RCH_A,"HICP accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"accommodation, all",level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7481970509009737,0.0020856395160015096,0.8460854310747132,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.0246109718771306,1.0026738781877187,3.012366072541649,0.9954641664919381,1.0218785929968197,0.34013494615301754,1.0292796128341888,0.4,1Q24,2Q26,0.8779011760342277,1.3004821480501316,4,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP11201_SE_RCH_A,"HICP hotels, motels, inns, SE",eurostat_hicp,SE,hotel,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.798767605694057,0.0006118625679460257,0.609449400220044,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.036880946327296,1.0026738781877187,3.012366072541649,0.9954641664919381,1.0341158465217075,0.34420814780072195,1.0416054954356746,0.6,1Q24,2Q26,0.8465551978967014,1.289561719341167,3,672.0,0.4111716456597293,True,False,False,False,False,False,True,False
