quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,contract_row_id,contract_source_row_sha256,contract_audit_date,contract_numerator,contract_denominator,contract_units,contract_cohort_period,contract_recognition_period,contract_source_ids,contract_source_date,contract_admissible_origin,contract_evidence_status,contract_hedge_basis,contract_embedded_fx,contract_baseline_overlap,contract_treatment,contract_allowed_route,contract_unusable_reason,contract_direct_L4_use,contract_direct_L4_unusable_reason,contract_exclusivity_group,contract_long_stay_qualification
2026Q3,rnpl_retimed_kernel_revenue,fx0.95_nonusd0.40_u0.00_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0021,30398888f719abcfdae9ee4ee653f040edda08d36ee60f65e7f13ab331a2f9e4,2026-09-14,T,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,replace_level,conditional_replace_B_with_T,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_incremental_replacement,fx0.95_nonusd0.40_u0.00_first_recognition_month,0,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0022,0b60a46cfb9e68db81ac767b994896f107ee0527a24e6fda25d53a36402a5e1e,2026-09-14,T-B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,incremental_replacement,conditional_add_delta_to_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_replacement_multiplier,fx0.95_nonusd0.40_u0.00_first_recognition_month,1,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0023,8e0ac1c74a2b0096962f02f8f00d10159fb80b7d5fb9196968dae873fe1ca7ef,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx0.95_nonusd0.40_u0.00_first_recognition_month,1.01587750752,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0024,6dfbf8aafc843d9fc3e34c7dd0144f384d08359c591c32e3b7e6fbcf2bf2cc7e,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx1.00_nonusd0.40_u0.00_first_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0025,2a9935fec7da1f4c66ccf7891443b804e04761558222be2edfacba267dec7e5f,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,ordinary_booking_kernel_revenue,fx1.00_nonusd0.40_u0.00_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0026,1ea786f576e8edeb5e99e59088f6bea8899227aee36240b0a26694de4c7ff945,2026-09-14,B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,identity_not_increment,diagnostic_baseline_identity,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_retimed_kernel_revenue,fx1.00_nonusd0.40_u0.00_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0027,f8eaed8a3efc1ca9f6b6c96b4ea1cfaa971f35ac87874c24bed97f05980c286f,2026-09-14,T,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,replace_level,conditional_replace_B_with_T,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_incremental_replacement,fx1.00_nonusd0.40_u0.00_first_recognition_month,0,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0028,f4a434ba79f75937b028adc6d88442c404be41e418c9cd090c4dc7a22ce2ec48,2026-09-14,T-B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,incremental_replacement,conditional_add_delta_to_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_replacement_multiplier,fx1.00_nonusd0.40_u0.00_first_recognition_month,1,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0029,9822e2face3e840af18155bc1b1b482960060bd6a6c983e8337a1c2973526ade,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx1.00_nonusd0.40_u0.00_first_recognition_month,1.01587750752,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0030,c93a3ce2512576ccfb1be95619ba163b6660ef87029ddafe42ef567d9833d738,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx1.05_nonusd0.40_u0.00_first_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0031,3b242b6f871781b1e44a6ccfb73b85abc7de7ff041b4f81516de3377f2c57afe,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,ordinary_booking_kernel_revenue,fx1.05_nonusd0.40_u0.00_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0032,6dc9552e11862bb3a991db6690afa81e118a72b6758f55f476951ea4fc0a932c,2026-09-14,B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,identity_not_increment,diagnostic_baseline_identity,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_retimed_kernel_revenue,fx1.05_nonusd0.40_u0.00_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0033,2657d63aba155c6b98b66a4b32564e2c16682527b4ba7da1fd37dc86eb6d20e5,2026-09-14,T,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,replace_level,conditional_replace_B_with_T,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_incremental_replacement,fx1.05_nonusd0.40_u0.00_first_recognition_month,0,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0034,c650f6728e8b86d639c5ab0f0ef37ee4958760b611b84d719cb6354100c521fe,2026-09-14,T-B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,incremental_replacement,conditional_add_delta_to_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_replacement_multiplier,fx1.05_nonusd0.40_u0.00_first_recognition_month,1,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0035,ecad93c7baf3b5f1ac50225318b06e0b94eb97da55cb5967d873c83a65414c20,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx1.05_nonusd0.40_u0.00_first_recognition_month,1.01587750752,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0036,21df8118ddb17abf9cb6077c0bf5ad77919e5a7ae0f6f5f66b426d4a7bdb846c,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.00_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx0.95_nonusd0.40_u0.00_last_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0037,e28b74bb930aaffcbcf73b4a3fcf1d62d8747a1f1b6f57a1d9b189e1a8757533,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.00_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
