source_row,name,address,postal_code,city,classification,classification_date,rooms,website,address_cluster,name_address_key,paris_city_postcode,source_id,independent_status,airbnb_membership,source_row_count,all_source_rows,dedup_rule
2,1924 HÔTEL,2 Rue Gabriel Péri,38000,GRENOBLE,3 étoiles,19/06/2023,37,https://www.1924hotel.com/,2 RUE GABRIEL PERI|38000,1924 HOTEL|2 RUE GABRIEL PERI|38000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,2,latest classification date within exact normalized name/address key
106,ALIVE HÔTEL DE QUÉBEC,18-24 rue de Québec,76000,ROUEN,3 étoiles,24/03/2022,25,https://www.hotel-rouen.com,18 24 RUE DE QUEBEC|76000,ALIVE HOTEL DE QUEBEC|18 24 RUE DE QUEBEC|76000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,106,latest classification date within exact normalized name/address key
109,ALL SUITES HOSTEL BASSIN D’ARCACHON – LA TESTE-DE-BUCH,280 rue Eugène Chevreul,33260,LA TESTE-DE-BUCH,3 étoiles,21/10/2025,78,https://www.allsuites.com/hotel/all-suites-hostel-bassin-arcachon-la-teste-de-buch,280 RUE EUGENE CHEVREUL|33260,ALL SUITES HOSTEL BASSIN DARCACHON LA TESTE DE BUCH|280 RUE EUGENE CHEVREUL|33260,False,HRE-FR-CLASSIFIED,unverified,unverified,1,109,latest classification date within exact normalized name/address key
110,ALL SUITES HOTEL PARIS 13 PORTE D'ITALIE,17 Rue Gerda Taro,75013,PARIS 13E ARRONDISSEMENT,3 étoiles,24/10/2024,11,https://www.allsuites-apparthotel.com/residences-hotelieres/paris-13,17 RUE GERDA TARO|75013,ALL SUITES HOTEL PARIS 13 PORTE D ITALIE|17 RUE GERDA TARO|75013,True,HRE-FR-CLASSIFIED,unverified,unverified,1,110,latest classification date within exact normalized name/address key
111,ALL SUITES HÔTEL PARIS PLEYEL L’ÎLE-SAINT-DENIS,1 place de la Batellerie,93450,L'ÎLE-SAINT-DENIS,3 étoiles,27/08/2025,140,https://www.allsuites.com/hotel/hotel-paris-pleyel,1 PLACE DE LA BATELLERIE|93450,ALL SUITES HOTEL PARIS PLEYEL LILE SAINT DENIS|1 PLACE DE LA BATELLERIE|93450,False,HRE-FR-CLASSIFIED,unverified,unverified,1,111,latest classification date within exact normalized name/address key
112,ALLIANCE PORNIC HÔTEL THALASSO & SPA,Plage de la Source,44210,PORNIC,4 étoiles,24/09/2024,120,https://www.thalassopornic.com/,PLAGE DE LA SOURCE|44210,ALLIANCE PORNIC HOTEL THALASSO SPA|PLAGE DE LA SOURCE|44210,False,HRE-FR-CLASSIFIED,unverified,unverified,1,112,latest classification date within exact normalized name/address key
113,ALLOBROGES PARK HÔTEL,11 rue Sommeiller,74000,ANNECY,3 étoiles,16/05/2022,49,https://www.allobroges.com/,11 RUE SOMMEILLER|74000,ALLOBROGES PARK HOTEL|11 RUE SOMMEILLER|74000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,113,latest classification date within exact normalized name/address key
114,ALS HÔTEL,Carrefour de la Vierge,68490,OTTMARSHEIM,3 étoiles,11/08/2022,40,https://alshotel.com/fr/,CARREFOUR DE LA VIERGE|68490,ALS HOTEL|CARREFOUR DE LA VIERGE|68490,False,HRE-FR-CLASSIFIED,unverified,unverified,1,114,latest classification date within exact normalized name/address key
116,ALT HOTEL,ZAE Desmariniere,97320,SAINT LAURENT DU MARONI,2 étoiles,11/03/2024,26,https://althotelslm.fr/,ZAE DESMARINIERE|97320,ALT HOTEL|ZAE DESMARINIERE|97320,False,HRE-FR-CLASSIFIED,unverified,unverified,1,116,latest classification date within exact normalized name/address key
117,ALTEZZA HÔTEL & SPA**** ARC 1800,Village de Charmettoger,73700,BOURG-SAINT-MAURICE,4 étoiles,19/08/2022,80,https://www.altezzahotel.com/,VILLAGE DE CHARMETTOGER|73700,ALTEZZA HOTEL SPA ARC 1800|VILLAGE DE CHARMETTOGER|73700,False,HRE-FR-CLASSIFIED,unverified,unverified,1,117,latest classification date within exact normalized name/address key
118,ALTI HÔTEL,19 allée d'Étigny,31110,BAGNÈRES-DE-LUCHON,3 étoiles,01/02/2022,47,https://www.alti-hotel.com/,19 ALLEE D ETIGNY|31110,ALTI HOTEL|19 ALLEE D ETIGNY|31110,False,HRE-FR-CLASSIFIED,unverified,unverified,1,118,latest classification date within exact normalized name/address key
119,ALTI'PIC HÔTEL,30 avenue Georges Clémenceau,63240,MONT-DORE,2 étoiles,27/06/2022,19,https://www.altipic-hotel-sancy.com/fr/index-fr.php,30 AVE GEORGES CLEMENCEAU|63240,ALTI PIC HOTEL|30 AVE GEORGES CLEMENCEAU|63240,False,HRE-FR-CLASSIFIED,unverified,unverified,1,119,latest classification date within exact normalized name/address key
120,ALTOS HÔTEL & SPA,37 Boulevard du Luxembourg,50300,AVRANCHES,3 étoiles,16/05/2025,29,https://www.hotel-mont-saint-michel.com/,37 BLVD DU LUXEMBOURG|50300,ALTOS HOTEL SPA|37 BLVD DU LUXEMBOURG|50300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,120,latest classification date within exact normalized name/address key
121,ALYSSON HÔTEL,24 boulevard des pyrénées,64400,OLORON-SAINTE-MARIE,4 étoiles,29/11/2022,49,http://www.alysson-hotel.fr/,24 BLVD DES PYRENEES|64400,ALYSSON HOTEL|24 BLVD DES PYRENEES|64400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,121,latest classification date within exact normalized name/address key
122,AMA HÔTEL,8 Rue de la Maison Suisse,64200,BIARRITZ,3 étoiles,16/12/2024,15,http://www.amahotel.fr,8 RUE DE LA MAISON SUISSE|64200,AMA HOTEL|8 RUE DE LA MAISON SUISSE|64200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,122,latest classification date within exact normalized name/address key
123,AMADOUR HÔTEL,L'HOSPITALET,46500,ROCAMADOUR,2 étoiles,22/07/2022,15,http://www.amadour-hotel.com,L HOSPITALET|46500,AMADOUR HOTEL|L HOSPITALET|46500,False,HRE-FR-CLASSIFIED,unverified,unverified,1,123,latest classification date within exact normalized name/address key
124,AMIRAL HÔTEL,98 avenue d'Italie,75013,PARIS 13E ARRONDISSEMENT,4 étoiles,29/06/2022,49,https://www.amiralhotel.com/,98 AVE D ITALIE|75013,AMIRAL HOTEL|98 AVE D ITALIE|75013,True,HRE-FR-CLASSIFIED,unverified,unverified,1,124,latest classification date within exact normalized name/address key
125,AMIRAUTÉ HÔTEL,Route de Paris,14800,TOUQUES,3 étoiles,24/03/2022,210,https://www.amiraute.com/,ROUTE DE PARIS|14800,AMIRAUTE HOTEL|ROUTE DE PARIS|14800,False,HRE-FR-CLASSIFIED,unverified,unverified,1,125,latest classification date within exact normalized name/address key
126,ANAIS HOTEL,60 rue de malitorne,18230,SAINT-DOULCHARD,3 étoiles,02/04/2024,30,www.anais-hotel.com,60 RUE DE MALITORNE|18230,ANAIS HOTEL|60 RUE DE MALITORNE|18230,False,HRE-FR-CLASSIFIED,unverified,unverified,1,126,latest classification date within exact normalized name/address key
133,APARTHOTEL AMMI NICE LAFAYETTE,32 RUE HOTEL DES POSTES,06000,NICE,3 étoiles,27/07/2026,19,https://www.amminicelafayette.com/fr/,32 RUE HOTEL DES POSTES|06000,APARTHOTEL AMMI NICE LAFAYETTE|32 RUE HOTEL DES POSTES|06000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,133,latest classification date within exact normalized name/address key
135,APPART HOTEL LE MOULIN DU VERDON,272 avenue du verdon,04800,GRÉOUX-LES-BAINS,2 étoiles,08/09/2022,17,https://greoux.fr/,272 AVE DU VERDON|04800,APPART HOTEL LE MOULIN DU VERDON|272 AVE DU VERDON|04800,False,HRE-FR-CLASSIFIED,unverified,unverified,1,135,latest classification date within exact normalized name/address key
137,APPART HÔTEL VICTORIA,16 rue de Montreuil,94300,VINCENNES,3 étoiles,28/03/2022,16,https://www.apparthotelvictoria.com/,16 RUE DE MONTREUIL|94300,APPART HOTEL VICTORIA|16 RUE DE MONTREUIL|94300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,137,latest classification date within exact normalized name/address key
142,APPART'HÔTEL ATAO,6 rue de la Blanche Hermine,35770,VERN-SUR-SEICHE,3 étoiles,29/10/2024,38,https://www.atao-apparthotel.com/,6 RUE DE LA BLANCHE HERMINE|35770,APPART HOTEL ATAO|6 RUE DE LA BLANCHE HERMINE|35770,False,HRE-FR-CLASSIFIED,unverified,unverified,1,142,latest classification date within exact normalized name/address key
143,APPART'HÔTEL DES CAPUCINS,29 rue des Capucins,43000,LE PUY-EN-VELAY,3 étoiles,25/04/2024,28,http://www.lescapucins.net,29 RUE DES CAPUCINS|43000,APPART HOTEL DES CAPUCINS|29 RUE DES CAPUCINS|43000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,143,latest classification date within exact normalized name/address key
144,APPART'HÔTEL LE MIRASOL,11 avenue du Belvédère,66760,ENVEITG,2 étoiles,14/01/2022,5,https://www.vacances-balneo-cerdagne.com/,11 AVE DU BELVEDERE|66760,APPART HOTEL LE MIRASOL|11 AVE DU BELVEDERE|66760,False,HRE-FR-CLASSIFIED,unverified,unverified,1,144,latest classification date within exact normalized name/address key
146,APPARTHÔTEL 7 SENSATION,2 Quai Boissy d'Anglas,78380,BOUGIVAL,1 étoile,17/07/2026,6,https://www.apparthotel7sensation.com/,2 QUAI BOISSY D ANGLAS|78380,APPARTHOTEL 7 SENSATION|2 QUAI BOISSY D ANGLAS|78380,False,HRE-FR-CLASSIFIED,unverified,unverified,1,146,latest classification date within exact normalized name/address key
147,APPARTHÔTEL LA GIRAFE MARSEILLE EST,25-43 boulevard de la Gare,13821,LA PENNE-SUR-HUVEAUNE,3 étoiles,14/01/2022,18,http://hotel-lagirafe.com/,25 43 BLVD DE LA GARE|13821,APPARTHOTEL LA GIRAFE MARSEILLE EST|25 43 BLVD DE LA GARE|13821,False,HRE-FR-CLASSIFIED,unverified,unverified,1,147,latest classification date within exact normalized name/address key
148,APPARTHÔTEL LES TILLEULS,16 allée des Tilleuls,33490,SAINT-MACAIRE,2 étoiles,16/01/2024,10,www.tilleul-medieval.com,16 ALLEE DES TILLEULS|33490,APPARTHOTEL LES TILLEULS|16 ALLEE DES TILLEULS|33490,False,HRE-FR-CLASSIFIED,unverified,unverified,1,148,latest classification date within exact normalized name/address key
150,APPART’HÔTEL VILLA SOPI,29 rue condorcet,75009,PARIS 9E ARRONDISSEMENT,4 étoiles,29/09/2025,14,www.villasopi.com,29 RUE CONDORCET|75009,APPARTHOTEL VILLA SOPI|29 RUE CONDORCET|75009,True,HRE-FR-CLASSIFIED,unverified,unverified,1,150,latest classification date within exact normalized name/address key
151,ARA HÔTEL,PIace de Mescoat,29800,LANDERNEAU,3 étoiles,12/12/2024,55,http://www.arahotel.fr,PIACE DE MESCOAT|29800,ARA HOTEL|PIACE DE MESCOAT|29800,False,HRE-FR-CLASSIFIED,unverified,unverified,1,151,latest classification date within exact normalized name/address key
152,ARC HÔTEL SUR MER,89 boulevard de la Plage,33120,ARCACHON,3 étoiles,11/07/2022,30,https://www.arc-hotel-sur-mer.com/,89 BLVD DE LA PLAGE|33120,ARC HOTEL SUR MER|89 BLVD DE LA PLAGE|33120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,152,latest classification date within exact normalized name/address key
154,ARCHE HÔTEL,13 rue du 11 novembre 1918,18100,VIERZON,3 étoiles,10/12/2021,41,https://www.arche-hotel.com,13 RUE DU 11 NOVEMBRE 1918|18100,ARCHE HOTEL|13 RUE DU 11 NOVEMBRE 1918|18100,False,HRE-FR-CLASSIFIED,unverified,unverified,1,154,latest classification date within exact normalized name/address key
156,ARIANE HOTEL,46 rue beauparlant,03200,VICHY,2 étoiles,28/03/2022,12,-,46 RUE BEAUPARLANT|03200,ARIANE HOTEL|46 RUE BEAUPARLANT|03200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,156,latest classification date within exact normalized name/address key
157,ARK HÔTEL PARIS BOULOGNE,83 AVENUE ANDRE MORIZET,92100,BOULOGNE-BILLANCOURT,3 étoiles,27/11/2025,42,https://arkhotel.octosite.net/,83 AVE ANDRE MORIZET|92100,ARK HOTEL PARIS BOULOGNE|83 AVE ANDRE MORIZET|92100,False,HRE-FR-CLASSIFIED,unverified,unverified,1,157,latest classification date within exact normalized name/address key
158,ARL HÔTEL,2 Rue Charlie  Chaplin,13200,ARLES,3 étoiles,29/08/2023,42,https://www.arlhotel.com/,2 RUE CHARLIE CHAPLIN|13200,ARL HOTEL|2 RUE CHARLIE CHAPLIN|13200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,158,latest classification date within exact normalized name/address key
159,ARMONY HÔTEL,Rue Saint Exupery,27310,BOURG-ACHARD,3 étoiles,08/02/2024,56,armony-hotel.fr,RUE SAINT EXUPERY|27310,ARMONY HOTEL|RUE SAINT EXUPERY|27310,False,HRE-FR-CLASSIFIED,unverified,unverified,1,159,latest classification date within exact normalized name/address key
160,ARMOR PARK HOTEL ET SPA,"1 la billardais des Alleux, Route de Ploubalay 22100 DINAN",22100,TADEN,4 étoiles,24/01/2025,69,www.armorparkdinan.bzh,1 LA BILLARDAIS DES ALLEUX ROUTE DE PLOUBALAY 22100 DINAN|22100,ARMOR PARK HOTEL ET SPA|1 LA BILLARDAIS DES ALLEUX ROUTE DE PLOUBALAY 22100 DINAN|22100,False,HRE-FR-CLASSIFIED,unverified,unverified,1,160,latest classification date within exact normalized name/address key
161,ARMORIC HÔTEL,3 rue de Penfoul,29950,BÉNODET,3 étoiles,28/10/2022,30,http://www.armoric-benodet.com,3 RUE DE PENFOUL|29950,ARMORIC HOTEL|3 RUE DE PENFOUL|29950,False,HRE-FR-CLASSIFIED,unverified,unverified,1,161,latest classification date within exact normalized name/address key
162,AROME HÔTEL NICE,65 rue de la Buffa,06000,NICE,3 étoiles,12/06/2026,11,http://www.aromehotelnice.com/,65 RUE DE LA BUFFA|06000,AROME HOTEL NICE|65 RUE DE LA BUFFA|06000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,162,latest classification date within exact normalized name/address key
163,ART HÔTEL,19 quai de la Loire,37210,ROCHECORBON,4 étoiles,09/01/2024,28,www.art-hotel-tours.com,19 QUAI DE LA LOIRE|37210,ART HOTEL|19 QUAI DE LA LOIRE|37210,False,HRE-FR-CLASSIFIED,unverified,unverified,1,163,latest classification date within exact normalized name/address key
164,ART HÔTEL EIFFEL,136 boulevard de Grenelle,75015,PARIS,3 étoiles,22/03/2024,36,www.arthoteleiffel.com,136 BLVD DE GRENELLE|75015,ART HOTEL EIFFEL|136 BLVD DE GRENELLE|75015,True,HRE-FR-CLASSIFIED,unverified,unverified,1,164,latest classification date within exact normalized name/address key
165,AS HÔTEL ORLÉANS NORD ARTENAY,29 rue du Chartres,45410,ARTENAY,3 étoiles,19/09/2022,34,https://www.as-hotel.com/,29 RUE DU CHARTRES|45410,AS HOTEL ORLEANS NORD ARTENAY|29 RUE DU CHARTRES|45410,False,HRE-FR-CLASSIFIED,unverified,unverified,1,165,latest classification date within exact normalized name/address key
166,ASHLEY HÔTEL,27 Boulevard Robert Jarry,72000,LE MANS,3 étoiles,09/08/2022,31,http://hotel-ashley.fr,27 BLVD ROBERT JARRY|72000,ASHLEY HOTEL|27 BLVD ROBERT JARRY|72000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,166,latest classification date within exact normalized name/address key
168,ATIPIK HÔTEL,19 rue Vaugelas,74000,ANNECY,2 étoiles,21/02/2022,25,https://www.atipikhotel.fr/,19 RUE VAUGELAS|74000,ATIPIK HOTEL|19 RUE VAUGELAS|74000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,168,latest classification date within exact normalized name/address key
169,ATLANTIC HÔTEL,3 quai Carnot,85350,L'ÎLE-D'YEU,3 étoiles,01/12/2022,17,http://hotel-yeu.com,3 QUAI CARNOT|85350,ATLANTIC HOTEL|3 QUAI CARNOT|85350,False,HRE-FR-CLASSIFIED,unverified,unverified,1,169,latest classification date within exact normalized name/address key
170,ATLANTIC HÔTEL,11 rue de la Sablière,17310,SAINT-PIERRE-D'OLÉRON,3 étoiles,09/10/2023,19,https://www.oleron-hotel.fr,11 RUE DE LA SABLIERE|17310,ATLANTIC HOTEL|11 RUE DE LA SABLIERE|17310,False,HRE-FR-CLASSIFIED,unverified,unverified,1,170,latest classification date within exact normalized name/address key
171,ATLANTIC HÔTEL,5 promenade Georges Godet,85100,LES SABLES-D'OLONNE,4 étoiles,17/03/2026,34,https://www.atlantichotel.fr/,5 PROMENADE GEORGES GODET|85100,ATLANTIC HOTEL|5 PROMENADE GEORGES GODET|85100,False,HRE-FR-CLASSIFIED,unverified,unverified,1,171,latest classification date within exact normalized name/address key
172,ATLANTIC HÔTEL,44 rue de Londres,75008,PARIS,3 étoiles,21/11/2025,81,https://atlantic-hotel-paris.com/,44 RUE DE LONDRES|75008,ATLANTIC HOTEL|44 RUE DE LONDRES|75008,True,HRE-FR-CLASSIFIED,unverified,unverified,1,172,latest classification date within exact normalized name/address key
173,ATLANTIC HÔTEL PAU,222 avenue Jean Mermoz,64000,PAU,3 étoiles,29/04/2026,23,https://atlantic-hotel64-pau.com/,222 AVE JEAN MERMOZ|64000,ATLANTIC HOTEL PAU|222 AVE JEAN MERMOZ|64000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,173,latest classification date within exact normalized name/address key
174,ATLANTIC HÔTEL RENNES CENTRE GARE,31 boulevard de Beaumont,35000,RENNES,2 étoiles,22/12/2022,24,http://www.atlantic-hotelrennes.fr/,31 BLVD DE BEAUMONT|35000,ATLANTIC HOTEL RENNES CENTRE GARE|31 BLVD DE BEAUMONT|35000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,174,latest classification date within exact normalized name/address key
175,ATMOSPHÈRE HÔTEL,76 avenue de la Muzelle,38860,MONT-DE-LANS,3 étoiles,22/02/2022,30,https://www.atmosphere-hotel.com/,76 AVE DE LA MUZELLE|38860,ATMOSPHERE HOTEL|76 AVE DE LA MUZELLE|38860,False,HRE-FR-CLASSIFIED,unverified,unverified,1,175,latest classification date within exact normalized name/address key
176,ATN HÔTEL,21 rue d 'Athènes,75009,PARIS,3 étoiles,19/03/2024,36,http://www.atnhotel.fr,21 RUE D ATHENES|75009,ATN HOTEL|21 RUE D ATHENES|75009,True,HRE-FR-CLASSIFIED,unverified,unverified,1,176,latest classification date within exact normalized name/address key
177,ATOLL HÔTEL,923 boulevard de la mer,83600,FRÉJUS,3 étoiles,16/12/2022,33,https://www.atollhotel-frejus.com/,923 BLVD DE LA MER|83600,ATOLL HOTEL|923 BLVD DE LA MER|83600,False,HRE-FR-CLASSIFIED,unverified,unverified,1,177,latest classification date within exact normalized name/address key
178,ATRIUM HÔTEL,20 rue Jean-Louis Barrault,26000,VALENCE,4 étoiles,21/12/2021,56,https://www.atrium-hotel.fr/,20 RUE JEAN LOUIS BARRAULT|26000,ATRIUM HOTEL|20 RUE JEAN LOUIS BARRAULT|26000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,178,latest classification date within exact normalized name/address key
179,ATYPIK HÔTEL,20 rue villeneuve,92110,CLICHY,3 étoiles,29/11/2022,47,http://www.hotelclichy.com/,20 RUE VILLENEUVE|92110,ATYPIK HOTEL|20 RUE VILLENEUVE|92110,False,HRE-FR-CLASSIFIED,unverified,unverified,1,179,latest classification date within exact normalized name/address key
181,AU GRAND DUQUESNE,15 place saint jacques,76200,DIEPPE,1 étoile,21/07/2023,10,https://au-grand-duquesne.webador.fr/,15 PLACE SAINT JACQUES|76200,AU GRAND DUQUESNE|15 PLACE SAINT JACQUES|76200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,181,latest classification date within exact normalized name/address key
182,AU GRAND HÔTEL DE SARLAT,95 avenue de Selves,24200,SARLAT-LA-CANÉDA,4 étoiles,22/05/2024,48,http://au-grand-hotel-de-sarlat.com/,95 AVE DE SELVES|24200,AU GRAND HOTEL DE SARLAT|95 AVE DE SELVES|24200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,182,latest classification date within exact normalized name/address key
183,AU NOUVEL HÔTEL,224 boulevard de Tessé,83000,TOULON,2 étoiles,29/07/2026,29,https://aunouvelhotel.com/fr/,224 BLVD DE TESSE|83000,AU NOUVEL HOTEL|224 BLVD DE TESSE|83000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,183,latest classification date within exact normalized name/address key
184,AU PALMYRE HÔTEL,2 allée des Passereaux,17570,LES MATHES,3 étoiles,02/06/2022,45,https://au-palmyre-hotel.com/,2 ALLEE DES PASSEREAUX|17570,AU PALMYRE HOTEL|2 ALLEE DES PASSEREAUX|17570,False,HRE-FR-CLASSIFIED,unverified,unverified,1,184,latest classification date within exact normalized name/address key
185,AU PRIMEROSE HÔTEL,23 rue de l'Yser,65400,ARGELÈS-GAZOST,2 étoiles,17/07/2024,25,http://www.au-primerose-hotel.fr,23 RUE DE L YSER|65400,AU PRIMEROSE HOTEL|23 RUE DE L YSER|65400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,185,latest classification date within exact normalized name/address key
186,AU ROYAL HÔTEL,22 boulevard Jean Jaurès,11000,CARCASSONNE,2 étoiles,02/11/2021,19,https://www.auroyal-hotel-carcassonne.com/,22 BLVD JEAN JAURES|11000,AU ROYAL HOTEL|22 BLVD JEAN JAURES|11000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,186,latest classification date within exact normalized name/address key
188,AUBERGE ALSACIENNE,12 grand rue,68420,EGUISHEIM,3 étoiles,12/07/2023,19,https://www.auberge-alsacienne.net/,12 GRAND RUE|68420,AUBERGE ALSACIENNE|12 GRAND RUE|68420,False,HRE-FR-CLASSIFIED,unverified,unverified,1,188,latest classification date within exact normalized name/address key
191,AUBERGE AU BORD DU LAC,166 chemin du tour du lac,88400,GÉRARDMER,2 étoiles,23/04/2024,12,https://www.auberge-lac.fr/,166 CHEMIN DU TOUR DU LAC|88400,AUBERGE AU BORD DU LAC|166 CHEMIN DU TOUR DU LAC|88400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,191,latest classification date within exact normalized name/address key
192,AUBERGE AUX PORTES DE CONQUES,5 route du Moulin,12320,CONQUES-EN-ROUERGUE,2 étoiles,18/03/2022,10,https://www.auxportesdeconques.com/,5 ROUTE DU MOULIN|12320,AUBERGE AUX PORTES DE CONQUES|5 ROUTE DU MOULIN|12320,False,HRE-FR-CLASSIFIED,unverified,unverified,1,192,latest classification date within exact normalized name/address key
193,AUBERGE BATBY,63 avenue de galleben,40140,SOUSTONS,3 étoiles,29/09/2022,6,http://www.aubergebatby.fr,63 AVE DE GALLEBEN|40140,AUBERGE BATBY|63 AVE DE GALLEBEN|40140,False,HRE-FR-CLASSIFIED,unverified,unverified,1,193,latest classification date within exact normalized name/address key
194,AUBERGE BIENVENUE,104 RUE DE CHOLET,49700,DOUÉ-LA-FONTAINE,3 étoiles,21/05/2024,15,www.aubergebienvenue.com,104 RUE DE CHOLET|49700,AUBERGE BIENVENUE|104 RUE DE CHOLET|49700,False,HRE-FR-CLASSIFIED,unverified,unverified,1,194,latest classification date within exact normalized name/address key
197,AUBERGE BOURBONNAISE,2 avenue de Vichy,03270,SAINT-YORRE,3 étoiles,14/10/2022,13,https://www.auberge-bourbonnaise.fr,2 AVE DE VICHY|03270,AUBERGE BOURBONNAISE|2 AVE DE VICHY|03270,False,HRE-FR-CLASSIFIED,unverified,unverified,1,197,latest classification date within exact normalized name/address key
198,AUBERGE BRESSANE DE BUELLAS,10 route de Buesle,01310,BUELLAS,3 étoiles,14/03/2022,13,https://www.auberge-buellas.com/fr/,10 ROUTE DE BUESLE|01310,AUBERGE BRESSANE DE BUELLAS|10 ROUTE DE BUESLE|01310,False,HRE-FR-CLASSIFIED,unverified,unverified,1,198,latest classification date within exact normalized name/address key
199,AUBERGE BRETONNE,2 place Duguesclin,56130,LA ROCHE-BERNARD,3 étoiles,21/11/2022,10,http://www.auberge-bretonne.com,2 PLACE DUGUESCLIN|56130,AUBERGE BRETONNE|2 PLACE DUGUESCLIN|56130,False,HRE-FR-CLASSIFIED,unverified,unverified,1,199,latest classification date within exact normalized name/address key
