city,country,country_iso2,eea_flag,deadline,single_fee_pct,listing_id,listing_url,host_id,host_location,host_region_guess,geo_conflict,room_type,property_type,bedrooms,bedroom_bucket,accommodates,beds,host_class,calculated_host_listings_count,host_is_superhost,instant_bookable,license,minimum_nights,number_of_reviews_ltm,estimated_occupancy_l365d,stratum,stay_window,checkin,checkout,nights,adults,dump_date,dump_price
austin,United States,US,0,2026-09-15,15.5,207054,https://www.airbnb.com/rooms/207054,1018853,"Austin, TX",non_eea,0,Entire home/apt,Entire home,2.0,2,5,2.0,individual,1,t,,OL 2026 072586,2.0,6,36,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$268.00
austin,United States,US,0,2026-09-15,15.5,882453204830579060,https://www.airbnb.com/rooms/882453204830579060,504360338,"Kailua-Kona, HI",non_eea,0,Entire home/apt,Entire home,3.0,3+,6,3.0,individual,1,t,,,1.0,33,198,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$294.00
austin,United States,US,0,2026-09-15,15.5,899251432480453028,https://www.airbnb.com/rooms/899251432480453028,27177585,"Austin, TX",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,6,3.0,individual,1,t,,,2.0,0,0,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$662.00
austin,United States,US,0,2026-09-15,15.5,915091230393878619,https://www.airbnb.com/rooms/915091230393878619,154502691,"Austin, TX",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,4,2.0,individual,1,t,,OL-2023-103251,1.0,32,192,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$263.00
austin,United States,US,0,2026-09-15,15.5,919680873877915188,https://www.airbnb.com/rooms/919680873877915188,371942068,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,6,3.0,small_multi,2,t,,,2.0,0,0,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$576.50
austin,United States,US,0,2026-09-15,15.5,922366991903421305,https://www.airbnb.com/rooms/922366991903421305,501999514,,unknown,0,Private room,Room in hotel,4.0,3+,12,4.0,professional,84,f,,Exempt,1.0,0,0,Private room | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$584.30
austin,United States,US,0,2026-09-15,15.5,934859141300145599,https://www.airbnb.com/rooms/934859141300145599,384892315,,unknown,0,Entire home/apt,Entire guesthouse,1.0,0-1,1,,individual,1,f,,,3.0,0,0,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$70.33
austin,United States,US,0,2026-09-15,15.5,947917333022430377,https://www.airbnb.com/rooms/947917333022430377,529079926,"Austin, TX",non_eea,0,Entire home/apt,Entire guesthouse,1.0,0-1,6,3.0,individual,1,t,,OL 2026 056589,1.0,35,210,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$243.36
austin,United States,US,0,2026-09-15,15.5,953843790329551804,https://www.airbnb.com/rooms/953843790329551804,58516293,"Austin, TX",non_eea,0,Entire home/apt,Entire townhouse,2.0,2,4,2.0,individual,1,t,,,2.0,38,228,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$382.67
austin,United States,US,0,2026-09-15,15.5,957508244068112585,https://www.airbnb.com/rooms/957508244068112585,49518142,"Austin, TX",non_eea,0,Private room,Private room in home,,unknown,2,1.0,professional,8,t,,OL 2026 058135,1.0,37,222,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$95.00
austin,United States,US,0,2026-09-15,15.5,962200498139760784,https://www.airbnb.com/rooms/962200498139760784,64364828,"Austin, TX",non_eea,0,Entire home/apt,Entire home,2.0,2,4,2.0,small_multi,3,t,,OL 2026 098497,1.0,9,54,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$217.20
austin,United States,US,0,2026-09-15,15.5,968243460291763755,https://www.airbnb.com/rooms/968243460291763755,534388950,,unknown,0,Entire home/apt,Entire home,5.0,3+,16,8.0,professional,12,t,,,1.0,39,234,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$288.00
austin,United States,US,0,2026-09-15,15.5,974214296725474594,https://www.airbnb.com/rooms/974214296725474594,8142327,"Austin, TX",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,individual,1,t,,,2.0,16,96,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$952.20
austin,United States,US,0,2026-09-15,15.5,974712064299290750,https://www.airbnb.com/rooms/974712064299290750,535852034,"Austin, TX",non_eea,0,Entire home/apt,Entire home,3.0,3+,6,3.0,individual,1,t,,ol2024012008,2.0,15,90,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$460.00
austin,United States,US,0,2026-09-15,15.5,982863534700336419,https://www.airbnb.com/rooms/982863534700336419,458163704,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,3,1.0,individual,1,t,,,2.0,9,54,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$153.20
austin,United States,US,0,2026-09-15,15.5,988981833032023574,https://www.airbnb.com/rooms/988981833032023574,537329916,,unknown,0,Entire home/apt,Entire condo,2.0,2,6,,professional,26,t,,Exempt,1.0,0,0,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,
austin,United States,US,0,2026-09-15,15.5,988987499728141244,https://www.airbnb.com/rooms/988987499728141244,537329916,,unknown,0,Entire home/apt,Entire condo,,unknown,4,,professional,26,t,,Exempt,1.0,0,0,Entire home/apt | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$434.00
austin,United States,US,0,2026-09-15,15.5,994979860051508314,https://www.airbnb.com/rooms/994979860051508314,173576258,"Clinton Township, MI",non_eea,0,Entire home/apt,Tiny home,,unknown,2,1.0,small_multi,4,t,,,1.0,6,36,Entire home/apt | unknown | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$254.00
austin,United States,US,0,2026-09-15,15.5,1028944951631506824,https://www.airbnb.com/rooms/1028944951631506824,56490293,"New York, NY",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,4,2.0,small_multi,3,t,,Exempt,2.0,1,6,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$323.70
austin,United States,US,0,2026-09-15,15.5,1033394351004415957,https://www.airbnb.com/rooms/1033394351004415957,554305,"Austin, TX",non_eea,0,Entire home/apt,Entire guest suite,1.0,0-1,2,1.0,individual,1,t,,OL 2024 079989,2.0,21,126,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$112.00
austin,United States,US,0,2026-09-15,15.5,1055744322807211843,https://www.airbnb.com/rooms/1055744322807211843,107434423,"New York, NY",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,59,f,,,1.0,0,0,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,
austin,United States,US,0,2026-09-15,15.5,1067548924834386403,https://www.airbnb.com/rooms/1067548924834386403,30225950,"Austin, TX",non_eea,0,Entire home/apt,Entire condo,1.0,0-1,4,2.0,professional,35,t,,OL 2021 201889,1.0,6,36,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$381.41
austin,United States,US,0,2026-09-15,15.5,1071492490071368650,https://www.airbnb.com/rooms/1071492490071368650,22407693,"Sunnyvale, CA",non_eea,0,Entire home/apt,Entire home,3.0,3+,8,4.0,small_multi,3,t,,,1.0,76,255,Entire home/apt | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$257.25
austin,United States,US,0,2026-09-15,15.5,1081865837375123566,https://www.airbnb.com/rooms/1081865837375123566,30225950,"Austin, TX",non_eea,0,Entire home/apt,Entire condo,2.0,2,8,3.0,professional,35,t,,OL 2021 201889,1.0,14,84,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$429.21
austin,United States,US,0,2026-09-15,15.5,1087673658513924062,https://www.airbnb.com/rooms/1087673658513924062,139896556,"Austin, TX",non_eea,0,Entire home/apt,Entire home,5.0,3+,13,9.0,professional,13,t,,,1.0,16,96,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,"$1,650.78"
austin,United States,US,0,2026-09-15,15.5,1088699893177278083,https://www.airbnb.com/rooms/1088699893177278083,52952250,"Phoenix, AZ",non_eea,0,Private room,Private room in home,,unknown,2,1.0,small_multi,2,t,,,2.0,4,24,Private room | unknown | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$109.98
austin,United States,US,0,2026-09-15,15.5,1094894792758835018,https://www.airbnb.com/rooms/1094894792758835018,459971230,"Austin, TX",non_eea,0,Entire home/apt,Entire home,,unknown,16,20.0,professional,12,t,,,1.0,3,18,Entire home/apt | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$590.00
austin,United States,US,0,2026-09-15,15.5,1101649548667771348,https://www.airbnb.com/rooms/1101649548667771348,13565,"Austin, TX",non_eea,0,Private room,Private room in rental unit,,unknown,1,1.0,individual,1,f,,,1.0,2,12,Private room | unknown | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$99.00
austin,United States,US,0,2026-09-15,15.5,1111492099572510580,https://www.airbnb.com/rooms/1111492099572510580,423318207,"Austin, TX",non_eea,0,Entire home/apt,Entire home,3.0,3+,10,5.0,individual,1,t,,,1.0,13,78,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$365.02
austin,United States,US,0,2026-09-15,15.5,1126828097517923406,https://www.airbnb.com/rooms/1126828097517923406,23494304,"Houston, TX",non_eea,0,Entire home/apt,Entire home,5.0,3+,14,6.0,individual,1,t,,2024-071319 OL,2.0,22,132,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,"$1,283.90"
austin,United States,US,0,2026-09-15,15.5,1147205230628628391,https://www.airbnb.com/rooms/1147205230628628391,501999278,,unknown,0,Hotel room,Room in hotel,3.0,3+,12,6.0,professional,48,f,,,1.0,0,0,Hotel room | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$806.00
austin,United States,US,0,2026-09-15,15.5,1147207937484541109,https://www.airbnb.com/rooms/1147207937484541109,501999278,,unknown,0,Hotel room,Room in hotel,1.0,0-1,2,1.0,professional,48,f,,,1.0,1,6,Hotel room | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$229.00
austin,United States,US,0,2026-09-15,15.5,1148077467256799047,https://www.airbnb.com/rooms/1148077467256799047,114422088,"Austin, TX",non_eea,0,Entire home/apt,Entire loft,,unknown,4,2.0,professional,46,t,,OL-2024-054312,1.0,10,60,Entire home/apt | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$202.17
austin,United States,US,0,2026-09-15,15.5,1174699861249181732,https://www.airbnb.com/rooms/1174699861249181732,90258219,"Austin, TX",non_eea,0,Entire home/apt,Entire home,2.0,2,5,,small_multi,2,t,,OL 2026 073880,2.0,7,42,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$283.50
austin,United States,US,0,2026-09-15,15.5,1188595481222549560,https://www.airbnb.com/rooms/1188595481222549560,555289520,"Austin, TX",non_eea,0,Entire home/apt,Entire home,2.0,2,5,2.0,individual,1,f,,OL 2024 079823,2.0,9,54,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$183.00
austin,United States,US,0,2026-09-15,15.5,1209036803400870906,https://www.airbnb.com/rooms/1209036803400870906,526501792,"Austin, TX",non_eea,0,Entire home/apt,Entire guesthouse,1.0,0-1,2,1.0,small_multi,2,t,,OL 2025 101313,2.0,15,90,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$136.00
austin,United States,US,0,2026-09-15,15.5,1222644013728109171,https://www.airbnb.com/rooms/1222644013728109171,464641537,"Austin, TX",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,4,1.0,professional,27,f,,OL 2026 043605,1.0,34,204,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$141.00
austin,United States,US,0,2026-09-15,15.5,1226773754807285863,https://www.airbnb.com/rooms/1226773754807285863,1821227,"Austin, TX",non_eea,0,Entire home/apt,Entire home,3.0,3+,6,3.0,individual,1,f,,OL 2024 106027,3.0,0,0,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,"$1,173.67"
austin,United States,US,0,2026-09-15,15.5,1229859079619804669,https://www.airbnb.com/rooms/1229859079619804669,480028924,"New York, NY",non_eea,0,Entire home/apt,Entire townhouse,3.0,3+,8,4.0,professional,31,f,,OL 2025 066410,1.0,35,210,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$368.00
austin,United States,US,0,2026-09-15,15.5,1239013423095228803,https://www.airbnb.com/rooms/1239013423095228803,103821352,"Round Rock, TX",non_eea,0,Entire home/apt,Entire home,5.0,3+,15,12.0,professional,5,t,,OL 2024 138946,2.0,41,246,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$324.50
austin,United States,US,0,2026-09-15,15.5,1249964027159950160,https://www.airbnb.com/rooms/1249964027159950160,231318586,"Austin, TX",non_eea,0,Entire home/apt,Entire home,1.0,0-1,4,1.0,small_multi,2,t,,,2.0,24,144,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$181.00
austin,United States,US,0,2026-09-15,15.5,1256057527370001291,https://www.airbnb.com/rooms/1256057527370001291,684909550,,unknown,0,Entire home/apt,Entire rental unit,,unknown,4,2.0,small_multi,2,f,,,1.0,33,198,Entire home/apt | unknown | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$142.00
austin,United States,US,0,2026-09-15,15.5,1304432115386631487,https://www.airbnb.com/rooms/1304432115386631487,121742821,"Easthorpe, United Kingdom",non_eea,0,Entire home/apt,Entire home,3.0,3+,8,,individual,1,f,,,3.0,2,12,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$892.87
austin,United States,US,0,2026-09-15,15.5,1321387945300981661,https://www.airbnb.com/rooms/1321387945300981661,661070770,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,7,2.0,individual,1,t,,,1.0,42,252,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$267.60
austin,United States,US,0,2026-09-15,15.5,1330779511674245353,https://www.airbnb.com/rooms/1330779511674245353,228568435,,unknown,0,Entire home/apt,Entire home,2.0,2,6,,small_multi,4,t,,,2.0,12,72,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$107.00
austin,United States,US,0,2026-09-15,15.5,1341313253053485724,https://www.airbnb.com/rooms/1341313253053485724,674385855,,unknown,0,Entire home/apt,Entire rental unit,,unknown,2,1.0,professional,41,f,,,2.0,2,12,Entire home/apt | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$86.50
austin,United States,US,0,2026-09-15,15.5,1342150189940008197,https://www.airbnb.com/rooms/1342150189940008197,665788234,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,4,2.0,professional,8,f,,,1.0,24,144,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$137.00
austin,United States,US,0,2026-09-15,15.5,1363053530133661661,https://www.airbnb.com/rooms/1363053530133661661,2005490,"Austin, TX",non_eea,0,Entire home/apt,Entire home,5.0,3+,12,8.0,professional,6,t,,,3.0,0,0,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,
austin,United States,US,0,2026-09-15,15.5,1387080597831723206,https://www.airbnb.com/rooms/1387080597831723206,117866115,"Austin, TX",non_eea,0,Entire home/apt,Entire home,4.0,3+,11,8.0,individual,1,t,,OL 2025 128030,1.0,21,126,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$554.00
austin,United States,US,0,2026-09-15,15.5,1395071215464349378,https://www.airbnb.com/rooms/1395071215464349378,94040891,"Austin, TX",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,3,2.0,professional,10,t,,OL2025035698,2.0,22,132,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$311.75
austin,United States,US,0,2026-09-15,15.5,1402157313005959849,https://www.airbnb.com/rooms/1402157313005959849,501999514,,unknown,0,Entire home/apt,Entire serviced apartment,1.0,0-1,2,1.0,professional,84,f,,,1.0,0,0,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$213.85
austin,United States,US,0,2026-09-15,15.5,1410524017155002447,https://www.airbnb.com/rooms/1410524017155002447,9453178,,unknown,0,Entire home/apt,Entire home,4.0,3+,10,5.0,individual,1,t,,,1.0,9,54,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$440.00
austin,United States,US,0,2026-09-15,15.5,1415535522132741939,https://www.airbnb.com/rooms/1415535522132741939,25043692,,unknown,0,Entire home/apt,Entire home,3.0,3+,6,3.0,individual,1,t,,,1.0,17,102,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$212.80
austin,United States,US,0,2026-09-15,15.5,1417789718299303536,https://www.airbnb.com/rooms/1417789718299303536,4478801,"Austin, TX",non_eea,0,Entire home/apt,Entire home,1.0,0-1,2,1.0,small_multi,3,t,,OL 2025 016784,2.0,4,24,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$297.20
austin,United States,US,0,2026-09-15,15.5,1433022265931810449,https://www.airbnb.com/rooms/1433022265931810449,53224343,"Austin, TX",non_eea,0,Entire home/apt,Entire home,3.0,3+,8,6.0,professional,10,t,,OL 2025 052569,2.0,51,255,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$271.00
austin,United States,US,0,2026-09-15,15.5,1437253322705956214,https://www.airbnb.com/rooms/1437253322705956214,693753003,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,small_multi,3,t,,,2.0,9,54,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$455.33
austin,United States,US,0,2026-09-15,15.5,1456111729669529106,https://www.airbnb.com/rooms/1456111729669529106,57293030,"Austin, TX",non_eea,0,Entire home/apt,Entire home,4.0,3+,10,7.0,individual,1,t,,OL 2025 031937,2.0,11,66,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$412.33
austin,United States,US,0,2026-09-15,15.5,1465366469392566469,https://www.airbnb.com/rooms/1465366469392566469,676091510,"Leander, TX",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,24,t,,,2.0,1,6,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$132.00
austin,United States,US,0,2026-09-15,15.5,1465465510247175143,https://www.airbnb.com/rooms/1465465510247175143,542459148,"Indio, CA",non_eea,0,Entire home/apt,Entire condo,2.0,2,6,3.0,individual,1,t,,OL 2025 092730,2.0,17,102,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$149.63
austin,United States,US,0,2026-09-15,15.5,1465482881393842718,https://www.airbnb.com/rooms/1465482881393842718,6701411,"Austin, TX",non_eea,0,Entire home/apt,Entire home,3.0,3+,8,4.0,individual,1,f,,,2.0,4,24,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$442.50
austin,United States,US,0,2026-09-15,15.5,1471298245164454775,https://www.airbnb.com/rooms/1471298245164454775,564487718,"Austin, TX",non_eea,0,Entire home/apt,Entire guesthouse,1.0,0-1,4,2.0,individual,1,t,,OL-2023-023759,2.0,18,108,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$192.50
austin,United States,US,0,2026-09-15,15.5,1473197782519713133,https://www.airbnb.com/rooms/1473197782519713133,95366221,"Austin, TX",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,3,1.0,small_multi,2,t,,,1.0,38,228,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$139.00
austin,United States,US,0,2026-09-15,15.5,1483025980022258559,https://www.airbnb.com/rooms/1483025980022258559,85263314,"Austin, TX",non_eea,0,Entire home/apt,Entire home,3.0,3+,8,4.0,individual,1,t,,STR-2025-78107,1.0,26,156,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$196.85
austin,United States,US,0,2026-09-15,15.5,1507357175266179418,https://www.airbnb.com/rooms/1507357175266179418,276892829,,unknown,0,Entire home/apt,Entire home,6.0,3+,16,10.0,professional,10,t,,OL 2025 105538,2.0,27,162,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$597.10
austin,United States,US,0,2026-09-15,15.5,1511037036391900273,https://www.airbnb.com/rooms/1511037036391900273,447606169,"Austin, TX",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,professional,36,f,,2025-077812 OL,3.0,5,30,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$274.33
austin,United States,US,0,2026-09-15,15.5,1511815579646068921,https://www.airbnb.com/rooms/1511815579646068921,20522731,"New York, NY",non_eea,0,Entire home/apt,Entire home,4.0,3+,13,7.0,small_multi,3,t,,OL 2023 116353,1.0,16,96,Entire home/apt | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$305.67
austin,United States,US,0,2026-09-15,15.5,1516020074585297434,https://www.airbnb.com/rooms/1516020074585297434,3142713,"Austin, TX",non_eea,0,Entire home/apt,Entire home,4.0,3+,8,5.0,individual,1,t,,STR-2026-16900,2.0,31,186,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$279.50
austin,United States,US,0,2026-09-15,15.5,1521302306139511078,https://www.airbnb.com/rooms/1521302306139511078,51183342,"Austin, TX",non_eea,0,Entire home/apt,Entire home,4.0,3+,8,4.0,small_multi,4,t,,,1.0,12,72,Entire home/apt | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$540.00
austin,United States,US,0,2026-09-15,15.5,1522496169407746768,https://www.airbnb.com/rooms/1522496169407746768,114023820,"Austin, TX",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,4,2.0,professional,26,f,,,1.0,3,18,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$212.00
austin,United States,US,0,2026-09-15,15.5,1525744725245661613,https://www.airbnb.com/rooms/1525744725245661613,432490535,,unknown,0,Entire home/apt,Entire townhouse,2.0,2,7,,professional,20,f,,,2.0,1,6,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$389.00
