name,year,month,value,period
National. National. Hotel establishments. Travellers. Residents in Spain.,2013,7,4622498.0,2013-07
National. National. Hotel establishments. Travellers. Residents in Spain.,2013,6,4109160.0,2013-06
National. National. Hotel establishments. Travellers. Residents in Spain.,2013,5,3678011.0,2013-05
National. National. Hotel establishments. Travellers. Residents in Spain.,2013,4,3107991.0,2013-04
National. National. Hotel establishments. Travellers. Residents in Spain.,2013,3,3596941.0,2013-03
National. National. Hotel establishments. Travellers. Residents in Spain.,2013,2,2543898.0,2013-02
National. National. Hotel establishments. Travellers. Residents in Spain.,2013,1,2107452.0,2013-01
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,12,2644571.0,2012-12
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,11,2730498.0,2012-11
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,10,3551117.0,2012-10
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,9,4020495.0,2012-09
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,8,5213797.0,2012-08
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,7,4578014.0,2012-07
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,6,4164269.0,2012-06
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,5,3610640.0,2012-05
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,4,3877984.0,2012-04
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,3,3344772.0,2012-03
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,2,2898921.0,2012-02
National. National. Hotel establishments. Travellers. Residents in Spain.,2012,1,2390674.0,2012-01
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,12,2893004.0,2011-12
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,11,2891744.0,2011-11
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,10,3909150.0,2011-10
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,9,4424189.0,2011-09
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,8,5615032.0,2011-08
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,7,5093546.0,2011-07
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,6,4430197.0,2011-06
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,5,3746751.0,2011-05
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,4,4088344.0,2011-04
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,3,3380332.0,2011-03
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,2,2994483.0,2011-02
National. National. Hotel establishments. Travellers. Residents in Spain.,2011,1,2358110.0,2011-01
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,12,3000911.0,2010-12
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,11,2990886.0,2010-11
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,10,4186876.0,2010-10
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,9,4307901.0,2010-09
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,8,5599468.0,2010-08
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,7,5002604.0,2010-07
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,6,4386962.0,2010-06
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,5,4042148.0,2010-05
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,4,3877568.0,2010-04
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,3,3543609.0,2010-03
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,2,2943090.0,2010-02
National. National. Hotel establishments. Travellers. Residents in Spain.,2010,1,2351307.0,2010-01
National. National. Hotel establishments. Travellers. Residents in Spain.,2009,12,2936381.0,2009-12
National. National. Hotel establishments. Travellers. Residents abroad.,2026,7,7334090.0,2026-07
National. National. Hotel establishments. Travellers. Residents abroad.,2026,6,6704642.0,2026-06
National. National. Hotel establishments. Travellers. Residents abroad.,2026,5,7140617.0,2026-05
National. National. Hotel establishments. Travellers. Residents abroad.,2026,4,5506571.0,2026-04
National. National. Hotel establishments. Travellers. Residents abroad.,2026,3,4183750.0,2026-03
National. National. Hotel establishments. Travellers. Residents abroad.,2026,2,3303369.0,2026-02
National. National. Hotel establishments. Travellers. Residents abroad.,2026,1,3005758.0,2026-01
National. National. Hotel establishments. Travellers. Residents abroad.,2025,12,3150007.0,2025-12
National. National. Hotel establishments. Travellers. Residents abroad.,2025,11,3580709.0,2025-11
National. National. Hotel establishments. Travellers. Residents abroad.,2025,10,6374900.0,2025-10
National. National. Hotel establishments. Travellers. Residents abroad.,2025,9,6940002.0,2025-09
National. National. Hotel establishments. Travellers. Residents abroad.,2025,8,7400298.0,2025-08
National. National. Hotel establishments. Travellers. Residents abroad.,2025,7,7195329.0,2025-07
National. National. Hotel establishments. Travellers. Residents abroad.,2025,6,6824160.0,2025-06
National. National. Hotel establishments. Travellers. Residents abroad.,2025,5,6877146.0,2025-05
National. National. Hotel establishments. Travellers. Residents abroad.,2025,4,5456618.0,2025-04
National. National. Hotel establishments. Travellers. Residents abroad.,2025,3,3913221.0,2025-03
National. National. Hotel establishments. Travellers. Residents abroad.,2025,2,3118786.0,2025-02
National. National. Hotel establishments. Travellers. Residents abroad.,2025,1,2857866.0,2025-01
National. National. Hotel establishments. Travellers. Residents abroad.,2024,12,2916057.0,2024-12
National. National. Hotel establishments. Travellers. Residents abroad.,2024,11,3397063.0,2024-11
National. National. Hotel establishments. Travellers. Residents abroad.,2024,10,6233770.0,2024-10
National. National. Hotel establishments. Travellers. Residents abroad.,2024,9,6762248.0,2024-09
National. National. Hotel establishments. Travellers. Residents abroad.,2024,8,7259558.0,2024-08
National. National. Hotel establishments. Travellers. Residents abroad.,2024,7,6935810.0,2024-07
National. National. Hotel establishments. Travellers. Residents abroad.,2024,6,6445432.0,2024-06
National. National. Hotel establishments. Travellers. Residents abroad.,2024,5,6839894.0,2024-05
National. National. Hotel establishments. Travellers. Residents abroad.,2024,4,5205019.0,2024-04
National. National. Hotel establishments. Travellers. Residents abroad.,2024,3,4020556.0,2024-03
National. National. Hotel establishments. Travellers. Residents abroad.,2024,2,3089851.0,2024-02
National. National. Hotel establishments. Travellers. Residents abroad.,2024,1,2741530.0,2024-01
National. National. Hotel establishments. Travellers. Residents abroad.,2023,12,2850010.0,2023-12
National. National. Hotel establishments. Travellers. Residents abroad.,2023,11,3212056.0,2023-11
National. National. Hotel establishments. Travellers. Residents abroad.,2023,10,5801286.0,2023-10
National. National. Hotel establishments. Travellers. Residents abroad.,2023,9,6505010.0,2023-09
National. National. Hotel establishments. Travellers. Residents abroad.,2023,8,6884708.0,2023-08
National. National. Hotel establishments. Travellers. Residents abroad.,2023,7,6668004.0,2023-07
National. National. Hotel establishments. Travellers. Residents abroad.,2023,6,6080059.0,2023-06
National. National. Hotel establishments. Travellers. Residents abroad.,2023,5,6026821.0,2023-05
National. National. Hotel establishments. Travellers. Residents abroad.,2023,4,4845523.0,2023-04
National. National. Hotel establishments. Travellers. Residents abroad.,2023,3,3378146.0,2023-03
National. National. Hotel establishments. Travellers. Residents abroad.,2023,2,2629069.0,2023-02
National. National. Hotel establishments. Travellers. Residents abroad.,2023,1,2403013.0,2023-01
National. National. Hotel establishments. Travellers. Residents abroad.,2022,12,2487423.0,2022-12
National. National. Hotel establishments. Travellers. Residents abroad.,2022,11,2743589.0,2022-11
National. National. Hotel establishments. Travellers. Residents abroad.,2022,10,5085510.0,2022-10
National. National. Hotel establishments. Travellers. Residents abroad.,2022,9,5872047.0,2022-09
National. National. Hotel establishments. Travellers. Residents abroad.,2022,8,6363409.0,2022-08
National. National. Hotel establishments. Travellers. Residents abroad.,2022,7,6217875.0,2022-07
National. National. Hotel establishments. Travellers. Residents abroad.,2022,6,5567582.0,2022-06
National. National. Hotel establishments. Travellers. Residents abroad.,2022,5,5248435.0,2022-05
National. National. Hotel establishments. Travellers. Residents abroad.,2022,4,3955846.0,2022-04
National. National. Hotel establishments. Travellers. Residents abroad.,2022,3,2628498.0,2022-03
National. National. Hotel establishments. Travellers. Residents abroad.,2022,2,1969784.0,2022-02
National. National. Hotel establishments. Travellers. Residents abroad.,2022,1,1428086.0,2022-01
National. National. Hotel establishments. Travellers. Residents abroad.,2021,12,1716964.0,2021-12
National. National. Hotel establishments. Travellers. Residents abroad.,2021,11,2173899.0,2021-11
National. National. Hotel establishments. Travellers. Residents abroad.,2021,10,3541554.0,2021-10
National. National. Hotel establishments. Travellers. Residents abroad.,2021,9,3304007.0,2021-09
National. National. Hotel establishments. Travellers. Residents abroad.,2021,8,3473029.0,2021-08
National. National. Hotel establishments. Travellers. Residents abroad.,2021,7,2771753.0,2021-07
National. National. Hotel establishments. Travellers. Residents abroad.,2021,6,1496439.0,2021-06
National. National. Hotel establishments. Travellers. Residents abroad.,2021,5,824057.0,2021-05
National. National. Hotel establishments. Travellers. Residents abroad.,2021,4,396696.0,2021-04
National. National. Hotel establishments. Travellers. Residents abroad.,2021,3,314013.0,2021-03
National. National. Hotel establishments. Travellers. Residents abroad.,2021,2,204009.0,2021-02
National. National. Hotel establishments. Travellers. Residents abroad.,2021,1,235026.0,2021-01
National. National. Hotel establishments. Travellers. Residents abroad.,2020,12,320386.0,2020-12
National. National. Hotel establishments. Travellers. Residents abroad.,2020,11,259904.0,2020-11
National. National. Hotel establishments. Travellers. Residents abroad.,2020,10,488772.0,2020-10
National. National. Hotel establishments. Travellers. Residents abroad.,2020,9,607415.0,2020-09
National. National. Hotel establishments. Travellers. Residents abroad.,2020,8,1275650.0,2020-08
National. National. Hotel establishments. Travellers. Residents abroad.,2020,7,1135825.0,2020-07
National. National. Hotel establishments. Travellers. Residents abroad.,2020,6,120530.0,2020-06
National. National. Hotel establishments. Travellers. Residents abroad.,2020,5,13757.0,2020-05
National. National. Hotel establishments. Travellers. Residents abroad.,2020,4,0.0,2020-04
National. National. Hotel establishments. Travellers. Residents abroad.,2020,3,1201164.0,2020-03
National. National. Hotel establishments. Travellers. Residents abroad.,2020,2,2819939.0,2020-02
National. National. Hotel establishments. Travellers. Residents abroad.,2020,1,2650914.0,2020-01
National. National. Hotel establishments. Travellers. Residents abroad.,2019,12,2662995.0,2019-12
National. National. Hotel establishments. Travellers. Residents abroad.,2019,11,3107299.0,2019-11
