name,year,month,value,period
Total. Tourist. National Total. Accumulated variation rate. ,2026,6,4.59,2026-06
Total. Tourist. National Total. Accumulated variation rate. ,2026,5,5.05,2026-05
Total. Tourist. National Total. Accumulated variation rate. ,2026,4,3.42,2026-04
Total. Tourist. National Total. Accumulated variation rate. ,2026,3,2.51,2026-03
Total. Tourist. National Total. Accumulated variation rate. ,2026,2,2.03,2026-02
Total. Tourist. National Total. Accumulated variation rate. ,2026,1,1.19,2026-01
Total. Tourist. National Total. Accumulated variation rate. ,2025,12,3.25,2025-12
Total. Tourist. National Total. Accumulated variation rate. ,2025,11,3.43,2025-11
Total. Tourist. National Total. Accumulated variation rate. ,2025,10,3.53,2025-10
Total. Tourist. National Total. Accumulated variation rate. ,2025,9,3.57,2025-09
Total. Tourist. National Total. Accumulated variation rate. ,2025,8,3.92,2025-08
Total. Tourist. National Total. Accumulated variation rate. ,2025,7,4.17,2025-07
Total. Tourist. National Total. Accumulated variation rate. ,2025,6,4.82,2025-06
Total. Tourist. National Total. Accumulated variation rate. ,2025,5,5.65,2025-05
Total. Tourist. National Total. Accumulated variation rate. ,2025,4,7.35,2025-04
Total. Tourist. National Total. Accumulated variation rate. ,2025,3,5.82,2025-03
Total. Tourist. National Total. Accumulated variation rate. ,2025,2,7.09,2025-02
Total. Tourist. National Total. Accumulated variation rate. ,2025,1,6.1,2025-01
Total. Tourist. National Total. Accumulated variation rate. ,2024,12,10.09,2024-12
Total. Tourist. National Total. Accumulated variation rate. ,2024,11,10.67,2024-11
Total. Tourist. National Total. Accumulated variation rate. ,2024,10,10.69,2024-10
Total. Tourist. National Total. Accumulated variation rate. ,2024,9,10.84,2024-09
Total. Tourist. National Total. Accumulated variation rate. ,2024,8,11.1,2024-08
Total. Tourist. National Total. Accumulated variation rate. ,2024,7,11.91,2024-07
Total. Tourist. National Total. Accumulated variation rate. ,2024,6,13.16,2024-06
Total. Tourist. National Total. Accumulated variation rate. ,2024,5,13.51,2024-05
Total. Tourist. National Total. Accumulated variation rate. ,2024,4,14.3,2024-04
Total. Tourist. National Total. Accumulated variation rate. ,2024,3,17.78,2024-03
Total. Tourist. National Total. Accumulated variation rate. ,2024,2,15.77,2024-02
Total. Tourist. National Total. Accumulated variation rate. ,2024,1,15.49,2024-01
Total. Tourist. National Total. Accumulated variation rate. ,2023,12,18.85,2023-12
Total. Tourist. National Total. Accumulated variation rate. ,2023,11,18.4,2023-11
Total. Tourist. National Total. Accumulated variation rate. ,2023,10,18.4,2023-10
Total. Tourist. National Total. Accumulated variation rate. ,2023,9,18.95,2023-09
Total. Tourist. National Total. Accumulated variation rate. ,2023,8,19.87,2023-08
Total. Tourist. National Total. Accumulated variation rate. ,2023,7,20.94,2023-07
Total. Tourist. National Total. Accumulated variation rate. ,2023,6,23.84,2023-06
Total. Tourist. National Total. Accumulated variation rate. ,2023,5,28.12,2023-05
Total. Tourist. National Total. Accumulated variation rate. ,2023,4,32.25,2023-04
Total. Tourist. National Total. Accumulated variation rate. ,2023,3,40.97,2023-03
Total. Tourist. National Total. Accumulated variation rate. ,2023,2,48.85,2023-02
Total. Tourist. National Total. Accumulated variation rate. ,2023,1,65.3,2023-01
Total. Tourist. National Total. Accumulated variation rate. ,2022,12,129.82,2022-12
Total. Tourist. National Total. Accumulated variation rate. ,2022,11,139.19,2022-11
Total. Tourist. National Total. Accumulated variation rate. ,2022,10,154.1,2022-10
Total. Tourist. National Total. Accumulated variation rate. ,2022,9,184.04,2022-09
Total. Tourist. National Total. Accumulated variation rate. ,2022,8,221.29,2022-08
Total. Tourist. National Total. Accumulated variation rate. ,2022,7,301.18,2022-07
Total. Tourist. National Total. Accumulated variation rate. ,2022,6,458.96,2022-06
Total. Tourist. National Total. Accumulated variation rate. ,2022,5,611.47,2022-05
Total. Tourist. National Total. Accumulated variation rate. ,2022,4,758.47,2022-04
Total. Tourist. National Total. Accumulated variation rate. ,2022,3,700.43,2022-03
Total. Tourist. National Total. Accumulated variation rate. ,2022,2,685.77,2022-02
Total. Tourist. National Total. Accumulated variation rate. ,2022,1,471.14,2022-01
Total. Tourist. National Total. Accumulated variation rate. ,2021,12,64.69,2021-12
Total. Tourist. National Total. Accumulated variation rate. ,2021,11,54.41,2021-11
Total. Tourist. National Total. Accumulated variation rate. ,2021,10,39.51,2021-10
Total. Tourist. National Total. Accumulated variation rate. ,2021,9,17.35,2021-09
Total. Tourist. National Total. Accumulated variation rate. ,2021,8,-4.14,2021-08
Total. Tourist. National Total. Accumulated variation rate. ,2021,7,-25.74,2021-07
Total. Tourist. National Total. Accumulated variation rate. ,2021,6,-49.61,2021-06
Total. Tourist. National Total. Accumulated variation rate. ,2021,5,-69.63,2021-05
Total. Tourist. National Total. Accumulated variation rate. ,2021,4,-82.54,2021-04
Total. Tourist. National Total. Accumulated variation rate. ,2021,3,-88.5,2021-03
Total. Tourist. National Total. Accumulated variation rate. ,2021,2,-91.55,2021-02
Total. Tourist. National Total. Accumulated variation rate. ,2021,1,-89.4,2021-01
Total. Tourist. National Total. Accumulated variation rate. ,2020,12,-77.33,2020-12
Total. Tourist. National Total. Accumulated variation rate. ,2020,11,-76.92,2020-11
Total. Tourist. National Total. Accumulated variation rate. ,2020,10,-76.09,2020-10
Total. Tourist. National Total. Accumulated variation rate. ,2020,9,-74.9,2020-09
Total. Tourist. National Total. Accumulated variation rate. ,2020,8,-73.04,2020-08
Total. Tourist. National Total. Accumulated variation rate. ,2020,7,-72.44,2020-07
Total. Tourist. National Total. Accumulated variation rate. ,2020,6,-71.77,2020-06
Total. Tourist. National Total. Accumulated variation rate. ,2020,5,-63.96,2020-05
Total. Tourist. National Total. Accumulated variation rate. ,2020,4,-50.6,2020-04
Total. Tourist. National Total. Accumulated variation rate. ,2020,3,-25.78,2020-03
Total. Tourist. National Total. Accumulated variation rate. ,2020,2,-0.18,2020-02
Total. Tourist. National Total. Accumulated variation rate. ,2020,1,-1.49,2020-01
Total. Tourist. National Total. Accumulated variation rate. ,2019,12,0.85,2019-12
Total. Tourist. National Total. Accumulated variation rate. ,2019,11,0.96,2019-11
Total. Tourist. National Total. Accumulated variation rate. ,2019,10,0.86,2019-10
Total. Tourist. National Total. Accumulated variation rate. ,2019,9,1.05,2019-09
Total. Tourist. National Total. Accumulated variation rate. ,2019,8,1.36,2019-08
Total. Tourist. National Total. Accumulated variation rate. ,2019,7,1.78,2019-07
Total. Tourist. National Total. Accumulated variation rate. ,2019,6,2.66,2019-06
Total. Tourist. National Total. Accumulated variation rate. ,2019,5,2.47,2019-05
Total. Tourist. National Total. Accumulated variation rate. ,2019,4,4.26,2019-04
Total. Tourist. National Total. Accumulated variation rate. ,2019,3,3.7,2019-03
Total. Tourist. National Total. Accumulated variation rate. ,2019,2,3.02,2019-02
Total. Tourist. National Total. Accumulated variation rate. ,2019,1,2.17,2019-01
Total. Tourist. National Total. Accumulated variation rate. ,2018,12,1.15,2018-12
Total. Tourist. National Total. Accumulated variation rate. ,2018,11,0.73,2018-11
Total. Tourist. National Total. Accumulated variation rate. ,2018,10,0.58,2018-10
Total. Tourist. National Total. Accumulated variation rate. ,2018,9,0.07,2018-09
Total. Tourist. National Total. Accumulated variation rate. ,2018,8,-0.02,2018-08
Total. Tourist. National Total. Accumulated variation rate. ,2018,7,0.45,2018-07
Total. Tourist. National Total. Accumulated variation rate. ,2018,6,1.88,2018-06
Total. Tourist. National Total. Accumulated variation rate. ,2018,5,2.0,2018-05
Total. Tourist. National Total. Accumulated variation rate. ,2018,4,2.39,2018-04
Total. Tourist. National Total. Accumulated variation rate. ,2018,3,6.02,2018-03
Total. Tourist. National Total. Accumulated variation rate. ,2018,2,3.74,2018-02
Total. Tourist. National Total. Accumulated variation rate. ,2018,1,5.14,2018-01
Total. Tourist. National Total. Accumulated variation rate. ,2017,12,8.7,2017-12
Total. Tourist. National Total. Accumulated variation rate. ,2017,11,9.2,2017-11
Total. Tourist. National Total. Accumulated variation rate. ,2017,10,9.32,2017-10
Total. Tourist. National Total. Accumulated variation rate. ,2017,9,10.21,2017-09
Total. Tourist. National Total. Accumulated variation rate. ,2017,8,9.95,2017-08
Total. Tourist. National Total. Accumulated variation rate. ,2017,7,11.44,2017-07
Total. Tourist. National Total. Accumulated variation rate. ,2017,6,11.88,2017-06
Total. Tourist. National Total. Accumulated variation rate. ,2017,5,11.96,2017-05
Total. Tourist. National Total. Accumulated variation rate. ,2017,4,11.73,2017-04
Total. Tourist. National Total. Accumulated variation rate. ,2017,3,9.35,2017-03
Total. Tourist. National Total. Accumulated variation rate. ,2017,2,11.38,2017-02
Total. Tourist. National Total. Accumulated variation rate. ,2017,1,10.75,2017-01
Total. Tourist. National Total. Accumulated variation rate. ,2016,12,10.46,2016-12
Total. Tourist. National Total. Accumulated variation rate. ,2016,11,10.29,2016-11
Total. Tourist. National Total. Accumulated variation rate. ,2016,10,10.36,2016-10
Total. Tourist. National Total. Accumulated variation rate. ,2016,9,10.29,2016-09
Total. Tourist. National Total. Accumulated variation rate. ,2016,8,10.41,2016-08
Total. Tourist. National Total. Accumulated variation rate. ,2016,7,11.42,2016-07
Total. Tourist. National Total. Accumulated variation rate. ,2016,6,11.85,2016-06
Total. Tourist. National Total. Accumulated variation rate. ,2016,5,11.54,2016-05
Total. Tourist. National Total. Accumulated variation rate. ,2016,4,12.93,2016-04
Total. Tourist. National Total. Accumulated variation rate. ,2016,3,13.64,2016-03
Total. Tourist. National Total. Accumulated variation rate. ,2016,2,12.5,2016-02
Total. Tourist. National Total. Accumulated variation rate. ,2016,1,11.04,2016-01
Germany. Tourist. Base data. National Total. ,2026,7,1209462.0,2026-07
Germany. Tourist. Base data. National Total. ,2026,6,1152338.0,2026-06
Germany. Tourist. Base data. National Total. ,2026,5,1261205.0,2026-05
Germany. Tourist. Base data. National Total. ,2026,4,1175713.0,2026-04
Germany. Tourist. Base data. National Total. ,2026,3,924088.0,2026-03
Germany. Tourist. Base data. National Total. ,2026,2,629604.0,2026-02
Germany. Tourist. Base data. National Total. ,2026,1,527327.0,2026-01
Germany. Tourist. Base data. National Total. ,2025,12,594490.0,2025-12
Germany. Tourist. Base data. National Total. ,2025,11,667420.0,2025-11
Germany. Tourist. Base data. National Total. ,2025,10,1264613.0,2025-10
Germany. Tourist. Base data. National Total. ,2025,9,1312810.0,2025-09
Germany. Tourist. Base data. National Total. ,2025,8,1297840.0,2025-08
Germany. Tourist. Base data. National Total. ,2025,7,1182073.0,2025-07
Germany. Tourist. Base data. National Total. ,2025,6,1225101.0,2025-06
Germany. Tourist. Base data. National Total. ,2025,5,1157023.0,2025-05
Germany. Tourist. Base data. National Total. ,2025,4,1293262.0,2025-04
Germany. Tourist. Base data. National Total. ,2025,3,897683.0,2025-03
Germany. Tourist. Base data. National Total. ,2025,2,620687.0,2025-02
Germany. Tourist. Base data. National Total. ,2025,1,537833.0,2025-01
Germany. Tourist. Base data. National Total. ,2024,12,623545.0,2024-12
Germany. Tourist. Base data. National Total. ,2024,11,650582.0,2024-11
Germany. Tourist. Base data. National Total. ,2024,10,1305958.0,2024-10
Germany. Tourist. Base data. National Total. ,2024,9,1313851.0,2024-09
Germany. Tourist. Base data. National Total. ,2024,8,1241126.0,2024-08
Germany. Tourist. Base data. National Total. ,2024,7,1245154.0,2024-07
Germany. Tourist. Base data. National Total. ,2024,6,1136095.0,2024-06
Germany. Tourist. Base data. National Total. ,2024,5,1233336.0,2024-05
Germany. Tourist. Base data. National Total. ,2024,4,1136338.0,2024-04
Germany. Tourist. Base data. National Total. ,2024,3,909458.0,2024-03
Germany. Tourist. Base data. National Total. ,2024,2,592522.0,2024-02
Germany. Tourist. Base data. National Total. ,2024,1,551064.0,2024-01
Germany. Tourist. Base data. National Total. ,2023,12,561358.0,2023-12
Germany. Tourist. Base data. National Total. ,2023,11,623346.0,2023-11
Germany. Tourist. Base data. National Total. ,2023,10,1146363.0,2023-10
Germany. Tourist. Base data. National Total. ,2023,9,1295042.0,2023-09
Germany. Tourist. Base data. National Total. ,2023,8,1181927.0,2023-08
Germany. Tourist. Base data. National Total. ,2023,7,1173471.0,2023-07
Germany. Tourist. Base data. National Total. ,2023,6,1155935.0,2023-06
Germany. Tourist. Base data. National Total. ,2023,5,1124990.0,2023-05
Germany. Tourist. Base data. National Total. ,2023,4,1009178.0,2023-04
Germany. Tourist. Base data. National Total. ,2023,3,706069.0,2023-03
Germany. Tourist. Base data. National Total. ,2023,2,532120.0,2023-02
Germany. Tourist. Base data. National Total. ,2023,1,479860.0,2023-01
Germany. Tourist. Base data. National Total. ,2022,12,453940.0,2022-12
Germany. Tourist. Base data. National Total. ,2022,11,526060.0,2022-11
Germany. Tourist. Base data. National Total. ,2022,10,1059486.0,2022-10
Germany. Tourist. Base data. National Total. ,2022,9,1141699.0,2022-09
Germany. Tourist. Base data. National Total. ,2022,8,1111063.0,2022-08
Germany. Tourist. Base data. National Total. ,2022,7,1097080.0,2022-07
Germany. Tourist. Base data. National Total. ,2022,6,1132151.0,2022-06
Germany. Tourist. Base data. National Total. ,2022,5,976860.0,2022-05
Germany. Tourist. Base data. National Total. ,2022,4,990455.0,2022-04
Germany. Tourist. Base data. National Total. ,2022,3,608382.0,2022-03
Germany. Tourist. Base data. National Total. ,2022,2,389420.0,2022-02
Germany. Tourist. Base data. National Total. ,2022,1,282002.0,2022-01
Germany. Tourist. Base data. National Total. ,2021,12,404430.0,2021-12
Germany. Tourist. Base data. National Total. ,2021,11,480277.0,2021-11
Germany. Tourist. Base data. National Total. ,2021,10,929665.0,2021-10
Germany. Tourist. Base data. National Total. ,2021,9,833147.0,2021-09
Germany. Tourist. Base data. National Total. ,2021,8,679144.0,2021-08
Germany. Tourist. Base data. National Total. ,2021,7,707397.0,2021-07
Germany. Tourist. Base data. National Total. ,2021,6,500058.0,2021-06
Germany. Tourist. Base data. National Total. ,2021,5,338709.0,2021-05
Germany. Tourist. Base data. National Total. ,2021,4,143500.0,2021-04
Germany. Tourist. Base data. National Total. ,2021,3,104567.0,2021-03
Germany. Tourist. Base data. National Total. ,2021,2,36877.0,2021-02
Germany. Tourist. Base data. National Total. ,2021,1,51123.0,2021-01
Germany. Tourist. Base data. National Total. ,2020,12,82722.0,2020-12
Germany. Tourist. Base data. National Total. ,2020,11,76410.0,2020-11
Germany. Tourist. Base data. National Total. ,2020,10,83329.0,2020-10
Germany. Tourist. Base data. National Total. ,2020,9,88109.0,2020-09
Germany. Tourist. Base data. National Total. ,2020,8,296447.0,2020-08
Germany. Tourist. Base data. National Total. ,2020,7,430014.0,2020-07
Germany. Tourist. Base data. National Total. ,2020,6,34547.0,2020-06
Germany. Tourist. Base data. National Total. ,2020,5,0.0,2020-05
Germany. Tourist. Base data. National Total. ,2020,4,0.0,2020-04
Germany. Tourist. Base data. National Total. ,2020,3,273067.0,2020-03
Germany. Tourist. Base data. National Total. ,2020,2,533079.0,2020-02
Germany. Tourist. Base data. National Total. ,2020,1,493713.0,2020-01
Germany. Tourist. Base data. National Total. ,2019,12,495062.0,2019-12
Germany. Tourist. Base data. National Total. ,2019,11,569008.0,2019-11
