feature_id,t12Revenue,t12Revpar,lastMonthRevenue,lastMonthRevpar,lastMonth
815,575799.0,26.29,47383,25.47,May 2026
816,707612.0,48.47,51159,41.26,May 2026
817,2185575.0,98.16,195635,103.46,May 2026
818,129392.0,14.77,12238,16.45,May 2026
819,3258492.0,90.18,318617,103.82,May 2026
820,1578836.0,70.91,152310,80.54,May 2026
821,3229164.0,147.45,250240,134.54,May 2026
822,1869965.0,58.89,145777,54.05,May 2026
823,1141143.0,20.3,130754,27.39,May 2026
824,329209.0,45.1,8429,13.6,May 2026
825,879685.0,29.75,86971,34.64,May 2026
826,13220712.0,137.72,1179340,144.65,May 2026
827,1319760.0,36.9,89243,29.38,May 2026
828,678915.0,30.49,65920,34.86,May 2026
829,237695.0,32.56,17686,28.53,May 2026
830,586282.0,25.5,48557,24.86,May 2026
832,971113.0,47.51,76218,43.9,May 2026
833,446282.0,19.72,42844,22.29,May 2026
834,1847868.0,62.5,184300,73.4,May 2026
835,90971.0,10.38,6732,9.05,May 2026
836,2285274.0,81.31,209532,87.78,May 2026
837,1535988.0,40.46,117917,36.57,May 2026
838,2564049.0,86.73,191826,76.39,May 2026
839,1999818.0,55.91,160314,52.77,May 2026
840,2598469.0,78.23,229553,81.37,May 2026
841,467006.0,14.06,258787,91.74,May 2026
842,812921.0,41.24,72398,43.25,May 2026
843,202303.0,18.48,26887,28.91,May 2026
844,1702404.0,71.76,153519,76.19,May 2026
845,1805518.0,176.67,180752,208.24,May 2026
846,190161.0,12.4,13412,10.3,May 2026
847,1505003.0,57.27,137456,61.58,May 2026
850,981926.0,44.84,85247,45.83,May 2026
851,5682426.0,158.86,308519,101.55,May 2026
852,0.0,,0,,May 2026
853,1728134.0,67.64,148852,68.6,May 2026
854,870078.0,21.67,97665,28.64,May 2026
855,0.0,,0,,May 2026
856,1155607.0,30.44,103626,32.14,May 2026
857,1693261.0,70.29,141779,69.3,May 2026
858,826175.0,40.42,92975,53.56,May 2026
859,43239987.0,148.08,3651765,147.25,May 2026
860,347685.0,20.71,14639,10.27,May 2026
862,343310.0,23.51,26146,21.09,May 2026
863,2417591.0,69.0,140696,47.28,May 2026
864,2099463.0,82.17,167914,77.38,May 2026
865,2699002.0,92.43,268204,108.15,May 2026
866,262118.0,35.91,22411,36.15,May 2026
867,1716164.0,67.17,171194,78.89,May 2026
868,1162540.0,113.75,233890,269.46,May 2026
869,3952924.0,121.68,289808,105.04,May 2026
871,166264.0,15.18,12512,13.45,May 2026
872,445091.0,53.02,51789,72.64,May 2026
873,206564.0,25.72,18101,26.54,May 2026
874,521586.0,19.05,63791,27.44,May 2026
875,4710860.0,115.24,401875,115.75,May 2026
876,3060177.0,84.69,313154,102.04,May 2026
880,18279929.0,500.82,1506869,486.09,May 2026
881,642485.0,25.15,53943,24.86,May 2026
888,0.0,,0,,May 2026
894,4505959.0,83.98,341748,74.99,May 2026
896,1006660.0,131.33,98998,152.07,May 2026
897,311797.0,15.53,10246,6.01,May 2026
898,195514.0,22.32,86570,116.36,May 2026
899,304043.0,52.06,30459,61.41,May 2026
900,298982.0,43.11,38683,65.68,May 2026
901,216886.0,45.71,22960,56.97,May 2026
902,229367.0,48.34,22183,55.04,May 2026
903,879078.0,19.11,82353,21.08,May 2026
904,460901.0,18.3,38911,18.19,May 2026
905,59339.0,1.66,3724,1.23,May 2026
907,342727.0,24.71,17301,14.69,May 2026
908,1542570.0,34.08,149006,38.76,May 2026
909,434222.0,27.04,41783,30.63,May 2026
910,1646862.0,65.39,154412,72.19,May 2026
911,2317370.0,17.64,114162,10.23,May 2026
912,158214.0,27.09,17554,35.39,May 2026
913,82460.0,15.06,6627,14.25,May 2026
914,124289.0,17.92,9125,15.49,May 2026
915,0.0,,0,,May 2026
916,332062.0,25.27,21923,19.64,May 2026
917,21475.0,1.18,3050,1.97,May 2026
922,511118.0,48.29,41740,46.43,May 2026
923,173945.0,11.91,14932,12.04,May 2026
924,2417681.0,69.72,219622,74.57,May 2026
925,556563.0,38.12,50326,40.59,May 2026
932,168604.0,24.31,18628,31.63,May 2026
933,38414073.0,210.49,3945895,254.57,May 2026
934,121616.0,17.54,14147,24.02,May 2026
935,987977.0,46.67,84098,46.77,May 2026
936,2700654.0,119.34,204292,106.29,May 2026
937,0.0,,0,,May 2026
938,80340.0,15.72,9775,22.52,May 2026
939,1934277.0,29.77,159979,28.99,May 2026
940,304244.0,17.37,37119,24.95,May 2026
941,3989373.0,64.67,370529,70.73,May 2026
942,,,76794,39.32,May 2026
943,2220813.0,55.82,231216,68.43,May 2026
944,3700168.0,93.0,345593,102.28,May 2026
945,780448.0,66.82,57014,57.47,May 2026
946,142475.0,9.08,21430,16.08,May 2026
947,428206.0,34.5,31265,29.66,May 2026
948,145183.0,5.85,17496,8.3,May 2026
949,1313440.0,74.97,111777,75.12,May 2026
950,346227.0,55.8,40992,77.78,May 2026
951,295005.0,16.16,32085,20.7,May 2026
952,3621810.0,44.3,689968,99.36,May 2026
953,608428.0,23.15,49799,22.31,May 2026
954,1185369.0,57.99,100377,57.82,May 2026
955,896915.0,37.8,102370,50.8,May 2026
956,481939.0,36.68,58120,52.08,May 2026
957,2192453.0,103.56,177789,98.88,May 2026
958,829360.0,29.9,75529,32.06,May 2026
959,524585.0,31.24,43673,30.63,May 2026
960,1570971.0,59.78,145797,65.32,May 2026
961,620870.0,23.96,67926,30.86,May 2026
962,4902810.0,69.24,393943,65.5,May 2026
963,327023.0,17.57,18995,12.01,May 2026
964,617525.0,13.43,36386,9.32,May 2026
965,752582.0,34.95,88644,48.47,May 2026
966,1114944.0,50.08,99477,52.61,May 2026
967,591791.0,24.94,52915,26.26,May 2026
968,781429.0,27.45,60961,25.21,May 2026
969,3046895.0,98.21,189968,72.09,May 2026
970,285087.0,7.04,22125,6.43,May 2026
971,216424.0,7.23,14387,5.66,May 2026
972,769562.0,17.87,110139,30.11,May 2026
973,115076.0,21.02,3360,7.23,May 2026
974,133493.0,18.29,12858,20.74,May 2026
975,2717469.0,85.58,215942,80.07,May 2026
976,110722.0,6.74,21001,15.05,May 2026
977,2449463.0,97.26,249857,116.81,May 2026
978,637424.0,72.77,64104,86.16,May 2026
979,0.0,,0,,May 2026
980,1035141.0,49.75,97953,55.43,May 2026
981,0.0,,0,,May 2026
982,194076.0,17.15,16559,17.23,May 2026
983,690155.0,30.01,67802,34.72,May 2026
985,799560.0,32.7,18103,8.72,May 2026
986,344682.0,19.67,0,,May 2026
987,1298179.0,50.09,112917,51.3,May 2026
989,1744508.0,51.95,165039,57.87,May 2026
990,4145583.0,111.35,364603,115.31,May 2026
991,1306336.0,33.14,146741,43.83,May 2026
992,607245.0,26.41,54600,27.96,May 2026
993,1029503.0,46.24,75475,39.91,May 2026
994,97122.0,20.47,14065,34.9,May 2026
995,272925.0,25.78,38915,43.29,May 2026
996,146737.0,9.81,17744,13.96,May 2026
997,662448.0,90.75,111380,179.65,May 2026
998,45932633.0,,4562391,,May 2026
999,1367240.0,55.91,115891,55.8,May 2026
1000,311198.0,28.42,23165,24.91,May 2026
1001,345800.0,30.56,30416,31.65,May 2026
1002,119760.0,11.72,8717,10.04,May 2026
1003,436022.0,29.86,45229,36.48,May 2026
1005,470653.0,33.06,27860,23.04,May 2026
1006,719859.0,43.83,62004,44.45,May 2026
1007,1668755.0,71.44,147318,74.25,May 2026
1008,465792.0,21.27,41569,22.35,May 2026
1010,235828.0,15.76,20867,16.42,May 2026
1011,2970472.0,87.51,295073,102.35,May 2026
1012,726110.0,40.6,77979,51.34,May 2026
1013,2050386.0,63.12,215936,78.27,May 2026
1014,5560928.0,98.93,520220,108.97,May 2026
1015,1946517.0,79.6,157493,75.83,May 2026
1016,1355562.0,51.58,107252,48.05,May 2026
1017,1471466.0,58.43,150715,70.46,May 2026
1018,801673.0,49.92,96309,70.61,May 2026
1020,240513.0,16.47,32146,25.92,May 2026
1021,1171326.0,31.16,161715,50.65,May 2026
1022,3720946.0,79.64,279179,70.36,May 2026
1023,6853575.0,135.09,631802,146.62,May 2026
1024,2700027.0,123.29,284728,153.08,May 2026
1025,2838190.0,121.5,306577,154.52,May 2026
1026,231345.0,21.13,18495,19.89,May 2026
1027,396110.0,83.48,29083,72.17,May 2026
1028,521937.0,19.07,49388,21.24,May 2026
1029,2925542.0,129.28,261967,136.3,May 2026
1030,415761.0,27.12,23422,17.99,May 2026
1031,360528.0,18.29,31163,18.62,May 2026
1032,500907.0,34.31,44304,35.73,May 2026
1033,241438.0,13.23,14243,9.19,May 2026
1034,503268.0,98.49,36975,85.2,May 2026
1035,329268.0,23.13,28311,23.42,May 2026
1036,907868.0,52.92,90436,62.07,May 2026
1037,230107.0,39.4,20804,41.94,May 2026
1038,126723.0,3.62,17176,5.77,May 2026
1039,941534.0,35.83,114083,51.11,May 2026
1040,1418040.0,59.77,152573,75.72,May 2026
1041,538003.0,29.48,37829,24.41,May 2026
1042,1272911.0,79.26,208267,152.69,May 2026
1043,1316464.0,28.18,113698,28.65,May 2026
1044,11615362.0,130.42,1007849,133.24,May 2026
1045,1061992.0,25.08,70914,19.72,May 2026
1046,378918.0,25.95,29174,23.53,May 2026
1047,2307878.0,70.26,208112,74.59,May 2026
1048,866654.0,43.17,89267,52.36,May 2026
1049,5130273.0,130.14,454510,135.76,May 2026
1050,912375.0,24.04,76529,23.74,May 2026
1051,1722198.0,78.64,170678,91.76,May 2026
1052,1897558.0,37.4,184092,42.72,May 2026
1053,253827.0,6.95,82313,26.55,May 2026
1055,476103.0,43.48,74362,79.96,May 2026
1056,3289352.0,97.96,333652,116.99,May 2026
1057,5466629.0,82.75,404658,72.12,May 2026
1058,455399.0,27.12,12591,8.83,May 2026
1059,1408481.0,68.91,160910,92.69,May 2026
1061,87079.0,14.91,11459,23.1,May 2026
1063,702505.0,11.95,51151,10.25,May 2026
1064,244760.0,19.72,30510,28.95,May 2026
1065,250526.0,27.45,24484,31.59,May 2026
1066,1537316.0,42.54,131518,42.85,May 2026
1067,4080381.0,97.21,399083,111.94,May 2026
1068,255895.0,17.98,20295,16.79,May 2026
1069,1870844.0,102.51,138216,89.17,May 2026
1070,9449015.0,144.62,1004179,180.97,May 2026
1071,2239475.0,82.91,195855,85.38,May 2026
1072,82586.0,10.77,10578,16.25,May 2026
1073,400371.0,27.42,43067,34.73,May 2026
1074,129966.0,10.79,12590,12.31,May 2026
1076,1725214.0,157.55,168498,181.18,May 2026
1077,2352113.0,128.88,295876,190.89,May 2026
1078,145154.0,12.05,22087,21.59,May 2026
1079,2698075.0,113.72,217615,108.0,May 2026
1080,29096.0,1.59,0,,May 2026
1081,4349804.0,662.07,435154,779.85,May 2026
1082,0.0,,0,,May 2026
1094,41856804.0,378.47,1643663,174.99,May 2026
1095,748921.0,41.04,79736,51.44,May 2026
1096,442137.0,50.47,46147,62.03,May 2026
1097,119928.0,16.43,10503,16.94,May 2026
1098,163658.0,18.68,14413,19.37,May 2026
1099,2583882.0,235.97,94424,101.53,May 2026
1100,3738141.0,262.6,328692,271.87,May 2026
1101,143183.0,19.61,13879,22.39,May 2026
1104,601677.0,51.51,89758,90.48,May 2026
1105,303337.0,20.78,20842,16.81,May 2026
1106,1608520.0,59.55,195282,85.13,May 2026
1107,2190237.0,142.87,203203,156.07,May 2026
1108,13914348.0,189.66,1234252,198.08,May 2026
1109,610537.0,45.21,63571,55.42,May 2026
1110,222457.0,20.32,18136,19.5,May 2026
1111,2432409.0,133.28,217066,140.04,May 2026
1117,145242.0,13.26,15080,16.22,May 2026
1118,220758.0,20.16,16509,17.75,May 2026
1119,768807.0,30.09,63016,29.04,May 2026
1120,154338.0,16.91,13476,17.39,May 2026
1121,796797.0,43.66,63187,40.77,May 2026
1122,323565.0,17.05,20417,12.67,May 2026
1123,885968.0,53.94,86127,61.74,May 2026
1124,375894.0,34.33,28258,30.38,May 2026
1125,235042.0,20.12,25677,25.88,May 2026
1126,158058.0,19.68,17935,26.3,May 2026
1127,273900.0,15.63,18442,12.39,May 2026
1128,548572.0,27.33,38584,22.63,May 2026
1129,3989882.0,110.42,367036,119.59,May 2026
1130,200219.0,17.7,19245,20.03,May 2026
1131,18447236.0,207.99,1962120,260.47,May 2026
1132,15051306.0,274.91,1578234,339.41,May 2026
1133,230892.0,6.33,27226,8.78,May 2026
1134,805751.0,56.6,61813,51.13,May 2026
1135,721227.0,40.33,59905,39.44,May 2026
1136,1613268.0,76.21,139257,77.45,May 2026
1137,133638.0,14.65,10067,12.99,May 2026
1138,603215.0,34.43,75829,50.96,May 2026
1139,6446333.0,112.49,462327,94.99,May 2026
1140,13914348.0,190.61,1234252,199.07,May 2026
1141,185759.0,24.23,16006,24.59,May 2026
1142,906908.0,46.01,88082,52.62,May 2026
1143,1383042.0,59.21,139258,70.19,May 2026
1144,166409.0,15.2,16043,17.25,May 2026
1145,797061.0,37.01,81273,44.44,May 2026
1146,292507.0,34.84,20341,28.53,May 2026
1147,256511.0,21.3,18986,18.56,May 2026
1148,4839097.0,131.27,381202,121.75,May 2026
1149,236542.0,21.6,20173,21.69,May 2026
1150,15857859.0,138.36,1385507,142.34,May 2026
1151,433386.0,28.27,37132,28.52,May 2026
1152,502222.0,12.74,62582,18.69,May 2026
1153,173370.0,15.83,13772,14.81,May 2026
1154,238494.0,14.85,19885,14.58,May 2026
1155,10415128.0,133.97,789396,119.55,May 2026
1156,527435.0,57.8,47411,61.18,May 2026
1157,389688.0,38.13,26596,30.64,May 2026
1158,220455.0,23.23,21314,26.44,May 2026
1159,270643.0,24.72,24271,26.1,May 2026
1160,182222.0,19.97,11971,15.45,May 2026
1161,18010.0,2.6,754,1.28,May 2026
1162,322245.0,28.48,29501,30.7,May 2026
1163,156127.0,8.23,17596,10.92,May 2026
1164,68551486.0,156.51,5353388,143.91,May 2026
1165,404657.0,30.8,35752,32.04,May 2026
1166,1888038.0,51.73,251632,81.17,May 2026
1167,0.0,,0,,May 2026
1168,1418076.0,77.7,131307,84.71,May 2026
1169,232873.0,21.27,22222,23.89,May 2026
1170,770397.0,16.24,65614,16.28,May 2026
1171,543605.0,13.06,53828,15.23,May 2026
1172,4149102.0,97.16,2298,0.63,May 2026
1173,1343380.0,30.67,122585,32.95,May 2026
1174,192758.0,25.15,15615,23.99,May 2026
1175,2089250.0,357.75,301950,608.77,May 2026
1176,300717.0,17.16,44733,30.06,May 2026
1178,321920.0,22.05,20127,16.23,May 2026
1179,392011.0,30.69,38485,35.47,May 2026
1180,1389003.0,42.28,114811,41.15,May 2026
1181,300231.0,27.42,24515,26.36,May 2026
1182,5378634.0,42.84,408739,38.33,May 2026
1183,5590513.0,44.79,463175,43.69,May 2026
1184,44604.0,8.73,3699,8.52,May 2026
1185,151632.0,9.44,11806,8.66,May 2026
1186,297849.0,16.32,29078,18.76,May 2026
1188,1912947.0,68.96,173923,73.82,May 2026
1191,2716573.0,81.79,198856,70.49,May 2026
1192,495725.0,15.98,42640,16.18,May 2026
1193,1303698.0,76.0,127621,87.59,May 2026
1194,2932912.0,146.1,283918,166.52,May 2026
1195,1103283.0,201.51,104769,225.31,May 2026
1197,389002.0,26.64,57288,46.2,May 2026
1198,358353.0,32.73,30066,32.33,May 2026
1199,4122880.0,101.76,327071,95.05,May 2026
1201,1015953.0,19.2,81365,18.1,May 2026
1202,597138.0,58.43,51159,58.94,May 2026
1203,108106.0,5.92,8620,5.56,May 2026
1205,2108249.0,90.25,199150,100.38,May 2026
1206,3098257.0,132.63,244150,123.06,May 2026
1207,921218.0,26.29,70263,23.61,May 2026
1208,398308.0,25.98,39906,30.65,May 2026
1209,5964233.0,44.65,497249,43.83,May 2026
1210,9061643.0,68.96,380903,34.13,May 2026
1212,1913297.0,68.08,204716,85.76,May 2026
1214,40227064.0,179.5,4249611,223.26,May 2026
1215,4347987.0,43.8,529512,62.8,May 2026
1216,8801138.0,238.74,961446,307.07,May 2026
1217,361902.0,24.79,27231,21.96,May 2026
1218,93388.0,8.25,4931,5.13,May 2026
1223,1320325.0,61.31,98055,53.61,May 2026
1224,453876.0,41.45,32745,35.21,May 2026
1225,2791712.0,92.15,234915,91.3,May 2026
1226,4937757.0,80.52,365383,70.16,May 2026
1227,56100.0,11.82,0,,May 2026
1228,33030504.0,94.46,2878742,96.93,May 2026
1229,57970876.0,141.81,3730298,107.44,May 2026
1230,1600516.0,62.64,161323,74.34,May 2026
1231,1096746.0,50.93,138876,75.93,May 2026
1232,299690.0,13.68,33869,18.21,May 2026
1233,652078.0,40.6,67895,49.78,May 2026
1234,176806.0,18.63,12175,15.11,May 2026
1235,362354.0,4.96,31680,5.11,May 2026
1236,191277.0,20.16,24755,30.71,May 2026
1238,93376.0,19.68,6261,15.54,May 2026
1239,145704.0,19.96,13200,21.29,May 2026
1240,194687.0,41.03,23630,58.64,May 2026
1248,221631.0,4.98,11825,3.13,May 2026
1251,1875532.0,51.38,185338,59.79,May 2026
1252,391784.0,25.56,37578,28.86,May 2026
1253,102623.0,17.57,7759,15.64,May 2026
1254,205291.0,31.25,9609,17.22,May 2026
1255,431476.0,19.07,27971,14.55,May 2026
1256,382323.0,20.54,12165,7.69,May 2026
1258,253279.0,15.77,19161,14.05,May 2026
1259,290908594.0,,24983877,,May 2026
1260,242199.0,15.8,18174,13.96,May 2026
1261,396003.0,21.7,29718,19.17,May 2026
1262,1040238.0,28.5,99868,32.22,May 2026
1263,1369590.0,34.11,122546,35.94,May 2026
1265,572745.0,36.49,57326,43.01,May 2026
1266,45275.0,7.3,1800,3.42,May 2026
1299,271867.0,37.24,30075,48.51,May 2026
1300,342422.0,23.45,28460,22.95,May 2026
1301,394765.0,45.06,32970,44.31,May 2026
1303,109663.0,9.69,10085,10.49,May 2026
1304,261845.0,23.14,24532,25.53,May 2026
1305,288584.0,19.77,23839,19.23,May 2026
1307,290697.0,23.42,30542,28.98,May 2026
1308,554895.0,23.39,45656,22.66,May 2026
1309,557811.0,39.19,57690,47.72,May 2026
1310,355214.0,22.63,34208,25.66,May 2026
1311,605283.0,48.77,50019,47.46,May 2026
1312,467155.0,38.78,70494,68.91,May 2026
1313,168544.0,15.92,13549,15.07,May 2026
1316,397166.0,32.0,43368,41.15,May 2026
1318,541257.0,29.66,41231,26.6,May 2026
1320,24927680.0,229.18,2497065,270.3,May 2026
1321,7199529.0,143.98,627223,147.69,May 2026
1322,347344.0,23.79,24248,19.55,May 2026
1323,6204111.0,81.72,522899,81.09,May 2026
1324,678155.0,35.06,55202,33.6,May 2026
1325,153506.0,17.52,12492,16.79,May 2026
1326,879399.0,21.71,102417,29.76,May 2026
1327,171290.0,15.64,26871,28.89,May 2026
1328,199970.0,17.12,12497,12.6,May 2026
1330,125717.0,8.61,26986,21.76,May 2026
1331,434615.0,54.12,39069,57.29,May 2026
1332,70808.0,6.26,6886,7.17,May 2026
1333,172946.0,20.6,12200,17.11,May 2026
1335,132610.0,18.17,11089,17.89,May 2026
1336,106053.0,16.14,7943,14.23,May 2026
1337,65425.0,8.96,4570,7.37,May 2026
1339,138468.0,22.32,10319,19.58,May 2026
1340,117319.0,15.31,8966,13.77,May 2026
1341,915422.0,25.59,87664,28.86,May 2026
1344,33118.0,4.78,6833,11.6,May 2026
1345,189317.0,17.89,18310,20.37,May 2026
1346,1507485.0,45.39,137336,48.68,May 2026
1347,186234.0,39.25,17573,43.61,May 2026
1356,249786.0,13.69,48429,31.24,May 2026
1357,19493.0,3.81,1535,3.54,May 2026
1358,112962.0,14.74,11486,17.64,May 2026
1362,61850.0,3.39,10562,6.81,May 2026
1363,871942.0,39.16,79042,41.8,May 2026
1368,23687.0,4.64,0,,May 2026
1406,130805.0,14.33,11453,14.78,May 2026
1407,1537712.0,73.91,163207,92.36,May 2026
1408,148473.0,11.62,6409,5.91,May 2026
1409,590979.0,49.06,32350,31.62,May 2026
1410,10980376.0,189.2,886388,179.83,May 2026
1411,781525.0,28.17,38576,16.37,May 2026
1412,337054.0,18.47,28547,18.42,May 2026
1415,117473.0,8.25,9093,7.52,May 2026
1416,604794.0,16.24,101302,32.04,May 2026
1417,0.0,,0,,May 2026
1418,574976.0,19.69,50617,20.41,May 2026
1420,545905.0,21.68,48997,22.91,May 2026
1421,173837.0,21.65,15721,23.05,May 2026
1423,247685.0,23.4,20477,22.78,May 2026
1424,23585.0,2.02,1688,1.7,May 2026
1425,103168.0,21.74,9684,24.03,May 2026
1426,241297.0,55.09,3082,8.28,May 2026
1427,281464.0,11.86,22213,11.02,May 2026
1429,95718.0,21.85,7894,21.22,May 2026
1430,178336.0,24.43,9977,16.09,May 2026
1431,303061.0,20.76,24747,19.96,May 2026
1434,1957911.0,71.52,165734,71.28,May 2026
1435,155835.0,14.23,8747,9.41,May 2026
1436,183295.0,15.69,14430,14.55,May 2026
1437,154641.0,8.47,14250,9.19,May 2026
1438,2239300.0,84.04,289248,127.82,May 2026
1442,41472.0,5.68,0,,May 2026
1443,79830.0,7.54,5048,5.62,May 2026
1445,39646.0,2.59,2682,2.06,May 2026
1446,125772.0,28.72,14485,38.94,May 2026
1447,4783776.0,152.4,400046,150.05,May 2026
1448,2714756.0,100.51,254706,111.03,May 2026
1449,348818.0,34.13,27440,31.61,May 2026
1453,80702.0,8.84,7802,10.07,May 2026
1454,2734783.0,97.31,244574,102.46,May 2026
1455,1455432.0,33.51,152187,41.25,May 2026
1456,140087.0,12.38,26354,27.42,May 2026
1457,268073.0,33.38,27663,40.56,May 2026
1458,453390.0,29.58,41200,31.64,May 2026
1459,204843.0,23.38,15907,21.38,May 2026
1460,16221.0,1.78,0,,May 2026
1462,181488.0,17.76,14215,16.38,May 2026
1463,355716.0,44.3,15558,22.81,May 2026
1465,109497.0,13.64,9749,14.29,May 2026
1466,396203.0,51.69,37170,57.1,May 2026
1467,1109486.0,108.56,98328,113.28,May 2026
1468,246769.0,15.72,21663,16.25,May 2026
1469,117630.0,29.3,5435,15.94,May 2026
1471,127767.0,25.0,12613,29.06,May 2026
1472,1855123.0,105.89,167084,112.29,May 2026
1474,2008312.0,500.2,229311,672.47,May 2026
1476,146104.0,14.83,17404,20.79,May 2026
1477,243720.0,11.32,22200,12.14,May 2026
1478,1415630.0,76.05,104520,66.11,May 2026
1479,102453.0,11.23,13074,16.87,May 2026
1480,125054.0,19.03,9346,16.75,May 2026
1481,282525.0,17.2,28368,20.34,May 2026
1482,1109880.0,70.72,95680,71.78,May 2026
1483,135808.0,8.46,18873,13.84,May 2026
1484,180795.0,17.69,16785,19.34,May 2026
1485,133118.0,18.24,10306,16.62,May 2026
1486,2674489.0,146.55,206140,132.99,May 2026
1487,80591.0,7.36,9480,10.19,May 2026
1488,154000.0,19.18,15000,21.99,May 2026
1489,124481.0,14.83,5500,7.71,May 2026
1490,46455.0,3.03,3980,3.06,May 2026
1491,192180.0,37.61,20953,48.28,May 2026
1492,37058.0,6.77,2938,6.32,May 2026
1493,125363.0,14.31,11708,15.74,May 2026
1494,113975.0,24.02,12015,29.81,May 2026
1495,109367.0,8.56,6099,5.62,May 2026
1496,41760.0,5.45,3275,5.03,May 2026
1497,174208.0,17.05,15786,18.19,May 2026
1498,211884.0,13.82,18975,14.57,May 2026
1499,420785.0,50.12,37721,52.9,May 2026
1500,84186.0,5.24,5683,4.17,May 2026
1501,79764.0,3.64,3474,1.87,May 2026
1502,8412341.0,104.76,625878,91.77,May 2026
1503,141053.0,6.78,14613,8.27,May 2026
1504,1119179.0,19.16,44532,8.98,May 2026
1506,1568830.0,53.73,202345,81.59,May 2026
1508,1865754.0,72.0,196882,89.45,May 2026
1509,1074164.0,49.05,97190,52.25,May 2026
1510,342530.0,13.41,27806,12.81,May 2026
1511,350657.0,32.02,33116,35.61,May 2026
1512,293284.0,29.76,29354,35.07,May 2026
1514,1621135.0,75.28,129422,70.76,May 2026
1515,171745.0,16.23,14058,15.64,May 2026
1517,2633331.0,106.1,226622,107.51,May 2026
1519,1617906.0,66.16,122770,59.11,May 2026
1523,2185705.0,46.78,172143,43.38,May 2026
1524,3131295.0,80.93,301999,91.9,May 2026
1525,11349195.0,109.87,1428857,162.87,May 2026
1526,595650.0,38.86,49990,38.39,May 2026
1527,261997.0,25.64,21482,24.75,May 2026
1528,405140.0,22.65,34664,22.82,May 2026
1529,2486599.0,194.65,170772,157.39,May 2026
1530,2244895.0,76.88,214145,86.35,May 2026
1531,2742325.0,72.94,295151,92.44,May 2026
1535,1392258.0,31.52,116471,31.05,May 2026
1536,2991477.0,78.81,286165,88.76,May 2026
1538,202972.0,37.07,15092,32.46,May 2026
1552,42300.0,5.52,4403,6.76,May 2026
1554,1536408.0,84.19,127103,82.0,May 2026
