name,address,city,state,zip,rooms,revpar,adr,occupancy,revenue,bucket,photo,flagged,id,lastMonthRevpar,lastMonth,source,lon,lat,brand,parentCompany,market,submarket,hotelClass,scale,yearBuilt
SUPER 8 AIRPORT,7144 GATEWAY BLVD E,EL PASO,TX,79915,28,204.0,,,270198.0,red,,False,160,311.29,May 2026,comptroller,-106.374138,31.7692887,,,,,,,
COMFORT INN-NORTH DALLAS-FARMERS BRANCH,14040 N STEMMONS FWY,FARMERS BRNCH,TX,75234,50,26.0,,,54000.0,gray,,False,161,34.84,May 2026,comptroller,-96.90133569999999,32.9376702,,,,,,,
HAMPTON INN & SUITES - GREENVILLE,3001 KARI LN,GREENVILLE,TX,75402,95,80.0,,,264710.0,red,,False,162,89.88,May 2026,comptroller,-96.112102,33.0980816,Hampton by Hilton,Hilton Worldwide,"Dallas, TX",Dallas East/Mesquite,Upper Midscale,Upper Midscale,2005.0
HAMPTON INN,5100 E END BLVD S,MARSHALL,TX,75672,68,92.0,,,186986.0,red,,False,163,88.7,May 2026,comptroller,-94.3564609,32.4977144,Hampton by Hilton,Hilton Worldwide,Texas East,Longview,Upper Midscale,Upper Midscale,2000.0
HOME 2 SUITES,3701 S MEDFORD DR,LUFKIN,TX,75901,110,,,,199252.0,gray,,False,164,58.43,May 2026,comptroller,-94.7136857,31.3132435,,,,,,,
LA QUINTA INN & SUITES,105 CHRISTY PLZ,STEPHENVILLE,TX,76401,68,95.0,,,210594.0,red,,False,165,99.9,May 2026,comptroller,-98.24142259999999,32.2018494,,,,,,,
SCOTTIS INN & SUITES,4526 E BELKNAP ST,HALTOM CITY,TX,76117,32,10.0,,,16049.0,gray,,False,166,16.18,May 2026,comptroller,-97.27986990000001,32.7881865,,,,,,,
HOLIDAY INN EXPRESS,703 E STATE ROAD 114,LEVELLAND,TX,79336,63,38.0,,,79879.0,yellow,,False,167,40.9,May 2026,comptroller,-102.3554376,33.5952537,,,,,,,
DAY INN MESQUITE,140 COMMERCE WAY,MESQUITE,TX,75149,48,42.0,,,69271.0,yellow,,False,168,46.55,May 2026,comptroller,-96.62640789999999,32.7694876,,,,,,,
FIESTA MOTOR INN,1000 E DIVISION ST,ARLINGTON,TX,76011,38,8.0,,,6636.0,gray,,False,169,5.63,May 2026,comptroller,-97.09549760000002,32.7390282,,,,,,,
RV RANCH,2301 S INTERSTATE 35 W,BURLESON,TX,76028,37,331.0,,,396067.0,red,,False,170,345.31,May 2026,comptroller,-97.27947019999999,32.4971389,,,,,,,
HOWARD JOHNSON INN,8510 E R L THORNTON FWY,DALLAS,TX,75228,102,32.0,,,0.0,yellow,,True,171,,May 2026,comptroller,-96.6927011,32.7947579,,,,,,,
AMERICAS BEST VALUE INN,10335 GARDNER RD,DALLAS,TX,75220,107,10.0,,,49275.0,gray,,False,173,14.86,May 2026,comptroller,-96.90332579999999,32.864313,,,,,,,
DOUBLETREE AUSTIN UNIVERSITY AREA,1617 N I H 35,AUSTIN,TX,78702,152,103.0,,,672161.0,red,,False,174,142.65,May 2026,comptroller,-97.7291702,30.2772275,DoubleTree by Hilton,Hilton Worldwide,"Austin, TX",Austin CBD,Upscale,Upscale,1997.0
BEST WESTERN CLEVELAND INN & SUITES,708 US HIGHWAY 59 S,CLEVELAND,TX,77327,49,52.0,,,74149.0,yellow,,False,175,48.81,May 2026,comptroller,-95.1004055,30.3377573,,,,,,,
HAMPTON INN,1130 LARKIN AVE,SEGUIN,TX,78155,98,61.0,,,189197.0,yellow,,False,176,62.28,May 2026,comptroller,-97.9504748,29.6016392,Hampton by Hilton,Hilton Worldwide,"San Antonio, TX",San Antonio Northeast,Upper Midscale,Upper Midscale,2006.0
COURTYARD BY MARRIOTT,1803 E SONTERRA BLVD,SAN ANTONIO,TX,78259,110,84.0,,,344815.0,red,,False,177,101.12,May 2026,comptroller,-98.46407049999999,29.6141926,,,,,,,
AMERICA'S BEST VALUE INN,7840 N MESA ST,EL PASO,TX,79932,117,33.0,,,144261.0,yellow,,False,178,39.77,May 2026,comptroller,-106.5725327,31.8409681,,,,,,,
BEST WESTERN PLUS HOBBY INN & SUITES,8778 AIRPORT BLVD BLDG 72,HOUSTON,TX,77061,72,57.0,,,132693.0,yellow,,False,179,59.45,May 2026,comptroller,-95.26174110000001,29.6530432,,,,,,,
HOLIDAY INN EXPRESS,6351 NORTH FWY,FORT WORTH,TX,76131,75,86.0,,,0.0,red,,True,180,,May 2026,comptroller,-97.3151061,32.85740700000001,,,,,,,
BEST WESTERN-MONAHANS INN & SUITES,2101 S BETTY AVE,MONAHANS,TX,79756,50,37.0,,,59385.0,yellow,,False,181,38.31,May 2026,comptroller,-102.890707,31.574016,,,,,,,
LIGHTHOUSE RESORT & MARINA/PARADISE COVE,300 LIGHTHOUSE DR,POTTSBORO,TX,75076,100,11.0,,,39045.0,gray,,False,182,12.6,May 2026,comptroller,-96.6623209,33.860349,,,,,,,
COURTYARD BY MARRIOTT HOUSTON GALLERIA,2900 SAGE RD,HOUSTON,TX,77056,190,84.0,,,512403.0,red,,False,183,87.0,May 2026,comptroller,-95.4680721,29.736914,,,,,,,
BAYMONT INN & SUITES,2826 63RD ST,GALVESTON,TX,77551,89,71.0,,,238464.0,red,,False,184,86.43,May 2026,comptroller,-94.828918,29.2674587,,,,,,,
CONTINENTAL INN & SUITES,2728 NORTH ST,NACOGDOCHES,TX,75965,51,23.0,,,47255.0,gray,,False,185,29.89,May 2026,comptroller,-94.65231299999999,31.6285963,,,,,,,
DAYS INN,307 I 35 HWY SE,HILLSBORO,TX,76645,93,28.0,,,90767.0,gray,,False,186,31.48,May 2026,comptroller,-97.095499,32.0036206,,,,,,,
SUPER 8,16222 NORTH FWY,HOUSTON,TX,77090,40,35.0,,,24098.0,yellow,,False,187,19.43,May 2026,comptroller,-95.4255135,30.0037836,,,,,,,
SUPER 8,201 MESA VW,MONTGOMERY,TX,77316,40,35.0,,,41386.0,yellow,,False,188,33.38,May 2026,comptroller,-95.5905509,30.3557155,,,,,,,
DRURY PLAZA HOTEL - RIVERWALK,105 S SAINT MARYS ST,SAN ANTONIO,TX,78205,305,161.0,,,1423066.0,red,,False,191,150.51,May 2026,comptroller,-98.492007,29.4242727,,,,,,,
EDINBURG EXECUTIVE INN,2006 S CLOSNER BLVD,EDINBURG,TX,78539,42,22.0,,,36755.0,gray,,False,192,28.23,May 2026,comptroller,-98.1652163,26.2823863,,,,,,,
DOUBLETREE HOTEL DALLAS NEAR THE GALLERIA,4099 VALLEY VIEW LN,DALLAS,TX,75244,290,98.0,,,896037.0,red,,False,193,99.67,May 2026,comptroller,-96.8427094,32.926707,DoubleTree by Hilton,Hilton Worldwide,"Dallas, TX",Dallas North Central/LBJ Freeway,Upscale,Upscale,1980.0
LA QUINTA INN & SUITES CONFERENCE CENTER,4431 HORIZON HILL BLVD,SAN ANTONIO,TX,78229,168,52.0,,,289303.0,yellow,,False,194,55.55,May 2026,comptroller,-98.5561486,29.51648299999999,,,,,,,
AMARILLO COURTYARD INN,8006 I-40 W,AMARILLO,TX,79106,89,72.0,,,260907.0,red,,False,195,94.57,May 2026,comptroller,-101.9300357,35.1882643,,,,,,,
SPLASHWAY WATERPARK AND CAMPGROUNDS,5211 MAIN ST,SHERIDAN,TX,77475,35,212.0,,,272697.0,red,,False,196,251.33,May 2026,comptroller,-96.6708675,29.4973571,,,,,,,
EZ TRAVEL INN,2007 TEXAS AVE S,COLLEGE STA,TX,77840,72,22.0,,,49167.0,gray,,False,197,22.03,May 2026,comptroller,-96.3147686,30.6127046,,,,,,,
GOLDEN MOTEL,3350 DIXIE DR,HOUSTON,TX,77021,26,27.0,,,19458.0,gray,,False,198,24.14,May 2026,comptroller,-95.3710345,29.70450959999999,,,,,,,
FAIRFIELD INN & SUITES,401 W TEXAS AVE,WEBSTER,TX,77598,84,90.0,,,242735.0,red,,False,199,93.22,May 2026,comptroller,-95.1336779,29.5484491,,,,,,,
TAMPICO MOTEL,7201 E GRAND AVE,DALLAS,TX,75214,65,11.0,,,19232.0,gray,,False,200,9.54,May 2026,comptroller,-96.73365849999999,32.8076791,,,,,,,
BEST WESTERN NURSANICKEL MOTEL,102 SCOTT AVE,DALHART,TX,79022,55,61.0,,,127072.0,yellow,,False,201,74.53,May 2026,comptroller,-102.5196365,36.0648101,,,,,,,
YOAKUM INN,576 US HIGHWAY 77A N,YOAKUM,TX,77995,30,5.0,,,5390.0,gray,,False,202,5.8,May 2026,comptroller,-97.149885,29.312634,,,,,,,
PALACE INN-WESTHEIMER,13561 WESTHEIMER RD,HOUSTON,TX,77077,38,37.0,,,47149.0,yellow,,False,203,40.02,May 2026,comptroller,-95.63046369999999,29.7351289,,,,,,,
SLEEP INN AND SUITE NORTHEAST AUSTIN,8410 E HIGHWAY 290,AUSTIN,TX,78724,82,56.0,,,155536.0,yellow,,False,204,61.19,May 2026,comptroller,-97.6898391,30.3224789,,,,,,,
NEW O'BRIEN LLC,116 NAVARRO ST,SAN ANTONIO,TX,78205,39,60.0,,,42486.0,yellow,,False,205,35.14,May 2026,comptroller,-98.49057099999999,29.421502,,,,,,,
SCOTTISH INNS,600 N JIM WRIGHT FWY,WHITE SETTLEMENT,TX,76108,51,36.0,,,64353.0,yellow,,False,206,40.7,May 2026,comptroller,-97.4755608,32.7673793,,,,,,,
COMFORT SUITES,801 W BYRON NELSON BLVD,ROANOKE,TX,76262,88,46.0,,,174460.0,yellow,,False,208,63.95,May 2026,comptroller,-97.234955,33.012562,,,,,,,
HOLIDAY INN EXPRSS,201 HIGHWAY 287 S,MANSFIELD,TX,76063,70,109.0,,,269727.0,red,,False,209,124.3,May 2026,comptroller,-97.119749,32.5696607,,,,,,,
HAMPTON INN PEARLAND,6515 BROADWAY ST,PEARLAND,TX,77581,61,89.0,,,187094.0,red,,False,210,98.94,May 2026,comptroller,-95.3199497,29.5599004,Hampton by Hilton,Hilton Worldwide,Texas South,Texas South Area,Upper Midscale,Upper Midscale,2003.0
MOTEL 6,3912 S JACK KULTGEN EXPY,WACO,TX,76706,50,41.0,,,54239.0,yellow,,False,211,34.99,May 2026,comptroller,-97.1407787,31.5100757,,,,,,,
THE LANCASTER HOTEL - HOUSTON,701 TEXAS ST,HOUSTON,TX,77002,93,236.0,,,592468.0,red,,False,212,205.5,May 2026,comptroller,-95.3648,29.76149999999999,,,,,,,
ECONO LODGE,2203 E KING AVE,KINGSVILLE,TX,78363,34,24.0,,,14346.0,gray,,False,213,13.61,May 2026,comptroller,-97.84285709999999,27.515514,,,,,,,
QUALITY INN & SUITES,222 S WW WHITE RD,SAN ANTONIO,TX,78219,54,8.0,,,7589.0,gray,,False,214,4.53,May 2026,comptroller,-98.40510169999999,29.427006,,,,,,,
LONE STAR INN,1720 S BROADWAY ST,CARROLLTON,TX,75006,137,19.0,,,87514.0,gray,,False,215,20.61,May 2026,comptroller,-96.90106899999999,32.941567,,,,,,,
RESIDENCE INN BY MARRIOTT HOUSTON GALLERIA,2500 MCCUE RD # 1,HOUSTON,TX,77056,92,66.0,,,0.0,red,,True,216,,May 2026,comptroller,-95.4646295,29.7418945,JW Marriott,Marriott International,"Houston, TX",Houston Galleria/Greenway Plaza,Luxury,Luxury,1983.0
MOTEL 6,1801 S CLOSNER BLVD,EDINBURG,TX,78539,49,39.0,,,66330.0,yellow,,False,217,43.67,May 2026,comptroller,-98.16525,26.2853613,,,,,,,
HILTON HOTEL,113 S UNIVERSITY PARKS DR,WACO,TX,76701,197,102.0,,,441879.0,red,,False,218,72.36,May 2026,comptroller,-97.1281796,31.5593636,Hilton,Hilton Worldwide,Texas Central,Waco,Upper Upscale,Upper Upscale,1981.0
COURTYARD BY MARRIOTT,101 WASHINGTON AVE,WACO,TX,76701,153,59.0,,,463535.0,yellow,,False,219,97.73,May 2026,comptroller,-97.13016449999999,31.56064649999999,,,,,,,
COURTYARD AUSTIN DOWNTOWN,300 E 4TH ST,AUSTIN,TX,78701,270,246.0,,,2247761.0,red,,False,220,268.55,May 2026,comptroller,-97.7404885,30.2656742,,,,,,,
RESIDENCE IN-AUSTIN DOWNTOWN,300 E 4TH ST,AUSTIN,TX,78701,179,371.0,,,2247761.0,red,,False,221,405.07,May 2026,comptroller,-97.7404885,30.2656742,,,,,,,
BEST WESTERN - BRADY INN,2200 S BRIDGE ST,BRADY,TX,76825,40,87.0,,,116514.0,red,,False,222,93.96,May 2026,comptroller,-99.3352195,31.1109041,,,,,,,
BEST WESTERN PLUS DUNCANVILLE DALLAS,922 E HIGHWAY 67,DUNCANVILLE,TX,75137,86,51.0,,,153085.0,yellow,,False,223,57.42,May 2026,comptroller,-96.888589,32.6419294,,,,,,,
LA QUINTA,229 W LOOP 121,BELTON,TX,76513,72,89.0,,,236042.0,red,,False,224,105.75,May 2026,comptroller,-97.4767354,31.0302968,,,,,,,
SUPER 8 MOTEL,5526 N I H 35,AUSTIN,TX,78751,140,27.0,,,126318.0,gray,,False,225,29.11,May 2026,comptroller,-97.70875749999999,30.3154966,,,,,,,
DALLAS RENAISSANCE,2222 N STEMMONS FWY,DALLAS,TX,75207,518,105.0,,,1726128.0,red,,False,226,107.49,May 2026,comptroller,-96.8319324,32.8038874,,,,,,,
ECONOMY INN,700 MIDDLE LN,AUSTIN,TX,78753,16,13.0,,,3974.0,gray,,False,227,8.01,May 2026,comptroller,-97.6896118,30.3573327,,,,,,,
BEST WESTERN EXECUTIVE INN,12670 E NORTHWEST HWY,DALLAS,TX,75228,120,11.0,,,35345.0,gray,,False,228,9.5,May 2026,comptroller,-96.6628655,32.8630411,,,,,,,
COUNTRY WOODS INN,420 GRAND AVE,GLEN ROSE,TX,76043,13,74.0,,,38618.0,red,,False,229,95.83,May 2026,comptroller,-97.7470944,32.2372611,,,,,,,
HOMEWOOD SUITES - FRISCO,3240 PARKWOOD BLVD,FRISCO,TX,75034,117,105.0,,,524772.0,red,,False,230,144.68,May 2026,comptroller,-96.81544819999999,33.1062148,Homewood Suites by Hilton,Hilton Worldwide,"Dallas, TX",West Plano/Frisco,Upscale,Upscale,2008.0
MOTEL 6,425 35TH ST NE,PARIS,TX,75460,40,25.0,,,27473.0,gray,,False,231,22.16,May 2026,comptroller,-95.5123106,33.6653056,,,,,,,
COMFORT INN AND SUITES,2706 N CAGE BLVD,PHARR,TX,78577,70,20.0,,,39481.0,gray,,False,232,18.19,May 2026,comptroller,-98.1792152,26.2176577,,,,,,,
TARGET LOGISTICS MANAGEMENT LLC,23 COUNTY RD 116,PECOS,TX,79772,333,59.0,,,592442.0,yellow,,False,233,57.39,May 2026,comptroller,-103.4841131,31.3960041,,,,,,,
DILLEY (STFRC),1925 W HIGHWAY 85,DILLEY,TX,78017,500,2.0,,,2073.0,gray,,False,234,0.13,May 2026,comptroller,-99.19945399999999,28.6572606,,,,,,,
MENTONE WOLF LODGE,991 COUNTY ROAD 300,MENTONE,TX,79754,500,48.0,,,844024.0,yellow,,False,235,54.45,May 2026,comptroller,-103.6118683,31.7359499,,,,,,,
TARGET LOGISTICS BG - ODESSA,2575 E PEARL ST,ODESSA,TX,79761,208,50.0,,,339603.0,yellow,,False,236,52.67,May 2026,comptroller,-102.3311412,31.8614194,,,,,,,
"TARGET LOGISTICS MANAGEMENT, LLC",16531 W INTERSTATE 20,ODESSA,TX,79765,505,62.0,,,630047.0,yellow,,False,237,40.25,May 2026,comptroller,-102.2542949,31.8914403,,,,,,,
SKILLMAN LODGE,4393 COUNTY ROAD 300,MENTONE,TX,79754,500,50.0,,,823016.0,yellow,,False,238,53.1,May 2026,comptroller,-103.6376245,31.823451,,,,,,,
ORLA NORTH LODGE,52 FM 652 W,ORLA,TX,79770,500,13.0,,,145538.0,gray,,False,239,9.39,May 2026,comptroller,-103.9155578,31.8247756,,,,,,,
TARGET HOSPITALITY ORLA DELAWARE LODGE,4281 US HIGHWAY 285 N,ORLA,TX,79770,500,,,,0.0,gray,,True,240,,May 2026,comptroller,-103.96003,31.895542,,,,,,,
EL CAPITAN LODGE,16600 FM 652 W,ORLA,TX,79770,500,10.0,,,69075.0,gray,,False,241,4.46,May 2026,comptroller,-104.0699659,31.8208708,,,,,,,
PECOS NORTH LODGE,2310 TEAGUE LN,PECOS,TX,79772,500,,,,0.0,gray,,True,242,,May 2026,comptroller,-103.4984624,31.39974389999999,,,,,,,
ORLA SOUTH LODGE,69 FM 652 W,ORLA,TX,79770,500,18.0,,,289817.0,gray,,False,243,18.7,May 2026,comptroller,-104.0996047,31.7490435,,,,,,,
ODESSA FTSI LODGE,986 MAURICE RD,ODESSA,TX,79763,500,,,,0.0,gray,,True,244,,May 2026,comptroller,-102.3990174,31.8232409,,,,,,,
MIDLAND LODGE,11412 W COUNTY ROAD 33,MIDLAND,TX,79707,500,58.0,,,733138.0,yellow,,False,245,47.3,May 2026,comptroller,-102.2765656,32.0408428,,,,,,,
MIDLAND EAST LODGE,7612 E COUNTY ROAD 79,MIDLAND,TX,79706,500,18.0,,,227499.0,gray,,False,246,14.68,May 2026,comptroller,-102.0208653,32.0303815,,,,,,,
KERMIT LODGE,549 E HIGHWAY 115,KERMIT,TX,79745,500,15.0,,,316944.0,gray,,False,247,20.45,May 2026,comptroller,-103.0811187,31.86183939999999,,,,,,,
KERMIT NORTH LODGE,514 E DALLAS ST,KERMIT,TX,79745,500,15.0,,,374571.0,gray,,False,248,24.17,May 2026,comptroller,-103.0913231,31.861808,,,,,,,
BARNHART LODGE,828 TEXAS ST,BARNHART,TX,76930,500,,,,0.0,gray,,True,249,,May 2026,comptroller,-101.1677413,31.1286998,,,,,,,
TARGET HOSPITALITY BIG SPRING LODGE,5101 E MIDWAY RD,BIG SPRING,TX,79720,386,51.0,,,218142.0,yellow,,False,250,18.23,May 2026,comptroller,-101.2937748,32.2843367,,,,,,,
PATTON SPRINGS WFH,990 FM 193,AFTON,TX,79220,225,,,,240798.0,gray,,False,251,34.52,May 2026,comptroller,-100.8145778,33.7970258,,,,,,,
RELAX INN,402 S PINE ST,KOUNTZE,TX,77625,11,21.0,,,5800.0,gray,,False,252,17.01,May 2026,comptroller,-94.31374000000001,30.373894,,,,,,,
CROWNE PLAZA HOUSTON RIVER OAKS,2712 SOUTHWEST FWY,HOUSTON,TX,77098,354,57.0,,,741765.0,yellow,,True,254,67.59,May 2026,comptroller,-95.42150799999999,29.731392,,,,,,,
HOLIDAY INN,20 N I H 35,AUSTIN,TX,78701,314,81.0,,,879954.0,red,,False,255,90.4,May 2026,comptroller,-97.73718029999999,30.253817,,,,,,,
HAMPTON INN & SUITES,6411 S DESERT BLVD,EL PASO,TX,79932,93,103.0,,,367705.0,red,,False,256,127.54,May 2026,comptroller,-106.5837607,31.8843491,Hampton by Hilton,Hilton Worldwide,"El Paso, TX",El Paso Surrounding,Upper Midscale,Upper Midscale,2009.0
HOLIDAY INN EXPRESS & SUITES,201 W X ST,DEER PARK,TX,77536,78,75.0,,,137232.0,red,,False,257,56.75,May 2026,comptroller,-95.1250944,29.6951766,,,,,,,
RESIDENCE INN BY MARRIOTT,720 UNIVERSITY DR E,COLLEGE STATION,TX,77840,87,103.0,,,301213.0,red,,False,258,111.68,May 2026,comptroller,-96.3260007,30.6328394,,,,,,,
WARWICK MELROSE HOTEL,3015 OAK LAWN AVE,DALLAS,TX,75219,184,171.0,,,1044554.0,red,,False,259,183.13,May 2026,comptroller,-96.80941279999999,32.80898,,,,,,,
LA QUINTA INN,1165 W HIGHWAY 67,ALVARADO,TX,76009,65,62.0,,,154235.0,yellow,,False,261,76.54,May 2026,comptroller,-97.22352169999999,32.4147389,,,,,,,
LA COPA INN,1010 W HOUSTON AVE,MCALLEN,TX,78501,32,13.0,,,21559.0,gray,,False,262,21.73,May 2026,comptroller,-98.23207529999999,26.1964394,,,,,,,
VINTAGE VILLAS,4209 ECK LN,AUSTIN,TX,78734,43,40.0,,,84974.0,yellow,,False,264,63.75,May 2026,comptroller,-97.9308203,30.4046284,,,,,,,
AMERICA'S BEST VALUE INN,1503 DOROTHY NICHOLS LN,SMITHVILLE,TX,78957,34,9.0,,,19125.0,gray,,False,265,18.15,May 2026,comptroller,-97.13726059999999,30.0057444,,,,,,,
BAYMONT INN & SUITES,1414 S ALAN L BEAN BLVD,WHEELER,TX,79096,51,24.0,,,78846.0,gray,,False,266,49.87,May 2026,comptroller,-100.272851,35.4315223,,,,,,,
HOLIDAY INN EXPRESS,6701 HOLLYWOOD RD,AMARILLO,TX,79119,68,62.0,,,155541.0,yellow,,False,267,73.79,May 2026,comptroller,-101.9122796,35.1162289,,,,,,,
BRUSH COUNTRY INN,1019 E RILEY,FREER,TX,78357,26,23.0,,,28072.0,gray,,False,268,34.83,May 2026,comptroller,-98.6079559,27.8823509,,,,,,,
TWEETY'S DIAMOND INN,12601 MAIN ST,HOUSTON,TX,77035,40,18.0,,,20685.0,gray,,False,269,16.68,May 2026,comptroller,-95.4662585,29.6456755,,,,,,,
RELAX INN,HWY 6 BYPASS AT FM 147,MARLIN,TX,76661,62,19.0,,,16417.0,gray,,False,270,8.54,May 2026,comptroller,-96.8849084,31.32123769999999,,,,,,,
LQ INN & SUITES,1010 W COMMERCE ST,FAIRFIELD,TX,75840,64,67.0,,,154037.0,red,,False,271,77.64,May 2026,comptroller,-96.1768539,31.7266436,,,,,,,
SUPER 8,1110 INTERSTATE 10 S,BEAUMONT,TX,77707,77,29.0,,,50771.0,gray,,False,272,21.27,May 2026,comptroller,-94.13546149999999,30.066923,,,,,,,
MICROTEL INN & SUITES,3911 N PANAM EXPY,SAN ANTONIO,TX,78219,50,11.0,,,14171.0,gray,,False,273,9.14,May 2026,comptroller,-98.4189205,29.4527392,,,,,,,
BUDGET INN,3900 S INTERSTATE HIGHWAY 45,ENNIS,TX,75119,28,9.0,,,10207.0,gray,,False,274,11.76,May 2026,comptroller,-96.59182899999999,32.308954,,,,,,,
LA QUINTA INN & SUITES #6185,6003 WOODWAY DR,WOODWAY,TX,76712,99,65.0,,,197108.0,red,,False,275,64.23,May 2026,comptroller,-97.1936757,31.510838,,,,,,,
HOLIDAY INN EXPRESS,4404 S 1ST ST,LUFKIN,TX,75901,110,76.0,,,249657.0,red,,False,276,73.21,May 2026,comptroller,-94.7364657,31.2796737,,,,,,,
PALMVIEW INN MOTEL,203 N PALMVIEW DR,PALMVIEW,TX,78572,25,24.0,,,19303.0,gray,,False,277,24.91,May 2026,comptroller,-98.3727737,26.2351732,,,,,,,
HILTON ANATOLE HOTEL,2201 N STEMMONS FWY,DALLAS,TX,75207,1606,135.0,,,7669050.0,red,,False,278,154.04,May 2026,comptroller,-96.82914840000001,32.7998411,Hilton,Hilton Worldwide,"Dallas, TX",Dallas CBD/Market Center,Upper Upscale,Upper Upscale,1979.0
RIVERSIDE SUITES,218 COLLEGE ST,SAN ANTONIO,TX,78205,46,13.0,,,27976.0,gray,,False,279,19.62,May 2026,comptroller,-98.48910479999999,29.4257669,,,,,,,
LA CASCADA,226 DWYER AVE,SAN ANTONIO,TX,78204,100,7.0,,,9922.0,gray,,False,280,3.2,May 2026,comptroller,-98.4929598,29.4209764,,,,,,,
516 W 8TH ST #1,516 W 8TH ST # 1,AUSTIN,TX,78701,47,68.0,,,107344.0,red,,False,281,73.67,May 2026,comptroller,-97.7470601,30.2717325,,,,,,,
WORLDMARK HUNT- STABLE SPRINGS,245 STABLEWOOD SPRINGS DR,HUNT,TX,78024,87,20.0,,,85019.0,gray,,False,282,31.52,May 2026,comptroller,-99.30184849999999,30.0833129,,,,,,,
WORLDMARK MARBLE FALLS,755 ROCKY RD,MARBLE FALLS,TX,78654,96,11.0,,,45217.0,gray,,False,283,15.19,May 2026,comptroller,-98.2857078,30.5527996,,,,,,,
WORLDMARK NEW BRAUNFELS,1546 GRUENE RD,NEW BRAUNFELS,TX,78130,49,15.0,,,18835.0,gray,,False,284,12.4,May 2026,comptroller,-98.10982369999999,29.7357964,,,,,,,
WEICHERT CORPORATE HOUSING,301 COMMERCE GREEN BLVD,SUGAR LAND,TX,77478,50,213.0,,,413025.0,red,,False,285,266.47,May 2026,comptroller,-95.6086191,29.6219214,,,,,,,
RODDY TREE RANCH,820 HIGHWAY 39,INGRAM,TX,78025,16,9.0,,,3650.0,gray,,False,286,7.36,May 2026,comptroller,-99.2727037,30.0740615,,,,,,,
BIG BEND RESORTS 19861,1 BASIN RURAL STA,BIG BEN NATIONAL PAR,TX,79834,72,9.0,,,155100.0,gray,,False,287,69.49,May 2026,comptroller,-103.2993331,29.2705385,,,,,,,
BIG BEND RESORT AND ADVENTURE 19860,53623 TX-118,TERLINGUA,TX,79852,86,51.0,,,0.0,yellow,,True,288,,May 2026,comptroller,-103.5343687,29.3291526,,,,,,,
GTE TERRACES HOTEL CONFERENCE CENTER,2200 W AIRFIELD DR,DALLAS,TX,75261,55,,,,0.0,gray,,True,289,,May 2026,comptroller,-97.06644999999999,32.9020281,,,,,,,
HILTON GARDEN INN,1749 SCOTT BLVD,TEMPLE,TX,76504,55,249.0,,,504818.0,red,,True,290,296.08,May 2026,comptroller,-97.3679423,31.07810559999999,Hilton Garden Inn,Hilton Worldwide,Texas Central,Killeen/Temple,Upscale,Upscale,2003.0
COMFORT INN AUSTIN,700 DELMAR AVE,AUSTIN,TX,78752,73,38.0,,,111568.0,yellow,,False,291,49.3,May 2026,comptroller,-97.702753,30.336864,,,,,,,
STUDIO 6,2920 ROCKLAND BLVD,INGLESIDE,TX,78362,65,39.0,,,76563.0,yellow,,False,292,38.0,May 2026,comptroller,-97.213656,27.885519,,,,,,,
HOLIDAY INN,5725 E 42ND ST,ODESSA,TX,79762,102,101.0,,,279364.0,red,,False,293,88.35,May 2026,comptroller,-102.324382,31.8952064,,,,,,,
SHADY GLENN MOTEL,15010 EAST FWY,CHANNELVIEW,TX,77530,20,22.0,,,14488.0,gray,,False,294,23.37,May 2026,comptroller,-95.1469417,29.7718794,,,,,,,
COMFORT SUITES #547,22223 HIGHWAY 59 N,HUMBLE,TX,77339,56,38.0,,,72315.0,yellow,,False,295,41.66,May 2026,comptroller,-95.256682,30.03673,,,,,,,
HAMPTON INN EAGLE PASS,3301 E MAIN ST,EAGLE PASS,TX,78852,65,101.0,,,141843.0,red,,False,296,70.39,May 2026,comptroller,-100.4620381,28.7100233,Hampton by Hilton,Hilton Worldwide,Texas South,Texas South Area,Upper Midscale,Upper Midscale,2000.0
BEST WESTERN OASIS INN,303 S 2ND ST,CANADIAN,TX,79014,55,42.0,,,74563.0,yellow,,False,297,43.73,May 2026,comptroller,-100.3866762,35.9127695,,,,,,,
ROYALE BEACH & TENNIS CLUB,400 PADRE BLVD,SOUTH PADRE ISLAND,TX,78597,139,14.0,,,73668.0,gray,,False,299,17.1,May 2026,comptroller,-97.1615601,26.0875511,,,,,,,
BEST WESTERN,301 US HIGHWAY 90 E,HONDO,TX,78861,57,45.0,,,73578.0,yellow,,False,330,41.64,May 2026,comptroller,-99.12148959999999,29.3473662,,,,,,,
SUGARLAND MARRIOTT TOWN SQUARE,16090 CITY WALK,SUGAR LAND,TX,77479,300,146.0,,,1347789.0,red,,False,331,144.92,May 2026,comptroller,-95.62238219999999,29.5966469,Marriott,Marriott International,"Houston, TX",Houston Southwest Freeway,Upper Upscale,Upper Upscale,2003.0
HOUSTONIAN CAMPUS LLC,111 N POST OAK LN,HOUSTON,TX,77024,284,211.0,,,2113577.0,red,,False,332,240.07,May 2026,comptroller,-95.4603551,29.76756409999999,,,,,,,
RESIDENCE INN - HOUSTON WEST CORRIDOR,1150 ELDRIDGE PKWY,HOUSTON,TX,77077,129,88.0,,,381612.0,red,,False,333,95.43,May 2026,comptroller,-95.6250972,29.7672986,,,,,,,
