folder,date,ticker,type,sha
20150721_ABG,20150721,ABG,tree,94c0d70fc8c4bcfc13d4445ab96e4546c676b8a8
20150721_ASTE,20150721,ASTE,tree,d19331e47f666b7c77e99e04878fad2da072926c
20150721_ATI,20150721,ATI,tree,462c650e0ed06133bb31eb6cf563d1fcf942421c
20150721_CATY,20150721,CATY,tree,45fd7a794e6dc7857cd58380937fb8faeb5c7a5f
20150721_CMG,20150721,CMG,tree,a98524f4ed1d7c6201158e157ed6a4582c544b0b
20150721_EXPO,20150721,EXPO,tree,608f86f6f78c63580ba37c5ad89053815af978be
20150721_IBKR,20150721,IBKR,tree,b329fc5c0c5004419207f71a66509540ae4f428a
20150721_MANH,20150721,MANH,tree,4dd4b1ef4a997facd576ac030cd9202ceb17bc10
20150721_MSFT,20150721,MSFT,tree,9d11e7592c538bda34f621eb811c7e50b39ab287
20150721_SBNY,20150721,SBNY,tree,49685ec1942db5d43da00730bec0f01f870735bc
20150721_SNV,20150721,SNV,tree,4961a7732f0e4f4ccf035ddf23ca2260e5362787
20150721_STBA,20150721,STBA,tree,d1d841ca68dd0022968fcc3be74dde19d2ac12d2
20150721_TRV,20150721,TRV,tree,fe5e46349a7791dc322352d3941eb590d0c886b6
20150721_VZ,20150721,VZ,tree,e059ad620847ee9ec55128d42920a7beb266e163
20150721_WSO,20150721,WSO,tree,9a37ec54b96c9e1135fec4e50f34e7442460af61
20150722_AXP,20150722,AXP,tree,3ecf7e00642b0bca7e546435e5641eb1dc21d8f8
20150722_CAKE,20150722,CAKE,tree,421d45eb9d05401f898ee1c3b4d2f6d665f902fd
20150722_EGHT,20150722,EGHT,tree,af3c8a13d011dda0296a4cb0885bb661ad88432d
20150722_FTNT,20150722,FTNT,tree,948c7d0d23e4886200b5f3f309d760afd7ec2b4b
20150722_TSCO,20150722,TSCO,tree,3c741601239c314f2f936e6c4ac629e4c51b5afb
20150722_TUP,20150722,TUP,tree,e87634b4b76c45fe3694691943ebba7e4f303c82
20150723_ABC,20150723,ABC,tree,dd51cdae22a8990c24af2f98a570011432bdce45
20150723_ALK,20150723,ALK,tree,846a2603454067c7f459afe8607f023f6cff49e3
20150723_AMZN,20150723,AMZN,tree,1f78b7faf0da5c61560245490ed6ce325e29623d
20150723_AOS,20150723,AOS,tree,7baa50bcca94df78011945806d542ea724dfc432
20150723_CMCSA,20150723,CMCSA,tree,4cb839757d5ca8d0288b395b1fcbe8dc16861aac
20150723_COF,20150723,COF,tree,2bafdd342ea68e1447165678da2633a498d792d1
20150723_CSL,20150723,CSL,tree,7e913814b3dae29a98bc78e37ac8e447b24e45c3
20150723_DGII,20150723,DGII,tree,131cc41ed5d329ef94110168f816fda16917f36b
20150723_DGX,20150723,DGX,tree,e0029ef1c18e47d140fb0f1be298ee32c3bcc244
20150723_DHR,20150723,DHR,tree,b1ac1a894d55e3b08a96f213bcff1cc60dbe0dc7
20150723_FIS,20150723,FIS,tree,42fc85e4ff5f284f964be81c0aab5909d7f9d054
20150723_FNB,20150723,FNB,tree,8a864d2da94491b9ca1b2695193d6b1cdcaf6c55
20150723_IVC,20150723,IVC,tree,b2fdddd84d0f7a24d1b23a1f19b65a01c2d0f102
20150723_JNPR,20150723,JNPR,tree,08df4a1721ebd4ca8397cbf4c1ca845f04893983
20150723_KMB,20150723,KMB,tree,42ae40623333f446cc88d5a25b9dd1f1918fc9f5
20150723_MMM,20150723,MMM,tree,746bd21f9f3ebcf104063a8cf4d06f4bf331536b
20150723_MSCC,20150723,MSCC,tree,cd5491b8ce2f17be79127865b1b6413d148aae1a
20150723_NDAQ,20150723,NDAQ,tree,8e704cc4cbf400c3a33f34092865d4e2a6431692
20150723_ORI,20150723,ORI,tree,d0da936b75c51869fdc41fa85bf85aee551291bd
20150723_PHM,20150723,PHM,tree,2bc969749ce76b81a3128cb71dfbd29d02974d50
20150723_RSG,20150723,RSG,tree,aed18ac70e2c25cd398fcde7a9b15ae24c00bcc4
20150723_SCHL,20150723,SCHL,tree,584266ce8433cf1b1cef924a4aed3126c31e01fc
20150723_TYL,20150723,TYL,tree,e7bb9e57bcced567b93499706abaf7afa2261d52
20150723_UAL,20150723,UAL,tree,13c1efa0ce88aa8ab1bc7a5de24f403df9a83bfa
20150723_WRLD,20150723,WRLD,tree,214ac6b5c4a512c6ae8afe43cb7065b83bfc719f
20150724_B,20150724,B,tree,97734eb0f8d7be5949b8511ee4736d2ff3ba3c59
20150724_CPF,20150724,CPF,tree,eb36ea0ecfa7d0424893e4454f667a29f55a0e68
20150724_FLIR,20150724,FLIR,tree,217f2706b5d5126d125488bcb2a8777645e02a5e
20150724_OFG,20150724,OFG,tree,ba92afdfee5bd4da0df48f903f2ee27031183245
20150724_RGA,20150724,RGA,tree,c753774150cd2c62ea5e6db04ae1e7ecd4550f03
20150724_SPG,20150724,SPG,tree,1d4c001eae9dd83b0fc93142441a02f179b3ee20
20150724_VFC,20150724,VFC,tree,96adf96f6bce9f5b6f4cee6ba22fb93aaba2b745
20150727_HAE,20150727,HAE,tree,199f47825996c12a2130d31a90d5969512243bf7
20150727_HLIT,20150727,HLIT,tree,6927343e2f61b312ecb3ebdaa406bdfa9229dc7f
20150727_POL,20150727,POL,tree,e27f854d1602b71d7dd1683a8191838c344095d4
20150727_ROP,20150727,ROP,tree,0338ee6825686d590aa6da661b3fde0a5a981a8c
20150727_WRB,20150727,WRB,tree,eed938b52698eebc5df7b0394df72cf917f16bc6
20150728_AGCO,20150728,AGCO,tree,9d159f4a7a0376d0b69b3dcd4078e87d314e2bc4
20150728_AKAM,20150728,AKAM,tree,48e75e6f8292995698cea44866787159303ca2d0
20150728_BGFV,20150728,BGFV,tree,203a8de7d6ee79aab0c5db3a2f5dfcb1c4a9188c
20150728_CNC,20150728,CNC,tree,bdde1d8fc9dd25122a705190e8feaf1b499b158e
20150728_CTXS,20150728,CTXS,tree,963974718a1aa92b44da52edcd606277bc88ffc6
20150728_GILD,20150728,GILD,tree,0e1bb60bce5ee5ed8731fd333eeaad3c1332c485
20150728_HSII,20150728,HSII,tree,9305e37d94cf3cd7c7ccf0ec5a601c90ae8a4cde
20150728_LMAT,20150728,LMAT,tree,2b12b6f71c4589256715eccfcf227382374ba967
20150728_NATI,20150728,NATI,tree,cfd4e23b4d6a0ee307b3a08c787b0316939c9d62
20150728_OSPN,20150728,OSPN,tree,22f53fc9cad01930b0e5ee843026ae3f00acb364
20150728_PCAR,20150728,PCAR,tree,f7c172075519dc9a4d100aa70185c76adcde3a2b
20150728_VICR,20150728,VICR,tree,f4ed513cf0a900ca700db7fe0a68ae95eb8d0dc5
20150729_ALGT,20150729,ALGT,tree,5fdd69d709d2486efb1bf0579133643903f52ef7
20150729_BEN,20150729,BEN,tree,d0a10c0d4305fba804addfe4207614449b29bb21
20150729_CFR,20150729,CFR,tree,bd136769ce3440015257796bef461fec3326f473
20150729_CYTK,20150729,CYTK,tree,4038c4a48e002c74705ef1cfc64342901930f630
20150729_FCF,20150729,FCF,tree,6b809a4f8be3e256ab9764ecc545bab7a072c0a8
20150729_NOC,20150729,NOC,tree,7b474a04cb25b618214b9a06b770c9fc7b117c44
20150729_PX,20150729,PX,tree,7f2e7d0cb978258ed7c427991493cc7a2d9e2b07
20150729_SLAB,20150729,SLAB,tree,adf8b23df580019ea62367330bb1dc2642125ba8
20150729_TGI,20150729,TGI,tree,0991748d28b5e976016c4dba3cc877ea7251607c
20150730_ACIW,20150730,ACIW,tree,97efe3b4cfd51db7335c3de98ff56f2fa26e679b
20150730_ADP,20150730,ADP,tree,89fd1be41baba27cefb7528d2dad29eff7b0a809
20150730_BCOR,20150730,BCOR,tree,d917ddabbb8853b61eeae6d5a18b26483a2b2115
20150730_CBB,20150730,CBB,tree,55fd35202ed8a6dc8aa814c688589e669f4b84bb
20150730_CEVA,20150730,CEVA,tree,9fe9f6059b7998be3c34fa2420b500a20e6c2299
20150730_CRL,20150730,CRL,tree,a11762744607f3229315f2987501fb4218bfca64
20150730_CROX,20150730,CROX,tree,a94c403aa3023d46a815bf0a4b10969ba8bcda23
20150730_CRS,20150730,CRS,tree,8674bb4ffe7678ba841a3661a4cbc835e0f30793
20150730_FLR,20150730,FLR,tree,44b0a1283eb80ac2ca0361b833c230643baf15a8
20150730_HF,20150730,HF,tree,d1e1fe167de9840b9c15a9d03c2fa8c487c93085
20150730_HST,20150730,HST,tree,d73243a998fba7bd182e79ace80d1854c05339c8
20150730_IART,20150730,IART,tree,62b77ae1beb8870daa27015e1956c867e3c73501
20150730_IDXX,20150730,IDXX,tree,2bf05341bc337c83e9c8d1b7ef02400f17c699be
20150730_INT,20150730,INT,tree,1c29a5a9b9c943fd93c35882f27591e8a20e3e99
20150730_IT,20150730,IT,tree,ea5bea8c1158a1caf27e0c345763b5078d3958eb
20150730_MD,20150730,MD,tree,8f2da685c5a45f34cd7f6feada7c3e58e9f9ca1a
20150730_MDLZ,20150730,MDLZ,tree,7be4ae2d4f66187f0527246096d89b67fc9fa1d7
20150730_MTD,20150730,MTD,tree,6e092221ece0fd8c68d32c5857a3f57068543d38
20150730_PRFT,20150730,PRFT,tree,b4ca0435c66e90db59dc1eb8cef2e72e7d90ce00
20150730_SAM,20150730,SAM,tree,f3fdc8430e691c8b108d277159978710221cccb0
20150730_SWK,20150730,SWK,tree,22f12ee5ce06423bacd42430b515283e13159c5e
20150730_SYNA,20150730,SYNA,tree,561a4abae7b9d0c450ae82d346ea4eff70528480
20150730_TPX,20150730,TPX,tree,21efb3fba9cef1307a7e257f9bb9909cc6c92681
20150730_VG,20150730,VG,tree,7b8a909fe691231ae059c4f1fff65cd01031e22f
20150730_WST,20150730,WST,tree,1f23f8a6530c063044698ac31fa804bf96191fb7
20150730_WU,20150730,WU,tree,d19bf60f858ccbcba7a6ae262276abfd6ed6677a
20150730_XRAY,20150730,XRAY,tree,096cb3bf1d66bfc7ff336eb1a5003b1001b7acee
20150731_FE,20150731,FE,tree,9b394ff1a87c2264dccb4c0eae0206da3fe08ec5
20150731_LPNT,20150731,LPNT,tree,b7c4bbf035d18b425801040c8b76837a7ab53f37
20150731_PFS,20150731,PFS,tree,e88eb303fea7c1b0cfa38755aade958e5bda6446
20150731_VRTS,20150731,VRTS,tree,58aae1cb36f94b7d7ed00fd943f185ecdac7e7b1
20150731_WY,20150731,WY,tree,f849a0e7c950ef4a63f74d72455c741df1266aba
20150731_XOM,20150731,XOM,tree,d13acf2140f3888eed629b8970c5b413ca0bc5b1
20150803_MCY,20150803,MCY,tree,cfeb4708257550ddaaf835c10b0df5ed3e82210f
20150803_NI,20150803,NI,tree,51c2a8e37ed3eac781c511d82cd69ce85c75b32a
20150803_NSP,20150803,NSP,tree,750a82da327a0c4db2470a8f840f1dd49754a9f1
20150803_QNST,20150803,QNST,tree,7ba9c570216b1877dfbffd7f895944c63276987a
20150803_TXRH,20150803,TXRH,tree,1013a2430f7eb69a71a89d6f5d865f56a4ba5ba6
20150803_VECO,20150803,VECO,tree,136090c4a945fa462a5b2e1ba4ea42959f525996
20150804_ALE,20150804,ALE,tree,0a93314cd4c9db4d4a5081cdb84ce112d676ea6d
20150804_CBT,20150804,CBT,tree,ee7846e43586c10555f1e0f58721d5d8d855725e
20150804_CHD,20150804,CHD,tree,b639826359d507a6a873be61ecdeb2d780996d74
20150804_CHUY,20150804,CHUY,tree,e9edd313ccb44beb66f51f0fbb49ac0569f4775a
20150804_DIS,20150804,DIS,tree,e560dcb5f5280be4b556d16eaabe8de59cae8885
20150804_INCY,20150804,INCY,tree,f7c24a368f941005289f779ad663d23f5635369f
20150804_KLIC,20150804,KLIC,tree,f5f905fe3b69e17be2fe76f9a7601fcddcff3777
20150804_MRCY,20150804,MRCY,tree,8f9eb4df4fd405561e265436a6605b7188a4e6a3
20150804_UFCS,20150804,UFCS,tree,4815d3ee2f68cba10aeb42d98a53c40b801c10a0
20150805_ACXM,20150805,ACXM,tree,40cd690523037c36423276a9124356fa7f64aca8
20150805_ANSS,20150805,ANSS,tree,198adafd2ee1e0284f25edaff669735c4b8b47bf
20150805_CTL,20150805,CTL,tree,36b179d717036f5f3f6f46c6ce2aa79e45bf880a
20150805_CTSH,20150805,CTSH,tree,4dcbd02e133a1ddfed502d236beef68f0df8165d
20150805_CUTR,20150805,CUTR,tree,d5d35d1b61f4fc0fec713cc942a93d16d2a13bd3
20150805_ECHO,20150805,ECHO,tree,ad757e263db3256660333565650d1d10ccdff67f
20150805_EE,20150805,EE,tree,b77daaf665a7c274b527bb53df1d3e82ab1191c4
20150805_ITRI,20150805,ITRI,tree,5a6b5830c3e80d0d2a14da2408d8ce9d8fdf87ff
20150805_MED,20150805,MED,tree,86e3d7349e14ad7908c03939474dde84e0be1532
20150805_MSI,20150805,MSI,tree,a5bae30b86df450eb7ed65b3abe89212c8c6aa91
20150805_PLUS,20150805,PLUS,tree,0575dadf08739391ee9e67189fe6687d0ab334f9
20150805_WCG,20150805,WCG,tree,0731e55372beb7fc5c64766ba25b52d971d3e019
20150806_AGN,20150806,AGN,tree,11c5367f255bac7cdb1d0deb9efa0b3ea7cdd4c3
20150806_ALEX,20150806,ALEX,tree,10c0f536f660fe370e6655dd4497bebab43ece8e
20150806_ANDV,20150806,ANDV,tree,04910028e359b738e983f5876c15aaf698cdfe86
20150806_CNK,20150806,CNK,tree,337786d99d5bde79dabf6e52f7c7b92e9f79dd0b
20150806_CUB,20150806,CUB,tree,1f82cac7eadda4498ffcc2ea1c4f8675ee77d618
20150806_DDD,20150806,DDD,tree,f2afcaf7a3357703bd1de18fa66e56e40f9344b4
20150806_PGNX,20150806,PGNX,tree,b9a08fcd6a072acaca3e5fb17ec775d2b155ffdf
20150806_RGEN,20150806,RGEN,tree,62ae2326a1788e957bd50ff671a4ac144b5716d0
20150806_SPPI,20150806,SPPI,tree,52fb75aae51d647e23e90673ec16a2dbe3cb9729
20150806_STMP,20150806,STMP,tree,9205a4e300d0e342739d6fcb8d0fb28146d7846b
20150806_TAP,20150806,TAP,tree,b553191a486f1e7edf0b2f9d4c41bf67b0b51faf
20150806_VIAB,20150806,VIAB,tree,89a83e7a6891bd1cf76369231ee01e6dae52b705
20150807_EBIX,20150807,EBIX,tree,85b9d00147f9e4647cdf14f16a7e374c66f7bee6
20150807_SJI,20150807,SJI,tree,bf2c81eef81f2a6b4d6ee14530f2969dd8af1254
20150807_TTI,20150807,TTI,tree,b1975b9a8603a6e5b1fa4e94931767b6e2cc30bc
20150810_ESE,20150810,ESE,tree,e102672733f8b04d38102db1b0847f16fd6cac4c
20150810_LYV,20150810,LYV,tree,78738aadf709fbc6471282db1448672443ffd5a9
20150810_PRAA,20150810,PRAA,tree,6ec5d106bc96620e16389839e7e5d3359cc3a0f4
20150810_TTWO,20150810,TTWO,tree,b916c818073598e08cad303781e04331e460a79d
20150811_ZBRA,20150811,ZBRA,tree,438659d9af12b18d765e0336c5c6bd390f9100ff
20150813_JWN,20150813,JWN,tree,624b38cc5a8b1b5a847e268486e2d2c7de9fb889
20150813_KSS,20150813,KSS,tree,5110c2db70746b56bfe6cb0c8a70291ce3dd2b9b
20150814_JCP,20150814,JCP,tree,c814d9838b4b6430dece22256150615388de3759
20150818_ADI,20150818,ADI,tree,63c711728b71f87540eb5d4314db86ccda52e8c6
20150818_ATGE,20150818,ATGE,tree,6edfdfaf156c37dcf760b73341e45d329fa5c307
20150819_LZB,20150819,LZB,tree,4a351d63e47da0fc721d1cbd02c86e3d27533a7e
20150819_NTAP,20150819,NTAP,tree,b796db5905e9e67c31a30376253a8ab83ccda9ce
20150819_TGT,20150819,TGT,tree,c3ff7856cbef6f9bcb3aa76987dc9a9b2db39233
20150820_GPS,20150820,GPS,tree,a027b7dc1eb4efbeea2765d26ca6a202d0a6def8
20150820_HPQ,20150820,HPQ,tree,421352c1f44735e2a62a7b29b124825c1245a708
20150820_PERY,20150820,PERY,tree,27100468715f178f855992c28d916e234d4a60a2
20150821_FL,20150821,FL,tree,fd43fff8f096dbfe55be6549487481dbea388211
20150826_GES,20150826,GES,tree,3702afb98f851c72493a8f87322eefbde9d34a8c
20150826_WSM,20150826,WSM,tree,345d8982d38a2a503caa39b8d0038bf1bb62d0ef
20150827_FRED,20150827,FRED,tree,7ce25a6038ad7360fb8ce0f1f57f106fd6fd2f75
20150827_GME,20150827,GME,tree,c974c457decde3ba86610e7d1561171ee678c1d5
20150827_MOV,20150827,MOV,tree,bb9f3ee328b4a8bd06394312a7b8e536404fb1ac
20150827_ULTA,20150827,ULTA,tree,13dc13b284a844e938f421c214a8c7e869e68017
20150828_BIG,20150828,BIG,tree,529ee0970d5c58685bb4820faee8435f52f0a42c
20150828_RGS,20150828,RGS,tree,40597cbd14615f2cecedaef8c31b86f57eb99f59
20150901_HRB,20150901,HRB,tree,4d475c466b3cbeed2d8af3d72a886d9b4793a7d9
20150901_SCVL,20150901,SCVL,tree,80bace3f94f400168963402dd1b80ca01bea5e85
20150908_KFY,20150908,KFY,tree,279aee30f572761666febd1e7386dfb4ddccc0b1
20150909_BKS,20150909,BKS,tree,98c437b6d2e1f5654422bb5389d77993d4351778
20150911_BRC,20150911,BRC,tree,092335ccd71925d8e26f3fced44c1cca16cf9301
20150921_RHT,20150921,RHT,tree,a5beb8c462d85d9bb6bbb510973a836290b39228
20150922_CCL,20150922,CCL,tree,93f0e1aa1d375faf436ea136cb2523805dfdcf8b
20150922_GIS,20150922,GIS,tree,700f9668e7e169be88b8b167944f179d59949835
20150924_ACN,20150924,ACN,tree,4bcd4075a87cd114b2345dbeef968da7d75015d5
20150924_AIR,20150924,AIR,tree,da03e8513f49e75b8a56909ede0a7047eb249bd9
20150924_BBBY,20150924,BBBY,tree,fb5462d8b4a1e623aaaf791519e3df45ad881240
20150924_SCHL,20150924,SCHL,tree,ab4e5fec01e25db714fd28a96513f183b12962a5
20150929_AZZ,20150929,AZZ,tree,a29c65d56a359d072ec6cf000ba03f65c167c890
20151001_CAMP,20151001,CAMP,tree,32a591e9a136155f411ca1c555190ae83d0ddc36
20151001_MU,20151001,MU,tree,593574e11d13dab2059e8655d7aa931200cb0492
20151001_PRGS,20151001,PRGS,tree,d00c5a90b85b1ced84ede583f330a05d208946a9
20151007_PKE,20151007,PKE,tree,2b441272e644f45f7c3869836870577f353ae9f5
20151007_STZ,20151007,STZ,tree,82fac5e1b37fd9aeed1a6307fa6c81eeb83f72ea
20151014_CSX,20151014,CSX,tree,2219f0576273631dd4ea4f26d0a6ba11bc731a8f
20151014_WFC,20151014,WFC,tree,39b41d2da644762499bb931d3f43391776a8cb59
20151014_XLNX,20151014,XLNX,tree,96c79875f0563cfde1a3d9b45bb47ac88988a3d7
20151015_KEY,20151015,KEY,tree,a2bce73b6ad432770da25f77327021fa2e4f222a
20151015_LNN,20151015,LNN,tree,e629d536b242bb2e3c51fd6a31c1036808a7c0cb
20151015_PPG,20151015,PPG,tree,441867fa5b1341e0cae46217d3b3f00f52745f02
20151015_UFPI,20151015,UFPI,tree,1f36b711ba3f0e611b76518eeb2fd32150551b65
20151015_USB,20151015,USB,tree,49f92c46ff333466ebb3947e3712a64462d78709
20151015_WYNN,20151015,WYNN,tree,5503bd832c00e7bfa0055039ed0a36c8da6d7b80
20151020_DOV,20151020,DOV,tree,cf1ea1e72ebf14e869856cdf33d49dc40f9cb051
20151020_FITB,20151020,FITB,tree,2390ef5a63e6f9e1c858755daf981ac9396824d8
20151020_IBKR,20151020,IBKR,tree,14694d1049f544539658c936de1e95d7e4045763
20151020_PNR,20151020,PNR,tree,fa1ce01c9fccb801c972178e3288d3a3f8a51be6
20151020_RLI,20151020,RLI,tree,8e8c915374652fd78029b31ddd79c1edb6bc0d9d
20151020_STBA,20151020,STBA,tree,8959a0f73e87a1b92d56d7b16269027b1f216ac4
20151020_UTX,20151020,UTX,tree,020f99ff337183b2842d91a3e1966ba9ef6641f2
20151020_VZ,20151020,VZ,tree,898cb99066f286b2516009eb33be3c171bd40f31
20151020_WWW,20151020,WWW,tree,76c980b0503ff89a94f7246c39c671bf7f2dd9ae
20151021_AXP,20151021,AXP,tree,04791c0dbb76a71fb8fbc79660dad0ae1e400be2
20151021_CA,20151021,CA,tree,50bfd38fdfd82dd960fc05428e9c2b3204dcd4bb
20151021_ELY,20151021,ELY,tree,15b75ed3cb06c009b42ebbdace176acaed29a14a
20151021_EXPO,20151021,EXPO,tree,593547cd662c6f0adba8035b560bbc1fa07e3497
20151021_SEIC,20151021,SEIC,tree,1ae468bb69e0c817104cf4c8c6328305a09fc8a0
20151021_SVU,20151021,SVU,tree,9f22b802b4ec6b1e2196d968d3f84d17e374244a
20151022_ALK,20151022,ALK,tree,b979bf46863f00f6062c37fff2beb7cc7dd73d1b
20151022_AMZN,20151022,AMZN,tree,cf465af88b40b391febd657926bdfcdab5495eb2
20151022_BEN,20151022,BEN,tree,9b4e2ed5ec5685f2150cb6ac0f00973d24d67a07
20151022_BJRI,20151022,BJRI,tree,a301532bf72d8c38f037551204fe7f757350e8aa
20151022_BMS,20151022,BMS,tree,43e724c4f8ccacd8dae0d96c9b99a5497f765fd8
20151022_CBU,20151022,CBU,tree,ff474e35da1a221bd2404298f6fac5332cadd0ab
20151022_CRS,20151022,CRS,tree,b1867770bf6142d964c22407e32719f712ca5c2b
20151022_CY,20151022,CY,tree,7e62a93f012b95795a18b85a1d59d4a3777fd45f
20151022_DGX,20151022,DGX,tree,66c2d3fe3f2490accd00c383633195536145c95d
20151022_DHR,20151022,DHR,tree,de7a81805cab7e9c457b0ee895e9e4534300a370
20151022_EGHT,20151022,EGHT,tree,287c6f5cd174cefcf41ba8b3a28a928bf1cd66ae
20151022_FAF,20151022,FAF,tree,6f6da73b79880d18f456b1e0d9cd0f973d269e2d
20151022_HBAN,20151022,HBAN,tree,d2b045fbd7422f01321944894c55fdf661d4cbf9
20151022_IVC,20151022,IVC,tree,fdb8071484c0094c357445f645d80df650488b27
20151022_LLY,20151022,LLY,tree,1533d4e2128befffa54006b0fdcd5cf40d0e73a5
20151022_LOGM,20151022,LOGM,tree,2293e8a34750ef82b5f199fa7510ad5402529acc
20151022_MHO,20151022,MHO,tree,09958b1f64a79626b32c941c0fe58d6198fa7115
20151022_MMM,20151022,MMM,tree,784a69d933c5ad226a20b4b6b9614d9d35c788cf
20151022_MSFT,20151022,MSFT,tree,1bdbc1c66707610a4e16c4c6eedf0efa6f5371d9
20151022_NDAQ,20151022,NDAQ,tree,a5599c626eab42f6247dded531c843561b6e20d2
20151022_NTGR,20151022,NTGR,tree,f0df882fedcfb619c4a8418e851b76dbc6e2c7be
20151022_NUE,20151022,NUE,tree,6a94583ddf51ed4e4510b6f08b8bd1405461da6c
20151022_ORI,20151022,ORI,tree,62a3b44c742a57f4bb25c9f25d748e810648ef65
20151022_POOL,20151022,POOL,tree,b2fb884d44de561936fe3e962208d25deeee9986
20151022_PRLB,20151022,PRLB,tree,6d33e82a9a300756681a466637653db4fb3af1e1
20151022_QSII,20151022,QSII,tree,65b59f102da89698f15432045dc04b7e65e3d9f4
20151022_R,20151022,R,tree,d33a9fdb53a55392460cc721e6ca424448baaa6c
20151022_RMD,20151022,RMD,tree,e12e1ddc4575ef844e9ade0d898806f1ba519852
20151022_SFNC,20151022,SFNC,tree,db7e43c8c67e87393bf5f38424cdba1dd4b5de04
20151022_SKX,20151022,SKX,tree,7f461d009b14e10eedee5367ac0988ce9040b6b5
20151022_SPSC,20151022,SPSC,tree,91df1492a4411aff369472346ba845d276b20a16
20151022_SXT,20151022,SXT,tree,8c603fe4a0d3202c51e1d0c3f9d802139329b0f1
20151022_SYK,20151022,SYK,tree,db12feede7db9ba89dc270620808be44a6268392
20151022_SYNA,20151022,SYNA,tree,76bc888b2f4bdde16c073f2cd916d1f48b82ff28
20151022_UMPQ,20151022,UMPQ,tree,d3c99ee3f8a99c92f8211824f4db05551cd23a8b
20151022_UNP,20151022,UNP,tree,f956abe26e6272765327c294d26b6cad54f28145
20151022_VRSN,20151022,VRSN,tree,d8dcfbf0954ad987664ef53ea9e25358664809ed
20151023_B,20151023,B,tree,c72621e4a88c2a3a387457031d7386f175fcd62b
20151023_COG,20151023,COG,tree,695601e1ee7ee9dea1c03f44ae8740ea83ef1bca
20151023_OFG,20151023,OFG,tree,a8ef791a0cd92f77315d52b2dabd64a63e113ea0
20151023_RCL,20151023,RCL,tree,bdcb09bfeb7f288abe0e6be9cdb93090a9c06341
20151023_SSD,20151023,SSD,tree,6b9355380ecd712f7bd29592c40be626ee367209
20151023_STT,20151023,STT,tree,f943f607be692bdb140a3b45ad61d6b0060618fb
20151026_BOH,20151026,BOH,tree,44326d3c7f7205fb5041539192173347421c03f1
20151026_MPWR,20151026,MPWR,tree,4890cfeb00ad1048bc4ac3f58587a8457fd37696
20151026_MSTR,20151026,MSTR,tree,048503d1702518922ca2a6286cacba712a554f7f
20151026_ROP,20151026,ROP,tree,aa7ee1cabfdd2fa2e2ec8ddb4564d07b51e0e6ce
20151026_WRB,20151026,WRB,tree,f6e7ab222c4b42dad7907452b6d06966da8ed08b
20151027_ABAX,20151027,ABAX,tree,4d4612b727e134c87b0d1e78e752b7b4f3bc4435
20151027_AKAM,20151027,AKAM,tree,0d900ba53c5f438cc24b06b96dce02a62d54b3be
20151027_BGFV,20151027,BGFV,tree,6820cb1215fcb98ace21ac7630fe86f649325249
20151027_CLD,20151027,CLD,tree,dd92078a24c55e9f2cb3c0ee44e56bf56be25f9c
20151027_CMCSA,20151027,CMCSA,tree,ecf0940a915ede14fc713366e89e287990f1543b
20151027_CRY,20151027,CRY,tree,4d39454712761bb68c4a5436944ce9a68489a3d9
20151027_FELE,20151027,FELE,tree,28ba09e162b3fe566fffcfcb4dc71eeccc01f167
20151027_FISV,20151027,FISV,tree,5e233520f4a08b519c39fb97726192efe5590223
20151027_GILD,20151027,GILD,tree,9d6326edb1ff9910e23ce8a0bc0da0b7c70d00c2
20151027_HCA,20151027,HCA,tree,2609be4473cc72842a11cd213fc436e1989a2bfc
20151027_HLIT,20151027,HLIT,tree,576d48dd3fc8efa59621dd5d4ad9a130c26f049e
20151027_HSII,20151027,HSII,tree,ea4dcea35a36b513a3a889bce5a29f0b8f9e81cb
20151027_IIVI,20151027,IIVI,tree,84377b9e7d0acec2a9cf0181ade5417452692a34
20151027_MAS,20151027,MAS,tree,966377e1e2fd554690ffbf3fa4ef076c5b89ce72
20151027_MDC,20151027,MDC,tree,18ce1b94679caee8ba3960b6d573cac4545baaba
20151027_MDSO,20151027,MDSO,tree,96fc34ae60e6ce6726a7b92e9883e5556a77b0f5
20151027_NUVA,20151027,NUVA,tree,d6948a97abdd8018ef43e650648284121bf290cb
20151027_PCH,20151027,PCH,tree,d2c0a203e168c6f1f966265cfcad89eca67a05ec
20151027_SKYW,20151027,SKYW,tree,6d84059d9fcf450f1fc8fb420f80f82016cc8af0
20151027_SPG,20151027,SPG,tree,19fd64b5920d23cf9e47c0b604d18de7c30baed2
20151027_TPR,20151027,TPR,tree,f66f1d03e9337e62117ec57f5066238cbdc22dc6
20151027_TREX,20151027,TREX,tree,35eed69ca8901691bd854bb8eb0123a9ba7aa965
20151027_ULTI,20151027,ULTI,tree,234f8c2761a7aa9e1141e6ae87a19de5c54d9538
20151027_VICR,20151027,VICR,tree,2f2041d8dd6f109d97b9341aa540a4a476c54ca7
20151028_ADP,20151028,ADP,tree,88bd02de14205ffccc274185761c4168d6d63534
20151028_AIT,20151028,AIT,tree,12874fe34989adbdfb2eac8125ba2e63e03d902d
20151028_APC,20151028,APC,tree,1e46bc19b3b9b077c06b9d244d1ba070d4246ef7
20151028_ASGN,20151028,ASGN,tree,c3465b4ecef7ce8a98d96bdf6455d1a679972d0a
20151028_CMC,20151028,CMC,tree,eaba31d4085204b944613895c1fe4bce7b89c2d3
