period,line,value,letter,method,vintage_order
3Q21,recon_other,-2.2,2Q22,block,90
3Q21,recon_other,-2.2,3Q22,block,91
3Q21,recon_other,-2.0,4Q22,block,92
3Q21,recon_restr,-0.465,3Q21,block,87
3Q21,recon_restr,-0.465,4Q21,block,88
3Q21,recon_restr,-0.5,1Q22,block,89
3Q21,recon_restr,-0.5,2Q22,block,90
3Q21,recon_restr,-0.5,3Q22,block,91
3Q21,recon_restr,-1.0,4Q22,block,92
3Q21,recon_revenue,2237.4320000000002,3Q21,block,87
3Q21,recon_revenue,2237.4320000000002,4Q21,block,88
3Q21,recon_revenue,2237.5,1Q22,block,89
3Q21,recon_revenue,2237.5,2Q22,block,90
3Q21,recon_revenue,2237.5,3Q22,block,91
3Q21,recon_revenue,2238.0,4Q22,block,92
3Q21,recon_sbc,210.839,3Q21,block,87
3Q21,recon_sbc,210.839,4Q21,block,88
3Q21,recon_sbc,210.9,1Q22,block,89
3Q21,recon_sbc,210.9,2Q22,block,90
3Q21,recon_sbc,210.9,3Q22,block,91
3Q21,recon_sbc,211.0,4Q22,block,92
3Q21,recon_tax,16.565,3Q21,block,87
3Q21,recon_tax,16.565,4Q21,block,88
3Q21,recon_tax,16.6,1Q22,block,89
3Q21,recon_tax,16.6,2Q22,block,90
3Q21,recon_tax,16.6,3Q22,block,91
3Q21,recon_tax,16.0,4Q22,block,92
3Q22,fcf_capex,-5.6,3Q22,block,91
3Q22,fcf_capex,-6.0,4Q22,block,92
3Q22,fcf_capex,-6.0,1Q23,block,93
3Q22,fcf_capex,-6.0,2Q23,block,94
3Q22,fcf_capex,-6.0,3Q23,block,95
3Q22,fcf_capex,-6.0,4Q23,block,96
3Q22,fcf_capex,-6.0,1Q24,block,97
3Q22,fcf_capex,-6.0,2Q24,block,98
3Q22,fcf_capex,-6.0,3Q24,block,99
3Q22,fcf_capex,-6.0,4Q24,block,100
3Q22,fcf_cfo,965.6,3Q22,block,91
3Q22,fcf_cfo,965.0,4Q22,block,92
3Q22,fcf_cfo,965.0,1Q23,block,93
3Q22,fcf_cfo,965.0,2Q23,block,94
3Q22,fcf_cfo,964.0,3Q23,block,95
3Q22,fcf_cfo,964.0,4Q23,block,96
3Q22,fcf_cfo,964.0,1Q24,block,97
3Q22,fcf_cfo,964.0,2Q24,block,98
3Q22,fcf_cfo,964.0,3Q24,block,99
3Q22,fcf_cfo,964.0,4Q24,block,100
3Q22,fcf_fcf,960.0,3Q22,block,91
3Q22,fcf_fcf,959.0,4Q22,block,92
3Q22,fcf_fcf,959.0,1Q23,block,93
3Q22,fcf_fcf,959.0,2Q23,block,94
3Q22,fcf_fcf,958.0,3Q23,block,95
3Q22,fcf_fcf,958.0,4Q23,block,96
3Q22,fcf_fcf,958.0,1Q24,block,97
3Q22,fcf_fcf,958.0,2Q24,block,98
3Q22,fcf_fcf,958.0,3Q24,block,99
3Q22,fcf_fcf,958.0,4Q24,block,100
3Q22,recon_acq,1.5,3Q22,block,91
3Q22,recon_acq,1.0,4Q22,block,92
3Q22,recon_acq,1.0,1Q23,block,93
3Q22,recon_acq,1.0,2Q23,block,94
3Q22,recon_acq,1.0,3Q23,block,95
3Q22,recon_acq,1.0,4Q23,block,96
3Q22,recon_acq,1.0,1Q24,block,97
3Q22,recon_acq,1.0,3Q24,rows,99
3Q22,recon_adj_ebitda,1457.0,3Q22,block,91
3Q22,recon_adj_ebitda,1457.0,4Q22,block,92
3Q22,recon_adj_ebitda,1457.0,1Q23,block,93
3Q22,recon_adj_ebitda,1457.0,2Q23,block,94
3Q22,recon_adj_ebitda,1457.0,3Q23,block,95
3Q22,recon_adj_ebitda,1457.0,4Q23,block,96
3Q22,recon_adj_ebitda,1457.0,1Q24,block,97
3Q22,recon_adj_ebitda,1457.0,3Q24,rows,99
3Q22,recon_da,12.8,3Q22,block,91
3Q22,recon_da,13.0,4Q22,block,92
3Q22,recon_da,13.0,1Q23,block,93
3Q22,recon_da,13.0,2Q23,block,94
3Q22,recon_da,13.0,3Q23,block,95
3Q22,recon_da,13.0,4Q23,block,96
3Q22,recon_da,13.0,1Q24,block,97
3Q22,recon_da,13.0,3Q24,rows,99
3Q22,recon_int_exp,5.6,3Q22,block,91
3Q22,recon_int_exp,6.0,4Q22,block,92
3Q22,recon_int_exp,6.0,1Q23,block,93
3Q22,recon_int_exp,4.0,2Q23,block,94
3Q22,recon_int_exp,5.0,3Q23,block,95
3Q22,recon_int_exp,5.0,4Q23,block,96
3Q22,recon_int_inc,-58.4,3Q22,block,91
3Q22,recon_int_inc,-58.0,4Q22,block,92
3Q22,recon_int_inc,-58.0,1Q23,block,93
3Q22,recon_int_inc,-58.0,2Q23,block,94
3Q22,recon_int_inc,-59.0,3Q23,block,95
3Q22,recon_int_inc,-59.0,4Q23,block,96
3Q22,recon_int_inc,-59.0,1Q24,block,97
3Q22,recon_int_inc,-59.0,3Q24,rows,99
3Q22,recon_lodging,4.8,3Q22,block,91
3Q22,recon_lodging,4.0,4Q22,block,92
3Q22,recon_lodging,4.0,1Q23,block,93
3Q22,recon_lodging,6.0,2Q23,block,94
3Q22,recon_lodging,6.0,3Q23,block,95
3Q22,recon_lodging,6.0,4Q23,block,96
3Q22,recon_lodging,6.0,1Q24,block,97
3Q22,recon_lodging,6.0,3Q24,rows,99
3Q22,recon_net_income,1214.3,3Q22,block,91
3Q22,recon_net_income,1214.0,4Q22,block,92
3Q22,recon_net_income,1214.0,1Q23,block,93
3Q22,recon_net_income,1214.0,2Q23,block,94
3Q22,recon_net_income,1214.0,3Q23,block,95
3Q22,recon_net_income,1214.0,4Q23,block,96
3Q22,recon_net_income,1214.0,1Q24,block,97
3Q22,recon_net_income,1214.0,3Q24,rows,99
3Q22,recon_other,-13.6,3Q22,block,91
3Q22,recon_other,-13.0,4Q22,block,92
3Q22,recon_other,-13.0,1Q23,block,93
3Q22,recon_other,-13.0,2Q23,block,94
3Q22,recon_other,-13.0,3Q23,block,95
3Q22,recon_other,-13.0,4Q23,block,96
3Q22,recon_other,-8.0,1Q24,block,97
3Q22,recon_other,-8.0,3Q24,rows,99
3Q22,recon_restr,0.0,3Q22,block,91
3Q22,recon_restr,0.0,4Q22,block,92
3Q22,recon_restr,0.0,1Q23,block,93
3Q22,recon_restr,0.0,2Q23,block,94
3Q22,recon_restr,0.0,3Q23,block,95
3Q22,recon_restr,0.0,4Q23,block,96
3Q22,recon_restr,0.0,1Q24,block,97
3Q22,recon_revenue,2884.5,3Q22,block,91
3Q22,recon_revenue,2884.0,4Q22,block,92
3Q22,recon_revenue,2884.0,1Q23,block,93
3Q22,recon_revenue,2884.0,2Q23,block,94
3Q22,recon_revenue,2884.0,3Q23,block,95
3Q22,recon_revenue,2884.0,4Q23,block,96
3Q22,recon_revenue,2884.0,1Q24,block,97
3Q22,recon_revenue,2884.0,3Q24,rows,99
3Q22,recon_sbc,234.4,3Q22,block,91
3Q22,recon_sbc,234.0,4Q22,block,92
3Q22,recon_sbc,234.0,1Q23,block,93
3Q22,recon_sbc,234.0,2Q23,block,94
3Q22,recon_sbc,234.0,3Q23,block,95
3Q22,recon_sbc,234.0,4Q23,block,96
3Q22,recon_sbc,234.0,1Q24,block,97
3Q22,recon_sbc,234.0,3Q24,rows,99
3Q22,recon_tax,55.6,3Q22,block,91
3Q22,recon_tax,56.0,4Q22,block,92
3Q22,recon_tax,56.0,1Q23,block,93
3Q22,recon_tax,56.0,2Q23,block,94
3Q22,recon_tax,56.0,3Q23,block,95
3Q22,recon_tax,56.0,4Q23,block,96
3Q22,recon_tax,56.0,1Q24,block,97
3Q22,recon_tax,56.0,3Q24,rows,99
3Q23,fcf_capex,-15.0,3Q23,block,95
3Q23,fcf_capex,-15.0,4Q23,block,96
3Q23,fcf_capex,-15.0,1Q24,block,97
3Q23,fcf_capex,-15.0,2Q24,block,98
3Q23,fcf_capex,-15.0,3Q24,block,99
3Q23,fcf_capex,-15.0,4Q24,block,100
3Q23,fcf_capex,-15.0,1Q25,block,101
3Q23,fcf_capex,-15.0,2Q25,block,102
3Q23,fcf_capex,-15.0,3Q25,block,103
3Q23,fcf_capex,-15.0,4Q25,block,104
3Q23,fcf_cfo,1325.0,3Q23,block,95
3Q23,fcf_cfo,1325.0,4Q23,block,96
3Q23,fcf_cfo,1325.0,1Q24,block,97
3Q23,fcf_cfo,1325.0,2Q24,block,98
3Q23,fcf_cfo,1325.0,3Q24,block,99
3Q23,fcf_cfo,1325.0,4Q24,block,100
3Q23,fcf_cfo,1325.0,1Q25,block,101
3Q23,fcf_cfo,1325.0,2Q25,block,102
3Q23,fcf_cfo,1325.0,3Q25,block,103
3Q23,fcf_cfo,1325.0,4Q25,block,104
3Q23,fcf_fcf,1310.0,3Q23,block,95
3Q23,fcf_fcf,1310.0,4Q23,block,96
3Q23,fcf_fcf,1310.0,1Q24,block,97
3Q23,fcf_fcf,1310.0,2Q24,block,98
3Q23,fcf_fcf,1310.0,3Q24,block,99
3Q23,fcf_fcf,1310.0,4Q24,block,100
3Q23,fcf_fcf,1310.0,1Q25,block,101
3Q23,fcf_fcf,1310.0,2Q25,block,102
3Q23,fcf_fcf,1310.0,3Q25,block,103
3Q23,fcf_fcf,1310.0,4Q25,block,104
3Q23,recon_acq,3.0,3Q23,block,95
3Q23,recon_acq,3.0,4Q23,block,96
3Q23,recon_acq,3.0,1Q24,block,97
3Q23,recon_acq,3.0,3Q24,rows,99
3Q23,recon_acq,3.0,1Q25,block,101
3Q23,recon_acq,3.0,2Q25,block,102
3Q23,recon_acq,3.0,3Q25,block,103
3Q23,recon_acq,3.0,4Q25,block,104
3Q23,recon_adj_ebitda,1834.0,3Q23,block,95
3Q23,recon_adj_ebitda,1834.0,4Q23,block,96
3Q23,recon_adj_ebitda,1834.0,1Q24,block,97
3Q23,recon_adj_ebitda,1834.0,3Q24,rows,99
3Q23,recon_adj_ebitda,1834.0,1Q25,block,101
3Q23,recon_adj_ebitda,1834.0,2Q25,block,102
3Q23,recon_adj_ebitda,1834.0,3Q25,block,103
3Q23,recon_adj_ebitda,1834.0,4Q25,block,104
3Q23,recon_da,8.0,3Q23,block,95
3Q23,recon_da,8.0,4Q23,block,96
3Q23,recon_da,8.0,1Q24,block,97
3Q23,recon_da,8.0,3Q24,rows,99
3Q23,recon_da,8.0,1Q25,block,101
3Q23,recon_da,8.0,2Q25,block,102
3Q23,recon_da,8.0,3Q25,block,103
3Q23,recon_da,8.0,4Q25,block,104
3Q23,recon_int_exp,6.0,3Q23,block,95
3Q23,recon_int_exp,6.0,4Q23,block,96
3Q23,recon_int_inc,-192.0,3Q23,block,95
3Q23,recon_int_inc,-192.0,4Q23,block,96
3Q23,recon_int_inc,-192.0,1Q24,block,97
3Q23,recon_int_inc,-192.0,3Q24,rows,99
3Q23,recon_int_inc,-192.0,1Q25,block,101
3Q23,recon_int_inc,-192.0,2Q25,block,102
3Q23,recon_int_inc,-192.0,3Q25,block,103
3Q23,recon_int_inc,-192.0,4Q25,block,104
3Q23,recon_ipo,0.0,2Q25,block,102
3Q23,recon_ipo,0.0,3Q25,block,103
3Q23,recon_ipo,0.0,4Q25,block,104
3Q23,recon_lodging,41.0,3Q23,block,95
3Q23,recon_lodging,41.0,4Q23,block,96
3Q23,recon_lodging,41.0,1Q24,block,97
3Q23,recon_lodging,41.0,3Q24,rows,99
3Q23,recon_lodging,41.0,1Q25,block,101
3Q23,recon_lodging,41.0,2Q25,block,102
3Q23,recon_lodging,41.0,3Q25,block,103
3Q23,recon_lodging,41.0,4Q25,block,104
3Q23,recon_net_income,4374.0,3Q23,block,95
3Q23,recon_net_income,4374.0,4Q23,block,96
3Q23,recon_net_income,4374.0,1Q24,block,97
3Q23,recon_net_income,4374.0,3Q24,rows,99
3Q23,recon_net_income,4374.0,1Q25,block,101
3Q23,recon_net_income,4374.0,2Q25,block,102
3Q23,recon_net_income,4374.0,3Q25,block,103
3Q23,recon_net_income,4374.0,4Q25,block,104
3Q23,recon_other,3.0,3Q23,block,95
3Q23,recon_other,3.0,4Q23,block,96
3Q23,recon_other,9.0,1Q24,block,97
3Q23,recon_other,9.0,3Q24,rows,99
3Q23,recon_other,9.0,1Q25,block,101
3Q23,recon_other,9.0,2Q25,block,102
3Q23,recon_other,9.0,3Q25,block,103
3Q23,recon_other,9.0,4Q25,block,104
3Q23,recon_restr,0.0,3Q23,block,95
3Q23,recon_restr,0.0,4Q23,block,96
3Q23,recon_restr,0.0,1Q24,block,97
3Q23,recon_revenue,3397.0,3Q23,block,95
3Q23,recon_revenue,3397.0,4Q23,block,96
3Q23,recon_revenue,3397.0,1Q24,block,97
3Q23,recon_revenue,3397.0,3Q24,rows,99
3Q23,recon_revenue,3397.0,1Q25,block,101
3Q23,recon_revenue,3397.0,2Q25,block,102
3Q23,recon_revenue,3397.0,3Q25,block,103
3Q23,recon_revenue,3397.0,4Q25,block,104
3Q23,recon_sbc,286.0,3Q23,block,95
3Q23,recon_sbc,286.0,4Q23,block,96
3Q23,recon_sbc,286.0,1Q24,block,97
3Q23,recon_sbc,286.0,3Q24,rows,99
3Q23,recon_sbc,286.0,1Q25,block,101
3Q23,recon_sbc,286.0,2Q25,block,102
3Q23,recon_sbc,286.0,3Q25,block,103
3Q23,recon_sbc,286.0,4Q25,block,104
3Q23,recon_tax,-2695.0,3Q23,block,95
3Q23,recon_tax,-2695.0,4Q23,block,96
3Q23,recon_tax,-2695.0,1Q24,block,97
3Q23,recon_tax,-2695.0,3Q24,rows,99
3Q23,recon_tax,-2695.0,1Q25,block,101
3Q23,recon_tax,-2695.0,2Q25,block,102
3Q23,recon_tax,-2695.0,3Q25,block,103
3Q23,recon_tax,-2695.0,4Q25,block,104
3Q24,fcf_capex,-4.0,3Q24,block,99
3Q24,fcf_capex,-4.0,4Q24,block,100
3Q24,fcf_capex,-4.0,1Q25,block,101
3Q24,fcf_capex,-4.0,2Q25,block,102
3Q24,fcf_capex,-4.0,3Q25,block,103
3Q24,fcf_capex,-4.0,4Q25,block,104
3Q24,fcf_capex,-4.0,1Q26,block,105
3Q24,fcf_capex,-4.0,2Q26,block,106
3Q24,fcf_cfo,1078.0,3Q24,block,99
3Q24,fcf_cfo,1078.0,4Q24,block,100
3Q24,fcf_cfo,1078.0,1Q25,block,101
3Q24,fcf_cfo,1078.0,2Q25,block,102
3Q24,fcf_cfo,1078.0,3Q25,block,103
3Q24,fcf_cfo,1078.0,4Q25,block,104
3Q24,fcf_cfo,1078.0,1Q26,block,105
3Q24,fcf_cfo,1078.0,2Q26,block,106
3Q24,fcf_fcf,1074.0,3Q24,block,99
3Q24,fcf_fcf,1074.0,4Q24,block,100
3Q24,fcf_fcf,1074.0,1Q25,block,101
3Q24,fcf_fcf,1074.0,2Q25,block,102
3Q24,fcf_fcf,1074.0,3Q25,block,103
3Q24,fcf_fcf,1074.0,4Q25,block,104
3Q24,fcf_fcf,1074.0,1Q26,block,105
3Q24,fcf_fcf,1074.0,2Q26,block,106
3Q24,recon_acq,-2.0,3Q24,rows,99
3Q24,recon_acq,-2.0,1Q25,block,101
3Q24,recon_acq,-2.0,2Q25,block,102
3Q24,recon_acq,-2.0,3Q25,block,103
3Q24,recon_acq,-2.0,4Q25,block,104
3Q24,recon_acq,-2.0,1Q26,rows,105
3Q24,recon_acq,-2.0,2Q26,block,106
3Q24,recon_adj_ebitda,1958.0,3Q24,rows,99
3Q24,recon_adj_ebitda,1958.0,1Q25,block,101
3Q24,recon_adj_ebitda,1958.0,2Q25,block,102
3Q24,recon_adj_ebitda,1958.0,3Q25,block,103
3Q24,recon_adj_ebitda,1958.0,4Q25,block,104
3Q24,recon_adj_ebitda,1958.0,1Q26,rows,105
3Q24,recon_adj_ebitda,1958.0,2Q26,block,106
3Q24,recon_da,15.0,3Q24,rows,99
3Q24,recon_da,15.0,1Q25,block,101
3Q24,recon_da,15.0,2Q25,block,102
3Q24,recon_da,15.0,3Q25,block,103
3Q24,recon_da,15.0,4Q25,block,104
3Q24,recon_da,15.0,1Q26,rows,105
3Q24,recon_da,15.0,2Q26,block,106
3Q24,recon_int_exp,2.0,2Q26,block,106
3Q24,recon_int_inc,-207.0,3Q24,rows,99
3Q24,recon_int_inc,-207.0,1Q25,block,101
3Q24,recon_int_inc,-207.0,2Q25,block,102
3Q24,recon_int_inc,-207.0,3Q25,block,103
3Q24,recon_int_inc,-207.0,4Q25,block,104
3Q24,recon_int_inc,-207.0,1Q26,rows,105
3Q24,recon_int_inc,-207.0,2Q26,block,106
3Q24,recon_ipo,0.0,2Q25,block,102
3Q24,recon_ipo,0.0,3Q25,block,103
3Q24,recon_ipo,0.0,4Q25,block,104
3Q24,recon_ipo,0.0,2Q26,block,106
3Q24,recon_lodging,58.0,3Q24,rows,99
3Q24,recon_lodging,58.0,1Q25,block,101
3Q24,recon_lodging,58.0,2Q25,block,102
3Q24,recon_lodging,58.0,3Q25,block,103
3Q24,recon_lodging,58.0,4Q25,block,104
3Q24,recon_lodging,58.0,1Q26,rows,105
3Q24,recon_lodging,58.0,2Q26,block,106
3Q24,recon_net_income,1368.0,3Q24,rows,99
3Q24,recon_net_income,1368.0,1Q25,block,101
3Q24,recon_net_income,1368.0,2Q25,block,102
3Q24,recon_net_income,1368.0,3Q25,block,103
3Q24,recon_net_income,1368.0,4Q25,block,104
3Q24,recon_net_income,1368.0,1Q26,rows,105
3Q24,recon_net_income,1368.0,2Q26,block,106
3Q24,recon_other,-3.0,3Q24,rows,99
3Q24,recon_other,-3.0,1Q25,block,101
3Q24,recon_other,-3.0,2Q25,block,102
3Q24,recon_other,-3.0,3Q25,block,103
3Q24,recon_other,-3.0,4Q25,block,104
3Q24,recon_other,-3.0,1Q26,rows,105
3Q24,recon_other,-5.0,2Q26,block,106
3Q24,recon_revenue,3732.0,3Q24,rows,99
3Q24,recon_revenue,3732.0,1Q25,block,101
3Q24,recon_revenue,3732.0,2Q25,block,102
3Q24,recon_revenue,3732.0,3Q25,block,103
3Q24,recon_revenue,3732.0,4Q25,block,104
3Q24,recon_revenue,3732.0,1Q26,rows,105
3Q24,recon_revenue,3732.0,2Q26,block,106
3Q24,recon_sbc,362.0,3Q24,rows,99
3Q24,recon_sbc,362.0,1Q25,block,101
3Q24,recon_sbc,362.0,2Q25,block,102
3Q24,recon_sbc,362.0,3Q25,block,103
3Q24,recon_sbc,362.0,4Q25,block,104
3Q24,recon_sbc,362.0,1Q26,rows,105
3Q24,recon_sbc,362.0,2Q26,block,106
3Q24,recon_tax,367.0,3Q24,rows,99
3Q24,recon_tax,367.0,1Q25,block,101
3Q24,recon_tax,367.0,2Q25,block,102
3Q24,recon_tax,367.0,3Q25,block,103
3Q24,recon_tax,367.0,4Q25,block,104
3Q24,recon_tax,367.0,1Q26,rows,105
3Q24,recon_tax,367.0,2Q26,block,106
3Q25,fcf_capex,-7.0,3Q25,block,103
3Q25,fcf_capex,-7.0,4Q25,block,104
3Q25,fcf_capex,-7.0,1Q26,block,105
3Q25,fcf_capex,-7.0,2Q26,block,106
3Q25,fcf_cfo,1356.0,3Q25,block,103
3Q25,fcf_cfo,1356.0,4Q25,block,104
3Q25,fcf_cfo,1356.0,1Q26,block,105
3Q25,fcf_cfo,1356.0,2Q26,block,106
3Q25,fcf_fcf,1349.0,3Q25,block,103
3Q25,fcf_fcf,1349.0,4Q25,block,104
3Q25,fcf_fcf,1349.0,1Q26,block,105
3Q25,fcf_fcf,1349.0,2Q26,block,106
3Q25,recon_acq,1.0,3Q25,block,103
3Q25,recon_acq,1.0,4Q25,block,104
3Q25,recon_acq,1.0,1Q26,rows,105
3Q25,recon_acq,1.0,2Q26,block,106
3Q25,recon_adj_ebitda,2051.0,3Q25,block,103
3Q25,recon_adj_ebitda,2051.0,4Q25,block,104
3Q25,recon_adj_ebitda,2051.0,1Q26,rows,105
3Q25,recon_adj_ebitda,2051.0,2Q26,block,106
3Q25,recon_da,22.0,3Q25,block,103
3Q25,recon_da,22.0,4Q25,block,104
3Q25,recon_da,22.0,1Q26,rows,105
3Q25,recon_da,22.0,2Q26,block,106
3Q25,recon_int_exp,6.0,2Q26,block,106
3Q25,recon_int_inc,-180.0,3Q25,block,103
3Q25,recon_int_inc,-180.0,4Q25,block,104
3Q25,recon_int_inc,-180.0,1Q26,rows,105
3Q25,recon_int_inc,-180.0,2Q26,block,106
3Q25,recon_ipo,0.0,3Q25,block,103
3Q25,recon_ipo,0.0,4Q25,block,104
3Q25,recon_ipo,0.0,2Q26,block,106
3Q25,recon_lodging,4.0,3Q25,block,103
3Q25,recon_lodging,4.0,4Q25,block,104
3Q25,recon_lodging,4.0,1Q26,rows,105
3Q25,recon_lodging,4.0,2Q26,block,106
3Q25,recon_net_income,1374.0,3Q25,block,103
3Q25,recon_net_income,1374.0,4Q25,block,104
3Q25,recon_net_income,1374.0,1Q26,rows,105
3Q25,recon_net_income,1374.0,2Q26,block,106
3Q25,recon_other,13.0,3Q25,block,103
3Q25,recon_other,13.0,4Q25,block,104
3Q25,recon_other,13.0,1Q26,rows,105
3Q25,recon_other,7.0,2Q26,block,106
3Q25,recon_revenue,4095.0,3Q25,block,103
3Q25,recon_revenue,4095.0,4Q25,block,104
3Q25,recon_revenue,4095.0,1Q26,rows,105
3Q25,recon_revenue,4095.0,2Q26,block,106
3Q25,recon_sbc,399.0,3Q25,block,103
3Q25,recon_sbc,399.0,4Q25,block,104
3Q25,recon_sbc,399.0,1Q26,rows,105
3Q25,recon_sbc,399.0,2Q26,block,106
3Q25,recon_tax,418.0,3Q25,block,103
3Q25,recon_tax,418.0,4Q25,block,104
3Q25,recon_tax,418.0,1Q26,rows,105
3Q25,recon_tax,418.0,2Q26,block,106
4Q18,fcf_capex,-23.204,424B4,rows,-1
4Q18,fcf_cfo,-102.158,424B4,rows,-1
4Q18,fcf_fcf,-125.36200000000001,424B4,rows,-1
4Q18,recon_adj_ebitda,-143.754,424B4,rows,-1
4Q18,recon_da,20.451,424B4,rows,-1
4Q18,recon_int_exp,10.459,424B4,rows,-1
4Q18,recon_int_inc,-21.04,424B4,rows,-1
4Q18,recon_lodging,-0.483,424B4,rows,-1
4Q18,recon_net_income,-218.74,424B4,rows,-1
4Q18,recon_other,5.152,424B4,rows,-1
4Q18,recon_restr,0.0,424B4,rows,-1
4Q18,recon_sbc,14.704,424B4,rows,-1
4Q18,recon_tax,45.743,424B4,rows,-1
4Q19,fcf_capex,-26.174,424B4,rows,-1
4Q19,fcf_capex,-26.174,4Q20,block,84
4Q19,fcf_capex,-26.174,3Q21,rows,87
4Q19,fcf_capex,-26.174,4Q21,rows,88
4Q19,fcf_capex,-26.1,1Q22,rows,89
4Q19,fcf_capex,-26.1,2Q22,block,90
4Q19,fcf_capex,-26.0,4Q22,block,92
4Q19,fcf_capex,-26.0,1Q23,block,93
4Q19,fcf_capex,-26.0,2Q23,block,94
4Q19,fcf_capex,-26.0,3Q23,block,95
4Q19,fcf_capex,-26.0,4Q23,block,96
4Q19,fcf_cfo,-196.374,424B4,rows,-1
4Q19,fcf_cfo,-196.374,4Q20,block,84
4Q19,fcf_cfo,-196.374,3Q21,rows,87
4Q19,fcf_cfo,-196.374,4Q21,rows,88
4Q19,fcf_cfo,-190.7,1Q22,rows,89
4Q19,fcf_cfo,-190.7,2Q22,block,90
4Q19,fcf_cfo,-191.0,4Q22,block,92
4Q19,fcf_cfo,-191.0,1Q23,block,93
4Q19,fcf_cfo,-191.0,2Q23,block,94
4Q19,fcf_cfo,-190.0,3Q23,block,95
4Q19,fcf_cfo,-190.0,4Q23,block,96
4Q19,fcf_fcf,-222.548,424B4,rows,-1
4Q19,fcf_fcf,-222.548,4Q20,block,84
4Q19,fcf_fcf,-222.548,3Q21,rows,87
4Q19,fcf_fcf,-222.548,4Q21,rows,88
4Q19,fcf_fcf,-216.8,1Q22,rows,89
4Q19,fcf_fcf,-216.8,2Q22,block,90
4Q19,fcf_fcf,-217.0,4Q22,block,92
4Q19,fcf_fcf,-217.0,1Q23,block,93
4Q19,fcf_fcf,-217.0,2Q23,block,94
4Q19,fcf_fcf,-216.0,3Q23,block,95
4Q19,fcf_fcf,-216.0,4Q23,block,96
4Q19,recon_acq,0.0,4Q20,rows,84
4Q19,recon_acq,0.0,3Q21,block,87
4Q19,recon_acq,0.0,4Q21,block,88
4Q19,recon_acq,0.0,1Q22,block,89
4Q19,recon_acq,0.0,2Q22,block,90
4Q19,recon_acq,0.0,4Q22,block,92
4Q19,recon_acq,0.0,1Q23,block,93
4Q19,recon_acq,0.0,2Q23,block,94
4Q19,recon_acq,0.0,3Q23,block,95
4Q19,recon_acq,0.0,4Q23,block,96
4Q19,recon_adj_ebitda,-276.386,424B4,rows,-1
4Q19,recon_adj_ebitda,-276.386,4Q20,rows,84
4Q19,recon_adj_ebitda,-276.386,3Q21,block,87
4Q19,recon_adj_ebitda,-276.386,4Q21,block,88
4Q19,recon_adj_ebitda,-276.4,1Q22,block,89
4Q19,recon_adj_ebitda,-276.4,2Q22,block,90
4Q19,recon_adj_ebitda,-276.0,4Q22,block,92
4Q19,recon_adj_ebitda,-276.0,1Q23,block,93
4Q19,recon_adj_ebitda,-276.0,2Q23,block,94
4Q19,recon_adj_ebitda,-276.0,3Q23,block,95
4Q19,recon_adj_ebitda,-276.0,4Q23,block,96
4Q19,recon_da,37.83,424B4,rows,-1
4Q19,recon_da,37.83,4Q20,rows,84
4Q19,recon_da,37.83,3Q21,block,87
4Q19,recon_da,37.83,4Q21,block,88
4Q19,recon_da,37.8,1Q22,block,89
4Q19,recon_da,37.8,2Q22,block,90
4Q19,recon_da,38.0,4Q22,block,92
4Q19,recon_da,38.0,1Q23,block,93
4Q19,recon_da,38.0,2Q23,block,94
4Q19,recon_da,38.0,3Q23,block,95
4Q19,recon_da,38.0,4Q23,block,96
4Q19,recon_int_exp,3.1670000000000003,424B4,rows,-1
4Q19,recon_int_exp,3.1670000000000003,4Q20,rows,84
4Q19,recon_int_exp,3.1670000000000003,3Q21,block,87
4Q19,recon_int_exp,3.1670000000000003,4Q21,block,88
4Q19,recon_int_exp,3.2,1Q22,block,89
4Q19,recon_int_exp,3.2,2Q22,block,90
4Q19,recon_int_exp,3.0,4Q22,block,92
4Q19,recon_int_exp,3.0,1Q23,block,93
4Q19,recon_int_exp,3.0,2Q23,block,94
4Q19,recon_int_exp,3.0,3Q23,block,95
4Q19,recon_int_exp,3.0,4Q23,block,96
4Q19,recon_int_inc,-17.241,424B4,rows,-1
4Q19,recon_int_inc,-17.241,4Q20,rows,84
4Q19,recon_int_inc,-17.241,3Q21,block,87
4Q19,recon_int_inc,-17.241,4Q21,block,88
4Q19,recon_int_inc,-17.2,1Q22,block,89
4Q19,recon_int_inc,-17.2,2Q22,block,90
4Q19,recon_int_inc,-18.0,4Q22,block,92
4Q19,recon_int_inc,-18.0,1Q23,block,93
4Q19,recon_int_inc,-18.0,2Q23,block,94
4Q19,recon_int_inc,-18.0,3Q23,block,95
4Q19,recon_int_inc,-18.0,4Q23,block,96
4Q19,recon_ipo,0.0,4Q20,rows,84
4Q19,recon_ipo,0.0,3Q21,block,87
4Q19,recon_ipo,0.0,4Q21,block,88
4Q19,recon_ipo,0.0,1Q22,block,89
4Q19,recon_ipo,0.0,2Q22,block,90
4Q19,recon_lodging,-11.514000000000001,424B4,rows,-1
4Q19,recon_lodging,-11.514000000000001,4Q20,rows,84
4Q19,recon_lodging,-11.514000000000001,3Q21,block,87
4Q19,recon_lodging,-11.514000000000001,4Q21,block,88
4Q19,recon_lodging,-11.5,1Q22,block,89
4Q19,recon_lodging,-11.5,2Q22,block,90
4Q19,recon_lodging,-11.0,4Q22,block,92
4Q19,recon_lodging,-11.0,1Q23,block,93
4Q19,recon_lodging,-11.0,2Q23,block,94
4Q19,recon_lodging,-12.0,3Q23,block,95
