period,line,value,source,source_detail,vintage
1Q19,other_income_expense,6.531,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly table,
1Q19,adj_ebitda_reported,-248.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,da,21.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,sbc_recon,14.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,ipo_settlement,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,acq_impacts,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,lodging_tax_reserves,23.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,restr_recon,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,net_income_letter,-292.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,tax_provision_letter,13.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,interest_expense_letter,2.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,other_income_expense_letter,7.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,interest_income_letter,22.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
1Q19,nonop_ex_interest_income,4.713,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
1Q19,other_income_expense,6.531,derived,nonop_ex_interest_income + interest expense,
1Q19,sbc_ops,0.031,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
1Q19,sbc_pd,6.711,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
1Q19,sbc_sm,4.793,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
1Q19,sbc_ga,2.528,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
1Q19,sbc_restr,0.0,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
1Q19,sbc_total_footnote,14.063,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
1Q19,sbc_total_is,14.063,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
1Q19,cor_cash,280.568,derived,cor_gaap minus nothing (no SBC in cost of revenue),
1Q19,ops_cash,166.724,derived,ops_gaap minus sbc_ops,
1Q19,pd_cash,178.39,derived,pd_gaap minus sbc_pd,
1Q19,sm_cash,361.753,derived,sm_gaap minus sbc_sm,
1Q19,ga_cash,143.485,derived,ga_gaap minus sbc_ga,
1Q19,cfo_letter,314.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (10 vintages, latest 4Q23, first 424B4)",
1Q19,capex,37.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (10 vintages, latest 4Q23, first 424B4) (purchases of property and equipment, shown positive)",
1Q19,fcf_reported,277.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (10 vintages, latest 4Q23, first 424B4)",
1Q19,cfo,314.0,letter,letter FCF reconciliation (XBRL YTD not available),
1Q19,buybacks,0.0,derived,no repurchase programme before Aug 2022,
2Q19,revenue,1213.678,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,cor_gaap,313.46,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,ops_gaap,210.569,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,pd_gaap,232.327,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,sm_gaap,388.246,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,ga_gaap,169.231,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,restr_gaap,0.0,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,total_costs,1313.833,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,op_income,-100.155,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,interest_income,24.367,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,interest_expense,2.45,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,pretax_income,-71.954,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,tax_provision,225.47,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,net_income,-297.424,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
2Q19,other_income_expense,6.284,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly table,
2Q19,adj_ebitda_reported,-42.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,da,24.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,sbc_recon,18.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,ipo_settlement,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,acq_impacts,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,lodging_tax_reserves,16.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,restr_recon,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,net_income_letter,-297.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,tax_provision_letter,226.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,interest_expense_letter,2.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,other_income_expense_letter,6.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,interest_income_letter,25.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (12 vintages, latest 4Q23, first 424B4)",
2Q19,nonop_ex_interest_income,3.834,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
2Q19,other_income_expense,6.284,derived,nonop_ex_interest_income + interest expense,
2Q19,sbc_ops,0.124,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
2Q19,sbc_pd,7.995,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
2Q19,sbc_sm,6.197,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
2Q19,sbc_ga,3.733,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
2Q19,sbc_restr,0.0,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
2Q19,sbc_total_footnote,18.049,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
2Q19,sbc_total_is,18.049,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
2Q19,cor_cash,313.46,derived,cor_gaap minus nothing (no SBC in cost of revenue),
2Q19,ops_cash,210.445,derived,ops_gaap minus sbc_ops,
2Q19,pd_cash,224.332,derived,pd_gaap minus sbc_pd,
2Q19,sm_cash,382.049,derived,sm_gaap minus sbc_sm,
2Q19,ga_cash,165.498,derived,ga_gaap minus sbc_ga,
2Q19,cfo_letter,152.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q23, first 424B4)",
2Q19,capex,30.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q23, first 424B4) (purchases of property and equipment, shown positive)",
2Q19,fcf_reported,122.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q23, first 424B4)",
2Q19,cfo,152.0,letter,letter FCF reconciliation (XBRL YTD not available),
2Q19,buybacks,0.0,derived,no repurchase programme before Aug 2022,
3Q19,revenue,1645.761,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,cor_gaap,308.667,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,ops_gaap,223.464,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,pd_gaap,276.368,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,sm_gaap,429.714,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,ga_gaap,175.018,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,restr_gaap,0.0,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,total_costs,1413.231,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,op_income,232.53,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,interest_income,21.99,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,interest_expense,2.533,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,pretax_income,281.302,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,tax_provision,14.652,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,net_income,266.65,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
3Q19,other_income_expense,29.315,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly table,
3Q19,adj_ebitda_reported,313.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,da,31.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,sbc_recon,40.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,ipo_settlement,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,acq_impacts,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,lodging_tax_reserves,10.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,restr_recon,0.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,net_income_letter,266.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,tax_provision_letter,14.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,interest_expense_letter,3.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,other_income_expense_letter,29.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,interest_income_letter,22.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Adjusted EBITDA reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,tax_provision_letter,14.652,letter_first_vintage,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318),
3Q19,nonop_ex_interest_income,26.782,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
3Q19,other_income_expense,29.315,derived,nonop_ex_interest_income + interest expense,
3Q19,sbc_ops,0.128,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
3Q19,sbc_pd,30.285,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
3Q19,sbc_sm,6.084,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
3Q19,sbc_ga,3.701,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
3Q19,sbc_restr,0.0,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
3Q19,sbc_total_footnote,40.198,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly SBC-by-function table (in thousands),
3Q19,sbc_total_is,40.198,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
3Q19,cor_cash,308.667,derived,cor_gaap minus nothing (no SBC in cost of revenue),
3Q19,ops_cash,223.336,derived,ops_gaap minus sbc_ops,
3Q19,pd_cash,246.083,derived,pd_gaap minus sbc_pd,
3Q19,sm_cash,423.63,derived,sm_gaap minus sbc_sm,
3Q19,ga_cash,171.317,derived,ga_gaap minus sbc_ga,
3Q19,cfo_letter,-43.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,capex,32.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q23, first 424B4) (purchases of property and equipment, shown positive)",
3Q19,fcf_reported,-75.0,letter,"letter 4Q23 (4Q23_d646462dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q23, first 424B4)",
3Q19,cfo_letter,-46.557,letter_first_vintage,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318),
3Q19,cfo,-43.0,letter,letter FCF reconciliation (XBRL YTD not available),
3Q19,buybacks,0.0,derived,no repurchase programme before Aug 2022,
4Q19,revenue,1106.796,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
4Q19,cor_gaap,293.618,424B4,424B4 prospectus 11 Dec 2020 (accession 0001193125-20-315318) quarterly consolidated statements of operations (in thousands),
