id,last_scraped,name,host_id,host_since,street,neighbourhood_cleansed,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,calculated_host_listings_count,reviews_per_month
208727,2015-05-05,"Full Floor Flat, Priv.Bath Richmond",519598,2011-04-19,"Richmond district, San Francisco, CA 94121, United States",Outer Richmond,San Francisco,CA,94121.0,37.78264838532081,-122.48102885845508,Apartment,Private room,1,1.5,1.0,1.0,$98.00,$850.00,"$2,600.00",7,90,5 weeks ago,0.0,5.0,35.0,310.0,19,2012-06-27,2015-03-31,96.0,1,0.5
5453505,2015-05-04,Efficiency Near Ocean Beach,25231880,2014-12-26,"32nd Avenue, San Francisco, CA 94121, United States",Outer Richmond,San Francisco,CA,94121.0,37.77812447869781,-122.49115927127662,House,Private room,2,1.0,1.0,1.0,$100.00,,,1,1125,2 months ago,0.0,0.0,0.0,43.0,0,,,,1,
3774435,2015-05-04,SF Love Story_3rd Floor,19347301,2014-08-02,"30th Avenue, San Francisco, CA 94121, United States",Outer Richmond,San Francisco,CA,94121.0,37.7759290250288,-122.48929214043406,House,Private room,2,1.5,1.0,1.0,$125.00,,,2,20,3 months ago,0.0,0.0,0.0,217.0,26,2014-08-09,2014-11-28,98.0,2,2.9
4880695,2015-05-04,"Works in a 3, 4 or 5 Bedroom Setup!",25108613,2014-12-22,"Munich Street, San Francisco, CA 94112, United States",Crocker Amazon,San Francisco,CA,94112.0,37.7116092187684,-122.43760891826176,House,Entire home/apt,8,1.0,5.0,5.0,$550.00,"$1,750.00","$5,500.00",14,720,4 days ago,0.0,16.0,46.0,321.0,2,2015-01-06,2015-02-19,70.0,1,0.5
1203849,2015-05-04,Modern Flat in Noe Valley,6575901,2013-05-25,"Noe Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75339555793544,-122.4301097768094,Apartment,Entire home/apt,4,1.0,1.0,2.0,$250.00,"$1,600.00",,2,14,2 weeks ago,13.0,43.0,73.0,345.0,2,2013-08-17,2013-08-21,100.0,1,0.1
24450,2015-05-04,Atelier Noe 25 Studio in Noe Valley,99058,2010-03-25,"25th St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.74884818198171,-122.43672598325251,Apartment,Entire home/apt,3,1.0,1.0,2.0,$125.00,,,4,30,4 weeks ago,8.0,14.0,22.0,239.0,166,2010-04-26,2015-04-22,92.0,1,2.7
254243,2015-05-04,Charming apartment in Noe Valley,1335462,2011-10-25,"Sanchez St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.751277349617474,-122.43007929575188,Apartment,Entire home/apt,2,1.0,1.0,1.0,$130.00,$800.00,,7,25,2 days ago,6.0,6.0,6.0,228.0,2,2014-10-05,2014-11-10,100.0,1,0.3
284117,2015-05-04,"Cozy, Charming, Convenient Cottage",1479905,2011-12-06,"30th Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74428323349654,-122.42992645550048,House,Entire home/apt,2,1.0,1.0,1.0,$140.00,$930.00,,2,21,today,9.0,22.0,37.0,121.0,65,2012-02-26,2015-04-26,92.0,2,1.7
541588,2015-05-04,Charming Colorful Victorian II-Noe,455456,2011-03-21,"Clipper St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.74911975383885,-122.43481490135476,House,Private room,2,1.0,1.0,1.0,$125.00,,,2,1125,4 days ago,11.0,11.0,11.0,265.0,149,2012-07-02,2015-05-03,95.0,2,4.3
1434314,2015-05-04,Stylish Noe Valley Home with views,883556,2011-07-28,"Cesar Chavez Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74299481648242,-122.43288937881826,House,Entire home/apt,6,2.0,3.0,4.0,$490.00,,,3,31,today,8.0,22.0,34.0,297.0,38,2013-08-10,2015-04-19,100.0,1,1.8
1598170,2015-05-04,4BR Executive/Family*IDEAL Noe VLY ,8520365,2013-08-29,"Church Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74516556501457,-122.42547959633794,Apartment,Entire home/apt,10,2.0,4.0,6.0,$475.00,"$2,995.00","$8,549.00",3,60,3 weeks ago,6.0,6.0,6.0,6.0,11,2013-10-16,2015-04-24,98.0,1,0.6
5162538,2015-05-04,Entire Noe Valley home,1793949,2012-02-22,"Noe Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75042834745506,-122.43159105370772,House,Entire home/apt,6,1.0,2.0,3.0,$198.00,"$1,588.00","$4,888.00",3,1125,today,5.0,5.0,5.0,128.0,4,2015-03-16,2015-04-27,80.0,1,2.4
3630011,2015-05-04,Bedroom in Heart of Noe,2544554,2012-06-04,"Elizabeth Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75295197993678,-122.42935303261278,House,Private room,2,1.0,1.0,1.0,$195.00,"$1,200.00","$4,900.00",2,28,3 days ago,14.0,40.0,70.0,338.0,1,2014-08-14,2014-08-14,100.0,3,0.1
1001415,2015-05-04,Modern Hideaway,648553,2011-05-31,"21st Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75449163730372,-122.425999491249,Apartment,Entire home/apt,4,1.0,1.0,1.0,$275.00,,,3,1125,4 days ago,27.0,49.0,79.0,354.0,25,2013-07-21,2014-10-01,93.0,3,1.1
6015805,2015-05-04,Quite and Cozy Noe Valley Inlaw,1479964,2011-12-06,"Newburg Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74548378168897,-122.43450923625288,House,Private room,2,1.0,1.0,1.0,$125.00,$700.00,"$2,500.00",3,100,today,10.0,33.0,63.0,338.0,0,,,,2,
1494771,2015-05-04,Heart of Noe Valley - Modern 2 BR,1726110,2012-02-09,"Noe Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75078356304526,-122.43125559929602,Apartment,Entire home/apt,5,1.0,2.0,3.0,$250.00,,"$5,000.00",28,1125,a week ago,0.0,0.0,0.0,261.0,14,2013-08-25,2014-10-18,99.0,1,0.7
26843,2015-05-05,"Sunny rm,priv. baths, stunning vu ",65551,2009-12-24,"Carnelian Way, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.750342266209685,-122.4344467181143,House,Private room,2,3.5,1.0,1.0,$99.00,$689.00,"$2,695.00",2,365,today,5.0,14.0,21.0,198.0,132,2010-05-20,2015-05-02,96.0,1,2.2
1844954,2015-05-05,Lovely studio steps from Valencia,9639039,2013-10-25,"Lexington Street, San Francisco, CA 94110, United States",Noe Valley,San Francisco,CA,94110.0,37.75562989810358,-122.42852027663056,Apartment,Entire home/apt,2,1.0,0.0,1.0,$110.00,,,2,28,today,2.0,22.0,37.0,307.0,60,2013-11-22,2015-04-22,82.0,5,3.4
1110001,2015-05-05,"Charming, Cozy, Beautiful Home",1479905,2011-12-06,"30th Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74356443749433,-122.42908356674457,House,Entire home/apt,2,1.0,1.0,1.0,$175.00,,,2,10,a week ago,0.0,0.0,0.0,122.0,25,2013-08-12,2014-08-06,97.0,2,1.2
946733,2015-05-05,Luxurious apartment with views and ,4243296,2012-11-25,"27th Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74703073527042,-122.4319114732386,Apartment,Entire home/apt,4,1.0,2.0,1.0,$199.00,"$1,350.00","$5,000.00",3,90,2 months ago,30.0,60.0,90.0,365.0,0,,,,1,
5749181,2015-05-04,Tranquil Noe Valley Studio,29047273,2015-03-09,"Castro Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.747216731381805,-122.435066361304,Apartment,Entire home/apt,2,1.0,0.0,2.0,$175.00,,,1,1125,2 weeks ago,19.0,49.0,79.0,354.0,0,,,,2,
666620,2015-05-05,Modern home in sunny Noe Valley,1841167,2012-03-02,"Elizabeth St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75167337167437,-122.43185272089522,Apartment,Entire home/apt,5,2.5,2.0,2.0,$445.00,"$2,950.00","$10,250.00",3,120,2 weeks ago,3.0,33.0,63.0,338.0,3,2014-11-28,2015-04-18,93.0,2,0.6
4145563,2015-05-04,Smart 1 Bedroom with City Views,21506398,2014-09-18,"Church Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75210065502323,-122.4281839302652,Apartment,Entire home/apt,3,1.0,1.0,2.0,$169.00,"$1,135.00",,2,92,today,1.0,2.0,2.0,187.0,2,2014-10-13,2015-01-16,100.0,3,0.3
644948,2015-05-04,Victorian in Cool Neighborhood,3228078,2012-08-11,"Church St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75310612977905,-122.42673182186114,Apartment,Private room,1,1.0,1.0,1.0,$125.00,,"$2,600.00",1,90,5 days ago,10.0,33.0,63.0,338.0,83,2012-08-28,2015-04-25,97.0,3,2.5
870705,2015-05-04,Modern and Elegant 2/2 with Parking,1550755,2011-12-30,"San Jose Avenue, San Francisco, CA 94110, United States",Noe Valley,San Francisco,CA,94110.0,37.743474109286446,-122.42534699969872,Apartment,Entire home/apt,5,2.0,2.0,2.0,$325.00,"$1,800.00",,2,30,today,12.0,30.0,35.0,298.0,42,2013-01-28,2015-01-03,96.0,1,1.5
3563261,2015-05-04,Charming Noe Valley Flat w/ Terrace,9699999,2013-10-29,"Church Street, Noe Valley - San Francisco, CA 94114, United States",Noe Valley,Noe Valley - San Francisco,CA,94114.0,37.75374496733843,-122.42678603514013,Apartment,Entire home/apt,4,1.0,1.0,1.0,$175.00,"$1,000.00","$4,000.00",3,1125,4 days ago,6.0,17.0,36.0,275.0,13,2014-08-30,2015-04-17,93.0,1,1.6
4524330,2015-05-04,San Francisco with a suburban feel,23452913,2014-11-07,"Clipper Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.74925431824025,-122.43914024823938,Apartment,Private room,2,1.0,1.0,1.0,$80.00,,,2,7,today,22.0,22.0,22.0,22.0,27,2014-12-06,2015-04-25,96.0,1,5.4
4090459,2015-05-05,Noe Valley Flat,9776019,2013-11-02,"27th Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74657016766033,-122.43234869025925,Apartment,Entire home/apt,5,2.0,3.0,3.0,$250.00,,,1,1125,today,26.0,56.0,86.0,361.0,0,,,,5,
4031490,2015-05-04,Beautiful House Noe Valley,20900027,2014-09-03,"Homestead Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.74926509218741,-122.43860505203368,House,Entire home/apt,6,2.0,3.0,3.0,$360.00,"$2,100.00","$7,500.00",2,1125,1 week ago,15.0,43.0,45.0,314.0,11,2014-10-05,2015-03-30,91.0,1,1.6
3636803,2015-05-05,Quiet Getaway with Beautiful Views,6312970,2013-05-09,"27th Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74595704586813,-122.43344089866603,Apartment,Entire home/apt,4,2.0,2.0,2.0,$300.00,"$2,100.00","$8,000.00",4,28,2 weeks ago,21.0,51.0,81.0,356.0,4,2014-09-04,2014-10-25,95.0,1,0.5
2155689,2015-05-04,Victorian 1 BD Noe Valley flat,1732387,2012-02-10,"27th Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74793756607692,-122.4306089205277,Apartment,Entire home/apt,4,1.0,1.0,2.0,$152.00,$850.00,"$4,500.00",3,25,a week ago,0.0,0.0,0.0,257.0,16,2014-03-30,2015-04-04,85.0,1,1.2
5193689,2015-05-05,Casa Montero in Noe Valley,26866124,2015-01-28,"Day Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74203306149324,-122.4299929857396,House,Private room,2,1.0,1.0,1.0,$164.00,"$1,100.00","$3,000.00",7,1125,2 weeks ago,4.0,34.0,64.0,339.0,0,,,,1,
4643186,2015-05-04,"Adorable Apt, Noe Valley, Walkable",4227980,2012-11-24,"Sanchez St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75064290593187,-122.4306530343194,Apartment,Entire home/apt,2,1.0,1.0,1.0,$159.00,$850.00,,2,30,4 months ago,0.0,0.0,0.0,0.0,1,2014-12-22,2014-12-22,100.0,1,0.2
1231780,2015-05-04,Luxury Top Floor Condo with Views,6717626,2013-06-03,"Noe Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.742818665904345,-122.43062829754594,Apartment,Entire home/apt,2,1.0,1.0,2.0,$225.00,"$1,350.00","$5,000.00",30,1125,3 months ago,30.0,60.0,90.0,365.0,15,2013-06-29,2014-09-27,94.0,1,0.7
1764360,2015-05-04,Sunny Noe Apt with Amazing Views,477208,2011-04-01,"Vicksburg Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75505648736301,-122.4275544761773,Apartment,Entire home/apt,6,1.0,2.0,3.0,$250.00,,,1,1125,5 months ago,0.0,0.0,0.0,91.0,0,,,,1,
2345981,2015-05-04,Peaceful Noe Valley home,912324,2011-08-02,"Church Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.7456131826936,-122.4251358955301,House,Entire home/apt,4,1.0,2.0,2.0,$250.00,,,2,1125,3 days ago,1.0,1.0,1.0,124.0,2,2014-05-27,2014-08-28,90.0,1,0.2
4198073,2015-05-04,Smart and Charming Garden Cottage,20203714,2014-08-18,"29th St, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74342754582373,-122.4300957002396,House,Private room,2,1.0,1.0,1.0,$95.00,,,1,28,today,11.0,35.0,61.0,149.0,32,2014-12-15,2015-04-25,98.0,1,6.8
5204043,2015-05-04,San Francisco  2 bedroom retreat,25711525,2015-01-06,"Sanchez Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75618102744537,-122.42913046951452,Apartment,Entire home/apt,4,1.0,2.0,2.0,$249.00,,,1,1125,today,6.0,21.0,28.0,298.0,3,2015-03-12,2015-05-03,100.0,1,1.7
5558933,2015-05-04,"The ""Garden View Suite""",21506398,2014-09-18,"Church Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.753421317413725,-122.42800093016014,Apartment,Entire home/apt,5,1.0,1.0,3.0,$178.00,"$1,267.00","$4,620.00",2,90,today,11.0,27.0,30.0,187.0,0,,,,3,
4462326,2015-05-04,"Cozy, Quite Noe Valley Victorian ",18151037,2014-07-15,"Diamond Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.753628426515135,-122.43706177421502,Apartment,Private room,2,1.5,1.0,1.0,$100.00,$625.00,"$2,400.00",1,28,yesterday,2.0,14.0,38.0,264.0,5,2015-01-26,2015-04-24,92.0,4,1.5
4463263,2015-05-04,Beautiful Noe Valley Victorian 3Bdr,18151037,2014-07-15,"Diamond Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75354591780805,-122.43704350451738,Apartment,Entire home/apt,7,1.5,3.0,4.0,$325.00,"$2,275.00","$8,950.00",2,28,5 days ago,2.0,8.0,11.0,227.0,11,2014-12-30,2015-04-27,88.0,4,2.6
4463165,2015-05-04,"Master Victorian Suite, Noe Valley ",18151037,2014-07-15,"Diamond Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75147455610953,-122.4349273440585,Apartment,Private room,2,1.5,1.0,1.0,$120.00,$800.00,"$3,200.00",1,28,yesterday,12.0,24.0,48.0,287.0,4,2014-12-08,2015-04-25,95.0,4,0.8
6016311,2015-05-04,Charming Noe Valley Room,1111048,2011-09-05,"Sanchez St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.754291866854,-122.4283914406882,House,Private room,2,1.0,1.0,1.0,$140.00,"$1,100.00",,1,1125,2 weeks ago,0.0,0.0,2.0,259.0,1,2015-04-23,2015-04-23,100.0,1,1.0
5806279,2015-05-04,Chic flat in the Heart of NoeValley,22379731,2014-10-10,"Church Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74502907737136,-122.42678970848064,Apartment,Entire home/apt,4,1.0,1.0,1.0,$225.00,$850.00,,2,29,3 days ago,4.0,29.0,54.0,67.0,2,2015-04-04,2015-04-08,90.0,5,2.0
5171546,2015-05-05,Noe Valley Single Family Victorian,2671869,2012-06-18,"Day Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74317234966559,-122.4290161107045,House,Entire home/apt,4,1.0,2.0,2.0,$325.00,,,2,1125,2 weeks ago,8.0,17.0,26.0,61.0,0,,,,1,
1967234,2015-05-04,Cozy room w/ private bath in Noe,1002887,2011-08-22,"Noe Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.751318393130944,-122.43404440672718,Apartment,Private room,2,1.0,1.0,1.0,$99.00,,,1,1125,5 months ago,0.0,0.0,0.0,123.0,32,2013-12-18,2014-12-14,95.0,1,1.9
5749846,2015-05-05,Noe Valley 1br/bath in 2br View,4337818,2012-12-06,"Grand View Avenue, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75196628098715,-122.44253721394044,Apartment,Private room,1,1.0,1.0,1.0,$90.00,$495.00,"$1,800.00",5,1125,5 days ago,22.0,22.0,22.0,39.0,0,,,,1,
5376059,2015-05-04,"Sunny, Modern, Noe Edwardian!",21811422,2014-09-26,"Day Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74234418370054,-122.42654649292834,House,Entire home/apt,4,1.0,2.0,3.0,$325.00,,,2,27,today,29.0,46.0,59.0,330.0,3,2015-03-31,2015-04-23,100.0,1,2.6
1344004,2015-05-04,Cottage in lush garden setting,7290711,2013-07-04,"22nd Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75443630171085,-122.4349428102442,House,Entire home/apt,4,1.0,2.0,2.0,$200.00,"$1,400.00","$3,500.00",7,120,5 weeks ago,30.0,60.0,90.0,365.0,1,2015-03-01,2015-03-01,100.0,1,0.5
413663,2015-05-04,Luxury PanoView NoeValley Penthouse,1371146,2011-11-04,"25th St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.74987260107625,-122.4402747510574,Apartment,Private room,5,2.0,1.0,2.0,$179.00,,,1,10000,2 weeks ago,30.0,60.0,90.0,365.0,57,2012-09-14,2015-03-12,99.0,1,1.8
1248265,2015-05-04,Gorgeous 2BR in wonderful location,2709781,2012-06-22,"Church Street, San Francisco, CA, United States",Noe Valley,San Francisco,CA,,37.751020536933815,-122.42710645544364,Apartment,Entire home/apt,3,1.0,2.0,2.0,$165.00,"$1,100.00","$3,550.00",5,21,a week ago,1.0,1.0,1.0,1.0,2,2014-02-18,2014-05-31,97.0,1,0.1
1803219,2015-05-04,1907 Victorian in Cool Neighborhood,3228078,2012-08-11,"Church Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75288389161047,-122.42817349504143,Apartment,Private room,2,1.0,1.0,1.0,$145.00,,"$3,500.00",1,1125,4 days ago,10.0,37.0,67.0,329.0,23,2014-02-18,2015-03-21,92.0,3,1.6
5478359,2015-05-04,Relaxing room in central Noe Valley,2539313,2012-06-03,"Noe Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75174298917452,-122.4331209411147,Apartment,Private room,2,1.0,1.0,1.0,$146.00,$800.00,,2,1125,4 days ago,19.0,49.0,79.0,354.0,0,,,,1,
5478400,2015-05-04,"Private Room, Bath & Entrance",997788,2011-08-20,"22nd Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75514951923111,-122.4372549054996,House,Private room,1,1.0,1.0,1.0,$150.00,,,2,5,2 weeks ago,28.0,56.0,86.0,86.0,0,,,,2,
737852,2015-05-04,Sunlit Noe Valley Apartment,278257,2010-11-04,"Mersey St, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75202945316205,-122.42677580846484,Apartment,Entire home/apt,4,1.0,1.0,2.0,$259.00,"$1,740.00","$5,500.00",30,180,4 weeks ago,0.0,10.0,11.0,286.0,22,2013-02-09,2015-02-05,93.0,5,0.8
4359626,2015-05-04,Lovely view apartment with parking.,22630933,2014-10-16,"22nd Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75436571685477,-122.43659151963496,House,Entire home/apt,2,1.5,1.0,1.0,$185.00,"$1,295.00","$3,800.00",2,28,2 weeks ago,0.0,0.0,0.0,184.0,7,2014-12-09,2015-04-01,91.0,1,1.4
4849632,2015-05-05,Dramatic Views from Noe Valley 2 BR,906366,2011-08-01,"Grand View Avenue, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.74929617755684,-122.4428948798404,Apartment,Entire home/apt,4,1.0,2.0,2.0,$230.00,"$1,450.00",,3,90,5 days ago,6.0,8.0,8.0,8.0,9,2015-02-09,2015-04-23,87.0,3,3.1
4250927,2015-05-04,Noe Valley Luxury Modern,22058927,2014-10-02,"25th Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75038966438833,-122.43850988946345,Apartment,Entire home/apt,6,2.0,2.0,3.0,$347.00,"$2,250.00","$8,500.00",3,1125,4 days ago,5.0,14.0,14.0,261.0,18,2014-10-13,2015-04-22,100.0,1,2.6
5499928,2015-05-05,Beautiful View in San Francisco,4472808,2012-12-23,"Grand View Avenue, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75613141236538,-122.44068716460856,Apartment,Entire home/apt,3,1.0,1.0,1.0,$300.00,"$2,000.00","$8,000.00",1,1125,2 weeks ago,0.0,0.0,1.0,123.0,13,2015-03-05,2015-04-30,91.0,1,6.3
2950437,2015-05-04,NOE VALLEY Dream Cottage /garden,15061723,2014-05-03,"25th Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75085585357563,-122.42944994408282,Other,Entire home/apt,2,1.0,0.0,1.0,$500.00,"$3,500.00","$4,000.00",2,1125,2 weeks ago,0.0,0.0,0.0,123.0,20,2014-07-19,2015-02-15,100.0,1,2.1
4482895,2015-05-05,"Sunny room, private bath",1645135,2012-01-24,"Worth Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.75558382623155,-122.44049272976564,Apartment,Private room,2,1.0,1.0,1.0,$75.00,,,1,2,5 months ago,0.0,0.0,0.0,158.0,1,2014-11-24,2014-11-24,100.0,1,0.2
4917200,2015-05-04,Charming Noe Valley 1-BR with Views,906366,2011-08-01,"Grand View Avenue, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.74983987130168,-122.44154107241428,Apartment,Entire home/apt,2,1.0,1.0,1.0,$145.00,,,3,30,3 days ago,10.0,22.0,42.0,42.0,6,2015-03-23,2015-04-24,97.0,3,4.2
5549613,2015-05-04,Sunny room in Noe Valley !,8164679,2013-08-14,"Clipper Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.749562199946176,-122.4271338865807,House,Private room,2,1.0,1.0,1.0,$50.00,,,5,1125,5 weeks ago,0.0,0.0,0.0,29.0,2,2015-03-24,2015-03-31,100.0,1,1.4
5672388,2015-05-04,Dog Training and Sitting Package ,29410229,2015-03-15,"28th Street, San Francisco, CA 94131, United States",Noe Valley,San Francisco,CA,94131.0,37.74514933540999,-122.43639846145014,House,Private room,2,1.0,1.0,1.0,$250.00,,,1,1,5 days ago,28.0,58.0,88.0,363.0,0,,,,1,
2918124,2015-05-04,"Noe, Castro, Mission, Dolores Park",6243086,2013-05-05,"Liberty Street, San Francisco, CA 94114, United States",Noe Valley,San Francisco,CA,94114.0,37.756505420627896,-122.42756267720712,Apartment,Private room,1,1.0,1.0,1.0,$101.00,$650.00,"$2,800.00",2,1125,6 days ago,22.0,52.0,82.0,357.0,11,2014-05-10,2015-04-26,96.0,2,0.9
