date,term,value_raw,geo,payload,window,value_stitched,stitch_ratio_B_to_A
2025-11-09,airbnb,57,US,P1_peers,B,57.0,1.0
2025-11-16,airbnb,53,US,P1_peers,B,53.0,1.0
2025-11-23,airbnb,50,US,P1_peers,B,50.0,1.0
2025-11-30,airbnb,55,US,P1_peers,B,55.0,1.0
2025-12-07,airbnb,53,US,P1_peers,B,53.0,1.0
2025-12-14,airbnb,51,US,P1_peers,B,51.0,1.0
2025-12-21,airbnb,59,US,P1_peers,B,59.0,1.0
2025-12-28,airbnb,73,US,P1_peers,B,73.0,1.0
2026-01-04,airbnb,72,US,P1_peers,B,72.0,1.0
2026-01-11,airbnb,70,US,P1_peers,B,70.0,1.0
2026-01-18,airbnb,68,US,P1_peers,B,68.0,1.0
2026-01-25,airbnb,64,US,P1_peers,B,64.0,1.0
2026-02-01,airbnb,62,US,P1_peers,B,62.0,1.0
2026-02-08,airbnb,62,US,P1_peers,B,62.0,1.0
2026-02-15,airbnb,68,US,P1_peers,B,68.0,1.0
2026-02-22,airbnb,73,US,P1_peers,B,73.0,1.0
2026-03-01,airbnb,72,US,P1_peers,B,72.0,1.0
2026-03-08,airbnb,72,US,P1_peers,B,72.0,1.0
2026-03-15,airbnb,71,US,P1_peers,B,71.0,1.0
2026-03-22,airbnb,71,US,P1_peers,B,71.0,1.0
2026-03-29,airbnb,73,US,P1_peers,B,73.0,1.0
2026-04-05,airbnb,71,US,P1_peers,B,71.0,1.0
2026-04-12,airbnb,69,US,P1_peers,B,69.0,1.0
2026-04-19,airbnb,68,US,P1_peers,B,68.0,1.0
2026-04-26,airbnb,66,US,P1_peers,B,66.0,1.0
2026-05-03,airbnb,66,US,P1_peers,B,66.0,1.0
2026-05-10,airbnb,68,US,P1_peers,B,68.0,1.0
2026-05-17,airbnb,69,US,P1_peers,B,69.0,1.0
2026-05-24,airbnb,75,US,P1_peers,B,75.0,1.0
2026-05-31,airbnb,73,US,P1_peers,B,73.0,1.0
2026-06-07,airbnb,76,US,P1_peers,B,76.0,1.0
2026-06-14,airbnb,75,US,P1_peers,B,75.0,1.0
2026-06-21,airbnb,75,US,P1_peers,B,75.0,1.0
2026-06-28,airbnb,77,US,P1_peers,B,77.0,1.0
2026-07-05,airbnb,79,US,P1_peers,B,79.0,1.0
2026-07-12,airbnb,75,US,P1_peers,B,75.0,1.0
2026-07-19,airbnb,72,US,P1_peers,B,72.0,1.0
2026-07-26,airbnb,72,US,P1_peers,B,72.0,1.0
2026-08-02,airbnb,68,US,P1_peers,B,68.0,1.0
2026-08-09,airbnb,66,US,P1_peers,B,66.0,1.0
2026-08-16,airbnb,61,US,P1_peers,B,61.0,1.0
2026-08-23,airbnb,57,US,P1_peers,B,57.0,1.0
2026-08-30,airbnb,60,US,P1_peers,B,60.0,1.0
2026-09-06,airbnb,55,US,P1_peers,B,55.0,1.0
2019-01-06,booking.com,4,US,P1_peers,A,4.0,1.0
2019-01-13,booking.com,5,US,P1_peers,A,5.0,1.0
2019-01-20,booking.com,4,US,P1_peers,A,4.0,1.0
2019-01-27,booking.com,4,US,P1_peers,A,4.0,1.0
2019-02-03,booking.com,4,US,P1_peers,A,4.0,1.0
2019-02-10,booking.com,5,US,P1_peers,A,5.0,1.0
2019-02-17,booking.com,5,US,P1_peers,A,5.0,1.0
2019-02-24,booking.com,5,US,P1_peers,A,5.0,1.0
2019-03-03,booking.com,5,US,P1_peers,A,5.0,1.0
2019-03-10,booking.com,4,US,P1_peers,A,4.0,1.0
2019-03-17,booking.com,4,US,P1_peers,A,4.0,1.0
2019-03-24,booking.com,4,US,P1_peers,A,4.0,1.0
2019-03-31,booking.com,5,US,P1_peers,A,5.0,1.0
2019-04-07,booking.com,4,US,P1_peers,A,4.0,1.0
2019-04-14,booking.com,4,US,P1_peers,A,4.0,1.0
2019-04-21,booking.com,4,US,P1_peers,A,4.0,1.0
2019-04-28,booking.com,4,US,P1_peers,A,4.0,1.0
2019-05-05,booking.com,4,US,P1_peers,A,4.0,1.0
2019-05-12,booking.com,4,US,P1_peers,A,4.0,1.0
2019-05-19,booking.com,5,US,P1_peers,A,5.0,1.0
2019-05-26,booking.com,5,US,P1_peers,A,5.0,1.0
2019-06-02,booking.com,5,US,P1_peers,A,5.0,1.0
2019-06-09,booking.com,5,US,P1_peers,A,5.0,1.0
2019-06-16,booking.com,5,US,P1_peers,A,5.0,1.0
2019-06-23,booking.com,5,US,P1_peers,A,5.0,1.0
2019-06-30,booking.com,5,US,P1_peers,A,5.0,1.0
2019-07-07,booking.com,5,US,P1_peers,A,5.0,1.0
2019-07-14,booking.com,5,US,P1_peers,A,5.0,1.0
2019-07-21,booking.com,4,US,P1_peers,A,4.0,1.0
2019-07-28,booking.com,4,US,P1_peers,A,4.0,1.0
2019-08-04,booking.com,4,US,P1_peers,A,4.0,1.0
2019-08-11,booking.com,4,US,P1_peers,A,4.0,1.0
2019-08-18,booking.com,4,US,P1_peers,A,4.0,1.0
2019-08-25,booking.com,4,US,P1_peers,A,4.0,1.0
2019-09-01,booking.com,4,US,P1_peers,A,4.0,1.0
2019-09-08,booking.com,3,US,P1_peers,A,3.0,1.0
2019-09-15,booking.com,3,US,P1_peers,A,3.0,1.0
2019-09-22,booking.com,3,US,P1_peers,A,3.0,1.0
2019-09-29,booking.com,3,US,P1_peers,A,3.0,1.0
2019-10-06,booking.com,3,US,P1_peers,A,3.0,1.0
2019-10-13,booking.com,3,US,P1_peers,A,3.0,1.0
2019-10-20,booking.com,3,US,P1_peers,A,3.0,1.0
2019-10-27,booking.com,3,US,P1_peers,A,3.0,1.0
2019-11-03,booking.com,3,US,P1_peers,A,3.0,1.0
2019-11-10,booking.com,2,US,P1_peers,A,2.0,1.0
2019-11-17,booking.com,3,US,P1_peers,A,3.0,1.0
2019-11-24,booking.com,2,US,P1_peers,A,2.0,1.0
2019-12-01,booking.com,3,US,P1_peers,A,3.0,1.0
2019-12-08,booking.com,2,US,P1_peers,A,2.0,1.0
2019-12-15,booking.com,2,US,P1_peers,A,2.0,1.0
2019-12-22,booking.com,3,US,P1_peers,A,3.0,1.0
2019-12-29,booking.com,4,US,P1_peers,A,4.0,1.0
2020-01-05,booking.com,3,US,P1_peers,A,3.0,1.0
2020-01-12,booking.com,4,US,P1_peers,A,4.0,1.0
2020-01-19,booking.com,3,US,P1_peers,A,3.0,1.0
2020-01-26,booking.com,3,US,P1_peers,A,3.0,1.0
2020-02-02,booking.com,3,US,P1_peers,A,3.0,1.0
2020-02-09,booking.com,3,US,P1_peers,A,3.0,1.0
2020-02-16,booking.com,3,US,P1_peers,A,3.0,1.0
2020-02-23,booking.com,4,US,P1_peers,A,4.0,1.0
2020-03-01,booking.com,3,US,P1_peers,A,3.0,1.0
2020-03-08,booking.com,4,US,P1_peers,A,4.0,1.0
2020-03-15,booking.com,3,US,P1_peers,A,3.0,1.0
2020-03-22,booking.com,2,US,P1_peers,A,2.0,1.0
2020-03-29,booking.com,1,US,P1_peers,A,1.0,1.0
2020-04-05,booking.com,1,US,P1_peers,A,1.0,1.0
2020-04-12,booking.com,1,US,P1_peers,A,1.0,1.0
2020-04-19,booking.com,1,US,P1_peers,A,1.0,1.0
2020-04-26,booking.com,1,US,P1_peers,A,1.0,1.0
2020-05-03,booking.com,2,US,P1_peers,A,2.0,1.0
2020-05-10,booking.com,2,US,P1_peers,A,2.0,1.0
2020-05-17,booking.com,2,US,P1_peers,A,2.0,1.0
2020-05-24,booking.com,2,US,P1_peers,A,2.0,1.0
2020-05-31,booking.com,3,US,P1_peers,A,3.0,1.0
2020-06-07,booking.com,3,US,P1_peers,A,3.0,1.0
2020-06-14,booking.com,3,US,P1_peers,A,3.0,1.0
2020-06-21,booking.com,3,US,P1_peers,A,3.0,1.0
2020-06-28,booking.com,3,US,P1_peers,A,3.0,1.0
2020-07-05,booking.com,3,US,P1_peers,A,3.0,1.0
2020-07-12,booking.com,3,US,P1_peers,A,3.0,1.0
2020-07-19,booking.com,3,US,P1_peers,A,3.0,1.0
2020-07-26,booking.com,3,US,P1_peers,A,3.0,1.0
2020-08-02,booking.com,3,US,P1_peers,A,3.0,1.0
2020-08-09,booking.com,3,US,P1_peers,A,3.0,1.0
2020-08-16,booking.com,3,US,P1_peers,A,3.0,1.0
2020-08-23,booking.com,3,US,P1_peers,A,3.0,1.0
2020-08-30,booking.com,3,US,P1_peers,A,3.0,1.0
2020-09-06,booking.com,3,US,P1_peers,A,3.0,1.0
2020-09-13,booking.com,3,US,P1_peers,A,3.0,1.0
2020-09-20,booking.com,2,US,P1_peers,A,2.0,1.0
2020-09-27,booking.com,2,US,P1_peers,A,2.0,1.0
2020-10-04,booking.com,2,US,P1_peers,A,2.0,1.0
2020-10-11,booking.com,2,US,P1_peers,A,2.0,1.0
2020-10-18,booking.com,2,US,P1_peers,A,2.0,1.0
2020-10-25,booking.com,2,US,P1_peers,A,2.0,1.0
2020-11-01,booking.com,2,US,P1_peers,A,2.0,1.0
2020-11-08,booking.com,2,US,P1_peers,A,2.0,1.0
2020-11-15,booking.com,2,US,P1_peers,A,2.0,1.0
2020-11-22,booking.com,2,US,P1_peers,A,2.0,1.0
2020-11-29,booking.com,2,US,P1_peers,A,2.0,1.0
2020-12-06,booking.com,2,US,P1_peers,A,2.0,1.0
2020-12-13,booking.com,2,US,P1_peers,A,2.0,1.0
2020-12-20,booking.com,2,US,P1_peers,A,2.0,1.0
2020-12-27,booking.com,2,US,P1_peers,A,2.0,1.0
2021-01-03,booking.com,2,US,P1_peers,A,2.0,1.0
2021-01-10,booking.com,2,US,P1_peers,A,2.0,1.0
2021-01-17,booking.com,2,US,P1_peers,A,2.0,1.0
2021-01-24,booking.com,2,US,P1_peers,A,2.0,1.0
2021-01-31,booking.com,3,US,P1_peers,A,3.0,1.0
2021-02-07,booking.com,3,US,P1_peers,A,3.0,1.0
2021-02-14,booking.com,3,US,P1_peers,A,3.0,1.0
2021-02-21,booking.com,3,US,P1_peers,A,3.0,1.0
2021-02-28,booking.com,3,US,P1_peers,A,3.0,1.0
2021-03-07,booking.com,4,US,P1_peers,A,4.0,1.0
2021-03-14,booking.com,4,US,P1_peers,A,4.0,1.0
2021-03-21,booking.com,4,US,P1_peers,A,4.0,1.0
2021-03-28,booking.com,4,US,P1_peers,A,4.0,1.0
2021-04-04,booking.com,4,US,P1_peers,A,4.0,1.0
2021-04-11,booking.com,4,US,P1_peers,A,4.0,1.0
2021-04-18,booking.com,4,US,P1_peers,A,4.0,1.0
2021-04-25,booking.com,4,US,P1_peers,A,4.0,1.0
2021-05-02,booking.com,4,US,P1_peers,A,4.0,1.0
2021-05-09,booking.com,4,US,P1_peers,A,4.0,1.0
2021-05-16,booking.com,4,US,P1_peers,A,4.0,1.0
2021-05-23,booking.com,5,US,P1_peers,A,5.0,1.0
2021-05-30,booking.com,4,US,P1_peers,A,4.0,1.0
2021-06-06,booking.com,5,US,P1_peers,A,5.0,1.0
2021-06-13,booking.com,5,US,P1_peers,A,5.0,1.0
2021-06-20,booking.com,5,US,P1_peers,A,5.0,1.0
2021-06-27,booking.com,5,US,P1_peers,A,5.0,1.0
2021-07-04,booking.com,4,US,P1_peers,A,4.0,1.0
2021-07-11,booking.com,5,US,P1_peers,A,5.0,1.0
2021-07-18,booking.com,5,US,P1_peers,A,5.0,1.0
2021-07-25,booking.com,4,US,P1_peers,A,4.0,1.0
2021-08-01,booking.com,4,US,P1_peers,A,4.0,1.0
2021-08-08,booking.com,4,US,P1_peers,A,4.0,1.0
2021-08-15,booking.com,4,US,P1_peers,A,4.0,1.0
2021-08-22,booking.com,3,US,P1_peers,A,3.0,1.0
2021-08-29,booking.com,3,US,P1_peers,A,3.0,1.0
2021-09-05,booking.com,3,US,P1_peers,A,3.0,1.0
2021-09-12,booking.com,3,US,P1_peers,A,3.0,1.0
2021-09-19,booking.com,3,US,P1_peers,A,3.0,1.0
2021-09-26,booking.com,3,US,P1_peers,A,3.0,1.0
2021-10-03,booking.com,3,US,P1_peers,A,3.0,1.0
2021-10-10,booking.com,3,US,P1_peers,A,3.0,1.0
2021-10-17,booking.com,3,US,P1_peers,A,3.0,1.0
2021-10-24,booking.com,3,US,P1_peers,A,3.0,1.0
2021-10-31,booking.com,3,US,P1_peers,A,3.0,1.0
2021-11-07,booking.com,3,US,P1_peers,A,3.0,1.0
2021-11-14,booking.com,3,US,P1_peers,A,3.0,1.0
2021-11-21,booking.com,2,US,P1_peers,A,2.0,1.0
2021-11-28,booking.com,2,US,P1_peers,A,2.0,1.0
2021-12-05,booking.com,2,US,P1_peers,A,2.0,1.0
2021-12-12,booking.com,2,US,P1_peers,A,2.0,1.0
2021-12-19,booking.com,2,US,P1_peers,A,2.0,1.0
2021-12-26,booking.com,3,US,P1_peers,A,3.0,1.0
2022-01-02,booking.com,3,US,P1_peers,A,3.0,1.0
2022-01-02,booking.com,3,US,P1_peers,B,3.0,1.0
2022-01-09,booking.com,3,US,P1_peers,A,3.0,1.0
2022-01-09,booking.com,3,US,P1_peers,B,3.0,1.0
2022-01-16,booking.com,3,US,P1_peers,A,3.0,1.0
2022-01-16,booking.com,3,US,P1_peers,B,3.0,1.0
2022-01-23,booking.com,3,US,P1_peers,A,3.0,1.0
2022-01-23,booking.com,3,US,P1_peers,B,3.0,1.0
2022-01-30,booking.com,3,US,P1_peers,A,3.0,1.0
2022-01-30,booking.com,3,US,P1_peers,B,3.0,1.0
2022-02-06,booking.com,4,US,P1_peers,A,4.0,1.0
2022-02-06,booking.com,4,US,P1_peers,B,4.0,1.0
2022-02-13,booking.com,4,US,P1_peers,A,4.0,1.0
2022-02-13,booking.com,4,US,P1_peers,B,4.0,1.0
2022-02-20,booking.com,4,US,P1_peers,A,4.0,1.0
2022-02-20,booking.com,4,US,P1_peers,B,4.0,1.0
2022-02-27,booking.com,4,US,P1_peers,A,4.0,1.0
2022-02-27,booking.com,4,US,P1_peers,B,4.0,1.0
2022-03-06,booking.com,4,US,P1_peers,A,4.0,1.0
2022-03-06,booking.com,4,US,P1_peers,B,4.0,1.0
2022-03-13,booking.com,5,US,P1_peers,A,5.0,1.0
2022-03-13,booking.com,5,US,P1_peers,B,5.0,1.0
2022-03-20,booking.com,4,US,P1_peers,A,4.0,1.0
2022-03-20,booking.com,4,US,P1_peers,B,4.0,1.0
2022-03-27,booking.com,4,US,P1_peers,A,4.0,1.0
2022-03-27,booking.com,4,US,P1_peers,B,4.0,1.0
2022-04-03,booking.com,4,US,P1_peers,A,4.0,1.0
2022-04-03,booking.com,4,US,P1_peers,B,4.0,1.0
2022-04-10,booking.com,4,US,P1_peers,A,4.0,1.0
2022-04-10,booking.com,4,US,P1_peers,B,4.0,1.0
2022-04-17,booking.com,4,US,P1_peers,A,4.0,1.0
2022-04-17,booking.com,4,US,P1_peers,B,4.0,1.0
2022-04-24,booking.com,4,US,P1_peers,A,4.0,1.0
2022-04-24,booking.com,4,US,P1_peers,B,4.0,1.0
2022-05-01,booking.com,4,US,P1_peers,A,4.0,1.0
2022-05-01,booking.com,4,US,P1_peers,B,4.0,1.0
2022-05-08,booking.com,4,US,P1_peers,A,4.0,1.0
2022-05-08,booking.com,4,US,P1_peers,B,4.0,1.0
2022-05-15,booking.com,4,US,P1_peers,A,4.0,1.0
2022-05-15,booking.com,4,US,P1_peers,B,4.0,1.0
2022-05-22,booking.com,4,US,P1_peers,A,4.0,1.0
2022-05-22,booking.com,4,US,P1_peers,B,4.0,1.0
2022-05-29,booking.com,4,US,P1_peers,A,4.0,1.0
2022-05-29,booking.com,4,US,P1_peers,B,4.0,1.0
2022-06-05,booking.com,4,US,P1_peers,A,4.0,1.0
2022-06-05,booking.com,4,US,P1_peers,B,4.0,1.0
2022-06-12,booking.com,5,US,P1_peers,A,5.0,1.0
2022-06-12,booking.com,5,US,P1_peers,B,5.0,1.0
2022-06-19,booking.com,5,US,P1_peers,A,5.0,1.0
2022-06-19,booking.com,5,US,P1_peers,B,5.0,1.0
2022-06-26,booking.com,5,US,P1_peers,A,5.0,1.0
2022-06-26,booking.com,5,US,P1_peers,B,5.0,1.0
2022-07-03,booking.com,5,US,P1_peers,A,5.0,1.0
2022-07-03,booking.com,5,US,P1_peers,B,5.0,1.0
2022-07-10,booking.com,5,US,P1_peers,A,5.0,1.0
2022-07-10,booking.com,5,US,P1_peers,B,5.0,1.0
2022-07-17,booking.com,5,US,P1_peers,A,5.0,1.0
2022-07-17,booking.com,5,US,P1_peers,B,5.0,1.0
2022-07-24,booking.com,5,US,P1_peers,A,5.0,1.0
2022-07-24,booking.com,5,US,P1_peers,B,5.0,1.0
2022-07-31,booking.com,4,US,P1_peers,A,4.0,1.0
2022-07-31,booking.com,4,US,P1_peers,B,4.0,1.0
2022-08-07,booking.com,4,US,P1_peers,A,4.0,1.0
2022-08-07,booking.com,4,US,P1_peers,B,4.0,1.0
2022-08-14,booking.com,4,US,P1_peers,A,4.0,1.0
2022-08-14,booking.com,4,US,P1_peers,B,4.0,1.0
2022-08-21,booking.com,4,US,P1_peers,A,4.0,1.0
2022-08-21,booking.com,4,US,P1_peers,B,4.0,1.0
2022-08-28,booking.com,4,US,P1_peers,A,4.0,1.0
2022-08-28,booking.com,4,US,P1_peers,B,4.0,1.0
2022-09-04,booking.com,4,US,P1_peers,A,4.0,1.0
2022-09-04,booking.com,4,US,P1_peers,B,4.0,1.0
2022-09-11,booking.com,4,US,P1_peers,A,4.0,1.0
2022-09-11,booking.com,4,US,P1_peers,B,4.0,1.0
2022-09-18,booking.com,3,US,P1_peers,A,3.0,1.0
2022-09-18,booking.com,3,US,P1_peers,B,3.0,1.0
2022-09-25,booking.com,3,US,P1_peers,A,3.0,1.0
2022-09-25,booking.com,3,US,P1_peers,B,3.0,1.0
2022-10-02,booking.com,4,US,P1_peers,A,4.0,1.0
2022-10-02,booking.com,4,US,P1_peers,B,4.0,1.0
2022-10-09,booking.com,4,US,P1_peers,A,4.0,1.0
2022-10-09,booking.com,4,US,P1_peers,B,4.0,1.0
2022-10-16,booking.com,3,US,P1_peers,A,3.0,1.0
2022-10-16,booking.com,3,US,P1_peers,B,3.0,1.0
2022-10-23,booking.com,3,US,P1_peers,A,3.0,1.0
2022-10-23,booking.com,3,US,P1_peers,B,3.0,1.0
2022-10-30,booking.com,3,US,P1_peers,A,3.0,1.0
2022-10-30,booking.com,3,US,P1_peers,B,3.0,1.0
2022-11-06,booking.com,3,US,P1_peers,A,3.0,1.0
2022-11-06,booking.com,3,US,P1_peers,B,3.0,1.0
2022-11-13,booking.com,3,US,P1_peers,A,3.0,1.0
2022-11-13,booking.com,3,US,P1_peers,B,3.0,1.0
2022-11-20,booking.com,3,US,P1_peers,A,3.0,1.0
2022-11-20,booking.com,3,US,P1_peers,B,3.0,1.0
2022-11-27,booking.com,3,US,P1_peers,A,3.0,1.0
2022-11-27,booking.com,3,US,P1_peers,B,3.0,1.0
2022-12-04,booking.com,3,US,P1_peers,A,3.0,1.0
2022-12-04,booking.com,3,US,P1_peers,B,3.0,1.0
2022-12-11,booking.com,3,US,P1_peers,A,3.0,1.0
2022-12-11,booking.com,3,US,P1_peers,B,3.0,1.0
2022-12-18,booking.com,3,US,P1_peers,A,3.0,1.0
2022-12-18,booking.com,3,US,P1_peers,B,3.0,1.0
2022-12-25,booking.com,4,US,P1_peers,A,4.0,1.0
2022-12-25,booking.com,4,US,P1_peers,B,4.0,1.0
2023-01-01,booking.com,4,US,P1_peers,A,4.0,1.0
2023-01-01,booking.com,4,US,P1_peers,B,4.0,1.0
2023-01-08,booking.com,4,US,P1_peers,A,4.0,1.0
2023-01-08,booking.com,4,US,P1_peers,B,4.0,1.0
2023-01-15,booking.com,4,US,P1_peers,A,4.0,1.0
2023-01-15,booking.com,4,US,P1_peers,B,4.0,1.0
2023-01-22,booking.com,3,US,P1_peers,A,3.0,1.0
2023-01-22,booking.com,3,US,P1_peers,B,3.0,1.0
2023-01-29,booking.com,3,US,P1_peers,A,3.0,1.0
2023-01-29,booking.com,3,US,P1_peers,B,3.0,1.0
2023-02-05,booking.com,4,US,P1_peers,A,4.0,1.0
2023-02-05,booking.com,4,US,P1_peers,B,4.0,1.0
2023-02-12,booking.com,4,US,P1_peers,A,4.0,1.0
2023-02-12,booking.com,4,US,P1_peers,B,4.0,1.0
2023-02-19,booking.com,4,US,P1_peers,A,4.0,1.0
2023-02-19,booking.com,4,US,P1_peers,B,4.0,1.0
2023-02-26,booking.com,4,US,P1_peers,A,4.0,1.0
2023-02-26,booking.com,4,US,P1_peers,B,4.0,1.0
2023-03-05,booking.com,4,US,P1_peers,A,4.0,1.0
2023-03-05,booking.com,4,US,P1_peers,B,4.0,1.0
2023-03-12,booking.com,4,US,P1_peers,A,4.0,1.0
2023-03-12,booking.com,4,US,P1_peers,B,4.0,1.0
2023-03-19,booking.com,4,US,P1_peers,A,4.0,1.0
2023-03-19,booking.com,4,US,P1_peers,B,4.0,1.0
2023-03-26,booking.com,4,US,P1_peers,A,4.0,1.0
2023-03-26,booking.com,4,US,P1_peers,B,4.0,1.0
2023-04-02,booking.com,4,US,P1_peers,A,4.0,1.0
2023-04-02,booking.com,4,US,P1_peers,B,4.0,1.0
2023-04-09,booking.com,4,US,P1_peers,A,4.0,1.0
2023-04-09,booking.com,4,US,P1_peers,B,4.0,1.0
2023-04-16,booking.com,4,US,P1_peers,A,4.0,1.0
2023-04-16,booking.com,4,US,P1_peers,B,4.0,1.0
2023-04-23,booking.com,4,US,P1_peers,A,4.0,1.0
2023-04-23,booking.com,4,US,P1_peers,B,4.0,1.0
2023-04-30,booking.com,4,US,P1_peers,A,4.0,1.0
2023-04-30,booking.com,4,US,P1_peers,B,4.0,1.0
2023-05-07,booking.com,4,US,P1_peers,A,4.0,1.0
2023-05-07,booking.com,4,US,P1_peers,B,4.0,1.0
2023-05-14,booking.com,4,US,P1_peers,A,4.0,1.0
2023-05-14,booking.com,4,US,P1_peers,B,4.0,1.0
2023-05-21,booking.com,5,US,P1_peers,A,5.0,1.0
2023-05-21,booking.com,5,US,P1_peers,B,5.0,1.0
2023-05-28,booking.com,5,US,P1_peers,A,5.0,1.0
2023-05-28,booking.com,5,US,P1_peers,B,5.0,1.0
2023-06-04,booking.com,4,US,P1_peers,A,4.0,1.0
2023-06-04,booking.com,4,US,P1_peers,B,4.0,1.0
2023-06-11,booking.com,5,US,P1_peers,A,5.0,1.0
2023-06-11,booking.com,5,US,P1_peers,B,5.0,1.0
2023-06-18,booking.com,5,US,P1_peers,A,5.0,1.0
2023-06-18,booking.com,5,US,P1_peers,B,5.0,1.0
2023-06-25,booking.com,5,US,P1_peers,A,5.0,1.0
2023-06-25,booking.com,5,US,P1_peers,B,5.0,1.0
2023-07-02,booking.com,5,US,P1_peers,B,5.0,1.0
2023-07-09,booking.com,5,US,P1_peers,B,5.0,1.0
2023-07-16,booking.com,5,US,P1_peers,B,5.0,1.0
2023-07-23,booking.com,5,US,P1_peers,B,5.0,1.0
2023-07-30,booking.com,4,US,P1_peers,B,4.0,1.0
2023-08-06,booking.com,5,US,P1_peers,B,5.0,1.0
2023-08-13,booking.com,4,US,P1_peers,B,4.0,1.0
2023-08-20,booking.com,4,US,P1_peers,B,4.0,1.0
2023-08-27,booking.com,4,US,P1_peers,B,4.0,1.0
2023-09-03,booking.com,4,US,P1_peers,B,4.0,1.0
2023-09-10,booking.com,3,US,P1_peers,B,3.0,1.0
2023-09-17,booking.com,4,US,P1_peers,B,4.0,1.0
2023-09-24,booking.com,4,US,P1_peers,B,4.0,1.0
2023-10-01,booking.com,3,US,P1_peers,B,3.0,1.0
2023-10-08,booking.com,3,US,P1_peers,B,3.0,1.0
2023-10-15,booking.com,3,US,P1_peers,B,3.0,1.0
2023-10-22,booking.com,3,US,P1_peers,B,3.0,1.0
2023-10-29,booking.com,3,US,P1_peers,B,3.0,1.0
2023-11-05,booking.com,3,US,P1_peers,B,3.0,1.0
2023-11-12,booking.com,3,US,P1_peers,B,3.0,1.0
2023-11-19,booking.com,3,US,P1_peers,B,3.0,1.0
2023-11-26,booking.com,3,US,P1_peers,B,3.0,1.0
2023-12-03,booking.com,3,US,P1_peers,B,3.0,1.0
2023-12-10,booking.com,3,US,P1_peers,B,3.0,1.0
2023-12-17,booking.com,3,US,P1_peers,B,3.0,1.0
2023-12-24,booking.com,4,US,P1_peers,B,4.0,1.0
2023-12-31,booking.com,4,US,P1_peers,B,4.0,1.0
2024-01-07,booking.com,3,US,P1_peers,B,3.0,1.0
2024-01-14,booking.com,4,US,P1_peers,B,4.0,1.0
2024-01-21,booking.com,3,US,P1_peers,B,3.0,1.0
2024-01-28,booking.com,3,US,P1_peers,B,3.0,1.0
2024-02-04,booking.com,3,US,P1_peers,B,3.0,1.0
2024-02-11,booking.com,4,US,P1_peers,B,4.0,1.0
2024-02-18,booking.com,4,US,P1_peers,B,4.0,1.0
2024-02-25,booking.com,4,US,P1_peers,B,4.0,1.0
2024-03-03,booking.com,4,US,P1_peers,B,4.0,1.0
2024-03-10,booking.com,4,US,P1_peers,B,4.0,1.0
2024-03-17,booking.com,4,US,P1_peers,B,4.0,1.0
2024-03-24,booking.com,4,US,P1_peers,B,4.0,1.0
2024-03-31,booking.com,4,US,P1_peers,B,4.0,1.0
2024-04-07,booking.com,4,US,P1_peers,B,4.0,1.0
2024-04-14,booking.com,4,US,P1_peers,B,4.0,1.0
2024-04-21,booking.com,4,US,P1_peers,B,4.0,1.0
2024-04-28,booking.com,4,US,P1_peers,B,4.0,1.0
2024-05-05,booking.com,4,US,P1_peers,B,4.0,1.0
2024-05-12,booking.com,4,US,P1_peers,B,4.0,1.0
2024-05-19,booking.com,4,US,P1_peers,B,4.0,1.0
2024-05-26,booking.com,4,US,P1_peers,B,4.0,1.0
2024-06-02,booking.com,4,US,P1_peers,B,4.0,1.0
2024-06-09,booking.com,4,US,P1_peers,B,4.0,1.0
2024-06-16,booking.com,5,US,P1_peers,B,5.0,1.0
2024-06-23,booking.com,5,US,P1_peers,B,5.0,1.0
2024-06-30,booking.com,4,US,P1_peers,B,4.0,1.0
2024-07-07,booking.com,4,US,P1_peers,B,4.0,1.0
2024-07-14,booking.com,4,US,P1_peers,B,4.0,1.0
2024-07-21,booking.com,5,US,P1_peers,B,5.0,1.0
2024-07-28,booking.com,4,US,P1_peers,B,4.0,1.0
2024-08-04,booking.com,5,US,P1_peers,B,5.0,1.0
2024-08-11,booking.com,4,US,P1_peers,B,4.0,1.0
2024-08-18,booking.com,4,US,P1_peers,B,4.0,1.0
2024-08-25,booking.com,4,US,P1_peers,B,4.0,1.0
2024-09-01,booking.com,3,US,P1_peers,B,3.0,1.0
2024-09-08,booking.com,3,US,P1_peers,B,3.0,1.0
2024-09-15,booking.com,3,US,P1_peers,B,3.0,1.0
2024-09-22,booking.com,3,US,P1_peers,B,3.0,1.0
2024-09-29,booking.com,3,US,P1_peers,B,3.0,1.0
2024-10-06,booking.com,4,US,P1_peers,B,4.0,1.0
2024-10-13,booking.com,3,US,P1_peers,B,3.0,1.0
2024-10-20,booking.com,3,US,P1_peers,B,3.0,1.0
2024-10-27,booking.com,3,US,P1_peers,B,3.0,1.0
2024-11-03,booking.com,3,US,P1_peers,B,3.0,1.0
2024-11-10,booking.com,3,US,P1_peers,B,3.0,1.0
2024-11-17,booking.com,3,US,P1_peers,B,3.0,1.0
2024-11-24,booking.com,3,US,P1_peers,B,3.0,1.0
2024-12-01,booking.com,3,US,P1_peers,B,3.0,1.0
2024-12-08,booking.com,3,US,P1_peers,B,3.0,1.0
2024-12-15,booking.com,2,US,P1_peers,B,2.0,1.0
2024-12-22,booking.com,3,US,P1_peers,B,3.0,1.0
2024-12-29,booking.com,3,US,P1_peers,B,3.0,1.0
2025-01-05,booking.com,3,US,P1_peers,B,3.0,1.0
