Date,ABNB,BKNG,DASH,EXPE,H,HLT,IVE,IVW,IWM,JETS,MAR,MTUM,QQQ,SPY,TRIP,UBER,UUP,XLY,^TNX,^VIX
2021-06-22,149.68,88.1632,178.98,164.6474,80.8538,124.3653,133.2081,69.1924,214.1579,25.0162,135.5597,159.4737,337.313,395.4516,40.55,49.05,21.2594,83.903,1.472,16.66
2021-06-23,151.58,87.9823,174.03,166.6398,80.6764,123.9511,132.8899,69.202,214.8627,24.9767,135.2721,160.6642,337.478,394.9749,41.45,50.51,21.2939,84.5508,1.487,16.32
2021-06-24,150.73,87.9803,175.3,167.7248,80.036,122.7972,133.8264,69.5504,217.8978,24.9275,134.9749,162.6766,339.5645,397.3116,42.11,50.82,21.2766,84.8387,1.487,15.97
2021-06-25,149.67,89.368,176.72,168.6519,79.898,122.7676,134.7721,69.5698,218.2642,24.6812,134.3517,163.0356,339.1472,398.7228,42.37,51.73,21.2853,85.3761,1.536,15.62
2021-06-28,149.94,86.3478,175.6,161.3137,76.4889,119.0593,133.9537,70.2181,216.5353,23.9521,130.2581,163.3002,343.2718,399.5266,40.49,51.11,21.2939,85.3953,1.478,15.76
2021-06-29,146.08,85.0803,183.91,157.7136,75.5627,117.3137,133.5719,70.4601,215.5016,23.7156,129.4241,163.508,344.514,399.7416,40.0,50.76,21.3456,85.6064,1.48,16.02
2021-06-30,153.14,85.7031,178.33,161.4715,76.4987,118.9607,134.2447,70.3827,215.5298,23.824,130.8813,163.8577,343.9706,400.078,40.3,50.12,21.406,85.6736,1.443,15.83
2021-07-01,153.08,86.562,180.59,164.7461,77.4348,121.9195,135.0448,70.6343,217.4279,24.2575,133.4889,164.1411,344.1064,402.2931,40.57,50.59,21.4663,86.1582,1.48,15.48
2021-07-02,150.23,87.6928,182.91,165.1307,78.0851,125.0656,135.3631,71.5052,215.3607,24.1393,135.4255,164.3206,348.0563,405.3681,40.28,51.71,21.3801,86.9164,1.431,15.07
2021-07-06,148.37,87.0438,182.77,163.306,77.0899,124.0991,134.0447,71.8826,212.2316,23.7451,134.3422,162.5633,349.5606,404.6297,39.41,50.8,21.4577,87.0171,1.37,16.44
2021-07-07,143.72,84.868,185.15,160.7318,76.4889,122.7381,134.2628,72.2504,210.2583,23.3215,133.8436,161.9207,350.2982,406.0597,38.54,48.68,21.4922,86.9691,1.321,16.2
2021-07-08,142.53,84.7564,178.56,159.3509,75.6908,121.4362,132.9899,71.7375,208.3226,23.085,131.955,160.0217,348.1824,402.7511,38.0,47.55,21.406,86.7532,1.288,19.0
2021-07-09,149.64,85.9733,180.23,165.4464,78.2821,124.316,135.0267,72.202,212.7202,23.6269,136.5951,163.3096,350.3563,407.0504,38.89,49.07,21.3542,87.5641,1.356,16.18
2021-07-12,146.69,86.3263,177.18,165.0617,77.9176,124.1188,135.5813,72.4246,212.8988,23.5382,135.9145,165.0764,351.7247,408.5084,37.87,48.41,21.3801,88.1639,1.363,16.17
2021-07-13,143.41,85.7168,176.49,159.8046,76.144,121.7617,134.6448,72.4052,208.8864,22.9175,132.6261,163.3758,351.7247,407.1157,36.7,48.08,21.5094,87.1083,1.415,17.12
2021-07-14,139.09,85.2538,169.33,158.7887,76.4889,122.166,134.5993,72.6375,205.6634,22.8584,133.8628,162.1854,352.3556,407.7233,35.99,47.15,21.406,86.9499,1.356,16.33
2021-07-15,137.5,84.9706,167.33,157.1119,76.4396,121.2094,134.5266,72.231,204.4982,22.7106,133.767,161.8074,349.8807,406.3307,36.23,46.42,21.4663,86.4797,1.297,17.01
2021-07-16,134.31,84.0044,167.36,155.4549,74.4198,118.1027,133.3354,71.7278,201.9799,22.0899,129.472,160.0028,347.047,403.1436,35.28,46.19,21.4922,85.4145,1.3,18.45
2021-07-19,131.88,80.9818,175.5,149.5665,70.9613,115.4004,130.7076,70.9246,198.9542,21.2524,125.4455,157.8014,344.2035,397.1901,34.27,45.56,21.5267,84.4356,1.181,22.5
2021-07-20,136.09,83.4446,177.56,153.9853,73.0305,119.2369,132.9445,71.8246,205.1278,22.3264,129.4528,161.4484,348.2019,402.882,35.56,46.32,21.5525,85.9951,1.209,19.73
2021-07-21,139.25,85.9357,179.02,160.1991,76.4593,123.2114,134.3538,72.2601,208.6609,23.016,134.5626,164.2167,350.8902,406.1438,36.64,47.52,21.5008,86.7868,1.28,17.91
2021-07-22,139.47,85.9506,182.78,157.8418,76.2623,121.5151,133.7083,72.8504,205.3439,22.75,132.7795,163.6687,353.2096,406.9943,36.06,47.57,21.5267,87.161,1.265,17.69
2021-07-23,138.73,86.2702,188.6,159.341,76.3312,123.5369,134.4811,73.8665,206.3023,22.6712,133.4314,165.2087,357.3342,411.1814,36.26,47.46,21.5353,87.9384,1.286,17.2
2021-07-26,142.0,87.372,184.09,160.4753,77.4742,124.9275,135.0539,73.9149,206.9037,23.2525,136.6046,165.8606,357.6156,412.1909,38.65,46.81,21.4663,88.591,1.276,17.58
2021-07-27,141.58,87.9787,179.99,161.4813,77.6909,126.7323,135.1267,73.2665,204.4888,22.9569,137.525,164.1789,353.6754,410.3123,38.0,45.82,21.4318,87.6937,1.234,19.36
2021-07-28,143.3,87.2009,186.85,160.9586,77.9176,127.7481,134.8448,73.3245,207.4957,23.2328,138.5987,165.3126,355.034,410.144,38.23,46.14,21.3715,87.4106,1.261,18.31
2021-07-29,143.47,86.7312,178.06,161.4912,79.829,132.6498,135.8359,73.4891,209.0931,23.1737,141.7721,166.3519,355.6649,411.8451,38.29,44.69,21.2939,88.3942,1.269,17.7
2021-07-30,144.01,85.3181,174.29,158.6703,78.696,129.6418,135.3085,73.0439,207.7118,22.553,139.9505,165.3693,353.8113,409.8449,37.95,43.46,21.3542,86.5757,1.239,18.24
2021-08-02,145.49,85.0314,177.63,157.0133,76.2327,126.111,134.8448,72.9278,206.6782,22.3559,138.8864,165.237,353.8403,408.985,38.28,43.49,21.3284,86.8252,1.174,19.46
2021-08-03,145.65,83.7917,177.13,152.6636,74.6858,124.3456,136.0632,73.4794,207.5333,22.3953,136.7389,167.1456,355.9851,412.3124,37.06,42.79,21.337,87.4681,1.176,18.04
2021-08-04,147.4,81.6903,178.52,151.1545,71.8284,122.6789,134.6175,73.5181,204.9492,21.9125,132.2713,166.8243,356.4995,410.2841,36.05,41.81,21.3715,86.6189,1.184,17.97
2021-08-05,150.32,86.4716,181.33,159.4791,73.7892,124.6612,135.4904,73.9245,208.6327,22.7106,135.8665,168.8557,358.7608,412.8825,37.95,43.07,21.3715,87.449,1.217,17.28
2021-08-06,149.99,85.5029,181.56,146.8541,74.3705,124.9177,136.4724,73.76,209.9106,22.7796,135.7419,169.7816,357.1886,413.5647,37.24,44.28,21.4922,86.854,1.29,16.15
2021-08-09,149.44,84.5159,183.15,146.7654,72.8827,122.8959,136.2269,73.702,208.7548,22.415,131.4469,171.2366,357.8485,413.2283,36.02,43.25,21.5353,86.734,1.317,16.72
2021-08-10,147.95,86.188,190.16,146.5681,73.464,124.6119,137.1725,73.4213,209.1683,22.8288,132.2906,171.8034,356.0143,413.7423,35.85,43.5,21.5525,87.0747,1.342,16.79
2021-08-11,148.16,86.1782,190.56,148.018,72.7053,123.3101,138.0181,73.3729,210.1925,23.154,132.4152,171.6806,355.4029,414.7705,36.61,43.08,21.5094,87.329,1.329,16.17
2021-08-12,151.15,85.9021,188.21,148.2744,71.4343,121.7321,138.0273,73.789,209.6945,22.7599,129.2035,171.964,356.6839,416.0134,35.5,42.73,21.5353,87.3674,1.367,15.59
2021-08-13,152.76,86.3035,194.79,146.5977,71.0796,120.5289,137.9545,74.06,207.787,22.4741,128.8297,171.1421,357.9359,416.7705,34.95,42.22,21.4318,87.1179,1.297,15.45
2021-08-16,148.57,83.4627,187.67,142.1691,71.188,119.8188,138.0636,74.36,205.8513,22.3066,127.6312,169.7626,358.0911,417.7518,33.55,41.5,21.4491,86.7148,1.257,16.12
2021-08-17,143.9,82.7725,185.88,140.6205,70.3505,118.3394,137.4272,73.7504,203.3424,21.8042,124.9757,167.6746,354.9371,415.0135,33.1,41.0,21.5784,84.6564,1.258,17.91
2021-08-18,146.74,81.7166,191.63,138.4309,69.375,117.363,135.8905,72.9858,201.5665,21.6662,124.6305,166.418,351.5209,410.471,33.55,40.88,21.5784,84.9586,1.273,21.57
2021-08-19,142.65,81.3073,182.06,136.1624,68.3405,117.5899,135.3358,73.431,199.1515,21.2524,124.8798,164.7835,353.2192,411.1067,32.61,39.86,21.6818,84.4164,1.242,21.67
2021-08-20,143.7,81.2634,184.08,135.9059,69.1287,120.0949,135.9996,74.1858,202.5155,21.3312,125.7331,165.9834,356.878,414.3778,32.66,39.95,21.656,85.2273,1.26,18.56
2021-08-23,146.79,83.7145,183.08,140.8868,70.4293,121.3376,136.8725,74.989,206.3681,22.0111,128.6091,169.1864,362.2158,418.023,33.73,41.0,21.5267,86.3261,1.255,17.15
2021-08-24,161.42,87.4664,187.45,144.625,73.6512,125.1149,137.2544,75.0181,208.3978,22.6909,131.236,170.5185,363.3221,418.6866,34.99,40.17,21.5094,86.9356,1.29,17.22
2021-08-25,160.35,88.6681,188.25,145.6015,73.9862,125.5686,137.8545,75.0858,209.1307,22.8683,131.2456,171.9168,363.7394,419.5651,36.01,41.55,21.4922,87.2714,1.342,16.79
2021-08-26,152.73,89.1777,191.0,141.8929,72.0747,123.892,136.8634,74.6697,206.9131,22.6318,128.149,170.8681,361.4297,417.0883,35.61,40.62,21.5525,86.4653,1.342,18.84
2021-08-27,154.18,90.3006,187.94,144.7335,73.4542,125.8053,138.0727,75.3664,212.7484,22.9865,130.4019,173.2301,364.9429,420.8174,36.16,40.69,21.4577,87.2522,1.312,16.39
2021-08-30,156.02,89.2133,192.7,142.2184,72.3999,123.9906,137.5817,76.2084,211.8745,22.4249,129.5199,172.7199,369.0383,422.6681,34.46,39.59,21.4577,87.9096,1.285,16.19
2021-08-31,154.99,90.0735,191.4,142.5242,72.5083,123.1424,137.5271,76.0535,212.288,22.6416,129.5583,172.1814,368.7375,422.0418,35.0,39.14,21.4577,88.1207,1.304,16.48
2021-09-01,156.59,89.5713,191.8,144.1713,72.2521,123.5961,137.3271,76.2471,213.7162,22.6121,129.261,171.9924,369.3488,422.2662,34.57,40.62,21.4146,88.1159,1.302,16.11
2021-09-02,157.2,90.1044,191.72,141.8041,72.7053,122.6789,138.2091,76.218,215.2009,22.75,129.8075,172.7766,369.1741,423.5653,34.54,41.4,21.3629,88.1111,1.294,16.41
2021-09-03,158.0,90.2607,193.46,140.6896,70.5672,121.3869,137.6817,76.431,214.2049,22.484,127.5067,172.9939,370.3096,423.4625,33.94,40.32,21.3198,88.0583,1.322,16.41
2021-09-07,165.0,91.5971,197.12,145.4733,70.8234,121.6729,136.6179,76.4503,212.7296,22.553,128.5133,173.0222,370.8336,421.9484,34.72,40.95,21.4232,88.3174,1.37,18.14
2021-09-08,163.93,90.7111,200.92,143.6781,69.848,121.0713,136.5724,76.2761,210.4087,22.2081,128.2544,171.4822,369.5429,421.4344,34.33,40.07,21.4577,88.4182,1.334,17.96
2021-09-09,166.0,90.8176,207.74,144.7335,71.0796,124.0202,136.1723,75.831,210.3053,22.6318,130.469,172.1436,368.2715,419.6305,34.76,40.35,21.406,88.3031,1.299,18.8
2021-09-10,165.2,90.2744,210.37,143.402,71.119,125.6475,135.1994,75.2213,208.2474,21.8928,130.0376,171.0004,365.4766,416.3219,34.58,39.89,21.4405,87.7608,1.341,20.95
2021-09-13,160.32,90.9528,208.64,146.7555,73.1881,128.4188,136.0814,75.1245,209.4314,22.2869,134.1984,171.3877,365.2242,417.3873,36.32,40.07,21.4405,87.9768,1.324,19.37
2021-09-14,163.3,91.2089,203.33,148.5407,73.9665,130.0067,134.7994,75.0181,206.7628,22.0111,136.4609,170.0839,364.1859,415.1349,35.46,39.01,21.4405,87.6841,1.277,19.46
2021-09-15,166.37,93.062,209.85,149.2509,74.3606,129.5924,136.0269,75.5406,208.6327,22.1293,138.7042,172.3609,366.8934,418.6024,35.83,38.48,21.3973,88.2503,1.304,18.18
2021-09-16,168.15,91.8489,221.5,148.1166,74.4887,130.2039,135.6268,75.5794,208.7831,22.3559,138.8192,172.3798,367.1458,417.9388,35.73,39.52,21.4922,88.6533,1.331,18.69
2021-09-17,166.59,91.0801,222.91,150.1978,74.2719,129.405,134.7175,74.6987,209.0555,22.415,137.9564,171.0381,362.798,413.8676,35.79,39.75,21.5698,88.3414,1.37,20.81
2021-09-20,161.64,91.6821,220.32,151.4899,73.395,127.0578,132.6626,73.3052,204.0847,22.553,136.9211,166.4842,355.3014,406.9668,33.07,39.79,21.5784,86.3255,1.309,25.71
2021-09-21,169.29,91.0899,221.36,150.8586,72.597,126.0617,132.1806,73.4116,204.3949,22.3362,136.1445,166.4937,355.7386,406.5824,32.41,44.36,21.5611,86.4553,1.324,24.36
2021-09-22,169.96,94.2425,217.66,156.7766,74.3114,127.4129,133.6355,74.0503,207.5709,22.9372,138.4358,169.2997,359.0613,410.5485,33.48,44.87,21.6215,87.6326,1.336,20.87
2021-09-23,175.13,96.9608,217.0,164.5587,75.8681,132.64,135.6359,74.7374,211.245,23.5678,143.7182,172.786,362.3745,415.5366,35.36,45.48,21.5353,88.5217,1.41,18.63
2021-09-24,175.88,97.5812,220.52,169.6383,78.5876,133.6163,135.8297,74.876,210.2261,23.9324,146.2108,173.1306,362.7144,416.2211,36.62,46.63,21.5956,88.8532,1.46,17.75
2021-09-27,174.26,97.0003,216.73,167.3302,79.1295,136.8907,136.5065,74.1879,213.4212,24.1097,147.9461,173.5754,359.8192,415.0303,36.2,47.25,21.6215,89.329,1.484,18.76
2021-09-28,168.58,95.2859,206.32,166.4721,79.0014,134.6716,134.8695,72.2205,208.5673,23.8043,147.2462,169.3161,349.6372,406.6667,34.94,45.98,21.6991,87.6086,1.534,23.25
2021-09-29,168.07,93.1344,205.83,163.9964,77.4742,133.3007,135.217,72.2109,208.1243,23.686,145.6356,168.0383,349.064,407.3511,34.06,44.52,21.8543,87.6951,1.541,22.56
2021-09-30,167.75,92.9797,205.98,161.6589,75.9667,130.2927,132.9857,71.6294,206.1733,23.2821,141.9734,166.2115,347.7815,402.3724,33.85,44.8,21.8198,86.2342,1.529,23.14
2021-10-01,173.01,96.1915,203.99,167.4683,80.637,136.2496,134.8055,72.395,209.5004,24.5235,149.5279,167.8962,349.9383,407.1543,36.99,47.05,21.7767,86.883,1.479,21.1
2021-10-04,164.5,96.3344,197.68,168.4547,79.4743,136.6046,134.1745,70.9219,207.5965,24.3757,148.7322,165.6057,342.5934,401.9036,36.02,45.72,21.7077,86.1958,1.481,22.96
2021-10-05,164.74,95.2699,199.5,166.7878,80.8833,137.8276,135.1348,71.8329,208.3128,24.2082,149.0198,167.9247,347.218,406.0853,35.8,45.61,21.7508,86.5418,1.529,21.3
2021-10-06,167.25,95.8911,205.26,167.8826,80.2724,137.4429,135.2994,72.2981,207.2289,23.8634,148.8952,167.8016,349.4428,407.7731,36.42,47.01,21.8111,86.8157,1.524,21.0
2021-10-07,169.6,96.7058,204.92,169.944,80.5877,139.2281,136.4059,72.9765,210.424,23.6466,151.2344,169.7325,352.649,411.2986,35.96,47.91,21.8025,88.1661,1.571,19.54
2021-10-08,169.97,96.9161,204.42,167.6557,82.5386,139.5634,136.4059,72.6954,208.8407,23.6269,150.6017,169.4391,350.8906,410.5485,36.03,47.77,21.7853,87.7624,1.605,18.77
2021-10-11,166.67,96.6435,195.3,166.2058,83.2776,140.8849,135.3542,72.2496,207.6436,23.4496,150.3428,168.0572,348.1993,407.5762,35.92,46.29,21.8456,87.4068,1.614,20.0
2021-10-12,172.75,96.5373,199.0,167.2316,84.7654,142.7095,135.025,72.0655,208.784,23.6466,150.9468,168.2181,346.9848,406.573,36.42,46.72,21.8715,88.0988,1.58,19.85
2021-10-13,173.58,96.4523,205.42,166.2058,83.7604,138.8927,134.9976,72.5404,209.7737,23.0653,148.2337,168.9469,349.7635,408.0357,36.02,46.41,21.7508,88.5313,1.549,18.64
2021-10-14,170.5,97.7719,212.43,166.5807,83.9673,139.6324,137.0368,73.8487,212.884,23.2328,148.8089,172.1462,356.205,414.899,37.33,47.28,21.7508,89.4587,1.519,16.86
2021-10-15,169.18,99.4217,214.07,169.6383,84.7358,142.532,138.0245,74.4205,212.2148,23.2328,153.4298,174.1055,358.4492,418.0588,37.86,48.36,21.7249,90.8283,1.576,16.3
2021-10-18,172.32,98.0034,215.37,167.5966,84.6373,142.0783,137.6496,75.1086,212.0923,22.9963,152.6341,175.4212,362.0537,419.2965,37.22,47.07,21.7336,91.9383,1.584,16.31
2021-10-19,170.74,96.4747,213.33,163.9274,83.7702,139.0111,138.6738,75.6513,212.884,22.75,148.6171,176.2731,364.7936,422.5313,36.26,47.05,21.6818,91.6789,1.635,15.7
2021-10-20,169.76,93.3835,215.68,161.4912,81.7405,138.3108,139.881,75.6029,214.2977,22.6022,146.9395,176.4908,364.3176,424.1909,34.99,46.0,21.6474,91.6116,1.636,15.49
2021-10-21,170.5,94.4391,218.82,160.5246,82.6569,139.5535,139.7163,76.1262,214.8444,22.5825,149.2211,176.8883,366.5424,425.2974,34.57,46.47,21.6991,92.9571,1.676,15.01
2021-10-22,166.64,93.7913,213.83,159.4594,81.5041,139.7113,140.0547,75.7773,214.3354,22.2672,148.3583,176.8126,363.4626,424.8566,34.04,45.51,21.656,92.6255,1.655,15.43
2021-10-25,169.24,94.5116,216.33,159.2325,81.8489,140.2143,140.4023,76.3976,216.3713,22.2475,148.3966,179.7469,367.1836,427.1351,34.45,45.72,21.6905,94.9225,1.635,15.24
2021-10-26,171.14,95.6886,212.93,160.5246,81.8194,142.4629,140.329,76.5817,214.7407,22.2475,149.595,179.4724,368.3398,427.5195,33.97,46.02,21.7336,94.937,1.619,15.98
2021-10-27,169.1,95.1034,198.95,161.8956,84.4107,145.1948,138.3355,76.7949,210.7916,21.8633,153.1997,177.2764,369.1948,425.6255,33.09,44.73,21.7249,95.1484,1.529,16.98
2021-10-28,171.7,95.1692,196.0,162.0139,84.1447,144.031,139.378,77.6768,214.9952,22.0308,153.3627,180.1633,373.2948,429.7323,33.32,44.62,21.5956,96.4123,1.568,16.53
2021-10-29,170.66,94.8171,194.8,162.1619,83.9476,141.9698,139.0305,78.1517,214.9386,21.8928,153.4106,180.4852,375.131,430.6043,32.97,43.82,21.768,96.6621,1.557,16.26
2021-11-01,174.6,97.5161,197.94,164.9433,84.46,142.7884,139.7895,78.1033,220.5088,22.5136,155.1459,182.3404,376.4135,431.3449,32.8,44.36,21.6991,98.4353,1.575,16.41
2021-11-02,172.87,96.1116,199.19,157.6544,82.243,139.3957,140.1736,78.4522,220.9707,22.3953,153.449,182.312,377.9874,433.089,32.19,42.89,21.7508,97.7722,1.549,16.03
2021-11-03,172.87,95.387,206.02,160.0314,83.4845,143.2421,140.8869,79.0046,224.9198,22.9471,157.7344,183.391,382.0001,435.7331,32.83,45.72,21.6991,99.531,1.579,15.1
2021-11-04,178.45,95.4528,207.44,155.3957,87.5045,145.4118,140.2925,79.9931,224.835,22.8091,157.3125,182.7001,386.8967,437.7865,32.48,45.27,21.8111,100.8717,1.524,15.44
2021-11-05,201.62,102.5798,198.68,179.6791,90.155,149.7513,141.335,79.9737,227.9075,24.2673,160.6871,182.4634,387.266,439.3054,35.04,47.19,21.7939,101.5205,1.453,16.48
2021-11-08,200.32,103.398,193.15,185.8535,89.4949,149.0905,141.5088,80.0125,228.6144,24.425,161.4349,182.965,386.7413,439.6805,34.87,45.89,21.7508,100.0836,1.497,17.22
2021-11-09,194.68,103.7247,192.01,185.4293,88.618,146.4178,141.3716,79.586,227.2855,24.3068,157.9645,180.1917,384.0793,438.2272,31.33,45.51,21.7249,98.2335,1.432,17.78
2021-11-10,192.22,100.6531,214.24,183.1312,86.7754,144.5143,141.0058,78.5782,223.7039,23.686,154.3406,178.3081,378.4344,434.7017,30.91,43.38,21.9577,97.8683,1.56,18.73
2021-11-11,191.61,97.099,227.42,180.0835,84.7753,141.6049,140.768,78.7429,225.5042,23.5185,150.3907,178.8098,379.4836,434.8423,30.68,43.28,22.0094,97.604,1.56,17.66
2021-11-12,206.54,96.0262,245.97,176.4636,83.4549,141.4964,141.1612,79.6539,225.7303,23.0653,150.0169,179.6048,383.4769,438.124,30.79,45.12,21.9836,97.9308,1.582,16.29
2021-11-15,207.21,94.1994,242.72,175.1814,82.9131,140.9441,141.335,79.6345,224.835,23.2131,149.2499,179.0559,383.3894,438.274,31.49,43.61,22.1043,97.8491,1.623,16.49
2021-11-16,207.04,93.2327,234.65,173.0904,82.4401,139.7902,141.0424,80.2935,225.2496,22.6515,147.6297,179.9835,386.1195,440.0086,30.55,45.76,22.1905,99.3916,1.634,16.37
2021-11-17,199.11,92.6863,229.46,175.1617,83.7309,142.5418,140.4296,80.2354,222.2996,22.5037,150.2469,178.611,386.3234,438.9398,30.02,44.11,22.1474,100.026,1.604,17.11
2021-11-18,204.33,93.0624,228.81,174.1655,82.9722,141.6147,139.9084,80.9913,221.3571,22.1391,149.2978,178.5637,390.3264,440.4306,29.78,45.0,22.087,101.16,1.589,17.59
2021-11-19,196.42,91.6527,215.25,172.7649,83.3761,142.384,138.6006,81.3596,219.3401,21.7549,148.5213,177.39,392.5027,439.6431,28.95,44.23,22.1991,101.5973,1.536,17.91
2021-11-22,181.73,89.974,201.46,170.8712,82.785,141.8909,139.4054,80.5552,218.407,21.8731,149.9497,177.8443,387.946,438.4053,28.17,42.6,22.3112,101.3427,1.625,19.17
2021-11-23,178.27,91.6974,184.31,175.5365,82.8736,143.7253,140.4937,80.2548,218.0301,21.7746,150.9372,177.8822,386.1778,438.9867,28.4,42.68,22.3025,100.6074,1.667,19.38
2021-11-24,179.89,90.9919,184.93,174.126,81.6519,143.2914,140.4937,80.5843,218.2657,21.7943,151.1001,178.6962,387.4214,440.1587,28.21,42.08,22.3888,100.8141,1.645,18.58
2021-11-26,173.86,84.4289,187.92,157.6149,76.9815,134.3363,137.1375,78.9367,210.0376,20.2277,141.3502,175.1561,380.0763,430.3418,26.75,40.52,22.2163,98.0653,1.482,28.62
2021-11-29,180.08,85.4649,183.01,164.2233,79.1985,136.1707,137.7685,80.4583,209.9057,20.2474,144.5427,177.8443,388.325,435.6205,26.58,39.7,22.2594,99.5887,1.53,22.96
2021-11-30,172.54,82.3252,178.77,158.8873,77.6121,133.2119,134.5129,79.1984,205.6267,19.9912,141.4653,173.3578,382.6219,427.1444,25.86,38.0,22.156,98.2431,1.443,27.19
2021-12-01,163.08,80.9606,161.62,153.5316,76.686,128.1723,133.3332,78.0936,200.999,19.0946,136.6143,169.6473,376.1123,422.4,25.05,36.02,22.2163,96.4699,1.434,31.12
2021-12-02,169.6,85.0701,166.12,159.0747,82.0755,137.6698,136.3236,78.8398,206.6069,20.2671,144.8782,172.487,378.823,428.8697,25.66,38.12,22.225,97.8443,1.448,27.95
2021-12-03,166.75,82.8184,157.71,153.4526,79.1886,136.8315,136.095,77.6962,202.3656,19.8238,143.7853,168.7481,372.2358,425.1379,24.75,35.85,22.2163,95.9413,1.343,30.67
2021-12-06,180.85,87.2381,161.54,163.7992,83.1003,142.3248,138.0154,78.4231,206.4278,20.878,150.2278,168.2748,375.2185,430.173,26.95,38.49,22.2508,97.0369,1.434,27.18
2021-12-07,183.14,87.9333,163.46,164.2924,84.5782,141.1808,139.7347,80.5843,211.2157,20.8878,150.0648,173.9635,386.5178,439.071,26.88,38.08,22.2594,99.3003,1.48,21.89
2021-12-08,186.49,90.3684,168.93,170.0328,84.2038,142.4038,139.7254,81.0204,212.6578,21.282,151.1289,174.1245,388.2472,440.2336,27.19,38.81,22.156,99.5502,1.509,19.9
2021-12-09,181.46,88.8177,164.86,167.4289,84.5979,142.3248,139.3231,80.2257,207.8416,21.0258,150.6592,171.2564,382.5344,437.2614,26.76,37.54,22.2336,97.825,1.487,21.58
2021-12-10,180.42,87.5937,158.0,164.6672,85.1595,144.1198,140.329,81.0592,207.2667,20.809,154.168,173.0738,386.6927,441.3775,26.43,36.67,22.1991,98.5074,1.489,18.69
2021-12-13,171.04,84.192,155.25,158.7985,81.4154,140.451,139.6499,80.1403,204.2377,20.0504,147.3325,170.3554,381.1062,437.4677,25.37,35.73,22.2681,95.9701,1.424,20.31
2021-12-14,167.96,83.2292,156.43,156.096,82.2036,140.0269,139.4109,79.2575,202.4793,19.8927,147.6488,168.3154,377.1616,434.458,25.14,37.26,22.3112,95.4127,1.438,21.89
2021-12-15,168.14,83.4427,156.24,155.4746,81.2479,138.3601,140.6516,80.9068,205.6936,19.9026,144.9357,172.0158,385.7599,441.2464,24.87,37.83,22.2767,96.6237,1.463,19.29
2021-12-16,156.38,84.7952,144.44,152.3184,80.2724,137.0879,141.5155,79.1992,201.5339,19.4395,144.5331,169.2926,375.8402,437.3552,24.09,37.7,22.1819,94.4901,1.422,20.57
2021-12-17,157.91,86.5793,148.81,157.1316,82.3711,139.0012,139.5764,78.685,203.3868,19.7351,143.9866,167.4329,373.9652,432.7004,25.68,39.68,22.337,93.8461,1.402,21.57
2021-12-20,157.23,86.5123,148.07,160.209,82.0263,138.439,138.1243,77.7051,200.5318,19.6957,143.4977,164.6813,370.3376,428.0994,24.71,39.7,22.3112,92.3311,1.419,22.87
2021-12-21,165.66,92.6617,151.61,174.8461,87.209,146.5065,140.2656,79.2963,206.2608,20.7302,151.7809,168.4577,378.6259,435.702,26.65,41.97,22.2853,94.723,1.487,21.01
2021-12-22,169.29,93.4227,149.24,179.9257,90.1649,150.6389,141.1112,80.3247,208.246,20.878,155.8649,170.4597,383.237,440.0584,26.73,43.02,22.1991,96.4507,1.457,18.63
2021-12-23,171.31,94.0913,153.68,181.267,92.2439,152.5818,141.9108,80.9165,209.9099,21.2063,158.3671,171.9305,386.1262,442.7965,27.26,43.91,22.1819,97.7887,1.493,17.96
2021-12-27,171.68,93.7882,156.04,179.758,94.2933,153.1538,143.3721,82.2845,211.8762,21.1666,159.8243,175.0142,392.5078,449.0631,27.24,42.96,22.1905,98.7416,1.481,17.68
