macro,macro_label,target,target_label,effect_per_unit,effect_unit,lag_quarters,window,n,r,spearman,perm_p,loo_rmse,naive_rmse,loo_mean_rmse,r_ex2021,n_ex2021,r_from2024,r_diff_qoq,method,confidence,confidence_reason,margin_effect_via_chain_pp,margin_chain_detail
wti,WTI crude y/y (%),adr_fx_effect,FX effect on ADR (pp),-0.1067,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.5721,-0.6454,0.046,1.9779,2.053,2.2868,-0.8573,17,-0.5807,-0.5727,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
wti,WTI crude y/y (%),rev_yoy,revenue y/y (%),-0.0448,revenue y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.1244,-0.1077,0.6803,4.8011,3.8358,4.4172,0.837,18,-0.0218,0.1161,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.12, perm p 0.68",0.0,no medium/high channel
wti,WTI crude y/y (%),rev_fx_pts,FX effect on revenue (pp),-0.0758,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,-0.3937,-0.2943,0.1588,2.4994,2.1985,2.4608,-0.7671,17,0.0214,-0.6155,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.39, perm p 0.16",0.0,no medium/high channel
wti,WTI crude y/y (%),ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),0.0361,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,0.235,0.411,0.4006,3.1156,2.7639,3.0224,0.7538,18,0.3634,0.3267,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.23, perm p 0.40",0.0,no medium/high channel
wti,WTI crude y/y (%),sm_pct_chg,S&M % revenue change y/y (pp),-0.0,S&M % revenue change y/y (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.0,-0.0549,1.0,1.8341,1.4255,1.7273,-0.5905,18,-0.092,-0.5452,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.00, perm p 1.00",0.0,no medium/high channel
jet_fuel_gulf,Gulf Coast jet fuel y/y (%),nights_yoy,nights y/y (%),0.0018,nights y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.0186,0.011,0.9441,3.0888,2.954,3.0266,0.6171,18,0.2171,0.5198,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.02, perm p 0.94",0.0126,adr_exfx:0.46x+0.03
jet_fuel_gulf,Gulf Coast jet fuel y/y (%),nights_accel,nights acceleration (pp q/q),0.0329,nights acceleration (pp q/q) per +1 unit of macro,0,2023Q1-2026Q2,14,0.3339,0.0681,0.2238,3.1869,4.5718,3.0044,-0.5666,17,0.1629,0.2713,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.33, perm p 0.22",0.0126,adr_exfx:0.46x+0.03
jet_fuel_gulf,Gulf Coast jet fuel y/y (%),adr_exfx_yoy,ADR y/y ex-FX (%),0.0273,ADR y/y ex-FX (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.6992,0.707,0.003,1.0268,0.9405,1.1942,0.7879,17,0.7768,0.4403,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),medium,"|r|>=0.6, perm p<0.05, LOO beats mean, sign stable; survives the from-2024 check",0.0126,adr_exfx:0.46x+0.03
jet_fuel_gulf,Gulf Coast jet fuel y/y (%),adr_fx_effect,FX effect on ADR (pp),-0.0324,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.3262,-0.1167,0.2737,2.4116,2.053,2.2868,-0.8068,17,0.3464,-0.4692,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.33, perm p 0.27",0.0126,adr_exfx:0.46x+0.03
jet_fuel_gulf,Gulf Coast jet fuel y/y (%),rev_yoy,revenue y/y (%),0.0745,revenue y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,0.388,0.3802,0.1998,4.5776,3.8358,4.4172,0.7131,18,0.4138,0.1292,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.39, perm p 0.20",0.0126,adr_exfx:0.46x+0.03
jet_fuel_gulf,Gulf Coast jet fuel y/y (%),rev_fx_pts,FX effect on revenue (pp),-0.0432,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,-0.4113,-0.0962,0.1588,2.7014,2.1985,2.4608,-0.8242,17,0.7968,-0.6791,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.41, perm p 0.16",0.0126,adr_exfx:0.46x+0.03
jet_fuel_gulf,Gulf Coast jet fuel y/y (%),ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),-0.0325,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.2472,-0.033,0.4016,3.0423,2.7639,3.0224,0.5185,18,0.0913,0.0768,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.25, perm p 0.40",0.0126,adr_exfx:0.46x+0.03
jet_fuel_gulf,Gulf Coast jet fuel y/y (%),sm_pct_chg,S&M % revenue change y/y (pp),0.0332,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,0.4424,0.4769,0.0999,1.7258,1.4255,1.7273,-0.4219,18,0.3562,0.0736,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0126,adr_exfx:0.46x+0.03
bea_accom_nominal,BEA PCE accommodations nominal y/y,nights_yoy,nights y/y (%),0.4314,nights y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.8759,0.7275,0.001,1.6689,2.954,3.0266,0.9367,18,0.277,0.7206,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.88 but r from 2024 +0.28,0.0,no medium/high channel
bea_accom_nominal,BEA PCE accommodations nominal y/y,nights_accel,nights acceleration (pp q/q),-0.2032,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.5163,-0.389,0.0659,3.0506,4.5718,3.0044,-0.7544,17,-0.217,-0.6361,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
bea_accom_nominal,BEA PCE accommodations nominal y/y,adr_exfx_yoy,ADR y/y ex-FX (%),0.0278,ADR y/y ex-FX (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.1431,0.102,0.6553,1.2474,0.9405,1.1942,0.6678,17,0.6909,0.3181,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.14, perm p 0.66",0.0,no medium/high channel
bea_accom_nominal,BEA PCE accommodations nominal y/y,adr_fx_effect,FX effect on ADR (pp),-0.1301,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.4343,-0.337,0.1249,2.2041,2.053,2.2868,-0.7782,17,-0.3473,-0.5209,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.43, perm p 0.12",0.0,no medium/high channel
bea_accom_nominal,BEA PCE accommodations nominal y/y,rev_yoy,revenue y/y (%),0.5783,revenue y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.8046,0.8066,0.001,3.6646,3.8358,4.4172,0.9838,18,0.8284,0.4258,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),medium,"|r|>=0.8, passes all checks including differencing, but no mechanical story; treat as a hypothesis",0.0,no medium/high channel
bea_accom_nominal,BEA PCE accommodations nominal y/y,rev_fx_pts,FX effect on revenue (pp),-0.1075,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,-0.3421,-0.1217,0.2567,2.6007,2.1985,2.4608,-0.6939,17,0.0879,-0.5267,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.34, perm p 0.26",0.0,no medium/high channel
bea_accom_nominal,BEA PCE accommodations nominal y/y,ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),0.1296,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,0.2635,0.4989,0.3716,3.9343,2.7639,3.0224,0.8919,18,0.7094,0.0999,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.26, perm p 0.37",0.0,no medium/high channel
bea_accom_nominal,BEA PCE accommodations nominal y/y,sm_pct_chg,S&M % revenue change y/y (pp),-0.0592,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.2618,-0.3802,0.3626,1.8297,1.4255,1.7273,-0.7155,18,-0.5187,0.1507,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.26, perm p 0.36",0.0,no medium/high channel
bea_inbound_foreign_travel,BEA foreign travel in the US (inbound) y/y,nights_yoy,nights y/y (%),0.1161,nights y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.8413,0.5736,0.004,1.9363,2.954,3.0266,0.8381,18,0.1769,0.6625,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.84 but r from 2024 +0.18,0.0,no medium/high channel
bea_inbound_foreign_travel,BEA foreign travel in the US (inbound) y/y,nights_accel,nights acceleration (pp q/q),-0.0449,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.4683,-0.4154,0.1049,3.2038,4.5718,3.0044,-0.5902,17,-0.3157,-0.2896,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.47, perm p 0.10",0.0,no medium/high channel
bea_inbound_foreign_travel,BEA foreign travel in the US (inbound) y/y,adr_exfx_yoy,ADR y/y ex-FX (%),-0.0042,ADR y/y ex-FX (%) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.1093,-0.3558,0.7343,1.377,0.9405,1.1942,0.7527,17,-0.3379,0.6911,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.11, perm p 0.73",0.0,no medium/high channel
bea_inbound_foreign_travel,BEA foreign travel in the US (inbound) y/y,adr_fx_effect,FX effect on ADR (pp),-0.0433,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.5939,-0.5352,0.025,1.9042,2.053,2.2868,-0.874,17,-0.7538,-0.5171,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
bea_inbound_foreign_travel,BEA foreign travel in the US (inbound) y/y,rev_yoy,revenue y/y (%),0.1266,revenue y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.6287,0.5824,0.011,3.5955,3.8358,4.4172,0.8861,18,0.1816,0.421,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.63 but r from 2024 +0.18,0.0,no medium/high channel
bea_inbound_foreign_travel,BEA foreign travel in the US (inbound) y/y,rev_fx_pts,FX effect on revenue (pp),-0.0403,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,-0.5333,-0.3679,0.0579,2.3041,2.1985,2.4608,-0.8418,17,-0.5195,-0.5179,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
bea_inbound_foreign_travel,BEA foreign travel in the US (inbound) y/y,ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),0.032,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,0.2325,0.3934,0.4136,3.6368,2.7639,3.0224,0.7545,18,0.5086,0.322,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.23, perm p 0.41",0.0,no medium/high channel
bea_inbound_foreign_travel,BEA foreign travel in the US (inbound) y/y,sm_pct_chg,S&M % revenue change y/y (pp),-0.0253,S&M % revenue change y/y (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.3211,-0.4725,0.2517,2.1786,1.4255,1.7273,-0.6944,18,-0.6166,-0.1819,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.32, perm p 0.25",0.0,no medium/high channel
bea_outbound_us_travel,BEA US travel abroad (outbound) y/y,nights_yoy,nights y/y (%),0.1086,nights y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.8271,0.5604,0.006,1.937,2.954,3.0266,0.8804,18,-0.0032,0.6403,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.83 but r from 2024 -0.00,0.0,no medium/high channel
bea_outbound_us_travel,BEA US travel abroad (outbound) y/y,nights_accel,nights acceleration (pp q/q),-0.0517,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.5162,-0.4945,0.0559,3.1431,4.5718,3.0044,-0.6599,17,-0.4263,-0.5626,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
bea_outbound_us_travel,BEA US travel abroad (outbound) y/y,adr_exfx_yoy,ADR y/y ex-FX (%),-0.0044,ADR y/y ex-FX (%) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.111,-0.4577,0.7033,1.3219,0.9405,1.1942,0.7729,17,-0.6678,0.497,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.11, perm p 0.70",0.0,no medium/high channel
bea_outbound_us_travel,BEA US travel abroad (outbound) y/y,adr_fx_effect,FX effect on ADR (pp),-0.0588,FX effect on ADR (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.5927,-0.4714,0.021,1.9484,2.053,2.2868,-0.8038,17,-0.7207,-0.397,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
bea_outbound_us_travel,BEA US travel abroad (outbound) y/y,rev_yoy,revenue y/y (%),0.0799,revenue y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,0.5424,0.4242,0.041,3.8376,3.8358,4.4172,0.8746,18,-0.3712,0.0327,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
bea_outbound_us_travel,BEA US travel abroad (outbound) y/y,rev_fx_pts,FX effect on revenue (pp),-0.0647,FX effect on revenue (pp) per +1 unit of macro,0,2023Q1-2026Q2,13,-0.6328,-0.4528,0.016,1.9579,2.1985,2.4608,-0.7563,17,-0.8324,-0.4906,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),medium,"|r|>=0.6, perm p<0.05, LOO beats mean, sign stable; survives the from-2024 check",0.0,no medium/high channel
bea_outbound_us_travel,BEA US travel abroad (outbound) y/y,ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),-0.0018,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.0181,0.2659,0.957,3.1194,2.7639,3.0224,0.7195,18,0.1297,-0.3534,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.02, perm p 0.96",0.0,no medium/high channel
bea_outbound_us_travel,BEA US travel abroad (outbound) y/y,sm_pct_chg,S&M % revenue change y/y (pp),-0.0077,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.1332,-0.6352,0.7143,1.8302,1.4255,1.7273,-0.6633,18,-0.6104,0.4274,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.13, perm p 0.71",0.0,no medium/high channel
eu27_platform_nights_yoy,Eurostat EU27 platform nights y/y (%),nights_yoy,nights y/y (%),0.1898,nights y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,0.6209,0.4462,0.01,2.883,2.954,3.0266,0.7363,18,0.0693,0.0115,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.62 but r from 2024 +0.07 and r on q/q differences +0.01,0.0,no medium/high channel
eu27_platform_nights_yoy,Eurostat EU27 platform nights y/y (%),nights_accel,nights acceleration (pp q/q),-0.1207,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.3979,-0.3099,0.1818,3.0436,4.5718,3.0044,-0.6698,17,-0.215,-0.0209,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.40, perm p 0.18",0.0,no medium/high channel
eu27_platform_nights_yoy,Eurostat EU27 platform nights y/y (%),adr_exfx_yoy,ADR y/y ex-FX (%),0.0023,ADR y/y ex-FX (%) per +1 unit of macro,0,2023Q1-2026Q2,13,0.0176,-0.057,0.963,1.2243,0.9789,1.104,0.4748,16,-0.1413,0.2882,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.02, perm p 0.96",0.0,no medium/high channel
eu27_platform_nights_yoy,Eurostat EU27 platform nights y/y (%),adr_fx_effect,FX effect on ADR (pp),-0.1417,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.6139,-0.5352,0.025,1.885,2.053,2.2868,-0.7488,17,-0.5692,-0.3012,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 -0.61 but r on q/q differences -0.30,0.0,no medium/high channel
eu27_platform_nights_yoy,Eurostat EU27 platform nights y/y (%),rev_yoy,revenue y/y (%),0.3688,revenue y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,13,0.677,0.5714,0.008,3.5917,3.9739,4.5502,0.9743,17,0.5162,0.693,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),medium,"|r|>=0.6, perm p<0.05, LOO beats mean, sign stable; survives the from-2024 check",0.0,no medium/high channel
eu27_platform_nights_yoy,Eurostat EU27 platform nights y/y (%),rev_fx_pts,FX effect on revenue (pp),-0.1044,FX effect on revenue (pp) per +1 unit of macro,0,2023Q1-2026Q2,12,-0.3924,-0.3015,0.2108,2.55,2.2764,2.3284,-0.5343,16,-0.025,-0.4621,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.39, perm p 0.21",0.0,no medium/high channel
eu27_platform_nights_yoy,Eurostat EU27 platform nights y/y (%),ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),-0.0215,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.0705,-0.0505,0.8092,3.1083,2.7639,3.0224,0.689,18,0.0697,-0.627,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.07, perm p 0.81",0.0,no medium/high channel
eu27_platform_nights_yoy,Eurostat EU27 platform nights y/y (%),sm_pct_chg,S&M % revenue change y/y (pp),-0.0561,S&M % revenue change y/y (pp) per +1 unit of macro,0,2023Q1-2026Q2,13,-0.2619,-0.2198,0.3796,1.9087,1.4332,1.7899,-0.7498,17,-0.5465,0.2369,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.26, perm p 0.38",0.0,no medium/high channel
