quarter,metric,value,unit,source_quote,source_file,source_verified,note
4Q24,diluted_wa_shares_m_xbrl,-3.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,fcf_musd,458.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,funds_held_for_clients_musd,5931.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,g_and_a_musd,248.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q24,gbv_busd,17.6,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,gbv_yoy_exfx_pct,15.0,pct,Gross Booking Value 12% Y/Y 13% Y/Y 15% Y/Y (ex-FX),letters/4Q24_d915198dex991.htm,True,
4Q24,gbv_yoy_reported_pct,13.0,pct,Gross Booking Value 12% Y/Y 13% Y/Y 15% Y/Y (ex-FX),letters/4Q24_d915198dex991.htm,True,
4Q24,income_tax_musd,161.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,long_term_debt_musd,1995.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,marketing_commentary,"Adjusted EBITDA Margin during Q4 2024 was 31%, down compared to 33% in Q4 2023, ",text,"Adjusted EBITDA Margin during Q4 2024 was 31%, down compared to 33% in Q4 2023, due to investments in sales and marketin",letters/4Q24_d915198dex991.htm,True,
4Q24,net_income_musd,461.3,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,nights_m,111.0,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,nights_yoy_apac_pct,22,pct (bucket midpoint),"In Asia Pacific, we saw low-20s Nights and Experiences Booked growth in Q4 2024",letters/4Q24_d915198dex991.htm,True,bucket: low-20s
4Q24,nights_yoy_emea_pct,11,pct (bucket midpoint),"In EMEA, we saw low-double digits Nights and Experiences Booked growth in Q4 2024",letters/4Q24_d915198dex991.htm,True,bucket: low-double
4Q24,nights_yoy_latam_pct,22,pct (bucket midpoint),"In Latin America, we saw low-20s Nights and Experiences Booked growth in Q4 2024",letters/4Q24_d915198dex991.htm,True,bucket: low-20s
4Q24,nights_yoy_na_pct,5,pct (bucket midpoint),"In North America, we saw mid-single digits Nights and Experiences Booked growth in Q4 2024",letters/4Q24_d915198dex991.htm,True,bucket: mid-single
4Q24,operating_income_musd,430.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q24,ops_support_musd,290.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q24,product_dev_musd,538.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q24,restricted_cash_musd,25.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,revenue_musd,2480.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,revenue_musd_xbrl,2480.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,revenue_yoy_exfx_pct,12.0,pct,Revenue Net Income Adjusted EBITDA 12% Y/Y 19% Margin 31% Margin 12% Y/Y (ex-FX),letters/4Q24_d915198dex991.htm,True,
4Q24,revenue_yoy_reported_pct,12.0,pct,Revenue Net Income Adjusted EBITDA 12% Y/Y 19% Margin 31% Margin 12% Y/Y (ex-FX),letters/4Q24_d915198dex991.htm,True,
4Q24,rsu_tax_withholding_musd,208.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,sales_marketing_musd,547.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q24,sbc_musd,400.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,short_term_investments_musd,3747.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,unearned_fees_musd,1616.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,active_listings_yoy_qual,with supply growing approximately in-line with Nights and Ex,text,with supply growing approximately in-line with Nights and Experienced Booked,letters/1Q25_d40594dex991.htm,True,relative to nights growth only; no number
1Q25,adj_ebitda_musd,417.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,adr_usd,171.34,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,adr_yoy_apac_pct,-1,pct,ADR in Asia Pacific declined 1% in Q1 2025,letters/1Q25_d40594dex991.htm,True,
1Q25,adr_yoy_emea_pct,2,pct,ADR in EMEA increased 2% in Q1 2025,letters/1Q25_d40594dex991.htm,True,
1Q25,adr_yoy_exfx_pct,1.0,pct,"Excluding the impact of FX, ADR in Q1 2025 increased 1%",letters/1Q25_d40594dex991.htm,True,
1Q25,adr_yoy_latam_pct,-7,pct,ADR in Latin America declined 7% in Q1 2025,letters/1Q25_d40594dex991.htm,True,
1Q25,adr_yoy_na_pct,2,pct,ADR in North America increased 2% in Q1 2025,letters/1Q25_d40594dex991.htm,True,
1Q25,app_nights_yoy_pct,17,pct,nights booked on our app in Q1 2025 increasing 17% year-over-year,letters/1Q25_d40594dex991.htm,True,
1Q25,app_share_of_nights_pct,58,pct,App bookings in Q1 accounted for 58% of total nights booked,letters/1Q25_d40594dex991.htm,True,
1Q25,basic_wa_shares_m,621.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
1Q25,buybacks_musd,807.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,capex_musd,8.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
1Q25,cash_and_equivalents_musd,7600.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,cfo_musd,1789.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
1Q25,cfo_musd_xbrl,1789.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,cost_of_revenue_musd,506.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q25,cross_currency_share_of_gbv_pct,20,pct,cross-currency transactions comprise approximately 20% of our GBV,letters/1Q25_d40594dex991.htm,True,
1Q25,diluted_wa_shares_m,632.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,diluted_wa_shares_m_xbrl,632.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,fcf_musd,1781.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,funds_held_for_clients_musd,9175.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,g_and_a_musd,294.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q25,gbv_busd,24.5,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,gbv_yoy_exfx_pct,9.0,pct,Gross Booking Value 8% Y/Y 7% Y/Y 9% Y/Y (ex-FX),letters/1Q25_d40594dex991.htm,True,
1Q25,gbv_yoy_reported_pct,7.0,pct,Gross Booking Value 8% Y/Y 7% Y/Y 9% Y/Y (ex-FX),letters/1Q25_d40594dex991.htm,True,
1Q25,income_tax_musd,19.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,long_term_debt_musd,0.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,marketing_commentary,Marketing expense is expected to grow faster than revenue on a year-over-year ba,text,Marketing expense is expected to grow faster than revenue on a year-over-year basis in Q2 2025,letters/1Q25_d40594dex991.htm,True,
1Q25,na_share_of_nights_pct,30,pct,North America contributes approximately 30% of our Nights and Experiences Booked,letters/1Q25_d40594dex991.htm,True,
1Q25,net_income_musd,154.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,nights_m,143.1,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,nights_yoy_apac_pct,15,pct (bucket midpoint),"In Asia Pacific, we saw mid-teens Nights and Experiences Booked growth in Q1 2025",letters/1Q25_d40594dex991.htm,True,bucket: mid-teens
1Q25,nights_yoy_emea_pct,5,pct (bucket midpoint),"In EMEA, we saw mid-single digits Nights and Experiences Booked growth in Q1 2025",letters/1Q25_d40594dex991.htm,True,bucket: mid-single
1Q25,nights_yoy_ex_na_pct,11,pct,"Excluding North America, Nights and Experiences Booked grew 11% year-over-year in Q1 2025",letters/1Q25_d40594dex991.htm,True,
1Q25,nights_yoy_latam_pct,22,pct (bucket midpoint),"In Latin America, we saw low-20s Nights and Experiences Booked growth in Q1 2025",letters/1Q25_d40594dex991.htm,True,bucket: low-20s
1Q25,nights_yoy_na_pct,2,pct (bucket midpoint),"In North America, we saw low-single digits Nights and Experiences Booked growth in Q1 2025",letters/1Q25_d40594dex991.htm,True,bucket: low-single
1Q25,operating_income_musd,38.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q25,ops_support_musd,303.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q25,product_dev_musd,568.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q25,removed_listings_cum_k,450,thousands,"we’ve removed over 450,000 listings",letters/1Q25_d40594dex991.htm,True,
1Q25,restricted_cash_musd,40.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,revenue_musd,2272.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,revenue_musd_xbrl,2272.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,revenue_yoy_exfx_pct,8.0,pct,Revenue Net Income Adjusted EBITDA 6% Y/Y 7% Margin 18% Margin 8% Y/Y (ex-FX),letters/1Q25_d40594dex991.htm,True,
1Q25,revenue_yoy_reported_pct,6.0,pct,Revenue Net Income Adjusted EBITDA 6% Y/Y 7% Margin 18% Margin 8% Y/Y (ex-FX),letters/1Q25_d40594dex991.htm,True,
1Q25,rsu_tax_withholding_musd,152.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,sales_marketing_musd,563.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q25,sbc_musd,358.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q25,short_term_investments_musd,3892.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q25,unearned_fees_musd,2723.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,active_listings_yoy_qual,with supply growing slightly above Nights and Seats Booked,text,with supply growing slightly above Nights and Seats Booked,letters/2Q25_d17531dex991.htm,True,relative to nights growth only; no number
2Q25,adj_ebitda_musd,1043.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,adr_usd,174.48,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,adr_yoy_apac_pct,2,pct,ADR in Asia Pacific increased 2% in Q2 2025,letters/2Q25_d17531dex991.htm,True,
2Q25,adr_yoy_emea_pct,9,pct,ADR in EMEA increased 9% in Q2 2025,letters/2Q25_d17531dex991.htm,True,
2Q25,adr_yoy_exfx_pct,1.0,pct,"Excluding the impact of FX, ADR in Q2 2025 increased 1%",letters/2Q25_d17531dex991.htm,True,
2Q25,adr_yoy_latam_pct,-3,pct,ADR in Latin America declined 3% in Q2 2025,letters/2Q25_d17531dex991.htm,True,
2Q25,adr_yoy_na_pct,3,pct,ADR in North America increased 3% in Q2 2025,letters/2Q25_d17531dex991.htm,True,
2Q25,app_nights_yoy_pct,17,pct,nights booked on our app in Q2 2025 increasing 17% year-over-year,letters/2Q25_d17531dex991.htm,True,
2Q25,app_share_of_nights_pct,59,pct,App bookings in Q2 accounted for 59% of total nights booked,letters/2Q25_d17531dex991.htm,True,
2Q25,basic_wa_shares_m,615.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
2Q25,buyback_authorization_announced_busd,6.0,USD billions,new share repurchase program with authorization to purchase up to an additional $6 billion of our Class A common stock,letters/2Q25_d17531dex991.htm,True,
2Q25,buybacks_musd,1010.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,capex_musd,13.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
2Q25,cash_and_equivalents_musd,7402.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,cfo_musd,975.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
2Q25,cost_of_revenue_musd,544.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q25,diluted_wa_shares_m,626.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,diluted_wa_shares_m_xbrl,626.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,fcf_musd,962.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,funds_held_for_clients_musd,11067.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,g_and_a_musd,307.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q25,gbv_busd,23.5,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,gbv_yoy_exfx_pct,9.0,pct,"GBV was $23.5 billion, representing a year-over-year increase of 11% (or 9% ex-FX",letters/2Q25_d17531dex991.htm,True,
2Q25,gbv_yoy_reported_pct,11.0,pct,"GBV was $23.5 billion, representing a year-over-year increase of 11% (or 9% ex-FX",letters/2Q25_d17531dex991.htm,True,
2Q25,income_tax_musd,137.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,long_term_debt_musd,0.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,net_income_musd,642.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,nights_m,134.4,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,nights_yoy_apac_pct,15,pct (bucket midpoint),"In Asia Pacific, we saw mid-teens growth in Nights and Seats Booked during Q2 2025",letters/2Q25_d17531dex991.htm,True,bucket: mid-teens
2Q25,nights_yoy_emea_pct,5,pct (bucket midpoint),"In EMEA, we saw mid-single digit growth in Nights and Seats Booked during Q2 2025",letters/2Q25_d17531dex991.htm,True,bucket: mid-single
2Q25,nights_yoy_latam_pct,18,pct (bucket midpoint),"In Latin America, we saw high-teens growth in Nights and Seats Booked during Q2 2025",letters/2Q25_d17531dex991.htm,True,bucket: high-teens
2Q25,nights_yoy_na_pct,2,pct (bucket midpoint),"In North America, we saw low-single digit growth in Nights and Seats Booked during Q2 2025",letters/2Q25_d17531dex991.htm,True,bucket: low-single
2Q25,operating_income_musd,612.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q25,ops_support_musd,332.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q25,product_dev_musd,610.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q25,restricted_cash_musd,44.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,revenue_musd,3096.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,revenue_musd_xbrl,3096.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,revenue_yoy_exfx_pct,13.0,pct,Revenue Net Income Adjusted EBITDA 13% Y/Y 21% Margin 34% Margin 13% Y/Y (ex-FX),letters/2Q25_d17531dex991.htm,True,
2Q25,revenue_yoy_reported_pct,13.0,pct,Revenue Net Income Adjusted EBITDA 13% Y/Y 21% Margin 34% Margin 13% Y/Y (ex-FX),letters/2Q25_d17531dex991.htm,True,
2Q25,rsu_tax_withholding_musd,143.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,sales_marketing_musd,691.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q25,sbc_musd,424.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q25,short_term_investments_musd,3954.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q25,unearned_fees_musd,2857.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,active_listings_yoy_qual,with active listings growing approximately in-line with Nigh,text,with active listings growing approximately in-line with Nights and Seats Booked,letters/3Q25_d40503dex991.htm,True,relative to nights growth only; no number
3Q25,adj_ebitda_musd,2051.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,adr_usd,171.29,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,adr_yoy_apac_pct,2,pct,ADR in Asia Pacific increased 2% in Q3 2025,letters/3Q25_d40503dex991.htm,True,
3Q25,adr_yoy_emea_pct,10,pct,ADR in EMEA increased 10% in Q3 2025,letters/3Q25_d40503dex991.htm,True,
3Q25,adr_yoy_exfx_pct,2.0,pct,"Excluding the impact of FX, ADR in Q3 2025 increased 2%",letters/3Q25_d40503dex991.htm,True,
3Q25,adr_yoy_latam_pct,4,pct,ADR in Latin America increased 4% in Q3 2025,letters/3Q25_d40503dex991.htm,True,
3Q25,adr_yoy_na_pct,5,pct,ADR in North America increased 8 5% in Q3 2025,letters/3Q25_d40503dex991.htm,True,page-number artefact in quote
3Q25,app_nights_yoy_pct,17,pct,nights booked on our app in Q3 2025 increasing 17% year-over-year,letters/3Q25_d40503dex991.htm,True,
3Q25,app_share_of_nights_pct,62,pct,App bookings in Q3 accounted for 62% of total nights booked,letters/3Q25_d40503dex991.htm,True,
3Q25,basic_wa_shares_m,611.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
3Q25,buybacks_musd,877.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,capex_musd,7.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
3Q25,cash_and_equivalents_musd,7528.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,cfo_musd,1356.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
3Q25,cost_of_revenue_musd,549.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q25,diluted_wa_shares_m,621.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,diluted_wa_shares_m_xbrl,621.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,fcf_musd,1349.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,funds_held_for_clients_musd,7209.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,g_and_a_musd,330.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q25,gbv_busd,22.9,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,gbv_yoy_exfx_pct,12.0,pct,"GBV was $22.9 billion, representing a year-over-year increase of 14% (or 12% ex-FX",letters/3Q25_d40503dex991.htm,True,
3Q25,gbv_yoy_reported_pct,14.0,pct,"GBV was $22.9 billion, representing a year-over-year increase of 14% (or 12% ex-FX",letters/3Q25_d40503dex991.htm,True,
3Q25,income_tax_musd,418.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,long_term_debt_musd,0.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,net_income_musd,1374.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,nights_m,133.6,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,nights_yoy_apac_pct,15,pct (bucket midpoint),"In Asia Pacific, we saw mid-teens growth in Nights and Seats Booked during Q3 2025",letters/3Q25_d40503dex991.htm,True,bucket: mid-teens
3Q25,nights_yoy_emea_pct,5,pct (bucket midpoint),"In EMEA, we saw mid-single digit growth in Nights and Seats Booked during Q3 2025",letters/3Q25_d40503dex991.htm,True,bucket: mid-single
3Q25,nights_yoy_latam_pct,22,pct (bucket midpoint),"In Latin America, we saw low-20s growth in Nights and Seats Booked during Q3 2025",letters/3Q25_d40503dex991.htm,True,bucket: low-20s
3Q25,nights_yoy_na_pct,5,pct (bucket midpoint),"In North America, we saw mid-single digit growth of Nights and Seats Booked during Q3 2025",letters/3Q25_d40503dex991.htm,True,bucket: mid-single
3Q25,operating_income_musd,1625.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q25,ops_support_musd,365.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q25,product_dev_musd,587.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q25,removed_listings_cum_k,550,thousands,"we’ve removed over 9 550,000 listings",letters/3Q25_d40503dex991.htm,True,cumulative since 2023 quality system; page-number artefact
3Q25,restricted_cash_musd,35.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,revenue_musd,4095.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,revenue_musd_xbrl,4095.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,revenue_yoy_exfx_pct,10.0,pct,Revenue Net Income Adjusted EBITDA 10% Y/Y 34% Margin 50% Margin 10% Y/Y (ex-FX),letters/3Q25_d40503dex991.htm,True,
3Q25,revenue_yoy_reported_pct,10.0,pct,Revenue Net Income Adjusted EBITDA 10% Y/Y 34% Margin 50% Margin 10% Y/Y (ex-FX),letters/3Q25_d40503dex991.htm,True,
3Q25,rsu_tax_withholding_musd,136.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,sales_marketing_musd,639.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q25,sbc_musd,399.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q25,short_term_investments_musd,4156.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q25,unearned_fees_musd,1820.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,active_listings_m,9.0,millions (rounded as stated),We ended 2025 with over 9 million active listings around the world,letters/4Q25_d58192dex991.htm,True,
4Q25,active_listings_yoy_qual,active listings grew relatively in-line with the year-over-y,text,active listings grew relatively in-line with the year-over-year increase of Nights and Seats Booked,letters/4Q25_d58192dex991.htm,True,relative to nights growth only; no number
4Q25,adj_ebitda_musd,786.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,adr_usd,167.51,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,adr_yoy_apac_pct,2,pct,ADR in Asia Pacific increased 2% in Q4 2025,letters/4Q25_d58192dex991.htm,True,
4Q25,adr_yoy_emea_pct,12,pct,ADR in EMEA increased 12% in Q4 2025,letters/4Q25_d58192dex991.htm,True,
