"sheet","address","row","col","is_formula","formula","value","is_number","error"
"Inputs","G72","72","7","False","","WS07 lever; bull is the sponsored-listings case","False",""
"Inputs","A73","73","1","False","","Cost of revenue per $ GBV, y/y change","False",""
"Inputs","B73","73","2","False","","y/y","False",""
"Inputs","C73","73","3","False","","0.01","True",""
"Inputs","D73","73","4","False","","-0.005","True",""
"Inputs","E73","73","5","False","","-0.015","True",""
"Inputs","F73","73","6","True","=CHOOSE(Inputs!$B$4,C73,D73,E73)","-0.005","True",""
"Inputs","G73","73","7","False","","WS07 lever","False",""
"Inputs","A74","74","1","False","","Operations & support cash per night, y/y change","False",""
"Inputs","B74","74","2","False","","y/y","False",""
"Inputs","C74","74","3","False","","-0.02","True",""
"Inputs","D74","74","4","False","","-0.05","True",""
"Inputs","E74","74","5","False","","-0.07","True",""
"Inputs","F74","74","6","True","=CHOOSE(Inputs!$B$4,C74,D74,E74)","-0.05","True",""
"Inputs","G74","74","7","False","","WS07 lever","False",""
"Inputs","A75","75","1","False","","Product development cash (ex-SBC), y/y growth","False",""
"Inputs","B75","75","2","False","","y/y","False",""
"Inputs","C75","75","3","False","","0.085","True",""
"Inputs","D75","75","4","False","","0.095","True",""
"Inputs","E75","75","5","False","","0.095","True",""
"Inputs","F75","75","6","True","=CHOOSE(Inputs!$B$4,C75,D75,E75)","0.095","True",""
"Inputs","G75","75","7","False","","WS07 lever","False",""
"Inputs","A76","76","1","False","","Brand & performance marketing, y/y growth","False",""
"Inputs","B76","76","2","False","","y/y","False",""
"Inputs","C76","76","3","False","","0.11","True",""
"Inputs","D76","76","4","False","","0.135","True",""
"Inputs","E76","76","5","False","","0.125","True",""
"Inputs","F76","76","6","True","=CHOOSE(Inputs!$B$4,C76,D76,E76)","0.135","True",""
"Inputs","G76","76","7","False","","WS07 lever","False",""
"Inputs","A77","77","1","False","","Field operations & policy cash (new-business investment), y/y growth","False",""
"Inputs","B77","77","2","False","","y/y","False",""
"Inputs","C77","77","3","False","","0.09","True",""
"Inputs","D77","77","4","False","","0.12","True",""
"Inputs","E77","77","5","False","","0.105","True",""
"Inputs","F77","77","6","True","=CHOOSE(Inputs!$B$4,C77,D77,E77)","0.12","True",""
"Inputs","G77","77","7","False","","WS07 lever","False",""
"Inputs","A78","78","1","False","","G&A cash, y/y growth","False",""
"Inputs","B78","78","2","False","","y/y","False",""
"Inputs","C78","78","3","False","","0.05","True",""
"Inputs","D78","78","4","False","","0.05","True",""
"Inputs","E78","78","5","False","","0.04","True",""
"Inputs","F78","78","6","True","=CHOOSE(Inputs!$B$4,C78,D78,E78)","0.05","True",""
"Inputs","G78","78","7","False","","WS07 lever","False",""
"Inputs","A79","79","1","False","","D&A + other add-backs, % of revenue","False",""
"Inputs","B79","79","2","False","","% rev","False",""
"Inputs","C79","79","3","False","","0.009","True",""
"Inputs","D79","79","4","False","","0.009","True",""
"Inputs","E79","79","5","False","","0.009","True",""
"Inputs","F79","79","6","True","=CHOOSE(Inputs!$B$4,C79,D79,E79)","0.009","True",""
"Inputs","G79","79","7","False","","WS07 lever","False",""
"Inputs","A80","80","1","False","","SBC, y/y growth","False",""
"Inputs","B80","80","2","False","","y/y","False",""
"Inputs","C80","80","3","False","","0.12","True",""
"Inputs","D80","80","4","False","","0.08","True",""
"Inputs","E80","80","5","False","","0.04","True",""
"Inputs","F80","80","6","True","=CHOOSE(Inputs!$B$4,C80,D80,E80)","0.08","True",""
"Inputs","G80","80","7","False","","WS07 lever","False",""
"Inputs","A81","81","1","False","","Interest income ($M)","False",""
"Inputs","B81","81","2","False","","$M","False",""
"Inputs","C81","81","3","False","","500","True",""
"Inputs","D81","81","4","False","","590","True",""
"Inputs","E81","81","5","False","","680","True",""
"Inputs","F81","81","6","True","=CHOOSE(Inputs!$B$4,C81,D81,E81)","590","True",""
"Inputs","G81","81","7","False","","WS07 lever","False",""
"Inputs","A82","82","1","False","","Interest expense ($M)","False",""
"Inputs","B82","82","2","False","","$M","False",""
"Inputs","C82","82","3","False","","128","True",""
"Inputs","D82","82","4","False","","125","True",""
"Inputs","E82","82","5","False","","122","True",""
"Inputs","F82","82","6","True","=CHOOSE(Inputs!$B$4,C82,D82,E82)","125","True",""
"Inputs","G82","82","7","False","","WS07 lever","False",""
"Inputs","A83","83","1","False","","Cash taxes, % of revenue","False",""
"Inputs","B83","83","2","False","","% rev","False",""
"Inputs","C83","83","3","False","","0.052","True",""
"Inputs","D83","83","4","False","","0.04","True",""
"Inputs","E83","83","5","False","","0.032","True",""
"Inputs","F83","83","6","True","=CHOOSE(Inputs!$B$4,C83,D83,E83)","0.04","True",""
"Inputs","G83","83","7","False","","WS07 lever","False",""
"Inputs","A84","84","1","False","","Change in unearned fees, % of revenue","False",""
"Inputs","B84","84","2","False","","% rev","False",""
"Inputs","C84","84","3","False","","-0.005","True",""
"Inputs","D84","84","4","False","","0","True",""
"Inputs","E84","84","5","False","","0.003","True",""
"Inputs","F84","84","6","True","=CHOOSE(Inputs!$B$4,C84,D84,E84)","0","True",""
"Inputs","G84","84","7","False","","WS07 lever","False",""
"Inputs","A85","85","1","False","","Effective tax rate (net income)","False",""
"Inputs","B85","85","2","False","","% pretax","False",""
"Inputs","C85","85","3","False","","0.21","True",""
"Inputs","D85","85","4","False","","0.2","True",""
"Inputs","E85","85","5","False","","0.19","True",""
"Inputs","F85","85","6","True","=CHOOSE(Inputs!$B$4,C85,D85,E85)","0.2","True",""
"Inputs","G85","85","7","False","","WS02","False",""
"Inputs","A86","86","1","False","","AI referral cost, % of revenue","False",""
"Inputs","B86","86","2","False","","% rev","False",""
"Inputs","C86","86","3","False","","0.0383","True",""
"Inputs","D86","86","4","False","","0.0077","True",""
"Inputs","E86","86","5","False","","0","True",""
"Inputs","F86","86","6","True","=CHOOSE(Inputs!$B$4,C86,D86,E86)","0.0077","True",""
"Inputs","G86","86","7","False","","WS11 11_ai_exposure_scenarios","False",""
"Inputs","A87","87","1","False","","New business outside GBV x take (ads + Services), $M","False",""
"Inputs","B87","87","2","False","","$M","False",""
"Inputs","C87","87","3","False","","114","True",""
"Inputs","D87","87","4","False","","516","True",""
"Inputs","E87","87","5","False","","1096","True",""
"Inputs","F87","87","6","True","=CHOOSE(Inputs!$B$4,C87,D87,E87)","516","True",""
"Inputs","G87","87","7","False","","WS11 Services + sponsored listings","False",""
"Inputs","A88","88","1","False","","Buybacks ($M)","False",""
"Inputs","B88","88","2","False","","$M","False",""
"Inputs","C88","88","3","False","","3000","True",""
"Inputs","D88","88","4","False","","4000","True",""
"Inputs","E88","88","5","False","","4500","True",""
"Inputs","F88","88","6","True","=CHOOSE(Inputs!$B$4,C88,D88,E88)","4000","True",""
"Inputs","G88","88","7","False","","model/assumptions.md","False",""
"Inputs","A89","89","1","False","","Regulatory drag multiplier (x WS11 median)","False",""
"Inputs","B89","89","2","False","","x","False",""
"Inputs","C89","89","3","False","","1.42","True",""
"Inputs","D89","89","4","False","","1.42","True",""
"Inputs","E89","89","5","False","","0","True",""
"Inputs","F89","89","6","True","=CHOOSE(Inputs!$B$4,C89,D89,E89)","1.42","True",""
"Inputs","G89","89","7","False","","WS11 mean/median = 1.230/0.868 = 1.42 (p95/median = 4.56, the documented alternative)","False",""
"Inputs","A90","90","1","False","","Capex, % of revenue","False",""
"Inputs","B90","90","2","False","","% rev","False",""
"Inputs","C90","90","3","False","","0.003","True",""
"Inputs","D90","90","4","False","","0.003","True",""
"Inputs","E90","90","5","False","","0.003","True",""
"Inputs","F90","90","6","True","=CHOOSE(Inputs!$B$4,C90,D90,E90)","0.003","True",""
"Inputs","G90","90","7","False","","WS07","False",""
"Inputs","A91","91","1","False","","Working-capital residual, % of revenue","False",""
"Inputs","B91","91","2","False","","% rev","False",""
"Inputs","C91","91","3","False","","-0.011","True",""
"Inputs","D91","91","4","False","","-0.011","True",""
"Inputs","E91","91","5","False","","-0.011","True",""
"Inputs","F91","91","6","True","=CHOOSE(Inputs!$B$4,C91,D91,E91)","-0.011","True",""
"Inputs","G91","91","7","False","","WS07","False",""
"Inputs","A92","92","1","False","","D&A, % of revenue","False",""
"Inputs","B92","92","2","False","","% rev","False",""
"Inputs","C92","92","3","False","","0.007","True",""
"Inputs","D92","92","4","False","","0.007","True",""
"Inputs","E92","92","5","False","","0.007","True",""
"Inputs","F92","92","6","True","=CHOOSE(Inputs!$B$4,C92,D92,E92)","0.007","True",""
"Inputs","G92","92","7","False","","WS07","False",""
"Inputs","A93","93","1","False","","Total nights growth, FY2028E","False",""
"Inputs","B93","93","2","False","","y/y","False",""
"Inputs","C93","93","3","False","","0.05","True",""
"Inputs","D93","93","4","False","","0.08","True",""
"Inputs","E93","93","5","False","","0.095","True",""
"Inputs","F93","93","6","True","=CHOOSE(Inputs!$B$4,C93,D93,E93)","0.08","True",""
"Inputs","G93","93","7","False","","WS07 lever: no regional build exists three years out","False",""
"Inputs","A94","94","1","False","","ADR ex-FX growth, FY2028E","False",""
"Inputs","B94","94","2","False","","y/y","False",""
"Inputs","C94","94","3","False","","0.01","True",""
"Inputs","D94","94","4","False","","0.025","True",""
"Inputs","E94","94","5","False","","0.035","True",""
"Inputs","F94","94","6","True","=CHOOSE(Inputs!$B$4,C94,D94,E94)","0.025","True",""
"Inputs","G94","94","7","False","","WS07 lever","False",""
"Inputs","A95","95","1","False","","FX effect on revenue, FY2028E","False",""
"Inputs","B95","95","2","False","","y/y","False",""
"Inputs","C95","95","3","False","","0","True",""
"Inputs","D95","95","4","False","","0","True",""
"Inputs","E95","95","5","False","","0","True",""
"Inputs","F95","95","6","True","=CHOOSE(Inputs!$B$4,C95,D95,E95)","0","True",""
"Inputs","G95","95","7","False","","WS07: no FX view three years out; zero in every case so FX does not flatter the path. UNIT: a fraction, percent-formatted (0.015 = +1.5pp), NOT the plain percentage-point number used by the quarterly FX rows in section C","False",""
"Inputs","A96","96","1","False","","FX effect on ADR, FY2028E","False",""
"Inputs","B96","96","2","False","","y/y","False",""
"Inputs","C96","96","3","False","","0","True",""
"Inputs","D96","96","4","False","","0","True",""
"Inputs","E96","96","5","False","","0","True",""
"Inputs","F96","96","6","True","=CHOOSE(Inputs!$B$4,C96,D96,E96)","0","True",""
"Inputs","G96","96","7","False","","same; a fraction, percent-formatted, not a percentage-point number","False",""
"Inputs","A98","98","1","False","","C. QUARTERLY DRIVERS 3Q26 - 4Q27","False",""
"Inputs","A99","99","1","False","","Quarter / driver","False",""
"Inputs","B99","99","2","False","","Unit","False",""
"Inputs","C99","99","3","False","","Bear","False",""
"Inputs","D99","99","4","False","","Base","False",""
"Inputs","E99","99","5","False","","Bull","False",""
"Inputs","F99","99","6","False","","Active","False",""
"Inputs","G99","99","7","False","","Source","False",""
"Inputs","A100","100","1","False","","3Q26  North America nights growth","False",""
"Inputs","B100","100","2","False","","y/y %","False",""
"Inputs","C100","100","3","False","","5","True",""
"Inputs","D100","100","4","False","","7","True",""
"Inputs","E100","100","5","False","","9","True",""
"Inputs","F100","100","6","True","=CHOOSE(Inputs!$B$4,C100,D100,E100)","7","True",""
"Inputs","G100","100","7","False","","WS10 10_regional_forecast.csv","False",""
"Inputs","A101","101","1","False","","3Q26  EMEA nights growth","False",""
"Inputs","B101","101","2","False","","y/y %","False",""
"Inputs","C101","101","3","False","","6","True",""
"Inputs","D101","101","4","False","","8","True",""
"Inputs","E101","101","5","False","","10","True",""
"Inputs","F101","101","6","True","=CHOOSE(Inputs!$B$4,C101,D101,E101)","8","True",""
"Inputs","G101","101","7","False","","WS10 10_regional_forecast.csv","False",""
"Inputs","A102","102","1","False","","3Q26  Latin America nights growth","False",""
"Inputs","B102","102","2","False","","y/y %","False",""
"Inputs","C102","102","3","False","","15","True",""
"Inputs","D102","102","4","False","","18","True",""
"Inputs","E102","102","5","False","","21","True",""
"Inputs","F102","102","6","True","=CHOOSE(Inputs!$B$4,C102,D102,E102)","18","True",""
"Inputs","G102","102","7","False","","WS10 10_regional_forecast.csv","False",""
"Inputs","A103","103","1","False","","3Q26  Asia Pacific nights growth","False",""
"Inputs","B103","103","2","False","","y/y %","False",""
"Inputs","C103","103","3","False","","14","True",""
"Inputs","D103","103","4","False","","17","True",""
"Inputs","E103","103","5","False","","19","True",""
"Inputs","F103","103","6","True","=CHOOSE(Inputs!$B$4,C103,D103,E103)","17","True",""
"Inputs","G103","103","7","False","","WS10 10_regional_forecast.csv","False",""
"Inputs","A104","104","1","False","","3Q26  ADR ex-FX growth","False",""
"Inputs","B104","104","2","False","","y/y %","False",""
"Inputs","C104","104","3","False","","2","True",""
"Inputs","D104","104","4","False","","3","True",""
"Inputs","E104","104","5","False","","4","True",""
"Inputs","F104","104","6","True","=CHOOSE(Inputs!$B$4,C104,D104,E104)","3","True",""
"Inputs","G104","104","7","False","","WS10 (2026 quarters); WS06 and WS07 both +2.5% base for FY27","False",""
"Inputs","A105","105","1","False","","3Q26  FX effect on revenue","False",""
"Inputs","B105","105","2","False","","pp","False",""
"Inputs","C105","105","3","False","","3","True",""
"Inputs","D105","105","4","False","","3","True",""
"Inputs","E105","105","5","False","","3","True",""
"Inputs","F105","105","6","True","=CHOOSE(Inputs!$B$4,C105,D105,E105)","3","True",""
"Inputs","G105","105","7","False","","2Q26 letter guide (+3.0pp); WS05 lagged fit says +2.19pp","False",""
"Inputs","A106","106","1","False","","3Q26  FX effect on ADR","False",""
"Inputs","B106","106","2","False","","pp","False",""
"Inputs","C106","106","3","False","","0.8","True",""
"Inputs","D106","106","4","False","","0.8","True",""
"Inputs","E106","106","5","False","","0.8","True",""
"Inputs","F106","106","6","True","=CHOOSE(Inputs!$B$4,C106,D106,E106)","0.8","True",""
"Inputs","G106","106","7","False","","WS05 05_fx_schedule.csv broad-USD ADR fit, re-estimated by WS08 (r 0.96)","False",""
"Inputs","A107","107","1","False","","3Q26  Adj. EBITDA margin (2026 quarters only)","False",""
"Inputs","B107","107","2","False","","%","False",""
"Inputs","C107","107","3","False","","48.3","True",""
"Inputs","D107","107","4","False","","49","True",""
"Inputs","E107","107","5","False","","50.2","True",""
"Inputs","F107","107","6","True","=CHOOSE(Inputs!$B$4,C107,D107,E107)","49","True",""
"Inputs","G107","107","7","False","","WS07 5 Nov card: guide is 'down slightly' from 3Q25's 50.1%","False",""
"Inputs","A108","108","1","False","","4Q26  North America nights growth","False",""
"Inputs","B108","108","2","False","","y/y %","False",""
"Inputs","C108","108","3","False","","4","True",""
"Inputs","D108","108","4","False","","7","True",""
"Inputs","E108","108","5","False","","9","True",""
"Inputs","F108","108","6","True","=CHOOSE(Inputs!$B$4,C108,D108,E108)","7","True",""
"Inputs","G108","108","7","False","","WS10 10_regional_forecast.csv","False",""
"Inputs","A109","109","1","False","","4Q26  EMEA nights growth","False",""
"Inputs","B109","109","2","False","","y/y %","False",""
