register_id,vendor,period,metric,value,unit,n_estimates,as_of_timestamp,url,source_path,role,pit_usable,vendor_attributed,note
LSEG-AT_PRINT-2020Q4-adj_ebitda-20210224,LSEG,2020Q4,adj_ebitda,-122.079,musd,26.0,2021-02-21,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2021-02-24 (printed_q_at_print); field last changed 2021-02-21; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q4-free_cash_flow-20250212,LSEG,2024Q4,free_cash_flow,244.457,musd,,2025-01-15,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_q_at_print); field last changed 2025-01-15; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q4-operating_income-20250212,LSEG,2024Q4,operating_income,294.063,musd,33.0,2025-02-10,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_q_at_print); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q1-adj_ebitda-20250212,LSEG,2025Q1,adj_ebitda,375.905,musd,29.0,2025-02-10,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (guided_q_pre_guide); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q1-revenue-20250212,LSEG,2025Q1,revenue,2290.814,musd,30.0,2025-02-10,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (guided_q_pre_guide); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q1-eps_adj-20250212,LSEG,2025Q1,eps_adj,0.246,usd,28.0,2025-02-06,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (guided_q_pre_guide); field last changed 2025-02-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q1-free_cash_flow-20250212,LSEG,2025Q1,free_cash_flow,1165.85,musd,,2025-02-03,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (guided_q_pre_guide); field last changed 2025-02-03; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q1-operating_income-20250212,LSEG,2025Q1,operating_income,38.546,musd,,2025-02-06,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (guided_q_pre_guide); field last changed 2025-02-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-adj_ebitda-20250212,LSEG,FY2025,adj_ebitda,4186.067,musd,43.0,2025-02-10,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (fy_current_pre_guide); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-revenue-20250212,LSEG,FY2025,revenue,12147.521,musd,43.0,2025-02-10,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (fy_current_pre_guide); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-eps_adj-20250212,LSEG,FY2025,eps_adj,4.333,usd,40.0,2025-02-10,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (fy_current_pre_guide); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-free_cash_flow-20250212,LSEG,FY2025,free_cash_flow,4016.029,musd,,2025-02-03,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (fy_current_pre_guide); field last changed 2025-02-03; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-operating_income-20250212,LSEG,FY2025,operating_income,2702.55,musd,,2025-02-10,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (fy_current_pre_guide); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2024-adj_ebitda-20250212,LSEG,FY2024,adj_ebitda,3927.819,musd,43.0,2025-02-10,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_fy_at_print); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2024-revenue-20250212,LSEG,FY2024,revenue,11038.36,musd,43.0,2025-02-10,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_fy_at_print); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2024-eps_adj-20250212,LSEG,FY2024,eps_adj,3.988,usd,40.0,2025-02-10,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_fy_at_print); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2024-free_cash_flow-20250212,LSEG,FY2024,free_cash_flow,3857.422,musd,,2025-01-15,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_fy_at_print); field last changed 2025-01-15; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2024-operating_income-20250212,LSEG,FY2024,operating_income,2421.355,musd,40.0,2025-02-10,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_fy_at_print); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q1-adj_ebitda-20250430,LSEG,2025Q1,adj_ebitda,362.703,musd,33.0,2025-04-30,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (printed_q_at_print); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q1-revenue-20250430,LSEG,2025Q1,revenue,2259.288,musd,33.0,2025-04-30,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (printed_q_at_print); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q1-eps_adj-20250430,LSEG,2025Q1,eps_adj,0.236,usd,29.0,2025-04-30,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (printed_q_at_print); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q1-free_cash_flow-20250430,LSEG,2025Q1,free_cash_flow,1507.912,musd,,2025-04-15,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (printed_q_at_print); field last changed 2025-04-15; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q1-operating_income-20250430,LSEG,2025Q1,operating_income,30.768,musd,31.0,2025-04-30,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (printed_q_at_print); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q2-adj_ebitda-20250430,LSEG,2025Q2,adj_ebitda,947.848,musd,32.0,2025-04-30,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (guided_q_pre_guide); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q2-revenue-20250430,LSEG,2025Q2,revenue,3038.496,musd,32.0,2025-04-30,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (guided_q_pre_guide); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q2-eps_adj-20250430,LSEG,2025Q2,eps_adj,0.892,usd,29.0,2025-04-30,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (guided_q_pre_guide); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q2-free_cash_flow-20250430,LSEG,2025Q2,free_cash_flow,1145.45,musd,,2025-04-25,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (guided_q_pre_guide); field last changed 2025-04-25; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q2-operating_income-20250430,LSEG,2025Q2,operating_income,554.693,musd,,2025-04-30,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (guided_q_pre_guide); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-adj_ebitda-20250430,LSEG,FY2025,adj_ebitda,4217.457,musd,43.0,2025-04-30,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (fy_current_pre_guide); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-revenue-20250430,LSEG,FY2025,revenue,12108.189,musd,43.0,2025-04-30,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (fy_current_pre_guide); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-eps_adj-20250430,LSEG,FY2025,eps_adj,4.262,usd,39.0,2025-04-30,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (fy_current_pre_guide); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-free_cash_flow-20250430,LSEG,FY2025,free_cash_flow,4079.951,musd,,2025-04-25,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (fy_current_pre_guide); field last changed 2025-04-25; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-operating_income-20250430,LSEG,FY2025,operating_income,2761.049,musd,41.0,2025-04-30,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-04-30 (fy_current_pre_guide); field last changed 2025-04-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q2-adj_ebitda-20250805,LSEG,2025Q2,adj_ebitda,970.925,musd,32.0,2025-07-29,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (printed_q_at_print); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q2-revenue-20250805,LSEG,2025Q2,revenue,3035.428,musd,33.0,2025-07-29,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (printed_q_at_print); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q2-eps_adj-20250805,LSEG,2025Q2,eps_adj,0.938,usd,30.0,2025-07-29,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (printed_q_at_print); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q2-free_cash_flow-20250805,LSEG,2025Q2,free_cash_flow,1341.629,musd,,2025-07-22,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (printed_q_at_print); field last changed 2025-07-22; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q2-operating_income-20250805,LSEG,2025Q2,operating_income,553.017,musd,31.0,2025-07-24,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (printed_q_at_print); field last changed 2025-07-24; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q3-adj_ebitda-20250805,LSEG,2025Q3,adj_ebitda,2002.872,musd,32.0,2025-07-29,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (guided_q_pre_guide); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q3-revenue-20250805,LSEG,2025Q3,revenue,4045.782,musd,33.0,2025-07-29,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (guided_q_pre_guide); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q3-eps_adj-20250805,LSEG,2025Q3,eps_adj,2.293,usd,31.0,2025-07-29,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (guided_q_pre_guide); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q3-free_cash_flow-20250805,LSEG,2025Q3,free_cash_flow,1802.35,musd,,2025-07-22,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (guided_q_pre_guide); field last changed 2025-07-22; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q3-operating_income-20250805,LSEG,2025Q3,operating_income,1599.884,musd,,2025-07-24,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (guided_q_pre_guide); field last changed 2025-07-24; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-adj_ebitda-20250805,LSEG,FY2025,adj_ebitda,4206.637,musd,43.0,2025-07-29,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (fy_current_pre_guide); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-revenue-20250805,LSEG,FY2025,revenue,12057.289,musd,44.0,2025-07-29,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (fy_current_pre_guide); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-eps_adj-20250805,LSEG,FY2025,eps_adj,4.234,usd,41.0,2025-07-29,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (fy_current_pre_guide); field last changed 2025-07-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-free_cash_flow-20250805,LSEG,FY2025,free_cash_flow,4343.748,musd,,2025-07-22,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (fy_current_pre_guide); field last changed 2025-07-22; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-operating_income-20250805,LSEG,FY2025,operating_income,2616.54,musd,41.0,2025-07-24,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-08-05 (fy_current_pre_guide); field last changed 2025-07-24; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q3-adj_ebitda-20251105,LSEG,2025Q3,adj_ebitda,2037.911,musd,34.0,2025-11-04,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (printed_q_at_print); field last changed 2025-11-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q3-revenue-20251105,LSEG,2025Q3,revenue,4077.801,musd,36.0,2025-11-04,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (printed_q_at_print); field last changed 2025-11-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q3-eps_adj-20251105,LSEG,2025Q3,eps_adj,2.341,usd,33.0,2025-10-27,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (printed_q_at_print); field last changed 2025-10-27; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q3-free_cash_flow-20251105,LSEG,2025Q3,free_cash_flow,1846.886,musd,,2025-09-29,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (printed_q_at_print); field last changed 2025-09-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q3-operating_income-20251105,LSEG,2025Q3,operating_income,1613.737,musd,33.0,2025-10-17,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (printed_q_at_print); field last changed 2025-10-17; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q4-adj_ebitda-20251105,LSEG,2025Q4,adj_ebitda,747.648,musd,34.0,2025-11-04,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (guided_q_pre_guide); field last changed 2025-11-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q4-revenue-20251105,LSEG,2025Q4,revenue,2671.161,musd,36.0,2025-11-04,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (guided_q_pre_guide); field last changed 2025-11-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q4-eps_adj-20251105,LSEG,2025Q4,eps_adj,0.672,usd,32.0,2025-10-27,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (guided_q_pre_guide); field last changed 2025-10-27; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q4-free_cash_flow-20251105,LSEG,2025Q4,free_cash_flow,104.071,musd,,2025-09-29,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (guided_q_pre_guide); field last changed 2025-09-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2025Q4-operating_income-20251105,LSEG,2025Q4,operating_income,329.607,musd,,2025-10-27,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (guided_q_pre_guide); field last changed 2025-10-27; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-adj_ebitda-20251105,LSEG,FY2025,adj_ebitda,4241.825,musd,43.0,2025-11-04,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (fy_current_pre_guide); field last changed 2025-11-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-revenue-20251105,LSEG,FY2025,revenue,12121.266,musd,45.0,2025-11-04,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (fy_current_pre_guide); field last changed 2025-11-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-eps_adj-20251105,LSEG,FY2025,eps_adj,4.229,usd,41.0,2025-10-27,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (fy_current_pre_guide); field last changed 2025-10-27; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-free_cash_flow-20251105,LSEG,FY2025,free_cash_flow,3943.029,musd,,2025-09-29,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (fy_current_pre_guide); field last changed 2025-09-29; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2025-operating_income-20251105,LSEG,FY2025,operating_income,2644.67,musd,43.0,2025-10-27,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-11-05 (fy_current_pre_guide); field last changed 2025-10-27; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q4-adj_ebitda-20260211,LSEG,2025Q4,adj_ebitda,763.851,musd,34.0,2026-02-10,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2026-02-11 (printed_q_at_print); field last changed 2026-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q4-revenue-20260211,LSEG,2025Q4,revenue,2714.809,musd,34.0,2026-02-03,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2026-02-11 (printed_q_at_print); field last changed 2026-02-03; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q4-eps_adj-20260211,LSEG,2025Q4,eps_adj,0.657,usd,31.0,2026-02-10,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2026-02-11 (printed_q_at_print); field last changed 2026-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2025Q4-free_cash_flow-20260211,LSEG,2025Q4,free_cash_flow,547.633,musd,,2026-01-07,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2026-02-11 (printed_q_at_print); field last changed 2026-01-07; $ fields in USD m; EBITDA is the Street adjusted basis
