model,rule,share_variant,target,window,fx_estimator,fx_estimator_source,n,rmse_pp,bias_pp,mae_pp,rmse_naive_pp,rmse_prior_year_pp,rmse_ar1_pp,ratio_vs_naive,ratio_vs_prior_year,ratio_vs_ar1,sign_accuracy_vs_naive,jackknife_ratio_min,jackknife_ratio_max,jackknife_below_1,jackknife_n,knowable_before_print,scoring,last_q_ratio_vs_naive,last_q_jackknife_max,beats_last_q_ratio,beats_last_q_jackknife_max,in_k_criterion
K_fitted_wf__low_migrant,K_fitted_wf,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.0280306392957557,-0.24242379127320568,0.813405590730153,1.19884558755992,4.0710384766601555,2.6820387327036515,0.8575171397912604,0.25252294842940004,0.38330193623245734,0.9,0.7977642043735256,0.93403171753227,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,True,True,True
K_fitted_wf__low_migrant,K_fitted_wf,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.8413662185392305,-0.041720354007852595,0.6761445756266828,1.0329163412900277,4.214249424169417,2.8270416667211404,0.8145540784923909,0.19964794055944016,0.29761366040107357,0.8888888888888888,0.6936476513847063,0.9313111594712488,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,True,True,True
K_fitted_wf__low_migrant,K_fitted_wf,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.9024512752387827,-0.10492379127320599,0.7199958238907352,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.9514169921741988,0.22167593856276835,0.33647958332393624,0.8,0.872500709242892,1.004921406234052,9,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,False,False,True
K_fitted_wf__low_migrant,K_fitted_wf,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.8660254882872066,0.01461297932548041,0.6688003902495521,0.8984669423654158,4.214249424169417,2.8270416667211404,0.9638924343807244,0.2054993430907073,0.30633630147080226,0.7777777777777778,0.866377491975248,1.0325031637666173,7,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,False,False,True
K_fitted_wf__low_migrant,K_fitted_wf,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.9248664902327647,-0.17367379127320576,0.7429555907301528,1.043177372856859,4.0710384766601555,2.6820387327036515,0.8865860344534826,0.22718195751161682,0.3448371117670047,0.9,0.8157890533889818,0.9604643149531384,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,False,False
K_fitted_wf__low_migrant,K_fitted_wf,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.8128377875812236,-0.013553687341185993,0.6460890200711272,0.932113805392135,4.214249424169417,2.8270416667211404,0.8720370655161227,0.19287842407225939,0.2875223938683469,0.8888888888888888,0.7532277190024955,0.9786523924912691,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,False,False
K_level_fitted__low_migrant,K_level_fitted,low_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.7071067811865476,-0.1,0.5,0.9082951062292475,1.746424919657298,1.2649110640673518,0.7784989441615231,0.404888165089458,0.5590169943749475,0.7142857142857143,0.6963106238227913,0.9128709291752769,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,True,True,False
K_level_fitted__low_migrant,K_level_fitted,low_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.7453559924999299,-0.1111111111111111,0.5555555555555556,0.816496580927726,1.8104634152000358,1.1547005383792515,0.9128709291752769,0.41169348479630913,0.6454972243679028,0.6666666666666666,0.8164965809277261,1.0,5,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,True,True,False
K_level_fitted__low_migrant,K_level_fitted,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,0.6927977546298049,-0.3277722161849789,0.5877622326555436,1.19884558755992,4.0710384766601555,2.6820387327036515,0.5778873958571231,0.17017715715577567,0.2583101228860421,0.8,0.476369531506289,0.6392613261017072,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,True,True,True
K_level_fitted__low_migrant,K_level_fitted,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.6603034700851866,-0.2602159723018927,0.5490937683802979,1.0329163412900277,4.214249424169417,2.8270416667211404,0.6392613261017072,0.15668352857764828,0.23356693955311236,0.7777777777777778,0.5022294703424295,0.7222397750099194,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,True,True,True
K_level_fitted__low_migrant,K_level_fitted,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.6793005307298069,-0.1902722161849792,0.5555728319654231,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.71615840706556,0.16686173187120037,0.25327767360206327,0.7,0.616391481225637,0.7965669990762756,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,True,True,True
K_level_fitted__low_migrant,K_level_fitted,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.7156891160492563,-0.2038826389685597,0.6097722120579419,0.8984669423654158,4.214249424169417,2.8270416667211404,0.7965669990762756,0.16982599841970933,0.2531583189855588,0.6666666666666666,0.6869138067707256,0.8951542422413822,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,True,True,True
K_level_fitted__low_migrant,K_level_fitted,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.624863461033647,-0.2590222161849789,0.5321404180417668,1.043177372856859,4.0710384766601555,2.6820387327036515,0.5990002058062167,0.1534899423368456,0.23298077444383072,0.8,0.5088903549123611,0.6834716195817074,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,True,False
K_level_fitted__low_migrant,K_level_fitted,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.637073332205831,-0.23204930563522602,0.5355139743649903,0.932113805392135,4.214249424169417,2.8270416667211404,0.6834716195817074,0.15117124500322884,0.22534982052270966,0.7777777777777778,0.5814596017766516,0.7657943944148564,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,True,False
