method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2025-05-01,0,973.9438887669976,973.9438887669976,W1,PIT,54,9,884.0026405373007,913.5465355410499,,,1034.3412419929452,1063.8851369966944,,,,,,,LSEG,2025-04-30,2025-04-30,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3081.8); invmae_shrunk_lam1.0; conformal split_conformal n=9",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-08-06,0,2093.525791093749,2093.525791093749,W1,PIT,54,10,2003.584542864052,2024.4696798607465,,,2162.5819023267513,2183.4670393234455,,,,,,,LSEG,2025-08-05,2025-08-05,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (4139.6); invmae_shrunk_lam1.0; conformal split_conformal n=10",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-11-06,0,799.0079523972095,799.0079523972095,W1,PIT,54,11,709.0667041675126,729.951841164207,,,868.0640636302119,888.9492006269063,,,,,,,LSEG,2025-11-05,2025-11-05,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2742.7); invmae_shrunk_lam1.0; conformal split_conformal n=11",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2026-02-12,0,508.59739980560613,508.59739980560613,W1,PIT,54,12,418.6561515759093,439.5412885726037,,,577.6535110386085,598.5386480353029,,,,,,,LSEG,2026-02-11,2026-02-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2661.1); invmae_shrunk_lam1.0; conformal split_conformal n=12",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2026-05-07,0,1264.1185503898569,1264.1185503898569,W1,PIT,54,13,1174.17730216016,1195.0624391568545,,,1333.1746616228593,1354.0597986195537,,,,,,,LSEG,2026-05-06,2026-05-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3640.0); invmae_shrunk_lam1.0; conformal split_conformal n=13",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,280.02401906830414,280.02401906830414,W1,PIT,54,0,243.6208965894246,252.02161716147373,,,308.02642097513456,316.4271415471837,,,,,,,LSEG,2023-02-13,2023-02-13,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (1845.1); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q2,2023-05-09,0,832.3860296921873,832.3860296921873,W1,PIT,54,1,724.175845832203,749.1474267229686,,,915.624632661406,940.5962135521717,,,,,,,LSEG,2023-05-08,2023-05-08,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2463.3); equal_insufficient_prior; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q3,2023-08-03,0,1793.2481486266695,1793.2481486266695,W1,PIT,54,2,1560.1258893052025,1613.9233337640026,,,1972.5729634893364,2026.3704079481365,,,,,,,LSEG,2023-08-02,2023-08-02,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3462.9); equal_insufficient_prior; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q4,2023-11-01,0,648.0587517703032,648.0587517703032,W1,PIT,54,3,563.8111140401637,583.2528765932728,,,712.8646269473335,732.3063895004426,,,,,,,LSEG,2023-10-31,2023-10-31,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2206.7); equal_insufficient_prior; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q1,2024-02-13,0,360.3229991109738,360.3229991109738,W1,PIT,54,4,247.89643882385275,270.38175088127696,,,450.26424734067064,472.74955939809485,,,,,,,LSEG,2024-02-12,2024-02-12,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2102.0); invmae_shrunk_lam0.25; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q2,2024-05-08,0,914.8546644998223,914.8546644998223,W1,PIT,54,5,806.9251666241861,824.9134162701255,,,1004.7959127295192,1022.7841623754585,,,,,,,LSEG,2024-05-07,2024-05-07,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2778.7); invmae_shrunk_lam0.25; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-08-06,0,1987.62401566357,1987.62401566357,W1,PIT,54,6,1882.6925593955903,1897.682767433873,,,2077.565263893267,2092.5554719315496,,,,,,,LSEG,2024-08-05,2024-08-05,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3793.8); invmae_shrunk_lam0.25; conformal split_conformal n=6",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-11-07,0,763.4204662708104,763.4204662708104,W1,PIT,54,7,660.630468294014,673.4792180411135,,,853.3617145005072,866.2104642476068,,,,,,,LSEG,2024-11-06,2024-11-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2475.5); invmae_shrunk_lam0.25; conformal split_conformal n=7",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2025-02-13,0,395.98118400106966,395.98118400106966,W1,PIT,54,8,294.79727974266075,306.0399357713728,,,485.9224322307665,497.1650882594786,,,,,,,LSEG,2025-02-12,2025-02-12,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2301.1); invmae_shrunk_lam0.25; conformal split_conformal n=8",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2025-05-01,0,974.2007327350472,974.2007327350472,W1,PIT,54,9,884.2594845053503,910.523731846021,,,1037.8777336240732,1064.141980964744,,,,,,,LSEG,2025-04-30,2025-04-30,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3081.8); invmae_shrunk_lam0.25; conformal split_conformal n=9",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-08-06,0,2090.4767092925085,2090.4767092925085,W1,PIT,54,10,2000.5354610628117,2021.6774420275556,,,2159.2759765574615,2180.417957522205,,,,,,,LSEG,2025-08-05,2025-08-05,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (4139.6); invmae_shrunk_lam0.25; conformal split_conformal n=10",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-11-06,0,798.0553706975968,798.0553706975968,W1,PIT,54,11,708.1141224679,729.256103432644,,,866.8546379625496,887.9966189272936,,,,,,,LSEG,2025-11-05,2025-11-05,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2742.7); invmae_shrunk_lam0.25; conformal split_conformal n=11",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2026-02-12,0,508.669855870405,508.669855870405,W1,PIT,54,12,418.72860764070816,439.87058860545216,,,577.4691231353579,598.6111041001018,,,,,,,LSEG,2026-02-11,2026-02-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2661.1); invmae_shrunk_lam0.25; conformal split_conformal n=12",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2026-05-07,0,1261.7779764433108,1261.7779764433108,W1,PIT,54,13,1171.836728213614,1192.9787091783578,,,1330.5772437082637,1351.7192246730076,,,,,,,LSEG,2026-05-06,2026-05-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3640.0); invmae_shrunk_lam0.25; conformal split_conformal n=13",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,298.29093927000315,298.29093927000315,W1,full_sample,54,13,259.5131171649027,268.46184534300284,,,328.12003319700347,337.0687613751036,,,,,,,LSEG,2023-02-13,2023-02-13,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (1829.9); invmae_shrunk_lam0.5; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q2,2023-05-09,0,856.9555351855668,856.9555351855668,W1,full_sample,54,13,745.5513156114431,771.25998166701,,,942.6510887041235,968.3597547596904,,,,,,,LSEG,2023-05-08,2023-05-08,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2460.4); invmae_shrunk_lam0.5; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q3,2023-08-03,0,1793.673270912878,1793.673270912878,W1,full_sample,54,13,1560.4957456942038,1614.3059438215903,,,1973.0405980041658,2026.8507961315522,,,,,,,LSEG,2023-08-02,2023-08-02,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3434.3); invmae_shrunk_lam0.5; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q4,2023-11-01,0,650.9712438167829,650.9712438167829,W1,full_sample,54,13,566.3449821206011,585.8741194351046,,,716.0683681984613,735.5975055129647,,,,,,,LSEG,2023-10-31,2023-10-31,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2204.1); invmae_shrunk_lam0.5; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q1,2024-02-13,0,353.8742101794217,353.8742101794217,W1,full_sample,54,13,245.08826495040037,266.84545399620464,,,440.9029663626388,462.6601554084431,,,,,,,LSEG,2024-02-12,2024-02-12,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2101.6); invmae_shrunk_lam0.5; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q2,2024-05-08,0,917.1164268275273,917.1164268275273,W1,full_sample,54,13,812.6819194076669,830.0876706443103,,,1004.1451830107444,1021.5509342473878,,,,,,,LSEG,2024-05-07,2024-05-07,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2778.2); invmae_shrunk_lam0.5; conformal split_conformal n=5",1.0
