method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,20.049713631956145,20.049713631956145,W1,PIT,1,12,2.8272809258449705,6.631233570657368,12.987471652866981,27.11195561104531,33.46819369325492,37.272146338067316,10.470495625820988,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_margin_pct|h0|PIT,y[2022Q1] + (y[2022Q4] - y[2021Q4] = +4.873); sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,17.88732494928646,17.88732494928646,W1,full_sample,1,15,5.735205439308318,8.419268018554451,12.904218903656597,22.87043099491632,27.355381880018466,30.0394444592646,7.38796407829951,,,,,,,,2023-11-01,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2023Q1] + (y[2023Q3] - y[2022Q3] = +3.476); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,39.64065842505781,39.64065842505781,W1,PIT,1,16,22.636268515711542,26.39206161839713,32.667827217305536,46.61348963281008,52.88925523171849,56.64504833440407,10.33793501787861,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2023Q2] + (y[2023Q4] - y[2022Q4] = +6.670); sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,39.64065842505781,39.64065842505781,W2,PIT,1,16,22.636268515711542,26.39206161839713,32.667827217305536,46.61348963281008,52.88925523171849,56.64504833440407,10.33793501787861,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2023Q2] + (y[2023Q4] - y[2022Q4] = +6.670); sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,39.64065842505781,39.64065842505781,W1,full_sample,1,16,27.488538915079666,30.1726014943258,34.65755237942795,44.62376447068767,49.10871535578981,51.79277793503595,7.38796407829951,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2023Q2] + (y[2023Q4] - y[2022Q4] = +6.670); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,39.64065842505781,39.64065842505781,W2,full_sample,1,16,27.488538915079666,30.1726014943258,34.65755237942795,44.62376447068767,49.10871535578981,51.79277793503595,7.38796407829951,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2023Q2] + (y[2023Q4] - y[2022Q4] = +6.670); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,59.37195701546342,59.37195701546342,W1,PIT,1,17,43.218513175794754,46.78635614346868,52.74806530759293,65.9958487233339,71.95755788745817,75.52540085513209,9.820596541229648,,,,,,,,2024-05-08,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2023Q3] + (y[2024Q1] - y[2023Q1] = +5.383); sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,59.37195701546342,59.37195701546342,W2,PIT,1,17,43.218513175794754,46.78635614346868,52.74806530759293,65.9958487233339,71.95755788745817,75.52540085513209,9.820596541229648,,,,,,,,2024-05-08,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2023Q3] + (y[2024Q1] - y[2023Q1] = +5.383); sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,59.37195701546342,59.37195701546342,W1,full_sample,1,17,47.21983750548528,49.90390008473142,54.38885096983356,64.35506306109329,68.84001394619543,71.52407652544156,7.38796407829951,,,,,,,,2024-05-08,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2023Q3] + (y[2024Q1] - y[2023Q1] = +5.383); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,59.37195701546342,59.37195701546342,W2,full_sample,1,17,47.21983750548528,49.90390008473142,54.38885096983356,64.35506306109329,68.84001394619543,71.52407652544156,7.38796407829951,,,,,,,,2024-05-08,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2023Q3] + (y[2024Q1] - y[2023Q1] = +5.383); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,32.83495571527044,32.83495571527044,W1,PIT,1,18,17.430426669355867,20.832855350961534,26.51816449578417,39.15174693475671,44.83705607957934,48.23948476118501,9.36528867584705,,,,,,,,2024-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2023Q4] + (y[2024Q2] - y[2023Q2] = -0.438); sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,32.83495571527044,32.83495571527044,W2,PIT,1,18,17.430426669355867,20.832855350961534,26.51816449578417,39.15174693475671,44.83705607957934,48.23948476118501,9.36528867584705,,,,,,,,2024-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2023Q4] + (y[2024Q2] - y[2023Q2] = -0.438); sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,32.83495571527044,32.83495571527044,W1,full_sample,1,18,20.682836205292297,23.36689878453843,27.85184966964058,37.8180617609003,42.30301264600244,44.98707522524858,7.38796407829951,,,,,,,,2024-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2023Q4] + (y[2024Q2] - y[2023Q2] = -0.438); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,32.83495571527044,32.83495571527044,W2,full_sample,1,18,20.682836205292297,23.36689878453843,27.85184966964058,37.8180617609003,42.30301264600244,44.98707522524858,7.38796407829951,,,,,,,,2024-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2023Q4] + (y[2024Q2] - y[2023Q2] = -0.438); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,18.270936972116846,18.270936972116846,W1,PIT,1,19,3.535639403501273,6.790253610142557,12.228571248340703,24.31330269589299,29.751620334091136,33.00623454073242,8.958424827092719,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2024Q1] + (y[2024Q3] - y[2023Q3] = -1.524); sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,18.270936972116846,18.270936972116846,W2,PIT,1,19,3.535639403501273,6.790253610142557,12.228571248340703,24.31330269589299,29.751620334091136,33.00623454073242,8.958424827092719,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2024Q1] + (y[2024Q3] - y[2023Q3] = -1.524); sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,18.270936972116846,18.270936972116846,W1,full_sample,1,19,6.118817462138706,8.802880041384839,13.287830926486984,23.25404301774671,27.738993902848854,30.423056482094985,7.38796407829951,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2024Q1] + (y[2024Q3] - y[2023Q3] = -1.524); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,18.270936972116846,18.270936972116846,W2,full_sample,1,19,6.118817462138706,8.802880041384839,13.287830926486984,23.25404301774671,27.738993902848854,30.423056482094985,7.38796407829951,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2024Q1] + (y[2024Q3] - y[2023Q3] = -1.524); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,30.106306168930434,30.106306168930434,W1,PIT,1,20,16.039651545858877,19.14658126770407,24.33812460714943,35.87448773071144,41.0660310701568,44.17296079200199,8.551918780239625,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2024Q2] + (y[2024Q4] - y[2023Q4] = -2.426); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,30.106306168930434,30.106306168930434,W2,PIT,1,20,16.039651545858877,19.14658126770407,24.33812460714943,35.87448773071144,41.0660310701568,44.17296079200199,8.551918780239625,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2024Q2] + (y[2024Q4] - y[2023Q4] = -2.426); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,30.106306168930434,30.106306168930434,W1,full_sample,1,20,17.954186658952295,20.638249238198426,25.12320012330057,35.0894122145603,39.57436309966244,42.25842567890857,7.38796407829951,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2024Q2] + (y[2024Q4] - y[2023Q4] = -2.426); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,30.106306168930434,30.106306168930434,W2,full_sample,1,20,17.954186658952295,20.638249238198426,25.12320012330057,35.0894122145603,39.57436309966244,42.25842567890857,7.38796407829951,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2024Q2] + (y[2024Q4] - y[2023Q4] = -2.426); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,51.02445486973075,51.02445486973075,W1,PIT,1,21,38.55322698576222,41.30777166030444,45.91049503630388,56.138414703157615,60.741138079157054,63.49568275369927,7.581968194387218,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2024Q3] + (y[2025Q1] - y[2024Q1] = -1.441); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,51.02445486973075,51.02445486973075,W2,PIT,1,21,38.55322698576222,41.30777166030444,45.91049503630388,56.138414703157615,60.741138079157054,63.49568275369927,7.581968194387218,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2024Q3] + (y[2025Q1] - y[2024Q1] = -1.441); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,51.02445486973075,51.02445486973075,W1,full_sample,1,21,38.872335359752604,41.55639793899874,46.041348824100886,56.00756091536061,60.49251180046275,63.17657437970889,7.38796407829951,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2024Q3] + (y[2025Q1] - y[2024Q1] = -1.441); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,51.02445486973075,51.02445486973075,W2,full_sample,1,21,38.872335359752604,41.55639793899874,46.041348824100886,56.00756091536061,60.49251180046275,63.17657437970889,7.38796407829951,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2024Q3] + (y[2025Q1] - y[2024Q1] = -1.441); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,32.00265359280141,32.00265359280141,W1,PIT,1,22,19.09775490882023,21.948085307414118,26.710862428504086,37.29444475709873,42.0572218781887,44.90755227678258,7.845621320055555,,,,,,,,2025-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +1.156); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,32.00265359280141,32.00265359280141,W2,PIT,1,22,19.09775490882023,21.948085307414118,26.710862428504086,37.29444475709873,42.0572218781887,44.90755227678258,7.845621320055555,,,,,,,,2025-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +1.156); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,32.00265359280141,32.00265359280141,W1,full_sample,1,22,19.850534082823266,22.5345966620694,27.01954754717155,36.98575963843127,41.47071052353341,44.15477310277955,7.38796407829951,,,,,,,,2025-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +1.156); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,32.00265359280141,32.00265359280141,W2,full_sample,1,22,19.850534082823266,22.5345966620694,27.01954754717155,36.98575963843127,41.47071052353341,44.15477310277955,7.38796407829951,,,,,,,,2025-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +1.156); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,15.974177194145728,15.974177194145728,W1,PIT,1,23,6.622990442764117,8.688405484997414,12.139623460835102,19.808730927456356,23.259948903294042,25.32536394552734,5.685117871985273,,,,,,,,2025-11-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2025Q1] + (y[2025Q3] - y[2024Q3] = -2.380); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,15.974177194145728,15.974177194145728,W2,PIT,1,23,6.622990442764117,8.688405484997414,12.139623460835102,19.808730927456356,23.259948903294042,25.32536394552734,5.685117871985273,,,,,,,,2025-11-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2025Q1] + (y[2025Q3] - y[2024Q3] = -2.380); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,15.974177194145728,15.974177194145728,W1,full_sample,1,23,3.8220576841675875,6.50612026341372,10.991071148515866,20.95728323977559,25.442234124877736,28.126296704123867,7.38796407829951,,,,,,,,2025-11-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2025Q1] + (y[2025Q3] - y[2024Q3] = -2.380); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,15.974177194145728,15.974177194145728,W2,full_sample,1,23,3.8220576841675875,6.50612026341372,10.991071148515866,20.95728323977559,25.442234124877736,28.126296704123867,7.38796407829951,,,,,,,,2025-11-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2025Q1] + (y[2025Q3] - y[2024Q3] = -2.380); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,31.1355927984876,31.1355927984876,W1,PIT,1,24,23.552633554054122,25.227496702924604,28.02611958900554,34.24506600796966,37.0436888940506,38.718552042921075,4.61011187876184,,,,,,,,2026-02-12,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2025Q2] + (y[2025Q4] - y[2024Q4] = -2.553); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,31.1355927984876,31.1355927984876,W2,PIT,1,24,23.552633554054122,25.227496702924604,28.02611958900554,34.24506600796966,37.0436888940506,38.718552042921075,4.61011187876184,,,,,,,,2026-02-12,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2025Q2] + (y[2025Q4] - y[2024Q4] = -2.553); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,31.1355927984876,31.1355927984876,W1,full_sample,1,24,18.983473288509458,21.667535867755593,26.15248675285774,36.11869884411746,40.60364972921961,43.28771230846574,7.38796407829951,,,,,,,,2026-02-12,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2025Q2] + (y[2025Q4] - y[2024Q4] = -2.553); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,31.1355927984876,31.1355927984876,W2,full_sample,1,24,18.983473288509458,21.667535867755593,26.15248675285774,36.11869884411746,40.60364972921961,43.28771230846574,7.38796407829951,,,,,,,,2026-02-12,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2025Q2] + (y[2025Q4] - y[2024Q4] = -2.553); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,29.555216874868858,29.555216874868858,LIVE,PIT,1,26,21.996785474250668,23.66623110993095,26.455801569006148,32.65463218073157,35.44420263980677,37.113648275487044,4.59520000854227,,,,,,,,2026-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +1.261); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,29.555216874868858,29.555216874868858,LIVE,full_sample,1,26,17.40309736489072,20.08715994413685,24.572110829238994,34.53832292049872,39.023273805600866,41.707336384847,7.38796407829951,,,,,,,,2026-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +1.261); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.555216874868858,29.555216874868858,LIVE,PIT,1,26,21.996785474250668,23.66623110993095,26.455801569006148,32.65463218073157,35.44420263980677,37.113648275487044,4.59520000854227,,,,,,,,2026-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|PIT,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +1.261); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.555216874868858,29.555216874868858,LIVE,full_sample,1,26,17.40309736489072,20.08715994413685,24.572110829238994,34.53832292049872,39.023273805600866,41.707336384847,7.38796407829951,,,,,,,,2026-08-06,seasonal_naive_drift|adj_ebitda_margin_pct|h1|full_sample,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +1.261); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,55.38639689640857,55.38639689640857,W1,PIT,1,12,30.717379276419724,36.16607380301714,45.270603454698325,65.50219033811882,74.6067199898,80.05541451639742,14.99769779862403,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_margin_pct|h2|PIT,y[2022Q3] + (y[2022Q4] - y[2021Q4] = +4.873); sigma additive n=3 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,55.38639689640857,55.38639689640857,W1,full_sample,1,12,40.91559155550142,44.111786842685014,49.45248902789247,61.32030476492467,66.66100695013212,69.85720223731572,8.797624970269819,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_margin_pct|h2|full_sample,y[2022Q3] + (y[2022Q4] - y[2021Q4] = +4.873); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,25.83876973864473,25.83876973864473,W1,PIT,1,13,4.921842295552082,9.541805272110434,17.261560840057818,34.41597863723164,42.13573420517902,46.755697181737375,12.716588941630947,,,,,,,,2023-05-09,seasonal_naive_drift|adj_ebitda_margin_pct|h2|PIT,y[2022Q4] + (y[2023Q1] - y[2022Q1] = -0.765); sigma additive n=4 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,25.83876973864473,25.83876973864473,W1,full_sample,1,13,11.367964397737579,14.564159684921174,19.904861870128627,31.77267760716083,37.113379792368285,40.30957507955188,8.797624970269819,,,,,,,,2023-05-09,seasonal_naive_drift|adj_ebitda_margin_pct|h2|full_sample,y[2022Q4] + (y[2023Q1] - y[2022Q1] = -0.765); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q1,2023-08-03,2,13.591398433028118,13.591398433028118,W1,PIT,1,14,-6.236433258506992,-1.857021006418659,5.460784848073528,21.722012017982706,29.039817872474895,33.41923012456323,12.05446573886546,,,,,,,,2023-08-03,seasonal_naive_drift|adj_ebitda_margin_pct|h2|PIT,y[2023Q1] + (y[2023Q2] - y[2022Q2] = -0.820); sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q1,2023-08-03,2,13.591398433028118,13.591398433028118,W1,full_sample,1,14,-0.8794069078790319,2.3167883793045636,7.657490564512017,19.52530630154422,24.866008486751674,28.062203773935266,8.797624970269819,,,,,,,,2023-08-03,seasonal_naive_drift|adj_ebitda_margin_pct|h2|full_sample,y[2023Q1] + (y[2023Q2] - y[2022Q2] = -0.820); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q2,2023-11-01,2,36.44689829792567,36.44689829792567,W1,PIT,1,15,17.60088308150522,21.763439594281675,28.71888901659282,44.17490757925852,51.130357001569664,55.292913514346125,11.457563705135971,,,,,,,,2023-11-01,seasonal_naive_drift|adj_ebitda_margin_pct|h2|PIT,y[2023Q2] + (y[2023Q3] - y[2022Q3] = +3.476); sigma additive n=6 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q2,2023-11-01,2,36.44689829792567,36.44689829792567,W1,full_sample,1,15,21.976092957018523,25.172288244202115,30.51299042940957,42.38080616644177,47.72150835164923,50.91770363883282,8.797624970269819,,,,,,,,2023-11-01,seasonal_naive_drift|adj_ebitda_margin_pct|h2|full_sample,y[2023Q2] + (y[2023Q3] - y[2022Q3] = +3.476); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,60.65845759141517,60.65845759141517,W1,PIT,1,16,40.54996547616237,44.99136774901683,52.412756210208386,68.90415897262196,76.32554743381351,80.76694970666797,12.225095160911883,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h2|PIT,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +6.670); sigma additive n=7 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,60.65845759141517,60.65845759141517,W2,PIT,1,16,40.54996547616237,44.99136774901683,52.412756210208386,68.90415897262196,76.32554743381351,80.76694970666797,12.225095160911883,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_margin_pct|h2|PIT,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +6.670); sigma additive n=7 (PIT),1.0
