method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_bias,adj_ebitda_musd,2023Q1,2023-02-14,0,261.3129772497341,261.3129772497341,W1,PIT,3,12,125.29002836267848,155.3336850866496,205.53531818483344,317.09063631463476,367.2922694128186,397.33592613678974,82.69608107267084,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,b_pct=+0.1543 b_pt=+4.806 n_pool=4; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q3,2023-08-03,0,1818.4938652550277,1818.4938652550277,W1,PIT,3,14,856.2819520842182,1068.8075931730825,1423.9286210800087,2213.0591094300466,2568.1801373369726,2780.705778425837,584.9833063590876,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,b_pct=+0.1015 b_pt=+3.036 n_pool=6; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,54.2869244186328,54.2869244186328,W1,PIT,3,14,20.573062903738958,28.0195099222785,40.462196394978136,68.11165244228746,80.5543389149871,88.00078593352664,20.496572438106977,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,b_pct=+0.1015 b_pt=+3.036 n_pool=6; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q4,2023-08-03,1,708.8563106202421,708.8563106202421,W1,PIT,3,14,131.6596432921843,259.1462084439457,472.170669064613,945.5419521758712,1158.5664127965385,1286.0529779482997,350.91065725879736,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,b_pct=+0.1649 b_pt=+3.850 n_pool=6; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,32.77914430426896,32.77914430426896,W1,PIT,3,14,10.71522641714667,15.58852743297011,23.731599756725444,41.82668885181248,49.96976117556781,54.843062191391255,13.413909618216282,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,b_pct=+0.1649 b_pt=+3.850 n_pool=6; sigma additive n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q3,2023-08-03,0,1912.6825156166547,1912.6825156166547,W1,PIT,3,14,896.7544619068877,1121.1444927924254,1496.090395846165,2329.2746353871444,2704.220538440884,2928.6105693264217,617.6404009836795,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,b_pct=+0.1586 b_pt=+6.273 n_pool=10; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,57.52383557631187,57.52383557631187,W1,PIT,3,14,21.083782912708955,29.132369141623588,42.58120383359649,72.46646731902725,85.91530201100015,93.96388823991478,22.153978972062053,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,b_pct=+0.1586 b_pt=+6.273 n_pool=10; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q4,2023-08-03,1,762.163096580103,762.163096580103,W1,PIT,3,14,83.05655777113435,233.05215702785966,483.6882267117578,1040.6379664484482,1291.2740361323463,1441.2696353890717,412.86745986486744,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,b_pct=+0.2525 b_pt=+5.684 n_pool=9; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,34.61330477275532,34.61330477275532,W1,PIT,3,14,9.765054781770726,15.253336715287915,24.424015188191298,44.80259435731934,53.973272830222726,59.46155476373991,15.10666334307064,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,b_pct=+0.2525 b_pt=+5.684 n_pool=9; sigma additive n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q4,2023-11-01,0,709.2350559359874,709.2350559359874,W1,PIT,3,15,334.52026084763514,417.28425593184227,555.5792628656078,862.8908490063669,1001.1858559401326,1083.9498510243395,227.81041969238237,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,b_pct=+0.1022 b_pt=+2.606 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,32.12458993649154,32.12458993649154,W1,PIT,3,15,-0.998508763657675,6.317455308021096,18.54211049764301,45.70706937534007,57.93172456496198,65.24768863664076,20.137414148843554,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,b_pct=+0.1022 b_pt=+2.606 n_pool=7; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2023-11-01,1,364.87243904573023,364.87243904573023,W1,PIT,3,15,59.074104346631835,126.61638503994526,239.47657463447226,490.26830345698824,603.1284930515152,670.6707737448286,185.9121867675587,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,b_pct=+0.1557 b_pt=+3.323 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.535145818133774,18.535145818133774,W1,PIT,3,15,-3.4309224519207753,1.4207663261897743,9.527725548332295,27.542566087935253,35.64952531007778,40.50121408818832,13.35442127502,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,b_pct=+0.1557 b_pt=+3.323 n_pool=7; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q4,2023-11-01,0,732.6647464894907,732.6647464894907,W1,PIT,3,15,336.0989020045946,423.68918142170054,570.0486978635377,895.2807951154437,1041.6403115572807,1129.2305909743868,241.09491445745275,,,,,,LSEG,2023-10-31,2023-11-01,ew,b_pct=+0.1386 b_pt=+4.076 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,33.59461961830576,33.59461961830576,W1,PIT,3,15,-0.08417787866042659,7.354524481153497,19.784269968693238,47.404969267918275,59.834714755458016,67.27341711527194,20.47525502885358,,,,,,LSEG,2023-10-31,2023-11-01,ew,b_pct=+0.1386 b_pt=+4.076 n_pool=7; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2023-11-01,1,383.9959649355622,383.9959649355622,W1,PIT,3,15,56.855955202968225,129.112013710004,249.84871935199456,518.1432105191299,638.8799161611204,711.1359746681561,198.88700390861314,,,,,,LSEG,2023-10-31,2023-11-01,ew,b_pct=+0.2163 b_pt=+5.016 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,20.227960575828472,20.227960575828472,W1,PIT,3,15,-2.324137702380817,2.6569886782740397,10.98023245897541,29.475688692681537,37.798932473382905,42.78005885403776,13.710702222182983,,,,,,LSEG,2023-10-31,2023-11-01,ew,b_pct=+0.2163 b_pt=+5.016 n_pool=7; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q4,2023-11-01,0,725.7953422836586,725.7953422836586,W1,PIT,3,15,331.7212861197646,418.76119934089036,564.2010780004797,887.3896065668374,1032.8294852264269,1119.8693984475526,239.58001472402154,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,b_pct=+0.1022 b_pt=+2.606 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,32.12458993649154,32.12458993649154,W1,PIT,3,15,-0.998508763657675,6.317455308021096,18.54211049764301,45.70706937534007,57.93172456496198,65.24768863664076,20.137414148843554,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,b_pct=+0.1022 b_pt=+2.606 n_pool=7; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2023-11-01,1,416.85608194092345,416.85608194092345,W1,PIT,3,15,48.97547364528033,130.2299884273207,266.00271996050725,567.7094439213397,703.4821754545261,784.7366902365666,223.65552914119368,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,b_pct=+0.1557 b_pt=+3.323 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.535145818133774,18.535145818133774,W1,PIT,3,15,-3.4309224519207753,1.4207663261897743,9.527725548332295,27.542566087935253,35.64952531007778,40.50121408818832,13.35442127502,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,b_pct=+0.1557 b_pt=+3.323 n_pool=7; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q4,2023-11-01,0,750.0470588888888,750.0470588888888,W1,PIT,3,15,329.2448521387975,422.1882646418355,577.4926317579677,922.60148601981,1077.9058531359422,1170.8492656389803,255.82957647726684,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,b_pct=+0.1386 b_pt=+4.076 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,33.59461961830576,33.59461961830576,W1,PIT,3,15,-0.08417787866042659,7.354524481153497,19.784269968693238,47.404969267918275,59.834714755458016,67.27341711527194,20.47525502885358,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,b_pct=+0.1386 b_pt=+4.076 n_pool=7; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2023-11-01,1,448.4226033333333,448.4226033333333,W1,PIT,3,15,47.487228524115615,136.04261471315246,284.0147822550265,612.8304244116401,760.8025919535141,849.357978142551,243.75140027036974,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,b_pct=+0.2163 b_pt=+5.016 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,20.227960575828472,20.227960575828472,W1,PIT,3,15,-2.324137702380817,2.6569886782740397,10.98023245897541,29.475688692681537,37.798932473382905,42.78005885403776,13.710702222182983,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,b_pct=+0.2163 b_pt=+5.016 n_pool=7; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q4,2023-11-01,0,711.2781083846235,711.2781083846235,W1,PIT,3,15,348.51783475674097,428.64141113222036,562.5243941749205,860.0318225943265,993.9148056370266,1074.038382012506,220.54258669825393,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,b_pct=+0.1054 b_pt=+1.884 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,31.40301079406273,31.40301079406273,W1,PIT,3,15,-1.2602520766422884,5.954147149381836,18.00909193510474,44.796929653020726,56.85187443874362,64.06627366476775,19.85785381477514,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,b_pct=+0.1054 b_pt=+1.884 n_pool=7; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2023-11-01,1,362.330939085506,362.330939085506,W1,PIT,3,15,71.74171384743632,135.92472856788908,243.17173201140378,481.49014615960823,588.7371496031229,652.9201643235756,176.66570476343233,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,b_pct=+0.1477 b_pt=+1.947 n_pool=7; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,17.159169493027893,17.159169493027893,W1,PIT,3,15,-4.321382478989822,0.42306935777031285,8.350840352803655,25.96749863325213,33.895269628285476,38.63972146504561,13.059248324623995,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,b_pct=+0.1477 b_pt=+1.947 n_pool=7; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2023Q4,2023-11-01,0,735.9505983918317,735.9505983918317,W1,PIT,3,15,368.6423942446195,449.7704809945995,585.331956829549,886.5692399541144,1022.1307157890639,1103.258802539044,223.30753212854046,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,b_pct=+0.1437 b_pt=+5.520 n_pool=11; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,35.038909120903654,35.038909120903654,W1,PIT,3,15,0.37038187165232017,8.027687791898142,20.822710244075896,49.255107997731415,62.05013044990916,69.707436370155,21.07696799350168,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,b_pct=+0.1437 b_pt=+5.520 n_pool=11; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2023-11-01,1,384.1056275448645,384.1056275448645,W1,PIT,3,15,55.5749463235926,128.13816518234475,249.38812230436824,518.8231327853607,640.0730899073842,712.6363087661364,199.7324721410998,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,b_pct=+0.2166 b_pt=+5.034 n_pool=10; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,20.246100911027217,20.246100911027217,W1,PIT,3,15,-3.510472949262102,1.736688326360845,10.504464752046339,29.987737070008095,38.75551349569359,44.002674771316535,14.442971381179442,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,b_pct=+0.2166 b_pt=+5.034 n_pool=10; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2024-02-13,0,352.55523359408727,352.55523359408727,W1,PIT,3,16,175.41779951235253,214.54249358831768,279.91814193651504,425.1923252516595,490.5679735998569,529.692667675822,107.69191323731131,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,b_pct=+0.1041 b_pt=+2.654 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2024-02-13,0,352.55523359408727,352.55523359408727,W2,PIT,3,16,175.41779951235253,214.54249358831768,279.91814193651504,425.1923252516595,490.5679735998569,529.692667675822,107.69191323731131,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,b_pct=+0.1041 b_pt=+2.654 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,18.38485101165939,18.38485101165939,W1,PIT,3,16,-13.576411039146485,-6.5170641173516195,5.2787950663934655,31.490906956925315,43.286766140670395,50.346113062465264,19.431067620309793,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,b_pct=+0.1041 b_pt=+2.654 n_pool=8; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,18.38485101165939,18.38485101165939,W2,PIT,3,16,-13.576411039146485,-6.5170641173516195,5.2787950663934655,31.490906956925315,43.286766140670395,50.346113062465264,19.431067620309793,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,b_pct=+0.1041 b_pt=+2.654 n_pool=8; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q2,2024-02-13,1,1118.2967517533193,1118.2967517533193,W1,PIT,3,16,222.0430948685422,420.0004059352814,750.7783931350343,1485.8151103716043,1816.5930975713572,2014.5504086380963,544.8835338290069,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,b_pct=+0.1569 b_pt=+3.317 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q2,2024-02-13,1,1118.2967517533193,1118.2967517533193,W2,PIT,3,16,222.0430948685422,420.0004059352814,750.7783931350343,1485.8151103716043,1816.5930975713572,2014.5504086380963,544.8835338290069,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,b_pct=+0.1569 b_pt=+3.317 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,38.18071456614776,38.18071456614776,W1,PIT,3,16,17.03594807189779,21.706234308591974,29.510077837763717,46.85135129453181,54.65519482370355,59.325481060397735,12.85510524935834,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,b_pct=+0.1569 b_pt=+3.317 n_pool=8; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,38.18071456614776,38.18071456614776,W2,PIT,3,16,17.03594807189779,21.706234308591974,29.510077837763717,46.85135129453181,54.65519482370355,59.325481060397735,12.85510524935834,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,b_pct=+0.1569 b_pt=+3.317 n_pool=8; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2024-02-13,0,363.87028131937376,363.87028131937376,W1,PIT,3,16,175.83049486272932,217.3632129884269,286.7625639420338,440.97799869671366,510.3773496503206,551.9100677760182,114.32007284754715,,,,,,LSEG,2024-02-12,2024-02-13,ew,b_pct=+0.1396 b_pt=+4.044 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2024-02-13,0,363.87028131937376,363.87028131937376,W2,PIT,3,16,175.83049486272932,217.3632129884269,286.7625639420338,440.97799869671366,510.3773496503206,551.9100677760182,114.32007284754715,,,,,,LSEG,2024-02-12,2024-02-13,ew,b_pct=+0.1396 b_pt=+4.044 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,19.775167517873,19.775167517873,W1,PIT,3,16,-12.787295423406817,-5.5951600763989155,6.422582743665027,33.12775229208098,45.145495112144914,52.33763045915282,19.796571809024865,,,,,,LSEG,2024-02-12,2024-02-13,ew,b_pct=+0.1396 b_pt=+4.044 n_pool=8; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,19.775167517873,19.775167517873,W2,PIT,3,16,-12.787295423406817,-5.5951600763989155,6.422582743665027,33.12775229208098,45.145495112144914,52.33763045915282,19.796571809024865,,,,,,LSEG,2024-02-12,2024-02-13,ew,b_pct=+0.1396 b_pt=+4.044 n_pool=8; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q2,2024-02-13,1,1175.340221743916,1175.340221743916,W1,PIT,3,16,213.3467815669679,425.82416809522493,780.8645647471357,1569.8158787406962,1924.856275392607,2137.333661920864,584.8504842098813,,,,,,LSEG,2024-02-12,2024-02-13,ew,b_pct=+0.2159 b_pt=+4.948 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q2,2024-02-13,1,1175.340221743916,1175.340221743916,W2,PIT,3,16,213.3467815669679,425.82416809522493,780.8645647471357,1569.8158787406962,1924.856275392607,2137.333661920864,584.8504842098813,,,,,,LSEG,2024-02-12,2024-02-13,ew,b_pct=+0.2159 b_pt=+4.948 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,39.81175830860872,39.81175830860872,W1,PIT,3,16,18.003338902037573,22.82020746505815,30.86898363450483,48.754532982712604,56.80330915215929,61.620177715179864,13.258577571422137,,,,,,LSEG,2024-02-12,2024-02-13,ew,b_pct=+0.2159 b_pt=+4.948 n_pool=8; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,39.81175830860872,39.81175830860872,W2,PIT,3,16,18.003338902037573,22.82020746505815,30.86898363450483,48.754532982712604,56.80330915215929,61.620177715179864,13.258577571422137,,,,,,LSEG,2024-02-12,2024-02-13,ew,b_pct=+0.2159 b_pt=+4.948 n_pool=8; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2024-02-13,0,399.5618724093626,399.5618724093626,W1,PIT,3,16,194.38026315663046,239.69912945748953,315.42496800517006,483.6987768135551,559.4246153612356,604.7434816620947,124.74156112784955,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,b_pct=+0.1041 b_pt=+2.654 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2024-02-13,0,399.5618724093626,399.5618724093626,W2,PIT,3,16,194.38026315663046,239.69912945748953,315.42496800517006,483.6987768135551,559.4246153612356,604.7434816620947,124.74156112784955,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,b_pct=+0.1041 b_pt=+2.654 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,18.38485101165939,18.38485101165939,W1,PIT,3,16,-13.576411039146485,-6.5170641173516195,5.2787950663934655,31.490906956925315,43.286766140670395,50.346113062465264,19.431067620309793,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,b_pct=+0.1041 b_pt=+2.654 n_pool=8; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,18.38485101165939,18.38485101165939,W2,PIT,3,16,-13.576411039146485,-6.5170641173516195,5.2787950663934655,31.490906956925315,43.286766140670395,50.346113062465264,19.431067620309793,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,b_pct=+0.1041 b_pt=+2.654 n_pool=8; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q2,2024-02-13,1,1067.2189509972723,1067.2189509972723,W1,PIT,3,16,174.02830045416027,371.3090792752359,700.9566107555692,1433.4812912389752,1763.1288227193086,1960.4096015403843,543.0213581974025,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,b_pct=+0.1569 b_pt=+3.317 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q2,2024-02-13,1,1067.2189509972723,1067.2189509972723,W2,PIT,3,16,174.02830045416027,371.3090792752359,700.9566107555692,1433.4812912389752,1763.1288227193086,1960.4096015403843,543.0213581974025,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,b_pct=+0.1569 b_pt=+3.317 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,38.18071456614776,38.18071456614776,W1,PIT,3,16,17.03594807189779,21.706234308591974,29.510077837763717,46.85135129453181,54.65519482370355,59.325481060397735,12.85510524935834,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,b_pct=+0.1569 b_pt=+3.317 n_pool=8; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,38.18071456614776,38.18071456614776,W2,PIT,3,16,17.03594807189779,21.706234308591974,29.510077837763717,46.85135129453181,54.65519482370355,59.325481060397735,12.85510524935834,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,b_pct=+0.1569 b_pt=+3.317 n_pool=8; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q1,2024-02-13,0,424.693543,424.693543,W1,PIT,3,16,198.7612408192711,248.66335355181076,332.04759593081354,517.3394900691865,600.7237324481893,650.6258451807288,137.3570866603284,,,,,,LSEG,2024-02-12,2024-02-13,ew_usd,b_pct=+0.1396 b_pt=+4.044 n_pool=8; sigma relative n=9 (PIT); street_src=street_pit,1.0
