method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,da,da_musd,2023Q1,2023-02-14,0,18.952397655858398,18.952397655858398,W1,PIT,2,12,-2.150394641909119,2.5106206713070667,10.298972893837952,27.605822417878844,35.39417464040973,40.05518995362591,12.829586749842823,,,,,,,,2023-02-14,mean4|rw,D&A rule mean4; sigma relative n=5 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2023-11-01,1,21.0,21.0,W1,full_sample,2,15,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2023-11-01,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2023-11-01,1,8.0,8.0,W1,full_sample,1,15,1.966233240445865,3.298923192838177,5.525789670454879,10.474210329545121,12.701076807161822,14.033766759554135,3.668269723633073,,,,,,,,2023-11-01,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2023-11-01,2,9.888634185259061,9.888634185259061,W1,PIT,2,15,-13.061226894862822,-7.992245860445463,0.47779919463720416,19.29946917588092,27.769514230963583,32.83849526538094,13.95252483508611,,,,,,,,2023-11-01,mean4|rw,D&A rule mean4; sigma relative n=6 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2023-11-01,2,8.0,8.0,W1,PIT,1,15,-4.9010073066799436,-2.051536404257684,2.709804536414776,13.290195463585224,18.051536404257682,20.901007306679944,7.843255530639724,,,,,,,,2023-11-01,last_value|rw,D&A rule last_value; sigma relative n=6 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2023-11-01,2,20.633970599907517,20.633970599907517,W1,full_sample,2,15,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2023-11-01,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2023-11-01,2,8.0,8.0,W1,full_sample,1,15,-0.2511509454443015,1.5712970209531454,4.616527666150149,11.383472333849852,14.428702979046854,16.2511509454443,5.016343588418116,,,,,,,,2023-11-01,last_value|rw,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2023-11-01,2,10.25,10.25,W1,PIT,2,15,-14.84006014745754,-9.298369128246472,-0.03844641491165135,20.53844641491165,29.79836912824647,35.34006014745754,15.253673479724023,,,,,,,,2023-11-01,mean4|eq,D&A rule mean4; sigma relative n=6 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2023-11-01,2,8.0,8.0,W1,PIT,1,15,-4.9010073066799436,-2.051536404257684,2.709804536414776,13.290195463585224,18.051536404257682,20.901007306679944,7.843255530639724,,,,,,,,2023-11-01,last_value|eq,D&A rule last_value; sigma relative n=6 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2023-11-01,2,21.0,21.0,W1,full_sample,2,15,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2023-11-01,mean4|eq,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2023-11-01,2,8.0,8.0,W1,full_sample,1,15,-0.2511509454443015,1.5712970209531454,4.616527666150149,11.383472333849852,14.428702979046854,16.2511509454443,5.016343588418116,,,,,,,,2023-11-01,last_value|eq,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,11.338285148319104,11.338285148319104,W1,PIT,2,16,-0.3542510344244373,2.2283024698275806,6.543636141359161,16.132934155279045,20.44826782681063,23.030821331062647,7.108557254674493,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=9 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,11.338285148319104,11.338285148319104,W2,PIT,2,16,-0.3542510344244373,2.2283024698275806,6.543636141359161,16.132934155279045,20.44826782681063,23.030821331062647,7.108557254674493,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=9 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,16.0,16.0,W1,PIT,1,16,5.6932921077189995,7.969754986986878,11.773624644952257,20.226375355047743,24.030245013013122,26.306707892281,6.266033477631185,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=9 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,16.0,16.0,W2,PIT,1,16,5.6932921077189995,7.969754986986878,11.773624644952257,20.226375355047743,24.030245013013122,26.306707892281,6.266033477631185,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=9 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,20.633970599907517,20.633970599907517,W1,full_sample,2,16,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,20.633970599907517,20.633970599907517,W2,full_sample,2,16,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,16.0,16.0,W1,full_sample,1,16,8.245282470691205,9.958082210354004,12.820095476289467,19.179904523710533,22.041917789645996,23.754717529308795,4.714533501489236,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,16.0,16.0,W2,full_sample,1,16,8.245282470691205,9.958082210354004,12.820095476289467,19.179904523710533,22.041917789645996,23.754717529308795,4.714533501489236,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,11.0,11.0,W1,PIT,2,16,-1.297235910890586,1.4188788137450103,5.957387428441629,16.042612571558372,20.58112118625499,23.29723591089059,7.476188585656679,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=9 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,11.0,11.0,W2,PIT,2,16,-1.297235910890586,1.4188788137450103,5.957387428441629,16.042612571558372,20.58112118625499,23.29723591089059,7.476188585656679,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=9 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,16.0,16.0,W1,PIT,1,16,5.6932921077189995,7.969754986986878,11.773624644952257,20.226375355047743,24.030245013013122,26.306707892281,6.266033477631185,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=9 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,16.0,16.0,W2,PIT,1,16,5.6932921077189995,7.969754986986878,11.773624644952257,20.226375355047743,24.030245013013122,26.306707892281,6.266033477631185,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=9 (PIT),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,21.0,21.0,W1,full_sample,2,16,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,21.0,21.0,W2,full_sample,2,16,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,16.0,16.0,W1,full_sample,1,16,8.245282470691205,9.958082210354004,12.820095476289467,19.179904523710533,22.041917789645996,23.754717529308795,4.714533501489236,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q1,2024-02-13,0,16.0,16.0,W2,full_sample,1,16,8.245282470691205,9.958082210354004,12.820095476289467,19.179904523710533,22.041917789645996,23.754717529308795,4.714533501489236,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,11.338285148319104,11.338285148319104,W1,PIT,2,16,-6.180517811266219,-2.3111052846366213,4.154513389949935,18.52205690668827,24.98767558127483,28.857088107904428,10.650675946196019,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=8 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,11.338285148319104,11.338285148319104,W2,PIT,2,16,-6.180517811266219,-2.3111052846366213,4.154513389949935,18.52205690668827,24.98767558127483,28.857088107904428,10.650675946196019,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=8 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,16.0,16.0,W1,PIT,1,16,-0.46381452218944474,3.172580629649973,9.248837487790759,22.75116251220924,28.82741937035003,32.463814522189445,10.009288518093273,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=8 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,16.0,16.0,W2,PIT,1,16,-0.46381452218944474,3.172580629649973,9.248837487790759,22.75116251220924,28.82741937035003,32.463814522189445,10.009288518093273,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=8 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,20.633970599907517,20.633970599907517,W1,full_sample,2,16,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,20.633970599907517,20.633970599907517,W2,full_sample,2,16,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,16.0,16.0,W1,full_sample,1,16,3.93246648089173,6.597846385676354,11.051579340909758,20.948420659090242,25.402153614323645,28.06753351910827,7.336539447266146,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,16.0,16.0,W2,full_sample,1,16,3.93246648089173,6.597846385676354,11.051579340909758,20.948420659090242,25.402153614323645,28.06753351910827,7.336539447266146,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,11.0,11.0,W1,PIT,2,16,-7.198478552962428,-3.1789447388724437,3.5375200248754313,18.46247997512457,25.178944738872445,29.198478552962424,11.063889366673314,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=8 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,11.0,11.0,W2,PIT,2,16,-7.198478552962428,-3.1789447388724437,3.5375200248754313,18.46247997512457,25.178944738872445,29.198478552962424,11.063889366673314,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=8 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,16.0,16.0,W1,PIT,1,16,-0.46381452218944474,3.172580629649973,9.248837487790759,22.75116251220924,28.82741937035003,32.463814522189445,10.009288518093273,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=8 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,16.0,16.0,W2,PIT,1,16,-0.46381452218944474,3.172580629649973,9.248837487790759,22.75116251220924,28.82741937035003,32.463814522189445,10.009288518093273,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=8 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,21.0,21.0,W1,full_sample,2,16,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,21.0,21.0,W2,full_sample,2,16,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,16.0,16.0,W1,full_sample,1,16,3.93246648089173,6.597846385676354,11.051579340909758,20.948420659090242,25.402153614323645,28.06753351910827,7.336539447266146,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-02-13,1,16.0,16.0,W2,full_sample,1,16,3.93246648089173,6.597846385676354,11.051579340909758,20.948420659090242,25.402153614323645,28.06753351910827,7.336539447266146,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,11.338285148319104,11.338285148319104,W1,PIT,2,16,-13.029498824205346,-7.647338366838004,1.3460157723979107,21.330554524240295,30.32390866347621,35.70606912084355,14.814560744646348,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=7 (PIT),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,11.338285148319104,11.338285148319104,W2,PIT,2,16,-13.029498824205346,-7.647338366838004,1.3460157723979107,21.330554524240295,30.32390866347621,35.70606912084355,14.814560744646348,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=7 (PIT),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,16.0,16.0,W1,PIT,1,16,-8.089423686994163,-2.7687452143395817,6.121875224166903,25.878124775833097,34.76874521433958,40.08942368699417,14.6453297073253,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=7 (PIT),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,16.0,16.0,W2,PIT,1,16,-8.089423686994163,-2.7687452143395817,6.121875224166903,25.878124775833097,34.76874521433958,40.08942368699417,14.6453297073253,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=7 (PIT),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,20.633970599907517,20.633970599907517,W1,full_sample,2,16,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,20.633970599907517,20.633970599907517,W2,full_sample,2,16,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2024-02-13,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,16.0,16.0,W1,full_sample,1,16,-0.502301890888603,3.1425940419062908,9.233055332300298,22.766944667699704,28.857405958093707,32.5023018908886,10.032687176836232,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,16.0,16.0,W2,full_sample,1,16,-0.502301890888603,3.1425940419062908,9.233055332300298,22.766944667699704,28.857405958093707,32.5023018908886,10.032687176836232,,,,,,,,2024-02-13,last_value|rw,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,11.0,11.0,W1,PIT,2,16,-13.928785290017915,-8.422715366326154,0.7776860582306347,21.222313941769364,30.422715366326155,35.92878529001791,15.155625328328005,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=7 (PIT),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,11.0,11.0,W2,PIT,2,16,-13.928785290017915,-8.422715366326154,0.7776860582306347,21.222313941769364,30.422715366326155,35.92878529001791,15.155625328328005,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=7 (PIT),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,16.0,16.0,W1,PIT,1,16,-8.089423686994163,-2.7687452143395817,6.121875224166903,25.878124775833097,34.76874521433958,40.08942368699417,14.6453297073253,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=7 (PIT),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,16.0,16.0,W2,PIT,1,16,-8.089423686994163,-2.7687452143395817,6.121875224166903,25.878124775833097,34.76874521433958,40.08942368699417,14.6453297073253,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=7 (PIT),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,21.0,21.0,W1,full_sample,2,16,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,21.0,21.0,W2,full_sample,2,16,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2024-02-13,mean4|eq,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,16.0,16.0,W1,full_sample,1,16,-0.502301890888603,3.1425940419062908,9.233055332300298,22.766944667699704,28.857405958093707,32.5023018908886,10.032687176836232,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q3,2024-02-13,2,16.0,16.0,W2,full_sample,1,16,-0.502301890888603,3.1425940419062908,9.233055332300298,22.766944667699704,28.857405958093707,32.5023018908886,10.032687176836232,,,,,,,,2024-02-13,last_value|eq,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,12.239084277032818,12.239084277032818,W1,PIT,2,17,0.20428003985694482,2.862430963655311,7.304084608620994,17.174083945444643,21.615737590410326,24.273888514208693,7.31664145671178,,,,,,,,2024-05-08,mean4|rw,D&A rule mean4; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,12.239084277032818,12.239084277032818,W2,PIT,2,17,0.20428003985694482,2.862430963655311,7.304084608620994,17.174083945444643,21.615737590410326,24.273888514208693,7.31664145671178,,,,,,,,2024-05-08,mean4|rw,D&A rule mean4; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,14.0,14.0,W1,PIT,1,17,5.3814093120579125,7.2850144183399985,10.465855085886108,17.53414491411389,20.714985581660002,22.61859068794209,5.239731090185546,,,,,,,,2024-05-08,last_value|rw,D&A rule last_value; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,14.0,14.0,W2,PIT,1,17,5.3814093120579125,7.2850144183399985,10.465855085886108,17.53414491411389,20.714985581660002,22.61859068794209,5.239731090185546,,,,,,,,2024-05-08,last_value|rw,D&A rule last_value; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,20.633970599907517,20.633970599907517,W1,full_sample,2,17,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2024-05-08,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,20.633970599907517,20.633970599907517,W2,full_sample,2,17,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2024-05-08,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,14.0,14.0,W1,full_sample,1,17,7.214622161854804,8.713321934059753,11.217583541753283,16.782416458246715,19.286678065940247,20.785377838145195,4.125216813803082,,,,,,,,2024-05-08,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,14.0,14.0,W2,full_sample,1,17,7.214622161854804,8.713321934059753,11.217583541753283,16.782416458246715,19.286678065940247,20.785377838145195,4.125216813803082,,,,,,,,2024-05-08,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,11.75,11.75,W1,PIT,2,17,-0.7802345510176739,1.987343042335338,6.611843854229123,16.88815614577088,21.512656957664664,24.280234551017674,7.6178417007480945,,,,,,,,2024-05-08,mean4|eq,D&A rule mean4; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,11.75,11.75,W2,PIT,2,17,-0.7802345510176739,1.987343042335338,6.611843854229123,16.88815614577088,21.512656957664664,24.280234551017674,7.6178417007480945,,,,,,,,2024-05-08,mean4|eq,D&A rule mean4; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,14.0,14.0,W1,PIT,1,17,5.3814093120579125,7.2850144183399985,10.465855085886108,17.53414491411389,20.714985581660002,22.61859068794209,5.239731090185546,,,,,,,,2024-05-08,last_value|eq,D&A rule last_value; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,14.0,14.0,W2,PIT,1,17,5.3814093120579125,7.2850144183399985,10.465855085886108,17.53414491411389,20.714985581660002,22.61859068794209,5.239731090185546,,,,,,,,2024-05-08,last_value|eq,D&A rule last_value; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2024Q2,2024-05-08,0,21.0,21.0,W1,full_sample,2,17,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2024-05-08,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
