method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,pct_rev_last4,adj_ebitda_musd,2023Q1,2023-02-14,0,581.6078218054638,581.6078218054638,W1,PIT,3,12,173.16303561132486,263.3770402885919,414.1206866008766,749.094957010051,899.8386033223356,990.0526079996027,248.3167982254686,,,,,,,,2023-02-14,pct_rev_last4|adj_ebitda_musd|h0|PIT,ratio4=31.52% x rev[guide_cushion]=1845; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q3,2024-05-08,1,1401.11856309543,1401.11856309543,W1,PIT,3,17,414.5472995297834,632.4532383350946,996.5645078228523,1805.6726183680078,2169.7838878557654,2387.689826661077,599.7927398525616,,,,,,,,2024-05-08,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=35.01% x rev[naive]=4002; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q3,2024-05-08,1,1401.11856309543,1401.11856309543,W2,PIT,3,17,414.5472995297834,632.4532383350946,996.5645078228523,1805.6726183680078,2169.7838878557654,2387.689826661077,599.7927398525616,,,,,,,,2024-05-08,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=35.01% x rev[naive]=4002; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q3,2024-05-08,1,1401.11856309543,1401.11856309543,W1,full_sample,3,17,538.1546348097596,728.7591779307297,1047.2510122809504,1754.9861139099098,2073.4779482601302,2264.0824913811007,524.6448158946914,,,,,,,,2024-05-08,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=35.01% x rev[naive]=4002; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q3,2024-05-08,1,1401.11856309543,1401.11856309543,W2,full_sample,3,17,538.1546348097596,728.7591779307297,1047.2510122809504,1754.9861139099098,2073.4779482601302,2264.0824913811007,524.6448158946914,,,,,,,,2024-05-08,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=35.01% x rev[naive]=4002; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q4,2024-08-06,1,856.2863666667764,856.2863666667764,W1,PIT,3,18,284.1016005082333,410.48117717383565,621.6559085709051,1090.9168247626476,1302.0915561597174,1428.4711328253197,347.86363770192435,,,,,,,,2024-08-06,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=34.90% x rev[naive]=2454; sigma relative n=10 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q4,2024-08-06,1,856.2863666667764,856.2863666667764,W2,PIT,3,18,284.1016005082333,410.48117717383565,621.6559085709051,1090.9168247626476,1302.0915561597174,1428.4711328253197,347.86363770192435,,,,,,,,2024-08-06,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=34.90% x rev[naive]=2454; sigma relative n=10 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q4,2024-08-06,1,856.2863666667764,856.2863666667764,W1,full_sample,3,18,328.89042304034405,445.37740422676063,640.0220423266787,1072.550691006874,1267.195329106792,1383.682310293209,320.6339670502438,,,,,,,,2024-08-06,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=34.90% x rev[naive]=2454; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q4,2024-08-06,1,856.2863666667764,856.2863666667764,W2,full_sample,3,18,328.89042304034405,445.37740422676063,640.0220423266787,1072.550691006874,1267.195329106792,1383.682310293209,320.6339670502438,,,,,,,,2024-08-06,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=34.90% x rev[naive]=2454; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q1,2024-11-07,1,812.2531945162002,812.2531945162002,W1,PIT,3,19,278.5188478467054,396.40580460167143,593.3897404936148,1031.1166485387857,1228.100584430729,1345.9875411856951,324.487442483684,,,,,,,,2024-11-07,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=34.52% x rev[naive]=2353; sigma relative n=11 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q1,2024-11-07,1,812.2531945162002,812.2531945162002,W2,PIT,3,19,278.5188478467054,396.40580460167143,593.3897404936148,1031.1166485387857,1228.100584430729,1345.9875411856951,324.487442483684,,,,,,,,2024-11-07,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=34.52% x rev[naive]=2353; sigma relative n=11 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q1,2024-11-07,1,812.2531945162002,812.2531945162002,W1,full_sample,3,19,311.9777531904374,422.4745755987235,607.1099210235714,1017.3964680088291,1202.031813433677,1312.5286358419633,304.1458723916729,,,,,,,,2024-11-07,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=34.52% x rev[naive]=2353; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q1,2024-11-07,1,812.2531945162002,812.2531945162002,W2,full_sample,3,19,311.9777531904374,422.4745755987235,607.1099210235714,1017.3964680088291,1202.031813433677,1312.5286358419633,304.1458723916729,,,,,,,,2024-11-07,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=34.52% x rev[naive]=2353; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q2,2025-02-13,1,1041.9151160300305,1041.9151160300305,W1,PIT,3,20,382.60932444739666,528.2314936512264,771.5597534731892,1312.2704785868716,1555.5987384088346,1701.2209076126644,400.8294603116592,,,,,,,,2025-02-13,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.91% x rev[naive]=3073; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q2,2025-02-13,1,1041.9151160300305,1041.9151160300305,W2,PIT,3,20,382.60932444739666,528.2314936512264,771.5597534731892,1312.2704785868716,1555.5987384088346,1701.2209076126644,400.8294603116592,,,,,,,,2025-02-13,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.91% x rev[naive]=3073; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q2,2025-02-13,1,1041.9151160300305,1041.9151160300305,W1,full_sample,3,20,400.18843768021605,541.9278735085388,778.7682561015041,1305.061975958557,1541.9023585515222,1683.6417943798451,390.1421183228161,,,,,,,,2025-02-13,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.91% x rev[naive]=3073; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q2,2025-02-13,1,1041.9151160300305,1041.9151160300305,W2,full_sample,3,20,400.18843768021605,541.9278735085388,778.7682561015041,1305.061975958557,1541.9023585515222,1683.6417943798451,390.1421183228161,,,,,,,,2025-02-13,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.91% x rev[naive]=3073; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q3,2025-05-01,1,1328.062075588558,1328.062075588558,W1,PIT,3,21,419.52605773948676,620.1961980720988,955.5072040290096,1700.6169471481062,2035.9279531050172,2236.5980934376294,552.3506790892559,,,,,,,,2025-05-01,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.55% x rev[naive]=3958; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q3,2025-05-01,1,1328.062075588558,1328.062075588558,W2,PIT,3,21,419.52605773948676,620.1961980720988,955.5072040290096,1700.6169471481062,2035.9279531050172,2236.5980934376294,552.3506790892559,,,,,,,,2025-05-01,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.55% x rev[naive]=3958; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q3,2025-05-01,1,1328.062075588558,1328.062075588558,W1,full_sample,3,21,510.09442035661147,690.7605479929515,992.6457258259371,1663.4784253511787,1965.3636031841643,2146.0297308205045,497.2890242811124,,,,,,,,2025-05-01,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.55% x rev[naive]=3958; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q3,2025-05-01,1,1328.062075588558,1328.062075588558,W2,full_sample,3,21,510.09442035661147,690.7605479929515,992.6457258259371,1663.4784253511787,1965.3636031841643,2146.0297308205045,497.2890242811124,,,,,,,,2025-05-01,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.55% x rev[naive]=3958; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q4,2025-08-06,1,945.471479082539,945.471479082539,W1,PIT,3,22,339.9368057557736,473.6824421262741,697.1655363195932,1193.7774218454847,1417.2605160388039,1551.0061524093044,368.1389416084684,,,,,,,,2025-08-06,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.84% x rev[naive]=2794; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q4,2025-08-06,1,945.471479082539,945.471479082539,W2,PIT,3,22,339.9368057557736,473.6824421262741,697.1655363195932,1193.7774218454847,1417.2605160388039,1551.0061524093044,368.1389416084684,,,,,,,,2025-08-06,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.84% x rev[naive]=2794; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q4,2025-08-06,1,945.471479082539,945.471479082539,W1,full_sample,3,22,363.1454695915352,491.7649626530664,706.6824961368509,1184.260462028227,1399.1779955120114,1527.7974885735428,354.02907586997344,,,,,,,,2025-08-06,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.84% x rev[naive]=2794; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q4,2025-08-06,1,945.471479082539,945.471479082539,W2,full_sample,3,22,363.1454695915352,491.7649626530664,706.6824961368509,1184.260462028227,1399.1779955120114,1527.7974885735428,354.02907586997344,,,,,,,,2025-08-06,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.84% x rev[naive]=2794; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q1,2025-11-06,1,828.7619101821276,828.7619101821276,W1,PIT,3,23,289.52073017558536,408.62399205970837,607.6403204926254,1049.88349987163,1248.8998283045469,1368.00309018867,327.83535943314143,,,,,,,,2025-11-06,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.24% x rev[naive]=2493; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q1,2025-11-06,1,828.7619101821276,828.7619101821276,W2,PIT,3,23,289.52073017558536,408.62399205970837,607.6403204926254,1049.88349987163,1248.8998283045469,1368.00309018867,327.83535943314143,,,,,,,,2025-11-06,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.24% x rev[naive]=2493; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q1,2025-11-06,1,828.7619101821276,828.7619101821276,W1,full_sample,3,23,318.31857407767745,431.06119943933135,619.4491831302738,1038.0746372339813,1226.4626209249238,1339.205246286578,310.3275134885359,,,,,,,,2025-11-06,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.24% x rev[naive]=2493; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q1,2025-11-06,1,828.7619101821276,828.7619101821276,W2,full_sample,3,23,318.31857407767745,431.06119943933135,619.4491831302738,1038.0746372339813,1226.4626209249238,1339.205246286578,310.3275134885359,,,,,,,,2025-11-06,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.24% x rev[naive]=2493; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q2,2026-02-12,1,1130.7625391758118,1130.7625391758118,W1,PIT,3,24,407.59950336782674,567.3259479203568,834.22183343704,1427.3032449145837,1694.1991304312667,1853.9255749837969,439.6519082055198,,,,,,,,2026-02-12,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=32.61% x rev[naive]=3468; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q2,2026-02-12,1,1130.7625391758118,1130.7625391758118,W2,PIT,3,24,407.59950336782674,567.3259479203568,834.22183343704,1427.3032449145837,1694.1991304312667,1853.9255749837969,439.6519082055198,,,,,,,,2026-02-12,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=32.61% x rev[naive]=3468; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q2,2026-02-12,1,1130.7625391758118,1130.7625391758118,W1,full_sample,3,24,434.31378139928967,588.1397907284046,845.1763076959472,1416.3487706556764,1673.3852876232188,1827.211296952334,423.4107803667015,,,,,,,,2026-02-12,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=32.61% x rev[naive]=3468; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q2,2026-02-12,1,1130.7625391758118,1130.7625391758118,W2,full_sample,3,24,434.31378139928967,588.1397907284046,845.1763076959472,1416.3487706556764,1673.3852876232188,1827.211296952334,423.4107803667015,,,,,,,,2026-02-12,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=32.61% x rev[naive]=3468; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q4,2026-08-06,1,1074.0875494346058,1074.0875494346058,LIVE,PIT,3,26,420.64476715491065,564.9719619422307,806.1363762933696,1342.038722575842,1583.203136926981,1727.5303317143007,397.26500375037534,,,,,,,,2026-08-06,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.18% x rev[naive]=3237; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q4,2026-08-06,1,1074.0875494346058,1074.0875494346058,LIVE,full_sample,3,26,412.54552480033095,558.6616152042817,802.8151956952864,1345.3599031739252,1589.5134836649297,1735.6295740688806,402.18899347315124,,,,,,,,2026-08-06,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.18% x rev[naive]=3237; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q4,2026-09-11,1,1074.0875494346058,1074.0875494346058,LIVE,PIT,3,26,420.64476715491065,564.9719619422307,806.1363762933696,1342.038722575842,1583.203136926981,1727.5303317143007,397.26500375037534,,,,,,,,2026-08-06,pct_rev_last4|adj_ebitda_musd|h1|PIT,ratio4=33.18% x rev[naive]=3237; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2026Q4,2026-09-11,1,1074.0875494346058,1074.0875494346058,LIVE,full_sample,3,26,412.54552480033095,558.6616152042817,802.8151956952864,1345.3599031739252,1589.5134836649297,1735.6295740688806,402.18899347315124,,,,,,,,2026-08-06,pct_rev_last4|adj_ebitda_musd|h1|full_sample,ratio4=33.18% x rev[naive]=3237; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2023Q3,2023-02-14,2,1128.6163353153277,1128.6163353153277,W1,PIT,3,12,-303.2290941292615,13.025427008487105,541.4728654034149,1715.7598052272406,2244.2072436221683,2560.461764759917,870.500211072479,,,,,,,,2023-02-14,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=31.52% x rev[naive]=3581; sigma relative n=3 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2023Q3,2023-02-14,2,1128.6163353153277,1128.6163353153277,W1,full_sample,3,12,198.83453452284294,404.1972727943067,747.3494041564202,1509.8832664742351,1853.0353978363485,2058.398136107812,565.2671979790186,,,,,,,,2023-02-14,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=31.52% x rev[naive]=3581; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2023Q4,2023-05-09,2,717.9134549236612,717.9134549236612,W1,PIT,3,13,-326.715421654805,-95.9861834736023,289.55225702370325,1146.2746528236191,1531.8130933209247,1762.5423315021276,635.0892623281949,,,,,,,,2023-05-09,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=31.33% x rev[naive]=2291; sigma relative n=4 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2023Q4,2023-05-09,2,717.9134549236612,717.9134549236612,W1,full_sample,3,13,126.47875382518713,257.11010154873253,475.38935596140544,960.4375538859169,1178.7168082985897,1309.3481560221353,359.56676716251246,,,,,,,,2023-05-09,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=31.33% x rev[naive]=2291; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q1,2023-08-03,2,668.0446179883138,668.0446179883138,W1,PIT,3,14,-186.85701533826912,1.9667928101093781,317.4830970988437,1018.6061388777839,1334.1224431665182,1522.946251314897,519.7432885934262,,,,,,,,2023-08-03,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=31.12% x rev[naive]=2146; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q1,2023-08-03,2,668.0446179883138,668.0446179883138,W1,full_sample,3,14,117.69308710305431,239.25031407626102,442.3671105770227,893.7221253996049,1096.8389219003666,1218.396148873573,334.58997315479456,,,,,,,,2023-08-03,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=31.12% x rev[naive]=2146; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q2,2023-11-01,2,936.0876196248162,936.0876196248162,W1,PIT,3,15,-162.5195095448398,80.13201163844727,485.5920642904343,1386.583174959198,1792.0432276111849,2034.6947487944722,667.9057097656678,,,,,,,,2023-11-01,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=31.99% x rev[naive]=2926; sigma relative n=6 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q2,2023-11-01,2,936.0876196248162,936.0876196248162,W1,full_sample,3,15,164.91569393127196,335.245956583778,619.8603572128424,1252.3148820367899,1536.929282665854,1707.2595453183603,468.8392408039454,,,,,,,,2023-11-01,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=31.99% x rev[naive]=2926; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q3,2024-02-13,2,1333.4451782189033,1333.4451782189033,W1,PIT,3,16,-113.25491151611773,206.28058770781777,740.2103966277193,1926.6799598100872,2460.6097687299884,2780.1452679539243,879.5312032817754,,,,,,,,2024-02-13,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=33.66% x rev[naive]=3961; sigma relative n=7 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q3,2024-02-13,2,1333.4451782189033,1333.4451782189033,W2,PIT,3,16,-113.25491151611773,206.28058770781777,740.2103966277193,1926.6799598100872,2460.6097687299884,2780.1452679539243,879.5312032817754,,,,,,,,2024-02-13,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=33.66% x rev[naive]=3961; sigma relative n=7 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q3,2024-02-13,2,1333.4451782189033,1333.4451782189033,W1,full_sample,3,16,234.92035603827063,477.55369791472407,882.9833737420785,1783.9069826957282,2189.3366585230824,2431.970000399536,667.855670669377,,,,,,,,2024-02-13,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=33.66% x rev[naive]=3961; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q3,2024-02-13,2,1333.4451782189033,1333.4451782189033,W2,full_sample,3,16,234.92035603827063,477.55369791472407,882.9833737420785,1783.9069826957282,2189.3366585230824,2431.970000399536,667.855670669377,,,,,,,,2024-02-13,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=33.66% x rev[naive]=3961; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q4,2024-05-08,2,914.8310194129125,914.8310194129125,W1,PIT,3,17,-63.1411602687455,152.86548193650665,513.8031100817074,1315.8589287441177,1676.7965568893185,1892.8031990945706,594.5648680571082,,,,,,,,2024-05-08,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=35.01% x rev[naive]=2613; sigma relative n=8 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q4,2024-05-08,2,914.8310194129125,914.8310194129125,W2,PIT,3,17,-63.1411602687455,152.86548193650665,513.8031100817074,1315.8589287441177,1676.7965568893185,1892.8031990945706,594.5648680571082,,,,,,,,2024-05-08,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=35.01% x rev[naive]=2613; sigma relative n=8 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q4,2024-05-08,2,914.8310194129125,914.8310194129125,W1,full_sample,3,17,161.1708019990715,327.63321914087203,605.7846195102519,1223.8774193155732,1502.0288196849529,1668.4912368267535,458.19287811685393,,,,,,,,2024-05-08,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=35.01% x rev[naive]=2613; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2024Q4,2024-05-08,2,914.8310194129125,914.8310194129125,W2,full_sample,3,17,161.1708019990715,327.63321914087203,605.7846195102519,1223.8774193155732,1502.0288196849529,1668.4912368267535,458.19287811685393,,,,,,,,2024-05-08,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=35.01% x rev[naive]=2613; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q1,2024-08-06,2,826.9456255185911,826.9456255185911,W1,PIT,3,18,-6.53960817689943,177.5539175886571,485.1661274186182,1168.725123618564,1476.3373334485252,1660.4308592140817,506.72304212275094,,,,,,,,2024-08-06,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=34.90% x rev[naive]=2370; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q1,2024-08-06,2,826.9456255185911,826.9456255185911,W2,PIT,3,18,-6.53960817689943,177.5539175886571,485.1661274186182,1168.725123618564,1476.3373334485252,1660.4308592140817,506.72304212275094,,,,,,,,2024-08-06,pct_rev_last4|adj_ebitda_musd|h2|PIT,ratio4=34.90% x rev[naive]=2370; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q1,2024-08-06,2,826.9456255185911,826.9456255185911,W1,full_sample,3,18,145.6875497728384,296.15836323192116,547.5884950118212,1106.302756025361,1357.732887805261,1508.2037012643436,414.1755014446959,,,,,,,,2024-08-06,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=34.90% x rev[naive]=2370; sigma relative n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,adj_ebitda_musd,2025Q1,2024-08-06,2,826.9456255185911,826.9456255185911,W2,full_sample,3,18,145.6875497728384,296.15836323192116,547.5884950118212,1106.302756025361,1357.732887805261,1508.2037012643436,414.1755014446959,,,,,,,,2024-08-06,pct_rev_last4|adj_ebitda_musd|h2|full_sample,ratio4=34.90% x rev[naive]=2370; sigma relative n=17 (full_sample),1.0
