method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,fcf,fcf_musd,2023Q1,2023-02-14,0,1405.9973412183558,1405.9973412183558,W1,PIT,3,12,-1392.3472706339007,-774.271382691848,258.506326039736,2553.4883563969756,3586.2660651285596,4204.341953070612,1701.2727248190672,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from q_guide_implied; wc swing x GBV; other_cf 111; capex 6; rev leg guide_cushion; sigma additive n=5 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,892.053980600484,892.053980600484,W1,full_sample,3,12,554.5958738039434,629.1309107390326,753.6756894107133,1030.4322717902548,1154.9770504619355,1229.5120873970245,205.1599615109683,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -163 (seasonal); capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1011.7523278809458,1011.7523278809458,W1,full_sample,3,12,659.2217517228901,737.0858746628412,867.1934100822724,1156.3112456796193,1286.4187810990504,1364.2829040390016,214.32337223308218,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf -163 (seasonal); capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,898.4653884920988,898.4653884920988,W1,full_sample,3,12,561.2862741713626,635.7596894886276,760.201501138772,1036.7292758454257,1161.17108749557,1235.644502812835,204.990346129251,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -163 (seasonal); capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,34.150231552336884,34.150231552336884,W1,full_sample,3,12,20.62715660326173,23.614024811507214,28.6049506259182,39.69551247875557,44.68643829316655,47.673306501412036,8.221445803745139,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -163 (seasonal); capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,1082.6552673791332,1082.6552673791332,W1,full_sample,3,12,598.3414236019087,705.3127765108338,884.0572169792104,1281.253317779056,1459.9977582474326,1566.9691111563577,294.44191011381287,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,1118.044617833451,1118.044617833451,W1,full_sample,5,12,660.9978042165096,761.9466344502505,930.6277035906003,1305.4615320763016,1474.1426012166514,1575.0914314503923,277.8647328419245,,,,,,,,2023-02-14,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,41.20151673280873,41.20151673280873,W1,full_sample,3,12,22.575242648394067,26.68926450439286,33.56361464326842,48.83941882234903,55.713768961224595,59.82779081722339,11.323970582681026,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,42.556316485720785,42.556316485720785,W1,full_sample,5,12,25.214005312347254,29.044435750418028,35.44491706422288,49.66771590721869,56.06819722102354,59.898627659094316,10.543376558992248,,,,,,,,2023-02-14,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,capex_musd,2023Q2,2023-02-14,1,6.411407891614767,6.411407891614767,W1,full_sample,2,12,-1.7229228061368427,0.07372284198412836,3.075838944663921,9.746976838565613,12.749092941245408,14.545738589366376,4.94532192072772,,,,,,,,2023-02-14,mean4|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 6; rev leg naive; sigma relative n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1143.845880951475,1143.845880951475,W1,PIT,3,12,-1789.3178985744194,-1141.4642354367888,-58.92916998318378,2346.620931886134,3429.155997339739,4077.0096604773694,1783.2369588789136,,,,,,,,2023-02-14,swing_x_gbv|eq,NI from guide_implied; wc swing x GBV; other_cf 172; capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1263.5442282319368,1263.5442282319368,W1,PIT,3,12,-1447.2019380093811,-848.4740913428764,151.973888747234,2375.1145677166396,3375.56254780675,3974.2903944732548,1648.0166513450456,,,,,,,,2023-02-14,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 172; capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1181.8941724809274,1181.8941724809274,W1,PIT,5,12,-1743.58713217355,-1097.4303123973955,-17.73059780139556,2381.5189427632504,3461.2186573592503,4107.375477135405,1778.5663457948451,,,,,,,,2023-02-14,balance_ratio|eq,NI from guide_implied; wc balance ratio; other_cf 172; capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1032.198630951475,1032.198630951475,W1,PIT,3,12,-1959.8646095952176,-1299.0017064534973,-194.72877135333647,2259.1260332562865,3363.3989683564473,4024.2618714981677,1819.0452886024289,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|eq,NI from guide_implied; wc swing x GBV; other_cf 60 (seasonal); capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1151.8969782319368,1151.8969782319368,W1,PIT,3,12,-1604.6550323656907,-995.8099586058715,21.543464359450354,2282.2504921044233,3299.603915069745,3908.4489888295643,1675.864627362951,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 60 (seasonal); capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,1038.448630951475,1038.448630951475,W1,PIT,3,12,-1953.9932929401925,-1293.0467492619555,-188.6340544925597,2265.5313163955097,3369.9440111649055,4030.8905548431426,1819.2755117291376,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|eq,NI from guide_implied; wc swing x GBV; other_cf 60 (seasonal); capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,39.51534662876529,39.51534662876529,W1,PIT,3,12,-161.93271906267523,-117.43848788432462,-43.090578469585274,122.12127172711587,196.4691811418552,240.9634123202058,122.47172781252213,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|eq,NI from guide_implied; wc swing x GBV; other_cf 60 (seasonal); capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,1150.095880951475,1150.095880951475,W1,PIT,3,12,-1783.5503027409472,-1135.5900900445845,-52.87698495008635,2353.0687468530364,3435.7818519475345,4083.7420646438973,1783.530239787697,,,,,,,,2023-02-14,swing_x_gbv|eq,NI from guide_implied; wc swing x GBV; other_cf 172; capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,1188.1441724809274,1188.1441724809274,W1,PIT,5,12,-1737.86418305195,-1091.5909525098455,-11.696720628063986,2387.985065589919,3467.8792974717003,4114.152528013805,1778.8867699771336,,,,,,,,2023-02-14,balance_ratio|eq,NI from guide_implied; wc balance ratio; other_cf 172; capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,43.78950438445972,43.78950438445972,W1,PIT,3,12,-154.24828197394828,-110.50728591108953,-37.41799934815566,124.9970081170751,198.08629468000896,241.82729074286772,120.3984251932775,,,,,,,,2023-02-14,swing_x_gbv|eq,NI from guide_implied; wc swing x GBV; other_cf 172; capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,45.24609557082151,45.24609557082151,W1,PIT,5,12,-152.6382828671919,-108.93117031396723,-35.89850160998304,126.39069275162606,199.42336145561023,243.13047400883494,120.30515980000423,,,,,,,,2023-02-14,balance_ratio|eq,NI from guide_implied; wc balance ratio; other_cf 172; capex 6; rev leg naive; sigma additive n=4 (PIT),1.0
below-ebitda,fcf,capex_musd,2023Q2,2023-02-14,1,6.25,6.25,W1,PIT,2,12,3.9518049677846667,4.45941183263763,5.307600647387861,7.192399352612139,8.040588167362369,8.548195032215332,1.397203370901,,,,,,,,2023-02-14,mean4|eq,NI from guide_implied; wc swing x GBV; other_cf 172; capex 6; rev leg naive; sigma relative n=4 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1069.6488417636183,1069.6488417636183,W1,full_sample,3,12,580.7234287528215,688.7133480444481,869.159768278481,1270.1379152487557,1450.5843354827884,1558.574254774415,297.24554513519723,,,,,,,,2023-02-14,swing_x_gbv|eq,NI from guide_implied; wc swing x GBV; other_cf 32; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1189.34718904408,1189.34718904408,W1,full_sample,3,12,609.8183064411749,737.8199925758088,951.7051977729747,1426.9891803151856,1640.8743855123514,1768.8760716469853,352.32854346862985,,,,,,,,2023-02-14,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 32; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,1108.482097641219,1108.482097641219,W1,full_sample,5,12,648.7260907605727,750.2733058483373,919.9542498431098,1297.0099454393285,1466.6908894341009,1568.2381045218654,279.51180539556333,,,,,,,,2023-02-14,balance_ratio|eq,NI from guide_implied; wc balance ratio; other_cf 32; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,877.0655084302849,877.0655084302849,W1,full_sample,3,12,534.6371618128505,610.2699854099444,736.6491174605219,1017.481899400048,1143.8610314506254,1219.4938550477193,208.1816527663206,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|eq,NI from guide_implied; wc swing x GBV; other_cf -160 (seasonal); capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q2,2023-02-14,1,996.7638557107467,996.7638557107467,W1,full_sample,3,12,631.495866807785,712.1733271969722,846.9818261411014,1146.545885280392,1281.3543842245213,1362.0318446137085,222.06716933222788,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf -160 (seasonal); capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,883.3155084302849,883.3155084302849,W1,full_sample,3,12,541.1123285990495,616.695419164434,742.9914494996087,1023.6395673609611,1149.9355976961358,1225.5186882615203,208.04476108033126,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|eq,NI from guide_implied; wc swing x GBV; other_cf -160 (seasonal); capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,33.576432425423626,33.576432425423626,W1,full_sample,3,12,19.490066029431627,22.60134952939947,27.800167841192977,39.35269700965428,44.55151532144778,47.66279882141562,8.5639026872557,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|eq,NI from guide_implied; wc swing x GBV; other_cf -160 (seasonal); capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,1075.8988417636183,1075.8988417636183,W1,full_sample,3,12,588.2564700227244,695.9630014611171,875.9358930177575,1275.861790509479,1455.8346820661195,1563.5412135045121,296.46551142953507,,,,,,,,2023-02-14,swing_x_gbv|eq,NI from guide_implied; wc swing x GBV; other_cf 32; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2023Q2,2023-02-14,1,1114.732097641219,1114.732097641219,W1,full_sample,5,12,656.1507635388934,757.4385263356762,926.685936928106,1302.7782583543321,1472.025668946762,1573.3134317435447,278.7976550547224,,,,,,,,2023-02-14,balance_ratio|eq,NI from guide_implied; wc balance ratio; other_cf 32; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,40.949041672710514,40.949041672710514,W1,full_sample,3,12,21.987641673126237,26.17568345030041,33.173717631998834,48.724365713422195,55.72239989512062,59.910441672294795,11.527712672359078,,,,,,,,2023-02-14,swing_x_gbv|eq,NI from guide_implied; wc swing x GBV; other_cf 32; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q2,2023-02-14,1,42.43568341075703,42.43568341075703,W1,full_sample,5,12,24.84400531862057,28.72951391936115,35.22202842804222,49.64933839347184,56.141852902152905,60.027361502893484,10.694980880906957,,,,,,,,2023-02-14,balance_ratio|eq,NI from guide_implied; wc balance ratio; other_cf 32; capex 6; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,capex_musd,2023Q2,2023-02-14,1,6.25,6.25,W1,full_sample,2,12,-1.489938657390634,0.2195968437130838,3.076155710139414,9.423844289860586,12.280403156286916,13.989938657390633,4.705548585338642,,,,,,,,2023-02-14,mean4|eq,NI from guide_implied; wc swing x GBV; other_cf 32; capex 6; rev leg naive; sigma relative n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1292.438778949806,1292.438778949806,W1,PIT,3,12,-2710.86851372157,-1826.6501443532034,-349.1600183830169,2934.037576282629,4411.527702252815,5295.746071621182,2433.838018821771,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 111; capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1013.7346896917381,1013.7346896917381,W1,PIT,3,12,-2903.1941399122106,-2038.0543518712996,-592.4436987840056,2619.913078167482,4065.523731254776,4930.6635192956865,2381.3236420698904,,,,,,,,2023-02-14,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 111; capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1315.2660049828698,1315.2660049828698,W1,PIT,5,12,-2684.5970262052906,-1801.1393976568813,-324.92043624156827,2955.4524462073077,4431.671407622621,5315.129036171031,2431.74405652216,,,,,,,,2023-02-14,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 111; capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1381.2410397200997,1381.2410397200997,W1,PIT,3,12,-2451.491966812649,-1604.9486761028152,-190.4119546778145,2952.894034118014,4367.430755543015,5213.974046252848,2330.13621621532,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1102.5369504620317,1102.5369504620317,W1,PIT,3,12,-2640.7001753442387,-1813.9240161424,-432.41730476195494,2637.4912056860185,4018.9979170664633,4845.774076268302,2275.7265840996965,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 200 (seasonal); capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,cfo_musd,2023Q3,2023-02-14,2,1387.6524476117145,1387.6524476117145,W1,PIT,3,12,-2446.549695717382,-1599.6819138687276,-184.60298197832617,2959.907877201755,4374.986809092156,5221.854590940811,2331.0293879676724,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q3,2023-02-14,2,38.57646875927363,38.57646875927363,W1,PIT,3,12,-130.03317937850102,-92.79203418610385,-30.563713436678135,107.71665095522539,169.94497170465112,207.1861168970483,102.5073875115996,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,cfo_musd,2023Q3,2023-02-14,2,1298.8501868414207,1298.8501868414207,W1,PIT,3,12,-2705.9964321838606,-1821.4380687708033,-343.3798276592422,2941.0802013420835,4419.1384424536445,5303.696805866702,2434.77386279517,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 111; capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,cfo_musd,2023Q3,2023-02-14,2,1321.6774128744846,1321.6774128744846,W1,PIT,5,12,-2679.75163603762,-1795.94811806903,-319.15119059838594,2962.5060163473554,4439.302943817999,5323.106461786589,2432.6961276963266,,,,,,,,2023-02-14,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 111; capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q3,2023-02-14,2,36.09632406341932,36.09632406341932,W1,PIT,3,12,-140.1141577686583,-101.19420146243029,-36.1606609505765,108.35330907741513,173.38684958926893,212.3068058954969,107.12836628427624,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 111; capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q3,2023-02-14,2,36.733862151705345,36.733862151705345,W1,PIT,5,12,-139.42620870870837,-100.5173867731155,-35.502451306397866,108.97017560980856,173.9851110765262,212.89393301211908,107.09771858964989,,,,,,,,2023-02-14,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 111; capex 6; rev leg naive; sigma additive n=3 (PIT),1.0
below-ebitda,fcf,capex_musd,2023Q3,2023-02-14,2,6.411407891614767,6.411407891614767,W1,PIT,2,12,3.525461165891752,4.162885905325127,5.227994696533218,7.594821086696317,8.659929877904407,9.297354617337783,1.754531028436708,,,,,,,,2023-02-14,mean4|rw,NI from guide_implied; wc swing x GBV; other_cf 111; capex 6; rev leg naive; sigma relative n=3 (PIT),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1239.011641587505,1239.011641587505,W1,full_sample,3,12,670.4037073093336,795.9932620701582,1005.8479015034709,1472.175381671539,1682.0300211048518,1807.6195758656763,345.6890783236525,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 6; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,960.3075523294369,960.3075523294369,W1,full_sample,3,12,378.10663797402333,506.6985010264842,721.5698659765717,1199.0452386823022,1413.9166036323895,1542.5084666848506,353.9530234276525,,,,,,,,2023-02-14,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 21; capex 6; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1262.3098101486764,1262.3098101486764,W1,full_sample,5,12,708.7843760659644,831.0426292918703,1035.3308099238493,1489.2888103735036,1693.5769910054826,1815.8352442313885,336.5195692875124,,,,,,,,2023-02-14,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 6; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1624.2533549496713,1624.2533549496713,W1,full_sample,3,12,1197.0532737964768,1291.4097974245317,1449.0754112716074,1799.4312986277353,1957.096912474811,2051.453436102866,259.7192079303469,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 6; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2023Q3,2023-02-14,2,1345.5492656916033,1345.5492656916033,W1,full_sample,3,12,992.5181074389766,1070.4927949324424,1200.7850788730077,1490.3134525101989,1620.6057364507642,1698.58042394423,214.62770453740936,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 406 (seasonal); capex 6; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2023Q3,2023-02-14,2,1630.6647628412861,1630.6647628412861,W1,full_sample,3,12,1203.2440898091822,1297.6493360001598,1455.3963631136,1805.9331625689722,1963.6801896824124,2058.08543587339,259.85331827019394,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 6; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2023Q3,2023-02-14,2,45.36352237047536,45.36352237047536,W1,full_sample,3,12,29.09831287866421,32.69084174613647,38.693799966451195,52.03324477449952,58.036202994814246,61.62873186228651,9.888545233022743,,,,,,,,2023-02-14,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 6; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2023Q3,2023-02-14,2,1245.4230494791198,1245.4230494791198,W1,full_sample,3,12,677.6406804947752,803.0478910225575,1012.5978412374817,1478.2482577207577,1687.798207935682,1813.2054184634644,345.18717026308127,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 6; rev leg naive; sigma additive n=17 (full_sample),1.0
