method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,25.127168270556336,25.127168270556336,W1,PIT,3,12,9.998070526594223,13.339664153860882,18.923320590243463,31.331015950869208,36.91467238725179,40.256266014518445,9.1978383341027,,,,,,,,2023-02-14,k4_rw,margin[2022Q1]=15.18 + delta +9.95; rev=1845; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1742.9870339934034,1742.9870339934034,W1,full_sample,3,13,896.2061824501917,1083.2363375258635,1395.7555261742236,2090.2185418125828,2402.7377304609436,2589.7678855366153,514.8062038277611,,,,,,,,2023-05-09,k4_rw,margin[2022Q3]=50.51 + delta -0.35; rev=3475; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,26.25488813656468,26.25488813656468,W1,full_sample,3,13,-0.17142640011681465,5.6654057588373625,15.41849637598935,37.09127989714001,46.844370514291995,52.681202673246176,16.066058464824813,,,,,,,,2023-05-09,k4_rw,margin[2022Q4]=26.60 + delta -0.35; rev=2291; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,601.6242370747931,601.6242370747931,W1,full_sample,3,13,300.08210734689914,366.68431166230744,477.9736748477372,725.274799301849,836.5641624872787,903.166366802687,183.3245978772981,,,,,,,,2023-05-09,k4_rw,margin[2022Q4]=26.60 + delta -0.35; rev=2291; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,35.601737855330214,35.601737855330214,W1,PIT,3,13,7.409169872914614,13.636117910441808,24.04107505575421,47.16240065490622,57.567357800218616,63.79430583774581,17.139864314046566,,,,,,,,2023-05-09,k2_rw,margin[2022Q2]=33.79 + delta +1.81; rev=2463; sigma additive n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q2,2023-05-09,0,876.9891111951596,876.9891111951596,W1,PIT,3,13,476.96183952164125,565.3166511818788,712.9536674804759,1041.0245549098433,1188.6615712084404,1277.016382868678,243.19931276494083,,,,,,,,2023-05-09,k2_rw,margin[2022Q2]=33.79 + delta +1.81; rev=2463; sigma relative n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,52.32361050542923,52.32361050542923,W1,PIT,3,13,24.009174629828724,30.263039869037534,40.7129744781542,63.93424653270426,74.38418114182093,80.63804638102974,17.213954732299023,,,,,,,,2023-05-09,k2_rw,margin[2022Q3]=50.51 + delta +1.81; rev=3475; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1818.015574051306,1818.015574051306,W1,PIT,3,13,1174.5879130667906,1316.7030482810517,1554.1712080750872,2081.8599400275243,2319.3280998215605,2461.4432350358215,391.1762423365458,,,,,,,,2023-05-09,k2_rw,margin[2022Q3]=50.51 + delta +1.81; rev=3475; sigma relative n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,28.414255835507117,28.414255835507117,W1,PIT,3,13,1.865070684649929,7.729041518246596,17.527479670809818,39.301032000204415,49.09947015276764,54.963440986364304,16.14075849415412,,,,,,,,2023-05-09,k2_rw,margin[2022Q4]=26.60 + delta +1.81; rev=2291; sigma additive n=4 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,651.1056112738675,651.1056112738675,W1,PIT,3,13,550.3949443944189,572.6391078162891,609.808129581532,692.403092966203,729.5721147314457,751.8162781533159,61.22773797575106,,,,,,,,2023-05-09,k2_rw,margin[2022Q4]=26.60 + delta +1.81; rev=2291; sigma relative n=4 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,34.94509265707499,34.94509265707499,W1,full_sample,3,13,16.735791975836566,20.75771609472149,27.478174952976932,42.41201036117304,49.132469219428486,53.15439333831341,11.07046875349453,,,,,,,,2023-05-09,k2_rw,margin[2022Q2]=33.79 + delta +1.15; rev=2460; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q2,2023-05-09,0,859.7881340368543,859.7881340368543,W1,full_sample,3,13,571.4342322110869,635.1235266452516,741.5455451379302,978.0307229357785,1084.452741428457,1148.142035862622,175.3067246233909,,,,,,,,2023-05-09,k2_rw,margin[2022Q2]=33.79 + delta +1.15; rev=2460; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,51.666965307174,51.666965307174,W1,full_sample,3,13,31.21301791995034,35.7307215793686,43.27960631201442,60.05432430233358,67.60320903497941,72.12091269439767,12.435117053626506,,,,,,,,2023-05-09,k2_rw,margin[2022Q3]=50.51 + delta +1.15; rev=3475; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1795.2000384733449,1795.2000384733449,W1,full_sample,3,13,972.2373497139376,1154.0067402471022,1457.7354220072593,2132.6646549394304,2436.3933366995875,2618.162727232752,500.3257890397604,,,,,,,,2023-05-09,k2_rw,margin[2022Q3]=50.51 + delta +1.15; rev=3475; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,27.75761063725189,27.75761063725189,W1,full_sample,3,13,5.121930337715135,10.121517644100567,18.47560882226404,37.03961245223974,45.39370363040321,50.393290936788645,13.761516483074011,,,,,,,,2023-05-09,k2_rw,margin[2022Q4]=26.60 + delta +1.15; rev=2291; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,636.0587497380552,636.0587497380552,W1,full_sample,3,13,314.512248173907,385.53285751100117,504.2051817592524,767.9123177168581,886.5846419651093,957.6052513022036,195.48639240325227,,,,,,,,2023-05-09,k2_rw,margin[2022Q4]=26.60 + delta +1.15; rev=2291; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,39.510371788979214,39.510371788979214,W1,PIT,3,13,22.264407640083363,26.073557721027143,32.438480491126654,46.58226308683177,52.947185856931284,56.756335937875065,10.484801727226671,,,,,,,,2023-05-09,k4_ew,margin[2022Q2]=33.79 + delta +5.72; rev=2463; sigma additive n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q2,2023-05-09,0,973.2717537275906,973.2717537275906,W1,PIT,3,13,717.5131520899146,774.0030583496695,868.3952148657015,1078.1482925894798,1172.5404491055117,1229.0303553652668,155.49018918582578,,,,,,,,2023-05-09,k4_ew,margin[2022Q2]=33.79 + delta +5.72; rev=2463; sigma relative n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,56.23224443907823,56.23224443907823,W1,PIT,3,13,33.057858416742725,38.1764307175238,46.72934060433246,65.73514827382401,74.28805816063266,79.40663046141373,14.089026307639479,,,,,,,,2023-05-09,k4_ew,margin[2022Q3]=50.51 + delta +5.72; rev=3475; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1953.8234301223613,1953.8234301223613,W1,PIT,3,13,1687.4266453832795,1746.2662281048408,1844.584590965153,2063.0622692795696,2161.3806321398815,2220.220214861443,161.95774528145367,,,,,,,,2023-05-09,k4_ew,margin[2022Q3]=50.51 + delta +5.72; rev=3475; sigma relative n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,32.32288976915612,32.32288976915612,W1,PIT,3,13,10.600433938702025,15.398315557293323,23.415365375096062,41.23041416321618,49.24746398101892,54.045345599610215,13.20631542802621,,,,,,,,2023-05-09,k4_ew,margin[2022Q4]=26.60 + delta +5.72; rev=2291; sigma additive n=4 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,740.670986532934,740.670986532934,W1,PIT,3,13,667.652501162389,683.7802378930379,710.7289788367511,770.6129942291168,797.56173517283,813.689471903479,44.392087036872454,,,,,,,,2023-05-09,k4_ew,margin[2022Q4]=26.60 + delta +5.72; rev=2291; sigma relative n=4 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,33.12980916015769,33.12980916015769,W1,full_sample,3,13,12.825878987115853,17.31044804886186,24.803966321609657,41.455651998705726,48.949170271453525,53.433739333199526,12.343913063360295,,,,,,,,2023-05-09,k4_ew,margin[2022Q2]=33.79 + delta -0.66; rev=2460; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q2,2023-05-09,0,815.1249469656811,815.1249469656811,W1,full_sample,3,13,463.7668104487749,541.3719743351511,671.0468005303201,959.2030934010422,1088.8779195962113,1166.4830834825873,213.61057954324122,,,,,,,,2023-05-09,k4_ew,margin[2022Q2]=33.79 + delta -0.66; rev=2460; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,49.85168181025671,49.85168181025671,W1,full_sample,3,13,24.705467581764925,30.259561463493284,39.540208816281314,60.1631548042321,69.44380215702013,74.9978960387485,15.287812736928517,,,,,,,,2023-05-09,k4_ew,margin[2022Q3]=50.51 + delta -0.66; rev=3475; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1732.1269126543318,1732.1269126543318,W1,full_sample,3,13,875.8953760405303,1065.0129225482385,1381.0200507562251,2083.2337745524383,2399.2409027604253,2588.358449268133,520.5518123826727,,,,,,,,2023-05-09,k4_ew,margin[2022Q3]=50.51 + delta -0.66; rev=3475; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,25.94232714033459,25.94232714033459,W1,full_sample,3,13,-2.649600391514067,3.6655549765465167,14.217902703660972,37.66675157700821,48.219099304122665,54.53425467218325,17.3826576805136,,,,,,,,2023-05-09,k4_ew,margin[2022Q4]=26.60 + delta -0.66; rev=2291; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,594.4619795203845,594.4619795203845,W1,full_sample,3,13,294.57043107867514,360.8080682532966,471.48825573120246,717.4357033095666,828.1158907874724,894.3535279620938,182.32111570773645,,,,,,,,2023-05-09,k4_ew,margin[2022Q4]=26.60 + delta -0.66; rev=2291; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,35.84538800238869,35.84538800238869,W1,PIT,3,13,4.280335267156886,11.252170656777643,22.9018019072712,48.78897409750618,60.43860534799973,67.41044073762049,19.19018946003945,,,,,,,,2023-05-09,k2_ew,margin[2022Q2]=33.79 + delta +2.05; rev=2463; sigma additive n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q2,2023-05-09,0,882.9910239888462,882.9910239888462,W1,PIT,3,13,444.00753785055355,540.9666853542736,702.981169583511,1063.0008783941814,1225.015362623419,1321.974510127139,266.88300949422046,,,,,,,,2023-05-09,k2_ew,margin[2022Q2]=33.79 + delta +2.05; rev=2463; sigma relative n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,52.567260652487704,52.567260652487704,W1,PIT,3,13,20.6312421136117,27.685013451189832,39.471556078174586,65.66296522680082,77.44950785378558,84.5032791913637,19.41572065477058,,,,,,,,2023-05-09,k2_ew,margin[2022Q3]=50.51 + delta +2.05; rev=3475; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1826.4813461510014,1826.4813461510014,W1,PIT,3,13,1145.7518573325706,1296.1059207555516,1547.340968344122,2105.621723957881,2356.856771546451,2507.210834969432,413.8541434109713,,,,,,,,2023-05-09,k2_ew,margin[2022Q3]=50.51 + delta +2.05; rev=3475; sigma relative n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,28.657905982565595,28.657905982565595,W1,PIT,3,13,-2.354430901127216,4.49532504935917,15.940966909727463,41.374845055403725,52.82048691577202,59.670242866258405,18.85416208199039,,,,,,,,2023-05-09,k2_ew,margin[2022Q4]=26.60 + delta +2.05; rev=2291; sigma additive n=4 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,656.6887938444712,656.6887938444712,W1,PIT,3,13,548.5792957038923,572.457653564177,612.3573425834805,701.0202451054619,740.9199341247654,764.7982919850501,65.72590798911769,,,,,,,,2023-05-09,k2_ew,margin[2022Q4]=26.60 + delta +2.05; rev=2291; sigma relative n=4 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,34.93492798535514,34.93492798535514,W1,full_sample,3,13,14.86357792302039,19.2967765574666,26.704457098572895,43.16539887213738,50.573079413243676,55.00627804768989,12.202514396089123,,,,,,,,2023-05-09,k2_ew,margin[2022Q2]=33.79 + delta +1.14; rev=2460; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q2,2023-05-09,0,859.5380427231219,859.5380427231219,W1,full_sample,3,13,557.1833362272079,623.9650159743724,735.5542747370265,983.5218107092172,1095.1110694718714,1161.892749219036,183.81860947486868,,,,,,,,2023-05-09,k2_ew,margin[2022Q2]=33.79 + delta +1.14; rev=2460; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,51.656800635454154,51.656800635454154,W1,full_sample,3,13,29.420437870303736,34.33182712610193,42.53854322884648,60.77505804206183,68.98177414480638,73.89316340060458,13.518748659941675,,,,,,,,2023-05-09,k2_ew,margin[2022Q3]=50.51 + delta +1.14; rev=3475; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1794.8468607909697,1794.8468607909697,W1,full_sample,3,13,959.5491958248407,1144.0430368561401,1452.3241559430226,2137.369565638917,2445.6506847257992,2630.144525757099,507.8249220961061,,,,,,,,2023-05-09,k2_ew,margin[2022Q3]=50.51 + delta +1.14; rev=3475; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,27.747445965532044,27.747445965532044,W1,full_sample,3,13,3.365913833803443,8.751110874181926,17.74953901048811,37.74535292057598,46.74378105688216,52.12897809726064,14.822919031960724,,,,,,,,2023-05-09,k2_ew,margin[2022Q4]=26.60 + delta +1.14; rev=2291; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,635.8258288116069,635.8258288116069,W1,full_sample,3,13,312.07253111761054,383.5805598639104,503.06734057366003,768.5843170495538,888.0710977593035,959.5791265056034,196.82802918702993,,,,,,,,2023-05-09,k2_ew,margin[2022Q4]=26.60 + delta +1.14; rev=2291; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,36.12032354892279,36.12032354892279,W1,PIT,4,13,32.23245222506026,33.09117402455664,34.52606050018775,37.714586597657835,39.14947307328894,40.008194872785324,2.363657932936082,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q2]=33.79 + delta +2.33; rev=2463; sigma additive n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q2,2023-05-09,0,889.7636001358501,889.7636001358501,W1,PIT,4,13,785.7121480072608,808.6941972493908,847.0961938671084,932.4310064045918,970.8330030223093,993.8150522644395,63.25879119191628,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q2]=33.79 + delta +2.33; rev=2463; sigma relative n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,52.84219619902181,52.84219619902181,W1,PIT,4,13,43.12239695864373,45.26922816759147,48.85648898825363,56.82790340978998,60.41516423045214,62.56199543939988,5.909218352998674,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q3]=50.51 + delta +2.33; rev=3475; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1836.0341484257497,1836.0341484257497,W1,PIT,4,13,1602.4095832443472,1654.0107012617568,1740.2339069775655,1931.8343898739338,2018.0575955897425,2069.658713607152,142.03365050445015,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q3]=50.51 + delta +2.33; rev=3475; sigma relative n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,28.932841529099694,28.932841529099694,W1,PIT,4,13,19.97471257225188,21.953312164972616,25.259465331165927,32.60621772703346,35.91237089322677,37.890970485947506,5.446155700462276,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q4]=26.60 + delta +2.33; rev=2291; sigma additive n=4 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,662.9888735693571,662.9888735693571,W1,PIT,4,13,532.6564219686555,561.443207345117,609.5446635301172,716.4330836085971,764.5345397935972,793.3213251700587,79.23650437045652,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q4]=26.60 + delta +2.33; rev=2291; sigma relative n=4 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,33.61671368011385,33.61671368011385,W1,full_sample,4,13,27.765228516730282,29.057657573830628,31.217249860684827,36.01617749954287,38.17576978639706,39.46819884349741,3.557450381909392,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q2]=33.79 + delta -0.17; rev=2460; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q2,2023-05-09,0,827.1047328765494,827.1047328765494,W1,full_sample,4,13,640.0178971998743,681.3401352092203,750.3877831170685,903.8216826360303,972.8693305438785,1014.1915685532246,113.74071991038916,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q2]=33.79 + delta -0.17; rev=2460; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,50.33858633021286,50.33858633021286,W1,full_sample,4,13,40.829247573416126,42.92959396068919,46.439180682496236,54.23799197792949,57.747578699736536,59.8479250870096,5.781267464157946,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q3]=50.51 + delta -0.17; rev=3475; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-05-09,1,1749.0447054405238,1749.0447054405238,W1,full_sample,4,13,1138.460825226966,1273.3216898709036,1498.6682816110817,1999.4211292699658,2224.767721010144,2359.6285856540817,371.2086414310296,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q3]=50.51 + delta -0.17; rev=3475; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,26.429231660290753,26.429231660290753,W1,full_sample,4,13,14.423259913029714,17.075042547972515,21.506055061483142,31.352408259098365,35.78342077260899,38.435203407551796,7.299112547487029,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q4]=26.60 + delta -0.17; rev=2291; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-05-09,2,605.6192755950507,605.6192755950507,W1,full_sample,4,13,357.6685587941668,412.4339221463006,503.94444307762717,707.2941081124742,798.8046290438008,853.5699923959346,150.74333225651765,,,,,,,,2023-05-09,k4_rw_shrink50,margin[2022Q4]=26.60 + delta -0.17; rev=2291; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,51.390766093287,51.390766093287,W1,PIT,3,14,34.39438874025646,38.148412093841614,44.42122051959923,58.360311666974766,64.63312009273238,68.38714344631754,10.333063729525385,,,,,,,,2023-08-03,k4_rw,margin[2022Q3]=50.51 + delta +0.88; rev=3463; sigma additive n=7 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-08-03,0,1779.6007843293305,1779.6007843293305,W1,PIT,3,14,1241.8907177461658,1360.6557995917453,1559.1070440080239,2000.0945246506371,2198.545769066916,2317.3108509124954,326.9045085669673,,,,,,,,2023-08-03,k4_rw,margin[2022Q3]=50.51 + delta +0.88; rev=3463; sigma relative n=7 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,27.481411423364882,27.481411423364882,W1,PIT,3,14,6.6002551834657694,11.212317303895485,18.91887088767111,36.04395195905866,43.750505542834276,48.362567663263995,12.694841594263734,,,,,,,,2023-08-03,k4_rw,margin[2022Q4]=26.60 + delta +0.88; rev=2246; sigma additive n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q4,2023-08-03,1,617.0997956542974,617.0997956542974,W1,PIT,3,14,477.7826970590929,508.5539391195,559.9713354133214,674.2282558952735,725.6456521890948,756.4168942495019,84.6987818930801,,,,,,,,2023-08-03,k4_rw,margin[2022Q4]=26.60 + delta +0.88; rev=2246; sigma relative n=6 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q1,2023-08-03,2,15.289277383462474,15.289277383462474,W1,PIT,3,14,-6.898042502368456,-1.9974854439537548,6.191130531909115,24.387424235015835,32.5760402108787,37.47659726929341,13.488932706402768,,,,,,,,2023-08-03,k4_rw,margin[2023Q1]=14.41 + delta +0.88; rev=2146; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q1,2023-08-03,2,328.16079471153415,328.16079471153415,W1,PIT,3,14,258.9068937213444,274.20313928261925,299.76249493968743,356.55909448338093,382.11845014044906,397.41469570172393,42.10338224352711,,,,,,,,2023-08-03,k4_rw,margin[2023Q1]=14.41 + delta +0.88; rev=2146; sigma relative n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,50.1642428064868,50.1642428064868,W1,full_sample,3,14,31.84631101779238,35.8922287034148,42.65277975967195,57.67570585330164,64.4362569095588,68.48217459518122,11.136511777430544,,,,,,,,2023-08-03,k4_rw,margin[2022Q3]=50.51 + delta -0.35; rev=3434; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2023Q3,2023-08-03,0,1722.7929161978757,1722.7929161978757,W1,full_sample,3,14,1017.0162155174742,1172.9025059744276,1433.381662371955,2012.2041700237965,2272.683326421324,2428.569616878277,429.0817669827979,,,,,,,,2023-08-03,k4_rw,margin[2022Q3]=50.51 + delta -0.35; rev=3434; sigma relative n=19 (full_sample),1.0
