method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,sbc,sbc_musd,2023Q1,2023-02-14,0,205.6618441211035,205.6618441211035,W1,PIT,2,12,-12021.49130666176,-9320.85589933381,-4808.2125451555285,5219.5362333977355,9732.179587576016,12432.814994903965,7433.5812928499545,,,,,,,,2023-02-14,yoy|rw,y/y growth 5.5% on SBC[q-4]; sigma relative n=5 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q3,2023-08-03,0,265.24788037160704,265.24788037160704,W1,full_sample,2,14,-1085.5260035283616,-787.1779143886929,-288.6513387410736,819.1470994842877,1317.673675131907,1616.0217642715756,821.2122110849807,,,,,,,,2023-08-03,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q3,2023-08-03,0,7.723481417739337,7.723481417739337,W1,full_sample,2,14,-70.73379427118186,-53.40478120697365,-24.44876018078123,39.8957230162599,68.85174404245232,86.18075710666054,47.6986367682648,,,,,,,,2023-08-03,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q3,2023-08-03,0,269.1869528301887,269.1869528301887,W1,full_sample,1,14,-1123.4994278014076,-815.894042929273,-301.89893200605775,840.2728376664352,1354.2679485896506,1661.873333461785,846.6931998154536,,,,,,,,2023-08-03,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q3,2023-08-03,0,275.3021825403094,275.3021825403094,W1,PIT,2,14,-13353.619225005128,-10343.372500930158,-5313.3822116173715,5863.98657669799,10893.976866010777,13904.223590085747,8285.795881305814,,,,,,,,2023-08-03,yoy|eq,y/y growth 17.5% on SBC[q-4]; sigma relative n=7 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q3,2023-08-03,0,7.950092061367755,7.950092061367755,W1,PIT,2,14,-773.3765616267368,-600.8034041944153,-312.4412247297512,328.34140885248667,616.7035883171508,789.2767457494723,475.01287706444407,,,,,,,,2023-08-03,yoy|eq,y/y growth 17.5% on SBC[q-4]; sigma additive n=7 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q3,2023-08-03,0,288.3254325084479,288.3254325084479,W1,PIT,1,14,-16008.037717191883,-12408.627879920214,-6394.171860772161,6970.822725789057,12985.278744937108,16584.68858220878,9907.485312175511,,,,,,,,2023-08-03,yoy_last|eq,last y/y growth 23.0% on SBC[q-4]; sigma relative n=7 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q3,2023-08-03,0,264.41497663974184,264.41497663974184,W1,full_sample,2,14,-1077.582282736232,-781.1727039475853,-285.88529410102467,814.7152473805083,1310.002657227069,1606.4122360157157,815.8764022444939,,,,,,,,2023-08-03,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q3,2023-08-03,0,7.699228946855068,7.699228946855068,W1,full_sample,2,14,-70.49451595765976,-53.223709457032804,-24.36494904647245,39.763406940182584,68.62216735074294,85.8929738513699,47.53842142746588,,,,,,,,2023-08-03,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q3,2023-08-03,0,269.1869528301887,269.1869528301887,W1,full_sample,1,14,-1123.4994278014076,-815.894042929273,-301.89893200605775,840.2728376664352,1354.2679485896506,1661.873333461785,846.6931998154536,,,,,,,,2023-08-03,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-08-03,1,300.86679944114604,300.86679944114604,W1,PIT,2,14,-1209.7504605798174,-876.0974500201075,-318.5778986514273,920.3114975337194,1477.8310489023997,1811.4840594621096,918.3900836335821,,,,,,,,2023-08-03,yoy|rw,y/y growth 18.5% on SBC[q-4]; sigma relative n=6 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q4,2023-08-03,1,13.39855296874066,13.39855296874066,W1,PIT,2,14,-48.56218787188695,-34.87679696241298,-12.009108799325013,38.80621473680633,61.6739028998943,75.35929380936827,37.66945570437413,,,,,,,,2023-08-03,yoy|rw,y/y growth 18.5% on SBC[q-4]; sigma additive n=6 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-08-03,1,312.48254790473686,312.48254790473686,W1,PIT,1,14,-1263.6092600709867,-915.4947571013206,-333.81068599102275,958.7757818004965,1540.4598529107946,1888.5743558804604,958.1957823790132,,,,,,,,2023-08-03,yoy_last|rw,last y/y growth 23.0% on SBC[q-4]; sigma relative n=6 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-08-03,1,287.47146154865163,287.47146154865163,W1,full_sample,2,14,240.3813434456839,250.78223061180134,268.16165703137,306.78126606593327,324.1606924855019,334.56157965161935,28.62875901623129,,,,,,,,2023-08-03,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q4,2023-08-03,1,12.80201608058902,12.80201608058902,W1,full_sample,2,14,9.962578838569927,10.589730936700914,11.637674594704688,13.966357566473352,15.014301224477126,15.641453322608113,1.7262552700702187,,,,,,,,2023-08-03,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-08-03,1,291.74056603773585,291.74056603773585,W1,full_sample,1,14,243.69180582028505,254.30443015902165,272.0376601102554,311.4434719652163,329.17670191645004,339.78932625518667,29.211572039089642,,,,,,,,2023-08-03,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-08-03,1,298.36815537044333,298.36815537044333,W1,PIT,2,14,-1240.9794360138712,-900.9807005591426,-332.8577211241455,929.5940318650321,1497.7170113000293,1837.715746754758,935.8568848690205,,,,,,,,2023-08-03,yoy|eq,y/y growth 17.5% on SBC[q-4]; sigma relative n=6 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q4,2023-08-03,1,13.287280422239933,13.287280422239933,W1,PIT,2,14,-48.96488826900944,-35.2151291159742,-12.2398844401712,38.814445284651065,61.78968996045406,75.53944911348931,37.846631257168994,,,,,,,,2023-08-03,yoy|eq,y/y growth 17.5% on SBC[q-4]; sigma additive n=6 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-08-03,1,312.48254790473686,312.48254790473686,W1,PIT,1,14,-1263.6092600709867,-915.4947571013206,-333.81068599102275,958.7757818004965,1540.4598529107946,1888.5743558804604,958.1957823790132,,,,,,,,2023-08-03,yoy_last|eq,last y/y growth 23.0% on SBC[q-4]; sigma relative n=6 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-08-03,1,286.56877364481926,286.56877364481926,W1,full_sample,2,14,239.54920776694178,249.93451192409586,267.287899818936,305.84964747070256,323.20303536554263,333.58833952269674,28.58586630898112,,,,,,,,2023-08-03,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q4,2023-08-03,1,12.761816524784905,12.761816524784905,W1,full_sample,2,14,9.90952706503277,10.539517857816922,11.59220485012135,13.93142819944846,14.984115191752888,15.61410598453704,1.7340688636462396,,,,,,,,2023-08-03,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-08-03,1,291.74056603773585,291.74056603773585,W1,full_sample,1,14,243.69180582028505,254.30443015902165,272.0376601102554,311.4434719652163,329.17670191645004,339.78932625518667,29.211572039089642,,,,,,,,2023-08-03,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-08-03,2,284.2835900231301,284.2835900231301,W1,PIT,2,14,-991.792817432977,-709.9433070904032,-238.98513321966828,807.5523132659284,1278.5104871366634,1560.359997479237,775.7993699543667,,,,,,,,2023-08-03,yoy|rw,y/y growth 18.5% on SBC[q-4]; sigma relative n=5 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q1,2023-08-03,2,13.245002856757743,13.245002856757743,W1,PIT,2,14,-30.020514470979492,-20.46437441362142,-4.496483374193485,30.98648908770897,46.95438012713691,56.51052018449498,26.303566845594883,,,,,,,,2023-08-03,yoy|rw,y/y growth 18.5% on SBC[q-4]; sigma additive n=5 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-08-03,2,295.2591003824285,295.2591003824285,W1,PIT,1,14,-975.4395791536704,-694.7778581724182,-225.8044282449004,816.3226290097575,1285.2960589372751,1565.9577799185274,772.5299435252351,,,,,,,,2023-08-03,yoy_last|rw,last y/y growth 23.0% on SBC[q-4]; sigma relative n=5 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-08-03,2,271.62657784124565,271.62657784124565,W1,full_sample,2,14,243.28911036740465,249.54806264109553,260.00649746178675,283.24665822070455,293.7050930413958,299.96404531508665,17.227956949799182,,,,,,,,2023-08-03,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q1,2023-08-03,2,12.655302401330692,12.655302401330692,W1,full_sample,2,14,9.672721540717493,10.33149005192036,11.432263349920945,13.87834145274044,14.979114750741024,15.637883261943891,1.8132804109390783,,,,,,,,2023-08-03,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-08-03,2,275.66037735849056,275.66037735849056,W1,full_sample,1,14,249.44890930912473,255.2382879011178,264.9120856885164,286.4086690284648,296.0824668158633,301.87184540785637,15.935441075048995,,,,,,,,2023-08-03,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-08-03,2,281.92266649175747,281.92266649175747,W1,PIT,2,14,-1037.758957691077,-746.2782772155871,-259.2268403389194,823.0721733224343,1310.1236101991021,1601.604290674592,802.3094593703739,,,,,,,,2023-08-03,yoy|eq,y/y growth 17.5% on SBC[q-4]; sigma relative n=5 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q1,2023-08-03,2,13.135005516021078,13.135005516021078,W1,PIT,2,14,-30.82573333810444,-21.116038332431966,-4.891563707107181,31.161574739149337,47.38604936447412,57.09574437014659,26.726231522254764,,,,,,,,2023-08-03,yoy|eq,y/y growth 17.5% on SBC[q-4]; sigma additive n=5 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-08-03,2,295.2591003824285,295.2591003824285,W1,PIT,1,14,-975.4395791536704,-694.7778581724182,-225.8044282449004,816.3226290097575,1285.2960589372751,1565.9577799185274,772.5299435252351,,,,,,,,2023-08-03,yoy_last|eq,last y/y growth 23.0% on SBC[q-4]; sigma relative n=5 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-08-03,2,270.7736443888056,270.7736443888056,W1,full_sample,2,14,241.84216852300762,248.23232060059286,258.9099845410338,282.63730423657745,293.3149681770184,299.7051202546036,17.589088409902367,,,,,,,,2023-08-03,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q1,2023-08-03,2,12.61556354052176,12.61556354052176,W1,full_sample,2,14,9.60277216373665,10.26821333116958,11.380136345162784,13.850990735880737,14.962913749873941,15.62835491730687,1.8316471006413728,,,,,,,,2023-08-03,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-08-03,2,275.66037735849056,275.66037735849056,W1,full_sample,1,14,249.44890930912473,255.2382879011178,264.9120856885164,286.4086690284648,296.0824668158633,301.87184540785637,15.935441075048995,,,,,,,,2023-08-03,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-11-01,0,306.69794115617583,306.69794115617583,W1,PIT,2,15,-14108.591554292527,-10924.658161277095,-5604.445063592326,6217.840945904678,11538.054043589447,14721.987436604879,8763.873732743998,,,,,,,,2023-11-01,yoy|rw,y/y growth 20.7% on SBC[q-4]; sigma relative n=8 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q4,2023-11-01,0,13.898266636101397,13.898266636101397,W1,PIT,2,15,-728.094597723882,-564.2091718390386,-290.3638108698417,318.16034414204444,592.0057051112415,755.8911309960848,451.09963111743457,,,,,,,,2023-11-01,yoy|rw,y/y growth 20.7% on SBC[q-4]; sigma additive n=8 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-11-01,0,309.96228089638345,309.96228089638345,W1,PIT,1,15,-16077.836322225776,-12458.23095620339,-6410.029094001601,7029.953655794368,13078.155517996156,16697.760884018542,9963.074120762263,,,,,,,,2023-11-01,yoy_last|rw,last y/y growth 22.0% on SBC[q-4]; sigma relative n=8 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-11-01,0,287.47146154865163,287.47146154865163,W1,full_sample,2,15,-1176.475930160792,-853.1309853677527,-312.8357599299922,887.7786830272954,1428.073908465056,1751.4188532580952,890.016818349171,,,,,,,,2023-11-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q4,2023-11-01,0,13.0425427239488,13.0425427239488,W1,full_sample,2,15,-65.4147329649724,-48.08571990076419,-19.129698874571766,45.21478432246936,74.17080534866179,91.49981841287,47.6986367682648,,,,,,,,2023-11-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-11-01,0,291.74056603773585,291.74056603773585,W1,full_sample,1,15,-1217.630927367503,-884.2530717347175,-327.19329218454476,910.6744242600165,1467.7342038101892,1801.1120594429747,917.6327113085848,,,,,,,,2023-11-01,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-11-01,0,305.25677767505573,305.25677767505573,W1,PIT,2,15,-13830.570259761418,-10708.362290466423,-5491.289669419132,6101.803224769244,11318.875845816534,14441.08381511153,8593.972622132607,,,,,,,,2023-11-01,yoy|eq,y/y growth 20.2% on SBC[q-4]; sigma relative n=8 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q4,2023-11-01,0,13.83295914087886,13.83295914087886,W1,PIT,2,15,-717.0312530862817,-555.6038345245748,-285.86569601909014,313.5316143008479,583.2697528063326,744.6971713680394,444.3338910233154,,,,,,,,2023-11-01,yoy|eq,y/y growth 20.2% on SBC[q-4]; sigma additive n=8 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-11-01,0,309.96228089638345,309.96228089638345,W1,PIT,1,15,-16077.836322225776,-12458.23095620339,-6410.029094001601,7029.953655794368,13078.155517996156,16697.760884018542,9963.074120762263,,,,,,,,2023-11-01,yoy_last|eq,last y/y growth 22.0% on SBC[q-4]; sigma relative n=8 (PIT),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-11-01,0,286.56877364481926,286.56877364481926,W1,full_sample,2,15,-1167.8666510855035,-846.6226331803804,-309.8379644555489,882.9755117451874,1419.760180470019,1741.0041983751419,884.2339530392953,,,,,,,,2023-11-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2023Q4,2023-11-01,0,13.001587891463165,13.001587891463165,W1,full_sample,2,15,-65.19215701305167,-47.9213505124247,-19.06259010186435,45.065765884790686,73.92452629535103,91.19533279597799,47.53842142746588,,,,,,,,2023-11-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2023Q4,2023-11-01,0,291.74056603773585,291.74056603773585,W1,full_sample,1,15,-1217.630927367503,-884.2530717347175,-327.19329218454476,910.6744242600165,1467.7342038101892,1801.1120594429747,917.6327113085848,,,,,,,,2023-11-01,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-11-01,1,289.7933302263079,289.7933302263079,W1,PIT,2,15,-1057.3394758828917,-759.7955987688129,-262.61282615465,842.1994866072657,1339.3822592214287,1636.9261363355076,818.9985929665606,,,,,,,,2023-11-01,yoy|rw,y/y growth 20.7% on SBC[q-4]; sigma relative n=7 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q1,2023-11-01,1,13.533004180752767,13.533004180752767,W1,PIT,2,15,-43.83316296589154,-31.16258460080403,-9.990603704137976,37.05661206564351,58.22859296230957,70.89917132739707,34.87615323739489,,,,,,,,2023-11-01,yoy|rw,y/y growth 20.7% on SBC[q-4]; sigma additive n=7 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-11-01,1,292.8777457288662,292.8777457288662,W1,PIT,1,15,-1074.7535548311491,-772.6821348599461,-267.9340366451785,853.6895281029109,1358.4376263176787,1660.5090462888816,831.4607927118395,,,,,,,,2023-11-01,yoy_last|rw,last y/y growth 22.0% on SBC[q-4]; sigma relative n=7 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-11-01,1,271.62657784124565,271.62657784124565,W1,full_sample,2,15,227.13197805891394,236.95958797965483,253.3810932579874,289.8720624245039,306.29356770283647,316.12117762357735,27.050795920848465,,,,,,,,2023-11-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q1,2023-11-01,1,12.684638430630928,12.684638430630928,W1,full_sample,2,15,9.845201188611835,10.472353286742822,11.520296944746597,13.848979916515258,14.896923574519034,15.52407567265002,1.7262552700702187,,,,,,,,2023-11-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-11-01,1,275.66037735849056,275.66037735849056,W1,full_sample,1,15,230.25997400341893,240.28765054395745,257.04345837189487,294.27729634508626,311.0331041730237,321.06078071356217,27.601485391265804,,,,,,,,2023-11-01,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-11-01,1,288.43160095280854,288.43160095280854,W1,PIT,2,15,-1089.3258417490476,-785.0178408116415,-276.5325138669861,853.3957157726031,1361.8810427172584,1666.1890436546646,837.6170500078812,,,,,,,,2023-11-01,yoy|eq,y/y growth 20.2% on SBC[q-4]; sigma relative n=7 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q1,2023-11-01,1,13.469413041726453,13.469413041726453,W1,PIT,2,15,-44.16694096254007,-31.436685893865793,-10.164987842077894,37.1038139255308,58.3755119773187,71.10576704599298,35.04041518337908,,,,,,,,2023-11-01,yoy|eq,y/y growth 20.2% on SBC[q-4]; sigma additive n=7 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-11-01,1,292.8777457288662,292.8777457288662,W1,PIT,1,15,-1074.7535548311491,-772.6821348599461,-267.9340366451785,853.6895281029109,1358.4376263176787,1660.5090462888816,831.4607927118395,,,,,,,,2023-11-01,yoy_last|eq,last y/y growth 22.0% on SBC[q-4]; sigma relative n=7 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-11-01,1,270.7736443888056,270.7736443888056,W1,full_sample,2,15,226.3457081262442,236.1585939440276,252.55549589190804,288.9917928857032,305.3886948335836,315.201580651367,27.01026737856484,,,,,,,,2023-11-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q1,2023-11-01,1,12.644807451882174,12.644807451882174,W1,full_sample,2,15,9.79251799213004,10.42250878491419,11.47519577721862,13.81441912654573,14.86710611885016,15.497096911634308,1.7340688636462396,,,,,,,,2023-11-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q1,2023-11-01,1,275.66037735849056,275.66037735849056,W1,full_sample,1,15,230.25997400341893,240.28765054395745,257.04345837189487,294.27729634508626,311.0331041730237,321.06078071356217,27.601485391265804,,,,,,,,2023-11-01,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q2,2023-11-01,2,367.07155161999,367.07155161999,W1,PIT,2,15,-1137.4273586545414,-805.1257200581879,-249.86425198831762,984.0073552282976,1539.2688232981677,1871.5704618945215,914.6703911052132,,,,,,,,2023-11-01,yoy|rw,y/y growth 20.7% on SBC[q-4]; sigma relative n=6 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q2,2023-11-01,2,12.54581402070752,12.54581402070752,W1,PIT,2,15,-26.963085696318302,-18.236677172226365,-3.6552311446596395,28.74685918607468,43.32830521364141,52.05471373773334,24.019705504282808,,,,,,,,2023-11-01,yoy|rw,y/y growth 20.7% on SBC[q-4]; sigma additive n=6 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q2,2023-11-01,2,370.97847792323057,370.97847792323057,W1,PIT,1,15,-1086.6128848506064,-764.6718086917309,-226.72238618794222,968.6793420344034,1506.628764538192,1828.5698406970678,886.1526271339401,,,,,,,,2023-11-01,yoy_last|rw,last y/y growth 22.0% on SBC[q-4]; sigma relative n=6 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q2,2023-11-01,2,344.0603319322445,344.0603319322445,W1,full_sample,2,15,308.1662064653792,316.09421267872096,329.3415634515965,358.77910041289243,372.026451185768,379.95445739910974,21.822078803078963,,,,,,,,2023-11-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q2,2023-11-01,2,11.759333888106642,11.759333888106642,W1,full_sample,2,15,8.776753027493443,9.43552153869631,10.536294836696895,12.98237293951639,14.083146237516974,14.741914748719841,1.8132804109390783,,,,,,,,2023-11-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q2,2023-11-01,2,349.1698113207547,349.1698113207547,W1,full_sample,1,15,315.9686184582247,323.3018313414159,335.5553085387874,362.784314102722,375.03779130009355,382.37100418328475,20.184892028395396,,,,,,,,2023-11-01,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q2,2023-11-01,2,365.3466945402242,365.3466945402242,W1,PIT,2,15,-1196.2712221275165,-851.3535960486626,-275.0113660533493,1005.7047551337977,1582.0469851291111,1926.9646112079647,949.3962812739767,,,,,,,,2023-11-01,yoy|eq,y/y growth 20.2% on SBC[q-4]; sigma relative n=6 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q2,2023-11-01,2,12.486861655590854,12.486861655590854,W1,PIT,2,15,-27.65857638347676,-18.79157438603677,-3.975202828935984,28.948926140117692,43.76529769721848,52.63229969465847,24.40669332594177,,,,,,,,2023-11-01,yoy|eq,y/y growth 20.2% on SBC[q-4]; sigma additive n=6 (PIT),1.0
