method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q1,2023-02-14,0,377.5609469509403,377.5609469509403,W1,PIT,6,12,-150.58594382341,-33.93309946085669,160.98868873398558,594.1332051678951,789.0549933627374,905.7078377252907,321.0905104992252,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,a=+68.8 m=0.524 rev=1845 leg=guide_cushion; sigma relative n=6 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,33.241110784167,33.241110784167,W1,PIT,6,14,6.097896367920395,12.093071615767567,22.11074659178346,44.37147497655054,54.38914995256643,60.3843252004136,16.501902644403145,,,,,,LSEG,2023-08-02,2023-08-03,ew_usd,a=+31.8 m=0.747 rev=2246 leg=naive; sigma additive n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q3,2023-08-03,0,1852.2390574731492,1852.2390574731492,W1,PIT,6,14,-565.0634926837029,-31.14911566784312,860.9983984331889,2843.4797165131095,3735.627230614142,4269.541607630002,1469.6156001656002,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,a=+29.8 m=0.710 rev=3463 leg=guide_cushion; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,53.488391885220494,53.488391885220494,W1,PIT,6,14,18.584634077267275,26.29389583448363,39.17573421219494,67.80104955824605,80.68288793595735,88.3921496931737,21.219978018738914,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,a=+29.8 m=0.710 rev=3463 leg=guide_cushion; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q4,2023-08-03,1,749.0424593068166,749.0424593068166,W1,PIT,6,14,-698.363887152007,-378.6723956139617,155.51806962321245,1342.5668489904208,1876.757314227595,2196.4488057656404,879.9605768820949,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,a=+42.5 m=0.690 rev=2246 leg=naive; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,33.35723677554312,33.35723677554312,W1,PIT,6,14,6.533125859551728,12.457820088574305,22.357724372429573,44.35674917865667,54.256653462511935,60.18134769153451,16.307901491336033,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,a=+42.5 m=0.690 rev=2246 leg=naive; sigma additive n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q3,2023-08-03,0,1886.9052488694313,1886.9052488694313,W1,PIT,6,14,413.93635430288805,739.2738962068609,1282.8986640500166,2490.911833688846,3034.536601532002,3359.8741434359745,895.5015026452563,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,a=+11.4 m=0.929 rev=3463 leg=guide_cushion; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,54.48947153694859,54.48947153694859,W1,PIT,6,14,19.046267619604976,26.87467790186224,39.955608240756845,69.02333483314034,82.10426517203494,89.93267545429221,21.54793796639103,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,a=+11.4 m=0.929 rev=3463 leg=guide_cushion; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q4,2023-08-03,1,745.8538422121264,745.8538422121264,W1,PIT,6,14,-1041.6430969581995,-646.8351261342933,12.87168244890772,1478.8360019753452,2138.542810558546,2533.350781382452,1086.7209761899758,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,a=+21.5 m=0.815 rev=2246 leg=naive; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,33.21523754159775,33.21523754159775,W1,PIT,6,14,5.511852421536695,11.630753676428462,21.85516938535256,44.57530569784294,54.79972140676704,60.91862266165881,16.842462250823967,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,a=+21.5 m=0.815 rev=2246 leg=naive; sigma additive n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q4,2023-11-01,0,679.9636469992337,679.9636469992337,W1,PIT,6,15,-161.90138286859812,24.043004988087677,334.74792421983324,1025.179369778634,1335.8842890103797,1521.8286768670655,511.81759645575397,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,a=+16.2 m=0.753 rev=2207 leg=guide_cushion; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,30.813105667504345,30.813105667504345,W1,PIT,6,15,-2.826073252954167,4.6038784738068195,17.019002037193438,44.60720929781525,57.022332861201875,64.45228458796285,20.451168644595125,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,a=+16.2 m=0.753 rev=2207 leg=guide_cushion; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2023-11-01,1,391.560027174172,391.560027174172,W1,PIT,6,15,-317.16900925841543,-160.63063058694874,100.93813662571358,682.1819177226304,943.7506849352927,1100.2890636067593,430.8766596734366,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,a=+31.3 m=0.674 rev=2141 leg=naive; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.28538800608561,18.28538800608561,W1,PIT,6,15,-7.517183143735384,-1.8181184155861665,7.704768865211236,28.866007146959987,38.38889442775739,44.0879591559066,15.686849411423186,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,a=+31.3 m=0.674 rev=2141 leg=naive; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q4,2023-11-01,0,692.9932528229742,692.9932528229742,W1,PIT,6,15,-169.18466987019312,21.24626664690978,339.44801197398544,1046.538493671963,1364.7402389990386,1555.1711755161416,524.1669584248082,,,,,,LSEG,2023-10-31,2023-11-01,ew,a=+29.9 m=0.731 rev=2207 leg=guide_cushion; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,31.40355285218053,31.40355285218053,W1,PIT,6,15,-2.455022999974961,5.023387359363312,17.51948317308002,45.28762253128104,57.783718344997745,65.26212870433602,20.58455250812078,,,,,,LSEG,2023-10-31,2023-11-01,ew,a=+29.9 m=0.731 rev=2207 leg=guide_cushion; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2023-11-01,1,400.70168270979667,400.70168270979667,W1,PIT,6,15,-326.2729531264699,-165.70463296577418,102.5979897794608,698.8053756401326,967.1079983853675,1127.6763185460632,441.9691964832287,,,,,,LSEG,2023-10-31,2023-11-01,ew,a=+35.7 m=0.747 rev=2141 leg=naive; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.7122924572198,18.7122924572198,W1,PIT,6,15,-7.33648668325597,-1.5830415111121674,8.030713107247184,29.393871807192415,39.00762642555176,44.76107159769557,15.836533241413026,,,,,,LSEG,2023-10-31,2023-11-01,ew,a=+35.7 m=0.747 rev=2141 leg=naive; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q4,2023-11-01,0,679.9636469992337,679.9636469992337,W1,PIT,6,15,-161.90138286859812,24.043004988087677,334.74792421983324,1025.179369778634,1335.8842890103797,1521.8286768670655,511.81759645575397,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,a=+16.2 m=0.753 rev=2207 leg=guide_cushion; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,30.813105667504345,30.813105667504345,W1,PIT,6,15,-2.826073252954167,4.6038784738068195,17.019002037193438,44.60720929781525,57.022332861201875,64.45228458796285,20.451168644595125,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,a=+16.2 m=0.753 rev=2207 leg=guide_cushion; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2023-11-01,1,391.560027174172,391.560027174172,W1,PIT,6,15,-317.16900925841543,-160.63063058694874,100.93813662571358,682.1819177226304,943.7506849352927,1100.2890636067593,430.8766596734366,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,a=+31.3 m=0.674 rev=2141 leg=naive; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.28538800608561,18.28538800608561,W1,PIT,6,15,-7.517183143735384,-1.8181184155861665,7.704768865211236,28.866007146959987,38.38889442775739,44.0879591559066,15.686849411423186,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,a=+31.3 m=0.674 rev=2141 leg=naive; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q4,2023-11-01,0,692.9932528229742,692.9932528229742,W1,PIT,6,15,-169.18466987019312,21.24626664690978,339.44801197398544,1046.538493671963,1364.7402389990386,1555.1711755161416,524.1669584248082,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,a=+29.9 m=0.731 rev=2207 leg=guide_cushion; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,31.40355285218053,31.40355285218053,W1,PIT,6,15,-2.455022999974961,5.023387359363312,17.51948317308002,45.28762253128104,57.783718344997745,65.26212870433602,20.58455250812078,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,a=+29.9 m=0.731 rev=2207 leg=guide_cushion; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2023-11-01,1,400.70168270979667,400.70168270979667,W1,PIT,6,15,-326.2729531264699,-165.70463296577418,102.5979897794608,698.8053756401326,967.1079983853675,1127.6763185460632,441.9691964832287,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,a=+35.7 m=0.747 rev=2141 leg=naive; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.7122924572198,18.7122924572198,W1,PIT,6,15,-7.33648668325597,-1.5830415111121674,8.030713107247184,29.393871807192415,39.00762642555176,44.76107159769557,15.836533241413026,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,a=+35.7 m=0.747 rev=2141 leg=naive; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q4,2023-11-01,0,698.5868824823415,698.5868824823415,W1,PIT,6,15,-164.93466186240815,25.793043016190456,344.49067526328514,1052.6830897013979,1371.3807219484925,1562.1084268270909,524.9838223873923,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,a=+34.9 m=0.753 rev=2207 leg=guide_cushion; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,31.65703272940574,31.65703272940574,W1,PIT,6,15,-1.9586815915787987,5.466087462864543,17.87255100804669,45.441514450764785,57.847977995946934,65.27274705039028,20.436903181036847,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,a=+34.9 m=0.753 rev=2207 leg=guide_cushion; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2023-11-01,1,412.2682053237321,412.2682053237321,W1,PIT,6,15,-333.87498984322065,-169.07287221572835,106.30424046237005,718.2321701850941,993.6092828631926,1158.4114004906849,453.6228530862254,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,a=+52.0 m=0.674 rev=2141 leg=naive; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,19.25243531961391,19.25243531961391,W1,PIT,6,15,-6.528288323532429,-0.8340490972281493,8.68077498156426,29.824095657663555,39.33891973645596,45.03315896276025,15.673567070480091,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,a=+52.0 m=0.674 rev=2141 leg=naive; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q4,2023-11-01,0,680.2660513967724,680.2660513967724,W1,PIT,6,15,183.5033351894201,293.22429507975113,476.56320825539336,883.9688945381513,1067.3078077137936,1177.0287676041246,302.0102871573071,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,a=+11.7 m=0.932 rev=2207 leg=guide_cushion; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,30.82680936871955,30.82680936871955,W1,PIT,6,15,-2.964960069239943,4.4986946257675235,16.970134371361063,44.68348436607804,57.154924111671576,64.61857880667904,20.5439370921948,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,a=+11.7 m=0.932 rev=2207 leg=guide_cushion; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2023-11-01,1,395.8875416676543,395.8875416676543,W1,PIT,6,15,-498.12357715675773,-300.66157988983923,29.28875966783356,762.4863236674751,1092.4366632251479,1289.8986604920665,543.5201674943858,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,a=+27.1 m=0.803 rev=2141 leg=naive; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.48747779085336,18.48747779085336,W1,PIT,6,15,-7.70519487540032,-1.9199676567074242,7.746893367926834,29.22806221377989,38.89492323841415,44.68015045710705,15.92401429347758,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,a=+27.1 m=0.803 rev=2141 leg=naive; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2024-02-13,0,397.02182068935235,397.02182068935235,W1,PIT,6,16,-68.61260479167862,34.232988194483056,206.08346472908525,587.9601766496195,759.8106531842217,862.6562461703833,283.08563014450436,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,a=+31.6 m=0.638 rev=2102 leg=guide_cushion; sigma relative n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2024-02-13,0,397.02182068935235,397.02182068935235,W2,PIT,6,16,-68.61260479167862,34.232988194483056,206.08346472908525,587.9601766496195,759.8106531842217,862.6562461703833,283.08563014450436,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,a=+31.6 m=0.638 rev=2102 leg=guide_cushion; sigma relative n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,18.888020086075944,18.888020086075944,W1,PIT,6,16,-13.448345074371371,-6.306148389691867,5.628149115220943,32.147891056930945,44.08218856184375,51.224385246523255,19.659114118487654,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,a=+31.6 m=0.638 rev=2102 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,18.888020086075944,18.888020086075944,W2,PIT,6,16,-13.448345074371371,-6.306148389691867,5.628149115220943,32.147891056930945,44.08218856184375,51.224385246523255,19.659114118487654,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,a=+31.6 m=0.638 rev=2102 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q2,2024-02-13,1,1083.164587310973,1083.164587310973,W1,PIT,6,16,-764.6360263685104,-356.50866414064654,325.45426347945846,1840.8749111424877,2522.8378387625926,2930.9652009904567,1123.3830070972015,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,a=+33.3 m=0.671 rev=2897 leg=naive; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q2,2024-02-13,1,1083.164587310973,1083.164587310973,W2,PIT,6,16,-764.6360263685104,-356.50866414064654,325.45426347945846,1840.8749111424877,2522.8378387625926,2930.9652009904567,1123.3830070972015,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,a=+33.3 m=0.671 rev=2897 leg=naive; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,37.393131098824554,37.393131098824554,W1,PIT,6,16,12.593565950733755,18.071094767078222,27.223805252664803,47.562456944984305,56.71516743057089,62.192696246915354,15.077065060222807,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,a=+33.3 m=0.671 rev=2897 leg=naive; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,37.393131098824554,37.393131098824554,W2,PIT,6,16,12.593565950733755,18.071094767078222,27.223805252664803,47.562456944984305,56.71516743057089,62.192696246915354,15.077065060222807,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,a=+33.3 m=0.671 rev=2897 leg=naive; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2024-02-13,0,406.85943587549224,406.85943587549224,W1,PIT,6,16,-72.92445296464317,33.04635987204772,210.11894174918118,603.5999300018033,780.6725118789368,886.6433247156275,291.68789306155713,,,,,,LSEG,2024-02-12,2024-02-13,ew,a=+38.1 m=0.685 rev=2102 leg=guide_cushion; sigma relative n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2024-02-13,0,406.85943587549224,406.85943587549224,W2,PIT,6,16,-72.92445296464317,33.04635987204772,210.11894174918118,603.5999300018033,780.6725118789368,886.6433247156275,291.68789306155713,,,,,,LSEG,2024-02-12,2024-02-13,ew,a=+38.1 m=0.685 rev=2102 leg=guide_cushion; sigma relative n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,19.35603736762553,19.35603736762553,W1,PIT,6,16,-13.212917371885116,-6.019348168611316,6.000790562404404,32.71128417284665,44.731422903862374,51.92499210713618,19.80051854211069,,,,,,LSEG,2024-02-12,2024-02-13,ew,a=+38.1 m=0.685 rev=2102 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,19.35603736762553,19.35603736762553,W2,PIT,6,16,-13.212917371885116,-6.019348168611316,6.000790562404404,32.71128417284665,44.731422903862374,51.92499210713618,19.80051854211069,,,,,,LSEG,2024-02-12,2024-02-13,ew,a=+38.1 m=0.685 rev=2102 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q2,2024-02-13,1,1095.7307839409978,1095.7307839409978,W1,PIT,6,16,-779.2652646197088,-365.1311931070094,326.8686823592001,1864.5928855227955,2556.5927609890045,2970.726832501704,1139.9166575300528,,,,,,LSEG,2024-02-12,2024-02-13,ew,a=+35.3 m=0.757 rev=2897 leg=naive; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q2,2024-02-13,1,1095.7307839409978,1095.7307839409978,W2,PIT,6,16,-779.2652646197088,-365.1311931070094,326.8686823592001,1864.5928855227955,2556.5927609890045,2970.726832501704,1139.9166575300528,,,,,,LSEG,2024-02-12,2024-02-13,ew,a=+35.3 m=0.757 rev=2897 leg=naive; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,37.8269427683573,37.8269427683573,W1,PIT,6,16,12.747081105589288,18.28651956539311,27.542678350723648,48.11120718599095,57.36736597132149,62.90680443112531,15.247473241281874,,,,,,LSEG,2024-02-12,2024-02-13,ew,a=+35.3 m=0.757 rev=2897 leg=naive; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,37.8269427683573,37.8269427683573,W2,PIT,6,16,12.747081105589288,18.28651956539311,27.542678350723648,48.11120718599095,57.36736597132149,62.90680443112531,15.247473241281874,,,,,,LSEG,2024-02-12,2024-02-13,ew,a=+35.3 m=0.757 rev=2897 leg=naive; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2024-02-13,0,397.02182068935235,397.02182068935235,W1,PIT,6,16,-68.61260479167862,34.232988194483056,206.08346472908525,587.9601766496195,759.8106531842217,862.6562461703833,283.08563014450436,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,a=+31.6 m=0.638 rev=2102 leg=guide_cushion; sigma relative n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q1,2024-02-13,0,397.02182068935235,397.02182068935235,W2,PIT,6,16,-68.61260479167862,34.232988194483056,206.08346472908525,587.9601766496195,759.8106531842217,862.6562461703833,283.08563014450436,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,a=+31.6 m=0.638 rev=2102 leg=guide_cushion; sigma relative n=10 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,18.888020086075944,18.888020086075944,W1,PIT,6,16,-13.448345074371371,-6.306148389691867,5.628149115220943,32.147891056930945,44.08218856184375,51.224385246523255,19.659114118487654,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,a=+31.6 m=0.638 rev=2102 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,18.888020086075944,18.888020086075944,W2,PIT,6,16,-13.448345074371371,-6.306148389691867,5.628149115220943,32.147891056930945,44.08218856184375,51.224385246523255,19.659114118487654,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,a=+31.6 m=0.638 rev=2102 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2024Q2,2024-02-13,1,1083.164587310973,1083.164587310973,W1,PIT,6,16,-764.6360263685104,-356.50866414064654,325.45426347945846,1840.8749111424877,2522.8378387625926,2930.9652009904567,1123.3830070972015,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,a=+33.3 m=0.671 rev=2897 leg=naive; sigma relative n=9 (PIT); street_src=street_pit,1.0
