method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q1,2023-02-14,0,260.8872830051463,260.8872830051463,W1,PIT,5,12,133.36815503940457,161.53355608157736,208.5967062890621,313.1778597212305,360.24100992871524,388.406410970888,77.5261250462038,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,53.372778781455004,53.372778781455004,W1,PIT,5,14,19.58014548906474,27.043990985302365,39.515749551385674,67.22980801152434,79.70156657760765,87.16541207384526,20.544462278397763,,,,,,LSEG,2023-08-02,2023-08-03,ew_usd,disp=0.0491 ref=0.1641 ratio=0.500 b_pt=+4.243; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-08-03,1,681.6401913949128,681.6401913949128,W1,PIT,5,14,61.41152800720477,198.4026549137395,427.30882149170685,935.9715612981188,1164.877727876086,1301.8688547826207,377.07225325406205,,,,,,LSEG,2023-08-02,2023-08-03,ew_usd,disp=0.0997 ref=0.1763 ratio=0.566 b_pt=+5.289; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,31.921448438985106,31.921448438985106,W1,PIT,5,14,10.324704960821766,15.094820244474079,23.065473734030398,40.777423143939814,48.74807663349613,53.51819191714844,13.129887744595345,,,,,,LSEG,2023-08-02,2023-08-03,ew_usd,disp=0.0997 ref=0.1763 ratio=0.566 b_pt=+5.289; sigma additive n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q3,2023-08-03,0,1734.6821576275138,1734.6821576275138,W1,PIT,5,14,863.6329229280547,1056.0232836069554,1377.4991407959135,2091.865174459114,2413.341031648072,2605.731392326973,529.5603331670543,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,disp=0.0491 ref=0.1367 ratio=0.500 b_pt=+3.036; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,52.76903820330284,52.76903820330284,W1,PIT,5,14,19.645684585013868,26.961704960964425,39.186454232555796,66.3516221740499,78.57637144564126,85.89239182159181,20.1375691280682,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,disp=0.0491 ref=0.1367 ratio=0.500 b_pt=+3.036; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-08-03,1,678.3857112546783,678.3857112546783,W1,PIT,5,14,145.5390715696386,263.2299587339169,459.8862709366449,896.8851515727117,1093.5414637754398,1211.2323509397181,323.9477549577487,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,disp=0.0997 ref=0.1432 ratio=0.696 b_pt=+3.850; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,31.60997616323425,31.60997616323425,W1,PIT,5,14,10.38333820125073,15.071707550332931,22.905767167436885,40.31418515903162,48.14824477613557,52.83661412521777,12.904879567505594,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_med,disp=0.0997 ref=0.1432 ratio=0.696 b_pt=+3.850; sigma additive n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q3,2023-08-03,0,1781.7764828083275,1781.7764828083275,W1,PIT,5,14,888.5807995403361,1085.862689949272,1415.5120788441807,2148.040886772474,2477.690275667383,2674.972166076319,543.024417876876,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,disp=0.0491 ref=0.1367 ratio=0.500 b_pt=+6.273; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q3,2023-08-03,0,54.38749378214238,54.38749378214238,W1,PIT,5,14,18.917511896269893,26.751836681196217,39.84264989472484,68.93233766955991,82.02315088308853,89.85747566801487,21.564217815302875,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,disp=0.0491 ref=0.1367 ratio=0.500 b_pt=+6.273; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-08-03,1,715.502964069618,715.502964069618,W1,PIT,5,14,115.81637451926858,248.27033310371,469.59509035114473,961.4108377880913,1182.7355950355259,1315.1895536199672,364.58355912300385,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,disp=0.0997 ref=0.1432 ratio=0.696 b_pt=+5.684; sigma relative n=7 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,32.88709307407631,32.88709307407631,W1,PIT,5,14,9.450364953184685,14.62688127016122,23.276613067431896,42.49757308072073,51.1473048779914,56.323821194967934,14.248518978754744,,,,,,LSEG,2023-08-02,2023-08-03,rw_hl4_from21,disp=0.0997 ref=0.1432 ratio=0.696 b_pt=+5.684; sigma additive n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-11-01,0,676.3456729679937,676.3456729679937,W1,PIT,5,15,340.61042740950097,414.7649325884237,538.6738593802617,814.0174865557257,937.9264133475637,1012.0809185264864,204.1125362508611,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,disp=0.0512 ref=0.1195 ratio=0.500 b_pt=+2.606; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,30.821621979240213,30.821621979240213,W1,PIT,5,15,-1.535761466255721,5.611077568454373,17.55313223672085,44.09011172175958,56.03216639002605,63.17900542473615,19.671892328478034,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,disp=0.0512 ref=0.1195 ratio=0.500 b_pt=+2.606; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2023-11-01,1,353.5332290006047,353.5332290006047,W1,PIT,5,15,72.2467243024164,134.37502880826193,238.18870157354056,468.8777564276689,572.6914291929476,634.819733698793,171.01005225584552,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,disp=0.1044 ref=0.1357 ratio=0.769 b_pt=+3.323; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,17.768706834962156,17.768706834962156,W1,PIT,5,15,-2.952531943266454,1.6242088923219313,9.271742157816988,26.265671512107325,33.91320477760238,38.48994561319077,12.597618680899163,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4,disp=0.1044 ref=0.1357 ratio=0.769 b_pt=+3.323; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-11-01,0,688.0605182447453,688.0605182447453,W1,PIT,5,15,341.7697247649174,418.2556546106096,546.060289797486,830.0607466920045,957.865381878881,1034.351311724573,210.5298537242089,,,,,,LSEG,2023-10-31,2023-11-01,ew,disp=0.0512 ref=0.1516 ratio=0.500 b_pt=+4.076; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,31.55663682014732,31.55663682014732,W1,PIT,5,15,-1.0965571115222623,6.115618168098479,18.166846836891988,44.94642680340266,56.997655472196165,64.20983075181691,19.851732334498443,,,,,,LSEG,2023-10-31,2023-11-01,ew,disp=0.0512 ref=0.1516 ratio=0.500 b_pt=+4.076; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2023-11-01,1,357.87703456452977,357.87703456452977,W1,PIT,5,15,70.71058276346022,134.13760277106098,240.12137219657794,475.6326969324816,581.6164663579985,645.0434863655993,174.58480626832198,,,,,,LSEG,2023-10-31,2023-11-01,ew,disp=0.1044 ref=0.1691 ratio=0.617 b_pt=+5.016; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.309443355566955,18.309443355566955,W1,PIT,5,15,-2.693325720979299,1.9455972662920011,9.697034180824252,26.921852530309657,34.67328944484191,39.31221243211321,12.768776949151533,,,,,,LSEG,2023-10-31,2023-11-01,ew,disp=0.1044 ref=0.1691 ratio=0.617 b_pt=+5.016; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-11-01,0,684.6258161418292,684.6258161418292,W1,PIT,5,15,318.23000710101115,399.15657134616816,534.3813119114698,834.8703203721888,970.0950609374902,1051.0216251826473,222.7528352902053,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,disp=0.0512 ref=0.1195 ratio=0.500 b_pt=+2.606; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,30.821621979240213,30.821621979240213,W1,PIT,5,15,-1.535761466255721,5.611077568454373,17.55313223672085,44.09011172175958,56.03216639002605,63.17900542473615,19.671892328478034,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,disp=0.0512 ref=0.1195 ratio=0.500 b_pt=+2.606; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2023-11-01,1,393.5261451079903,393.5261451079903,W1,PIT,5,15,56.390101745502825,130.85400389535766,255.27991945987168,531.772370756109,656.198286320623,730.6621884704778,204.9641608459267,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,disp=0.1044 ref=0.1357 ratio=0.769 b_pt=+3.323; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,17.768706834962156,17.768706834962156,W1,PIT,5,15,-2.952531943266454,1.6242088923219313,9.271742157816988,26.265671512107325,33.91320477760238,38.48994561319077,12.597618680899163,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_usd,disp=0.1044 ref=0.1357 ratio=0.769 b_pt=+3.323; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-11-01,0,696.7516744444445,696.7516744444445,W1,PIT,5,15,316.5604381445537,400.53402558927553,540.8502083219404,852.6531405669485,992.9693232996134,1076.9429107443352,231.13985954150039,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,disp=0.0512 ref=0.1516 ratio=0.500 b_pt=+4.076; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,31.55663682014732,31.55663682014732,W1,PIT,5,15,-1.0965571115222623,6.115618168098479,18.166846836891988,44.94642680340266,56.997655472196165,64.20983075181691,19.851732334498443,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,disp=0.0512 ref=0.1516 ratio=0.500 b_pt=+4.076; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2023-11-01,1,397.65970771492766,397.65970771492766,W1,PIT,5,15,55.21372769971403,130.85044602011814,257.2360859825799,538.0833294472754,664.4689694097372,740.1056877301413,208.19237311097027,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,disp=0.1044 ref=0.1691 ratio=0.617 b_pt=+5.016; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,18.309443355566955,18.309443355566955,W1,PIT,5,15,-2.693325720979299,1.9455972662920011,9.697034180824252,26.921852530309657,34.67328944484191,39.31221243211321,12.768776949151533,,,,,,LSEG,2023-10-31,2023-11-01,ew_usd,disp=0.1044 ref=0.1691 ratio=0.617 b_pt=+5.016; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-11-01,0,677.3671991923118,677.3671991923118,W1,PIT,5,15,351.61215263873015,423.5623115996523,543.7878725124913,810.9465258721323,931.1720867849714,1003.1222457458933,198.04500608198634,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,disp=0.0512 ref=0.1195 ratio=0.500 b_pt=+1.884; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,30.460832408025805,30.460832408025805,W1,PIT,5,15,-1.5574342533232546,5.514503389117326,17.331401115011424,43.590263701040186,55.40716142693428,62.47909906937487,19.465723962739993,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,disp=0.0512 ref=0.1195 ratio=0.500 b_pt=+1.884; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2023-11-01,1,351.57796020766733,351.57796020766733,W1,PIT,5,15,82.00591586476017,141.54682443116855,241.0370720280416,462.1188483872931,561.6090959841661,621.1500045505745,163.88816605069277,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,disp=0.1044 ref=0.1357 ratio=0.769 b_pt=+1.947; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,16.710117966023986,16.710117966023986,W1,PIT,5,15,-3.8399134572814475,0.6990124724986373,8.28335868841208,25.136877243635894,32.721223459549336,37.26014938932942,12.493531999800076,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_med,disp=0.1044 ref=0.1357 ratio=0.769 b_pt=+1.947; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q4,2023-11-01,0,689.7034441959158,689.7034441959158,W1,PIT,5,15,366.26961364829174,437.7070810565326,557.0759568642027,822.330931527629,941.699807335299,1013.13727474354,196.63380695282152,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,disp=0.0512 ref=0.1195 ratio=0.500 b_pt=+5.520; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,32.27878157144627,32.27878157144627,W1,PIT,5,15,-1.4200960311262634,6.023041461176362,18.460197860642882,46.097365282249655,58.53452168171617,65.9776591740188,20.48746286624247,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,disp=0.0512 ref=0.1195 ratio=0.500 b_pt=+5.520; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2023-11-01,1,368.33002374764106,368.33002374764106,W1,PIT,5,15,74.17533311792424,139.14585920439507,247.70875961147556,488.9512878838066,597.514188290887,662.4847143773579,178.8333538072292,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,disp=0.1044 ref=0.1357 ratio=0.769 b_pt=+5.034; sigma relative n=8 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,19.085007111023007,19.085007111023007,W1,PIT,5,15,-3.1904183464207527,1.7295987631887115,9.950731631356907,28.219282590689104,36.4404154588573,41.36043256846676,13.54249709059428,,,,,,LSEG,2023-10-31,2023-11-01,rw_hl4_from21,disp=0.1044 ref=0.1357 ratio=0.769 b_pt=+5.034; sigma additive n=10 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2024-02-13,0,370.5571435358127,370.5571435358127,W1,PIT,5,16,196.24447207974552,234.74525526900635,299.07837588138045,442.0359111902449,506.3690318026191,544.8698149918799,105.97457950050767,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+2.654; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2024-02-13,0,370.5571435358127,370.5571435358127,W2,PIT,5,16,196.24447207974552,234.74525526900635,299.07837588138045,442.0359111902449,506.3690318026191,544.8698149918799,105.97457950050767,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+2.654; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,19.821586598343224,19.821586598343224,W1,PIT,5,16,-11.376552968249264,-4.485758413107526,7.0284571562702105,32.61471604041624,44.12893160979397,51.01972616493571,18.967122092446782,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+2.654; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,19.821586598343224,19.821586598343224,W2,PIT,5,16,-11.376552968249264,-4.485758413107526,7.0284571562702105,32.61471604041624,44.12893160979397,51.01972616493571,18.967122092446782,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+2.654; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-02-13,1,1042.4734758766597,1042.4734758766597,W1,PIT,5,16,250.09403531324116,425.1084435597976,717.5498460965011,1367.3971056568182,1659.8385081935216,1834.8529164400782,481.73249435695584,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+3.317; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-02-13,1,1042.4734758766597,1042.4734758766597,W2,PIT,5,16,250.09403531324116,425.1084435597976,717.5498460965011,1367.3971056568182,1659.8385081935216,1834.8529164400782,481.73249435695584,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+3.317; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,36.522040463331834,36.522040463331834,W1,PIT,5,16,16.55795798417862,20.967464216180357,28.33555579161381,44.708525135049854,52.07661671048331,56.486122942485046,12.137300336051245,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+3.317; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,36.522040463331834,36.522040463331834,W2,PIT,5,16,16.55795798417862,20.967464216180357,28.33555579161381,44.708525135049854,52.07661671048331,56.486122942485046,12.137300336051245,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+3.317; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2024-02-13,0,379.1652354940829,379.1652354940829,W1,PIT,5,16,197.9225509184789,237.95397975951767,304.8447421436597,453.48572884450607,520.3764912286481,560.4079200696868,110.18772832176826,,,,,,LSEG,2024-02-12,2024-02-13,ew,disp=0.2116 ref=0.1576 ratio=1.343 b_pt=+4.044; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2024-02-13,0,379.1652354940829,379.1652354940829,W2,PIT,5,16,197.9225509184789,237.95397975951767,304.8447421436597,453.48572884450607,520.3764912286481,560.4079200696868,110.18772832176826,,,,,,LSEG,2024-02-12,2024-02-13,ew,disp=0.2116 ref=0.1576 ratio=1.343 b_pt=+4.044; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,21.163099258858722,21.163099258858722,W1,PIT,5,16,-10.350149153724022,-3.3897558869157827,8.240756078046866,34.08544243967058,45.71595440463322,52.67634767144146,19.158694668162394,,,,,,LSEG,2024-02-12,2024-02-13,ew,disp=0.2116 ref=0.1576 ratio=1.343 b_pt=+4.044; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,21.163099258858722,21.163099258858722,W2,PIT,5,16,-10.350149153724022,-3.3897558869157827,8.240756078046866,34.08544243967058,45.71595440463322,52.67634767144146,19.158694668162394,,,,,,LSEG,2024-02-12,2024-02-13,ew,disp=0.2116 ref=0.1576 ratio=1.343 b_pt=+4.044; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-02-13,1,1070.995210871958,1070.995210871958,W1,PIT,5,16,249.92825602986775,431.2789320775881,734.307960291431,1407.682461452485,1710.711489666328,1892.0621657140484,499.17326465324084,,,,,,LSEG,2024-02-12,2024-02-13,ew,disp=0.0600 ref=0.1592 ratio=0.500 b_pt=+4.948; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-02-13,1,1070.995210871958,1070.995210871958,W2,PIT,5,16,249.92825602986775,431.2789320775881,734.307960291431,1407.682461452485,1710.711489666328,1892.0621657140484,499.17326465324084,,,,,,LSEG,2024-02-12,2024-02-13,ew,disp=0.0600 ref=0.1592 ratio=0.500 b_pt=+4.948; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,37.33756233456231,37.33756233456231,W1,PIT,5,16,17.0846577292244,21.557956673296992,29.032643073559605,45.64248159556501,53.11716799582762,57.59046693990021,12.312891720872512,,,,,,LSEG,2024-02-12,2024-02-13,ew,disp=0.0600 ref=0.1592 ratio=0.500 b_pt=+4.948; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,37.33756233456231,37.33756233456231,W2,PIT,5,16,17.0846577292244,21.557956673296992,29.032643073559605,45.64248159556501,53.11716799582762,57.59046693990021,12.312891720872512,,,,,,LSEG,2024-02-12,2024-02-13,ew,disp=0.0600 ref=0.1592 ratio=0.500 b_pt=+4.948; sigma additive n=11 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2024-02-13,0,443.0154050064693,443.0154050064693,W1,PIT,5,16,219.93833797838738,269.2098092971494,351.5402775246945,534.4905324882441,616.8210007157892,666.0924720345512,135.62122694256206,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+2.654; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2024-02-13,0,443.0154050064693,443.0154050064693,W2,PIT,5,16,219.93833797838738,269.2098092971494,351.5402775246945,534.4905324882441,616.8210007157892,666.0924720345512,135.62122694256206,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+2.654; sigma relative n=9 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,19.821586598343224,19.821586598343224,W1,PIT,5,16,-11.376552968249264,-4.485758413107526,7.0284571562702105,32.61471604041624,44.12893160979397,51.01972616493571,18.967122092446782,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_usd,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+2.654; sigma additive n=12 (PIT); street_src=street_pit,1.0
