method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,tax,tax_rate_pct,2023Q1,2023-02-14,0,10.0,10.0,W1,PIT,2,12,-103.15782757002839,-78.16443524203886,-36.40157251675714,56.40157251675714,98.16443524203886,123.15782757002839,68.7950743554927,,,,,,,,2023-02-14,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-08-03,2,10.0,10.0,W1,full_sample,2,14,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2023-08-03,ttm|eq,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2023Q4,2023-11-01,0,10.0,10.0,W1,PIT,2,15,-85.71250425720606,-64.57229486149012,-29.24793187022528,49.24793187022528,84.57229486149012,105.71250425720606,58.18907086255272,,,,,,,,2023-11-01,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2023Q4,2023-11-01,0,10.0,10.0,W1,PIT,2,15,-85.71250425720606,-64.57229486149012,-29.24793187022528,49.24793187022528,84.57229486149012,105.71250425720606,58.18907086255272,,,,,,,,2023-11-01,ttm|rw,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2023Q4,2023-11-01,0,10.0,10.0,W1,full_sample,2,15,-52.66271169863056,-38.82227510267038,-15.69551239556306,35.69551239556306,58.82227510267038,72.66271169863056,38.09622368329999,,,,,,,,2023-11-01,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2023Q4,2023-11-01,0,10.0,10.0,W1,full_sample,2,15,-52.84869809845054,-38.96718231991685,-15.771778099878006,35.771778099878006,58.96718231991685,72.84869809845054,38.20929538571322,,,,,,,,2023-11-01,ttm|rw,ETR ttm 10.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2023Q4,2023-11-01,0,10.0,10.0,W1,PIT,2,15,-85.71250425720606,-64.57229486149012,-29.24793187022528,49.24793187022528,84.57229486149012,105.71250425720606,58.18907086255272,,,,,,,,2023-11-01,guide_or_ttm|eq,ETR 10.0 src ttm; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2023Q4,2023-11-01,0,10.0,10.0,W1,PIT,2,15,-85.71250425720606,-64.57229486149012,-29.24793187022528,49.24793187022528,84.57229486149012,105.71250425720606,58.18907086255272,,,,,,,,2023-11-01,ttm|eq,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2023Q4,2023-11-01,0,10.0,10.0,W1,full_sample,2,15,-52.66271169863056,-38.82227510267038,-15.69551239556306,35.69551239556306,58.82227510267038,72.66271169863056,38.09622368329999,,,,,,,,2023-11-01,guide_or_ttm|eq,ETR 10.0 src ttm; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2023Q4,2023-11-01,0,10.0,10.0,W1,full_sample,2,15,-52.84869809845054,-38.96718231991685,-15.771778099878006,35.771778099878006,58.96718231991685,72.84869809845054,38.20929538571322,,,,,,,,2023-11-01,ttm|eq,ETR ttm 10.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-11-01,1,10.0,10.0,W1,PIT,2,15,-94.03949901469264,-71.06008988037993,-32.662504767067546,52.662504767067546,91.06008988037993,114.03949901469264,63.251524214660165,,,,,,,,2023-11-01,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-11-01,1,10.0,10.0,W1,PIT,2,15,-94.03949901469264,-71.06008988037993,-32.662504767067546,52.662504767067546,91.06008988037993,114.03949901469264,63.251524214660165,,,,,,,,2023-11-01,ttm|rw,ETR ttm 10.0; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-11-01,1,10.0,10.0,W1,full_sample,2,15,-54.6895769315267,-40.40146261808485,-16.526650073844493,36.52665007384449,60.40146261808485,74.6895769315267,39.32847024900364,,,,,,,,2023-11-01,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-11-01,1,10.0,10.0,W1,full_sample,2,15,-55.26874292925926,-40.852707080779076,-16.76414326030918,36.76414326030918,60.852707080779076,75.26874292925926,39.680578174136144,,,,,,,,2023-11-01,ttm|rw,ETR ttm 10.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-11-01,1,10.0,10.0,W1,PIT,2,15,-94.03949901469264,-71.06008988037993,-32.662504767067546,52.662504767067546,91.06008988037993,114.03949901469264,63.251524214660165,,,,,,,,2023-11-01,guide_or_ttm|eq,ETR 10.0 src ttm; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-11-01,1,10.0,10.0,W1,PIT,2,15,-94.03949901469264,-71.06008988037993,-32.662504767067546,52.662504767067546,91.06008988037993,114.03949901469264,63.251524214660165,,,,,,,,2023-11-01,ttm|eq,ETR ttm 10.0; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-11-01,1,10.0,10.0,W1,full_sample,2,15,-54.6895769315267,-40.40146261808485,-16.526650073844493,36.52665007384449,60.40146261808485,74.6895769315267,39.32847024900364,,,,,,,,2023-11-01,guide_or_ttm|eq,ETR 10.0 src ttm; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2023-11-01,1,10.0,10.0,W1,full_sample,2,15,-55.26874292925926,-40.852707080779076,-16.76414326030918,36.76414326030918,60.852707080779076,75.26874292925926,39.680578174136144,,,,,,,,2023-11-01,ttm|eq,ETR ttm 10.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2023-11-01,2,10.0,10.0,W1,PIT,2,15,-9.698647814467005,-5.347768659835108,1.922359639863302,18.077640360136698,25.347768659835108,29.698647814467005,11.975927518229057,,,,,,,,2023-11-01,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2023-11-01,2,10.0,10.0,W1,PIT,2,15,-9.698647814467005,-5.347768659835108,1.922359639863302,18.077640360136698,25.347768659835108,29.698647814467005,11.975927518229057,,,,,,,,2023-11-01,ttm|rw,ETR ttm 10.0; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2023-11-01,2,10.0,10.0,W1,full_sample,2,15,-6.984834248983699,-3.2333604435325185,3.0351877990801572,16.964812200919845,23.23336044353252,26.9848342489837,10.326046020558643,,,,,,,,2023-11-01,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2023-11-01,2,10.0,10.0,W1,full_sample,2,15,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2023-11-01,ttm|rw,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2023-11-01,2,10.0,10.0,W1,PIT,2,15,-9.698647814467005,-5.347768659835108,1.922359639863302,18.077640360136698,25.347768659835108,29.698647814467005,11.975927518229057,,,,,,,,2023-11-01,guide_or_ttm|eq,ETR 10.0 src ttm; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2023-11-01,2,10.0,10.0,W1,PIT,2,15,-9.698647814467005,-5.347768659835108,1.922359639863302,18.077640360136698,25.347768659835108,29.698647814467005,11.975927518229057,,,,,,,,2023-11-01,ttm|eq,ETR ttm 10.0; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2023-11-01,2,10.0,10.0,W1,full_sample,2,15,-6.984834248983699,-3.2333604435325185,3.0351877990801572,16.964812200919845,23.23336044353252,26.9848342489837,10.326046020558643,,,,,,,,2023-11-01,guide_or_ttm|eq,ETR 10.0 src ttm; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2023-11-01,2,10.0,10.0,W1,full_sample,2,15,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2023-11-01,ttm|eq,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,17.5,17.5,W1,PIT,2,16,-78.21250425720606,-57.07229486149012,-21.74793187022528,56.74793187022528,92.07229486149012,113.21250425720606,58.18907086255272,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,17.5,17.5,W2,PIT,2,16,-78.21250425720606,-57.07229486149012,-21.74793187022528,56.74793187022528,92.07229486149012,113.21250425720606,58.18907086255272,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,10.0,10.0,W1,PIT,2,16,-85.71250425720606,-64.57229486149012,-29.24793187022528,49.24793187022528,84.57229486149012,105.71250425720606,58.18907086255272,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,10.0,10.0,W2,PIT,2,16,-85.71250425720606,-64.57229486149012,-29.24793187022528,49.24793187022528,84.57229486149012,105.71250425720606,58.18907086255272,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,17.5,17.5,W1,full_sample,2,16,-45.16271169863056,-31.322275102670382,-8.19551239556306,43.19551239556306,66.32227510267037,80.16271169863056,38.09622368329999,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,17.5,17.5,W2,full_sample,2,16,-45.16271169863056,-31.322275102670382,-8.19551239556306,43.19551239556306,66.32227510267037,80.16271169863056,38.09622368329999,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,10.0,10.0,W1,full_sample,2,16,-52.84869809845054,-38.96718231991685,-15.771778099878006,35.771778099878006,58.96718231991685,72.84869809845054,38.20929538571322,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,10.0,10.0,W2,full_sample,2,16,-52.84869809845054,-38.96718231991685,-15.771778099878006,35.771778099878006,58.96718231991685,72.84869809845054,38.20929538571322,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,17.5,17.5,W1,PIT,2,16,-78.21250425720606,-57.07229486149012,-21.74793187022528,56.74793187022528,92.07229486149012,113.21250425720606,58.18907086255272,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,17.5,17.5,W2,PIT,2,16,-78.21250425720606,-57.07229486149012,-21.74793187022528,56.74793187022528,92.07229486149012,113.21250425720606,58.18907086255272,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,10.0,10.0,W1,PIT,2,16,-85.71250425720606,-64.57229486149012,-29.24793187022528,49.24793187022528,84.57229486149012,105.71250425720606,58.18907086255272,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,10.0,10.0,W2,PIT,2,16,-85.71250425720606,-64.57229486149012,-29.24793187022528,49.24793187022528,84.57229486149012,105.71250425720606,58.18907086255272,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,17.5,17.5,W1,full_sample,2,16,-45.16271169863056,-31.322275102670382,-8.19551239556306,43.19551239556306,66.32227510267037,80.16271169863056,38.09622368329999,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,17.5,17.5,W2,full_sample,2,16,-45.16271169863056,-31.322275102670382,-8.19551239556306,43.19551239556306,66.32227510267037,80.16271169863056,38.09622368329999,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,10.0,10.0,W1,full_sample,2,16,-52.84869809845054,-38.96718231991685,-15.771778099878006,35.771778099878006,58.96718231991685,72.84869809845054,38.20929538571322,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q1,2024-02-13,0,10.0,10.0,W2,full_sample,2,16,-52.84869809845054,-38.96718231991685,-15.771778099878006,35.771778099878006,58.96718231991685,72.84869809845054,38.20929538571322,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,17.5,17.5,W1,PIT,2,16,-86.53949901469264,-63.560089880379934,-25.162504767067546,60.162504767067546,98.56008988037993,121.53949901469264,63.251524214660165,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,17.5,17.5,W2,PIT,2,16,-86.53949901469264,-63.560089880379934,-25.162504767067546,60.162504767067546,98.56008988037993,121.53949901469264,63.251524214660165,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,10.0,10.0,W1,PIT,2,16,-94.03949901469264,-71.06008988037993,-32.662504767067546,52.662504767067546,91.06008988037993,114.03949901469264,63.251524214660165,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,10.0,10.0,W2,PIT,2,16,-94.03949901469264,-71.06008988037993,-32.662504767067546,52.662504767067546,91.06008988037993,114.03949901469264,63.251524214660165,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,17.5,17.5,W1,full_sample,2,16,-47.1895769315267,-32.90146261808485,-9.026650073844493,44.02665007384449,67.90146261808485,82.1895769315267,39.32847024900364,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,17.5,17.5,W2,full_sample,2,16,-47.1895769315267,-32.90146261808485,-9.026650073844493,44.02665007384449,67.90146261808485,82.1895769315267,39.32847024900364,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,10.0,10.0,W1,full_sample,2,16,-55.26874292925926,-40.852707080779076,-16.76414326030918,36.76414326030918,60.852707080779076,75.26874292925926,39.680578174136144,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,10.0,10.0,W2,full_sample,2,16,-55.26874292925926,-40.852707080779076,-16.76414326030918,36.76414326030918,60.852707080779076,75.26874292925926,39.680578174136144,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,17.5,17.5,W1,PIT,2,16,-86.53949901469264,-63.560089880379934,-25.162504767067546,60.162504767067546,98.56008988037993,121.53949901469264,63.251524214660165,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,17.5,17.5,W2,PIT,2,16,-86.53949901469264,-63.560089880379934,-25.162504767067546,60.162504767067546,98.56008988037993,121.53949901469264,63.251524214660165,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,10.0,10.0,W1,PIT,2,16,-94.03949901469264,-71.06008988037993,-32.662504767067546,52.662504767067546,91.06008988037993,114.03949901469264,63.251524214660165,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,10.0,10.0,W2,PIT,2,16,-94.03949901469264,-71.06008988037993,-32.662504767067546,52.662504767067546,91.06008988037993,114.03949901469264,63.251524214660165,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=6 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,17.5,17.5,W1,full_sample,2,16,-47.1895769315267,-32.90146261808485,-9.026650073844493,44.02665007384449,67.90146261808485,82.1895769315267,39.32847024900364,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,17.5,17.5,W2,full_sample,2,16,-47.1895769315267,-32.90146261808485,-9.026650073844493,44.02665007384449,67.90146261808485,82.1895769315267,39.32847024900364,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,10.0,10.0,W1,full_sample,2,16,-55.26874292925926,-40.852707080779076,-16.76414326030918,36.76414326030918,60.852707080779076,75.26874292925926,39.680578174136144,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q2,2024-02-13,1,10.0,10.0,W2,full_sample,2,16,-55.26874292925926,-40.852707080779076,-16.76414326030918,36.76414326030918,60.852707080779076,75.26874292925926,39.680578174136144,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,17.5,17.5,W1,PIT,2,16,-2.198647814467005,2.1522313401648923,9.422359639863302,25.577640360136698,32.84776865983511,37.19864781446701,11.975927518229057,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,17.5,17.5,W2,PIT,2,16,-2.198647814467005,2.1522313401648923,9.422359639863302,25.577640360136698,32.84776865983511,37.19864781446701,11.975927518229057,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,10.0,10.0,W1,PIT,2,16,-9.698647814467005,-5.347768659835108,1.922359639863302,18.077640360136698,25.347768659835108,29.698647814467005,11.975927518229057,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,10.0,10.0,W2,PIT,2,16,-9.698647814467005,-5.347768659835108,1.922359639863302,18.077640360136698,25.347768659835108,29.698647814467005,11.975927518229057,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,17.5,17.5,W1,full_sample,2,16,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,17.5,17.5,W2,full_sample,2,16,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-02-13,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,10.0,10.0,W1,full_sample,2,16,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,10.0,10.0,W2,full_sample,2,16,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2024-02-13,ttm|rw,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,17.5,17.5,W1,PIT,2,16,-2.198647814467005,2.1522313401648923,9.422359639863302,25.577640360136698,32.84776865983511,37.19864781446701,11.975927518229057,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,17.5,17.5,W2,PIT,2,16,-2.198647814467005,2.1522313401648923,9.422359639863302,25.577640360136698,32.84776865983511,37.19864781446701,11.975927518229057,,,,,,,,2024-02-13,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q3,2024-02-13,2,10.0,10.0,W1,PIT,2,16,-9.698647814467005,-5.347768659835108,1.922359639863302,18.077640360136698,25.347768659835108,29.698647814467005,11.975927518229057,,,,,,,,2024-02-13,ttm|eq,ETR ttm 10.0; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
