market,dump_date,snapshot,quarter,region,segment,n_listings_dump,scope_ratio,short_stay_only,scope_ok,level,n_listings,n_listings_min28,share_listings_min28,runs_le90,nights_le90,runs_le30,nights_le30,runs_over90,runs_over30,mean_run_cap30,mean_run_cap90,share_runs_at_cap90,share_runs_over30,share_runs_lt7,share_nights_lt7,share_runs_n7_27,share_nights_n7_27,share_runs_ge28,share_nights_ge28,w_nights,w_runs,w_mean_run_cap90,w_share_nights_lt7,w_share_runs_lt7,w_share_nights_n7_27,w_share_runs_n7_27,w_share_nights_ge28,w_share_runs_ge28,reg_min_market,n_regions,regions
barossa-valley,2026-06-29,2026-06-15,2Q26,apac,entire,353.0,0.9751381215469613,False,True,market,263,0.0,0.0,2977.0,13922.0,2933.0,11118.0,100.0,144.0,3.7906580293215137,4.676519986563655,0.032499187520311994,0.04679883002924927,0.8720188108834397,0.5408705645740555,0.11118575747396708,0.24500790116362592,0.016795431642593214,0.21412153426231864,23727.0,5941.421414056752,3.9934888213558657,0.6286218854412761,0.8872967112703068,0.2699371021546816,0.104275162485315,0.10144101240404234,0.008428126244378128,False,,
barossa-valley,2026-06-29,2026-06-15,2Q26,apac,private,353.0,0.9751381215469613,False,True,market,24,0.0,0.0,178.0,594.0,175.0,479.0,6.0,9.0,2.737142857142857,3.337078651685393,0.03260869565217391,0.04891304347826087,0.9382022471910112,0.6936026936026936,0.0449438202247191,0.1127946127946128,0.016853932584269662,0.1936026936026936,1041.0,347.28490653950143,2.997538851811842,0.5914739197391504,0.941720824289512,0.10668613346413044,0.0355977319489028,0.3018399467967191,0.02268144376158521,False,,
barossa-valley,2026-08-30,2026-08-20,3Q26,apac,all,361.0,0.9972375690607734,False,True,market,287,0.0,0.0,3151.0,13632.0,3115.0,11795.0,111.0,147.0,3.7865168539325844,4.326245636305934,0.034028203556100554,0.045064377682403435,0.8736908917803872,0.572256455399061,0.11298000634719137,0.28029636150234744,0.013329101872421454,0.14744718309859156,24936.0,6677.594530145379,3.7342788465859598,0.6312805725593759,0.8884842462083711,0.2903849955825448,0.10455000921326327,0.07833443185807928,0.00696574457836558,False,,
barossa-valley,2026-08-30,2026-08-20,3Q26,apac,entire,361.0,0.9972375690607734,False,True,market,268,0.0,0.0,3037.0,13343.0,3001.0,11506.0,105.0,141.0,3.834055314895035,4.393480408297662,0.03341820496499045,0.044875875238701464,0.87059598287784,0.5667391141422469,0.11557458017780704,0.28262010042719027,0.01382943694435298,0.15064078543056283,24036.0,6324.421843081903,3.800505500165563,0.6275492703487479,0.8859749207560261,0.29118315631071856,0.10667034879604148,0.08126757334053357,0.007354730447932498,False,,
barossa-valley,2026-08-30,2026-08-20,3Q26,apac,private,361.0,0.9972375690607734,False,True,market,19,0.0,0.0,114.0,289.0,114.0,289.0,6.0,6.0,2.5350877192982457,2.5350877192982457,0.05,0.05,0.956140350877193,0.8269896193771626,0.043859649122807015,0.17301038062283736,0.0,0.0,900.0000000000001,353.1726870634757,2.5483284324255893,0.7309312169312169,0.9334198634956743,0.269068783068783,0.06658013650432569,0.0,0.0,False,,
barwon-south-west-vic,2025-09-28,2025-09-15,3Q25,apac,all,7229.0,0.9737338362068966,False,True,market,5329,13.0,0.0024394820791893415,37011.0,242229.0,35624.0,167820.0,3298.0,4685.0,4.710869077026723,6.544783983140148,0.08181795628767768,0.1162271453025379,0.7677717435357057,0.32258730374975747,0.18851152360109158,0.34255188272254766,0.04371673286320283,0.33486081352769487,400464.0,99179.48376977714,4.037770562806992,0.5043337959425437,0.8647237070784518,0.33537923013646437,0.12115675029078542,0.16028697392099192,0.014119542630762842,False,,
barwon-south-west-vic,2025-09-28,2025-09-15,3Q25,apac,entire,7229.0,0.9737338362068966,False,True,market,4919,11.0,0.002236226875381175,33905.0,229610.0,32588.0,159012.0,3049.0,4366.0,4.8794648336811095,6.772157498893969,0.08250798289765654,0.11814688531688045,0.7558767143489161,0.31581377117721354,0.19879073882908124,0.34890466443099166,0.045332546822002655,0.3352815643917948,370102.0,87169.69256223858,4.245764658809019,0.4924357169478226,0.8537994575043956,0.3461893055911676,0.1312949900805307,0.1613749774610098,0.014905552415073742,False,,
barwon-south-west-vic,2025-09-28,2025-09-15,3Q25,apac,private,7229.0,0.9737338362068966,False,True,market,410,2.0,0.004878048780487805,3106.0,12619.0,3036.0,8808.0,249.0,319.0,2.9011857707509883,4.0627817128139085,0.07421758569299552,0.09508196721311475,0.8976175144880876,0.44583564466281006,0.07630392788151964,0.22695934701640383,0.02607855763039279,0.32720500832078614,30362.0,12009.791207538574,2.5281039008356534,0.6493671544862586,0.9440143009270697,0.20360824845091754,0.04757118745105666,0.14702459706282384,0.008414511621873632,False,,
barwon-south-west-vic,2025-12-29,2025-12-15,4Q25,apac,all,7424.0,1.0,False,True,market,5400,3.0,0.0005555555555555556,30503.0,214717.0,29511.0,161646.0,3279.0,4271.0,5.47748297245095,7.03920925810576,0.09706352495411757,0.1264282754129418,0.7273055109333508,0.3037113968619159,0.22738747008490967,0.39681534298634946,0.0453070189817395,0.2994732601517346,398993.0,80194.97688752205,4.97528667611701,0.4420097723240258,0.8108704166072076,0.4050756218532143,0.1708758438602686,0.15291460582276004,0.01825373953252382,False,,
barwon-south-west-vic,2025-12-29,2025-12-15,4Q25,apac,entire,7424.0,1.0,False,True,market,5002,3.0,0.0005997600959616154,27957.0,203862.0,27013.0,153181.0,3051.0,3995.0,5.670640062192278,7.291984118467647,0.09839396284829721,0.1288377192982456,0.7139178023393068,0.29595510688603077,0.23879529277104125,0.4020562929825078,0.04728690488965197,0.3019886001314615,369448.0,69634.43649783084,5.30553586100332,0.42341518497498215,0.7917870585289876,0.4188053010070743,0.1881629867432647,0.15777951401794352,0.020049954727747874,False,,
barwon-south-west-vic,2025-12-29,2025-12-15,4Q25,apac,private,7424.0,1.0,False,True,market,398,0.0,0.0,2546.0,10855.0,2498.0,8465.0,228.0,276.0,3.38871096877502,4.263550667714061,0.0821917808219178,0.09949531362653208,0.8743126472898665,0.4493781667434362,0.1021209740769835,0.298387839705205,0.02356637863315004,0.25223399355135884,29545.0,10560.540389691192,2.797678803334793,0.6745273931373431,0.9367028870327142,0.23339166504037573,0.05688731591618705,0.09208094182228119,0.006409797051098838,False,,
barwon-south-west-vic,2026-03-30,2026-03-15,1Q26,apac,all,5803.0,0.7816540948275862,True,False,market,4745,0.0,0.0,26623.0,178382.0,25516.0,117977.0,2509.0,3616.0,4.623647907195485,6.700296735905044,0.0861252231223397,0.1241246738981189,0.7798895691695151,0.33128342545772554,0.1715809638282688,0.30022648025024945,0.04852946700221613,0.368490094292025,371241.0,92744.63723450032,4.002829824665065,0.548516818639896,0.8787875316452326,0.2931009442018103,0.10763876533001808,0.15838223715829358,0.013573703024749318,False,,
barwon-south-west-vic,2026-03-30,2026-03-15,1Q26,apac,entire,5803.0,0.7816540948275862,True,False,market,4422,0.0,0.0,24785.0,170312.0,23725.0,112563.0,2333.0,3393.0,4.7444889357218125,6.871575549727658,0.08603141824618335,0.12511984659635667,0.772483356869074,0.32751068626990465,0.17740568892475286,0.3026504297994269,0.05011095420617309,0.36983888393066844,345779.0,82213.21995478898,4.205880759689891,0.5371925842753152,0.869811155747224,0.29978104848991616,0.11555758477006067,0.16302636723476854,0.014631259482715339,False,,
barwon-south-west-vic,2026-03-30,2026-03-15,1Q26,apac,private,5803.0,0.7816540948275862,True,False,market,323,0.0,0.0,1838.0,8070.0,1791.0,5414.0,176.0,223.0,3.022892238972641,4.390642002176278,0.08738828202581926,0.11072492552135055,0.8797606093579978,0.41090458488228004,0.09303590859630033,0.24907063197026022,0.02720348204570185,0.3400247831474597,25462.0,10531.417279711346,2.417718273214019,0.7023021628528557,0.9488613637325387,0.20238380569592132,0.0458207187067317,0.09531403145122294,0.005317917560729504,False,,
barwon-south-west-vic,2026-06-29,2026-06-15,2Q26,apac,all,7022.0,0.9458512931034483,False,True,market,5092,4.0,0.0007855459544383347,29231.0,180509.0,28094.0,123920.0,3006.0,4143.0,4.410906243325977,6.175259142690979,0.0932468902193132,0.128516921549772,0.790735862611611,0.34324050324360555,0.16273818890903494,0.3078018270557147,0.04652594847935411,0.34895766970067976,371870.0,106137.21979418097,3.503671951471146,0.5719040898246375,0.9014476934216538,0.2688049053079879,0.0855546481150225,0.15929100486737466,0.012997658463323684,False,,
barwon-south-west-vic,2026-06-29,2026-06-15,2Q26,apac,entire,7022.0,0.9458512931034483,False,True,market,4710,4.0,0.0008492569002123143,26979.0,171195.0,25909.0,117851.0,2766.0,3836.0,4.548651047898414,6.345490937395752,0.0929904185577408,0.1289628508993108,0.7817191148671189,0.33962440491836793,0.17076244486452427,0.31322760594643534,0.047518440268356874,0.34714798913519673,346001.0,93700.10730606061,3.6926425160840806,0.5585047879661577,0.8924629741505343,0.2778744810863323,0.0935559311926519,0.16362073094751012,0.013981094656813789,False,,
barwon-south-west-vic,2026-06-29,2026-06-15,2Q26,apac,private,7022.0,0.9458512931034483,False,True,market,382,0.0,0.0,2252.0,9314.0,2185.0,6069.0,240.0,307.0,2.7775743707093823,4.135879218472469,0.09630818619582665,0.12319422150882825,0.8987566607460036,0.4097058191969079,0.06660746003552398,0.20807386729654284,0.03463587921847247,0.3822203135065493,25869.0,12437.112488120345,2.0799844035108226,0.7511213708303159,0.9691377750722671,0.1474982336591827,0.0252736879101391,0.10138039551050132,0.005588537017593858,False,,
barwon-south-west-vic,2026-08-31,2026-08-20,3Q26,apac,all,7014.0,0.9447737068965517,False,True,market,5040,4.0,0.0007936507936507937,34721.0,205900.0,33559.0,150149.0,2817.0,3979.0,4.474179802735481,5.930128740531667,0.07504395545846876,0.10599925408918962,0.792229486477924,0.3617727051966974,0.1679099104288471,0.33619718309859153,0.039860603093228884,0.302030111704711,373882.0,101009.05850819279,3.7014700020164493,0.5507683334058998,0.8878319312937849,0.30281015335600814,0.09942070714195685,0.14642151323809197,0.012747361564258177,False,,
barwon-south-west-vic,2026-08-31,2026-08-20,3Q26,apac,entire,7014.0,0.9447737068965517,False,True,market,4663,4.0,0.0008578168561012224,32013.0,195639.0,30913.0,142931.0,2611.0,3711.0,4.6236534791188175,6.111236060350483,0.07541012014787431,0.10717999075785582,0.7826820354231093,0.3566364579659475,0.1761784275138225,0.3418132376468904,0.04113953706306813,0.30155030438716207,347334.0,89290.34366698917,3.8899391102736915,0.5375089453601323,0.8778499041975283,0.31255329644746294,0.10839785058279261,0.1499377581924048,0.013752245219679098,False,,
barwon-south-west-vic,2026-08-31,2026-08-20,3Q26,apac,private,7014.0,0.9447737068965517,False,True,market,377,0.0,0.0,2708.0,10261.0,2646.0,7218.0,206.0,268.0,2.727891156462585,3.7891432791728215,0.07069320521619767,0.09196980096087852,0.905096011816839,0.45970178345190527,0.07016248153618906,0.22911996881395574,0.024741506646971934,0.311178247734139,26548.000000000004,11718.714841203611,2.2654361301339847,0.7242441616222874,0.9638896425697778,0.1753382209118553,0.031019672229688718,0.10041761746585721,0.005090685200533431,False,,
brisbane,2025-10-07,2025-09-15,4Q25,apac,all,6044.0,0.9611959287531806,False,True,market,4909,112.0,0.022815237319209616,27717.0,205809.0,26622.0,149060.0,3152.0,4247.0,5.599128540305011,7.425370711115922,0.10210891185331562,0.13758139233535263,0.702493054803911,0.29653708049696564,0.2502074539091532,0.39744617582321473,0.047299491286935814,0.3060167436798196,495254.0,99237.13279698804,4.990611740195617,0.43925067189883843,0.8026770366338633,0.407629359514342,0.18003658274289305,0.15311996858681967,0.017286380623243718,False,,
brisbane,2025-10-07,2025-09-15,4Q25,apac,entire,6044.0,0.9611959287531806,False,True,market,3812,86.0,0.022560335781741866,23953.0,173222.0,23078.0,128336.0,2422.0,3297.0,5.560967154866106,7.231745501607314,0.09182938388625593,0.1250047393364929,0.7101824406128668,0.3140190045144381,0.2461487078862773,0.3984309152417129,0.043668851500855844,0.2875500802438489,411960.0,78760.09098363084,5.230567853021145,0.44164883125923277,0.789731757251641,0.41285560663905263,0.1929132075673379,0.14549556210171458,0.01735503518102104,False,,
brisbane,2025-10-07,2025-09-15,4Q25,apac,private,6044.0,0.9611959287531806,False,True,market,1097,26.0,0.023701002734731084,3764.0,32587.0,3544.0,20724.0,730.0,950.0,5.847629796839729,8.657545164718385,0.16243880729862037,0.2113929684023142,0.6535600425079703,0.2036088010556357,0.27603613177470776,0.3922116181299291,0.070403825717322,0.4041795808144352,83294.0,20477.041813357202,4.06767739008411,0.42738972477049675,0.8524679874579842,0.38178110195082215,0.13050969541320973,0.19082917327868099,0.017022317128805965,False,,
brisbane,2026-01-16,2025-12-15,1Q26,apac,all,5520.0,0.8778625954198473,False,True,market,4692,34.0,0.007246376811594203,24983.0,186146.0,23980.0,135523.0,2929.0,3932.0,5.651501251042536,7.4509066164992195,0.10493694468329035,0.1408713098308971,0.7036384741624304,0.2970410323079733,0.24596725773526,0.3912305394690189,0.05039426810230957,0.3117284282230077,485677.0,101456.63472779229,4.787040308433936,0.457346981227422,0.8175246328714776,0.3870582237845505,0.1647290649841202,0.15559479498802756,0.01774630214440209,False,,
brisbane,2026-01-16,2025-12-15,1Q26,apac,entire,5520.0,0.8778625954198473,False,True,market,3759,22.0,0.005852620377760042,21840.0,158279.0,21040.0,117717.0,2329.0,3129.0,5.5949144486692015,7.2472069597069595,0.09636310976871199,0.12946336215813645,0.7135989010989011,0.31474800826388843,0.24033882783882785,0.3913026996632529,0.046062271062271065,0.2939492920728587,405722.0,83117.07544662597,4.881331517258886,0.46864060926668694,0.8163435610300784,0.3833663674563836,0.16647263195019193,0.14799302327692956,0.017183807019729654,False,,
brisbane,2026-01-16,2025-12-15,1Q26,apac,private,5520.0,0.8778625954198473,False,True,market,933,12.0,0.012861736334405145,3143.0,27867.0,2940.0,17806.0,600.0,803.0,6.056462585034014,8.866369710467707,0.16029922522041143,0.21453379641998396,0.6344257079223672,0.19646894175906987,0.28507795100222716,0.3908206839631105,0.08049634107540567,0.41271037427781965,79955.0,18339.55928116631,4.359701276033894,0.40003882844965133,0.8228773916725182,0.4057921032564603,0.1568270110228754,0.1941690682938883,0.020295597304606467,False,,
brisbane,2026-03-19,2026-03-15,1Q26,apac,all,5720.0,0.9096692111959288,False,True,market,4812,31.0,0.006442227763923524,27157.0,203190.0,26059.0,147882.0,2975.0,4073.0,5.674891592156261,7.482048827190043,0.09873224478959246,0.135171910261516,0.6972051404794344,0.2946847777941828,0.2530102735942851,0.39680594517446727,0.04978458592628052,0.30850927703134995,499440.0,99254.27437597908,5.0319243492537336,0.4392485026752297,0.7974098045363973,0.40383322963353757,0.18391269118447687,0.15691826769123268,0.018677504279125914,False,,
brisbane,2026-03-19,2026-03-15,1Q26,apac,entire,5720.0,0.9096692111959288,False,True,market,3836,19.0,0.004953076120959333,23887.0,174198.0,23004.0,130029.0,2384.0,3267.0,5.6524517475221705,7.292585925398752,0.09074645045868067,0.12435765673175746,0.7017624649390882,0.309004695805922,0.25243856490978356,0.4022663865256777,0.04579897015112823,0.2887289176684003,415929.0,79567.95225931893,5.227343273136538,0.4437743856341045,0.7859446690713863,0.40876217108521484,0.1957554567199927,0.1474634432806807,0.018299874208621107,False,,
brisbane,2026-03-19,2026-03-15,1Q26,apac,private,5720.0,0.9096692111959288,False,True,market,976,12.0,0.012295081967213115,3270.0,28992.0,3055.0,17853.0,591.0,806.0,5.8438625204582655,8.86605504587156,0.15306915306915306,0.20875420875420875,0.6639143730886851,0.2086437637969095,0.25718654434250765,0.3639969646799117,0.07889908256880734,0.4273592715231788,83511.0,19686.322116660132,4.242082370953706,0.41670720903484915,0.8437494583285394,0.37928449127506214,0.13604673647926657,0.20400829969008882,0.020203805192193967,False,,
brisbane,2026-06-15,2026-06-15,2Q26,apac,all,6216.0,0.9885496183206107,False,True,market,5021,46.0,0.009161521609241188,26646.0,202687.0,25568.0,149104.0,3278.0,4356.0,5.831664580725907,7.606657659686257,0.10954417858575057,0.14556877422804437,0.6859566163776927,0.2832692772600117,0.26349170607220596,0.4140127388535032,0.05055167755010133,0.3027179838864851,491345.0,95540.88630268392,5.142772053038796,0.4282843507072018,0.7917989744422591,0.4148141166505364,0.18915083351805612,0.15690153264226178,0.01905019203968489,False,,
brisbane,2026-06-15,2026-06-15,2Q26,apac,entire,6216.0,0.9885496183206107,False,True,market,4005,29.0,0.007240948813982522,23631.0,173681.0,22768.0,131102.0,2588.0,3451.0,5.758169360505973,7.349710126528712,0.0987070445097067,0.13162210610625882,0.6961618213363802,0.30204224987189154,0.25809318268376286,0.4165222448051312,0.04574499597985697,0.2814355053229772,413642.0,78794.67425438874,5.2496187580464655,0.44029371648074533,0.7883132071660847,0.41182167648205387,0.19323269129380416,0.14788460703720085,0.01845410154011115,False,,
brisbane,2026-06-15,2026-06-15,2Q26,apac,private,6216.0,0.9885496183206107,False,True,market,1016,17.0,0.01673228346456693,3015.0,29006.0,2800.0,18002.0,690.0,905.0,6.429285714285714,9.62056384742952,0.1862348178137652,0.24426450742240216,0.6059701492537314,0.17086120113080053,0.30580431177446105,0.39898641660346135,0.08822553897180763,0.4301523822657381,77703.0,16746.212048295198,4.640034401565478,0.36435402527188937,0.8082002893342872,0.43074398983653256,0.16994477946444372,0.204901984891578,0.02185493120126919,False,,
brisbane,2026-08-13,2026-08-20,3Q26,apac,all,6288.0,1.0,False,True,market,5063,43.0,0.008492988346829943,29063.0,211742.0,28022.0,159536.0,3022.0,4063.0,5.693241024909,7.285620892543784,0.0941873149446782,0.1266323827333645,0.6989643188934384,0.3042145630059223,0.25685579602931563,0.4160062717835857,0.04417988507724598,0.279779165210492,493405.0,94142.00409897568,5.241071769422514,0.4348676399185224,0.7862877760845585,0.42437417052443255,0.1966166342826973,0.1407581895570451,0.017095589632744154,False,,
brisbane,2026-08-13,2026-08-20,3Q26,apac,entire,6288.0,1.0,False,True,market,4035,29.0,0.007187112763320942,25794.0,183369.0,24946.0,140841.0,2321.0,3169.0,5.645835003607793,7.108978832286578,0.08255379690556643,0.11271563222479104,0.7057067535085679,0.31893613424297457,0.2536248740017058,0.41742061089933413,0.040668372489726295,0.2636432548576913,416619.0,77967.33448247229,5.34350703105875,0.4394830289353663,0.7812842580004554,0.42351253305335057,0.2017112777561662,0.1370044380112831,0.017004464243378384,False,,
