source,market,dump_date,abnb_region,settlement,cdn_path,listings,listings_with_bookings,weight_source,occ_field_nonnull_share,bedrooms_field_nonnull_share,bedrooms_eh_nonnull_share,bedrooms_priv_nonnull_share,est_nights_ltm,bedroom_nights_ltm,bedrooms_per_booked_night,bedrooms_per_listing,bedrooms_cc_per_booked_night,bedrooms_f_per_booked_night,bedrooms_f_per_listing,capacity_per_booked_night,capacity_per_listing,mean_log_capacity_booked,mean_log_capacity_listing,share_bed_ge3_booked,share_bed_ge4_booked,share_cap_ge6_booked,share_cap_le2_booked,share_cap_ge6_listing,share_cap_le2_listing,share_entire_booked,share_entire_listing,scope_ref_listings,scope_ref_n_dumps,scope_vs_peer,partial_scope,scope_unverified,scope_vs_peer_pit,partial_scope_pit,scope_unverified_pit
ws05_repo,rome,2025-06-12,emea,urban,,36309,27357,disclosed,1.0,0.9786,0.9981,0.9159,2970344.0,4426299.0,1.4901637655436542,1.4822771213748658,1.6047506157520242,1.4908044320792473,1.5052053209947946,3.8147214598713135,3.8201547825607975,1.2247004985625063,1.2199063085981463,0.0995167563083602,0.0203865276210432,0.1748810912136776,0.3228067186830886,0.1704811479247569,0.3231981051529923,0.8339559323768561,0.7634746206174777,37652,5,0.9643312440242218,False,False,1.0,False,False
ws05_repo,rome,2025-09-14,emea,urban,,37652,27668,disclosed,1.0,0.9775,0.9983,0.9117,3012218.0,4501826.0,1.4945219768290343,1.4824444916604695,1.6085926889532505,1.494610947813206,1.504129926697121,3.830062764381595,3.820779772654839,1.2293633996624442,1.2199652379940031,0.1002434086775923,0.0203371734715083,0.1770439589697691,0.3177841046033189,0.1708541378944013,0.3235419101242962,0.8349548405859071,0.761287581004993,37652,7,1.0,False,False,1.0,False,False
ws05_repo,rome,2025-12-16,emea,urban,,37162,27290,disclosed,1.0,0.9735,0.9978,0.9008,3026989.0,4544665.0,1.501381405746767,1.4855497551262042,1.613616985787148,1.499192596999857,1.5069022119369249,3.8425554238882262,3.824498143264625,1.2328412477013848,1.2199839784485318,0.1018972979419482,0.0212359542766756,0.1779213601370867,0.3136294846132575,0.1715462031107044,0.3244981432646251,0.8382290123948254,0.7601313169366557,37652,9,0.9869860830765962,False,False,0.9869860830765962,False,False
ws05_repo,rome,2026-01-18,emea,urban,,37328,27244,disclosed,1.0,0.9725,0.9967,0.9003,3023541.0,4541566.0,1.5020686010211206,1.4857479639948563,1.614428204505688,1.499913842742665,1.5074073081868835,3.84777418265537,3.8267788255465063,1.2341021908587138,1.2202587224863877,0.1020932079307011,0.0214662212286851,0.1788118633086172,0.3125388410476326,0.1719620660094299,0.3246892413201886,0.8380362627793041,0.7589744963566224,37652,9,0.9913948794220758,False,False,0.9913948794220758,False,False
ws05_repo,rome,2026-02-18,emea,urban,,32824,25210,disclosed,1.0,0.9985,0.9998,0.994,2856277.0,4292135.0,1.5027026440362752,1.4936631732878385,1.6136738806931523,1.499966739920533,1.5035492322690711,3.8486750409711674,3.856994881793809,1.2345698002371182,1.2300230026013,0.1012765918711665,0.0212108279414076,0.1792763797068701,0.3114417824321661,0.1756946136972946,0.3152266634170119,0.8396405530696077,0.7757128930051183,37652,10,0.8717730797832784,False,False,0.8717730797832784,False,False
ws05_repo,rome,2026-03-24,emea,urban,,30063,24082,disclosed,1.0,0.9986,0.9998,0.994,2732762.0,4161673.0,1.5228816120833062,1.5148521438312876,1.6317305372388349,1.518975673695697,1.5222366363968998,3.907415647612196,3.938362771513156,1.2510576318957929,1.2544128888775623,0.1076599425782413,0.0232779144323581,0.1865065453925369,0.2988804001226597,0.1846455776203306,0.2964108705052722,0.8478645414419551,0.7887436383594452,37652,10,0.7984436417720174,True,False,0.7984436417720174,True,False
ws05_repo,rome,2026-04-20,emea,urban,,29644,24225,disclosed,1.0,0.9985,0.9998,0.9931,2753676.0,4220010.0,1.5325005556209228,1.5311698826069355,1.6355786549771056,1.527996757788498,1.5370395358251248,3.9313746424779095,3.976184050735393,1.25815449847982,1.264990822264881,0.1098418986111655,0.0236422149882556,0.1892557439582579,0.2944765469866462,0.1898191876939684,0.2883551477533396,0.8573906298344468,0.8094049386047767,37483,9,0.7908651922204732,True,False,0.7941491641663094,True,False
ws05_repo,rome,2026-05-25,emea,urban,,36663,27445,disclosed,1.0,0.8181,0.9797,0.3115,3050731.0,4610754.0,1.5113603919847407,1.4898944439898536,1.6274858619904624,1.5376380283938504,1.5459864168235005,3.857494482469939,3.837683768376838,1.2357819707285826,1.2230348240379023,0.1047850498782095,0.0220475027132841,0.1807173428270142,0.3129030386487697,0.1732809644600823,0.3231868641409595,0.8349841398668056,0.7623762376237624,37483,9,0.9781234159485633,False,False,0.9821849549935705,False,False
ws05_repo,rome,2026-06-20,emea,urban,,37084,27523,disclosed,1.0,0.8174,0.9797,0.321,3078163.0,4654565.0,1.5121242767195888,1.486220472440945,1.629604455674488,1.538859053273007,1.5438464027612986,3.858813844491016,3.824560457340093,1.236048063721227,1.2193918818003433,0.1049697498150682,0.0220842755890445,0.1808965282215399,0.312816767663051,0.1717452270520979,0.3268525509653759,0.833506867570041,0.7577391867112502,37483,9,0.9893551743457034,False,False,0.9934633519074153,False,False
ws05_repo,rome,2026-07-18,emea,urban,,37151,27498,disclosed,1.0,0.8191,0.9803,0.3234,3100598.0,4691302.0,1.5130313571769058,1.487712309224516,1.63044758913515,1.5396975035138385,1.5451670210761488,3.86057270242708,3.827137896691879,1.2364796847010309,1.2197946664861534,0.10537773681077,0.0219831787287484,0.1813740446197798,0.3126529140507734,0.1719738365050739,0.3267206804662055,0.8333431163923862,0.758526015450459,37483,8,0.991142651335272,False,False,0.9952582511787398,False,False
ws05_repo,rome,2026-08-25,emea,urban,,37483,27546,disclosed,1.0,0.7873,0.9805,0.2062,3114371.0,4717569.0,1.514774251365685,1.4850198756769737,1.6351529685492567,1.5440154689341763,1.5485286663287356,3.864022622866704,3.8203719019288735,1.237120764700753,1.2174676068249333,0.1061691108734315,0.0219787559028773,0.1825848622402404,0.3131598643835304,0.1717311848037777,0.3296160926286583,0.8289189052941991,0.7504468692473921,37483,7,1.0,False,False,1.0,False,False
ws05_repo,san-diego,2025-03-16,na,urban,,12991,9396,disclosed,1.0,0.9811,0.9906,0.9219,1199244.0,2254063.0,1.8795699624096516,1.9846817027172656,2.094292623388829,1.8425274589658152,1.9601262412439384,4.837222450143591,5.0528057886228925,1.3873532396093604,1.4112076683338126,0.2496556163716474,0.0928601685728675,0.3570215902685358,0.3014782646400565,0.3804172119159418,0.2924332230005388,0.8940982819176081,0.8600569625125086,13162,3,0.9870080534873119,False,False,1.0,False,True
ws05_repo,san-diego,2025-06-21,na,urban,,12959,9446,disclosed,1.0,0.9815,0.9913,0.9213,1205326.0,2280405.0,1.891940437690716,1.993209352573501,2.1055390885513154,1.854436476106879,1.9693649201327263,4.880765037840385,5.077166448028398,1.397799539734354,1.416496424920617,0.2535712330108203,0.0969331118718089,0.3630295870162927,0.293251784164616,0.3817424183964812,0.2875221853538082,0.8981387607999828,0.8577822362836639,13164,5,0.984427225767244,False,False,0.9975367562158417,False,False
ws05_repo,san-diego,2025-09-25,na,urban,,13162,9541,disclosed,1.0,0.9788,0.9884,0.9176,1225581.0,2337103.0,1.9069347517626332,2.00273514663425,2.1229424424722936,1.8661051370737636,1.97481385807628,4.929391039841512,5.095122321835587,1.406810570462068,1.4193734445577295,0.2579780528581954,0.1007350799335172,0.3682987905328166,0.2902794674525796,0.3816289317732867,0.288557969913387,0.8999013529093548,0.8608114268348276,13164,8,0.9998480704952902,False,False,1.0,False,False
ws05_repo,san-diego,2025-12-11,na,urban,,13164,9472,disclosed,1.0,0.9765,0.9898,0.8986,1213588.0,2322554.0,1.913791171303605,2.002506836827712,2.1281082631493526,1.874555450449411,1.976071103008204,4.955422268512873,5.099134001823154,1.4121133219178712,1.4192955989891678,0.2608348137918305,0.1015764822987702,0.3717175845509349,0.2878307959538163,0.3822546338498936,0.2888939532057125,0.8992969607477991,0.8546034639927074,13225,10,0.9953875236294896,False,False,1.0,False,False
ws05_repo,san-diego,2025-12-22,na,urban,,13076,9510,disclosed,1.0,0.976,0.9882,0.9035,1181422.0,2248184.0,1.9029474650040372,2.0021413276231264,2.116557665570355,1.86415396022759,1.977095442031202,4.943087228780232,5.099495258488835,1.4106618501900348,1.419791627352128,0.2566271831741749,0.0991153034224857,0.3685330051412619,0.2878717342321372,0.3823799327011318,0.2888498011624349,0.898738977266379,0.8550015295197309,13225,10,0.9887334593572779,False,False,0.9933151017927682,False,False
ws05_repo,san-diego,2026-01-23,na,urban,,13095,9480,disclosed,1.0,0.9764,0.9885,0.9062,1178896.0,2250427.0,1.9089275050555772,1.9982436044291716,2.12281566924456,1.8714666094379824,1.9744940817105765,4.962844898956312,5.092936235204276,1.4136239941803308,1.4172897652393812,0.2566579240238325,0.100448215957981,0.3700775980239139,0.2857775410214302,0.3813669339442535,0.2910271095838106,0.897846799039101,0.8517754868270332,13225,10,0.9901701323251417,False,False,0.9947584320875114,False,False
ws05_repo,san-diego,2026-02-25,na,urban,,11427,8573,disclosed,1.0,0.9949,0.996,0.9886,1092725.0,2106918.0,1.9281319636688097,2.009363787520784,2.137796139098628,1.8880770550687505,1.980441060645839,5.038647418151868,5.130830489192264,1.42878837537535,1.4266898267720876,0.262463108284335,0.1019012102770596,0.3808048685625386,0.2760813562424214,0.3918788833464601,0.2853767393016539,0.9009567823560364,0.861818500043756,13342,11,0.8564682956078549,False,False,0.868049225159526,False,False
ws05_repo,san-diego,2026-03-29,na,urban,,11765,8876,disclosed,1.0,0.9276,0.9653,0.694,1126614.0,2189817.0,1.943715416282773,2.030344241393965,2.1534231851859134,1.9118007587336925,2.010539736506588,5.066886262730625,5.192350191245219,1.435252128013058,1.43845011360777,0.2657112373892034,0.10508923198185,0.3858260238200484,0.2738701986660914,0.3974500637484063,0.279048023799405,0.9006882570250325,0.8600084997875053,13342,11,0.8818018288112727,False,False,0.8937253114554846,False,False
ws05_repo,san-diego,2026-04-26,na,urban,,11673,8953,disclosed,1.0,0.9289,0.9667,0.692,1146542.0,2235956.0,1.9501736526006024,2.0361518033067765,2.1601340037094525,1.918769220839708,2.016019874925041,5.089182951867441,5.209629058511094,1.4392051570432711,1.4425437066552087,0.267416283049378,0.1065394900492088,0.3879570046278287,0.2710245241779193,0.3991261886404523,0.2755932493789086,0.9005653521632875,0.8614751991775893,13342,10,0.8749063108979164,False,False,0.8867365542388331,False,False
ws05_repo,san-diego,2026-05-27,na,urban,,11802,9100,disclosed,1.0,0.8495,0.9158,0.4372,1162063.0,2294902.0,1.974851621641856,2.0555837993560413,2.1746232018674267,1.9863600338363756,2.068208778173191,5.116400745914809,5.246229452635147,1.4437561711089864,1.4501356827236045,0.2708278294722403,0.1099725230043465,0.3920080064505969,0.2692616493253808,0.4033214709371293,0.2695305880359261,0.9006465226067778,0.8602779189967802,13342,10,0.8845750262329486,False,False,0.8965360072926162,False,False
ws05_repo,san-diego,2026-06-27,na,urban,,13225,9600,disclosed,1.0,0.8462,0.9149,0.4469,1218384.0,2397614.0,1.9678639903347384,2.026616257088847,2.171223982037745,1.9815497412966685,2.044499054820416,5.087144939526454,5.148506616257089,1.436357024886402,1.429973721371398,0.2685951227199306,0.1088605891081957,0.3883586783805434,0.2735106501726878,0.3888090737240076,0.2754631379962193,0.8980444588898081,0.8541398865784499,13342,10,0.9912307000449707,False,False,1.0,False,False
ws05_repo,san-diego,2026-07-21,na,urban,,13192,9576,disclosed,1.0,0.8295,0.918,0.2989,1213804.0,2384815.0,1.9647447199053556,2.028123104912068,2.165633978155394,1.979744258545861,2.046202243784112,5.074049022741728,5.152137659187386,1.4358403386132936,1.4313230438749829,0.2691546575888693,0.10837087371602,0.3895175827398822,0.2730210149249796,0.3889478471801091,0.274029714978775,0.8997976609073624,0.8567313523347483,13342,8,0.9887573077499625,False,False,0.9975047258979206,False,False
ws05_repo,san-diego,2026-08-29,na,urban,,13342,9651,disclosed,1.0,0.8241,0.9182,0.273,1244441.0,2449824.0,1.968614020270949,2.02795682806176,2.17416065719431,1.9847706721331104,2.0468070754009893,5.087472206396286,5.158072253035527,1.4392716741383709,1.4325097310855783,0.2693972635102829,0.1095198567067462,0.3895524175111556,0.2705270880660473,0.3885474441612951,0.2743966421825813,0.8966869461870832,0.8522710238345076,13342,7,1.0,False,False,1.0,False,False
ws08_new_market,santiago,2025-07-27,latam,urban,chile/rm/santiago,15663,11563,disclosed,1.0,0.9952,0.9952,0.9953,1138984.0,1535644.0,1.3482577454994975,1.3821107067611569,1.400442848859644,1.3400012642846608,1.4102343101576964,3.042376363495888,3.0521611440975547,1.011675763958071,0.9748565736514884,0.0517838705372507,0.0107587112725025,0.0596575544520379,0.4661610698657751,0.0826789248547532,0.5008619038498372,0.9045921628398644,0.7962714677903339,17073,4,0.9174134598488842,False,False,1.0,False,True
ws08_new_market,santiago,2025-08-29,latam,urban,chile/rm/santiago,15945,11859,disclosed,1.0,0.9955,0.9955,0.9952,1188131.0,1602846.0,1.3490482110137687,1.3801818751959862,1.399924935500491,1.3407965956615897,1.4068987143305112,3.063486265403394,3.064408905613045,1.018732976169455,0.9810352173822025,0.0526482349168568,0.0108784300721048,0.0619712809446096,0.4584544970209513,0.0826591407964879,0.4933835058011916,0.9074916823144924,0.8028849169018502,17073,4,0.9339307678791073,False,False,1.0,False,False
ws08_new_market,santiago,2025-09-27,latam,urban,chile/rm/santiago,16772,12280,disclosed,1.0,0.9925,0.9952,0.9816,1232424.0,1664187.0,1.3503364101964908,1.3820653470069162,1.4007856301574977,1.342349710813811,1.4099093727641308,3.075666329120497,3.0662413546386835,1.0225168994880265,0.9822120497264532,0.052021869096999,0.0112404497153577,0.0631754980428813,0.4545537899294398,0.0819818745528261,0.4916527545909849,0.9083789345225344,0.8024087765323158,17073,4,0.982369823698237,False,False,1.0,False,False
ws08_new_market,santiago,2025-10-29,latam,urban,chile/rm/santiago,17073,12552,disclosed,1.0,0.9927,0.9953,0.9821,1262483.0,1706994.0,1.3520926618417832,1.3822409652667955,1.4029149505271092,1.3446327594114138,1.4069583552978386,3.0964250607730954,3.074386458150296,1.0281826807109864,0.9855851016439836,0.0524846671202701,0.0115914432115125,0.0647874070383522,0.4467101735231286,0.0827036841796989,0.4878463070344989,0.907682717311837,0.8034323200374861,17073,4,1.0,False,False,1.0,False,False
ws08_new_market,santiago,2026-06-29,latam,urban,chile/rm/santiago,18534,13435,disclosed,1.0,0.8739,0.9735,0.4421,1354385.0,1820760.0,1.344344481074436,1.386856587892522,1.3845125494367347,1.3444194228376718,1.406711988777382,3.142580580854041,3.1104456674220358,1.0423952588606311,0.9978337290486582,0.0508806580108314,0.0120394127223795,0.0687884168829394,0.4329943110710765,0.084385453760656,0.4763138016618107,0.914480742181876,0.8125606992554225,18804,3,0.9856413529036375,False,False,1.0,False,True
ws08_new_market,santiago,2026-07-24,latam,urban,chile/rm/santiago,18667,13719,disclosed,1.0,0.838,0.9741,0.2448,1367232.0,1837472.0,1.343935776810373,1.387207371296941,1.3829257277928813,1.3427878370313158,1.4017785396689344,3.140488958713664,3.1155515080087857,1.0431727156190498,0.9994647296744136,0.0503820858493657,0.0118268150540654,0.0681179200018723,0.4318623320694659,0.0852841913537258,0.4755986500241067,0.9169548401441744,0.813360475705791,18804,3,0.9927143161029568,False,False,1.0,False,False
ws08_new_market,santiago,2026-08-30,latam,urban,chile/rm/santiago,18804,14073,disclosed,1.0,0.8401,0.975,0.2431,1405928.0,1890154.0,1.3444173528089631,1.387098489683046,1.3821666217977278,1.34385473509312,1.400393533290789,3.147717379552865,3.114443735375452,1.0458765085479174,0.9993320137543462,0.0508831177699,0.0118654724850774,0.0689011101564233,0.4286819808695751,0.0854073601361412,0.475218038715167,0.9200143961852956,0.8156243352478196,18804,3,1.0,False,False,1.0,False,False
ws08_new_market,sao-paulo,2026-06-14,latam,urban,brazil/sp/são-paulo,42354,33647,disclosed,1.0,0.8662,0.9349,0.4456,3209246.0,3741423.0,1.1658261784855384,1.1835245785522028,1.1908025390412884,1.1888312706473732,1.2171341549794588,2.9707532548143707,2.957170515181565,0.9879223429734536,0.9524459263491212,0.0217745850582971,0.006225449840866,0.0525986477820646,0.5389496473626515,0.0602304386834773,0.5787174765075318,0.9163183501669864,0.8596354535581054,43720,3,0.9687557182067703,False,False,1.0,False,True
ws08_new_market,sao-paulo,2026-07-23,latam,urban,brazil/sp/são-paulo,43720,34535,disclosed,1.0,0.8369,0.9356,0.2303,3302475.0,3851060.0,1.1661132938175156,1.185704483074108,1.191027463556004,1.1910344514341518,1.2216605672461116,2.9699704009871386,2.9532479414455626,0.9877210184916028,0.9517288023935694,0.0218805592775115,0.0064893753926979,0.0523837424961581,0.5395629035798908,0.0597209515096065,0.5796431838975298,0.9176672041423478,0.8599725526075023,43720,3,1.0,False,False,1.0,False,False
ws08_new_market,sao-paulo,2026-08-18,latam,urban,brazil/sp/são-paulo,43068,34549,disclosed,1.0,0.8403,0.9367,0.2228,3323563.0,3878811.0,1.1670640815293707,1.1830129098170334,1.191954252249343,1.191374437614091,1.2175977523915669,2.981157270074315,2.955628308721092,0.990637108510501,0.9545429872805472,0.0221873332926139,0.0068387450456031,0.0543621408711073,0.5369478478367944,0.059882046995449,0.5771106157704096,0.9179010597963692,0.8649113030556329,43720,3,0.9850869167429094,False,False,0.9850869167429094,False,False
ws08_new_market,singapore,2024-12-28,apac,urban,singapore/sg/singapore,3447,743,reconstructed_ia_model,0.0,0.9167,0.9796,0.864,51947.0,61759.5,1.1888944501126149,1.2518131708732232,1.4587912087912087,1.1172829999807496,1.268059181897302,2.870666255991684,2.733971569480708,0.8848128727507889,0.8125596663489025,0.0347854544054517,0.0046200935568945,0.0600804666294492,0.5774828190270853,0.0974760661444734,0.6283724978241949,0.5468843244075693,0.4644618508848274,3659,2,0.9420606723148401,False,False,1.0,False,True
ws08_new_market,singapore,2025-06-25,apac,urban,singapore/sg/singapore,3659,796,disclosed,1.0,0.9251,0.9787,0.8852,65177.0,77219.0,1.1847584270524878,1.241596064498497,1.5212573496155586,1.1387989628243091,1.2547144028423067,2.717599766788898,2.6944520360754303,0.8083656766336098,0.8060092300248114,0.0378661184160056,0.0078248461880724,0.0717430995596606,0.6724611442686838,0.096201147854605,0.6515441377425526,0.4471055740521963,0.4334517627767149,3693,3,0.9907933929054968,False,False,1.0,False,False
ws08_new_market,singapore,2025-09-28,apac,urban,singapore/sg/singapore,3693,826,disclosed,1.0,0.9155,0.979,0.8705,61472.0,68818.0,1.1195015616866215,1.2323314378554022,1.4086754002911208,1.0874463170223845,1.251963173571622,2.476151743883394,2.668291362036285,0.7745993660372282,0.8036656216245368,0.0161699635606454,0.0082964601769911,0.0476639770952628,0.7022546850598647,0.0945031139994584,0.6539398862713242,0.3816534357105674,0.4229623612239371,3693,2,1.0,False,False,1.0,False,False
ws08_new_market,singapore,2026-06-29,apac,urban,singapore/sg/singapore,3097,776,disclosed,1.0,0.6316,0.9078,0.4323,50221.0,54482.0,1.0848449851655682,1.2311914756215692,1.2848201389366531,1.1352123613627765,1.2458831126896996,2.533362537583879,2.743622860833064,0.7914446913047972,0.8275879021229748,0.0129029688775611,0.0035841580215447,0.0532844825869656,0.6623524023814739,0.1055860510171133,0.6277042298999032,0.3896178889309253,0.4226670971908298,3147,3,0.9841118525579917,False,False,1.0,False,True
ws08_new_market,singapore,2026-07-24,apac,urban,singapore/sg/singapore,3029,753,disclosed,1.0,0.5777,0.9094,0.3433,49290.0,53625.0,1.0879488740109555,1.2277979531198415,1.2867542009660522,1.1616352201257862,1.253879168042258,2.557821059038345,2.7391878507758336,0.7999986715581926,0.8246797913824019,0.014201663623453,0.0036518563603164,0.0560762832217488,0.6560965713126394,0.104985143611753,0.628260151865302,0.400344897545141,0.4172994387586662,3147,3,0.9625039720368606,False,False,0.9780432676783984,False,False
ws08_new_market,singapore,2026-08-31,apac,urban,singapore/sg/singapore,3147,871,disclosed,1.0,0.5545,0.914,0.3147,57357.0,61425.0,1.0709242115173387,1.2186209088020337,1.2805770734134034,1.1547675087609184,1.2502383222116302,2.4780759105253063,2.7276771528439783,0.7811399756285995,0.8314475917636974,0.013459560297784,0.0031382394476698,0.0496539219275764,0.6969855466638771,0.100095328884652,0.6361614235780108,0.3268650731384138,0.4032411820781696,3147,3,1.0,False,False,1.0,False,False
ws08_new_market,sunshine-coast,2025-02-23,apac,non_urban,australia/qld/sunshine-coast,7142,5420,disclosed,1.0,0.9934,0.9982,0.9274,485533.0,1023633.0,2.108266585381426,2.40870904508541,2.21209075276475,2.102072361713828,2.414239708765052,4.598744060650873,5.139456734808177,1.3791313734704294,1.506116599100637,0.3077154384974863,0.1287327534894641,0.3241695209182486,0.2888845866295391,0.434612153458415,0.2020442453094371,0.936945583513376,0.9325119014281714,7196,3,0.9924958310172318,False,False,1.0,False,True
ws08_new_market,sunshine-coast,2025-05-31,apac,non_urban,australia/qld/sunshine-coast,7125,5377,disclosed,1.0,0.9933,0.9986,0.9184,474440.0,994075.0,2.095259674563696,2.3896140350877197,2.1960174108797283,2.0879721355703564,2.3947368421052637,4.571585448107243,5.102877192982456,1.3736173980783668,1.498420028534954,0.3044852879183879,0.1261234297276789,0.3204999578450384,0.2939865947221988,0.4282105263157895,0.2070175438596491,0.9400113818396424,0.9329122807017544,7253,4,0.9823521301530401,False,False,0.9976197143657239,False,False
ws08_new_market,sunshine-coast,2025-08-31,apac,non_urban,australia/qld/sunshine-coast,7196,5383,disclosed,1.0,0.9917,0.9987,0.8926,479957.0,1005931.0,2.09587733901162,2.389244024458032,2.197094684593404,2.0885464739549584,2.3940383546414674,4.562523309379799,5.104363535297387,1.372169576856481,1.4993087392758135,0.3041689151319806,0.1255404129953308,0.3210808468258614,0.2963682163193786,0.428432462479155,0.2060867148415786,0.940607179393154,0.9339911061700944,7253,4,0.9921411829587756,False,False,1.0,False,False
ws08_new_market,sunshine-coast,2025-09-30,apac,non_urban,australia/qld/sunshine-coast,7253,5416,disclosed,1.0,0.9924,0.9985,0.902,476205.0,998982.0,2.0977982171543768,2.3961119536743416,2.198147014519868,2.09024999737508,2.399696677237005,4.5620121586291615,5.1189852474838,1.3724264753424364,1.5025756754705688,0.3050933946514631,0.1262292500078747,0.3224052666393674,0.2972354343192532,0.4307183234523645,0.2047428650213704,0.9415377830976156,0.9367158417206674,7253,3,1.0,False,False,1.0,False,False
ws08_new_market,sunshine-coast,2026-06-30,apac,non_urban,australia/qld/sunshine-coast,7297,5364,disclosed,1.0,0.954,0.9876,0.4867,469766.0,985189.0,2.097190941873188,2.375359736878169,2.195867559035701,2.10273519156346,2.387556530080855,4.552023773538314,5.062765520076744,1.369042837171999,1.490667289122977,0.302601720856767,0.1226972577836625,0.3180136493488247,0.2973331403294406,0.4233246539673838,0.2109085925722899,0.9394677349999788,0.9329861586953544,7297,3,1.0,False,False,1.0,False,True
ws08_new_market,sunshine-coast,2026-07-26,apac,non_urban,australia/qld/sunshine-coast,7281,5396,disclosed,1.0,0.9397,0.9876,0.2716,470120.0,988570.0,2.1028035395218243,2.379480840543881,2.204561255833529,2.1092295584106187,2.394039280318637,4.571060580277376,5.074852355445681,1.372977553655433,1.4936368255877304,0.3050455202926912,0.124663915596018,0.3208819024929805,0.2953097081596188,0.4267270979261091,0.2091745639335256,0.9390496043563346,0.9332509270704572,7297,3,0.9978073180759216,False,False,0.9978073180759216,False,False
ws08_new_market,sunshine-coast,2026-08-31,apac,non_urban,australia/qld/sunshine-coast,7279,5369,disclosed,1.0,0.9408,0.9881,0.2729,469671.0,988416.0,2.104485906091711,2.380272015386729,2.206893099916193,2.1106966365817774,2.393872784723176,4.569694530852448,5.070339332325869,1.3725572650138893,1.492183571994472,0.3066742464405935,0.1240804733526234,0.3231772879313391,0.2966629832372022,0.4269817282593763,0.2107432339607088,0.9384803404936648,0.9340568759444978,7297,3,0.9975332328354118,False,False,0.9975332328354118,False,False
ws05_repo,sydney,2025-09-12,apac,urban,,17730,12980,disclosed,1.0,0.7929,0.9387,0.2212,1323113.0,2299406.0,1.7378757521088524,1.875014100394811,1.9330315474177495,1.745899632155379,1.891990975747321,3.9090500962502825,4.028539199097574,1.2064058236689374,1.215506637035002,0.1739178739835524,0.0650972365927929,0.2221556284308294,0.3983144296821209,0.2481669486745628,0.4009588268471517,0.8593589512006911,0.7985899605188945,20436,5,0.867586611861421,False,False,1.0,False,True
ws05_repo,sydney,2025-12-12,apac,urban,,20436,14081,disclosed,1.0,0.9771,0.993,0.9127,1417009.0,2464309.0,1.7390919888299934,1.878107261695048,1.940168167218177,1.7117784714140842,1.8772019964768056,3.927261577025975,4.0517713838324525,1.2119003969758793,1.2258271352895975,0.1744957159763981,0.0653573830512015,0.2233648480708308,0.3936912186161132,0.2461832061068702,0.3875513799177921,0.8589543185681954,0.8061264435310237,20573,8,0.9933407864677004,False,False,1.0,False,False
ws05_repo,sydney,2026-01-17,apac,urban,,17787,13335,disclosed,1.0,0.9986,0.9992,0.9962,1206159.0,2062222.0,1.7097430769906787,1.8588294822061056,1.9123050263659345,1.6784064124215796,1.8546129195479848,3.9045847189300913,4.04284027660651,1.2071050749469567,1.2252912303089425,0.1655785016734941,0.0585005791110458,0.2192878385022207,0.3980262966988597,0.2432675549558666,0.3848878394332939,0.8500098245753669,0.8057570135492214,20736,9,0.8577835648148148,False,False,0.8703758073987081,False,False
ws05_repo,sydney,2026-02-17,apac,urban,,16463,12667,disclosed,1.0,0.9987,0.9992,0.9967,1190272.0,2044334.0,1.7175351516292074,1.8523355403024968,1.92205895537785,1.6863708463275622,1.8480835813642715,3.909721475427465,4.0286703516977465,1.2066724670208089,1.21500022585247,0.1681313178836434,0.0612582670179589,0.2205663915474782,0.3991541429185934,0.2457632266294114,0.3990767174876997,0.849678056780299,0.797788981352123,20767,10,0.7927481099821833,True,False,0.8055881777255823,False,False
ws05_repo,sydney,2026-03-21,apac,urban,,13563,11749,disclosed,1.0,0.9993,0.9995,0.9984,1094117.0,1882609.0,1.72066515738262,1.8732581287325811,1.924588759826352,1.6904544943548083,1.8618668436186685,3.9511999173762953,4.134336061343361,1.2152923640664164,1.2443319782734623,0.1699845628940963,0.0629119189264036,0.2279189519950791,0.3969749121894642,0.2588660325886603,0.381184103811841,0.8499255564075872,0.8137580181375802,20767,10,0.6531034814850484,True,False,0.663681738109219,True,False
ws05_repo,sydney,2026-04-18,apac,urban,,13799,11843,disclosed,1.0,0.9992,0.9995,0.998,1115816.0,1929411.0,1.729147995726894,1.8841945068483223,1.9330585594214835,1.6970096324125123,1.8717298354953256,3.970474522681159,4.160229002101602,1.219309080451246,1.2503589278892595,0.1725633975494167,0.0651944406604673,0.2299008080185263,0.3930047606415394,0.2624827886078701,0.3772012464671353,0.8532777805659715,0.818247699108631,20767,9,0.6644676650455049,True,False,0.6752299862986886,True,False
ws05_repo,sydney,2026-05-23,apac,urban,,14638,12283,disclosed,1.0,0.8625,0.9444,0.5391,1131098.0,1956785.0,1.7299871452341,1.8718404153572887,1.9327744034608167,1.7380328671786176,1.8836931274764317,3.957367973420517,4.1178439677551575,1.2150649114364491,1.238001585804264,0.1721115234931013,0.0648617538002896,0.228938606557522,0.3978178725450845,0.2567290613471786,0.38898756660746,0.845771100293697,0.7991528897390354,20767,9,0.7048683006693311,True,False,0.7162849872773537,True,False
