commit_a,date_a,commit_b,date_b,entry_date,days_before_commit_a,eu40_a,eu40_b,eu_core_a,eu_core_b,eu40_rev,eu40_rev_pct,eu_core_rev,eu_core_rev_pct
5338072bec,2026-02-06,007ede4bb6,2026-02-11,2026-02-05,1,30314,30309,26692,26693,-5,-0.016494029161443557,1,0.0037464408811628954
e7e16c5f10,2026-02-13,445971785b,2026-02-18,2026-02-06,7,33569,33569,29759,29759,0,0.0,0,0.0
e7e16c5f10,2026-02-13,445971785b,2026-02-18,2026-02-07,6,31233,31233,27542,27542,0,0.0,0,0.0
e7e16c5f10,2026-02-13,445971785b,2026-02-18,2026-02-08,5,33643,33643,29663,29663,0,0.0,0,0.0
e7e16c5f10,2026-02-13,445971785b,2026-02-18,2026-02-09,4,32897,32897,29233,29233,0,0.0,0,0.0
e7e16c5f10,2026-02-13,445971785b,2026-02-18,2026-02-10,3,27020,27020,23695,23695,0,0.0,0,0.0
e7e16c5f10,2026-02-13,445971785b,2026-02-18,2026-02-11,2,28169,28169,24729,24729,0,0.0,0,0.0
e7e16c5f10,2026-02-13,445971785b,2026-02-18,2026-02-12,1,31399,31384,27688,27687,-15,-0.04777222204528807,-1,-0.00361167292689974
bb62c9b5b4,2026-02-21,5da398a66d,2026-02-26,2026-02-14,7,33965,33965,30142,30142,0,0.0,0,0.0
bb62c9b5b4,2026-02-21,5da398a66d,2026-02-26,2026-02-15,6,34404,34404,30330,30330,0,0.0,0,0.0
bb62c9b5b4,2026-02-21,5da398a66d,2026-02-26,2026-02-16,5,33990,33990,30114,30114,0,0.0,0,0.0
bb62c9b5b4,2026-02-21,5da398a66d,2026-02-26,2026-02-17,4,28512,28512,25052,25052,0,0.0,0,0.0
bb62c9b5b4,2026-02-21,5da398a66d,2026-02-26,2026-02-18,3,28937,28937,25556,25556,0,0.0,0,0.0
bb62c9b5b4,2026-02-21,5da398a66d,2026-02-26,2026-02-19,2,32010,32010,28394,28394,0,0.0,0,0.0
bb62c9b5b4,2026-02-21,5da398a66d,2026-02-26,2026-02-20,1,34913,34912,31151,31151,-1,-0.0028642625955947643,0,0.0
227eb83621,2026-02-28,cd0e399c53,2026-03-05,2026-02-21,7,33608,33608,29932,29932,0,0.0,0,0.0
227eb83621,2026-02-28,cd0e399c53,2026-03-05,2026-02-22,6,35832,35832,31933,31933,0,0.0,0,0.0
227eb83621,2026-02-28,cd0e399c53,2026-03-05,2026-02-23,5,34148,34148,30579,30579,0,0.0,0,0.0
227eb83621,2026-02-28,cd0e399c53,2026-03-05,2026-02-24,4,28628,28628,25431,25431,0,0.0,0,0.0
227eb83621,2026-02-28,cd0e399c53,2026-03-05,2026-02-25,3,29342,29342,26132,26132,0,0.0,0,0.0
227eb83621,2026-02-28,cd0e399c53,2026-03-05,2026-02-26,2,32801,32801,29261,29261,0,0.0,0,0.0
227eb83621,2026-02-28,cd0e399c53,2026-03-05,2026-02-27,1,35977,35978,32222,32225,1,0.0027795536036912473,3,0.009310409037303706
2f9b181d26,2026-03-08,98db9115ab,2026-03-13,2026-03-01,7,33903,33903,30696,30696,0,0.0,0,0.0
2f9b181d26,2026-03-08,98db9115ab,2026-03-13,2026-03-02,6,33161,33161,30074,30074,0,0.0,0,0.0
2f9b181d26,2026-03-08,98db9115ab,2026-03-13,2026-03-03,5,28380,28380,25634,25634,0,0.0,0,0.0
2f9b181d26,2026-03-08,98db9115ab,2026-03-13,2026-03-04,4,29288,29288,26478,26478,0,0.0,0,0.0
2f9b181d26,2026-03-08,98db9115ab,2026-03-13,2026-03-05,3,32723,32723,29594,29594,0,0.0,0,0.0
2f9b181d26,2026-03-08,98db9115ab,2026-03-13,2026-03-06,2,35731,35731,32220,32220,0,0.0,0,0.0
2f9b181d26,2026-03-08,98db9115ab,2026-03-13,2026-03-07,1,32568,32567,29163,29162,-1,-0.0030704986489805946,-1,-0.003429002503171827
97d152a5b6,2026-03-15,757be90d92,2026-03-21,2026-03-08,7,34953,34953,31504,31504,0,0.0,0,0.0
97d152a5b6,2026-03-15,757be90d92,2026-03-21,2026-03-09,6,34369,34369,31081,31081,0,0.0,0,0.0
97d152a5b6,2026-03-15,757be90d92,2026-03-21,2026-03-10,5,29352,29352,26437,26437,0,0.0,0,0.0
97d152a5b6,2026-03-15,757be90d92,2026-03-21,2026-03-11,4,29869,29869,26984,26984,0,0.0,0,0.0
97d152a5b6,2026-03-15,757be90d92,2026-03-21,2026-03-12,3,31469,31469,28373,28373,0,0.0,0,0.0
97d152a5b6,2026-03-15,757be90d92,2026-03-21,2026-03-13,2,34976,34976,31551,31551,0,0.0,0,0.0
97d152a5b6,2026-03-15,757be90d92,2026-03-21,2026-03-14,1,32218,32220,28837,28838,2,0.006207709975789931,1,0.003467767104761244
421db95d03,2026-03-23,54b7367565,2026-03-29,2026-03-16,7,34231,34231,30931,30931,0,0.0,0,0.0
421db95d03,2026-03-23,54b7367565,2026-03-29,2026-03-17,6,29649,29649,26633,26633,0,0.0,0,0.0
421db95d03,2026-03-23,54b7367565,2026-03-29,2026-03-18,5,30146,30146,27078,27078,0,0.0,0,0.0
421db95d03,2026-03-23,54b7367565,2026-03-29,2026-03-19,4,33677,33677,30349,30349,0,0.0,0,0.0
421db95d03,2026-03-23,54b7367565,2026-03-29,2026-03-20,3,36292,36292,32638,32638,0,0.0,0,0.0
421db95d03,2026-03-23,54b7367565,2026-03-29,2026-03-21,2,32639,32639,28990,28989,0,0.0,-1,-0.0034494653328734047
421db95d03,2026-03-23,54b7367565,2026-03-29,2026-03-22,1,698,35060,610,31323,34362,4922.9226361031515,30713,5034.918032786885
aed8400253,2026-03-31,fc075c1d53,2026-04-06,2026-03-24,7,30176,30176,26903,26903,0,0.0,0,0.0
aed8400253,2026-03-31,fc075c1d53,2026-04-06,2026-03-25,6,30961,30961,27626,27626,0,0.0,0,0.0
aed8400253,2026-03-31,fc075c1d53,2026-04-06,2026-03-26,5,34139,34139,30654,30654,0,0.0,0,0.0
aed8400253,2026-03-31,fc075c1d53,2026-04-06,2026-03-27,4,37389,37389,33450,33450,0,0.0,0,0.0
aed8400253,2026-03-31,fc075c1d53,2026-04-06,2026-03-28,3,34521,34521,30670,30670,0,0.0,0,0.0
aed8400253,2026-03-31,fc075c1d53,2026-04-06,2026-03-29,2,37969,37969,34165,34165,0,0.0,0,0.0
aed8400253,2026-03-31,fc075c1d53,2026-04-06,2026-03-30,1,38249,38250,34299,34300,1,0.0026144474365342885,1,0.0029155368961194202
f9a83dc313,2026-04-07,1f78ddfa1b,2026-04-13,2026-03-31,7,37120,37120,33188,33188,0,0.0,0,0.0
f9a83dc313,2026-04-07,1f78ddfa1b,2026-04-13,2026-04-01,6,38175,38175,34132,34132,0,0.0,0,0.0
f9a83dc313,2026-04-07,1f78ddfa1b,2026-04-13,2026-04-02,5,39875,39875,35913,35913,0,0.0,0,0.0
f9a83dc313,2026-04-07,1f78ddfa1b,2026-04-13,2026-04-03,4,39414,39414,35223,35223,0,0.0,0,0.0
f9a83dc313,2026-04-07,1f78ddfa1b,2026-04-13,2026-04-04,3,37374,37374,33214,33214,0,0.0,0,0.0
f9a83dc313,2026-04-07,1f78ddfa1b,2026-04-13,2026-04-05,2,37721,37721,33746,33746,0,0.0,0,0.0
f9a83dc313,2026-04-07,1f78ddfa1b,2026-04-13,2026-04-06,1,38917,38921,34886,34887,4,0.010278284554307886,1,0.0028664793900131857
443370ea8e,2026-04-14,aedb90e13c,2026-04-20,2026-04-07,7,37821,37821,34011,34011,0,0.0,0,0.0
443370ea8e,2026-04-14,aedb90e13c,2026-04-20,2026-04-08,6,38025,38025,34057,34057,0,0.0,0,0.0
443370ea8e,2026-04-14,aedb90e13c,2026-04-20,2026-04-09,5,39467,39467,35463,35463,0,0.0,0,0.0
443370ea8e,2026-04-14,aedb90e13c,2026-04-20,2026-04-10,4,38203,38203,34020,34020,0,0.0,0,0.0
443370ea8e,2026-04-14,aedb90e13c,2026-04-20,2026-04-11,3,38627,38627,34310,34310,0,0.0,0,0.0
443370ea8e,2026-04-14,aedb90e13c,2026-04-20,2026-04-12,2,40108,40108,35849,35849,0,0.0,0,0.0
443370ea8e,2026-04-14,aedb90e13c,2026-04-20,2026-04-13,1,37869,37866,33835,33835,-3,-0.007922047056959518,0,0.0
4085819131,2026-06-30,6ac3e5c396,2026-07-06,2026-06-23,7,44887,44887,39814,39814,0,0.0,0,0.0
4085819131,2026-06-30,6ac3e5c396,2026-07-06,2026-06-24,6,45834,45834,40554,40554,0,0.0,0,0.0
4085819131,2026-06-30,6ac3e5c396,2026-07-06,2026-06-25,5,46920,46920,41516,41516,0,0.0,0,0.0
4085819131,2026-06-30,6ac3e5c396,2026-07-06,2026-06-26,4,48265,48265,42692,42692,0,0.0,0,0.0
4085819131,2026-06-30,6ac3e5c396,2026-07-06,2026-06-27,3,45141,45141,39645,39645,0,0.0,0,0.0
4085819131,2026-06-30,6ac3e5c396,2026-07-06,2026-06-28,2,47387,47387,41615,41615,0,0.0,0,0.0
4085819131,2026-06-30,6ac3e5c396,2026-07-06,2026-06-29,1,46745,46744,41313,41313,-1,-0.002139266231682533,0,0.0
16b6e9c1b8,2026-07-08,9139823e02,2026-07-14,2026-07-01,7,46635,46635,40850,40850,0,0.0,0,0.0
16b6e9c1b8,2026-07-08,9139823e02,2026-07-14,2026-07-02,6,47999,47999,42114,42114,0,0.0,0,0.0
16b6e9c1b8,2026-07-08,9139823e02,2026-07-14,2026-07-03,5,48677,48677,42862,42862,0,0.0,0,0.0
16b6e9c1b8,2026-07-08,9139823e02,2026-07-14,2026-07-04,4,46751,46751,40898,40898,0,0.0,0,0.0
16b6e9c1b8,2026-07-08,9139823e02,2026-07-14,2026-07-05,3,47515,47515,41442,41442,0,0.0,0,0.0
16b6e9c1b8,2026-07-08,9139823e02,2026-07-14,2026-07-06,2,47971,47971,42222,42222,0,0.0,0,0.0
16b6e9c1b8,2026-07-08,9139823e02,2026-07-14,2026-07-07,1,46521,46520,40898,40897,-1,-0.0021495668622772512,-1,-0.0024451073402122353
493e95a332,2026-07-15,d0b9a6b7d5,2026-07-21,2026-07-08,7,47643,47643,41691,41691,0,0.0,0,0.0
493e95a332,2026-07-15,d0b9a6b7d5,2026-07-21,2026-07-09,6,47945,47944,42030,42029,-1,-0.002085723224528105,-1,-0.0023792529145848203
493e95a332,2026-07-15,d0b9a6b7d5,2026-07-21,2026-07-10,5,49067,49067,43092,43092,0,0.0,0,0.0
493e95a332,2026-07-15,d0b9a6b7d5,2026-07-21,2026-07-11,4,46949,46949,41018,41018,0,0.0,0,0.0
493e95a332,2026-07-15,d0b9a6b7d5,2026-07-21,2026-07-12,3,48502,48502,42374,42374,0,0.0,0,0.0
493e95a332,2026-07-15,d0b9a6b7d5,2026-07-21,2026-07-13,2,47804,47804,41929,41929,0,0.0,0,0.0
493e95a332,2026-07-15,d0b9a6b7d5,2026-07-21,2026-07-14,1,46581,46582,40766,40767,1,0.00214679805070737,1,0.0024530245793062846
44d6d2033d,2026-07-23,d9e4615a65,2026-07-29,2026-07-16,7,48004,48004,41984,41984,0,0.0,0,0.0
44d6d2033d,2026-07-23,d9e4615a65,2026-07-29,2026-07-17,6,48723,48723,42706,42706,0,0.0,0,0.0
44d6d2033d,2026-07-23,d9e4615a65,2026-07-29,2026-07-18,5,47193,47193,41220,41220,0,0.0,0,0.0
44d6d2033d,2026-07-23,d9e4615a65,2026-07-29,2026-07-19,4,48133,48133,42022,42022,0,0.0,0,0.0
44d6d2033d,2026-07-23,d9e4615a65,2026-07-29,2026-07-20,3,48330,48330,42336,42336,0,0.0,0,0.0
44d6d2033d,2026-07-23,d9e4615a65,2026-07-29,2026-07-21,2,46996,46996,41128,41128,0,0.0,0,0.0
44d6d2033d,2026-07-23,d9e4615a65,2026-07-29,2026-07-22,1,47895,47894,41878,41879,-1,-0.0020879006159306816,1,0.002387888628874349
4169c12c03,2026-07-31,c93b505ac8,2026-08-06,2026-07-24,7,49173,49173,43101,43101,0,0.0,0,0.0
4169c12c03,2026-07-31,c93b505ac8,2026-08-06,2026-07-25,6,47595,47595,41564,41564,0,0.0,0,0.0
4169c12c03,2026-07-31,c93b505ac8,2026-08-06,2026-07-26,5,48668,48668,42427,42427,0,0.0,0,0.0
4169c12c03,2026-07-31,c93b505ac8,2026-08-06,2026-07-27,4,48387,48387,42380,42380,0,0.0,0,0.0
4169c12c03,2026-07-31,c93b505ac8,2026-08-06,2026-07-28,3,46864,46864,40959,40959,0,0.0,0,0.0
4169c12c03,2026-07-31,c93b505ac8,2026-08-06,2026-07-29,2,47729,47729,41618,41618,0,0.0,0,0.0
4169c12c03,2026-07-31,c93b505ac8,2026-08-06,2026-07-30,1,48270,48270,42124,42127,0,0.0,3,0.007121830785300542
27397dc770,2026-08-07,fd3356131b,2026-08-13,2026-07-31,7,49023,49023,42865,42865,0,0.0,0,0.0
27397dc770,2026-08-07,fd3356131b,2026-08-13,2026-08-01,6,47965,47965,41751,41751,0,0.0,0,0.0
27397dc770,2026-08-07,fd3356131b,2026-08-13,2026-08-02,5,48731,48731,42418,42418,0,0.0,0,0.0
27397dc770,2026-08-07,fd3356131b,2026-08-13,2026-08-03,4,48034,48034,41918,41918,0,0.0,0,0.0
27397dc770,2026-08-07,fd3356131b,2026-08-13,2026-08-04,3,46529,46529,40561,40561,0,0.0,0,0.0
27397dc770,2026-08-07,fd3356131b,2026-08-13,2026-08-05,2,47173,47173,41005,41005,0,0.0,0,0.0
27397dc770,2026-08-07,fd3356131b,2026-08-13,2026-08-06,1,47682,47681,41592,41593,-1,-0.0020972274652908854,1,0.002404308520869398
961febf6d0,2026-08-14,2c46e1a97e,2026-08-20,2026-08-07,7,48722,48722,42499,42499,0,0.0,0,0.0
961febf6d0,2026-08-14,2c46e1a97e,2026-08-20,2026-08-08,6,47175,47175,41062,41062,0,0.0,0,0.0
961febf6d0,2026-08-14,2c46e1a97e,2026-08-20,2026-08-09,5,48438,48438,42116,42116,0,0.0,0,0.0
961febf6d0,2026-08-14,2c46e1a97e,2026-08-20,2026-08-10,4,47648,47648,41556,41556,0,0.0,0,0.0
961febf6d0,2026-08-14,2c46e1a97e,2026-08-20,2026-08-11,3,46403,46403,40399,40399,0,0.0,0,0.0
961febf6d0,2026-08-14,2c46e1a97e,2026-08-20,2026-08-12,2,46742,46742,40584,40584,0,0.0,0,0.0
961febf6d0,2026-08-14,2c46e1a97e,2026-08-20,2026-08-13,1,47643,47647,41522,41525,4,0.008395776924207125,3,0.007225085496845046
b5d98f6dc8,2026-08-22,e286bbf81a,2026-08-27,2026-08-15,7,46873,46873,40767,40767,0,0.0,0,0.0
b5d98f6dc8,2026-08-22,e286bbf81a,2026-08-27,2026-08-16,6,48470,48470,42036,42036,0,0.0,0,0.0
b5d98f6dc8,2026-08-22,e286bbf81a,2026-08-27,2026-08-17,5,47817,47817,41665,41665,0,0.0,0,0.0
b5d98f6dc8,2026-08-22,e286bbf81a,2026-08-27,2026-08-18,4,46307,46307,40361,40361,0,0.0,0,0.0
b5d98f6dc8,2026-08-22,e286bbf81a,2026-08-27,2026-08-19,3,47104,47104,40907,40907,0,0.0,0,0.0
b5d98f6dc8,2026-08-22,e286bbf81a,2026-08-27,2026-08-20,2,47469,47469,41356,41356,0,0.0,0,0.0
b5d98f6dc8,2026-08-22,e286bbf81a,2026-08-27,2026-08-21,1,48707,48706,42416,42415,-1,-0.002053092984581272,-1,-0.0023576009053187475
85361cda4c,2026-08-29,ff5a1b6b73,2026-09-04,2026-08-22,7,46960,46960,40748,40748,0,0.0,0,0.0
85361cda4c,2026-08-29,ff5a1b6b73,2026-09-04,2026-08-23,6,48609,48609,42267,42267,0,0.0,0,0.0
85361cda4c,2026-08-29,ff5a1b6b73,2026-09-04,2026-08-24,5,47512,47512,41398,41398,0,0.0,0,0.0
85361cda4c,2026-08-29,ff5a1b6b73,2026-09-04,2026-08-25,4,46867,46867,40838,40838,0,0.0,0,0.0
85361cda4c,2026-08-29,ff5a1b6b73,2026-09-04,2026-08-26,3,47262,47262,41086,41086,0,0.0,0,0.0
85361cda4c,2026-08-29,ff5a1b6b73,2026-09-04,2026-08-27,2,47839,47839,41698,41698,0,0.0,0,0.0
85361cda4c,2026-08-29,ff5a1b6b73,2026-09-04,2026-08-28,1,48230,48232,41997,41997,2,0.004146796599626789,0,0.0
96adf72afe,2026-09-06,1d3a9bab14,2026-09-12,2026-08-30,7,48826,48826,42483,42483,0,0.0,0,0.0
96adf72afe,2026-09-06,1d3a9bab14,2026-09-12,2026-08-31,6,48217,48217,42141,42141,0,0.0,0,0.0
96adf72afe,2026-09-06,1d3a9bab14,2026-09-12,2026-09-01,5,46384,46384,40564,40564,0,0.0,0,0.0
96adf72afe,2026-09-06,1d3a9bab14,2026-09-12,2026-09-02,4,46702,46702,40808,40808,0,0.0,0,0.0
96adf72afe,2026-09-06,1d3a9bab14,2026-09-12,2026-09-03,3,47577,47577,41561,41561,0,0.0,0,0.0
96adf72afe,2026-09-06,1d3a9bab14,2026-09-12,2026-09-04,2,48384,48384,42415,42415,0,0.0,0,0.0
96adf72afe,2026-09-06,1d3a9bab14,2026-09-12,2026-09-05,1,45688,45693,39743,39746,5,0.010943792680791455,3,0.007548499106760939
