grid_row,quarter,gbv_share,differential_pp,L,source_date,share_path,adr_ratio,delta_scenario,lead_time,lead_uplift,rebook_offset,basis
0,2026Q3,0.22,0.0,0.0,2026-09-11,share_central,adr_equal,delta_0pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
75,2026Q4,0.23,2.0,0.0046,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
76,2026Q3,0.22,2.0,0.0044,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
76,2026Q4,0.23,2.0,0.0046,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
77,2026Q3,0.22,2.0,0.0044,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
77,2026Q4,0.23,2.0,0.0046,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
78,2026Q3,0.22,2.0,0.0044,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
78,2026Q4,0.23,2.0,0.0046,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
79,2026Q3,0.22,2.0,0.0044,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
79,2026Q4,0.23,2.0,0.0046,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
80,2026Q3,0.22,2.0,0.0044,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
80,2026Q4,0.23,2.0,0.0046,2026-09-11,share_central,adr_equal,delta_2pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
81,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
81,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
82,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
82,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
83,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
83,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
84,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
84,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
85,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
85,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
86,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
86,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
87,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
87,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
88,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
88,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
89,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
89,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
90,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
90,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
91,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
91,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
92,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
92,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
93,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
93,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
94,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
94,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
95,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
95,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
96,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
96,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
97,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
97,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
98,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
98,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
99,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
99,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
100,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
100,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
101,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
101,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
102,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
102,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
103,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
103,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
104,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
104,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
105,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
105,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
106,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
106,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
107,2026Q3,0.22,4.0,0.0088,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
107,2026Q4,0.23,4.0,0.0092,2026-09-11,share_central,adr_equal,delta_4pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
108,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
108,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
109,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
109,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
110,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
110,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
111,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
111,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
112,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
112,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
113,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
113,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
114,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
114,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
115,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
115,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
116,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
116,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
117,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
117,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
118,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
118,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
119,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
119,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
120,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
120,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
121,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
121,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
122,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
122,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
123,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
123,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
124,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
124,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
125,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
125,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_central,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
