adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,cik,name,form,fy,fp
0001628280-21-002433,IncreaseDecreaseInWorkingCapital,0001628280-21-002433,20201231,4,USD,,,-28000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,ProvisionForBadDebtsAndInventory,0001558370-21-001998,20201231,4,USD,,,31756000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,NetIncomeLossAttributableToNoncontrollingInterest,us-gaap/2020,20191231,4,USD,,,28713000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,OtherNonoperatingIncomeExpense,us-gaap/2020,20181130,4,USD,,,3000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,ProductOrService=Passenger;,,1504569000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,20201231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-178000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,Assets,us-gaap/2020,20191231,0,USD,,,14957000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,DividendsCommonStockCash,us-gaap/2020,20181231,4,USD,EquityComponents=RetainedEarnings;,,546689000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2020,20191231,4,USD,,,5958000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,StockholdersEquity,us-gaap/2020,20171231,0,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201601;CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,-241000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,Sharebasedcompensationtaxwithholdingsandother,0001585689-21-000016,20191231,4,USD,,,27000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2020,20191231,4,USD,,,19535000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,AssetImpairmentCharges,us-gaap/2020,20181130,4,USD,,,16000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,PaymentsForRepurchaseOfCommonStock,us-gaap/2020,20201231,4,USD,,,1303000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2020,20181231,0,USD,,,484000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,OperatingIncomeLoss,us-gaap/2020,20181231,4,USD,BusinessSegments=Trivago;ConsolidationItems=OperatingSegments;,,1000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2020,20191231,4,USD,,,81000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20201231,4,USD,BusinessSegments=USAndCanadaSegment;ConsolidationItems=OperatingSegments;,,7905000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,OperatingLeaseRightOfUseAsset,us-gaap/2020,20201231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;ImpairedLongLivedAssetsHeldAndUsedByType=PropertySubjectToOperatingLease;,,21000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,LiabilitiesCurrent,us-gaap/2020,20191231,0,USD,,,6677000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,InvestmentsAndOtherNoncurrentAssets,us-gaap/2020,20201231,0,USD,,,671000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,AllocatedShareBasedCompensationExpense,us-gaap/2020,20191231,4,USD,AwardType=PerformanceShares;Typeofstockbasedcompensation=Adjustmentforchangeinestimatedprobableoutcomeattheendoftheperformanceperiod;,,-4000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,OperatingLeaseLiabilityNoncurrent,us-gaap/2020,20191231,0,USD,,,882000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,ProceedsFromLinesOfCredit,us-gaap/2020,20191231,4,USD,,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,NoncashOrPartNoncashAcquisitionContingentConsideration,0000884887-21-000006,20201231,4,USD,,,0.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,StockIssuedDuringPeriodValueAcquisitions,us-gaap/2020,20201231,4,USD,EquityComponents=AdditionalPaidInCapital;,,608825000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,Paymentsofdebtissuancecostsandredemptionpremium,0001585689-21-000016,20191231,4,USD,,,29000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,IncreaseDecreaseinCapitalizedContractCostsNet,0001628280-21-002433,20191231,4,USD,,,-195000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,20201231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,40346000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2020,20191231,0,USD,,,1703000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,PrepaidExpenseCurrent,us-gaap/2020,20201231,0,USD,,,70000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationPaymentInKindPremiumRequisiteServicePeriodRecognition,0001558370-21-001998,20201231,4,USD,,,19349000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,ProductOrService=Franchiseandlicensingfees;,,945000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,DepreciationAndAmortization,us-gaap/2020,20201130,4,USD,BusinessSegments=EuropeandAsia;,,672000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,20201130,4,USD,DebtInstrument=SterlingDenominatedDebt;,,-27000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,ForeignExchangeGainLossOnCashCashEquivalentsAndShortTermInvestmentsNet,0001324424-21-000015,20201231,4,USD,,,-2000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2020,20181231,4,USD,,,9000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,us-gaap/2020,20201231,4,USD,,,-3000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,LegalReservesOccupancyTaxAndOther,0001324424-21-000015,20201231,4,USD,ConsolidationItems=CorporateAndEliminations;,,-13000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,PreferredStockSharesIssued,us-gaap/2020,20201231,0,shares,ClassOfStock=SeriesAPreferredStock;,,1200000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,ShareBasedCompensationAndOtherStockBasedExpense,0001075531-21-000019,20181231,4,USD,,,331000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20181231,4,USD,BusinessAcquisition=Bodybuilding.com;ConsolidationItems=CorporateAndEliminations;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2020,20201231,4,USD,,,-3151000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2019,20201231,4,USD,,,946545000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20181231,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,-64495000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,CommonStockSharesIssued,us-gaap/2020,20191231,0,shares,ClassOfStock=CommonClassB;,,12800000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,20181231,0,USD,,,558000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,CostsAndExpenses,us-gaap/2020,20191130,4,USD,BusinessSegments=TourAndOther;ProductOrService=Cruise;,,268000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20181231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-782000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,PaymentsOfDividends,us-gaap/2020,20191231,4,USD,,,602674000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,PropertyPlantAndEquipmentNet,us-gaap/2020,20201231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;FairValueByMeasurementFrequency=FairValueMeasurementsNonrecurring;ImpairedLongLivedAssetsHeldAndUsedByType=PropertyPlantAndEquipment;,,9000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,Revenues,us-gaap/2020,20191231,4,USD,ProductOrService=Advertisingandotherrevenues;,,1119000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,TreasuryStockValueAcquiredCostMethodAndOther,0000815097-21-000027,20201130,4,USD,EquityComponents=TreasuryStock;,,-10000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,MinorityInterestChangeInRedemptionValue,us-gaap/2020,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,TreasuryStockSharesAcquired,us-gaap/2020,20191231,4,shares,EquityComponents=CommonStock;,,17000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,ProfitLoss,us-gaap/2020,20201231,4,USD,EquityMethodInvestmentNonconsolidatedInvestee=EquityMethodInvestmentNonconsolidatedInvesteeOrGroupOfInvestees;,,-319686000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,EarningsPerShareDiluted,us-gaap/2020,20190930,1,USD,,,4.2000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,GoodwillImpairmentLoss,us-gaap/2020,20181231,4,USD,BusinessSegments=RetailSegment;,,86000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,AssetsCurrent,us-gaap/2020,20191231,0,USD,EquityMethodInvestmentNonconsolidatedInvestee=EquityMethodInvestmentNonconsolidatedInvesteeOrGroupOfInvestees;,,435152000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,InterestIncomeExpenseNonoperatingNet,us-gaap/2019,20191231,4,USD,,,-272867000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000815097-21-000027,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2020,20191130,4,USD,BusinessSegments=EuropeandAsia;,,2462000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,TreasuryStockValueAcquiredCostMethod,us-gaap/2020,20181231,4,USD,EquityComponents=TreasuryStock;,,575039000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20181231,4,USD,,,-293469000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2020,20181231,4,USD,,,42937000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,DepreciationDepletionAndAmortization,us-gaap/2020,20181231,4,USD,Restatement=ScenarioPreviouslyReported;,,283000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,MinorityInterestDecreaseFromRedemptions,us-gaap/2020,20181231,4,USD,,,62000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,DeferredIncomeTaxExpenseBenefit,us-gaap/2020,20181231,4,USD,,,-14000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,EarningsPerShareDiluted,us-gaap/2019,20191231,4,USD,,,4.3000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,PreferredStockDividendsIncomeStatementImpact,us-gaap/2020,20201231,4,USD,,,75000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20190331,1,USD,,,2609000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,DepreciationAmortizationAndOther,0001628280-21-002433,20191231,4,USD,,,403000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,PreferredStockParOrStatedValuePerShare,us-gaap/2020,20200430,0,USD,ClassOfStock=SeriesAPreferredStock;CounterpartyName=APFortHoldingsL.P.;,,0.0010,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,GainsLossesOnExtinguishmentOfDebt,us-gaap/2020,20201231,4,USD,,,-41109000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,TreasuryStockValueAcquiredCostMethod,us-gaap/2020,20191231,4,USD,,,1544000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,LongTermDebtCurrent,us-gaap/2020,20191231,0,USD,,,749000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,DirectOperatingCosts,us-gaap/2019,20181231,4,USD,ProductOrService=OnboardAndOther;,,348656000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,RestructuringChargesAndBusinessCombinationAcquisitionAndIntegrationRelatedCosts,0001628280-21-002433,20191231,4,USD,,,138000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,ComprehensiveIncomeNetOfTax,us-gaap/2020,20201231,4,USD,,,-735000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,StockholdersEquity,us-gaap/2020,20171130,0,USD,EquityComponents=RetainedEarnings;,,23292000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,LiabilitiesCurrent,us-gaap/2020,20201231,0,USD,LossContingenciesByNatureOfContingency=PerformanceGuarantee;,,7000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,OperatingIncomeLoss,us-gaap/2020,20201231,4,USD,BusinessSegments=AsiaPacificSegment;ConsolidationItems=OperatingSegments;ProductOrService=Reimbursements;,,-18000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,TreasuryStockValueAcquiredCostMethod,us-gaap/2020,20201231,4,USD,EquityComponents=TreasuryStock;,,5900000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001628280-21-002433,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2020,20191231,4,USD,,,148000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20201231,0,USD,EquityComponents=RetainedEarnings;,,5562775000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,LongTermDebtAndCapitalLeaseObligationsCurrent,us-gaap/2019,20191231,0,USD,,,746358000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,RestructuringCharges,us-gaap/2020,20201231,4,USD,RestructuringCostAndReserve=EmployeeSeverance;,,205000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20191231,4,USD,DisposalGroupClassification=DisposalGroupDisposedOfBySaleNotDiscontinuedOperations;IncomeStatementBalanceSheetAndAdditionalDisclosuresByDisposalGroupsIncludingDiscontinuedOperations=AvendraLLC;ProductOrService=Reimbursements;,,118000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,StockholdersEquity,us-gaap/2020,20201231,0,USD,,,1510000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,TreasuryStockSharesAcquired,us-gaap/2020,20191231,4,shares,ClassOfStock=CommonClassA;EquityComponents=CommonStock;,,17300000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,Goodwill,us-gaap/2020,20191231,0,USD,,,5159000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,StockholdersEquity,us-gaap/2020,20191231,0,USD,DerivativeInstrumentRisk=ForeignExchangeForward;DerivativeInstrumentsGainLossByHedgingRelationship=NetInvestmentHedging;EquityComponents=AccumulatedTranslationAdjustment;,,-35000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,NetIncomeLoss,us-gaap/2019,20181231,4,USD,EquityComponents=RetainedEarnings;,,954843000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,RestructuringCharges,us-gaap/2020,20191231,4,USD,ConsolidationItems=CorporateAndEliminations;,,24000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,AccountsAndOtherReceivablesNetCurrent,us-gaap/2020,20201231,0,USD,,,529000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,us-gaap/2019,20181231,4,USD,,,29519000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001558370-21-001998,StockholdersEquity,us-gaap/2019,20191231,0,USD,EquityComponents=AdditionalPaidInCapital;,,4235690000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001558370-21-001998,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2019,20201231,4,shares,,,254728932.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001075531-21-000019,IncomeTaxExpenseBenefit,us-gaap/2020,20201231,4,USD,,,508000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,Goodwill,us-gaap/2020,20181130,0,USD,,,2925000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,DeferredIncomeTaxExpenseBenefit,us-gaap/2020,20201231,4,USD,,,213000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,CostsAndExpenses,us-gaap/2020,20201130,4,USD,BusinessSegments=EuropeandAsia;ProductOrService=Cruise;,,2548000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,OperatingIncomeLoss,us-gaap/2020,20191231,1,USD,,,160000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,AllocatedShareBasedCompensationExpense,us-gaap/2020,20181231,4,USD,,,203000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,DepreciationAndAmortization,us-gaap/2020,20201231,4,USD,DerivativeInstrumentRisk=ForeignExchangeForward;EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,14679000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,GoodwillImpairmentLoss,us-gaap/2020,20201231,4,USD,ReportingUnit=OpenTableAndKAYAK;,,1062000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,20181231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-14251000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001628280-21-002433,DepreciationAmortizationandOtherExcludingCapitalizedContractCostAmortization,0001628280-21-002433,20191231,4,USD,BusinessSegments=USAndCanadaSegment;ConsolidationItems=OperatingSegments;,,218000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,LongTermDebtNoncurrent,us-gaap/2020,20191231,0,USD,,,7640000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,EarningsPerShareBasic,us-gaap/2019,20200331,1,USD,,,-8.8000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,LongTermDebtNoncurrent,us-gaap/2020,20191231,0,USD,,,4189000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,ContractWithCustomerLiabilityCurrent,us-gaap/2020,20201130,0,USD,,,1940000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2020,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;,,320000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,1,USD,,,920000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,MinorityInterestPeriodIncreaseDecrease,us-gaap/2020,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;,,-7000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,GoodwillAndIntangibleAssetImpairment,us-gaap/2020,20180731,0,USD,,,0.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001558370-21-001998,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2019,20191231,0,USD,,,252876000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
