name,period,value
National. National. Holiday apartments. Travellers. Residents abroad.,2017-05,757781.0
National. National. Holiday apartments. Travellers. Residents abroad.,2017-06,868169.0
National. National. Holiday apartments. Travellers. Residents abroad.,2017-07,1014290.0
National. National. Holiday apartments. Travellers. Residents abroad.,2017-08,1003214.0
National. National. Holiday apartments. Travellers. Residents abroad.,2017-09,856219.0
National. National. Holiday apartments. Travellers. Residents abroad.,2017-10,727236.0
National. National. Holiday apartments. Travellers. Residents abroad.,2017-11,457503.0
National. National. Holiday apartments. Travellers. Residents abroad.,2017-12,434129.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-01,410387.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-02,434295.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-03,501959.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-04,579242.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-05,725787.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-06,814700.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-07,944780.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-08,956557.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-09,821205.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-10,680236.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-11,439001.0
National. National. Holiday apartments. Travellers. Residents abroad.,2018-12,425134.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-01,393020.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-02,426188.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-03,505325.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-04,571214.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-05,692467.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-06,811907.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-07,947098.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-08,1011163.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-09,805975.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-10,677303.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-11,440866.0
National. National. Holiday apartments. Travellers. Residents abroad.,2019-12,424279.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-01,400773.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-02,439491.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-03,135538.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-04,0.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-05,
National. National. Holiday apartments. Travellers. Residents abroad.,2020-06,11393.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-07,181807.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-08,216349.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-09,78710.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-10,64226.0
National. National. Holiday apartments. Travellers. Residents abroad.,2020-11,
National. National. Holiday apartments. Travellers. Residents abroad.,2020-12,57709.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-01,35555.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-02,29669.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-03,37370.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-04,43460.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-05,90250.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-06,160896.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-07,388292.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-08,481469.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-09,406137.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-10,472637.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-11,354000.0
National. National. Holiday apartments. Travellers. Residents abroad.,2021-12,310856.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-01,274459.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-02,356053.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-03,397842.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-04,522394.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-05,673177.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-06,734194.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-07,964187.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-08,907561.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-09,771638.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-10,654913.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-11,433218.0
National. National. Holiday apartments. Travellers. Residents abroad.,2022-12,416541.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-01,408673.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-02,425486.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-03,473066.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-04,598963.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-05,733290.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-06,749393.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-07,924394.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-08,937866.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-09,786691.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-10,710161.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-11,468452.0
National. National. Holiday apartments. Travellers. Residents abroad.,2023-12,466019.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-01,447847.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-02,480273.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-03,551608.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-04,618309.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-05,853355.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-06,869690.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-07,992213.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-08,1027022.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-09,846512.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-10,781482.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-11,502231.0
National. National. Holiday apartments. Travellers. Residents abroad.,2024-12,469856.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-01,455189.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-02,508082.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-03,583666.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-04,678173.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-05,865881.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-06,904030.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-07,1092279.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-08,1053380.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-09,907271.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-10,835775.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-11,569672.0
National. National. Holiday apartments. Travellers. Residents abroad.,2025-12,537153.0
National. National. Holiday apartments. Travellers. Residents abroad.,2026-01,504112.0
National. National. Holiday apartments. Travellers. Residents abroad.,2026-02,555433.0
National. National. Holiday apartments. Travellers. Residents abroad.,2026-03,638508.0
National. National. Holiday apartments. Travellers. Residents abroad.,2026-04,741501.0
National. National. Holiday apartments. Travellers. Residents abroad.,2026-05,957778.0
National. National. Holiday apartments. Travellers. Residents abroad.,2026-06,924239.0
National. National. Holiday apartments. Travellers. Residents abroad.,2026-07,1173628.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2009-12,154058.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-01,92991.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-02,121288.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-03,161833.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-04,227143.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-05,221525.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-06,304143.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-07,443102.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-08,557470.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-09,283052.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-10,192441.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-11,106079.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2010-12,161259.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-01,99790.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-02,123422.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-03,139091.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-04,258538.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-05,208087.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-06,343006.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-07,483856.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-08,604441.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-09,325588.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-10,182929.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-11,104105.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2011-12,144436.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-01,100414.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-02,119007.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-03,158210.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-04,246266.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-05,202068.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-06,368222.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-07,460680.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-08,570389.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-09,318848.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-10,175382.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-11,110754.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2012-12,144510.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-01,95072.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-02,122751.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-03,234745.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-04,161637.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-05,238200.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-06,368383.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-07,474270.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-08,617929.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-09,327017.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-10,186966.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-11,130599.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2013-12,163480.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-01,99561.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-02,131042.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-03,149089.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-04,274295.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-05,264240.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-06,366499.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-07,475069.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-08,652696.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-09,350110.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-10,208060.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-11,133782.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2014-12,179801.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-01,126008.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-02,152894.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-03,184627.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-04,287368.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-05,302212.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-06,401461.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-07,540633.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-08,676479.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-09,367836.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-10,274322.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-11,156545.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2015-12,231433.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-01,152989.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-02,179969.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-03,291456.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-04,266919.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-05,328814.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-06,443828.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-07,631517.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-08,695989.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-09,437114.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-10,285593.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-11,177156.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2016-12,257953.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-01,163263.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-02,190841.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-03,223393.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-04,458656.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-05,337768.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-06,507584.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-07,662595.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-08,752847.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-09,484616.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-10,300886.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-11,187852.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2017-12,280473.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-01,162496.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-02,198534.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-03,312809.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-04,315024.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-05,331768.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-06,511590.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-07,662484.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-08,777595.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-09,482052.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-10,304669.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-11,216671.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2018-12,279916.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-01,159484.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-02,202033.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-03,272196.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-04,390879.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-05,378883.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-06,545008.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-07,672023.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-08,834401.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-09,480084.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-10,309995.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-11,236062.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2019-12,291501.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-01,190249.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-02,243027.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-03,61539.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-04,0.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-05,
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-06,108093.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-07,506894.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-08,748104.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-09,354397.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-10,195968.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-11,
National. National. Holiday apartments. Travellers. Residents in Spain.,2020-12,95398.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-01,76755.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-02,73061.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-03,129207.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-04,168096.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-05,261612.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-06,510534.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-07,889744.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-08,1048708.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-09,564063.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-10,432997.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-11,234940.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2021-12,324626.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-01,207554.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-02,255559.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-03,245904.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-04,485249.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-05,425483.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-06,634390.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-07,843287.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-08,910315.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-09,556290.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-10,368241.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-11,240379.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2022-12,328659.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-01,248866.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-02,279822.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-03,298855.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-04,548974.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-05,409442.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-06,606747.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-07,828758.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-08,926110.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-09,575457.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-10,393018.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-11,259326.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2023-12,363632.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-01,247364.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-02,283764.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-03,414140.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-04,349555.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-05,480812.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-06,637207.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-07,777442.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-08,919326.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-09,569984.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-10,363227.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-11,308498.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2024-12,359867.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-01,243226.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-02,286749.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-03,322419.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-04,493706.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-05,504153.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-06,722534.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-07,843378.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-08,992754.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-09,622661.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-10,418837.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-11,325939.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2025-12,386535.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2026-01,251003.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2026-02,279983.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2026-03,379122.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2026-04,520984.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2026-05,583790.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2026-06,794461.0
National. National. Holiday apartments. Travellers. Residents in Spain.,2026-07,914018.0
National. National. Holiday apartments. Travellers. Total.,2009-12,476627.0
National. National. Holiday apartments. Travellers. Total.,2010-01,391061.0
National. National. Holiday apartments. Travellers. Total.,2010-02,442722.0
National. National. Holiday apartments. Travellers. Total.,2010-03,517219.0
National. National. Holiday apartments. Travellers. Total.,2010-04,577208.0
National. National. Holiday apartments. Travellers. Total.,2010-05,663015.0
National. National. Holiday apartments. Travellers. Total.,2010-06,823217.0
National. National. Holiday apartments. Travellers. Total.,2010-07,1130397.0
National. National. Holiday apartments. Travellers. Total.,2010-08,1255559.0
National. National. Holiday apartments. Travellers. Total.,2010-09,810297.0
National. National. Holiday apartments. Travellers. Total.,2010-10,642648.0
National. National. Holiday apartments. Travellers. Total.,2010-11,424129.0
National. National. Holiday apartments. Travellers. Total.,2010-12,471846.0
National. National. Holiday apartments. Travellers. Total.,2011-01,415048.0
National. National. Holiday apartments. Travellers. Total.,2011-02,460772.0
National. National. Holiday apartments. Travellers. Total.,2011-03,521880.0
National. National. Holiday apartments. Travellers. Total.,2011-04,676484.0
National. National. Holiday apartments. Travellers. Total.,2011-05,666654.0
National. National. Holiday apartments. Travellers. Total.,2011-06,917853.0
National. National. Holiday apartments. Travellers. Total.,2011-07,1249090.0
National. National. Holiday apartments. Travellers. Total.,2011-08,1388000.0
National. National. Holiday apartments. Travellers. Total.,2011-09,940013.0
National. National. Holiday apartments. Travellers. Total.,2011-10,670907.0
National. National. Holiday apartments. Travellers. Total.,2011-11,453958.0
National. National. Holiday apartments. Travellers. Total.,2011-12,490444.0
National. National. Holiday apartments. Travellers. Total.,2012-01,427791.0
National. National. Holiday apartments. Travellers. Total.,2012-02,458225.0
National. National. Holiday apartments. Travellers. Total.,2012-03,546280.0
National. National. Holiday apartments. Travellers. Total.,2012-04,614044.0
National. National. Holiday apartments. Travellers. Total.,2012-05,657609.0
National. National. Holiday apartments. Travellers. Total.,2012-06,953093.0
National. National. Holiday apartments. Travellers. Total.,2012-07,1239249.0
National. National. Holiday apartments. Travellers. Total.,2012-08,1390813.0
National. National. Holiday apartments. Travellers. Total.,2012-09,959237.0
National. National. Holiday apartments. Travellers. Total.,2012-10,656024.0
National. National. Holiday apartments. Travellers. Total.,2012-11,463145.0
National. National. Holiday apartments. Travellers. Total.,2012-12,497017.0
National. National. Holiday apartments. Travellers. Total.,2013-01,412908.0
National. National. Holiday apartments. Travellers. Total.,2013-02,463443.0
National. National. Holiday apartments. Travellers. Total.,2013-03,650775.0
National. National. Holiday apartments. Travellers. Total.,2013-04,544903.0
National. National. Holiday apartments. Travellers. Total.,2013-05,770128.0
National. National. Holiday apartments. Travellers. Total.,2013-06,982913.0
National. National. Holiday apartments. Travellers. Total.,2013-07,1290883.0
National. National. Holiday apartments. Travellers. Total.,2013-08,1479363.0
National. National. Holiday apartments. Travellers. Total.,2013-09,967166.0
National. National. Holiday apartments. Travellers. Total.,2013-10,704223.0
National. National. Holiday apartments. Travellers. Total.,2013-11,499716.0
National. National. Holiday apartments. Travellers. Total.,2013-12,518721.0
National. National. Holiday apartments. Travellers. Total.,2014-01,436881.0
National. National. Holiday apartments. Travellers. Total.,2014-02,468440.0
National. National. Holiday apartments. Travellers. Total.,2014-03,564020.0
National. National. Holiday apartments. Travellers. Total.,2014-04,721119.0
National. National. Holiday apartments. Travellers. Total.,2014-05,822815.0
National. National. Holiday apartments. Travellers. Total.,2014-06,1010128.0
National. National. Holiday apartments. Travellers. Total.,2014-07,1304654.0
National. National. Holiday apartments. Travellers. Total.,2014-08,1537203.0
National. National. Holiday apartments. Travellers. Total.,2014-09,1026900.0
National. National. Holiday apartments. Travellers. Total.,2014-10,753541.0
National. National. Holiday apartments. Travellers. Total.,2014-11,505275.0
National. National. Holiday apartments. Travellers. Total.,2014-12,526085.0
National. National. Holiday apartments. Travellers. Total.,2015-01,466527.0
National. National. Holiday apartments. Travellers. Total.,2015-02,503034.0
National. National. Holiday apartments. Travellers. Total.,2015-03,580879.0
National. National. Holiday apartments. Travellers. Total.,2015-04,742805.0
National. National. Holiday apartments. Travellers. Total.,2015-05,889185.0
National. National. Holiday apartments. Travellers. Total.,2015-06,1058050.0
National. National. Holiday apartments. Travellers. Total.,2015-07,1399622.0
National. National. Holiday apartments. Travellers. Total.,2015-08,1590097.0
National. National. Holiday apartments. Travellers. Total.,2015-09,1060844.0
National. National. Holiday apartments. Travellers. Total.,2015-10,887823.0
National. National. Holiday apartments. Travellers. Total.,2015-11,558682.0
National. National. Holiday apartments. Travellers. Total.,2015-12,603167.0
National. National. Holiday apartments. Travellers. Total.,2016-01,538905.0
National. National. Holiday apartments. Travellers. Total.,2016-02,587684.0
National. National. Holiday apartments. Travellers. Total.,2016-03,765943.0
National. National. Holiday apartments. Travellers. Total.,2016-04,794764.0
National. National. Holiday apartments. Travellers. Total.,2016-05,1012782.0
National. National. Holiday apartments. Travellers. Total.,2016-06,1209863.0
National. National. Holiday apartments. Travellers. Total.,2016-07,1589568.0
National. National. Holiday apartments. Travellers. Total.,2016-08,1665185.0
National. National. Holiday apartments. Travellers. Total.,2016-09,1233587.0
National. National. Holiday apartments. Travellers. Total.,2016-10,988426.0
National. National. Holiday apartments. Travellers. Total.,2016-11,620178.0
National. National. Holiday apartments. Travellers. Total.,2016-12,702202.0
National. National. Holiday apartments. Travellers. Total.,2017-01,583293.0
National. National. Holiday apartments. Travellers. Total.,2017-02,629513.0
National. National. Holiday apartments. Travellers. Total.,2017-03,725390.0
National. National. Holiday apartments. Travellers. Total.,2017-04,1090755.0
National. National. Holiday apartments. Travellers. Total.,2017-05,1095549.0
National. National. Holiday apartments. Travellers. Total.,2017-06,1375753.0
National. National. Holiday apartments. Travellers. Total.,2017-07,1676886.0
National. National. Holiday apartments. Travellers. Total.,2017-08,1756061.0
