geo,nace_r2,period,value,updated
AT,I553,2017-02,127907,2026-09-11T23:00:00+0200
AT,I553,2017-03,97576,2026-09-11T23:00:00+0200
AT,I553,2017-04,171094,2026-09-11T23:00:00+0200
AT,I553,2017-05,359560,2026-09-11T23:00:00+0200
AT,I553,2017-06,914560,2026-09-11T23:00:00+0200
AT,I553,2017-07,1756574,2026-09-11T23:00:00+0200
AT,I553,2017-08,1997801,2026-09-11T23:00:00+0200
AT,I553,2017-09,524429,2026-09-11T23:00:00+0200
AT,I553,2017-10,156622,2026-09-11T23:00:00+0200
AT,I553,2017-11,26590,2026-09-11T23:00:00+0200
AT,I553,2017-12,141078,2026-09-11T23:00:00+0200
AT,I553,2018-01,138565,2026-09-11T23:00:00+0200
AT,I553,2018-02,142750,2026-09-11T23:00:00+0200
AT,I553,2018-03,127990,2026-09-11T23:00:00+0200
AT,I553,2018-04,183836,2026-09-11T23:00:00+0200
AT,I553,2018-05,593176,2026-09-11T23:00:00+0200
AT,I553,2018-06,838158,2026-09-11T23:00:00+0200
AT,I553,2018-07,1876778,2026-09-11T23:00:00+0200
AT,I553,2018-08,2008794,2026-09-11T23:00:00+0200
AT,I553,2018-09,655365,2026-09-11T23:00:00+0200
AT,I553,2018-10,194751,2026-09-11T23:00:00+0200
AT,I553,2018-11,34810,2026-09-11T23:00:00+0200
AT,I553,2018-12,154665,2026-09-11T23:00:00+0200
AT,I553,2019-01,131802,2026-09-11T23:00:00+0200
AT,I553,2019-02,121742,2026-09-11T23:00:00+0200
AT,I553,2019-03,129065,2026-09-11T23:00:00+0200
AT,I553,2019-04,236475,2026-09-11T23:00:00+0200
AT,I553,2019-05,341029,2026-09-11T23:00:00+0200
AT,I553,2019-06,1185838,2026-09-11T23:00:00+0200
AT,I553,2019-07,1925712,2026-09-11T23:00:00+0200
AT,I553,2019-08,2016545,2026-09-11T23:00:00+0200
AT,I553,2019-09,657716,2026-09-11T23:00:00+0200
AT,I553,2019-10,204649,2026-09-11T23:00:00+0200
AT,I553,2019-11,29366,2026-09-11T23:00:00+0200
AT,I553,2019-12,161347,2026-09-11T23:00:00+0200
AT,I553,2020-01,143534,2026-09-11T23:00:00+0200
AT,I553,2020-02,167424,2026-09-11T23:00:00+0200
AT,I553,2020-03,44428,2026-09-11T23:00:00+0200
AT,I553,2020-04,7129,2026-09-11T23:00:00+0200
AT,I553,2020-05,88050,2026-09-11T23:00:00+0200
AT,I553,2020-06,675244,2026-09-11T23:00:00+0200
AT,I553,2020-07,1852422,2026-09-11T23:00:00+0200
AT,I553,2020-08,2025253,2026-09-11T23:00:00+0200
AT,I553,2020-09,868531,2026-09-11T23:00:00+0200
AT,I553,2020-10,118460,2026-09-11T23:00:00+0200
AT,I553,2020-11,6810,2026-09-11T23:00:00+0200
AT,I553,2020-12,4292,2026-09-11T23:00:00+0200
AT,I553,2021-01,5408,2026-09-11T23:00:00+0200
AT,I553,2021-02,3415,2026-09-11T23:00:00+0200
AT,I553,2021-03,6048,2026-09-11T23:00:00+0200
AT,I553,2021-04,9905,2026-09-11T23:00:00+0200
AT,I553,2021-05,283973,2026-09-11T23:00:00+0200
AT,I553,2021-06,857012,2026-09-11T23:00:00+0200
AT,I553,2021-07,1757261,2026-09-11T23:00:00+0200
AT,I553,2021-08,2186143,2026-09-11T23:00:00+0200
AT,I553,2021-09,891471,2026-09-11T23:00:00+0200
AT,I553,2021-10,239644,2026-09-11T23:00:00+0200
AT,I553,2021-11,34790,2026-09-11T23:00:00+0200
AT,I553,2021-12,104521,2026-09-11T23:00:00+0200
AT,I553,2022-01,124895,2026-09-11T23:00:00+0200
AT,I553,2022-02,121427,2026-09-11T23:00:00+0200
AT,I553,2022-03,117452,2026-09-11T23:00:00+0200
AT,I553,2022-04,208478,2026-09-11T23:00:00+0200
AT,I553,2022-05,494096,2026-09-11T23:00:00+0200
AT,I553,2022-06,1163905,2026-09-11T23:00:00+0200
AT,I553,2022-07,2155390,2026-09-11T23:00:00+0200
AT,I553,2022-08,2275090,2026-09-11T23:00:00+0200
AT,I553,2022-09,765232,2026-09-11T23:00:00+0200
AT,I553,2022-10,256815,2026-09-11T23:00:00+0200
AT,I553,2022-11,34326,2026-09-11T23:00:00+0200
AT,I553,2022-12,136196,2026-09-11T23:00:00+0200
AT,I553,2023-01,152692,2026-09-11T23:00:00+0200
AT,I553,2023-02,163863,2026-09-11T23:00:00+0200
AT,I553,2023-03,96231,2026-09-11T23:00:00+0200
AT,I553,2023-04,212959,2026-09-11T23:00:00+0200
AT,I553,2023-05,603056,2026-09-11T23:00:00+0200
AT,I553,2023-06,1381794,2026-09-11T23:00:00+0200
AT,I553,2023-07,2141007,2026-09-11T23:00:00+0200
AT,I553,2023-08,2163607,2026-09-11T23:00:00+0200
AT,I553,2023-09,927333,2026-09-11T23:00:00+0200
AT,I553,2023-10,300497,2026-09-11T23:00:00+0200
AT,I553,2023-11,37062,2026-09-11T23:00:00+0200
AT,I553,2023-12,149453,2026-09-11T23:00:00+0200
AT,I553,2024-01,162797,2026-09-11T23:00:00+0200
AT,I553,2024-02,177027,2026-09-11T23:00:00+0200
AT,I553,2024-03,189219,2026-09-11T23:00:00+0200
AT,I553,2024-04,178104,2026-09-11T23:00:00+0200
AT,I553,2024-05,770628,2026-09-11T23:00:00+0200
AT,I553,2024-06,1210131,2026-09-11T23:00:00+0200
AT,I553,2024-07,2135251,2026-09-11T23:00:00+0200
AT,I553,2024-08,2395362,2026-09-11T23:00:00+0200
AT,I553,2024-09,775108,2026-09-11T23:00:00+0200
AT,I553,2024-10,292478,2026-09-11T23:00:00+0200
AT,I553,2024-11,42727,2026-09-11T23:00:00+0200
AT,I553,2024-12,175143,2026-09-11T23:00:00+0200
AT,I553,2025-01,172331,2026-09-11T23:00:00+0200
AT,I553,2025-02,146353,2026-09-11T23:00:00+0200
AT,I553,2025-03,134668,2026-09-11T23:00:00+0200
AT,I553,2025-04,357186,2026-09-11T23:00:00+0200
AT,I553,2025-05,574146,2026-09-11T23:00:00+0200
AT,I553,2025-06,1635338,2026-09-11T23:00:00+0200
AT,I553,2025-07,1976309,2026-09-11T23:00:00+0200
AT,I553,2025-08,2342426,2026-09-11T23:00:00+0200
AT,I553,2025-09,922855,2026-09-11T23:00:00+0200
AT,I553,2025-10,290054,2026-09-11T23:00:00+0200
AT,I553,2025-11,47980,2026-09-11T23:00:00+0200
AT,I553,2025-12,198649,2026-09-11T23:00:00+0200
AT,I553,2026-01,178056,2026-09-11T23:00:00+0200
AT,I553,2026-02,186402,2026-09-11T23:00:00+0200
AT,I553,2026-03,120636,2026-09-11T23:00:00+0200
AT,I553,2026-04,247249,2026-09-11T23:00:00+0200
AT,I553,2026-05,789720,2026-09-11T23:00:00+0200
AT,I553,2026-06,1389897,2026-09-11T23:00:00+0200
CZ,I551,2015-01,1978442,2026-09-11T23:00:00+0200
CZ,I551,2015-02,2199197,2026-09-11T23:00:00+0200
CZ,I551,2015-03,2379673,2026-09-11T23:00:00+0200
CZ,I551,2015-04,2583710,2026-09-11T23:00:00+0200
CZ,I551,2015-05,3131317,2026-09-11T23:00:00+0200
CZ,I551,2015-06,3111317,2026-09-11T23:00:00+0200
CZ,I551,2015-07,3960766,2026-09-11T23:00:00+0200
CZ,I551,2015-08,4210903,2026-09-11T23:00:00+0200
CZ,I551,2015-09,3260633,2026-09-11T23:00:00+0200
CZ,I551,2015-10,2916375,2026-09-11T23:00:00+0200
CZ,I551,2015-11,2221482,2026-09-11T23:00:00+0200
CZ,I551,2015-12,2306627,2026-09-11T23:00:00+0200
CZ,I551,2016-01,2089326,2026-09-11T23:00:00+0200
CZ,I551,2016-02,2356387,2026-09-11T23:00:00+0200
CZ,I551,2016-03,2727984,2026-09-11T23:00:00+0200
CZ,I551,2016-04,2601600,2026-09-11T23:00:00+0200
CZ,I551,2016-05,3191613,2026-09-11T23:00:00+0200
CZ,I551,2016-06,3169147,2026-09-11T23:00:00+0200
CZ,I551,2016-07,4287970,2026-09-11T23:00:00+0200
CZ,I551,2016-08,4412804,2026-09-11T23:00:00+0200
CZ,I551,2016-09,3459037,2026-09-11T23:00:00+0200
CZ,I551,2016-10,3182000,2026-09-11T23:00:00+0200
CZ,I551,2016-11,2435089,2026-09-11T23:00:00+0200
CZ,I551,2016-12,2579782,2026-09-11T23:00:00+0200
CZ,I551,2017-01,2376321,2026-09-11T23:00:00+0200
CZ,I551,2017-02,2627138,2026-09-11T23:00:00+0200
CZ,I551,2017-03,2850616,2026-09-11T23:00:00+0200
CZ,I551,2017-04,3145593,2026-09-11T23:00:00+0200
CZ,I551,2017-05,3487360,2026-09-11T23:00:00+0200
CZ,I551,2017-06,3558576,2026-09-11T23:00:00+0200
CZ,I551,2017-07,4493437,2026-09-11T23:00:00+0200
CZ,I551,2017-08,4594140,2026-09-11T23:00:00+0200
CZ,I551,2017-09,3696359,2026-09-11T23:00:00+0200
CZ,I551,2017-10,3334337,2026-09-11T23:00:00+0200
CZ,I551,2017-11,2657250,2026-09-11T23:00:00+0200
CZ,I551,2017-12,2769075,2026-09-11T23:00:00+0200
CZ,I551,2018-01,2587993,2026-09-11T23:00:00+0200
CZ,I551,2018-02,2845993,2026-09-11T23:00:00+0200
CZ,I551,2018-03,3142532,2026-09-11T23:00:00+0200
CZ,I551,2018-04,3110880,2026-09-11T23:00:00+0200
CZ,I551,2018-05,3607537,2026-09-11T23:00:00+0200
CZ,I551,2018-06,3599301,2026-09-11T23:00:00+0200
CZ,I551,2018-07,4616879,2026-09-11T23:00:00+0200
CZ,I551,2018-08,4698053,2026-09-11T23:00:00+0200
CZ,I551,2018-09,3748325,2026-09-11T23:00:00+0200
CZ,I551,2018-10,3421521,2026-09-11T23:00:00+0200
CZ,I551,2018-11,2747294,2026-09-11T23:00:00+0200
CZ,I551,2018-12,2853582,2026-09-11T23:00:00+0200
CZ,I551,2019-01,2616170,2026-09-11T23:00:00+0200
CZ,I551,2019-02,2910157,2026-09-11T23:00:00+0200
CZ,I551,2019-03,3024249,2026-09-11T23:00:00+0200
CZ,I551,2019-04,3305426,2026-09-11T23:00:00+0200
CZ,I551,2019-05,3677359,2026-09-11T23:00:00+0200
CZ,I551,2019-06,3770326,2026-09-11T23:00:00+0200
CZ,I551,2019-07,4667987,2026-09-11T23:00:00+0200
CZ,I551,2019-08,4881176,2026-09-11T23:00:00+0200
CZ,I551,2019-09,3698706,2026-09-11T23:00:00+0200
CZ,I551,2019-10,3659336,2026-09-11T23:00:00+0200
CZ,I551,2019-11,2839780,2026-09-11T23:00:00+0200
CZ,I551,2019-12,2958198,2026-09-11T23:00:00+0200
CZ,I551,2020-01,2798893,2026-09-11T23:00:00+0200
CZ,I551,2020-02,3079169,2026-09-11T23:00:00+0200
CZ,I551,2020-03,1184546,2026-09-11T23:00:00+0200
CZ,I551,2020-04,55180,2026-09-11T23:00:00+0200
CZ,I551,2020-05,243143,2026-09-11T23:00:00+0200
CZ,I551,2020-06,1439269,2026-09-11T23:00:00+0200
CZ,I551,2020-07,3615392,2026-09-11T23:00:00+0200
CZ,I551,2020-08,4023246,2026-09-11T23:00:00+0200
CZ,I551,2020-09,2383541,2026-09-11T23:00:00+0200
CZ,I551,2020-10,877518,2026-09-11T23:00:00+0200
CZ,I551,2020-11,293765,2026-09-11T23:00:00+0200
CZ,I551,2020-12,383901,2026-09-11T23:00:00+0200
CZ,I551,2021-01,232261,2026-09-11T23:00:00+0200
CZ,I551,2021-02,241254,2026-09-11T23:00:00+0200
CZ,I551,2021-03,225408,2026-09-11T23:00:00+0200
CZ,I551,2021-04,263688,2026-09-11T23:00:00+0200
CZ,I551,2021-05,629093,2026-09-11T23:00:00+0200
CZ,I551,2021-06,1938441,2026-09-11T23:00:00+0200
CZ,I551,2021-07,4067849,2026-09-11T23:00:00+0200
CZ,I551,2021-08,4522622,2026-09-11T23:00:00+0200
CZ,I551,2021-09,3251093,2026-09-11T23:00:00+0200
CZ,I551,2021-10,2952924,2026-09-11T23:00:00+0200
CZ,I551,2021-11,1945005,2026-09-11T23:00:00+0200
CZ,I551,2021-12,1530817,2026-09-11T23:00:00+0200
CZ,I551,2022-01,1611758,2026-09-11T23:00:00+0200
CZ,I551,2022-02,2290458,2026-09-11T23:00:00+0200
CZ,I551,2022-03,2502631,2026-09-11T23:00:00+0200
CZ,I551,2022-04,2716156,2026-09-11T23:00:00+0200
CZ,I551,2022-05,3198572,2026-09-11T23:00:00+0200
CZ,I551,2022-06,3567806,2026-09-11T23:00:00+0200
CZ,I551,2022-07,4729888,2026-09-11T23:00:00+0200
CZ,I551,2022-08,4895263,2026-09-11T23:00:00+0200
CZ,I551,2022-09,3588940,2026-09-11T23:00:00+0200
CZ,I551,2022-10,3502818,2026-09-11T23:00:00+0200
CZ,I551,2022-11,2570178,2026-09-11T23:00:00+0200
CZ,I551,2022-12,2715100,2026-09-11T23:00:00+0200
CZ,I551,2023-01,2443069,2026-09-11T23:00:00+0200
CZ,I551,2023-02,2857267,2026-09-11T23:00:00+0200
CZ,I551,2023-03,2918385,2026-09-11T23:00:00+0200
CZ,I551,2023-04,3305790,2026-09-11T23:00:00+0200
CZ,I551,2023-05,3816720,2026-09-11T23:00:00+0200
CZ,I551,2023-06,3870734,2026-09-11T23:00:00+0200
CZ,I551,2023-07,4994732,2026-09-11T23:00:00+0200
CZ,I551,2023-08,5134144,2026-09-11T23:00:00+0200
CZ,I551,2023-09,4054117,2026-09-11T23:00:00+0200
CZ,I551,2023-10,3612772,2026-09-11T23:00:00+0200
CZ,I551,2023-11,2791510,2026-09-11T23:00:00+0200
CZ,I551,2023-12,3017495,2026-09-11T23:00:00+0200
CZ,I551,2024-01,2546962,2026-09-11T23:00:00+0200
CZ,I551,2024-02,3042538,2026-09-11T23:00:00+0200
CZ,I551,2024-03,3238676,2026-09-11T23:00:00+0200
CZ,I551,2024-04,3089779,2026-09-11T23:00:00+0200
CZ,I551,2024-05,4067529,2026-09-11T23:00:00+0200
CZ,I551,2024-06,3974633,2026-09-11T23:00:00+0200
CZ,I551,2024-07,5027665,2026-09-11T23:00:00+0200
CZ,I551,2024-08,5217085,2026-09-11T23:00:00+0200
CZ,I551,2024-09,3726832,2026-09-11T23:00:00+0200
CZ,I551,2024-10,3873819,2026-09-11T23:00:00+0200
CZ,I551,2024-11,2993474,2026-09-11T23:00:00+0200
CZ,I551,2024-12,3250192,2026-09-11T23:00:00+0200
CZ,I551,2025-01,2772128,2026-09-11T23:00:00+0200
CZ,I551,2025-02,3046062,2026-09-11T23:00:00+0200
CZ,I551,2025-03,2983986,2026-09-11T23:00:00+0200
CZ,I551,2025-04,3519628,2026-09-11T23:00:00+0200
CZ,I551,2025-05,4181567,2026-09-11T23:00:00+0200
CZ,I551,2025-06,4105129,2026-09-11T23:00:00+0200
CZ,I551,2025-07,4928169,2026-09-11T23:00:00+0200
CZ,I551,2025-08,5312384,2026-09-11T23:00:00+0200
CZ,I551,2025-09,4035087,2026-09-11T23:00:00+0200
CZ,I551,2025-10,3996200,2026-09-11T23:00:00+0200
CZ,I551,2025-11,3144077,2026-09-11T23:00:00+0200
CZ,I551,2025-12,3426173,2026-09-11T23:00:00+0200
CZ,I551,2026-01,2946388,2026-09-11T23:00:00+0200
CZ,I551,2026-02,3187834,2026-09-11T23:00:00+0200
CZ,I551,2026-03,3151091,2026-09-11T23:00:00+0200
CZ,I551,2026-04,3575074,2026-09-11T23:00:00+0200
CZ,I551,2026-05,4268933,2026-09-11T23:00:00+0200
CZ,I551,2026-06,4086309,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-01,2521911,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-02,2922025,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-03,3005216,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-04,3217226,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-05,4065100,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-06,4231546,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-07,6833983,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-08,6879665,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-09,4339998,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-10,3575722,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-11,2759351,2026-09-11T23:00:00+0200
CZ,I551-I553,2015-12,2742163,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-01,2664561,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-02,3078926,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-03,3400017,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-04,3222920,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-05,4114441,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-06,4303686,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-07,7346645,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-08,7111196,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-09,4588389,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-10,3854640,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-11,2989732,2026-09-11T23:00:00+0200
CZ,I551-I553,2016-12,3021804,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-01,2957975,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-02,3365038,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-03,3523379,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-04,3862779,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-05,4454918,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-06,4797133,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-07,7593534,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-08,7345030,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-09,4846653,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-10,4019836,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-11,3215571,2026-09-11T23:00:00+0200
CZ,I551-I553,2017-12,3237549,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-01,3216798,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-02,3628762,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-03,3878511,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-04,3854129,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-05,4700181,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-06,4929671,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-07,7956172,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-08,7601955,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-09,4982175,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-10,4143221,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-11,3330468,2026-09-11T23:00:00+0200
CZ,I551-I553,2018-12,3338305,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-01,3262596,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-02,3698061,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-03,3755094,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-04,4075238,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-05,4741976,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-06,5223766,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-07,8063649,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-08,7955599,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-09,4928153,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-10,4418864,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-11,3438561,2026-09-11T23:00:00+0200
CZ,I551-I553,2019-12,3463210,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-01,3514803,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-02,3929702,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-03,1635841,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-04,81804,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-05,429257,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-06,2201231,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-07,6871927,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-08,7139896,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-09,3452626,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-10,1197798,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-11,442717,2026-09-11T23:00:00+0200
CZ,I551-I553,2020-12,484892,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-01,333471,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-02,377976,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-03,356036,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-04,393239,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-05,901009,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-06,2832588,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-07,7231361,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-08,7361804,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-09,4417020,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-10,3533791,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-11,2352984,2026-09-11T23:00:00+0200
CZ,I551-I553,2021-12,1832963,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-01,2010442,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-02,2824993,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-03,3032098,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-04,3253670,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-05,4028163,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-06,4770997,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-07,8004708,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-08,7751657,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-09,4669332,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-10,4116732,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-11,3027505,2026-09-11T23:00:00+0200
CZ,I551-I553,2022-12,3109015,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-01,2879406,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-02,3448465,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-03,3476645,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-04,3928362,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-05,4757935,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-06,5113784,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-07,8190090,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-08,7847791,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-09,5268258,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-10,4238248,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-11,3271339,2026-09-11T23:00:00+0200
CZ,I551-I553,2023-12,3422148,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-01,3001943,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-02,3655530,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-03,3828717,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-04,3683181,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-05,5093866,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-06,5273178,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-07,8145945,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-08,8102419,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-09,4752094,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-10,4542055,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-11,3480243,2026-09-11T23:00:00+0200
CZ,I551-I553,2024-12,3676913,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-01,3288627,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-02,3677279,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-03,3534289,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-04,4230181,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-05,5314455,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-06,5554600,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-07,7855902,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-08,8187688,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-09,5216615,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-10,4686713,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-11,3669374,2026-09-11T23:00:00+0200
CZ,I551-I553,2025-12,3886275,2026-09-11T23:00:00+0200
CZ,I551-I553,2026-01,3498865,2026-09-11T23:00:00+0200
CZ,I551-I553,2026-02,3865715,2026-09-11T23:00:00+0200
CZ,I551-I553,2026-03,3728718,2026-09-11T23:00:00+0200
CZ,I551-I553,2026-04,4254863,2026-09-11T23:00:00+0200
CZ,I551-I553,2026-05,5384946,2026-09-11T23:00:00+0200
CZ,I551-I553,2026-06,5508708,2026-09-11T23:00:00+0200
CZ,I552,2015-01,540979,2026-09-11T23:00:00+0200
CZ,I552,2015-02,720020,2026-09-11T23:00:00+0200
CZ,I552,2015-03,622811,2026-09-11T23:00:00+0200
CZ,I552,2015-04,610593,2026-09-11T23:00:00+0200
CZ,I552,2015-05,819827,2026-09-11T23:00:00+0200
CZ,I552,2015-06,906142,2026-09-11T23:00:00+0200
CZ,I552,2015-07,1786912,2026-09-11T23:00:00+0200
CZ,I552,2015-08,1729838,2026-09-11T23:00:00+0200
CZ,I552,2015-09,927173,2026-09-11T23:00:00+0200
CZ,I552,2015-10,646801,2026-09-11T23:00:00+0200
CZ,I552,2015-11,532074,2026-09-11T23:00:00+0200
CZ,I552,2015-12,427307,2026-09-11T23:00:00+0200
CZ,I552,2016-01,572161,2026-09-11T23:00:00+0200
CZ,I552,2016-02,718729,2026-09-11T23:00:00+0200
CZ,I552,2016-03,665636,2026-09-11T23:00:00+0200
CZ,I552,2016-04,597353,2026-09-11T23:00:00+0200
CZ,I552,2016-05,815914,2026-09-11T23:00:00+0200
CZ,I552,2016-06,930912,2026-09-11T23:00:00+0200
CZ,I552,2016-07,1832396,2026-09-11T23:00:00+0200
CZ,I552,2016-08,1710151,2026-09-11T23:00:00+0200
CZ,I552,2016-09,933928,2026-09-11T23:00:00+0200
CZ,I552,2016-10,656623,2026-09-11T23:00:00+0200
CZ,I552,2016-11,550833,2026-09-11T23:00:00+0200
CZ,I552,2016-12,436877,2026-09-11T23:00:00+0200
CZ,I552,2017-01,577826,2026-09-11T23:00:00+0200
CZ,I552,2017-02,732786,2026-09-11T23:00:00+0200
CZ,I552,2017-03,667652,2026-09-11T23:00:00+0200
CZ,I552,2017-04,682764,2026-09-11T23:00:00+0200
CZ,I552,2017-05,847902,2026-09-11T23:00:00+0200
CZ,I552,2017-06,951277,2026-09-11T23:00:00+0200
CZ,I552,2017-07,1831842,2026-09-11T23:00:00+0200
CZ,I552,2017-08,1709230,2026-09-11T23:00:00+0200
CZ,I552,2017-09,968872,2026-09-11T23:00:00+0200
CZ,I552,2017-10,669914,2026-09-11T23:00:00+0200
CZ,I552,2017-11,553962,2026-09-11T23:00:00+0200
CZ,I552,2017-12,462647,2026-09-11T23:00:00+0200
CZ,I552,2018-01,624577,2026-09-11T23:00:00+0200
CZ,I552,2018-02,777216,2026-09-11T23:00:00+0200
CZ,I552,2018-03,729254,2026-09-11T23:00:00+0200
CZ,I552,2018-04,697287,2026-09-11T23:00:00+0200
CZ,I552,2018-05,914542,2026-09-11T23:00:00+0200
CZ,I552,2018-06,1006158,2026-09-11T23:00:00+0200
CZ,I552,2018-07,1938250,2026-09-11T23:00:00+0200
