quarter,metric,value,units,published_at,timestamp_precision,publication_display,source_reference,source_sha256,retrieved_at,source_row,column_selection,evidence_status
2023Q1,net_yield_usd_per_capacity_day,238.68,USD per capacity day,2023-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/545/norwegian-cruise-line-holdings-reports-first-quarter-2023,6730ffe70fdcc9ba56686d732e5d8d6c2dc668ec88ec5aba42d778118709a492,2026-09-13T23:04:55.285910+00:00,Net Yield | $ | 238.68 | $ | 240.60 | $ | 232.13,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q2,passenger_ticket_revenue_usd_m,1478.474,USD million,2023-08-01T07:30:00-04:00,issuer_clock_timezone,"August 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/558/norwegian-cruise-line-holdings-reports-strong-second,5c948067092d43937045df0671277c9d33a5fd92b8d91aa400ddaadb74a036c2,2026-09-13T23:04:55.837315+00:00,"Passenger ticket | $ | 1,478,474 | $ | 793,892 | $ | 2,687,315 | $ | 1,136,347",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q2,onboard_other_revenue_usd_m,727.018,USD million,2023-08-01T07:30:00-04:00,issuer_clock_timezone,"August 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/558/norwegian-cruise-line-holdings-reports-strong-second,5c948067092d43937045df0671277c9d33a5fd92b8d91aa400ddaadb74a036c2,2026-09-13T23:04:55.837315+00:00,"Onboard and other | 727,018 | 393,289 | 1,340,116 | 572,774",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q2,total_revenue_usd_m,2205.492,USD million,2023-08-01T07:30:00-04:00,issuer_clock_timezone,"August 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/558/norwegian-cruise-line-holdings-reports-strong-second,5c948067092d43937045df0671277c9d33a5fd92b8d91aa400ddaadb74a036c2,2026-09-13T23:04:55.837315+00:00,"Total revenue | 2,205,492 | 1,187,181 | 4,027,431 | 1,709,121",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q2,advance_ticket_sales_current_usd_m,3345.767,USD million,2023-08-01T07:30:00-04:00,issuer_clock_timezone,"August 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/558/norwegian-cruise-line-holdings-reports-strong-second,5c948067092d43937045df0671277c9d33a5fd92b8d91aa400ddaadb74a036c2,2026-09-13T23:04:55.837315+00:00,"Advance ticket sales | 3,345,767 | 2,516,521",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q2,capacity_days,5513288.0,days,2023-08-01T07:30:00-04:00,issuer_clock_timezone,"August 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/558/norwegian-cruise-line-holdings-reports-strong-second,5c948067092d43937045df0671277c9d33a5fd92b8d91aa400ddaadb74a036c2,2026-09-13T23:04:55.837315+00:00,"Capacity Days | 5,513,288 | 4,626,871 | 10,928,835 | 9,343,800",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q2,occupancy_pct,104.9,percent,2023-08-01T07:30:00-04:00,issuer_clock_timezone,"August 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/558/norwegian-cruise-line-holdings-reports-strong-second,5c948067092d43937045df0671277c9d33a5fd92b8d91aa400ddaadb74a036c2,2026-09-13T23:04:55.837315+00:00,Occupancy Percentage | 104.9 | % | 108.4 | % | 103.2 | % | 106.9 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q2,net_yield_usd_per_capacity_day,278.74,USD per capacity day,2023-08-01T07:30:00-04:00,issuer_clock_timezone,"August 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/558/norwegian-cruise-line-holdings-reports-strong-second,5c948067092d43937045df0671277c9d33a5fd92b8d91aa400ddaadb74a036c2,2026-09-13T23:04:55.837315+00:00,Net Yield | $ | 278.74 | $ | 280.21 | $ | 272.22 | $ | 258.89 | $ | 260.58 | $ | 251.98,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q3,passenger_ticket_revenue_usd_m,1733.594,USD million,2023-11-01T07:30:00-04:00,issuer_clock_timezone,"November 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/572/norwegian-cruise-line-holdings-reports-strong-third-quarter,a094e69d6fd9db08ebd8c2bf569f9bab2dbe985618a7d3eb1961481ba686e86c,2026-09-13T23:04:56.608940+00:00,"Passenger ticket | $ | 1,733,594 | $ | 1,105,908 | $ | 4,420,909 | $ | 2,242,255",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q3,onboard_other_revenue_usd_m,802.443,USD million,2023-11-01T07:30:00-04:00,issuer_clock_timezone,"November 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/572/norwegian-cruise-line-holdings-reports-strong-third-quarter,a094e69d6fd9db08ebd8c2bf569f9bab2dbe985618a7d3eb1961481ba686e86c,2026-09-13T23:04:56.608940+00:00,"Onboard and other | 802,443 | 509,602 | 2,142,559 | 1,082,376",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q3,total_revenue_usd_m,2536.037,USD million,2023-11-01T07:30:00-04:00,issuer_clock_timezone,"November 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/572/norwegian-cruise-line-holdings-reports-strong-third-quarter,a094e69d6fd9db08ebd8c2bf569f9bab2dbe985618a7d3eb1961481ba686e86c,2026-09-13T23:04:56.608940+00:00,"Total revenue | 2,536,037 | 1,615,510 | 6,563,468 | 3,324,631",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q3,advance_ticket_sales_current_usd_m,2965.28,USD million,2023-11-01T07:30:00-04:00,issuer_clock_timezone,"November 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/572/norwegian-cruise-line-holdings-reports-strong-third-quarter,a094e69d6fd9db08ebd8c2bf569f9bab2dbe985618a7d3eb1961481ba686e86c,2026-09-13T23:04:56.608940+00:00,"Advance ticket sales | 2,965,280 | 2,516,521",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q3,capacity_days,5820448.0,days,2023-11-01T07:30:00-04:00,issuer_clock_timezone,"November 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/572/norwegian-cruise-line-holdings-reports-strong-third-quarter,a094e69d6fd9db08ebd8c2bf569f9bab2dbe985618a7d3eb1961481ba686e86c,2026-09-13T23:04:56.608940+00:00,"Capacity Days | 5,820,448 | 4,854,292 | 16,749,283 | 14,198,092",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q3,occupancy_pct,106.1,percent,2023-11-01T07:30:00-04:00,issuer_clock_timezone,"November 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/572/norwegian-cruise-line-holdings-reports-strong-third-quarter,a094e69d6fd9db08ebd8c2bf569f9bab2dbe985618a7d3eb1961481ba686e86c,2026-09-13T23:04:56.608940+00:00,Occupancy Percentage | 106.1 | % | 111.0 | % | 104.2 | % | 108.3 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q3,net_yield_usd_per_capacity_day,309.48,USD per capacity day,2023-11-01T07:30:00-04:00,issuer_clock_timezone,"November 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/572/norwegian-cruise-line-holdings-reports-strong-third-quarter,a094e69d6fd9db08ebd8c2bf569f9bab2dbe985618a7d3eb1961481ba686e86c,2026-09-13T23:04:56.608940+00:00,Net Yield | $ | 309.48 | $ | 310.10 | $ | 300.76 | $ | 276.47 | $ | 277.79 | $ | 268.66,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q4,net_yield_usd_per_capacity_day,15.8,USD per capacity day,2024-02-27T07:30:00-05:00,issuer_clock_timezone,"February 27, 2024 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/584/norwegian-cruise-line-holdings-reports-strong-fourth,44c761d06be5ee215c4793c7d57e75d400fff2bbe2d4579336cdedfa03d9d62b,2026-09-13T23:05:50.159450+00:00,Net Yield | ~15.8% ~ $276 | ~15.5% ~ $276 | ~5.5% ~$283 | ~5.4% ~$282,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q4,passenger_ticket_revenue_usd_m,1333.057,USD million,2024-02-27T07:30:00-05:00,issuer_clock_timezone,"February 27, 2024 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/584/norwegian-cruise-line-holdings-reports-strong-fourth,44c761d06be5ee215c4793c7d57e75d400fff2bbe2d4579336cdedfa03d9d62b,2026-09-13T23:05:50.159450+00:00,"Passenger ticket | $ | 1,333,057 | $ | 1,011,544 | $ | 5,753,966 | $ | 3,253,799",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q4,onboard_other_revenue_usd_m,653.399,USD million,2024-02-27T07:30:00-05:00,issuer_clock_timezone,"February 27, 2024 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/584/norwegian-cruise-line-holdings-reports-strong-fourth,44c761d06be5ee215c4793c7d57e75d400fff2bbe2d4579336cdedfa03d9d62b,2026-09-13T23:05:50.159450+00:00,"Onboard and other | 653,399 | 507,585 | 2,795,958 | 1,589,961",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q4,total_revenue_usd_m,1986.456,USD million,2024-02-27T07:30:00-05:00,issuer_clock_timezone,"February 27, 2024 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/584/norwegian-cruise-line-holdings-reports-strong-fourth,44c761d06be5ee215c4793c7d57e75d400fff2bbe2d4579336cdedfa03d9d62b,2026-09-13T23:05:50.159450+00:00,"Total revenue | 1,986,456 | 1,519,129 | 8,549,924 | 4,843,760",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q4,advance_ticket_sales_current_usd_m,3060.666,USD million,2024-02-27T07:30:00-05:00,issuer_clock_timezone,"February 27, 2024 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/584/norwegian-cruise-line-holdings-reports-strong-fourth,44c761d06be5ee215c4793c7d57e75d400fff2bbe2d4579336cdedfa03d9d62b,2026-09-13T23:05:50.159450+00:00,"Advance ticket sales | 3,060,666 | 2,516,521",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q4,capacity_days,5903305.0,days,2024-02-27T07:30:00-05:00,issuer_clock_timezone,"February 27, 2024 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/584/norwegian-cruise-line-holdings-reports-strong-fourth,44c761d06be5ee215c4793c7d57e75d400fff2bbe2d4579336cdedfa03d9d62b,2026-09-13T23:05:50.159450+00:00,"Capacity Days | 5,903,305 | 5,035,367 | 22,652,588 | 19,233,459",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q4,occupancy_pct,99.2,percent,2024-02-27T07:30:00-05:00,issuer_clock_timezone,"February 27, 2024 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/584/norwegian-cruise-line-holdings-reports-strong-fourth,44c761d06be5ee215c4793c7d57e75d400fff2bbe2d4579336cdedfa03d9d62b,2026-09-13T23:05:50.159450+00:00,Occupancy Percentage | 99.2 | % | 104.5 | % | 102.9 | % | 107.3 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q1,passenger_ticket_revenue_usd_m,1459.814,USD million,2024-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/595/norwegian-cruise-line-holdings-reports-strong-first-quarter,66a2c5b8e3808a19b2a889ed13c9c4b2d18ce8d238844ec373aa49be74a1c846,2026-09-13T23:04:57.291445+00:00,"Passenger ticket | $ | 1,459,814 | $ | 1,208,841",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q1,onboard_other_revenue_usd_m,731.401,USD million,2024-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/595/norwegian-cruise-line-holdings-reports-strong-first-quarter,66a2c5b8e3808a19b2a889ed13c9c4b2d18ce8d238844ec373aa49be74a1c846,2026-09-13T23:04:57.291445+00:00,"Onboard and other | 731,401 | 613,098",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q1,total_revenue_usd_m,2191.215,USD million,2024-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/595/norwegian-cruise-line-holdings-reports-strong-first-quarter,66a2c5b8e3808a19b2a889ed13c9c4b2d18ce8d238844ec373aa49be74a1c846,2026-09-13T23:04:57.291445+00:00,"Total revenue | 2,191,215 | 1,821,939",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q1,advance_ticket_sales_current_usd_m,3629.707,USD million,2024-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/595/norwegian-cruise-line-holdings-reports-strong-first-quarter,66a2c5b8e3808a19b2a889ed13c9c4b2d18ce8d238844ec373aa49be74a1c846,2026-09-13T23:04:57.291445+00:00,"Advance ticket sales | 3,629,707 | 3,060,666",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q1,capacity_days,5841015.0,days,2024-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/595/norwegian-cruise-line-holdings-reports-strong-first-quarter,66a2c5b8e3808a19b2a889ed13c9c4b2d18ce8d238844ec373aa49be74a1c846,2026-09-13T23:04:57.291445+00:00,"Capacity Days | 5,841,015 | 5,415,547",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q1,occupancy_pct,104.6,percent,2024-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/595/norwegian-cruise-line-holdings-reports-strong-first-quarter,66a2c5b8e3808a19b2a889ed13c9c4b2d18ce8d238844ec373aa49be74a1c846,2026-09-13T23:04:57.291445+00:00,Occupancy Percentage | 104.6 | % | 101.5 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q1,net_yield_usd_per_capacity_day,277.86,USD per capacity day,2024-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/595/norwegian-cruise-line-holdings-reports-strong-first-quarter,66a2c5b8e3808a19b2a889ed13c9c4b2d18ce8d238844ec373aa49be74a1c846,2026-09-13T23:04:57.291445+00:00,Net Yield | $ | 277.86 | $ | 277.32 | $ | 238.68,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q2,passenger_ticket_revenue_usd_m,1602.076,USD million,2024-07-31T07:30:00-04:00,issuer_clock_timezone,"July 31, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/620/norwegian-cruise-line-holdings-reports-strong-second,266ef068069ac73aa667846965dc9855628522cb26a4b8a9e4f3bcda48ca8e1f,2026-09-13T23:04:57.926974+00:00,"Passenger ticket | $ | 1,602,076 | $ | 1,478,474 | $ | 3,061,890 | $ | 2,687,315",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q2,onboard_other_revenue_usd_m,770.416,USD million,2024-07-31T07:30:00-04:00,issuer_clock_timezone,"July 31, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/620/norwegian-cruise-line-holdings-reports-strong-second,266ef068069ac73aa667846965dc9855628522cb26a4b8a9e4f3bcda48ca8e1f,2026-09-13T23:04:57.926974+00:00,"Onboard and other | 770,416 | 727,018 | 1,501,817 | 1,340,116",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q2,total_revenue_usd_m,2372.492,USD million,2024-07-31T07:30:00-04:00,issuer_clock_timezone,"July 31, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/620/norwegian-cruise-line-holdings-reports-strong-second,266ef068069ac73aa667846965dc9855628522cb26a4b8a9e4f3bcda48ca8e1f,2026-09-13T23:04:57.926974+00:00,"Total revenue | 2,372,492 | 2,205,492 | 4,563,707 | 4,027,431",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q2,advance_ticket_sales_current_usd_m,3779.119,USD million,2024-07-31T07:30:00-04:00,issuer_clock_timezone,"July 31, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/620/norwegian-cruise-line-holdings-reports-strong-second,266ef068069ac73aa667846965dc9855628522cb26a4b8a9e4f3bcda48ca8e1f,2026-09-13T23:04:57.926974+00:00,"Advance ticket sales | 3,779,119 | 3,060,666",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q2,capacity_days,5736385.0,days,2024-07-31T07:30:00-04:00,issuer_clock_timezone,"July 31, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/620/norwegian-cruise-line-holdings-reports-strong-second,266ef068069ac73aa667846965dc9855628522cb26a4b8a9e4f3bcda48ca8e1f,2026-09-13T23:04:57.926974+00:00,"Capacity Days | 5,736,385 | 5,513,288 | 11,577,400 | 10,928,835",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q2,occupancy_pct,105.9,percent,2024-07-31T07:30:00-04:00,issuer_clock_timezone,"July 31, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/620/norwegian-cruise-line-holdings-reports-strong-second,266ef068069ac73aa667846965dc9855628522cb26a4b8a9e4f3bcda48ca8e1f,2026-09-13T23:04:57.926974+00:00,Occupancy Percentage | 105.9 | % | 104.9 | % | 105.3 | % | 103.2 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q2,net_yield_usd_per_capacity_day,296.31,USD per capacity day,2024-07-31T07:30:00-04:00,issuer_clock_timezone,"July 31, 2024 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/620/norwegian-cruise-line-holdings-reports-strong-second,266ef068069ac73aa667846965dc9855628522cb26a4b8a9e4f3bcda48ca8e1f,2026-09-13T23:04:57.926974+00:00,Net Yield | $ | 296.31 | $ | 296.31 | $ | 278.74 | $ | 287.00 | $ | 286.73 | $ | 258.89,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q3,passenger_ticket_revenue_usd_m,1944.921,USD million,2024-10-31T07:00:00-04:00,issuer_clock_timezone,"October 31, 2024 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/647/norwegian-cruise-line-holdings-reports-strong-third-quarter,c101663826537d38d3888719bbabf759ff1c6315e1abf00bc3948437e41381b3,2026-09-13T23:04:58.572877+00:00,"Passenger ticket | $ | 1,944,921 | $ | 1,733,594 | $ | 5,006,811 | $ | 4,420,909",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q3,onboard_other_revenue_usd_m,861.657,USD million,2024-10-31T07:00:00-04:00,issuer_clock_timezone,"October 31, 2024 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/647/norwegian-cruise-line-holdings-reports-strong-third-quarter,c101663826537d38d3888719bbabf759ff1c6315e1abf00bc3948437e41381b3,2026-09-13T23:04:58.572877+00:00,"Onboard and other | 861,657 | 802,443 | 2,363,474 | 2,142,559",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q3,total_revenue_usd_m,2806.578,USD million,2024-10-31T07:00:00-04:00,issuer_clock_timezone,"October 31, 2024 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/647/norwegian-cruise-line-holdings-reports-strong-third-quarter,c101663826537d38d3888719bbabf759ff1c6315e1abf00bc3948437e41381b3,2026-09-13T23:04:58.572877+00:00,"Total revenue | 2,806,578 | 2,536,037 | 7,370,285 | 6,563,468",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q3,advance_ticket_sales_current_usd_m,3144.586,USD million,2024-10-31T07:00:00-04:00,issuer_clock_timezone,"October 31, 2024 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/647/norwegian-cruise-line-holdings-reports-strong-third-quarter,c101663826537d38d3888719bbabf759ff1c6315e1abf00bc3948437e41381b3,2026-09-13T23:04:58.572877+00:00,"Advance ticket sales | 3,144,586 | 3,060,666",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q3,capacity_days,6033707.0,days,2024-10-31T07:00:00-04:00,issuer_clock_timezone,"October 31, 2024 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/647/norwegian-cruise-line-holdings-reports-strong-third-quarter,c101663826537d38d3888719bbabf759ff1c6315e1abf00bc3948437e41381b3,2026-09-13T23:04:58.572877+00:00,"Capacity Days | 6,033,707 | 5,820,448 | 17,611,107 | 16,749,283",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q3,occupancy_pct,108.1,percent,2024-10-31T07:00:00-04:00,issuer_clock_timezone,"October 31, 2024 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/647/norwegian-cruise-line-holdings-reports-strong-third-quarter,c101663826537d38d3888719bbabf759ff1c6315e1abf00bc3948437e41381b3,2026-09-13T23:04:58.572877+00:00,Occupancy Percentage | 108.1 | % | 106.1 | % | 106.2 | % | 104.2 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q3,net_yield_usd_per_capacity_day,336.48,USD per capacity day,2024-10-31T07:00:00-04:00,issuer_clock_timezone,"October 31, 2024 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/647/norwegian-cruise-line-holdings-reports-strong-third-quarter,c101663826537d38d3888719bbabf759ff1c6315e1abf00bc3948437e41381b3,2026-09-13T23:04:58.572877+00:00,Net Yield | $ | 336.48 | $ | 337.35 | $ | 309.48 | $ | 303.95 | $ | 304.07 | $ | 276.47,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q4,passenger_ticket_revenue_usd_m,1408.734,USD million,2025-02-27T06:30:00-05:00,issuer_clock_timezone,"February 27, 2025 6:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/677/norwegian-cruise-line-holdings-reports-strong-fourth,dcfd7a54424377223cb965b02bc41cb0465705fc9482dc22b2833a8856c13168,2026-09-13T23:05:52.294291+00:00,"Passenger ticket | $ | 1,408,734 | $ | 1,333,057 | $ | 6,415,545 | $ | 5,753,966",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q4,onboard_other_revenue_usd_m,700.632,USD million,2025-02-27T06:30:00-05:00,issuer_clock_timezone,"February 27, 2025 6:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/677/norwegian-cruise-line-holdings-reports-strong-fourth,dcfd7a54424377223cb965b02bc41cb0465705fc9482dc22b2833a8856c13168,2026-09-13T23:05:52.294291+00:00,"Onboard and other | 700,632 | 653,399 | 3,064,106 | 2,795,958",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q4,total_revenue_usd_m,2109.366,USD million,2025-02-27T06:30:00-05:00,issuer_clock_timezone,"February 27, 2025 6:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/677/norwegian-cruise-line-holdings-reports-strong-fourth,dcfd7a54424377223cb965b02bc41cb0465705fc9482dc22b2833a8856c13168,2026-09-13T23:05:52.294291+00:00,"Total revenue | 2,109,366 | 1,986,456 | 9,479,651 | 8,549,924",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q4,advance_ticket_sales_current_usd_m,3105.964,USD million,2025-02-27T06:30:00-05:00,issuer_clock_timezone,"February 27, 2025 6:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/677/norwegian-cruise-line-holdings-reports-strong-fourth,dcfd7a54424377223cb965b02bc41cb0465705fc9482dc22b2833a8856c13168,2026-09-13T23:05:52.294291+00:00,"Advance ticket sales | 3,105,964 | 3,060,666",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q4,capacity_days,5834290.0,days,2025-02-27T06:30:00-05:00,issuer_clock_timezone,"February 27, 2025 6:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/677/norwegian-cruise-line-holdings-reports-strong-fourth,dcfd7a54424377223cb965b02bc41cb0465705fc9482dc22b2833a8856c13168,2026-09-13T23:05:52.294291+00:00,"Capacity Days | 5,834,290 | 5,903,305 | 23,445,397 | 22,652,588",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q4,occupancy_pct,100.8,percent,2025-02-27T06:30:00-05:00,issuer_clock_timezone,"February 27, 2025 6:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/677/norwegian-cruise-line-holdings-reports-strong-fourth,dcfd7a54424377223cb965b02bc41cb0465705fc9482dc22b2833a8856c13168,2026-09-13T23:05:52.294291+00:00,Occupancy Percentage | 100.8 | % | 99.2 | % | 104.9 | % | 102.9 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2024Q4,net_yield_usd_per_capacity_day,265.28,USD per capacity day,2025-02-27T06:30:00-05:00,issuer_clock_timezone,"February 27, 2025 6:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/677/norwegian-cruise-line-holdings-reports-strong-fourth,dcfd7a54424377223cb965b02bc41cb0465705fc9482dc22b2833a8856c13168,2026-09-13T23:05:52.294291+00:00,Net Yield | $ | 265.28 | $ | 265.16 | $ | 243.27 | $ | 294.33 | $ | 294.39 | $ | 267.82,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2025Q1,passenger_ticket_revenue_usd_m,1418.684,USD million,2025-04-30T06:30:00-04:00,issuer_clock_timezone,"April 30, 2025 6:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/694/norwegian-cruise-line-holdings-reports-first-quarter-2025,d38cee63e47de1d912ee0ca00f71dc0709ff4edc430622d7cd4fc712a719a90b,2026-09-13T23:04:59.191089+00:00,"Passenger ticket | $ | 1,418,684 | $ | 1,459,814",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2025Q1,onboard_other_revenue_usd_m,708.869,USD million,2025-04-30T06:30:00-04:00,issuer_clock_timezone,"April 30, 2025 6:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/694/norwegian-cruise-line-holdings-reports-first-quarter-2025,d38cee63e47de1d912ee0ca00f71dc0709ff4edc430622d7cd4fc712a719a90b,2026-09-13T23:04:59.191089+00:00,"Onboard and other | 708,869 | 731,401",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2025Q1,total_revenue_usd_m,2127.553,USD million,2025-04-30T06:30:00-04:00,issuer_clock_timezone,"April 30, 2025 6:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/694/norwegian-cruise-line-holdings-reports-first-quarter-2025,d38cee63e47de1d912ee0ca00f71dc0709ff4edc430622d7cd4fc712a719a90b,2026-09-13T23:04:59.191089+00:00,"Total revenue | 2,127,553 | 2,191,215",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
