symbol,breakdown,breakdown_name,value_type,currency,series_name,period_type,report_date,value
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2021-12-31,2225000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2022-03-31,2306000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2022-06-30,2364000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2022-09-30,2431000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2022-12-31,2515000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2023-03-31,2552000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2023-06-30,2575000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2023-09-30,2524000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2023-12-31,2433000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2024-03-31,2359000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2024-06-30,2289000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2024-09-30,2237000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2024-12-31,2242000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2025-03-31,2262000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2025-06-30,2323000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2025-09-30,2412000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2025-12-31,2507000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2026-03-31,2562000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2026-06-30,2622000000
A,revenue-by-end-market,Revenue by End Market,CURRENCY,USD,Pharmaceutical and Biopharmaceutical,trailing,2026-09-30,2700000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2021-06-30,529000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2021-09-30,557000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2021-12-31,585000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2022-03-31,586000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2022-06-30,525000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2022-09-30,640000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2022-12-31,716000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2023-03-31,613000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2023-06-30,608000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2023-09-30,573000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2023-12-31,553000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2024-03-31,570000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2024-06-30,510000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2024-09-30,520000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2024-12-31,567000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2025-03-31,549000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2025-06-30,548000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2025-09-30,563000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2025-12-31,559000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2026-03-31,602000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2026-06-30,553000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,quarterly,2026-09-30,613000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2021-06-30,2095000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2021-09-30,2164000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2021-12-31,2227000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2022-03-31,2257000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2022-06-30,2253000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2022-09-30,2336000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2022-12-31,2467000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2023-03-31,2494000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2023-06-30,2577000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2023-09-30,2510000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2023-12-31,2347000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2024-03-31,2304000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2024-06-30,2206000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2024-09-30,2153000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2024-12-31,2167000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2025-03-31,2146000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2025-06-30,2184000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2025-09-30,2227000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2025-12-31,2219000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2026-03-31,2272000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2026-06-30,2277000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,APAC,trailing,2026-09-30,2327000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2021-06-30,581000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2021-09-30,606000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2021-12-31,662000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2022-03-31,637000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2022-06-30,659000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2022-09-30,671000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2022-12-31,715000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2023-03-31,687000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2023-06-30,676000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2023-09-30,667000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2023-12-31,702000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2024-03-31,630000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2024-06-30,637000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2024-09-30,626000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2024-12-31,680000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2025-03-31,669000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2025-06-30,678000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2025-09-30,683000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2025-12-31,776000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2026-03-31,678000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2026-06-30,764000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2026-09-30,761000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2021-06-30,2153000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2021-09-30,2308000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2021-12-31,2404000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2022-03-31,2486000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2022-06-30,2564000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2022-09-30,2629000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2022-12-31,2682000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2023-03-31,2732000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2023-06-30,2749000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2023-09-30,2745000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2023-12-31,2732000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2024-03-31,2675000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2024-06-30,2636000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2024-09-30,2595000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2024-12-31,2573000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2025-03-31,2612000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2025-06-30,2653000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2025-09-30,2710000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2025-12-31,2806000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2026-03-31,2815000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2026-06-30,2901000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2026-09-30,2979000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2021-06-30,415000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2021-09-30,423000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2021-12-31,413000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2022-03-31,451000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2022-06-30,423000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2022-09-30,407000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2022-12-31,418000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2023-03-31,456000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2023-06-30,433000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2023-09-30,432000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2023-12-31,433000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2024-03-31,458000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2024-06-30,426000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2024-09-30,432000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2024-12-31,454000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2025-03-31,463000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2025-06-30,442000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2025-09-30,492000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2025-12-31,526000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2026-03-31,518000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2026-06-30,518000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2026-09-30,504000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2021-06-30,1569000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2021-09-30,1670000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2021-12-31,1688000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2022-03-31,1702000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2022-06-30,1710000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2022-09-30,1694000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2022-12-31,1699000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2023-03-31,1704000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2023-06-30,1714000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2023-09-30,1739000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2023-12-31,1754000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2024-03-31,1756000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2024-06-30,1749000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2024-09-30,1749000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2024-12-31,1770000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2025-03-31,1775000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2025-06-30,1791000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2025-09-30,1851000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2025-12-31,1923000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2026-03-31,1978000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2026-06-30,2054000000
A,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,trailing,2026-09-30,2066000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2021-03-31,681000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2021-06-30,632000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2021-09-30,640000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2021-12-31,704000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2022-03-31,691000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2022-06-30,646000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2022-09-30,737000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2022-12-31,833000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2023-03-31,759000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2023-06-30,689000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2023-09-30,643000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2023-12-31,651000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2024-03-31,630000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2024-06-30,548000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2024-09-30,556000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2024-12-31,620000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2025-03-31,625000000
A,revenue-by-instrumentation,Revenue by Instrumentation,CURRENCY,USD,Instrumentation,quarterly,2025-06-30,550000000
