sample,model,loss,n,n_parameters,w,lambda_Q1_pct,lambda_Q2_pct,lambda_Q3_pct,lambda_Q4_pct,draw,selected_years
year_block_bootstrap,free_w,usd,24,5,0.588043991581,12.5503125523,14.1770817655,17.0811308858,11.945028661,735,2022|2025|2024|2022|2023|2025
year_block_bootstrap,free_w,usd,20,5,0.804192627031,12.8602279521,13.1974258391,17.3040383485,12.095784071,736,2023|2025|2026|2021|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.794751379019,13.025551572,13.1821088866,17.2990950417,12.0569728971,737,2022|2023|2021|2022|2026|2023
year_block_bootstrap,free_w,usd,20,5,0.779971539584,12.863420932,13.2503027667,17.3700005196,12.1339383499,738,2021|2023|2025|2024|2026|2026
year_block_bootstrap,free_w,usd,20,5,0.787558404803,12.7981059533,13.2666772739,17.306537971,12.1412689268,739,2021|2025|2026|2025|2026|2024
year_block_bootstrap,free_w,usd,24,5,0.810240007927,13.2987524667,12.9719956283,17.2723809381,12.1433894012,740,2021|2023|2024|2022|2024|2022
year_block_bootstrap,free_w,usd,20,5,0.486807806381,12.422389576,14.5957068893,16.9462233562,11.9356237352,741,2026|2022|2025|2024|2024|2026
year_block_bootstrap,free_w,usd,18,5,0.457003657672,12.2194988755,14.8297054231,17.0622540445,11.9309764838,742,2026|2026|2025|2026|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.578717430752,12.6462551684,14.1926997825,17.0978775595,11.9191550209,743,2025|2023|2022|2022|2023|2024
year_block_bootstrap,free_w,usd,24,5,0.813632332072,12.9398144777,13.2363009959,17.2762391718,12.1653660423,744,2022|2025|2021|2024|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.833205728216,12.8533747914,13.1990596985,17.2525872185,12.1656260439,745,2022|2021|2021|2026|2025|2025
year_block_bootstrap,free_w,usd,24,5,0.201805744298,11.6625443454,16.2832384894,16.807777591,11.8740959997,746,2025|2025|2025|2025|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.82166367232,13.1313543993,13.1899833653,17.3428925302,12.2622078088,747,2023|2021|2022|2021|2026|2021
year_block_bootstrap,free_w,usd,24,5,0.794341029941,13.0304430188,13.2276631792,17.4180635406,12.1507377195,748,2021|2023|2025|2021|2023|2024
year_block_bootstrap,free_w,usd,24,5,0.812531158391,12.9454119243,13.3072020711,17.3386968064,12.2194071147,749,2021|2025|2021|2024|2021|2025
year_block_bootstrap,free_w,usd,20,5,0.789791008909,13.01968816,13.1123049861,17.3949483658,12.1881972695,750,2023|2024|2026|2026|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.834139590776,13.1246947838,13.0681235738,17.2325149999,12.1743592631,751,2021|2022|2022|2021|2026|2023
year_block_bootstrap,free_w,usd,24,5,0.778451828872,12.9869815427,13.2504940692,17.3364113494,12.0890913065,752,2022|2024|2021|2023|2023|2025
year_block_bootstrap,free_w,usd,20,5,0.252960937987,12.0952352168,15.9301148144,16.6752139831,11.8287291201,753,2024|2026|2024|2026|2023|2024
year_block_bootstrap,free_w,usd,22,5,0.596059025847,12.7347917863,14.0561168825,17.1067179275,11.9055480146,754,2022|2022|2023|2026|2023|2024
year_block_bootstrap,free_w,usd,20,5,0.779956878389,12.9088612414,13.2116762018,17.3151839704,12.1789812135,755,2026|2024|2025|2024|2026|2021
year_block_bootstrap,free_w,usd,24,5,0.503641114939,12.3764329493,14.6072160264,17.0593995168,11.917148454,756,2025|2023|2022|2024|2025|2023
year_block_bootstrap,free_w,usd,20,5,0.801798705863,13.0153528077,13.1416740474,17.4462774245,12.2446659393,757,2021|2026|2021|2023|2026|2024
year_block_bootstrap,free_w,usd,22,5,0.501022687638,12.471326491,14.5303122327,17.0018574555,11.9296712086,758,2023|2024|2025|2024|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.596059009169,12.73479176,14.0561169702,17.1067179128,11.9055480027,759,2022|2024|2022|2023|2023|2026
year_block_bootstrap,free_w,usd,22,5,0.291679009348,12.0981625614,15.6924553747,16.7680988053,11.8661667636,760,2026|2025|2024|2024|2023|2024
year_block_bootstrap,free_w,usd,24,5,0.691315278902,12.6831948281,13.7450002075,17.1262280808,11.9617611577,761,2023|2025|2022|2022|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.632245741971,12.8307870346,13.8766756592,17.0502711917,11.9103727487,762,2026|2022|2022|2023|2022|2024
year_block_bootstrap,free_w,usd,22,5,0.809825892517,13.1587853115,13.1535176196,17.4464258718,12.2912852832,763,2024|2026|2023|2021|2021|2021
year_block_bootstrap,free_w,usd,20,5,0.804026125843,12.7822348191,13.212981025,17.1601702464,12.0408460394,764,2025|2025|2022|2026|2022|2026
year_block_bootstrap,free_w,usd,24,5,0.507013751855,12.5500874543,14.4532646776,16.9945779077,11.9473423528,765,2022|2025|2023|2024|2024|2024
year_block_bootstrap,free_w,usd,22,5,0.815942433164,13.1450826635,13.0746640071,17.3400213299,12.2059566274,766,2021|2023|2021|2024|2026|2022
year_block_bootstrap,free_w,usd,22,5,0.843114958018,13.0012984761,13.1744888231,17.2338049847,12.2658825925,767,2025|2021|2021|2022|2021|2026
year_block_bootstrap,free_w,usd,20,5,0.553002195244,12.5802670241,14.2707187386,17.1050791575,11.9040993838,768,2023|2023|2026|2026|2022|2024
year_block_bootstrap,free_w,usd,24,5,0.829541834008,13.137653878,13.1062354489,17.2186602488,12.1816214076,769,2021|2025|2022|2022|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.843114966162,13.001298491,13.174488787,17.233804975,12.2658825998,770,2022|2021|2025|2021|2021|2026
year_block_bootstrap,free_w,usd,20,5,0.800101621463,12.8531781954,13.2563015418,17.4162605306,12.1772377638,771,2026|2025|2026|2021|2023|2021
year_block_bootstrap,free_w,usd,22,5,0.833205712618,12.8533747643,13.199059765,17.252587223,12.1656260338,772,2025|2026|2021|2022|2021|2025
year_block_bootstrap,free_w,usd,24,5,0.35450863486,12.0128416027,15.4322357041,16.9435264752,11.8911474117,773,2023|2023|2024|2025|2025|2025
year_block_bootstrap,free_w,usd,24,5,0.780119346935,13.0298962757,13.1783321949,17.3801791026,12.1247666583,774,2021|2025|2023|2024|2024|2023
year_block_bootstrap,free_w,usd,22,5,0.522385524502,12.3913384183,14.485933309,17.0508468977,11.9354778333,775,2025|2024|2022|2023|2025|2026
year_block_bootstrap,free_w,usd,22,5,0.794751367197,13.0255515532,13.1821089417,17.2990950393,12.0569728872,776,2023|2023|2026|2022|2021|2022
year_block_bootstrap,free_w,usd,20,5,0.537039279207,12.4725308379,14.3768755378,17.0547070799,11.9281940237,777,2023|2024|2022|2026|2025|2026
year_block_bootstrap,free_w,usd,24,5,0.821459584389,13.4862268813,13.1961176425,17.4349537243,12.3339352474,778,2021|2023|2021|2021|2021|2024
year_block_bootstrap,free_w,usd,22,5,0.565041979291,12.4209974838,14.3186137698,17.1361738784,11.9263453045,779,2023|2025|2023|2025|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.815942421028,13.1450826404,13.0746640627,17.3400213319,12.2059566166,780,2021|2022|2021|2024|2023|2026
year_block_bootstrap,free_w,usd,20,5,0.857331572061,12.9452020049,12.9833169679,17.142657598,12.1356342007,781,2022|2022|2025|2021|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.605512481129,12.529979842,14.1498572149,17.1352935391,11.9261072921,782,2025|2022|2022|2025|2023|2023
year_block_bootstrap,free_w,usd,24,5,0.804539731919,13.1177475242,13.1208001637,17.3795826926,12.1916070213,783,2024|2023|2021|2021|2025|2024
year_block_bootstrap,free_w,usd,22,5,0.5800718273,12.637747458,14.1222651558,17.0133537449,11.9579521737,784,2022|2026|2024|2024|2022|2025
year_block_bootstrap,free_w,usd,22,5,0.811668990209,13.1713001431,13.0035256294,17.2088790492,12.1729844417,785,2026|2024|2022|2024|2021|2022
year_block_bootstrap,free_w,usd,22,5,0.834139589596,13.1246947818,13.0681235792,17.2325150006,12.1743592619,786,2023|2022|2021|2026|2022|2021
year_block_bootstrap,free_w,usd,24,5,0.827220426431,13.3804299053,12.9342266542,17.3441252576,12.2176590483,787,2022|2021|2023|2024|2021|2024
year_block_bootstrap,free_w,usd,24,5,0.827602937912,13.3500074138,13.0122066686,17.2702888435,12.1823999224,788,2022|2023|2021|2024|2021|2022
year_block_bootstrap,free_w,usd,22,5,0.795371004121,12.8476747051,13.2445030619,17.2551075427,12.1219689256,789,2025|2025|2022|2021|2026|2024
year_block_bootstrap,free_w,usd,20,5,0.792132618261,12.7573113449,13.2873284997,17.3583590394,12.0995321557,790,2025|2026|2026|2021|2023|2025
year_block_bootstrap,free_w,usd,24,5,0.65201908707,12.9059021436,13.6966842132,17.2168707804,11.9911120763,791,2023|2024|2022|2024|2023|2023
year_block_bootstrap,free_w,usd,20,5,0.78433614145,12.963583746,13.175618452,17.4576340772,12.1323663098,792,2021|2026|2026|2024|2023|2023
year_block_bootstrap,free_w,usd,24,5,0.477868197793,12.3694321498,14.6875641794,16.9931301788,11.9270613322,793,2023|2024|2025|2022|2025|2024
year_block_bootstrap,free_w,usd,24,5,0.798097298698,13.2149629879,13.086080594,17.3053518694,12.0937056423,794,2022|2023|2023|2021|2022|2024
year_block_bootstrap,free_w,usd,16,5,0.782823868039,12.8338793249,13.2403259338,17.5415990298,12.1660358883,795,2021|2026|2023|2026|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.477868207375,12.3694321663,14.6875641273,16.9931301876,11.9270613372,796,2024|2022|2025|2024|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.784712903646,13.0586712034,13.1674945749,17.3025449359,12.1269833344,797,2023|2025|2024|2024|2021|2022
year_block_bootstrap,free_w,usd,20,5,0.537039264227,12.4725308144,14.3768756155,17.0547070667,11.9281940153,798,2023|2022|2026|2026|2025|2024
year_block_bootstrap,free_w,usd,24,5,0.790826363353,12.9778251295,13.4139461409,17.4552646643,12.1714667354,799,2021|2023|2021|2025|2021|2023
year_block_bootstrap,free_w,usd,22,5,0.598729044091,12.775076519,13.9897072644,17.0549681981,11.9474953797,800,2022|2024|2026|2023|2022|2024
year_block_bootstrap,free_w,usd,18,5,0.824579979966,12.8613709082,13.1483315114,17.3349066293,12.2619494202,801,2026|2026|2026|2021|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.338640351846,11.9991603377,15.4856546902,16.9156436999,11.9000841283,802,2025|2025|2023|2025|2026|2024
year_block_bootstrap,free_w,usd,24,5,0.790826362543,12.9778251277,13.4139461448,17.4552646647,12.1714667349,803,2021|2023|2025|2021|2023|2021
year_block_bootstrap,free_w,usd,24,5,0.361873148287,12.2348761675,15.2885202909,16.8737689052,11.8877017848,804,2023|2024|2025|2024|2023|2024
year_block_bootstrap,free_w,usd,22,5,0.53857885983,12.3464537083,14.4208418675,17.0424905255,11.9630502811,805,2025|2026|2024|2025|2022|2025
year_block_bootstrap,free_w,usd,22,5,0.8332057142,12.8533747671,13.1990597583,17.2525872225,12.1656260348,806,2025|2021|2026|2022|2021|2025
year_block_bootstrap,free_w,usd,20,5,0.804405563393,12.9128685131,13.1541140336,17.2500990155,12.1501471848,807,2026|2021|2025|2026|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.79998424012,13.0490843718,13.2080384562,17.4042474426,12.1384800676,808,2023|2023|2022|2021|2026|2021
year_block_bootstrap,free_w,usd,20,5,0.777943041253,12.8108415066,13.3006360681,17.4306242123,12.082995093,809,2025|2026|2026|2023|2023|2021
year_block_bootstrap,free_w,usd,22,5,0.903048918721,13.2390253848,12.7786816915,16.9826573315,12.2645000521,810,2022|2021|2026|2021|2022|2022
year_block_bootstrap,free_w,usd,22,5,0.833205707673,12.8533747558,13.1990597861,17.2525872244,12.1656260306,811,2025|2025|2022|2021|2026|2021
year_block_bootstrap,free_w,usd,22,5,0.799984250574,13.0490843907,13.2080384071,17.4042474392,12.1384800766,812,2022|2023|2021|2023|2026|2021
year_block_bootstrap,free_w,usd,20,5,0.567316890292,12.537944258,14.2356437875,17.2765521466,11.8952192157,813,2023|2023|2023|2026|2026|2023
year_block_bootstrap,free_w,usd,24,5,0.808058315392,12.8520080108,13.3294391639,17.3120647349,12.126639408,814,2022|2025|2021|2025|2023|2021
year_block_bootstrap,free_w,usd,22,5,0.282399473997,12.1773502702,15.7146374229,16.6976925318,11.8516468443,815,2026|2024|2024|2024|2024|2023
year_block_bootstrap,free_w,usd,24,5,0.802458417188,12.8429240894,13.2901759751,17.2488772773,12.0738288008,816,2022|2023|2025|2025|2021|2022
year_block_bootstrap,free_w,usd,24,5,0.38098714885,12.1277923845,15.290878578,16.979039187,11.8806395738,817,2023|2023|2023|2024|2025|2025
year_block_bootstrap,free_w,usd,24,5,0.789500278932,13.1222075523,13.0965868761,17.2711802218,12.1619087508,818,2022|2025|2024|2024|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.834139590579,13.1246947835,13.0681235747,17.232515,12.1743592629,819,2022|2026|2023|2021|2022|2021
year_block_bootstrap,free_w,usd,22,5,0.463941554018,12.4371096199,14.6820977994,16.9149805107,11.9352924753,820,2024|2022|2025|2026|2024|2024
year_block_bootstrap,free_w,usd,22,5,0.803962992097,13.18740585,12.9883045344,17.2813079681,12.2049333666,821,2024|2022|2021|2026|2024|2024
year_block_bootstrap,free_w,usd,24,5,0.796500564415,13.1749718432,13.175158116,17.2383742347,12.0449504662,822,2021|2022|2023|2022|2022|2023
year_block_bootstrap,free_w,usd,22,5,0.796357239627,13.106020856,13.057746775,17.4286138597,12.1559489703,823,2024|2024|2021|2023|2023|2026
year_block_bootstrap,free_w,usd,22,5,0.501022686371,12.4713264889,14.5303122395,17.0018574543,11.9296712079,824,2024|2023|2026|2024|2022|2025
year_block_bootstrap,free_w,usd,20,5,0.316023375373,12.1112172076,15.5647222619,16.8219920967,11.8755296158,825,2025|2026|2024|2024|2023|2026
year_block_bootstrap,free_w,usd,22,5,0.497344500767,12.5162945455,14.5261535384,17.0720517115,11.926149085,826,2024|2023|2026|2023|2023|2024
year_block_bootstrap,free_w,usd,24,5,0.817207760774,13.1654551461,13.0781090156,17.2886358266,12.2044967765,827,2025|2022|2021|2024|2021|2024
year_block_bootstrap,free_w,usd,24,5,0.797220574524,13.1029971399,13.1219046267,17.2213556356,12.1356037454,828,2021|2022|2024|2022|2025|2024
year_block_bootstrap,free_w,usd,22,5,0.790027087716,13.0594757343,13.140130075,17.3673944041,12.1076537829,829,2023|2022|2021|2024|2026|2023
year_block_bootstrap,free_w,usd,22,5,0.228009557104,11.8486010549,16.0944362773,16.7642310017,11.8722358089,830,2026|2025|2024|2024|2025|2025
year_block_bootstrap,free_w,usd,22,5,0.786478469086,12.931911121,13.2242325287,17.3027440606,12.1115583111,831,2023|2026|2021|2025|2022|2024
year_block_bootstrap,free_w,usd,18,5,0.819649633716,12.9811911905,13.0439651034,17.2309371787,12.2172618654,832,2024|2026|2026|2021|2026|2022
year_block_bootstrap,free_w,usd,22,5,0.773801528793,12.748473888,13.3719850234,17.3821180589,12.0748026596,833,2026|2025|2021|2023|2023|2025
year_block_bootstrap,free_w,usd,20,5,0.537039317834,12.4725308983,14.3768753377,17.0547071141,11.9281940455,834,2022|2026|2024|2025|2023|2026
year_block_bootstrap,free_w,usd,20,5,0.68358409395,12.8378020841,13.6274231613,16.9953046143,11.9514265342,835,2022|2022|2024|2022|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.838420811621,13.3232409213,13.0634855761,17.1750511701,12.1496785129,836,2021|2021|2022|2023|2022|2022
year_block_bootstrap,free_w,usd,24,5,0.827602937912,13.3500074138,13.0122066686,17.2702888435,12.1823999224,837,2024|2022|2022|2021|2021|2023
year_block_bootstrap,free_w,usd,22,5,0.796357239627,13.106020856,13.057746775,17.4286138597,12.1559489703,838,2024|2026|2024|2023|2021|2023
year_block_bootstrap,free_w,usd,22,5,0.769762263308,12.8451470931,13.2993022608,17.2956274982,12.142915148,839,2025|2025|2024|2021|2024|2026
year_block_bootstrap,free_w,usd,20,5,0.40789502603,12.2349914739,15.0737074641,16.9885917644,11.8918607381,840,2023|2026|2025|2026|2024|2023
year_block_bootstrap,free_w,usd,20,5,0.857331572061,12.9452020049,12.9833169679,17.142657598,12.1356342007,841,2026|2022|2022|2021|2025|2026
year_block_bootstrap,free_w,usd,20,5,0.783688693734,12.9267336897,13.2716929682,17.5411993984,12.1667383192,842,2026|2023|2021|2021|2023|2026
year_block_bootstrap,free_w,usd,20,5,0.804192629373,12.8602279559,13.1974258289,17.3040383489,12.0957840725,843,2023|2026|2025|2026|2021|2022
year_block_bootstrap,free_w,usd,22,5,0.538578851612,12.3464536953,14.4208419084,17.0424905192,11.9630502774,844,2025|2024|2025|2026|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.815942421028,13.1450826404,13.0746640627,17.3400213319,12.2059566166,845,2023|2022|2021|2026|2021|2024
year_block_bootstrap,free_w,usd,24,5,0.798097310569,13.2149630094,13.0860805373,17.3053518751,12.0937056517,846,2022|2024|2022|2023|2021|2023
year_block_bootstrap,free_w,usd,20,5,0.624223241473,12.5004762984,14.0113828791,17.149588522,11.9606175916,847,2023|2026|2025|2025|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.821793190148,13.0141303095,13.1257330718,17.2707640429,12.2048243279,848,2025|2026|2022|2021|2021|2024
year_block_bootstrap,free_w,usd,20,5,0.316023377688,12.1112172112,15.5647222479,16.8219920992,11.875529617,849,2026|2026|2024|2023|2025|2024
year_block_bootstrap,free_w,usd,22,5,0.813059785864,12.9310512982,13.2219192844,17.3205800148,12.1513765081,850,2026|2022|2023|2021|2025|2021
year_block_bootstrap,free_w,usd,24,5,0.936426309625,13.5213671475,12.33671039,17.6014332809,12.2009221211,851,2024|2024|2023|2024|2023|2023
year_block_bootstrap,free_w,usd,22,5,0.811668978137,13.1713001217,13.0035256837,17.2088790442,12.172984431,852,2026|2024|2024|2021|2022|2022
year_block_bootstrap,free_w,usd,20,5,0.800101618506,12.8531781901,13.2563015548,17.4162605318,12.1772377618,853,2021|2026|2025|2026|2021|2023
year_block_bootstrap,free_w,usd,24,5,0.503641130459,12.3764329753,14.6072159428,17.0593995305,11.9171484617,854,2022|2023|2024|2023|2025|2025
year_block_bootstrap,free_w,usd,20,5,0.55300220769,12.5802670439,14.2707186729,17.1050791701,11.9040993919,855,2024|2023|2026|2023|2022|2026
year_block_bootstrap,free_w,usd,20,5,0.904642088755,13.1408989616,12.7693771519,16.9921906939,12.3224116033,856,2021|2026|2021|2022|2026|2022
year_block_bootstrap,free_w,usd,20,5,0.804405575358,12.9128685334,13.1541139819,17.2500990189,12.1501471931,857,2026|2026|2022|2025|2021|2024
year_block_bootstrap,free_w,usd,20,5,0.637708128651,12.6536222656,13.8809573201,17.0490919791,11.9667328829,858,2026|2026|2022|2022|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.862743396694,13.0026326104,12.9706888156,17.1048211857,12.1230643558,859,2026|2025|2022|2021|2022|2022
year_block_bootstrap,free_w,usd,20,5,0.830519258656,13.0630855228,12.9893239281,17.1589109367,12.1760077027,860,2026|2022|2026|2021|2022|2024
year_block_bootstrap,free_w,usd,20,5,0.830519246304,13.063085503,12.989323982,17.1589109361,12.1760076907,861,2024|2021|2026|2022|2026|2022
year_block_bootstrap,free_w,usd,20,5,0.779956878389,12.9088612414,13.2116762018,17.3151839704,12.1789812135,862,2021|2026|2025|2024|2026|2024
year_block_bootstrap,free_w,usd,22,5,0.834139590945,13.1246947841,13.068123573,17.2325149997,12.1743592633,863,2023|2022|2022|2026|2021|2021
year_block_bootstrap,free_w,usd,24,5,0.7702503699,12.9056848935,13.3489593542,17.3732675395,12.0478332281,864,2023|2023|2022|2025|2021|2023
year_block_bootstrap,free_w,usd,22,5,0.798013283669,13.1273474961,13.0573623056,17.3220120088,12.1588837169,865,2024|2021|2022|2026|2023|2024
year_block_bootstrap,free_w,usd,20,5,0.796569981293,12.9968549523,13.1295840499,17.3210901526,12.1417874749,866,2023|2026|2026|2022|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.338640351003,11.9991603364,15.485654695,16.9156436992,11.900084128,867,2023|2024|2025|2025|2026|2025
year_block_bootstrap,free_w,usd,18,5,0.819858380311,12.7850165833,13.1680609357,17.3092549952,12.1371100223,868,2021|2026|2026|2025|2026|2025
year_block_bootstrap,free_w,usd,24,5,0.785410479855,12.9491799181,13.2963945869,17.2891612331,12.0531827363,869,2023|2025|2023|2022|2021|2022
year_block_bootstrap,free_w,usd,22,5,0.798863720506,12.7957693669,13.2776721309,17.2958386324,12.0849793085,870,2021|2022|2025|2026|2025|2023
year_block_bootstrap,free_w,usd,22,5,0.813059786601,12.9310512995,13.2219192811,17.3205800146,12.1513765086,871,2025|2026|2021|2021|2022|2023
year_block_bootstrap,free_w,usd,20,5,0.845379098521,12.9335698834,13.0764810595,17.219535469,12.2185610139,872,2022|2026|2026|2021|2021|2025
year_block_bootstrap,free_w,usd,24,5,0.841766291495,13.4476227996,12.8779783143,17.2309887543,12.238145627,873,2022|2024|2024|2021|2021|2022
year_block_bootstrap,free_w,usd,22,5,0.804682370616,13.1033131191,13.0832270541,17.2508577173,12.1186199791,874,2022|2024|2023|2026|2021|2022
year_block_bootstrap,free_w,usd,20,5,0.777943029681,12.8108414866,13.3006361195,17.4306242075,12.0829950867,875,2026|2026|2021|2025|2023|2023
year_block_bootstrap,free_w,usd,20,5,0.789791003781,13.0196881503,13.1123050089,17.3949483622,12.1881972658,876,2024|2026|2023|2021|2024|2026
year_block_bootstrap,free_w,usd,20,5,0.821876479949,12.8051993396,13.2159001971,17.3210733466,12.1875563839,877,2025|2026|2021|2026|2021|2025
year_block_bootstrap,free_w,usd,20,5,0.893565956338,13.1513001758,12.8657216909,17.0533514207,12.4764252989,878,2021|2026|2021|2021|2022|2026
year_block_bootstrap,free_w,usd,18,5,0.787825841502,12.9203716806,13.1742946733,17.4326416968,12.1822608486,879,2026|2024|2021|2023|2026|2026
year_block_bootstrap,free_w,usd,22,5,0.834139603968,13.1246948054,13.0681235131,17.2325149914,12.1743592766,880,2021|2023|2021|2022|2026|2022
year_block_bootstrap,free_w,usd,20,5,0.779971527982,12.8634209113,13.2503028177,17.3700005135,12.1339383431,881,2026|2021|2023|2026|2024|2025
year_block_bootstrap,free_w,usd,24,5,0.831755724702,12.7838732841,13.227461161,17.217752235,12.0977036646,882,2025|2025|2025|2022|2022|2021
year_block_bootstrap,free_w,usd,24,5,0.815332338023,13.2536221217,12.9345814866,17.4641559289,12.1439287853,883,2024|2023|2023|2024|2021|2023
year_block_bootstrap,free_w,usd,20,5,0.796569981293,12.9968549523,13.1295840499,17.3210901526,12.1417874749,884,2021|2024|2026|2022|2023|2026
year_block_bootstrap,free_w,usd,22,5,0.782888988435,12.8676469993,13.2903475895,17.3486016398,12.0658914537,885,2023|2022|2025|2023|2026|2021
year_block_bootstrap,free_w,usd,20,5,0.518064407288,12.5535041337,14.4103455238,16.998698194,11.924792341,886,2026|2026|2024|2023|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.806791611085,13.0337166496,13.1261712651,17.3444482197,12.2290607673,887,2025|2021|2026|2021|2024|2024
year_block_bootstrap,free_w,usd,22,5,0.812161328874,12.9863122159,13.1230597046,17.1989715437,12.1294004433,888,2022|2026|2021|2022|2025|2024
year_block_bootstrap,free_w,usd,22,5,0.794751367197,13.0255515532,13.1821089417,17.2990950393,12.0569728872,889,2022|2023|2023|2026|2022|2021
year_block_bootstrap,free_w,usd,22,5,0.596059000294,12.7347917461,14.0561170169,17.106717905,11.9055479964,890,2023|2022|2024|2022|2026|2023
year_block_bootstrap,free_w,usd,20,5,0.796569969444,12.9968549319,13.1295841028,17.3210901485,12.1417874653,891,2023|2022|2024|2026|2026|2021
year_block_bootstrap,free_w,usd,22,5,0.788557312948,12.8779487128,13.3132532818,17.4466687227,12.1333117413,892,2025|2021|2023|2023|2021|2026
year_block_bootstrap,free_w,usd,22,5,0.596059029345,12.7347917918,14.0561168641,17.1067179306,11.9055480171,893,2026|2022|2023|2023|2022|2024
year_block_bootstrap,free_w,usd,24,5,0.764064469301,12.9306106235,13.2704490937,17.2893485241,12.1468045128,894,2021|2024|2025|2025|2024|2024
year_block_bootstrap,free_w,usd,24,5,0.782436573519,13.1189727331,13.2265755487,17.3426257447,12.0384753142,895,2022|2023|2021|2023|2023|2022
year_block_bootstrap,free_w,usd,20,5,0.796569981293,12.9968549523,13.1295840499,17.3210901526,12.1417874749,896,2023|2021|2022|2026|2024|2026
year_block_bootstrap,free_w,usd,22,5,0.599006344016,12.6305894407,14.0767469321,17.0772597215,11.9354343307,897,2022|2024|2023|2025|2022|2026
year_block_bootstrap,free_w,usd,20,5,0.604310909361,12.692840892,14.0115158978,17.059515392,11.9106909393,898,2026|2022|2026|2023|2022|2024
year_block_bootstrap,free_w,usd,22,5,0.528509131344,12.484001131,14.4349334524,17.0809696085,11.9146943235,899,2022|2025|2023|2023|2024|2026
year_block_bootstrap,free_w,usd,24,5,0.819635482167,13.0360693387,13.2275204968,17.2572734134,12.1324333243,900,2021|2025|2022|2021|2022|2023
year_block_bootstrap,free_w,usd,24,5,0.788843140194,12.6337433282,13.4183206163,17.3221615115,12.0842891482,901,2023|2025|2025|2025|2021|2025
year_block_bootstrap,free_w,usd,22,5,0.52850912814,12.4840011258,14.4349334695,17.0809696056,11.9146943218,902,2024|2023|2022|2025|2023|2026
year_block_bootstrap,free_w,usd,24,5,0.477868207108,12.3694321658,14.6875641288,16.9931301873,11.9270613371,903,2025|2023|2025|2024|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.612726217986,12.6096902158,14.0609358889,17.139759097,11.9057732034,904,2023|2026|2022|2022|2023|2025
year_block_bootstrap,free_w,usd,22,5,0.799285381743,13.0931792114,13.1380367863,17.4709471829,12.1867823427,905,2026|2023|2024|2021|2021|2023
year_block_bootstrap,free_w,usd,20,5,0.819471728705,12.9997438347,13.1241389987,17.3332976682,12.2051735298,906,2021|2022|2026|2026|2023|2021
year_block_bootstrap,free_w,usd,24,5,0.400387004974,12.2774989499,15.1180903979,16.9630924815,11.8873267244,907,2023|2024|2023|2025|2024|2023
year_block_bootstrap,free_w,usd,24,5,0.773228096796,12.958536331,13.2615155183,17.414682512,12.0885057415,908,2021|2024|2025|2023|2023|2023
year_block_bootstrap,free_w,usd,18,5,0.276697815013,12.1064427742,15.7960882107,16.7277623668,11.8337913138,909,2026|2024|2023|2026|2024|2026
year_block_bootstrap,free_w,usd,22,5,0.777867119182,12.9629537909,13.2354927287,17.5280115799,12.0549725976,910,2026|2023|2023|2023|2021|2023
year_block_bootstrap,free_w,usd,24,5,0.776338768918,12.7918567854,13.3866902291,17.3256267426,12.0614374044,911,2025|2023|2021|2022|2023|2025
year_block_bootstrap,free_w,usd,22,5,0.776142439921,12.9520942069,13.2147947802,17.3508966703,12.144527193,912,2024|2025|2024|2026|2023|2021
year_block_bootstrap,free_w,usd,22,5,0.794751367197,13.0255515532,13.1821089417,17.2990950393,12.0569728872,913,2023|2023|2026|2022|2022|2021
year_block_bootstrap,free_w,usd,22,5,0.788418941425,12.9884752109,13.1695760628,17.2609404392,12.1527370105,914,2024|2022|2025|2024|2026|2021
year_block_bootstrap,free_w,usd,24,5,0.788928374279,12.7784158031,13.3326097164,17.2563431594,12.1063295225,915,2025|2025|2022|2025|2024|2021
year_block_bootstrap,free_w,usd,24,5,0.286046149151,11.9284325575,15.7777977646,16.8350662484,11.8786361751,916,2024|2025|2025|2024|2023|2025
year_block_bootstrap,free_w,usd,22,5,0.843114966162,13.001298491,13.174488787,17.233804975,12.2658825998,917,2022|2025|2021|2021|2021|2026
year_block_bootstrap,free_w,usd,22,5,0.827756035556,13.2615869256,13.0108925483,17.3719517876,12.3551694631,918,2024|2026|2021|2024|2021|2021
