quarter,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,sum_lines,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,vintage_date,horizon_q,spec_id,prior_basis,rev_leg,scenario,n_train,knowable_from,flags,signal_x
2026Q1,2492.9903536977495,155.68534201954395,27912.935323383084,569.6997505009666,294.0341023049865,383.40557765768756,614.4960484307993,259.6804798277199,15.689852075157054,2121.31595872216,387.36424705074666,15.538136618787364,2105.626106647003,2025-11-06,1,none_rw,PIT,naive,backtest,23,2025-11-06,,
2026Q2,3397.1382636655953,146.22019543973943,26773.631840796024,612.4835262302884,322.18630358950657,375.4652254576763,756.5760596286719,269.6256896934624,21.380185750302044,2336.336804599606,1082.1816448162915,31.855684426826684,2314.9566188493036,2025-11-06,2,none_rw,PIT,naive,backtest,23,2025-11-06,,
2025Q4,2742.7074607169916,121.71570141871192,20210.06120613134,484.22000065065686,281.3838293962059,344.36428014738703,609.9970472460207,239.03232545547058,17.261468453036986,1958.997482895741,800.9714462742875,29.203677670563508,1941.7360144427041,2025-11-06,0,none_rw,full_sample,guide_cushion,backtest,23,2025-11-06,,
2026Q1,2492.9903536977495,155.68534201954395,27912.935323383084,570.1638261698704,297.6411543874132,380.3762310124733,629.8367994000174,248.5513118674141,15.689852075157054,2126.5693228371883,382.11088293571817,15.327411209953096,2110.8794707620314,2025-11-06,1,none_rw,full_sample,naive,backtest,23,2025-11-06,,
2026Q2,3397.1382636655953,146.22019543973943,26773.631840796024,612.9824534316394,326.1387117223784,372.4986167607357,775.46380504164,258.07029827935764,21.380185750302044,2345.153885235751,1073.364564180146,31.596140070612243,2323.7736994854495,2025-11-06,2,none_rw,full_sample,naive,backtest,23,2025-11-06,,
2026Q1,2661.139952591579,164.32331521236134,29693.569759071215,599.8157386079424,311.1715363069957,381.1024770350281,633.5405148552705,261.2907917941686,20.0526013991814,2186.921058599405,494.2714953913553,18.573675349543485,2166.868457200224,2026-02-12,0,none_rw,PIT,guide_cushion,backtest,24,2026-02-12,,
2026Q2,3468.0193548387097,147.59783783783786,27238.63636363636,621.2152922474961,329.51731044648363,373.2098221851902,769.5961631688203,271.2976731820304,26.13271417743433,2364.8362612300207,1129.3158077861233,32.56371122065567,2338.703547052586,2026-02-12,1,none_rw,PIT,naive,backtest,24,2026-02-12,,
2026Q3,4587.060483870968,146.7192792792793,26543.181818181816,626.9249916247709,365.7748785862262,375.464866428001,704.559867689765,285.7520574089419,34.56507253119948,2358.476661737705,2263.148894664462,49.33767284347244,2323.9115892065056,2026-02-12,2,none_rw,PIT,naive,backtest,24,2026-02-12,,
2026Q1,2661.139952591579,164.32331521236134,29693.569759071215,599.4415497018288,310.1768283671471,380.3762310124733,647.2778277962886,248.5513118674141,20.0526013991814,2185.823748745152,495.3688052456084,18.614909928475893,2165.7711473459703,2026-02-12,0,none_rw,full_sample,guide_cushion,backtest,24,2026-02-12,,
2026Q2,3468.0193548387097,147.59783783783786,27238.63636363636,621.5890566059031,328.48364400448514,372.4986167607357,782.1941812007082,258.07029827935764,26.13271417743433,2362.8357968511896,1131.3162721649544,32.621394415994246,2336.7030826737555,2026-02-12,1,none_rw,full_sample,naive,backtest,24,2026-02-12,,
2026Q3,4587.060483870968,146.7192792792793,26543.181818181816,627.3021913173544,364.6274753836194,374.74936368980354,716.0932644795216,271.81994531883157,34.56507253119948,2354.5922401891307,2267.0333162130364,49.42235499584939,2320.0271676579314,2026-02-12,2,none_rw,full_sample,naive,backtest,24,2026-02-12,,
2026Q2,3639.950050096528,146.32983768264185,27936.812673760764,631.7736496672318,327.68215128113786,372.1995092593283,795.369850707382,264.7670237748467,24.211227305331647,2391.7921846899267,1272.3690927119328,34.955674534000565,2367.580957384595,2026-05-07,0,none_rw,PIT,guide_cushion,backtest,25,2026-05-07,,
2026Q3,4826.764964788732,145.8303284416492,27293.061224489793,638.8809641151615,364.44357355851434,374.4484488923152,728.9084574839092,278.87346356612954,32.10535916799518,2385.5549076160296,2473.3154163406975,51.24167914500794,2353.4495484480344,2026-05-07,1,none_rw,PIT,naive,backtest,25,2026-05-07,,
2026Q4,3274.4207746478874,133.05925925925925,24313.4693877551,566.7304727214639,321.9428652718071,376.6973885253021,788.7163309184864,281.04368507248074,21.779899333013585,2335.13074250954,961.0699314713607,29.3508378309965,2313.3508431765267,2026-05-07,2,none_rw,PIT,naive,backtest,25,2026-05-07,,
2026Q2,3639.950050096528,146.32983768264185,27936.812673760764,634.4591169375193,326.32552794086826,372.4986167607357,798.1940402043188,258.07029827935764,24.211227305331647,2389.5476001228,1274.6136772790596,35.017339791386924,2365.336372817468,2026-05-07,0,none_rw,full_sample,guide_cushion,backtest,25,2026-05-07,,
2026Q3,4826.764964788732,145.8303284416492,27293.061224489793,641.6143947202927,362.9384692071612,374.74936368980354,731.521457541186,271.81994531883157,32.10535916799518,2382.643630477275,2476.226693479452,51.301994431954625,2350.53827130928,2026-05-07,1,none_rw,full_sample,naive,backtest,25,2026-05-07,,
2026Q4,3274.4207746478874,133.05925925925925,24313.4693877551,569.1552098884928,320.61328329378955,377.0001106188714,791.5437309804629,273.9352756325968,21.779899333013585,2332.2476104142133,963.9530635666875,29.43888797157859,2310.4677110812,2026-05-07,2,none_rw,full_sample,naive,backtest,25,2026-05-07,,
2026Q3,4814.690225759178,148.72953071340675,26741.477029726408,631.0942520346788,368.4380795191773,374.74936368980354,730.7550857932779,271.81994531883157,32.58709825169793,2376.856726355769,2470.4205976551075,51.31006319862609,2344.2696281040708,2026-08-06,0,none_rw,PIT,guide_cushion,backtest,26,2026-08-06,,
2026Q4,3237.410852713178,134.50721726190477,23611.914893617013,555.8201014067644,323.27533738654347,377.0001106188714,787.7873756060615,273.9352756325968,21.91165383269131,2317.8182006508378,941.5043058950315,29.08201487945173,2295.9065468181466,2026-08-06,1,none_rw,PIT,naive,backtest,26,2026-08-06,,
2027Q1,3120.8733850129197,172.35461309523808,33797.446808510635,663.1036528076594,321.14150677673126,422.0150492002292,866.1927542208828,239.03232545547058,21.122897395229423,2511.485288460973,630.510993947176,20.20303024707828,2490.362391065744,2026-08-06,2,none_rw,PIT,naive,backtest,26,2026-08-06,,
2026Q3,4814.690225759178,148.72953071340675,26741.477029726408,631.0942520346788,368.4380795191773,374.74936368980354,730.7550857932779,271.81994531883157,32.58709825169793,2376.856726355769,2470.4205976551075,51.31006319862609,2344.2696281040708,2026-08-06,0,none_rw,full_sample,guide_cushion,backtest,26,2026-08-06,,
2026Q4,3237.410852713178,134.50721726190477,23611.914893617013,555.8201014067644,323.27533738654347,377.0001106188714,787.7873756060615,273.9352756325968,21.91165383269131,2317.8182006508378,941.5043058950315,29.08201487945173,2295.9065468181466,2026-08-06,1,none_rw,full_sample,naive,backtest,26,2026-08-06,,
2027Q1,3120.8733850129197,172.35461309523808,33797.446808510635,663.1036528076594,321.14150677673126,422.0150492002292,866.1927542208828,239.03232545547058,21.122897395229423,2511.485288460973,630.510993947176,20.20303024707828,2490.362391065744,2026-08-06,2,none_rw,full_sample,naive,backtest,26,2026-08-06,,
2026Q3,4804.0355,146.813,26028.0,617.4248791049705,364.80540374915,374.74936368980354,730.0779121113239,271.81994531883157,32.51498424666773,2358.8775039740794,2477.672980272588,51.57482662800032,2326.362519727412,2026-08-06,0,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2026Q4,3178.1078,131.7983,22987.300000000003,543.8839154594368,318.28945042540175,377.0001106188714,781.7159268353145,273.9352756325968,21.510275070034734,2294.8246789716213,904.7933960984136,28.46956280395566,2273.3144039015865,2026-08-06,1,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2027Q1,3053.1293,169.0178,32599.600000000002,644.0082604379614,316.380655663393,422.0150492002292,858.2741537931149,239.03232545547058,20.66438749100411,2479.710444550169,594.0832429408351,19.458175025238372,2459.046057059165,2026-08-06,2,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2027Q2,4028.9807,157.1001,29647.9,688.1674688605063,334.0450646878938,420.8896757356953,987.7779777968275,240.0899906123532,27.269208146073925,2670.970177693276,1385.2797304527978,34.38288325513195,2643.7009695472025,2026-08-06,3,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2027Q3,5280.7325,155.958,28390.8,671.6252746940066,378.08248326947916,421.7329897474854,886.6546449203443,287.49448510946536,35.74139575953723,2645.589877740781,2670.8840180187563,50.577907856888345,2609.848481981244,2026-08-06,4,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2027Q4,3465.7641,139.7655,24834.2,587.0414290476064,329.43693355398943,424.2659206168397,946.2095223182937,289.7317962776324,23.457209072282367,2576.6856018143617,912.5357072579205,26.330000569222832,2553.2283927420794,2026-08-06,5,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2028Q1,3309.9486,179.2349,35318.0,696.6957677835456,327.46126352887296,474.924538003925,1036.3237607668468,252.81616200287615,22.402608512422507,2788.2214920860665,544.1297164263561,16.439219522211197,2765.818883573644,2026-08-06,6,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2028Q2,4361.7464,166.5968,32085.299999999996,743.8133123518135,345.74437028074544,473.6580725692479,1191.9914534055854,253.9348175869597,29.52145451130819,3009.1420261943517,1382.1258283169564,31.687441257863053,2979.6205716830436,2026-08-06,7,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2028Q3,5717.0633,165.3857,30699.8,725.454179089476,391.32418953782553,474.6071157803862,1069.9758863861634,304.07289969618876,38.69459814289512,2965.43427049004,2790.323627652855,48.80693952877617,2926.7396723471447,2026-08-06,8,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2028Q4,3748.6827,148.2143,26837.6,633.77864187415,340.97480656284404,477.4576089682564,1141.4050117686181,306.43922576386336,25.37207706651124,2900.055294937732,873.999482128779,23.31484289477952,2874.6832178712207,2026-08-06,9,none_rw,PIT,ws06_base,base,26,2026-08-06,,
2026Q3,4804.0355,146.813,26028.0,617.4248791049705,364.80540374915,374.74936368980354,730.0779121113239,271.81994531883157,32.51498424666773,2358.8775039740794,2477.672980272588,51.57482662800032,2326.362519727412,2026-08-06,0,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2026Q4,3178.1078,131.7983,22987.300000000003,543.8839154594368,318.28945042540175,377.0001106188714,781.7159268353145,273.9352756325968,21.510275070034734,2294.8246789716213,904.7933960984136,28.46956280395566,2273.3144039015865,2026-08-06,1,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2027Q1,3053.1293,169.0178,32599.600000000002,644.0082604379614,316.380655663393,422.0150492002292,858.2741537931149,239.03232545547058,20.66438749100411,2479.710444550169,594.0832429408351,19.458175025238372,2459.046057059165,2026-08-06,2,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2027Q2,4028.9807,157.1001,29647.9,688.1674688605063,334.0450646878938,420.8896757356953,987.7779777968275,240.0899906123532,27.269208146073925,2670.970177693276,1385.2797304527978,34.38288325513195,2643.7009695472025,2026-08-06,3,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2027Q3,5280.7325,155.958,28390.8,671.6252746940066,378.08248326947916,421.7329897474854,886.6546449203443,287.49448510946536,35.74139575953723,2645.589877740781,2670.8840180187563,50.577907856888345,2609.848481981244,2026-08-06,4,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2027Q4,3465.7641,139.7655,24834.2,587.0414290476064,329.43693355398943,424.2659206168397,946.2095223182937,289.7317962776324,23.457209072282367,2576.6856018143617,912.5357072579205,26.330000569222832,2553.2283927420794,2026-08-06,5,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2028Q1,3309.9486,179.2349,35318.0,696.6957677835456,327.46126352887296,474.924538003925,1036.3237607668468,252.81616200287615,22.402608512422507,2788.2214920860665,544.1297164263561,16.439219522211197,2765.818883573644,2026-08-06,6,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2028Q2,4361.7464,166.5968,32085.299999999996,743.8133123518135,345.74437028074544,473.6580725692479,1191.9914534055854,253.9348175869597,29.52145451130819,3009.1420261943517,1382.1258283169564,31.687441257863053,2979.6205716830436,2026-08-06,7,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2028Q3,5717.0633,165.3857,30699.8,725.454179089476,391.32418953782553,474.6071157803862,1069.9758863861634,304.07289969618876,38.69459814289512,2965.43427049004,2790.323627652855,48.80693952877617,2926.7396723471447,2026-08-06,8,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2028Q4,3748.6827,148.2143,26837.6,633.77864187415,340.97480656284404,477.4576089682564,1141.4050117686181,306.43922576386336,25.37207706651124,2900.055294937732,873.999482128779,23.31484289477952,2874.6832178712207,2026-08-06,9,none_rw,full_sample,ws06_base,base,26,2026-08-06,,
2026Q3,4755.0,144.956,25350.899999999998,604.3863721850661,361.27487352668794,374.74936368980354,726.9500889341915,271.81994531883157,32.183098999352744,2339.1806436545808,2448.002455344772,51.48270147938532,2306.997544655228,2026-08-06,0,none_rw,PIT,ws06_bear,bear,26,2026-08-06,,
2026Q4,3123.807,131.652,22642.3,537.2646813028805,318.0194939368866,377.0001106188714,776.0985582142815,273.9352756325968,21.142752878206327,2282.318119705517,862.6316331726892,27.614754470192597,2261.1753668273104,2026-08-06,1,none_rw,PIT,ws06_bear,bear,26,2026-08-06,,
2027Q1,2995.1629,163.5523,30306.899999999998,607.0804860675973,308.5343713625237,422.0150492002292,851.4169539558097,239.03232545547058,20.272055547820916,2428.0791860416307,587.3557695061901,19.610144393354705,2407.80713049381,2026-08-06,2,none_rw,PIT,ws06_bear,bear,26,2026-08-06,,
2027Q2,3803.7239,152.7876,27799.399999999998,653.2131725418034,327.01663133257614,420.8896757356953,964.2799038941937,240.0899906123532,25.744610481578153,2605.4893741166215,1223.9791363649565,32.17844324518287,2579.7447636350435,2026-08-06,3,none_rw,PIT,ws06_bear,bear,26,2026-08-06,,
2027Q3,4936.538,149.8918,26162.199999999997,628.6058744865479,366.79499850870644,421.7329897474854,861.9952678850821,287.49448510946536,33.411796249856316,2566.6236157372873,2403.3261805125685,48.68444607359588,2533.211819487431,2026-08-06,4,none_rw,PIT,ws06_bear,bear,26,2026-08-06,,
2027Q4,3212.9091,136.0321,23564.699999999997,562.6212402791537,322.6925998696844,424.2659206168397,916.6828169914392,289.7317962776324,21.745819482906693,2515.9943740347494,718.6605454481571,22.367907808165413,2494.248554551843,2026-08-06,5,none_rw,PIT,ws06_bear,bear,26,2026-08-06,,
2026Q3,4755.0,144.956,25350.899999999998,604.3863721850661,361.27487352668794,374.74936368980354,726.9500889341915,271.81994531883157,32.183098999352744,2339.1806436545808,2448.002455344772,51.48270147938532,2306.997544655228,2026-08-06,0,none_rw,full_sample,ws06_bear,bear,26,2026-08-06,,
2026Q4,3123.807,131.652,22642.3,537.2646813028805,318.0194939368866,377.0001106188714,776.0985582142815,273.9352756325968,21.142752878206327,2282.318119705517,862.6316331726892,27.614754470192597,2261.1753668273104,2026-08-06,1,none_rw,full_sample,ws06_bear,bear,26,2026-08-06,,
2027Q1,2995.1629,163.5523,30306.899999999998,607.0804860675973,308.5343713625237,422.0150492002292,851.4169539558097,239.03232545547058,20.272055547820916,2428.0791860416307,587.3557695061901,19.610144393354705,2407.80713049381,2026-08-06,2,none_rw,full_sample,ws06_bear,bear,26,2026-08-06,,
2027Q2,3803.7239,152.7876,27799.399999999998,653.2131725418034,327.01663133257614,420.8896757356953,964.2799038941937,240.0899906123532,25.744610481578153,2605.4893741166215,1223.9791363649565,32.17844324518287,2579.7447636350435,2026-08-06,3,none_rw,full_sample,ws06_bear,bear,26,2026-08-06,,
2027Q3,4936.538,149.8918,26162.199999999997,628.6058744865479,366.79499850870644,421.7329897474854,861.9952678850821,287.49448510946536,33.411796249856316,2566.6236157372873,2403.3261805125685,48.68444607359588,2533.211819487431,2026-08-06,4,none_rw,full_sample,ws06_bear,bear,26,2026-08-06,,
2027Q4,3212.9091,136.0321,23564.699999999997,562.6212402791537,322.6925998696844,424.2659206168397,916.6828169914392,289.7317962776324,21.745819482906693,2515.9943740347494,718.6605454481571,22.367907808165413,2494.248554551843,2026-08-06,5,none_rw,full_sample,ws06_bear,bear,26,2026-08-06,,
2026Q3,4878.0,148.296,26649.3,629.3321899967984,367.6173183237593,374.74936368980354,734.7609546017485,271.81994531883157,33.01559556652843,2378.2797719309415,2532.735823635587,51.92160360056555,2345.264176364413,2026-08-06,0,none_rw,PIT,ws06_bull,bull,26,2026-08-06,,
2026Q4,3227.9366,132.7003,23464.4,553.0066160756695,319.9522854214302,377.0001106188714,786.8217678610541,273.9352756325968,21.847529581794763,2310.716055609622,939.0680739721729,29.091899573621514,2288.868526027827,2026-08-06,1,none_rw,PIT,ws06_bull,bull,26,2026-08-06,,
