id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9155049,Web Summit 5 Bedroom Startup House,47660686,Robbie,Dublin City Council,Pembroke LEA-5,53.32426,-6.25093,Private room,,1,0,,,1,0,0,
7772306,Triple Room  Inc. Continental Breakfast,40060789,Deerpark Lodge,Fingal County Council,Castleknock LEA-6,53.37118,-6.35041,Private room,,1,8,2021-10-04,0.11,7,0,0,
11269403,Stylish Trinity College &Temple Bar,35658360,Mark & Tahra,Dublin City Council,South East Inner City LEA-5,53.34452,-6.25184,Entire home/apt,,4,202,2020-02-08,1.61,1,0,0,
12204913,"Carrigart, Donegal County, Cottage",65627967,Sophie,Donegal County Council,Milford LEA-3,55.17504,-7.78593,Entire home/apt,,2,4,2021-08-24,0.06,1,0,0,
11348838,Modern & Central located apartment,19637426,Shiraz,Dublin City Council,North Inner City LEA-7,53.34902,-6.23139,Private room,,2,0,,,2,0,0,
1490773113753411447,Luxury @ Modern House,30037523,Deirdre,Dublin City Council,Cabra-Glasnevin LEA-7,53.35777,-6.27149,Private room,217,1,1,2025-09-06,0.10,1,89,1,
6236043,Peaceful home in a scenic location.,32358885,Eimear,Wexford County Council,New Ross LEA-6,52.45527,-6.75082,Private room,,2,20,2025-08-24,0.56,1,0,2,
22383204,"Beautiful Apartment in Dublin 2, Grand Canal",2651126,Patrick,Dublin City Council,South East Inner City LEA-5,53.34583,-6.24392,Entire home/apt,,4,0,,,2,0,0,
21577082,Ensuite Double room in Delightful Mews,4871979,Helen,Dublin City Council,Pembroke LEA-5,53.32599,-6.22465,Private room,,2,22,2019-09-29,0.22,1,0,0,
23697397,Comfortable Bedroom in South Dublin,177510757,Kate,Dun Laoghaire-rathdown County Council,Blackrock LEA-6,53.28338,-6.18876,Private room,,2,15,2018-07-21,0.15,1,0,0,
16751516,Stylish double room 15min walk to city. King bed,15795689,Melanie,Dublin City Council,North Inner City LEA-7,53.35872,-6.25021,Private room,,2,17,2017-07-17,0.15,2,0,0,
23325066,Comfortable family home close to Dublin centre.,11867712,Dymphna,Dublin City Council,Ballyfermot-Drimnagh LEA-5,53.32338,-6.32127,Entire home/apt,,2,0,,,2,0,0,
1707140197213567563,"People visiting Dublin,10 mins from airport",528550251,Caroline,Dublin City Council,Donaghmede LEA-5,53.39734,-6.15394,Entire home/apt,155,1,0,,,2,362,0,
16968085,Quiet Place Close to the City,50702101,Anil,South Dublin County Council,Rathfarnham-Templeogue LEA-7,53.30923,-6.31261,Private room,,1,0,,,1,0,0,
23091572,"Large doble room, possible for three people",171455638,Ruben,Dublin City Council,North Inner City LEA-7,53.35635,-6.29145,Private room,,3,0,,,1,0,0,
23868734,Room with private bathroom,111500073,Emel,Dublin City Council,Donaghmede LEA-5,53.403,-6.17346,Private room,,2,13,2025-09-16,0.51,1,0,2,
832526432158102874,"Bedroom No. 2
Ensuite bedroom",483006423,Mary,Donegal County Council,Donegal LEA-6,54.69978,-8.02117,Private room,96,1,7,2023-09-24,0.18,2,56,0,
1139844147317073281,Central apartment in Dublin 2!,149846576,Yasmina,Dublin City Council,South East Inner City LEA-5,53.34517709083036,-6.238784765606697,Private room,165,3,0,,,1,250,0,
23217559,Funky Double Bedroom in city centre D6 Rathmines,23060759,Justyna,Dublin City Council,Kimmage-Rathmines LEA-6,53.32151,-6.26415,Private room,,2,1,2018-03-22,0.01,2,0,0,
22770664,Ensuite king bedroom close to paddy's day parade,168199404,Ro,Dublin City Council,Cabra-Glasnevin LEA-7,53.37575,-6.31508,Private room,,2,3,2018-06-18,0.03,3,0,0,
1536283453694660388,CAS - KE7 Moyvalley 2BR Apt Sleeps 4,681501150,Patrick,Kildare County Council,Clane LEA-5,53.41868048458347,-6.924738639940741,Entire home/apt,183,14,0,,,69,365,0,
24416875,Single bedroom in Grand Canal Dock,99717635,Amer,Dublin City Council,South East Inner City LEA-5,53.33938,-6.23792,Private room,,2,29,2020-01-01,0.29,4,0,0,
1548615338571352129,Stylish Riverside Flat • Heart of Cork City,11482859,Louisa,Cork City Council,Cork City North East LEA-6,51.90159994372461,-8.469762911554167,Entire home/apt,339,1,12,2026-06-16,2.61,3,135,12,
30737432,Bedroom apt Dublin City center,105349403,Francisco,Dublin City Council,South West Inner City LEA-5,53.34315,-6.27582,Entire home/apt,,1,1,2019-03-17,0.01,1,0,0,
34940526,City Centre Room. Free on site parking.,85725309,Danny,Kilkenny County Council,Kilkenny LEA-7,52.64526,-7.25152,Private room,,1,36,2023-10-01,0.42,2,0,0,
35033126,Double bedroom in shared house,78643372,Aisling,Dublin City Council,Ballyfermot-Drimnagh LEA-5,53.3303,-6.33192,Private room,,1,0,,,2,0,0,
32013222,Ballsbridge Duplex Apartment,22694966,Michael,Dublin City Council,Pembroke LEA-5,53.33371,-6.23002,Private room,,1,0,,,1,0,0,
33851191,Quiet double room,53935756,Valeria,Clare County Council,Kilrush LEA-5,52.6779,-9.63396,Private room,,1,216,2026-06-16,2.47,3,0,33,
43293101,Double Room Single Occupancy in the Hotel,5414579,Bellavista Hotel,Cork County Council,Cobh LEA-6,51.85046,-8.29784,Private room,,1,1,2021-12-10,0.02,15,0,0,
1653718063043088263,Watch the sun set over the Barrow.,424318020,Rory,Kildare County Council,Kildare LEA-5,53.1443693,-7.067075600000001,Entire home/apt,126,1,2,2026-05-24,1.11,1,28,2,
1336174113091971479,Cosy house close to Town Centre,89205970,Lisa,Roscommon County Council,Athlone LEA-6,53.426150786325415,-7.989842437507722,Private room,58,1,1,2025-02-21,0.06,1,355,0,
11197149,"Millbank, Mountrath, Co. Laois",58301308,Pauric,Laois County Council,Borris-in-Ossory -Mountmellick LEA-6,52.98844,-7.46942,Entire home/apt,1085,2,84,2026-05-25,0.67,1,271,10,
1710308929678125959,Cozy & Central Dublin 3 Bedroom Apartment,112062166,Trisha,Dublin City Council,South East Inner City LEA-5,53.34658,-6.26067,Entire home/apt,400,1,0,,,4,361,0,
27259885,Tolka Belle Shannon cruiser,205326994,Damian & Maria,Offaly County Council,Birr LEA-6,53.19227224042423,-7.993092750157481,Entire home/apt,159,1,1,2026-05-15,0.71,1,156,1,
4214087,Muckno Lodge - Spacious Cottage with Lake views,21869469,Fiona,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.09383,-6.6855,Entire home/apt,408,2,93,2026-04-26,0.68,2,151,10,
1688537712571296693,Ground floor apartment close to the City Center,114841655,Kevin,Galway City Council,Galway City East LEA-6,53.28520543983519,-9.038977296295416,Entire home/apt,170,2,1,2026-06-21,1,2,45,1,
725647433594100872,2 Bed Apartment Earls Court. Ample Free Parking,481340669,Michael,Waterford City And County Council,Waterford City East LEA-6,52.24247,-7.07474,Entire home/apt,102,1,19,2026-05-24,0.45,1,162,7,
25834712,Glenmore Villa (Botanical room),131809502,Nic & Grahame,Waterford City And County Council,Dungarvan LEA-6,52.06187,-7.673,Private room,143,1,60,2026-06-22,0.63,2,330,3,
1185315729783184191,"Donegans Pub, Room 1 @ The Stables",585171432,Donegan's Of Collon,Louth County Council,Ardee LEA-6,53.77819189185958,-6.486428446557617,Private room,126,1,36,2026-06-09,1.50,4,257,16,
1646583623537418481,St.Mullins Camping Bell Tent,365615887,Thomas,Carlow County Council,Muinebeag LEA-5,52.490598403112,-6.926873159914696,Entire home/apt,137,1,0,,,4,365,0,
1670934335012326831,"2 bed cottage, in the Wicklow Mountains",396047913,Valerie,Wicklow County Council,Arklow LEA-6,52.7879,-6.43183,Entire home/apt,192,2,7,2026-06-21,5.25,1,300,7,
1384727171272615491,Stay with Ciara,686260150,Ciara,Wexford County Council,Gorey LEA-6,52.63812112429735,-6.230427284584044,Private room,100,1,5,2025-08-07,0.35,1,265,2,
1670499007934147700,Country escape Woodville,142855720,Pierce,Kilkenny County Council,Castlecomer LEA-6,52.65443,-7.02564,Private room,140,1,6,2026-06-07,3.60,2,348,6,
683278298161438383,Whiting Stay,176795373,Maria,Waterford City And County Council,Dungarvan LEA-6,51.95293,-7.77354,Entire home/apt,959,2,54,2026-06-21,1.15,2,287,15,
1534099047571013434,Quiet Canal side 2 Bedroom,177833932,Anna,Dublin City Council,Pembroke LEA-5,53.32868,-6.25991,Entire home/apt,304,3,1,2025-11-16,0.13,246,340,1,
1195084227946368112,Wild Sea Breeze,522343644,Catherine,Cork County Council,Skibbereen-West Cork LEA-5,51.4897,-9.2305,Private room,120,1,13,2025-09-21,0.55,1,9,7,
1168775608515516436,2 Bedroom Central with Balcony,177833932,Anna,Dublin City Council,South East Inner City LEA-5,53.34453,-6.26948,Entire home/apt,277,3,2,2024-10-06,0.09,246,90,0,
1532113169407348261,Countryside haven on wild Atlantic way,92079097,Carolyn,Clare County Council,Ennis LEA-7,52.90713,-8.92378,Private room,137,2,0,,,1,363,0,
661621730902180644,Bright room in shared house.,13900706,Ruth,Cork City Council,Cork City North West LEA-6,51.900822,-8.502021,Private room,97,1,85,2026-06-13,3.29,1,219,68,
1061815483110214786,The Corner Apartment,363134483,Eliz,Carlow County Council,Tullow LEA-6,52.86537855662041,-6.558300442993641,Entire home/apt,143,2,25,2026-01-12,0.92,2,351,5,
948352773677058915,"12 Castle Gardens, Bunratty",529195145,Dean,Clare County Council,Shannon LEA-7,52.69919790307528,-8.813059015344233,Entire home/apt,295,3,25,2026-06-01,0.76,1,259,14,
26407434,Cootehill Home - Room nr. 1,88867720,Sean,Cavan County Council,Bailieborough - Cootehill LEA-6,54.06412,-7.10077,Private room,88,1,66,2026-05-29,0.68,3,342,8,
1231270381138632796,Bijou Guinness Cottage,553753755,Clodagh,Dublin City Council,Cabra-Glasnevin LEA-7,53.35493550243534,-6.26919895597104,Entire home/apt,381,3,17,2025-08-25,0.78,1,77,2,
18861310,Private Ensuite Room Double/Twin in Enniskerry,131409072,Edel,Wicklow County Council,Bray West LEA-4,53.193108105181295,-6.171126736162389,Private room,166,1,9,2018-08-28,0.08,1,238,0,
702497101970648239,Lovely large ensuite bedroom with sea views.,45925467,Michael,Fingal County Council,Balbriggan LEA-5,53.58022,-6.14606,Private room,86,1,59,2024-09-21,1.31,2,359,0,
50355572,3 bedroom lodge with panoramic views,132843180,Miriam,Tipperary County Council,Cashel-Tipperary LEA-7,52.42502,-8.18912,Entire home/apt,209,3,75,2026-05-30,1.25,1,289,12,
989880997549747521,Kenny's Corner Ballygar (1 Single Room),145195842,Maria,Galway County Council,Ballinasloe LEA-6,53.52213,-8.32603,Private room,69,1,9,2026-06-03,0.64,4,261,5,
1517273431911402050,Castlecoote House - Roscommon,582613764,Kevin,Roscommon County Council,Athlone LEA-6,53.6164531,-8.2911495,Private room,274,2,0,,,1,144,0,
1432532442834024848,Self-Catering Holiday Home near Dublin,696917940,Moyvalley Hotel & Golf Resort,Kildare County Council,Clane LEA-5,53.42691160854704,-6.926242234633661,Entire home/apt,570,1,4,2025-07-09,0.32,2,169,2,
1224637915288464400,Redgap Cottage in the heart of the Boyne Valley,497080798,Orlagh,Louth County Council,Drogheda Rural LEA-4,53.78209,-6.40577,Entire home/apt,206,1,135,2026-06-21,8.71,1,217,98,
1557383755342180487,Double room with Shared toilet & Kitchen,466435002,Ahsan,Cork City Council,Cork City North West LEA-6,51.90883,-8.47675,Private room,115,1,14,2026-06-16,2.08,4,363,14,
1201453326973535870,Single Room in a Shared House,570370874,Hellen,Louth County Council,Dundalk South LEA-7,53.9885753,-6.397917100000001,Private room,55,1,13,2026-05-30,0.56,1,355,9,
1700121378703004676,Double en-suite,1692856868294522578,Jinfeng,Limerick City And County Council,Newcastle West LEA-6,52.56758996852474,-9.280193547616566,Private room,86,1,0,,,4,338,0,
1384690369005318638,Silair,52294500,Helen And Paddy,Kilkenny County Council,Callan-Thomastown LEA-6,52.54092025414585,-6.953316070139408,Entire home/apt,187,3,11,2026-06-08,0.78,2,324,8,
1519301538866505630,A comfortable room with double bed.,721077986,Adam,Dublin City Council,North Inner City LEA-7,53.35545147020963,-6.264871805906296,Private room,,1,1,2025-12-14,0.15,1,0,1,
1648651433860259298,Compact room in a A2 energy rated new house.,254023902,Partha,Kildare County Council,Newbridge LEA-6,53.1934451,-6.8115972,Private room,79,2,0,,,1,364,0,
1536899101460679252,CAS - KE25 Moyvalley 2BR Sleeps 4,681501150,Patrick,Kildare County Council,Clane LEA-5,53.4188748,-6.9236396,Entire home/apt,150,14,0,,,69,365,0,
1710963350498809133,En suite with King size bed and bathroom for rent,28512630,Goran,Kildare County Council,Leixlip LEA-3,53.3703216,-6.5047758,Private room,61,1,0,,,1,362,0,
1117217486396491835,Lillies Podello (Pod),494038162,Richard,Galway County Council,Loughrea LEA-5,53.0917847,-8.2173147,Private room,167,1,1,2025-08-13,0.09,6,308,1,
1689788767107397818,2 bedroom apartment,,,Dublin City Council,South West Inner City LEA-5,53.34416,-6.27719,Private room,414,1,0,,,,363,0,
1670209806976398570,Charming 1-bed apartment near Dublin City,33548060,Alison-Jane,Dun Laoghaire-rathdown County Council,Stillorgan LEA-6,53.29769,-6.23232,Entire home/apt,241,1,0,,,1,25,0,
50430885,"Traditional farmhouse, Claremorris,  Mayo",15889901,Brian,Mayo County Council,Claremorris LEA-6,53.71003,-9.13906,Entire home/apt,206,3,35,2026-04-10,0.58,1,321,8,
1027644199771901700,rent tent,211311636,Bridget,Galway County Council,Tuam LEA-7,53.44222358471665,-8.747476860880852,Private room,42,1,5,2025-08-13,0.19,17,88,1,
1110856929309660415,Babydormer,558846804,Pauric,Offaly County Council,Edenderry LEA-6,53.27043519999999,-7.355141400000001,Entire home/apt,217,2,2,2025-09-19,0.20,1,262,2,
1708134130182941295,comfort log cabin,598894082,Liam,Dublin City Council,South West Inner City LEA-5,53.3417,-6.31539,Entire home/apt,172,2,0,,,5,27,0,
8758194,Kiltartan Apartment,45921413,Jim,Mayo County Council,Ballina LEA-6,54.11858,-9.15586,Entire home/apt,97,3,36,2024-08-18,0.36,3,162,0,
1672635632511007687,Grand Royal Guesthouse with Shared Bathroom,755688012,Fizza,South Dublin County Council,Lucan LEA-5,53.34273903534405,-6.454212040319355,Private room,110,1,2,2026-05-17,1.09,3,365,2,
41971184,Private Sligo Town Apartment | Wi-Fi & Parking,53169087,Patricia,Sligo County Council,Sligo-Strandhill LEA-6,54.26463,-8.4707,Entire home/apt,126,1,283,2026-06-24,3.68,4,179,48,
1694790905588578953,"Estuary Hut
2 x double beds  1 x single bunk bed",537170130,Frank,Clare County Council,Kilrush LEA-5,52.62817128683335,-9.196354566370758,Entire home/apt,132,1,1,2026-05-31,1,8,118,1,
832445122253707363,Bedroom No 1 . Ensuite bedroom with 2 beds,483006423,Mary,Donegal County Council,Donegal LEA-6,54.69934,-8.02112,Private room,,1,10,2024-06-02,0.28,2,149,0,
545613087943637491,1 Big bedroom Ensuite with all the amenities.,29642474,Richard,Dublin City Council,Donaghmede LEA-5,53.39818,-6.17742,Private room,174,10,6,2022-10-30,0.12,1,365,0,
49228663,Sunny South-east Home,151818444,Tricia,Kilkenny County Council,Castlecomer LEA-6,52.67136,-7.00817,Private room,144,1,312,2026-06-19,5.05,3,117,74,
987087226942780140,Beautifull Private ensuite in a shared house,148109563,Karin,Dublin City Council,Donaghmede LEA-5,53.40508,-6.15216,Private room,140,2,0,,,1,66,0,
1700123502069002684,Erribul Wood Hut with 1 x double bed,537170130,Frank,Clare County Council,Kilrush LEA-5,52.627647389083734,-9.197071880543533,Entire home/apt,103,1,0,,,8,97,0,
19708369,Dunmore East Glamping cabins,7874750,Clifden,Waterford City And County Council,Waterford City East LEA-6,52.14911,-7.00267,Entire home/apt,145,1,74,2026-06-01,0.68,4,129,15,
1652934992607944147,Peaceful Escape Near Adare (Ryder Cup 2027),19455879,Aisling,Clare County Council,Killaloe LEA-5,52.82385824104539,-8.750982843339443,Entire home/apt,5660,5,0,,,2,9,0,
630499178305292049,Triple Ensuite bedroom - 5-star B&B in Bunclody,459776354,Cathy,Wexford County Council,Enniscorthy LEA-6,52.64741,-6.66096,Private room,145,1,4,2025-09-07,0.12,5,209,2,
678987711632319379,Spacious bungalow close to Tralee.,157685684,Sarah,Kerry County Council,Tralee LEA-7,52.311113,-9.668569699999999,Entire home/apt,190,3,29,2024-09-27,0.62,1,22,0,
1600545829526067772,Skyview Cabin,720698601,Rory,Louth County Council,Dundalk-Carlingford LEA-6,54.08449,-6.28065,Entire home/apt,163,1,0,,,1,362,0,
12900386,A Medieval Bolt-Hole in a Castle.,1614488,Sue,Meath County Council,Navan LEA-7,53.658931732177734,-6.778659820556641,Entire home/apt,189,2,173,2026-05-23,1.43,4,305,14,
8574990,3 Bedroom Chalet,43369882,Fiona,Galway County Council,Conamara South LEA-5,53.26868,-9.54227,Entire home/apt,214,1,355,2026-06-21,3.17,1,305,58,
867563735820666332,Clondalkin single close to Liffey valley,509639427,Michelle,South Dublin County Council,Palmerstown-Fonthill LEA-5,53.34460304563126,-6.3932640479122735,Private room,87,1,2,2023-10-15,0.05,2,365,0,
1137643906358702873,Airport Ready Cozy Room!,113108724,Laura,Fingal County Council,Swords LEA-7,53.47508069607376,-6.244998259950642,Private room,103,1,14,2026-06-20,1.26,1,175,14,
1339189457180160819,Twin bed,381052532,Gustavo,Dublin City Council,Kimmage-Rathmines LEA-6,53.31696944494139,-6.313356111378745,Private room,107,1,14,2026-03-19,0.95,2,303,10,
4037104,Clonbur House -  Studio village apartment,20930909,Hugh,Galway County Council,Conamara North LEA-4,53.54456,-9.36443,Entire home/apt,190,3,147,2025-07-14,1.08,5,313,1,
1637440490855031607,Double Room – UCD / DART – Available immediately!,262568074,Ellen,Dun Laoghaire-rathdown County Council,Blackrock LEA-6,53.302651587328135,-6.205692704547747,Private room,131,3,1,2026-03-21,0.31,1,353,1,
1700712079274255896,Tranquility Starboard,94792998,Mark,Louth County Council,Dundalk-Carlingford LEA-6,54.056396,-6.200491,Entire home/apt,2283,2,0,,,14,351,0,
25965337,spacious 3 bed home,121885714,Anthony,Westmeath County Council,Kinnegad LEA-5,53.62481,-7.38618,Entire home/apt,230,1,0,,,1,263,0,
32015534,Ard Einne House - Bed and Breakfast,239947885,Clodagh,Galway County Council,Conamara South LEA-5,53.09904,-9.65503,Private room,149,2,8,2026-03-31,0.09,2,62,1,
13222805,"Studio-room - an ‘Olde Cow-stall’, Kinsale",35939735,Gillian,Cork County Council,Bandon - Kinsale LEA-6,51.68795,-8.52634,Private room,143,3,248,2026-06-19,2.04,1,194,24,
1176909150044732098,Tír na nÓg,427024118,Conor,Cork County Council,Skibbereen-West Cork LEA-5,51.57912,-8.90439,Entire home/apt,109,1,7,2025-08-04,0.29,3,280,1,
1465268511532909471,Milton on The Moyle (Room Three),677565076,Frank,Donegal County Council,Buncrana LEA-5,55.11501,-7.4477,Private room,300,2,1,2025-07-20,0.09,9,306,1,
712383257261098052,No3 Sunriseview Cottage (Red),19646979,Sophia,Wicklow County Council,Wicklow LEA-6,52.93896,-6.02459,Entire home/apt,214,2,58,2026-06-22,1.27,4,181,5,
1634250605081119122,The Garden Studio,300989659,Peniel,Fingal County Council,Ongar LEA-5,53.4044739,-6.4353687,Entire home/apt,206,1,0,,,1,355,0,
1142758691632751371,Wanderglen - Green Door Yurt Upgraded with Power!,574191380,Nicki,Mayo County Council,Swinford LEA-4,53.89539,-8.85994,Entire home/apt,158,1,65,2026-06-04,2.50,6,127,27,
1638377144068231727,CAS D12 Kimmage 5Bedroom,681501150,Patrick,Dublin City Council,Kimmage-Rathmines LEA-6,53.314926,-6.2962357,Entire home/apt,351,22,0,,,69,365,0,
1523201832598713564,City Stays • Great Island • Company teams welcome,512223264,Lisa O'Reilly,Wexford County Council,New Ross LEA-6,52.30556995537394,-6.9850686122415135,Entire home/apt,205,15,0,,,26,365,0,
