form_type,company_name,cik,date_filed,file_name
1-U,"Masterworks Vault 19, LLC",2046464,2026-09-02,edgar/data/2046464/0001493152-26-041109.txt
1-U,"Masterworks Vault 2, LLC",1979634,2026-07-08,edgar/data/1979634/0001493152-26-032432.txt
1-U,"Masterworks Vault 2, LLC",1979634,2026-07-17,edgar/data/1979634/0001493152-26-033670.txt
1-U,"Masterworks Vault 2, LLC",1979634,2026-09-02,edgar/data/1979634/0001493152-26-041096.txt
1-U,"Masterworks Vault 20, LLC",2046623,2026-07-08,edgar/data/2046623/0001493152-26-032459.txt
1-U,"Masterworks Vault 20, LLC",2046623,2026-07-17,edgar/data/2046623/0001493152-26-033703.txt
1-U,"Masterworks Vault 20, LLC",2046623,2026-09-02,edgar/data/2046623/0001493152-26-041110.txt
1-U,"Masterworks Vault 3, LLC",1983146,2026-07-08,edgar/data/1983146/0001493152-26-032434.txt
1-U,"Masterworks Vault 3, LLC",1983146,2026-07-17,edgar/data/1983146/0001493152-26-033673.txt
1-U,"Masterworks Vault 3, LLC",1983146,2026-09-02,edgar/data/1983146/0001493152-26-041097.txt
1-U,"Masterworks Vault 4, LLC",1989522,2026-07-08,edgar/data/1989522/0001493152-26-032435.txt
1-U,"Masterworks Vault 4, LLC",1989522,2026-07-08,edgar/data/1989522/0001493152-26-032461.txt
1-U,"Masterworks Vault 4, LLC",1989522,2026-07-17,edgar/data/1989522/0001493152-26-033677.txt
1-U,"Masterworks Vault 4, LLC",1989522,2026-09-02,edgar/data/1989522/0001493152-26-041098.txt
1-U,"Masterworks Vault 5, LLC",1999710,2026-07-08,edgar/data/1999710/0001493152-26-032438.txt
1-U,"Masterworks Vault 5, LLC",1999710,2026-07-17,edgar/data/1999710/0001493152-26-033679.txt
1-U,"Masterworks Vault 5, LLC",1999710,2026-09-02,edgar/data/1999710/0001493152-26-041099.txt
1-U,Modern Mining Technology Corp.,1898722,2026-08-03,edgar/data/1898722/0001213900-26-084238.txt
1-U,Modern Mining Technology Corp.,1898722,2026-09-11,edgar/data/1898722/0001213900-26-099102.txt
1-U,Musicow US Vol. 1 LLC,2048539,2026-09-01,edgar/data/2048539/0001493152-26-040964.txt
1-U,My Racehorse CA LLC,1744448,2026-07-28,edgar/data/1744448/0001683168-26-005796.txt
1-U,Naqi Logix Inc.,1902337,2026-07-10,edgar/data/1902337/0001213900-26-076922.txt
1-U,Naqi Logix Inc.,1902337,2026-08-11,edgar/data/1902337/0001213900-26-087502.txt
1-U,Naqi Logix Inc.,1902337,2026-08-21,edgar/data/1902337/0001213900-26-092316.txt
1-U,"Nok Therapeutics, Inc.",2038166,2026-07-15,edgar/data/2038166/0001213900-26-078262.txt
1-U,Old Glory Holding Co,2016561,2026-08-25,edgar/data/2016561/0001493152-26-040027.txt
1-U,Old Glory Holding Co,2016561,2026-08-27,edgar/data/2016561/0001493152-26-040347.txt
1-U,Old Glory Holding Co,2016561,2026-08-27,edgar/data/2016561/0001493152-26-040349.txt
1-U,"RSE Collection, LLC",1688804,2026-07-21,edgar/data/1688804/0001688804-26-000015.txt
1-U,"RSE Collection, LLC",1688804,2026-07-21,edgar/data/1688804/0001688804-26-000016.txt
1-U,"RSE Collection, LLC",1688804,2026-07-21,edgar/data/1688804/0001688804-26-000017.txt
1-U,"RSE Collection, LLC",1688804,2026-07-21,edgar/data/1688804/0001688804-26-000018.txt
1-U,Rad Technologies Inc.,1810055,2026-07-01,edgar/data/1810055/0001493152-26-031597.txt
1-U,"RealtyMogul Apartment Growth REIT, Inc.",1699573,2026-09-09,edgar/data/1699573/0001493152-26-041823.txt
1-U,"RealtyMogul Income REIT, Inc.",1669664,2026-07-17,edgar/data/1669664/0001493152-26-033775.txt
1-U,"RealtyMogul Income REIT, Inc.",1669664,2026-08-06,edgar/data/1669664/0001493152-26-036395.txt
1-U,"RealtyMogul Income REIT, Inc.",1669664,2026-08-27,edgar/data/1669664/0001493152-26-040457.txt
1-U,"RealtyMogul Income REIT, Inc.",1669664,2026-09-09,edgar/data/1669664/0001493152-26-041825.txt
1-U,"Roots Real Estate Investment Community I, LLC",1866803,2026-07-02,edgar/data/1866803/0001493152-26-031858.txt
1-U,"Roots Real Estate Investment Community I, LLC",1866803,2026-07-13,edgar/data/1866803/0001493152-26-032995.txt
1-U,"Roots Real Estate Investment Community I, LLC",1866803,2026-08-06,edgar/data/1866803/0001493152-26-036317.txt
1-U,"Roots Real Estate Investment Community I, LLC",1866803,2026-09-02,edgar/data/1866803/0001493152-26-041171.txt
1-U,"Tranquil Healthcare Fund I, LLC",2096363,2026-07-28,edgar/data/2096363/0001683168-26-005798.txt
1-U,"WORTHY WEALTH, INC.",2007516,2026-07-10,edgar/data/2007516/0001493152-26-032834.txt
1-U,Wahed Real Estate Fund I LLC,2092195,2026-07-30,edgar/data/2092195/0001213900-26-083378.txt
1-U,Wahed Real Estate Fund I LLC,2092195,2026-09-08,edgar/data/2092195/0001213900-26-097982.txt
1-U,"Wellstreet Realty, Inc.",2041878,2026-08-24,edgar/data/2041878/0001493152-26-039806.txt
1-U,"Wellstreet Senior Living, Inc.",2054462,2026-08-24,edgar/data/2054462/0001493152-26-039810.txt
1-U,"Wellstreet Senior Living, Inc.",2054462,2026-09-01,edgar/data/2054462/0001493152-26-040917.txt
1-U,YS RE RAF I LLC,1878614,2026-07-07,edgar/data/1878614/0001104659-26-081302.txt
1-U,YS RE RAF I LLC,1878614,2026-07-08,edgar/data/1878614/0001104659-26-081780.txt
1-U/A,"Ei. Ventures, Inc.",1823182,2026-08-31,edgar/data/1823182/0001823182-26-000004.txt
1-U/A,Orthogonal Thinker Inc.,1728664,2026-08-31,edgar/data/1728664/0001823182-26-000004.txt
1-Z,"1812 Brewing Company, Inc.",884380,2026-09-09,edgar/data/884380/0001903596-26-000349.txt
1-Z,Ex-Im America Ltd,2043188,2026-09-11,edgar/data/2043188/0001477932-26-005536.txt
1-Z,"Global Interchange, Inc.",2083128,2026-08-25,edgar/data/2083128/0001096906-26-001302.txt
1-Z,"Metavesco, Inc.",924095,2026-08-18,edgar/data/924095/0001493152-26-038844.txt
1-Z,Musicow US Vol. 1 LLC,2048539,2026-09-01,edgar/data/2048539/0001493152-26-040984.txt
1-Z,"PARADYME FUND A II, LLC",2000719,2026-07-02,edgar/data/2000719/0001096906-26-001033.txt
1-Z,"VirExit Technologies, Inc.",1591615,2026-09-10,edgar/data/1591615/0001591615-26-000003.txt
1-Z-W,Old Glory Holding Co,2016561,2026-08-17,edgar/data/2016561/0001493152-26-038724.txt
1/A,24X National Exchange LLC,1931336,2026-07-22,edgar/data/1931336/9999999997-26-001252.txt
1/A,BOX Exchange LLC,1540528,2026-07-30,edgar/data/1540528/9999999997-26-001327.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-07-02,edgar/data/1476530/9999999997-26-001160.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-07-09,edgar/data/1476530/9999999997-26-001209.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-07-21,edgar/data/1476530/9999999997-26-001260.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-08-06,edgar/data/1476530/9999999997-26-001347.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-08-12,edgar/data/1476530/9999999997-26-001352.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-08-12,edgar/data/1476530/9999999997-26-001368.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-08-17,edgar/data/1476530/9999999997-26-001384.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-08-28,edgar/data/1476530/9999999997-26-001428.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-09-02,edgar/data/1476530/9999999997-26-001467.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-09-03,edgar/data/1476530/9999999997-26-001469.txt
1/A,"Cboe BYX Exchange, Inc.",1476530,2026-09-11,edgar/data/1476530/9999999997-26-001501.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-07-02,edgar/data/1417835/9999999997-26-001159.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-07-07,edgar/data/1417835/9999999997-26-001200.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-07-09,edgar/data/1417835/9999999997-26-001197.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-07-21,edgar/data/1417835/9999999997-26-001259.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-07-29,edgar/data/1417835/9999999997-26-001328.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-08-05,edgar/data/1417835/9999999997-26-001346.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-08-12,edgar/data/1417835/9999999997-26-001359.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-08-12,edgar/data/1417835/9999999997-26-001366.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-08-17,edgar/data/1417835/9999999997-26-001385.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-08-17,edgar/data/1417835/9999999997-26-001397.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-08-28,edgar/data/1417835/9999999997-26-001427.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-09-02,edgar/data/1417835/9999999997-26-001466.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-09-03,edgar/data/1417835/9999999997-26-001468.txt
1/A,"Cboe BZX Exchange, Inc.",1417835,2026-09-11,edgar/data/1417835/9999999997-26-001500.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-07-02,edgar/data/1455287/9999999997-26-001162.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-07-07,edgar/data/1455287/9999999997-26-001202.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-07-09,edgar/data/1455287/9999999997-26-001199.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-07-16,edgar/data/1455287/9999999997-26-001233.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-07-21,edgar/data/1455287/9999999997-26-001255.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-08-06,edgar/data/1455287/9999999997-26-001345.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-08-12,edgar/data/1455287/9999999997-26-001356.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-08-17,edgar/data/1455287/9999999997-26-001388.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-08-28,edgar/data/1455287/9999999997-26-001426.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-09-02,edgar/data/1455287/9999999997-26-001465.txt
1/A,"Cboe C2 Exchange, Inc.",1455287,2026-09-11,edgar/data/1455287/9999999997-26-001499.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-07-02,edgar/data/1473606/9999999997-26-001157.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-07-09,edgar/data/1473606/9999999997-26-001206.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-07-21,edgar/data/1473606/9999999997-26-001254.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-08-06,edgar/data/1473606/9999999997-26-001344.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-08-12,edgar/data/1473606/9999999997-26-001355.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-08-12,edgar/data/1473606/9999999997-26-001367.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-08-17,edgar/data/1473606/9999999997-26-001395.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-08-28,edgar/data/1473606/9999999997-26-001424.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-09-02,edgar/data/1473606/9999999997-26-001463.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-09-03,edgar/data/1473606/9999999997-26-001471.txt
1/A,"Cboe EDGA Exchange, Inc.",1473606,2026-09-11,edgar/data/1473606/9999999997-26-001497.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-07-02,edgar/data/1473845/9999999997-26-001161.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-07-09,edgar/data/1473845/9999999997-26-001212.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-07-16,edgar/data/1473845/9999999997-26-001232.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-07-21,edgar/data/1473845/9999999997-26-001249.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-07-21,edgar/data/1473845/9999999997-26-001261.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-08-06,edgar/data/1473845/9999999997-26-001342.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-08-12,edgar/data/1473845/9999999997-26-001358.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-08-12,edgar/data/1473845/9999999997-26-001369.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-08-17,edgar/data/1473845/9999999997-26-001396.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-08-19,edgar/data/1473845/9999999997-26-001403.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-08-28,edgar/data/1473845/9999999997-26-001423.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-09-02,edgar/data/1473845/9999999997-26-001462.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-09-03,edgar/data/1473845/9999999997-26-001470.txt
1/A,"Cboe EDGX Exchange, Inc.",1473845,2026-09-11,edgar/data/1473845/9999999997-26-001496.txt
1/A,"Cboe Exchange, Inc.",876663,2026-07-02,edgar/data/876663/9999999997-26-001156.txt
1/A,"Cboe Exchange, Inc.",876663,2026-07-07,edgar/data/876663/9999999997-26-001201.txt
1/A,"Cboe Exchange, Inc.",876663,2026-07-09,edgar/data/876663/9999999997-26-001205.txt
1/A,"Cboe Exchange, Inc.",876663,2026-07-16,edgar/data/876663/9999999997-26-001231.txt
1/A,"Cboe Exchange, Inc.",876663,2026-07-21,edgar/data/876663/9999999997-26-001250.txt
1/A,"Cboe Exchange, Inc.",876663,2026-08-06,edgar/data/876663/9999999997-26-001341.txt
1/A,"Cboe Exchange, Inc.",876663,2026-08-12,edgar/data/876663/9999999997-26-001360.txt
1/A,"Cboe Exchange, Inc.",876663,2026-08-17,edgar/data/876663/9999999997-26-001394.txt
1/A,"Cboe Exchange, Inc.",876663,2026-08-28,edgar/data/876663/9999999997-26-001425.txt
1/A,"Cboe Exchange, Inc.",876663,2026-09-02,edgar/data/876663/9999999997-26-001464.txt
1/A,"Cboe Exchange, Inc.",876663,2026-09-11,edgar/data/876663/9999999997-26-001498.txt
1/A,"Green Impact Exchange, LLC",2025123,2026-07-22,edgar/data/2025123/9999999997-26-001251.txt
1/A,"Green Impact Exchange, LLC",2025123,2026-07-24,edgar/data/2025123/9999999997-26-001272.txt
1/A,"Green Impact Exchange, LLC",2025123,2026-08-19,edgar/data/2025123/9999999997-26-001400.txt
1/A,Investors Exchange LLC,1653090,2026-08-10,edgar/data/1653090/9999999997-26-001337.txt
1/A,Investors Exchange LLC,1653090,2026-09-10,edgar/data/1653090/9999999997-26-001495.txt
1/A,"Long-Term Stock Exchange, Inc.",1757271,2026-07-09,edgar/data/1757271/9999999997-26-001219.txt
1/A,"Long-Term Stock Exchange, Inc.",1757271,2026-08-17,edgar/data/1757271/9999999997-26-001404.txt
1/A,"Long-Term Stock Exchange, Inc.",1757271,2026-09-10,edgar/data/1757271/9999999997-26-001491.txt
1/A,MEMX LLC,1792834,2026-08-10,edgar/data/1792834/9999999997-26-001325.txt
1/A,"MIAX Emerald, LLC",1752211,2026-07-08,edgar/data/1752211/9999999997-26-001211.txt
1/A,"MIAX Emerald, LLC",1752211,2026-07-21,edgar/data/1752211/9999999997-26-001257.txt
1/A,"MIAX Emerald, LLC",1752211,2026-07-30,edgar/data/1752211/9999999997-26-001334.txt
1/A,"MIAX Emerald, LLC",1752211,2026-08-12,edgar/data/1752211/9999999997-26-001354.txt
1/A,"MIAX Emerald, LLC",1752211,2026-08-19,edgar/data/1752211/9999999997-26-001401.txt
1/A,"MIAX Emerald, LLC",1752211,2026-09-08,edgar/data/1752211/9999999997-26-001485.txt
1/A,"MIAX PEARL, LLC",1683823,2026-07-08,edgar/data/1683823/9999999997-26-001198.txt
1/A,"MIAX PEARL, LLC",1683823,2026-07-21,edgar/data/1683823/9999999997-26-001253.txt
1/A,"MIAX PEARL, LLC",1683823,2026-07-30,edgar/data/1683823/9999999997-26-001336.txt
1/A,"MIAX PEARL, LLC",1683823,2026-08-12,edgar/data/1683823/9999999997-26-001357.txt
1/A,"MIAX PEARL, LLC",1683823,2026-08-19,edgar/data/1683823/9999999997-26-001392.txt
1/A,"MIAX PEARL, LLC",1683823,2026-09-08,edgar/data/1683823/9999999997-26-001488.txt
1/A,"MIAX Sapphire, LLC",1997367,2026-07-08,edgar/data/1997367/9999999997-26-001203.txt
1/A,"MIAX Sapphire, LLC",1997367,2026-07-21,edgar/data/1997367/9999999997-26-001256.txt
1/A,"MIAX Sapphire, LLC",1997367,2026-07-30,edgar/data/1997367/9999999997-26-001340.txt
1/A,"MIAX Sapphire, LLC",1997367,2026-08-12,edgar/data/1997367/9999999997-26-001361.txt
1/A,"MIAX Sapphire, LLC",1997367,2026-08-19,edgar/data/1997367/9999999997-26-001391.txt
1/A,"MIAX Sapphire, LLC",1997367,2026-09-08,edgar/data/1997367/9999999997-26-001487.txt
1/A,MX2 LLC,2047726,2026-08-10,edgar/data/2047726/9999999997-26-001329.txt
1/A,"Miami International Securities Exchange, LLC",1556279,2026-07-08,edgar/data/1556279/9999999997-26-001210.txt
1/A,"Miami International Securities Exchange, LLC",1556279,2026-07-21,edgar/data/1556279/9999999997-26-001258.txt
1/A,"Miami International Securities Exchange, LLC",1556279,2026-07-30,edgar/data/1556279/9999999997-26-001335.txt
1/A,"Miami International Securities Exchange, LLC",1556279,2026-08-12,edgar/data/1556279/9999999997-26-001353.txt
1/A,"Miami International Securities Exchange, LLC",1556279,2026-08-19,edgar/data/1556279/9999999997-26-001393.txt
1/A,"Miami International Securities Exchange, LLC",1556279,2026-09-08,edgar/data/1556279/9999999997-26-001486.txt
1/A,"NASDAQ GEMX, LLC",1570839,2026-07-10,edgar/data/1570839/9999999997-26-001207.txt
1/A,"NASDAQ GEMX, LLC",1570839,2026-08-11,edgar/data/1570839/9999999997-26-001330.txt
1/A,"NASDAQ ISE, LLC",1394565,2026-07-10,edgar/data/1394565/9999999997-26-001208.txt
1/A,"NASDAQ ISE, LLC",1394565,2026-08-11,edgar/data/1394565/9999999997-26-001333.txt
1/A,"NASDAQ MRX, LLC",1652844,2026-07-10,edgar/data/1652844/9999999997-26-001217.txt
1/A,"NASDAQ MRX, LLC",1652844,2026-08-11,edgar/data/1652844/9999999997-26-001339.txt
1/A,NEW YORK STOCK EXCHANGE LLC,876661,2026-07-09,edgar/data/876661/9999999997-26-001204.txt
1/A,NEW YORK STOCK EXCHANGE LLC,876661,2026-08-06,edgar/data/876661/9999999997-26-001324.txt
1/A,NYSE AMERICAN LLC,1143313,2026-07-09,edgar/data/1143313/9999999997-26-001214.txt
1/A,NYSE AMERICAN LLC,1143313,2026-08-06,edgar/data/1143313/9999999997-26-001326.txt
1/A,"NYSE TEXAS, INC.",876882,2026-07-09,edgar/data/876882/9999999997-26-001213.txt
1/A,Nasdaq PHLX LLC,876798,2026-07-10,edgar/data/876798/9999999997-26-001216.txt
1/A,Nasdaq PHLX LLC,876798,2026-08-11,edgar/data/876798/9999999997-26-001332.txt
1/A,Nasdaq Stock Market LLC,1354457,2026-07-10,edgar/data/1354457/9999999997-26-001215.txt
1/A,Nasdaq Stock Market LLC,1354457,2026-08-11,edgar/data/1354457/9999999997-26-001338.txt
1/A,"Nasdaq Texas, LLC",876796,2026-07-10,edgar/data/876796/9999999997-26-001218.txt
1/A,"Nasdaq Texas, LLC",876796,2026-08-11,edgar/data/876796/9999999997-26-001331.txt
10-12B,ALEXANDER TECH CORP,1347491,2026-07-30,edgar/data/1347491/0001347491-26-000004.txt
10-12B,"MSGS Spinco, Inc.",2132873,2026-08-14,edgar/data/2132873/0001193125-26-352589.txt
10-12B,"Private Bancorp of America, Inc.",1705284,2026-07-13,edgar/data/1705284/0001193125-26-302001.txt
10-12B,West Coast Community Bancorp,2105965,2026-08-31,edgar/data/2105965/0001628280-26-059592.txt
10-12B/A,ADI GLOBAL DISTRIBUTION INC.,2105139,2026-07-01,edgar/data/2105139/0001213900-26-074253.txt
10-12B/A,"BioStem Technologies, Inc.",1658678,2026-07-24,edgar/data/1658678/0001213900-26-081252.txt
10-12B/A,"BioStem Technologies, Inc.",1658678,2026-08-04,edgar/data/1658678/0001213900-26-084943.txt
10-12B/A,"MSGS Spinco, Inc.",2132873,2026-09-03,edgar/data/2132873/0001193125-26-381915.txt
10-12B/A,"Private Bancorp of America, Inc.",1705284,2026-07-17,edgar/data/1705284/0001193125-26-307732.txt
10-12B/A,Vylor Inc.,2128626,2026-08-14,edgar/data/2128626/0001193125-26-352605.txt
10-12G,Angel Oak Residential Evergreen Trust,2147245,2026-08-21,edgar/data/2147245/0001104659-26-099680.txt
10-12G,"BIOMOLECULAR LIFE HOLDINGS, INC.",1091326,2026-08-26,edgar/data/1091326/0001493152-26-040114.txt
10-12G,"BioStem Technologies, Inc.",1658678,2026-07-10,edgar/data/1658678/0001213900-26-076888.txt
10-12G,Broad Capital Acquisition Corp,1865120,2026-08-13,edgar/data/1865120/0001493152-26-037472.txt
10-12G,Dance Emotion Studios Inc.,2125703,2026-07-21,edgar/data/2125703/0001640334-26-001219.txt
10-12G,"Feel The World, Inc.",1690455,2026-07-24,edgar/data/1690455/0001079973-26-000972.txt
10-12G,G-INFRA LP,2060192,2026-07-31,edgar/data/2060192/0001628280-26-051347.txt
10-12G,G-Private Equity LP,2060316,2026-07-31,edgar/data/2060316/0001628280-26-051349.txt
10-12G,JS BEAUTY LAND NETWORK TECHNOLOGY INC,1745931,2026-07-29,edgar/data/1745931/0001493152-26-035086.txt
10-12G,Leach John Peter,2088960,2026-07-22,edgar/data/2088960/0002088960-26-000008.txt
10-12G,Macquarie Infrastructure Income Opportunities Fund,2050809,2026-07-31,edgar/data/2050809/0001104659-26-089138.txt
10-12G,"Platinum SpinCo, Inc.",2134183,2026-07-02,edgar/data/2134183/0001193125-26-293551.txt
10-12G,SLR Secured Specialty Lending Fund,2136418,2026-07-14,edgar/data/2136418/0001193125-26-303268.txt
10-12G,Third Point Private Capital Income Fund,2122354,2026-07-16,edgar/data/2122354/0001104659-26-084298.txt
10-12G,Third Point Private Capital Income Fund,2122354,2026-08-21,edgar/data/2122354/0001104659-26-099655.txt
10-12G/A,"B-Scada, Inc.",1341878,2026-07-28,edgar/data/1341878/0001493152-26-035046.txt
10-12G/A,"B-Scada, Inc.",1341878,2026-08-05,edgar/data/1341878/0001493152-26-036192.txt
10-12G/A,"B-Scada, Inc.",1341878,2026-08-17,edgar/data/1341878/0001493152-26-038756.txt
10-12G/A,CIFC Direct Lending Evergreen Fund,2056516,2026-07-17,edgar/data/2056516/0001193125-26-307369.txt
10-12G/A,Core University Living Real Estate Income Trust,2119505,2026-07-15,edgar/data/2119505/0001193125-26-304935.txt
10-12G/A,Fidelity Private Credit Co II LLC,2112554,2026-07-24,edgar/data/2112554/0001193125-26-315714.txt
10-12G/A,Leach John Peter,2088960,2026-09-03,edgar/data/2088960/0002088960-26-000009.txt
10-12G/A,"Macquarie Energy Transition Infrastructure Fund, L.P.",2062936,2026-07-30,edgar/data/2062936/0001213900-26-083228.txt
10-12G/A,"Platinum SpinCo, Inc.",2134183,2026-08-05,edgar/data/2134183/0001193125-26-335481.txt
10-12G/A,SLR Secured Specialty Lending Fund,2136418,2026-08-11,edgar/data/2136418/0001193125-26-343764.txt
10-12G/A,SLR Secured Specialty Lending Fund,2136418,2026-08-13,edgar/data/2136418/0001193125-26-348986.txt
