workstream,feature,target,window,note,n,wf_n,scored_from,scored_to,r,perm_p,ratio_vs_naive,ratio_vs_expanding_mean,mean_vs_naive,jk_min,jk_max,jk_n_below_1,final_slope,slope_sign_stable,target_distinct_values
R,hi_vr_supply_yoy_withinvintage_lag1,total_nights_yoy,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,0.3996495951226329,0.27472527472527475,0.5521792248607227,0.89526432174125,0.6167778738091095,0.47545793624731447,1.007678811752697,5.0,0.1016849532783091,True,6
R,hi_vr_supply_yoy_withinvintage_lag1,na_nights_yoy_mid,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,-0.26595458815742185,0.42957042957042957,1.4123989085259971,1.2063544641592723,1.170799255515932,1.2122972829368583,1.6164127361663811,0.0,-0.07758134738939397,False,10
R,hi_vr_supply_yoy_withinvintage_lag1,na_nights_yoy_mid,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,-0.26595458815742185,0.4325674325674326,1.4123989085259971,1.0925419874738695,1.2927639621353937,1.2122972829368583,1.6164127361663811,0.0,-0.07758134738939397,False,6
R,hi_vr_supply_yoy_withinvintage_lag1,na_nights_yoy_mid,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.2577967133245192,0.45054945054945056,1.427417829116817,1.0443412965117522,1.3668116293826496,1.2073384207198983,1.6569906232919336,0.0,-0.0782463581598962,False,3
R,hi_vr_supply_yoy_withinvintage_m1,total_nights_yoy,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,0.515933774454762,0.08291708291708291,1.227350683667138,0.3180308112048954,3.8592194228514596,0.8953187320821571,1.7266812318567335,1.0,0.2737038171705018,True,14
R,hi_vr_supply_yoy_withinvintage_m1,total_nights_yoy,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,0.515933774454762,0.06893106893106893,1.227350683667138,1.0662373573706168,1.1511045595830867,0.8953187320821571,1.7266812318567335,1.0,0.2737038171705018,True,10
R,hi_vr_supply_yoy_withinvintage_m1,total_nights_yoy,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,0.11319832758075969,0.7532467532467533,0.8896896072373768,1.4424797727305185,0.6167778738091095,0.3955880281790681,1.886039012925307,5.0,0.17493683309959668,True,6
R,hi_vr_supply_yoy_withinvintage_m1,na_nights_yoy_mid,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.13344504249216685,0.6773226773226774,1.5861780328631696,1.269557006865382,1.2493948867877507,1.1966313775691413,1.883043304894166,0.0,0.10661590278548012,True,10
R,hi_vr_supply_yoy_withinvintage_m1,na_nights_yoy_mid,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.13344504249216685,0.6673326673326674,1.5861780328631696,1.239142465445237,1.2800610721489873,1.1966313775691413,1.883043304894166,0.0,0.10661590278548012,True,6
R,hi_vr_supply_yoy_withinvintage_m1,na_nights_yoy_mid,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.38804779654348576,0.2597402597402597,1.5926160377467509,1.1652052144640377,1.3668116293826496,1.3575888875221755,1.8792193980824576,0.0,0.009427807734794867,False,3
R,hi_vr_adr_yoy_withinvintage_full,total_nights_yoy,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.450579849599875,0.14685314685314685,1.2426001252551124,0.32198224280727555,3.8592194228514596,0.9740592700638149,1.6982969367331529,1.0,-0.10983963017042128,True,14
R,hi_vr_adr_yoy_withinvintage_full,total_nights_yoy,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.450579849599875,0.13486513486513488,1.2426001252551124,1.07948501716053,1.1511045595830867,0.9740592700638149,1.6982969367331529,1.0,-0.10983963017042128,True,10
R,hi_vr_adr_yoy_withinvintage_full,total_nights_yoy,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.18027519082347837,0.6513486513486514,0.7262139823935971,1.1774319625129057,0.6167778738091095,0.5425300913949453,1.3127056683793519,5.0,-0.03650408690674696,False,6
R,hi_vr_adr_yoy_withinvintage_full,na_nights_yoy_mid,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.43008439871226767,0.16983016983016982,1.5690942150921126,1.255883333352134,1.2493948867877507,1.1512765285879514,1.8587439292719758,0.0,-0.15736291655922344,True,10
R,hi_vr_adr_yoy_withinvintage_full,na_nights_yoy_mid,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.43008439871226767,0.15584415584415584,1.5690942150921126,1.2257963695887506,1.2800610721489873,1.1512765285879514,1.8587439292719758,0.0,-0.15736291655922344,True,6
R,hi_vr_adr_yoy_withinvintage_full,na_nights_yoy_mid,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.3918417490640996,0.2547452547452547,1.4746385686584302,1.0788893926257292,1.3668116293826496,1.1888313278806837,1.7559206399369693,0.0,-0.14397373967859783,False,3
R,hi_vr_adr_yoy_withinvintage_lag1,total_nights_yoy,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,-0.2676050966797053,0.3866133866133866,1.2969923322936,0.38342232551508354,3.382672958730926,0.7640008721796866,1.7119201255113246,1.0,-0.04304758980621304,False,14
R,hi_vr_adr_yoy_withinvintage_lag1,total_nights_yoy,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,-0.2676050966797053,0.4205794205794206,1.2969923322936,1.315321793552791,0.986064656307654,0.7640008721796866,1.7119201255113246,1.0,-0.04304758980621304,False,10
R,hi_vr_adr_yoy_withinvintage_lag1,total_nights_yoy,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.11260307633139263,0.7642357642357642,0.8959955369147031,1.4527037608875224,0.6167778738091095,0.7577703653174,1.323020854593263,5.0,0.0017669968488058505,True,6
R,hi_vr_adr_yoy_withinvintage_lag1,na_nights_yoy_mid,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,-0.24675178740978232,0.4435564435564436,1.4704374094857666,1.2559261569036395,1.170799255515932,1.273046243077767,1.739001092058317,0.0,-0.017276140073268834,False,10
R,hi_vr_adr_yoy_withinvintage_lag1,na_nights_yoy_mid,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,-0.24675178740978232,0.4865134865134865,1.4704374094857666,1.1374368814063252,1.2927639621353937,1.273046243077767,1.739001092058317,0.0,-0.017276140073268834,False,6
R,hi_vr_adr_yoy_withinvintage_lag1,na_nights_yoy_mid,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.2880280118617157,0.4205794205794206,1.6597690853538316,1.21433637940548,1.3668116293826496,1.4423338439644444,2.027903722809988,0.0,-0.02376353789575506,False,3
R,hi_vr_adr_yoy_withinvintage_m1,total_nights_yoy,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.30338631054203935,0.32867132867132864,1.0485878799250699,0.2717098368950217,3.8592194228514596,0.8540583727201732,1.3499034429082741,2.0,-0.05089229451521488,True,14
R,hi_vr_adr_yoy_withinvintage_m1,total_nights_yoy,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.30338631054203935,0.3086913086913087,1.0485878799250699,0.9109406015252456,1.1511045595830867,0.8540583727201732,1.3499034429082741,2.0,-0.05089229451521488,True,10
R,hi_vr_adr_yoy_withinvintage_m1,total_nights_yoy,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.14191173560935422,0.7002997002997003,0.8688472564053209,1.4086874599431982,0.6167778738091095,0.6812881934227897,1.5418784530339882,5.0,-0.004407030698475413,False,6
R,hi_vr_adr_yoy_withinvintage_m1,na_nights_yoy_mid,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.30519167061494923,0.3176823176823177,1.2391132701273366,0.9917707229562556,1.2493948867877507,1.0812476956864268,1.4077333154833267,0.0,-0.04059927043373522,False,10
R,hi_vr_adr_yoy_withinvintage_m1,na_nights_yoy_mid,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.30519167061494923,0.3206793206793207,1.2391132701273366,0.9680110559468019,1.2800610721489873,1.0812476956864268,1.4077333154833267,0.0,-0.04059927043373522,False,6
R,hi_vr_adr_yoy_withinvintage_m1,na_nights_yoy_mid,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.3444300468738818,0.3046953046953047,1.5606488266638063,1.1418170529970597,1.3668116293826496,1.3313028698958498,1.9110999652810117,0.0,-0.03630814438975382,False,3
R,hi_vr_occ_pts_withinvintage_full,total_nights_yoy,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.45707059282297485,0.12387612387612387,1.066010394504173,0.2762243546433363,3.8592194228514596,0.9026780929423359,1.4988404447145403,2.0,-0.4439509795087233,True,14
R,hi_vr_occ_pts_withinvintage_full,total_nights_yoy,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.45707059282297485,0.14785214785214784,1.066010394504173,0.9260760767816492,1.1511045595830867,0.9026780929423359,1.4988404447145403,2.0,-0.4439509795087233,True,10
R,hi_vr_occ_pts_withinvintage_full,total_nights_yoy,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,0.19629040695292524,0.5674325674325674,1.7829233189229543,2.890705705624522,0.6167778738091095,1.1451866954626786,1.8529963324709227,0.0,-0.02098544962556184,False,6
R,hi_vr_occ_pts_withinvintage_full,na_nights_yoy_mid,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,0.06263241910749916,0.8461538461538461,1.6516918759234882,1.321993465308683,1.2493948867877507,1.3091130703765377,1.9573521955767659,0.0,-0.23731445360651748,True,10
R,hi_vr_occ_pts_withinvintage_full,na_nights_yoy_mid,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,0.06263241910749916,0.8611388611388612,1.6516918759234882,1.2903227133925734,1.2800610721489873,1.3091130703765377,1.9573521955767659,0.0,-0.23731445360651748,True,6
R,hi_vr_occ_pts_withinvintage_full,na_nights_yoy_mid,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,0.48644051954257517,0.16383616383616384,1.8943691037792683,1.3859767235335139,1.3668116293826496,1.470226880275125,2.2565435497355018,0.0,0.22595676658953062,True,3
R,hi_vr_occ_pts_withinvintage_lag1,total_nights_yoy,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,-0.6840210958000722,0.01098901098901099,0.6502319729736401,0.19222430926860484,3.382672958730926,0.4500982522122472,0.8971966561157562,7.0,-0.40798484580986843,True,14
R,hi_vr_occ_pts_withinvintage_lag1,total_nights_yoy,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,-0.6840210958000722,0.028971028971028972,0.6502319729736401,0.6594212345146325,0.986064656307654,0.4500982522122472,0.8971966561157562,7.0,-0.40798484580986843,True,10
R,hi_vr_occ_pts_withinvintage_lag1,total_nights_yoy,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.5044168470305561,0.15784215784215785,0.5225496030564403,0.8472249496066835,0.6167778738091095,0.41265263453002493,1.1289452492753056,5.0,-0.41373229015269786,True,6
R,hi_vr_occ_pts_withinvintage_lag1,na_nights_yoy_mid,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,0.19984152635320152,0.5594405594405595,1.368241216685331,1.1686386118194045,1.170799255515932,1.1510526827874261,1.6084698093796217,0.0,0.09017189933661948,False,10
R,hi_vr_occ_pts_withinvintage_lag1,na_nights_yoy_mid,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),11,7,4Q24,2Q26,0.19984152635320152,0.5524475524475524,1.368241216685331,1.0583844048570659,1.2927639621353937,1.1510526827874261,1.6084698093796217,0.0,0.09017189933661948,False,6
R,hi_vr_occ_pts_withinvintage_lag1,na_nights_yoy_mid,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,0.22562784187672735,0.5524475524475524,1.711209929768454,1.2519720296361243,1.3668116293826496,1.530477218737832,2.025198110666401,0.0,0.1850375292136499,False,3
R,hi_vr_occ_pts_withinvintage_m1,total_nights_yoy,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.6324889959533397,0.03396603396603397,0.8216843929503687,0.21291466043235527,3.8592194228514596,0.6279008581245976,1.139781644963906,7.0,-0.38450407695487016,True,14
R,hi_vr_occ_pts_withinvintage_m1,total_nights_yoy,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.6324889959533397,0.03396603396603397,0.8216843929503687,0.7138225507924065,1.1511045595830867,0.6279008581245976,1.139781644963906,7.0,-0.38450407695487016,True,10
R,hi_vr_occ_pts_withinvintage_m1,total_nights_yoy,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,-0.023442284375952773,0.9470529470529471,0.8360248094934798,1.3554714671107453,0.6167778738091095,0.588519179183271,1.6928316001522024,5.0,-0.302530426247517,True,6
R,hi_vr_occ_pts_withinvintage_m1,na_nights_yoy_mid,2022Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.1889467496809515,0.5724275724275725,1.6495493246336634,1.320278594123854,1.2493948867877507,1.2130925807647257,1.9648398851063926,0.0,-0.30937744876801787,True,10
R,hi_vr_occ_pts_withinvintage_m1,na_nights_yoy_mid,2023Q1+,R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),12,8,3Q24,2Q26,-0.1889467496809515,0.5954045954045954,1.6495493246336634,1.2886489250582185,1.2800610721489873,1.2130925807647257,1.9648398851063926,0.0,-0.30937744876801787,True,6
R,hi_vr_occ_pts_withinvintage_m1,na_nights_yoy_mid,2024Q1+ (reviewer),R re-test: Hawaii VR within-vintage y/y from P's 2023-06+ cache (V said history starts 2024-01),10,6,1Q25,2Q26,0.21102689035524322,0.5534465534465535,1.7000090830819936,1.2437771573906202,1.3668116293826496,1.0990017700904022,2.067657710089244,0.0,-0.42779320063945603,True,3
R,bcb_viagens_mensal_despesa_full,latam_nights_yoy_mid,2022Q1+,"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal)",16,12,3Q23,2Q26,0.8632323021769661,0.000999000999000999,0.7305686166252837,0.5670578761502241,1.2883492979325848,0.6097910843176882,0.8687875064821587,12.0,0.09408678780934351,True,8
R,bcb_viagens_mensal_despesa_full,latam_nights_yoy_mid,2023Q1+,"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal)",14,10,1Q24,2Q26,0.6699489399934042,0.008991008991008992,0.7457196153829612,0.7770511154546447,0.9596789716293608,0.653417152882521,0.8676922436705351,10.0,0.14383502611824336,True,6
R,bcb_viagens_mensal_despesa_full,latam_nights_yoy_mid,2024Q1+ (reviewer),"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal)",10,6,1Q25,2Q26,0.21760972466414547,0.5314685314685315,0.8532444162700071,1.1248623167028804,0.7585323142222232,0.6795501854816859,1.0129715771911973,4.0,0.06447767310225738,True,3
R,bcb_viagens_mensal_despesa_lag1,latam_nights_yoy_mid,2022Q1+,"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal) (lag1)",16,12,3Q23,2Q26,0.8335630148306855,0.000999000999000999,0.8341522485847471,0.6474581465781928,1.2883492979325848,0.7259868912454697,1.0063058857317793,11.0,0.05320567691033842,True,8
R,bcb_viagens_mensal_despesa_lag1,latam_nights_yoy_mid,2023Q1+,"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal) (lag1)",14,10,1Q24,2Q26,0.5194548669326874,0.04995004995004995,0.9024662616420454,0.9403834910645393,0.9596789716293608,0.7999871105283026,1.117789175790715,9.0,0.058984165601413646,False,6
R,bcb_viagens_mensal_despesa_lag1,latam_nights_yoy_mid,2024Q1+ (reviewer),"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal) (lag1)",10,6,1Q25,2Q26,0.3410620344462806,0.3386613386613387,0.7735872273480381,1.019847424880312,0.7585323142222232,0.5439433767535581,0.9183550285066101,6.0,0.11588966704030824,True,3
R,bcb_viagens_mensal_despesa_m1,latam_nights_yoy_mid,2022Q1+,"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal) (m1)",16,12,3Q23,2Q26,0.7889080791020197,0.000999000999000999,0.731576701141332,0.5678403382648586,1.2883492979325848,0.6384187301699493,0.8397443785551675,12.0,0.06814124182284968,True,8
R,bcb_viagens_mensal_despesa_m1,latam_nights_yoy_mid,2023Q1+,"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal) (m1)",14,10,1Q24,2Q26,0.5453600746341374,0.04595404595404595,0.862308275480634,0.8985382622447078,0.9596789716293608,0.7444511126258747,1.0628374066226915,9.0,0.0532107836019161,False,6
R,bcb_viagens_mensal_despesa_m1,latam_nights_yoy_mid,2024Q1+ (reviewer),"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal) (m1)",10,6,1Q25,2Q26,0.3491985740720614,0.2947052947052947,0.7433014607998725,0.9799206267989149,0.7585323142222232,0.4845112703183507,0.884852855160817,6.0,0.0950900706615024,True,3
R,bcb_viagens_mensal_despesa_full,total_nights_yoy,2022Q1+,"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal)",18,14,1Q23,2Q26,0.8432219893963152,0.000999000999000999,0.8256085045737078,0.2106623955892071,3.9191071679619993,0.6837927037949543,1.0054536831276206,13.0,0.14027455820492912,True,14
R,bcb_viagens_mensal_despesa_full,total_nights_yoy,2023Q1+,"R gap: BCB BoP travel viagens_mensal_despesa (USD, nominal)",14,10,1Q24,2Q26,0.7640576667183192,0.003996003996003996,0.7886835402824576,0.5710438565557132,1.3811260400198537,0.7242392286496269,0.9598341373161231,10.0,0.19140907201077195,True,10
