cik,Company Name,SIC,State location,State of Inc,Fiscal Year End
1517393,Epicor Software Corp,7372,TX,,1231
1538123,"IFAN FINANCIAL, INC.",7372,CA,NV,0831
1301031,Demandware Inc,7371,MA,DE,1231
1349454,"TRULIA, INC.",7374,CA,DE,1231
1383871,"LIFELOCK, INC.",7374,AZ,DE,1231
1420850,"ExactTarget, Inc.",7372,IN,DE,1231
1518041,"Sonant Systems, Inc.",7374,FL,NV,1231
1524083,ChatChing Inc.,7374,FL,FL,0930
1538329,"UBIQUITY, INC.",7374,CA,NV,1231
1295456,"SECURE DIGITAL, INC.",7372,NY,,1130
1528749,San Lotus Holding Inc,4700,CA,NV,1231
1529133,"chatAND, Inc.",7372,NY,NV,1231
1531537,"BREF HR, LLC",7011,NY,DE,1231
1540160,Cynk Technology Corp.,7374,D1,NV,1231
1540400,E2open Inc,7372,CA,DE,0228
1546392,Gawk Inc.,7370,CA,NV,0131
1551510,"Revel AC, Inc.",7011,NJ,DE,1231
890264,EXA CORP,7372,MA,MA,0131
1527974,"Wellness Matrix Group, Inc.",7372,CA,NV,0430
1554947,Interups Inc,7374,NY,NV,0531
1557565,"AMI JAMES BRANDS, INC.",7370,FL,NV,0630
1536643,Webfolio Inc.,7372,G8,DE,1231
1547521,"Engage Mobility, Inc",7374,AZ,FL,0630
1555214,"Wally World Media, Inc",7374,NV,NV,1231
1556753,"3D PIONEER SYSTEMS, INC.",7372,C3,NV,0630
1565337,Textura Corp,7372,IL,DE,1231
1029581,Modsys International Ltd,7371,TX,L3,1231
1122897,CVENT INC,7372,VA,DE,1231
1477200,Rocket Fuel Inc.,7370,CA,DE,1231
1484504,Gigamon Inc.,7374,CA,DE,1231
1490660,"Marketo, Inc.",7372,CA,DE,1231
1526160,Fleetmatics Group Ltd,7372,MA,L2,1231
1562594,"Liquid Holdings Group, Inc.",7372,NJ,DE,1231
1562738,"Apptigo International, Inc.",7372,FL,NV,1231
1566897,"Diamond Resorts International, Inc.",7011,NV,DE,1231
1568427,"Global Tech Solutions, Inc.",7372,CA,NV,1231
1571116,Truven Holding Corp.,7374,MI,DE,1231
1571117,Truven Health Analytics Inc.,7374,MI,DE,1231
1575319,Ancestry.com LLC,7374,UT,DE,1231
1575879,Caesars Acquisition Co,7011,NV,DE,1231
1313911,Rally Software Development Corp,7372,CO,DE,0131
1562872,"Equisource Hotel Fund I, LLP",7011,NV,NV,1231
1563699,Covisint Corp,7374,MI,MI,0331
1565700,"HUTN, Inc.",7374,OH,CO,1231
1574300,"MobilityPay Holdings, Inc.",7372,CA,NV,0331
1585755,Arias Intel Corp.,7372,FL,NV,0331
1519450,Discount Coupons Corp,7374,FL,FL,1231
1586300,CHC Group Ltd.,4522,A1,E9,0430
1581094,ILoadApp,7372,1S,NV,0531
1581378,"CHANGING TECHNOLOGIES, INC.",7372,TX,NV,0630
1161315,YODLEE INC,7372,CA,DE,1231
1211759,CONNECTURE INC,7372,WI,DE,1231
1328015,Imprivata Inc,7372,MA,,1231
1358483,"Everyday Health, Inc.",7374,NY,DE,1231
1412043,"OPOWER, INC.",7372,VA,DE,1231
1449278,TUBEMOGUL INC,7372,CA,CA,1231
1580676,"LF George Holdings, Inc.",6531,CA,DE,1231
1591157,"GENTECH HOLDINGS, INC.",7372,NY,CO,1031
1592592,WORLDS MALL INC,7374,NV,,
1594617,La Quinta Holdings Inc.,7011,TX,DE,1231
1595262,"IMS Health Holdings, Inc.",7374,CT,,1231
1598323,AGRO CAPITAL MANAGEMENT CORP.,4700,NV,NV,1231
1606965,"Las Vegas Resort Investment Company, LLC.",7011,NV,DE,1231
1610532,"Hortonworks, Inc.",7372,CA,DE,1231
1611019,CALEMINDER INC,7370,MD,MD,1231
1614436,Virgin America Inc.,4512,CA,DE,1231
941436,MODERN HOLDINGS Inc,7372,NJ,,
1517956,STUART KING CAPITAL CORP,7374,CO,,1231
1576575,"GAMING ENTERTAINMENT INTERNATIONAL, INC.",7011,NV,NV,1231
1595326,3D Total Solutions Inc.,7370,CT,DE,1231
1605024,"IDdriven, Inc.",7372,CA,NV,1231
1610979,"Caesars Entertainment Resort Properties, LLC",7011,NV,DE,1231
1618930,MP Ventures Inc,6531,NY,NV,1231
1619174,BLOCKHOLD CAPITAL CORP,7374,CA,NV,1231
1622822,"Propel Media, Inc.",7374,CA,,1231
1587285,"ENTERPRISE ENERGY, INC.",7372,NV,NV,0531
1605931,UNIVERSAL POWER INDUSTRY Corp,7371,NY,WY,1231
1324772,Apigee Corp,7372,CA,DE,0731
1555877,Boomer Ventures Inc.,7370,R1,NV,0731
1458962,"MINDBODY, Inc.",7374,CA,DE,1231
1607551,ADEPTPROS INC,7371,AZ,NV,0331
1610607,Jiucaitong Group Ltd,7374,F4,NV,1231
1613489,"Lockbox Link, Inc.",7372,NV,NV,1231
1621697,NATURAL HEALTH FARM HOLDINGS INC,7374,N8,NV,0930
1625095,Global Smart Capital Corp.,7372,K3,NV,1130
1628871,"Tempus Applied Solutions Holdings, Inc.",4700,VA,DE,1231
1634912,INTELLIGENT CLOUD RESOURCES INC.,7374,CA,NV,1231
1634942,Broke Out Inc.,7372,2M,NV,1231
1635863,"Caesars Resort Collection, LLC",7011,NV,DE,1231
1322554,Xactly Corp,7372,CA,DE,0131
1587063,"IMC Holdings, Inc.",7372,TX,NV,1231
1611046,International Endeavors Corp,7000,CA,NV,1231
1613011,Code Rebel Corp,7372,HI,DE,1231
1634413,EvaMedia Corp,7374,CA,DE,1231
1641129,"LookSmart Group, Inc.",7374,CA,NV,1231
1658433,eMedia Group Inc.,7372,NY,NV,1231
1649676,Global Quest Ltd.,7374,M5,NV,0430
1609472,GH Capital Inc.,7372,FL,,0731
1655349,"Messagebgone, Inc.",7372,NV,NV,0831
1656053,TRAQER CORP,7372,F4,NV,0630
1669513,APP Incline Corp,7372,CA,,0930
1419625,Apptio Inc,7372,WA,DE,1231
1656239,"Pinnacle Entertainment, Inc.",7011,NV,DE,1231
1665658,"CommerceHub, Inc.",7372,NY,DE,1231
1687505,Sinorama Corp,4700,A8,FL,1231
1627631,"Global Gard, Inc.",7370,NV,NV,1231
1640997,"Eternal Speech, Inc.",7372,NV,NV,0228
1670538,MON SPACE NET INC.,7370,NV,,1231
1662706,"TRUPAL MEDIA, INC.",7372,FL,FL,0331
1374684,"MULESOFT, INC",7372,CA,DE,1231
1477425,"SendGrid, Inc.",7372,CO,DE,1231
1697152,"ConvergeOne Holdings, Inc.",7372,MN,DE,1231
1554875,"Tintri, Inc.",7374,CA,DE,1231
1688667,Frankly Inc,7370,CA,A1,1231
1699683,Longfin Corp,7374,NJ,DE,0331
1699759,Pay My Time Ltd,7372,X0,X0,1231
1703975,"RISB Properties, Inc.",7370,MA,NV,0331
1267919,SIGNATURE DEVICES INC,7372,WY,DE,1231
1286139,"LEGALZOOM.COM, INC.",7374,CA,DE,1231
1315098,Roblox Corp,7372,CA,DE,
1432133,KALTURA INC,7372,NY,,1231
1454938,Outbrain Inc.,7370,NY,,
1462056,"Backblaze, Inc.",7372,CA,DE,
1476840,"Expensify, Inc.",7372,OR,DE,1231
1496963,"Squarespace, Inc.",7372,NY,DE,1231
1522540,"Marqeta, Inc.",7372,CA,,1231
1529274,"ALKAMI TECHNOLOGY, INC.",7372,TX,DE,1231
1543916,"ForgeRock, Inc.",7372,CA,DE,1231
1544522,Freshworks Inc.,7372,CA,DE,1231
1557127,"UserTesting, Inc.",7372,CA,DE,1231
1562088,"Duolingo, Inc.",7372,PA,DE,1231
1563190,"Compass, Inc.",7371,NY,DE,1231
1582961,"DigitalOcean Holdings, Inc.",7370,NY,DE,1231
1609151,"Weave Communications, Inc.",7372,UT,DE,1231
1611052,"PROCORE TECHNOLOGIES, INC.",7372,CA,DE,1231
1617553,"ZIPRECRUITER, INC.",7370,CA,DE,1231
1625278,"NERDWALLET, INC.",7374,CA,DE,1231
1625641,"CS Disco, Inc.",7372,TX,DE,1231
1645070,Sterling Check Corp.,7374,NY,DE,1231
1650164,"Toast, Inc.",7374,MA,DE,1231
1651562,"Coursera, Inc.",7372,CA,DE,1231
1664998,"KnowBe4, Inc.",7370,FL,DE,1231
1670076,"Frontier Group Holdings, Inc.",4512,CO,DE,1231
1676238,"Braze, Inc.",7372,NY,DE,0131
1699838,"Confluent, Inc.",7372,CA,DE,1231
1720671,"HashiCorp, Inc.",7371,CA,DE,0131
1743907,"Sun Country Airlines Holdings, Inc.",4512,MN,DE,1231
1751008,AppLovin Corp,7370,CA,DE,1231
1758699,TRANSUITE.ORG INC.,7370,R9,NV,1130
1801602,Tuatara Capital Acquisition Corp,7371,NY,E9,1231
1807616,Hi-Great Group Holding Co,7011,CA,NV,
1819395,Sonder Holdings Inc.,7000,CA,DE,1231
1819928,"DoubleVerify Holdings, Inc.",7370,NY,DE,1231
1821169,"Global SPAC Partners Co,",7372,DE,E9,1231
1828852,ITHAX Acquisition Corp.,4700,NY,E9,1231
1829864,"TaskUs, Inc.",7374,TX,DE,1231
1830081,CF Acquisition Corp. VI,7370,NY,DE,1231
1831840,"SEMrush Holdings, Inc.",7372,MA,DE,1231
1834488,"N-able, Inc.",7372,DE,,1231
1834494,"MeridianLink, Inc.",7372,CA,DE,1231
1835681,"POWERSCHOOL HOLDINGS, INC.",7372,CA,DE,1231
1837240,SVF Investment Corp. 3,7372,CA,E9,1231
1837686,"Vimeo, Inc.",7370,NY,,1231
1838238,Pine Technology Acquisition Corp.,7372,OH,DE,1231
1838672,"AdTheorent Holding Company, Inc.",7370,NY,DE,1231
1839341,"Core Scientific, Inc./tx",7374,TX,DE,1231
1840856,Archimedes Tech Spac Partners Co,7372,DE,DE,1231
1841209,Golden Path Acquisition Corp,7370,NY,E9,1231
1841804,"INSTRUCTURE HOLDINGS, INC.",7372,UT,DE,1231
1842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,NY,DE,1231
1844971,Greenidge Generation Holdings Inc.,7374,CT,DE,1231
1845022,"Couchbase, Inc.",7372,CA,DE,0131
1846069,"Nextdoor Holdings, Inc.",7370,CA,DE,1231
1846084,Global Crossing Airlines Group Inc.,4512,FL,DE,1231
1846510,Membership Collective Group Inc.,7011,NY,DE,1231
1847075,TradeUP Global Corp,7374,NY,,1231
1851003,Zeta Global Holdings Corp.,7372,NY,DE,1231
1852244,"GXO Logistics, Inc.",4700,CT,DE,1231
1853145,EverCommerce Inc.,7372,CO,DE,1231
1853825,THUMZUP MEDIA Corp,7374,NV,NV,1231
1854526,"brooqLy, Inc.",7374,IL,NV,1231
1855747,"Blend Labs, Inc.",7370,CA,DE,1231
1856028,"Stronghold Digital Mining, Inc.",7374,NY,DE,1231
1856314,"Clear Secure, Inc.",7372,NY,DE,1231
1858257,"AvidXchange Holdings, Inc.",7372,NC,DE,1231
1861795,Definitive Healthcare Corp.,7372,MA,DE,1231
1862068,Founder SPAC,7372,MD,E9,1231
1863105,"EngageSmart, Inc.",7372,MA,DE,1231
1864448,Wejo Group Ltd,7374,X0,D0,1231
1866368,"Clearwater Analytics Holdings, Inc.",7372,ID,DE,1231
1866550,"Thoughtworks Holding, Inc.",7371,IL,DE,1231
1866692,"Amplitude, Inc.",7372,CA,DE,1231
1868778,Informatica Inc.,7372,CA,DE,1231
1868912,"Enfusion, Inc.",7372,IL,DE,1231
1871890,Galaxy Enterprises Inc. /WY/,6531,NV,WY,0731
1873722,Bubblr Inc.,7370,NY,WY,1231
1874097,Cyngn Inc.,7371,CA,DE,
1878897,Douglas Elliman Inc.,6531,FL,DE,1231
1880613,"Direct Digital Holdings, Inc.",7370,TX,DE,1231
1892322,"HeartCore Enterprises, Inc.",7374,M0,DE,1231
1902733,"nCino, Inc.",7372,NC,DE,0131
1839132,Pathfinder Acquisition Corp,7372,CA,E9,1231
1815632,"Tego Cyber, Inc.",7370,NV,NV,0630
1854445,"Glimpse Group, Inc.",7371,NY,NV,0630
1829311,"BITMINE IMMERSION TECHNOLOGIES, INC.",7374,GA,DE,0831
