cik,Company Name,SIC,State location,State of Inc,Fiscal Year End
1087294,CUMBERLAND PHARMACEUTICALS INC,2834,TN,,1231
1087456,UNITED BANCSHARES INC/OH,6021,OH,OH,1231
108772,XEROX CORP,3577,CT,NY,1231
1088034,"Usio, Inc.",6099,TX,NV,1231
1088638,"MASTERMIND, INC.",7310,GA,,0930
1088856,CORCEPT THERAPEUTICS INC,2834,CA,DE,1231
1089063,"DICK'S SPORTING GOODS, INC.",5940,PA,DE,0129
1089511,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,4813,AK,DE,1231
1089598,BAYNON INTERNATIONAL CORP,6770,NJ,NV,1231
1089748,HUNTSMAN INTERNATIONAL LLC,2800,TX,DE,1231
1089819,Cleco Corporate Holdings LLC,4911,LA,LA,1231
108985,YORK WATER CO,4941,PA,PA,1231
1089872,"GAIA, INC",7812,CO,CO,1231
1089907,SWK Holdings Corp,6159,TX,DE,1231
1090009,SOUTHERN FIRST BANCSHARES INC,6021,SC,SC,1231
1090012,DEVON ENERGY CORP/DE,1311,OK,DE,1231
1090061,OMNOVA SOLUTIONS INC,3060,OH,OH,1130
1090396,TABLE TRAC INC,7990,MN,NV,1231
1090425,LAMAR ADVERTISING CO/NEW,6798,LA,DE,1231
1090727,UNITED PARCEL SERVICE INC,4210,GA,DE,1231
1091667,"CHARTER COMMUNICATIONS, INC. /MO/",4841,CT,,1231
1091748,"Argo Group International Holdings, Ltd.",6361,D0,,1231
1091883,CIRCOR INTERNATIONAL INC,3490,MA,DE,1231
1091907,WORLD WRESTLING ENTERTAINMENTINC,7812,CT,DE,1231
1091983,FOREVERGREEN WORLDWIDE CORP,2090,UT,NV,1231
109198,TJX COMPANIES INC /DE/,5651,MA,DE,0201
1092289,TRANSATLANTIC PETROLEUM LTD.,1382,TX,D0,1231
1092662,"CHEMBIO DIAGNOSTICS, INC.",2834,NY,NV,1231
1092699,SPS COMMERCE INC,7372,MN,DE,1231
1093082,HUTTIG BUILDING PRODUCTS INC,5030,MO,DE,1231
1093557,DEXCOM INC,3841,CA,DE,1231
1093672,PEOPLES BANCORP OF NORTH CAROLINA INC,6022,NC,NC,1231
1093691,PLUG POWER INC,3620,NY,DE,1231
109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",6021,UT,UT,1231
1094038,"Marker Therapeutics, Inc.",2834,TX,DE,1231
1094084,TELKONET INC,3822,WI,UT,1231
1094093,PROGRESS ENERGY INC,4911,NC,NC,1231
1094285,TELEDYNE TECHNOLOGIES INC,3812,CA,DE,0102
1094810,MUTUALFIRST FINANCIAL INC,6022,IN,MD,1231
1094831,"BGC Partners, Inc.",6200,NY,DE,1231
1095073,EVEREST RE GROUP LTD,6331,D0,D0,1231
1095315,PFSWEB INC,7389,TX,DE,1231
1095565,HEALTHSTREAM INC,7370,TN,TN,1231
1095651,ISTAR INC.,6798,NY,,1231
1095981,"PLUS THERAPEUTICS, INC.",3841,TX,DE,1231
1096056,LUXFER HOLDINGS PLC,2810,X0,X0,1231
1096343,MARKEL CORP,6331,VA,VA,1231
109657,"GT Biopharma, Inc.",2834,CA,DE,1231
1096934,"ENTERPRISE DIVERSIFIED, INC.",6211,VA,NV,1231
1097149,ALIGN TECHNOLOGY INC,3842,AZ,DE,1231
1097396,CERES TACTICAL GLOBAL L.P.,6221,NY,DE,1231
1097864,ON SEMICONDUCTOR CORP,3674,AZ,DE,1231
1098151,FIDELITY D & D BANCORP INC,6021,PA,PA,1231
1098296,MIDAMERICAN FUNDING LLC,4911,IA,IA,1231
1098880,IntelGenx Technologies Corp.,2834,A8,DE,1231
1098972,AGENUS INC,2836,MA,DE,1231
1099160,BEASLEY BROADCAST GROUP INC,4832,FL,DE,1231
1099219,METLIFE INC,6311,NY,DE,1231
1099590,MERCADOLIBRE INC,7389,C1,,1231
1099800,Edwards Lifesciences Corp,3842,CA,DE,1231
1099941,"MVC CAPITAL, INC.",,NY,DE,1031
110019,NORTHWEST PIPELINE LLC,4922,UT,,1231
1100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",8731,MA,,1226
1101026,"Zivo Bioscience, Inc.",2000,MI,NV,1231
1101215,ALLIANCE DATA SYSTEMS CORP,7389,OH,DE,1231
1101239,EQUINIX INC,6798,CA,DE,1231
1101302,ENTEGRIS INC,3089,MA,DE,1231
1101433,QUOTEMEDIA INC,7389,AZ,NV,1231
1101680,DZS INC.,3661,TX,DE,1231
1102112,PACWEST BANCORP,6021,CA,DE,1231
1102238,AMERICAN REALTY INVESTORS INC,6510,TX,NV,1231
1102266,CenterState Bank Corp,6021,FL,FL,1231
1102432,"VIKING ENERGY GROUP, INC.",1311,TX,NV,1231
1102993,LIVEPERSON INC,7372,NY,DE,1231
1103021,BIODELIVERY SCIENCES INTERNATIONAL INC,2834,NC,DE,1231
1103090,REFLECT SCIENTIFIC INC,3821,UT,UT,1231
1103640,"OMPHALOS, CORP",3670,F5,DE,1231
1103795,"QS Energy, Inc.",3533,NV,NV,1231
1103982,"Mondelez International, Inc.",2000,IL,IL,1231
1104038,"VerifyMe, Inc.",2890,NY,NV,1231
1104485,"NORTHERN OIL & GAS, INC.",1311,MN,,1231
1104506,INSMED Inc,2834,NJ,VA,1231
1104657,MATERION Corp,3460,OH,OH,1231
110471,WOLVERINE WORLD WIDE INC /DE/,3140,MI,MI,0101
1104855,"Support.com, Inc.",7374,DE,DE,1231
1106644,"CHINA PHARMA HOLDINGS, INC.",2834,F4,DE,1231
1106838,"Sonnet BioTherapeutics Holdings, Inc.",2834,NJ,DE,0930
1107280,OCULUS VISIONTECH INC.,7389,A1,WY,1231
1107421,ZIOPHARM ONCOLOGY INC,2834,MA,DE,1231
1107843,"QUALYS, INC.",7372,CA,DE,1231
1108109,COMMUNITY HEALTH SYSTEMS INC,8062,TN,DE,1231
1108134,BERKSHIRE HILLS BANCORP INC,6036,MA,DE,1231
1108205,CURIS INC,2836,MA,DE,1231
1108236,AMERICAN RIVER BANKSHARES,6022,CA,CA,1231
1108320,SMTC CORP,3672,A6,DE,0102
1108348,CITIBANK CREDIT CARD ISSUANCE TRUST,6189,SD,DE,1231
1108426,PNM RESOURCES INC,4911,NM,NM,1231
1108524,"SALESFORCE.COM, INC.",7372,CA,DE,0131
1108630,Live Current Media Inc.,7389,NV,NV,1231
1108827,"QEP RESOURCES, INC.",1311,CO,DE,1231
1108967,"Orbital Energy Group, Inc.",5065,TX,CO,1231
1109116,ENTRAVISION COMMUNICATIONS CORP,4833,CA,DE,1231
1109189,"BASIC ENERGY SERVICES, INC.",1389,TX,,1231
1109242,HANMI FINANCIAL CORP,6021,CA,DE,1231
1109354,BRUKER CORP,3826,MA,DE,1231
1109357,EXELON CORP,4931,IL,PA,1231
1109448,ALLIANCEBERNSTEIN L.P.,6282,NY,DE,1231
1109546,PACIFIC MERCANTILE BANCORP,6021,CA,CA,1231
1110607,"Deep Down, Inc.",3533,TX,NV,1231
1110795,METLIFE POLICYHOLDER TRUST,6311,DE,DE,1231
1110803,"ILLUMINA, INC.",3826,CA,DE,0102
1110805,NuStar Energy L.P.,4610,TX,DE,1231
1111335,VISTEON CORP,3714,MI,DE,1231
1111711,NISOURCE INC.,4931,IN,DE,1231
1111928,IPG PHOTONICS CORP,3674,MA,DE,1231
1112920,GLOBALSCAPE INC,7372,TX,DE,1231
1113148,"INFINITY PHARMACEUTICALS, INC.",2834,MA,DE,1231
1113169,PRICE T ROWE GROUP INC,6200,MD,MD,1231
1113232,AXCELIS TECHNOLOGIES INC,3559,MA,DE,1231
1113313,ARVANA INC,6770,UT,NV,1231
1113513,"MobileSmith, Inc.",7372,NC,DE,1231
1114483,Integer Holdings Corp,3690,TX,DE,1231
1114927,FIRST NORTHERN COMMUNITY BANCORP,6035,CA,CA,1231
1114995,IMPINJ INC,3679,WA,DE,1231
1115055,PINNACLE FINANCIAL PARTNERS INC,6021,TN,TN,1231
1115128,Quotient Technology Inc.,7310,CA,DE,1231
1116463,ORASURE TECHNOLOGIES INC,3841,PA,DE,1231
1116942,TTM TECHNOLOGIES INC,3672,CA,DE,0103
1117480,CHIMERIX INC,2834,NC,DE,1231
1118004,BANCPLUS CORP,6022,MS,MS,
1120193,"NASDAQ, INC.",6200,NY,DE,1231
1120370,"BROADWIND, INC.",3360,IL,DE,1231
1120914,PDF SOLUTIONS INC,7372,CA,DE,1231
1120970,Comstock Mining Inc.,1040,NV,NV,1231
1121142,Maxar Technologies Inc.,3663,CO,,1231
1121484,"OIL STATES INTERNATIONAL, INC",3533,TX,DE,1231
1121702,"YIELD10 BIOSCIENCE, INC.",3080,MA,DE,1231
1121788,GARMIN LTD,3812,V8,V8,1225
1122904,"NETGEAR, INC.",3661,CA,DE,1231
1122976,AVIENT CORP,2821,OH,,1231
1123360,GLOBAL PAYMENTS INC,7389,GA,GA,1231
1123494,HARVARD BIOSCIENCE INC,3826,MA,DE,1231
1123596,"BAB, INC.",5812,IL,DE,1130
1123852,NORTHERN STATES POWER CO,4931,MN,MN,1231
1124105,"CATALYST BIOSCIENCES, INC.",2834,CA,,1231
1124140,EXACT SCIENCES CORP,8731,WI,DE,1231
1124524,"Cryoport, Inc.",2834,TN,NV,1231
1124610,"VMWARE, INC.",7372,CA,DE,0128
1124796,"NLIGHT, INC.",3674,WA,DE,1231
1124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",7373,IL,DE,1231
1125259,CARNIVAL PLC,4400,X0,,1130
1125345,MACROGENICS INC,2834,MD,DE,1231
1125376,"ENSIGN GROUP, INC",8051,CA,,1231
1126234,"LUMOS PHARMA, INC.",2834,TX,DE,1231
1126328,PRINCIPAL FINANCIAL GROUP INC,6321,IA,DE,1231
1126975,"Magellan Midstream Partners, L.P.",4610,OK,DE,1231
1127371,CENTRAL VALLEY COMMUNITY BANCORP,6022,CA,CA,1231
1127703,PROASSURANCE CORP,6331,AL,DE,1231
1128189,"ProtoKinetix, Inc.",2834,OH,NV,1231
1128250,BA Credit Card Trust,6189,DE,,0630
1128281,"Saker Aviation Services, Inc.",4581,NY,NV,1231
1128361,HOPE BANCORP INC,6021,CA,DE,1231
1128928,FLOWERS FOODS INC,2000,GA,GA,0101
1129155,MARINE PRODUCTS CORP,3730,GA,DE,1231
1129260,"VOCERA COMMUNICATIONS, INC.",3669,CA,,1231
1130144,SIERRA BANCORP,6022,CA,CA,1231
1130166,"Cyclacel Pharmaceuticals, Inc.",2834,NJ,DE,1231
1130310,CENTERPOINT ENERGY INC,4911,TX,TX,1231
1130464,BLACK HILLS CORP /SD/,4911,SD,SD,1231
1130598,"Onconova Therapeutics, Inc.",2834,PA,DE,1231
1130713,"OVERSTOCK.COM, INC",5961,UT,DE,1231
1130758,AEI INCOME & GROWTH FUND 24 LLC,6500,MN,DE,1231
1131312,ZION OIL & GAS INC,1382,TX,DE,1231
1131554,SYNCHRONOSS TECHNOLOGIES INC,7371,NJ,,1231
1131903,SPECTRAL CAPITAL Corp,7374,WA,,1231
1132509,New Momentum Corp.,8741,K3,NV,1231
1132651,AMES NATIONAL CORP,6021,IA,IA,1231
1133062,JANEL CORP,7389,NY,NV,0930
1133311,TRAVELZOO,7310,NY,DE,1231
1133416,GALECTIN THERAPEUTICS INC,2834,GA,NV,1231
1133421,NORTHROP GRUMMAN CORP /DE/,3812,VA,,1231
1133438,Capital One Auto Receivables LLC,6189,VA,DE,1231
1133818,BIO-PATH HOLDINGS INC,2834,TX,DE,1231
1133869,"CAPRICOR THERAPEUTICS, INC.",2834,CA,DE,1231
1134115,INTERNATIONAL TOWER HILL MINES LTD,1000,A1,A1,1231
1135185,ATLAS AIR WORLDWIDE HOLDINGS INC,4522,NY,DE,1231
1135971,PEPCO HOLDINGS LLC,4931,DC,DE,1231
1136174,"Ontrak, Inc.",8090,CA,DE,1231
1136294,Williams Industrial Services Group Inc.,1600,GA,DE,1231
1136352,Crestwood Equity Partners LP,4923,TX,DE,1231
1136869,"ZIMMER BIOMET HOLDINGS, INC.",3842,IN,DE,1231
1136893,"Fidelity National Information Services, Inc.",7389,FL,,1231
1137547,UNITED SECURITY BANCSHARES,6021,CA,CA,1231
1137774,PRUDENTIAL FINANCIAL INC,6311,NJ,NJ,1231
1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836,NY,DE,1231
1138118,"CBRE GROUP, INC.",6500,TX,DE,1231
1138476,PACIFIC HEALTH CARE ORGANIZATION INC,8090,CA,UT,1231
1138639,Infinera Corp,3661,CA,DE,1225
1139552,WFN CREDIT CO LLC,6189,OH,,1231
1140096,WORLD FINANCIAL NETWORK CREDIT CARD MASTER TRUST,6189,OH,NY,1231
1140102,"HireQuest, Inc.",7363,SC,DE,1228
1140215,"REED'S, INC.",2086,CT,DE,1231
1140536,WILLIS TOWERS WATSON PLC,6411,X0,L2,1231
1141103,CROSS COUNTRY HEALTHCARE INC,7363,FL,DE,1231
1141197,PEDEVCO CORP,1311,TX,TX,1231
1141240,LIQUIDMETAL TECHNOLOGIES INC,2800,CA,DE,1231
1141391,Mastercard Inc,7389,NY,DE,1231
1141688,LANDMARK BANCORP INC,6021,KS,CA,1231
1141807,1ST CONSTITUTION BANCORP,6035,NJ,NJ,1231
1142412,MISSION BROADCASTING INC,4833,OH,DE,1231
1142417,"NEXSTAR MEDIA GROUP, INC.",4833,TX,DE,1231
1142596,NUVASIVE INC,3841,CA,DE,1231
1142750,AMN HEALTHCARE SERVICES INC,7363,TX,DE,1231
1142801,AMANASU ENVIRONMENT CORP,4955,NY,NV,1231
1143238,Triton Emission Solutions Inc.,4813,A1,DE,1231
1144519,BUNGELTD,2070,MO,,1231
1144980,ASBURY AUTOMOTIVE GROUP INC,5500,GA,DE,1231
1145057,"FORESCOUT TECHNOLOGIES, INC",3577,CA,DE,1231
1145197,INSULET CORP,3841,MA,DE,1231
1145986,ASPEN AEROGELS INC,5030,MA,DE,1231
11544,BERKLEY W R CORP,6331,CT,DE,1231
1156039,"Anthem, Inc.",6324,IN,IN,1231
1156041,HOUSTON AMERICAN ENERGY CORP,1311,TX,DE,1231
1156174,LAKE AREA CORN PROCESSORS LLC,2860,SD,SD,1231
1156375,CME GROUP INC.,6200,IL,DE,1231
1156388,BIG 5 SPORTING GOODS Corp,5940,CA,DE,0102
1157601,"MADRIGAL PHARMACEUTICALS, INC.",2834,PA,DE,1231
1157647,"Western New England Bancorp, Inc.",6035,MA,MA,1231
1157987,MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SER CZN 1,6189,NY,DE,1231
1158114,"APPLIED OPTOELECTRONICS, INC.",3674,TX,DE,1231
1158172,"COMSCORE, INC.",7389,VA,DE,1231
1158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",4899,DC,DE,1231
1158420,CHINA HGS REAL ESTATE INC.,6500,F4,F4,0930
1158449,ADVANCE AUTO PARTS INC,5531,NC,DE,0102
1158463,JETBLUE AIRWAYS CORP,4512,NY,DE,1231
1158659,PSEG POWER LLC,4911,NJ,DE,1231
1158895,LEMAITRE VASCULAR INC,3841,MA,,1231
1159036,"HALOZYME THERAPEUTICS, INC.",2836,CA,DE,1231
1159167,IROBOT CORP,3630,MA,DE,1228
1159281,FIVE STAR SENIOR LIVING INC.,8051,MA,MD,1231
1159408,FORD CREDIT FLOORPLAN MASTER OWNER TRUST A,6189,MI,DE,1231
1160308,Savara Inc,2834,TX,DE,1231
1160661,SOUTHERN POWER CO,4911,GA,,
1160791,GOLD RESOURCE CORP,1040,CO,CO,1231
1160958,INPHI Corp,3674,CA,DE,1231
1161154,"Energy Transfer Operating, L.P.",4610,TX,,1231
1161728,MGE ENERGY INC,4900,WI,WI,1231
1162112,"RigNet, Inc.",4899,TX,DE,1231
1162194,FLUIDIGM CORP,3826,CA,DE,1231
1162387,"CAPITAL ONE FUNDING, LLC",6189,VA,,
1162461,CUTERA INC,3845,CA,DE,1231
1162896,"Creek Road Miners, Inc.",7900,UT,DE,1231
1163165,CONOCOPHILLIPS,2911,TX,DE,1231
1163302,UNITED STATES STEEL CORP,3312,PA,DE,1231
1163321,CAPITAL ONE MULTI ASSET EXECUTION TRUST,6189,DE,DE,1231
1163370,NORTHRIM BANCORP INC,6035,AK,AK,1231
1163609,SOUTH DAKOTA SOYBEAN PROCESSORS LLC,2070,SD,,1231
1163612,PACIFIC VEGAS GLOBAL STRATEGIES INC,6770,CO,CO,1231
1163668,"SOUTH PLAINS FINANCIAL, INC.",6022,TX,TX,1231
1163739,NABORS INDUSTRIES LTD,1381,D0,D0,1231
1164727,NEWMONT Corp /DE/,1040,CO,CO,1231
1164863,"ENPRO INDUSTRIES, INC",3050,NC,NC,1231
1165002,WESTWOOD HOLDINGS GROUP INC,6282,TX,DE,1231
1165639,EARTH LIFE SCIENCES INC,7381,A8,NV,1231
1166003,"XPO Logistics, Inc.",4700,CT,,1231
1166126,"Old COPPER Company, Inc.",5311,TX,DE,0201
1166388,VERINT SYSTEMS INC,7373,NY,DE,0131
1166691,COMCAST CORP,4841,PA,PA,1231
1166928,WEST BANCORPORATION INC,6022,IA,IA,1231
1167419,"Riot Blockchain, Inc.",7374,CO,NV,1231
1167609,BRIGHTHOUSE LIFE INSURANCE Co OF NY,6311,NY,NY,1231
1168054,CIMAREX ENERGY CO,1311,CO,DE,1231
1168081,Desert Hawk Gold Corp.,1040,NV,NV,1231
1168165,EXELON GENERATION CO LLC,4911,PA,,
1168455,PLUMAS BANCORP,6153,NV,CA,1231
1168663,AMANASU TECHNO HOLDINGS CORP,3751,NY,NV,1231
1169055,Noble Finance Co,1381,TX,,1231
1169245,PhaseBio Pharmaceuticals Inc,2834,PA,DE,1231
1169445,COMPUTER PROGRAMS & SYSTEMS INC,7371,AL,DE,1231
1169652,CHANNELADVISOR CORP,7372,NC,DE,1231
1169770,"BANC OF CALIFORNIA, INC.",6021,CA,MD,1231
1169987,"HTG MOLECULAR DIAGNOSTICS, INC",3826,AZ,DE,1231
1169988,"BOINGO WIRELESS, INC.",4899,CA,DE,1231
1171040,FIRST NATIONAL FUNDING LLC,6189,,NE,
1171486,NATURAL RESOURCE PARTNERS LP,1221,TX,DE,1231
1171662,TRIPLE-S MANAGEMENT CORP,6321,PR,PR,1231
1171759,RED ROBIN GOURMET BURGERS INC,5812,CO,DE,1226
1171825,CIT GROUP INC,6021,NJ,DE,1231
1171838,"Sundance Strategies, Inc.",6411,UT,NV,0331
1172052,SAFETY INSURANCE GROUP INC,6331,MA,DE,1231
1172222,HAWAIIAN HOLDINGS INC,4512,HI,DE,1231
1172318,Asia Interactive Media Inc.,6770,K3,NV,1231
1172358,"DORCHESTER MINERALS, L.P.",1311,TX,DE,1231
1172631,"Sunworks, Inc.",3661,CA,DE,1231
1172706,"UNIROYAL GLOBAL ENGINEERED PRODUCTS, INC.",2200,FL,NV,0102
1173281,"NeuBase Therapeutics, Inc.",2834,PA,DE,0930
1173420,NOVAGOLD RESOURCES INC,1040,UT,A6,1130
1173489,CEVA INC,7370,MD,DE,1231
1173514,"HYSTER-YALE MATERIALS HANDLING, INC.",3537,OH,DE,1231
1174821,CHASE ISSUANCE TRUST,6189,DE,,1231
1174850,NICOLET BANKSHARES INC,6021,WI,WI,1231
1174891,"CalEthos, Inc.",6798,TX,NV,1231
1174922,WYNN RESORTS LTD,7011,NV,,1231
1174940,ORAGENICS INC,2834,FL,FL,1231
1175151,Cytosorbents Corp,3841,NJ,DE,1231
1175454,FLEETCOR TECHNOLOGIES INC,7389,GA,DE,1231
1175483,Drive Shack Inc.,5810,TX,MD,1231
1175505,"FIVE PRIME THERAPEUTICS, INC.",2834,CA,DE,1231
1175535,Whitestone REIT,6798,TX,TX,1231
1176334,MARTIN MIDSTREAM PARTNERS L.P.,5171,TX,DE,1231
1176948,Ares Management Corp,6282,CA,DE,1231
1177394,SYNNEX CORP,5045,CA,DE,1130
1177609,"FIVE BELOW, INC",5331,PA,PA,0129
1177702,SAIA INC,4213,GA,DE,1231
1178049,USAA ACCEPTANCE LLC,6189,TX,,
1178253,SCYNEXIS INC,2834,NJ,,1231
1178670,"ALNYLAM PHARMACEUTICALS, INC.",2834,MA,,1231
1178697,SONIM TECHNOLOGIES INC,3661,TX,DE,1231
1178711,"Paratek Pharmaceuticals, Inc.",2834,MA,DE,1231
1178879,"AMICUS THERAPEUTICS, INC.",2834,PA,DE,1231
1178970,PROVIDENT FINANCIAL SERVICES INC,6035,NJ,DE,1231
1179060,"EnLink Midstream Partners, LP",4922,TX,DE,1231
1179929,"MOLINA HEALTHCARE, INC.",6324,CA,DE,1231
1180262,HERBALIFE NUTRITION LTD.,5122,E9,E9,1231
1181749,"Granite Falls Energy, LLC",2860,MN,MN,1031
1182534,"VOLKSWAGEN AUTO LEASE/LOAN UNDERWRITTEN FUNDING, LLC",6189,VA,DE,
1183765,"Molecular Templates, Inc.",2834,TX,DE,1231
1185198,AEI INCOME & GROWTH FUND 25 LLC,6500,MN,DE,1231
1185348,PRA GROUP INC,7320,VA,DE,1231
1186258,ATEL CAPITAL EQUIPMENT FUND X LLC,7359,CA,CA,1231
1190370,INNOVATIVE DESIGNS INC,2390,PA,DE,1031
1191334,CHUN CAN CAPITAL GROUP,3674,NY,NV,1231
1192448,GLAUKOS Corp,3841,CA,DE,1231
1193311,ONCOR ELECTRIC DELIVERY CO LLC,4911,TX,DE,1231
1195734,POTBELLY CORP,5812,IL,,1230
1196298,NEPHROS INC,3841,NJ,DE,1231
1196501,HMS HOLDINGS CORP,7389,TX,DE,1231
1198415,"Altegris Winton Futures Fund, L.P.",6221,CA,CO,1231
1200375,"CODEXIS, INC.",2860,CA,DE,1231
1201792,AMERICAN PUBLIC EDUCATION INC,8200,WV,DE,1231
1205922,"VACCINEX, INC.",2834,NY,DE,1231
1206264,"TEMPUR SEALY INTERNATIONAL, INC.",2510,KY,DE,1231
1209028,Arlington Asset Investment Corp.,6798,VA,VA,1231
1209709,CERES TACTICAL SYSTEMATIC L.P.,6221,NY,NY,1231
1210708,"Hudson Global, Inc.",7363,CT,DE,1231
1211583,FENNEC PHARMACEUTICALS INC.,2836,NC,A1,1231
1211805,"My Size, Inc.",7372,L3,DE,1231
1212458,PROOFPOINT INC,7374,CA,DE,1231
1212545,WESTERN ALLIANCE BANCORPORATION,6022,AZ,DE,1231
1213037,"Cardiff Oncology, Inc.",2836,CA,DE,1231
1213809,DYADIC INTERNATIONAL INC,2836,FL,DE,1231
1214816,AXIS CAPITAL HOLDINGS LTD,6331,D0,,1231
1217234,"CareDx, Inc.",8071,CA,DE,1231
1218683,Mawson Infrastructure Group Inc.,7374,C3,DE,1231
1219601,CROWN HOLDINGS INC,3411,PA,PA,1231
1220754,ModivCare Inc,4700,CO,DE,1231
12208,"BIO-RAD LABORATORIES, INC.",3826,CA,DE,1231
1222840,"RETAIL PROPERTIES OF AMERICA, INC.",6798,IL,MD,1231
1223444,STRUCTURED OBLIGATIONS CORP SELECT NOTES TRUST LT SER 2003-1,6189,NY,DE,1231
12239,AIkido Pharma Inc.,8731,NY,DE,1231
1224133,MARCHEX INC,7389,WA,DE,1231
1224608,"CNO Financial Group, Inc.",6321,IN,DE,1231
1225307,IBM CREDIT LLC,6159,NY,DE,1231
1226006,RFS HOLDING LLC,6189,CT,,1231
1226616,MEDICINOVA INC,2834,CA,DE,1231
1227025,NEOPHOTONICS CORP,3674,CA,,1231
1227090,STRUCTURED OBLIGATIONS CORP SELECT NOTES TRUST LT SER 2003-2,6189,NY,DE,1231
1227265,CERES ORION L.P.,6221,NY,NY,1231
1227500,EQUITY BANCSHARES INC,6022,KS,KS,1231
1227636,"Neuronetics, Inc.",3841,PA,DE,1231
1227654,COMPASS MINERALS INTERNATIONAL INC,1400,KS,DE,0930
1228454,BCB BANCORP INC,6035,NJ,NJ,1231
1228627,"Ocuphire Pharma, Inc.",2834,MI,DE,1231
1230058,KAANAPALI LAND LLC,6552,IL,,1231
1230245,PIPER SANDLER COMPANIES,6211,MN,DE,1231
1232524,Jazz Pharmaceuticals plc,2834,L2,L2,1231
1232582,ASHFORD HOSPITALITY TRUST INC,6798,TX,MD,1231
1234006,GLADSTONE COMMERCIAL CORP,6519,VA,MD,1231
1235010,MOMENTA PHARMACEUTICALS INC,2836,MA,DE,1231
1236275,"SilverSun Technologies, Inc.",7389,NJ,DE,1231
1237746,"Endurance International Group Holdings, Inc.",7372,MA,DE,1231
1237831,GLOBUS MEDICAL INC,3841,PA,DE,1231
1239819,LUNA INNOVATIONS INC,8731,VA,DE,1231
12400,BLACK HILLS POWER INC,4911,SD,SD,1231
1245791,"GI DYNAMICS, INC.",3841,MA,DE,1231
1251769,"Apollo Endosurgery, Inc.",3841,TX,DE,1231
1252849,"COLUMBIA PROPERTY TRUST, INC.",6798,NY,MD,1231
1253176,VAPOTHERM INC,3841,NH,DE,1231
1253689,GLYCOMIMETICS INC,2834,MD,DE,1231
1253986,ARBOR REALTY TRUST INC,6798,NY,MD,1231
1254699,QVC INC,5961,,DE,1231
1255474,WHITING PETROLEUM CORP,1311,CO,DE,1231
1255604,STRUCTURED OBLIGATIONS CORP LONG TERM CERT SER 2003 3,6189,NY,DE,1231
1257640,KRONOS WORLDWIDE INC,2810,TX,,1231
1258602,NELNET INC,6141,NE,NE,1231
1259429,Oxford Square Capital Corp.,,CT,MD,1231
1260125,HYUNDAI ABS FUNDING LLC,6189,CA,DE,1231
1260968,MARLIN BUSINESS SERVICES CORP,6022,NJ,,1231
1260990,"Oncternal Therapeutics, Inc.",2834,CA,DE,1231
1261249,AGILE THERAPEUTICS INC,2834,NJ,DE,1231
1261333,"DOCUSIGN, INC.",7372,CA,DE,0131
1261379,Frontier Funds,6221,CO,DE,1231
1262039,"Fortinet, Inc.",3577,CA,,1231
1262823,WESTLAKE CHEMICAL CORP,2860,TX,DE,1231
1263364,Joway Health Industries Group Inc,2390,F4,NV,1231
1263762,"SELECT BANCORP, INC.",6022,NC,NC,1231
1264157,STRUCTURED OBLIGATIONS CORP LONG TERM CERTS SER 2003-4,6189,NY,DE,1231
1264587,STEMLINE THERAPEUTICS INC,2834,NY,DE,1231
1265107,MONITRONICS INTERNATIONAL INC,7380,TX,DE,1231
1265131,Hilltop Holdings Inc.,6022,TX,MD,1231
1266806,SECOND SIGHT MEDICAL PRODUCTS INC,3845,CA,CA,1231
1266832,LEHMAN ABS CORP BACKED TRUST CERTS SER 2001-8,6189,NY,DE,1231
1267238,"ASSURANT, INC.",6399,NY,DE,1231
1267332,MERRILL LYNCH DEPOSITOR INC INDEXPLUS TRUST SERIES 2003-1,6189,NY,DE,1231
1267426,BCTC V ASSIGNOR CORP,6513,MA,DE,1231
1267565,"COLLEGIUM PHARMACEUTICAL, INC",2834,MA,VA,1231
1267602,ALIMERA SCIENCES INC,2834,GA,DE,1231
1267813,MARINUS PHARMACEUTICALS INC,2834,PA,DE,1231
1269021,PORTOLA PHARMACEUTICALS INC,2834,CA,DE,1231
1269026,"Sintx Technologies, Inc.",3841,UT,DE,1231
1269190,EMERGING CTA PORTFOLIO LP,6221,NY,NY,1231
1269371,STRUCTURED OBLIGATIONS CORP LONG TERM CERTS SER 2003-5,6189,NY,DE,1231
1269980,CABCO TRUST FOR J.C. PENNEY DEBENTURES,6189,NY,DE,1231
1270073,"INTERCEPT PHARMACEUTICALS, INC.",2834,NY,DE,1231
1270436,Cohen & Co Inc.,6211,PA,MD,1231
1271214,"Intersect ENT, Inc.",3841,CA,DE,1231
1271833,CCO HOLDINGS LLC,4841,MO,,1231
1271834,CCO HOLDINGS CAPITAL CORP,4841,MO,,
1272830,VONAGE HOLDINGS CORP,4813,NJ,DE,1231
1272842,AIRGAIN INC,3663,CA,,1231
1273441,GRAN TIERRA ENERGY INC.,1311,A0,DE,1231
1273685,NEW YORK MORTGAGE TRUST INC,6798,NY,MD,1231
