scope,horizon_quarters,window,candidate_sample,scoring,candidate,reference,deleted_unit,deleted_value,n,rmse_ratio
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2025Q2,8,0.9903899378964032
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2025Q3,8,1.0125516945657782
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2025Q4,8,0.9892182394047747
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2026Q1,8,0.8519044734960197
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2026Q2,8,0.9592825716498663
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,year,2024,6,1.1858200000149606
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,year,2025,5,1.0119346566215817
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,year,2026,7,0.6657215099113196
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2024Q2,8,1.0483441388705381
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2024Q3,8,1.0963051092980396
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2024Q4,8,0.9871218514000968
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2025Q1,8,0.9959658879867791
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2025Q2,8,0.9905585847756203
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2025Q3,8,1.0126945513479728
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2025Q4,8,0.9893853509258634
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2026Q1,8,0.8516530536052594
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,quarter,2026Q2,8,0.9593543188234376
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,year,2024,6,0.9579610167013066
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,year,2025,5,0.982522960505383
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,year,2026,7,0.5681902398503146
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q2,8,0.9135498414574651
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q3,8,0.8928495878204993
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q4,8,0.8894444117223159
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q1,8,0.9819330357461117
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q2,8,0.8808905766839991
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q3,8,0.876465911895438
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q4,8,0.8708423047297923
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q1,8,0.88273745915583
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q2,8,0.6916585269530088
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,year,2024,6,0.9580046583127534
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,year,2025,5,0.982771597888816
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,year,2026,7,0.5666901225955254
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2024Q2,8,0.9134833307656405
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2024Q3,8,0.8928900323765254
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2024Q4,8,0.8894119481308433
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2025Q1,8,0.9821331243716721
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2025Q2,8,0.8808303112921493
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2025Q3,8,0.876430442809908
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2025Q4,8,0.8708532843033308
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2026Q1,8,0.8827939169001686
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2026Q2,8,0.6909599125750657
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,year,2023,10,0.9098313638002716
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,year,2024,8,1.1865107371291346
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,year,2025,8,1.112573735440965
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,year,2026,10,1.1463493764474908
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2023Q3,11,0.8926881671463521
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2023Q4,11,1.121794539821089
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q1,11,1.0897448528670493
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q2,11,1.1335337374193113
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q3,11,1.1603551814930972
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q4,11,1.095532308556557
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q1,11,1.0934449351782454
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q2,11,1.0998845955548635
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q3,11,1.1200709461210496
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q4,11,1.1004443441585428
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q1,11,1.0844940702274901
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q2,11,1.16348185078795
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,year,2023,10,0.9093598228359387
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,year,2024,8,1.1872502979181818
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,year,2025,8,1.1129502410410923
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,year,2026,10,1.147073768708764
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2023Q3,11,0.8921931661909219
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2023Q4,11,1.1222436401733031
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2024Q1,11,1.090248495147751
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2024Q2,11,1.1339787575618245
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2024Q3,11,1.1610057297415877
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2024Q4,11,1.0959752436177557
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2025Q1,11,1.0938842962933695
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2025Q2,11,1.1003248947923203
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2025Q3,11,1.1204547069335216
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2025Q4,11,1.100877373232444
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2026Q1,11,1.0849114766025019
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2026Q2,11,1.1642352294981784
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,year,2023,10,0.7945783731386787
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,year,2024,8,1.0984185315310604
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,year,2025,8,1.122963942762426
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,year,2026,10,1.091338440311899
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2023Q3,11,0.7842190877843248
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2023Q4,11,1.0581826390144955
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q1,11,1.0368773283546278
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q2,11,1.0638168931845793
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q3,11,1.053362660618961
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q4,11,1.0481390750474546
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q1,11,1.1128910610586225
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q2,11,1.0419435662504528
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q3,11,1.0433478630091368
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q4,11,1.0350747101522983
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q1,11,1.1405508096769261
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q2,11,0.9866673147144462
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,year,2023,10,0.7940555459649645
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,year,2024,8,1.0990408670463532
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,year,2025,8,1.1236477469346398
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,year,2026,10,1.092203117682779
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2023Q3,11,0.7836602005868352
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2023Q4,11,1.05871752520022
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q1,11,1.0373833141921542
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q2,11,1.0643381721871956
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q3,11,1.0539542016149581
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q4,11,1.0486505826193662
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q1,11,1.1136250770743301
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q2,11,1.0424234886710897
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q3,11,1.0438161538972757
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q4,11,1.0356044981205963
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q1,11,1.1414989298836975
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q2,11,0.9870670994675076
common4,4,W2,joint,raw_midpoint,joint,fixed,year,2024,6,1.2178628347764837
common4,4,W2,joint,raw_midpoint,joint,fixed,year,2025,5,1.1399554880954172
common4,4,W2,joint,raw_midpoint,joint,fixed,year,2026,7,0.8487501817521002
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2024Q2,8,1.129502703921194
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2024Q3,8,1.1782811617714994
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2024Q4,8,1.128694879900876
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2025Q1,8,1.1470418038215549
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2025Q2,8,1.117140429846641
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2025Q3,8,1.1084021887434934
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2025Q4,8,1.1160217565721853
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2026Q1,8,1.0160891952349702
common4,4,W2,joint,raw_midpoint,joint,fixed,quarter,2026Q2,8,1.088432541057405
common4,4,W2,joint,integer_interval,joint,fixed,year,2024,6,1.2186694137791054
common4,4,W2,joint,integer_interval,joint,fixed,year,2025,5,1.1405779098489917
common4,4,W2,joint,integer_interval,joint,fixed,year,2026,7,0.8478798552087358
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2024Q2,8,1.130063071127643
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2024Q3,8,1.1792143893659812
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2024Q4,8,1.1293127659212006
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2025Q1,8,1.1476689101091477
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2025Q2,8,1.117751229917669
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2025Q3,8,1.1090643437837577
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2025Q4,8,1.116638604203298
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2026Q1,8,1.0163546476315797
common4,4,W2,joint,integer_interval,joint,fixed,quarter,2026Q2,8,1.0891563144479537
common4,4,W2,joint,raw_midpoint,joint,guide_growth,year,2024,6,1.1851742559754121
common4,4,W2,joint,raw_midpoint,joint,guide_growth,year,2025,5,1.0117647384733683
common4,4,W2,joint,raw_midpoint,joint,guide_growth,year,2026,7,0.6671865712229966
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q2,8,1.048196143876083
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q3,8,1.0957049610067042
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q4,8,0.9869566989752815
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q1,8,0.9958211917751398
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q2,8,0.9903899378964032
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q3,8,1.0125516945657782
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q4,8,0.9892182394047747
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2026Q1,8,0.8519044734960197
common4,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2026Q2,8,0.9592825716498663
common4,4,W2,joint,integer_interval,joint,guide_growth,year,2024,6,1.1858200000149606
common4,4,W2,joint,integer_interval,joint,guide_growth,year,2025,5,1.0119346566215817
common4,4,W2,joint,integer_interval,joint,guide_growth,year,2026,7,0.6657215099113196
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q2,8,1.0483441388705381
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q3,8,1.0963051092980396
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q4,8,0.9871218514000968
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q1,8,0.9959658879867791
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q2,8,0.9905585847756203
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q3,8,1.0126945513479728
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q4,8,0.9893853509258634
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2026Q1,8,0.8516530536052594
common4,4,W2,joint,integer_interval,joint,guide_growth,quarter,2026Q2,8,0.9593543188234376
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,year,2024,6,0.9579610167013066
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,year,2025,5,0.982522960505383
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,year,2026,7,0.5681902398503146
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q2,8,0.9135498414574651
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q3,8,0.8928495878204993
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q4,8,0.8894444117223159
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q1,8,0.9819330357461117
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q2,8,0.8808905766839991
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q3,8,0.876465911895438
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q4,8,0.8708423047297923
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q1,8,0.88273745915583
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q2,8,0.6916585269530088
common4,4,W2,joint,integer_interval,joint,revenue_growth,year,2024,6,0.9580046583127534
common4,4,W2,joint,integer_interval,joint,revenue_growth,year,2025,5,0.982771597888816
common4,4,W2,joint,integer_interval,joint,revenue_growth,year,2026,7,0.5666901225955254
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q2,8,0.9134833307656405
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q3,8,0.8928900323765254
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q4,8,0.8894119481308433
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q1,8,0.9821331243716721
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q2,8,0.8808303112921493
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q3,8,0.876430442809908
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q4,8,0.8708532843033308
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2026Q1,8,0.8827939169001686
common4,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2026Q2,8,0.6909599125750657
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,year,2024,6,0.9731590636747932
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,year,2025,5,0.8875475832514971
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,year,2026,7,0.7860812116065808
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q2,8,0.9280156127445764
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q3,8,0.9299180845421943
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q4,8,0.8744229433041796
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q1,8,0.8681646897762583
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q2,8,0.8865402338292976
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q3,8,0.9135237234722774
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q4,8,0.8863789917887602
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q1,8,0.8384150500675456
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q2,8,0.8813431567545101
common4,4,W2,fixed,integer_interval,fixed,guide_growth,year,2024,6,0.9730448525311892
common4,4,W2,fixed,integer_interval,fixed,guide_growth,year,2025,5,0.8872122174938125
common4,4,W2,fixed,integer_interval,fixed,guide_growth,year,2026,7,0.7851601920031803
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q2,8,0.9276863970295386
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q3,8,0.9296910885623445
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q4,8,0.8740907578379173
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q1,8,0.867816387822215
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q2,8,0.886206660536247
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q3,8,0.9131071222549599
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q4,8,0.8860389988323684
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2026Q1,8,0.8379486979174782
common4,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2026Q2,8,0.8808233548273491
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2024,6,0.7865918799280239
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2025,5,0.8618958992398335
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2026,7,0.6694434382062607
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q2,8,0.8088071310373808
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q3,8,0.7577559726730545
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q4,8,0.7880291011866984
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q1,8,0.8560568869195903
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q2,8,0.788522689851021
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q3,8,0.7907471861716703
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q4,8,0.7803094335764101
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q1,8,0.8687598129135673
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q2,8,0.635462925686756
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,year,2024,6,0.7861070832507167
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,year,2025,5,0.8616435487681252
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,year,2026,7,0.6683613475591003
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q2,8,0.8083472100845783
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q3,8,0.7571905841961432
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q4,8,0.7875691969224611
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q1,8,0.8557634660315643
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q2,8,0.7880378815213016
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q3,8,0.7902430979070335
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q4,8,0.7798882118397378
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q1,8,0.8685884587209309
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q2,8,0.6343992165397154
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,year,2024,6,1.1851742559754121
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,year,2025,5,1.0117647384733683
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,year,2026,7,0.6671865712229966
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q2,8,1.048196143876083
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q3,8,1.0957049610067042
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q4,8,0.9869566989752815
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q1,8,0.9958211917751398
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q2,8,0.9903899378964032
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q3,8,1.0125516945657782
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q4,8,0.9892182394047747
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2026Q1,8,0.8519044734960197
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,quarter,2026Q2,8,0.9592825716498663
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,year,2024,6,1.1858200000149606
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,year,2025,5,1.0119346566215817
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,year,2026,7,0.6657215099113196
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q2,8,1.0483441388705381
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q3,8,1.0963051092980396
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q4,8,0.9871218514000968
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q1,8,0.9959658879867791
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q2,8,0.9905585847756203
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q3,8,1.0126945513479728
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q4,8,0.9893853509258634
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2026Q1,8,0.8516530536052594
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,quarter,2026Q2,8,0.9593543188234376
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,year,2024,6,0.9579610167013066
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,year,2025,5,0.982522960505383
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,year,2026,7,0.5681902398503146
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q2,8,0.9135498414574651
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q3,8,0.8928495878204993
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q4,8,0.8894444117223159
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q1,8,0.9819330357461117
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q2,8,0.8808905766839991
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q3,8,0.876465911895438
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q4,8,0.8708423047297923
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q1,8,0.88273745915583
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q2,8,0.6916585269530088
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,year,2024,6,0.9580046583127534
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,year,2025,5,0.982771597888816
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,year,2026,7,0.5666901225955254
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q2,8,0.9134833307656405
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q3,8,0.8928900323765254
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q4,8,0.8894119481308433
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q1,8,0.9821331243716721
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q2,8,0.8808303112921493
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q3,8,0.876430442809908
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q4,8,0.8708532843033308
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2026Q1,8,0.8827939169001686
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,quarter,2026Q2,8,0.6909599125750657
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,year,2024,6,0.9731590636747932
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,year,2025,6,0.9108166158352985
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,year,2026,8,0.8311848904985691
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q1,9,0.888878733299754
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q2,9,0.9504974025968748
