acquired_at_utc,country,region,city,snapshot_date,kind,http_status,classification,bytes,row_count,sha256,local_path,url,license_tier
2026-09-05T19:42:53+00:00,italy,toscana,florence,2026-06-26,calendar,200,ok,11861730,4930420,02b75568fdf179f7773ddbcd8c386450333abb35fe6e1a8b0c7efff4bc4f303e,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/toscana/florence/2026-06-26/calendar.csv.gz,https://data.insideairbnb.com/italy/toscana/florence/2026-06-26/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:43:19+00:00,italy,toscana,florence,2026-06-26,reviews,200,ok,150094570,1108421,21511ae4ae4ab9685d40249ac551f2a761cb44b373eec0fbf4192c60afd04d8b,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/toscana/florence/2026-06-26/reviews.csv.gz,https://data.insideairbnb.com/italy/toscana/florence/2026-06-26/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:43:30+00:00,italy,lombardy,milan,2026-06-25,calendar,200,ok,22651878,9413350,10fc3b55ebaba0f1ae3f3e1dfcad0b7b1d10d0e52fa69911b56110fe999aea47,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lombardy/milan/2026-06-25/calendar.csv.gz,https://data.insideairbnb.com/italy/lombardy/milan/2026-06-25/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:43:54+00:00,italy,lombardy,milan,2026-06-25,reviews,200,ok,138838658,1148401,21fc48ace1435910fc727056e0c6bfbcffdfcc7f3c7b3c8abefb8ba7c4182bc1,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lombardy/milan/2026-06-25/reviews.csv.gz,https://data.insideairbnb.com/italy/lombardy/milan/2026-06-25/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:44:08+00:00,italy,puglia,puglia,2026-06-30,calendar,200,ok,42154236,17770028,9fe660861600941bd3e733ccbcdecced4307c28b1ca0d481545ec548ec4e80ae,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/puglia/puglia/2026-06-30/calendar.csv.gz,https://data.insideairbnb.com/italy/puglia/puglia/2026-06-30/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:44:28+00:00,italy,puglia,puglia,2026-06-30,reviews,200,ok,98083322,654094,1e659d8ed3ddfb52a820d25fe889bb77845e0847796ca17a6946481272e9cb69,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/puglia/puglia/2026-06-30/reviews.csv.gz,https://data.insideairbnb.com/italy/puglia/puglia/2026-06-30/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:44:40+00:00,italy,lazio,rome,2026-06-20,calendar,200,ok,32626652,13588243,e60273f0f59dc373085d4ec1732a44ec3aa5ff173a0352f918add6e82020e9b2,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lazio/rome/2026-06-20/calendar.csv.gz,https://data.insideairbnb.com/italy/lazio/rome/2026-06-20/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:45:27+00:00,italy,lazio,rome,2026-06-20,reviews,200,ok,342660347,2477671,d4fadca232641305cbbc2cadb5b554408ff6c883bfa951848efebe2f67f45c50,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lazio/rome/2026-06-20/reviews.csv.gz,https://data.insideairbnb.com/italy/lazio/rome/2026-06-20/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:46:13+00:00,italy,sicilia,sicily,2026-06-30,calendar,200,ok,48939954,20760108,67f1bbf85d0b1072f27658fb8854732cfe93915726132fae5fdcdf0337013ac1,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/sicilia/sicily/2026-06-30/calendar.csv.gz,https://data.insideairbnb.com/italy/sicilia/sicily/2026-06-30/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:47:02+00:00,italy,sicilia,sicily,2026-06-30,reviews,200,ok,194690465,1301042,44c45bc297c0cd34b2fc98eb6262b459b58d993f4b98849aee244332bff05aa9,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/sicilia/sicily/2026-06-30/reviews.csv.gz,https://data.insideairbnb.com/italy/sicilia/sicily/2026-06-30/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:47:17+00:00,italy,trentino-alto-adige-südtirol,trentino,2026-06-30,calendar,200,ok,8952319,3682850,32ab44a16d97cc729ad757c7fc5b5aebf06d3d55692c6e48eaa3c7d9796091f2,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/calendar.csv.gz,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:47:26+00:00,italy,trentino-alto-adige-südtirol,trentino,2026-06-30,reviews,200,ok,26640394,202595,7a62ade960ad372b748941ba06d14810ddc127617962bad574bb567f2278a4dc,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/reviews.csv.gz,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:47:41+00:00,italy,veneto,venice,2026-06-15,calendar,200,ok,7792127,3209445,e275774e1352b2a2f72a35cbd57ef4099b2ae1364332c83fc982e1a2868ed06a,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/veneto/venice/2026-06-15/calendar.csv.gz,https://data.insideairbnb.com/italy/veneto/venice/2026-06-15/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:48:12+00:00,italy,veneto,venice,2026-06-15,reviews,200,ok,123219447,909191,eda5a85c9d5cced9a14b75bbc3c73106b198764fb454fa50ea3f5f664089ea98,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/veneto/venice/2026-06-15/reviews.csv.gz,https://data.insideairbnb.com/italy/veneto/venice/2026-06-15/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:48:25+00:00,japan,kantō,tokyo,2026-06-30,calendar,200,ok,29791540,12562921,c11e3771c947726c22a8b4e4d8c140277ed0939f16b6fe4b16d717a0b6c10ca4,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/japan/kantō/tokyo/2026-06-30/calendar.csv.gz,https://data.insideairbnb.com/japan/kantō/tokyo/2026-06-30/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:49:03+00:00,japan,kantō,tokyo,2026-06-30,reviews,200,ok,169843129,1327544,8c0df4e2d695b8751111c2834d49f0c40b52a8b08b3933362b34ce531bde2a94,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/japan/kantō/tokyo/2026-06-30/reviews.csv.gz,https://data.insideairbnb.com/japan/kantō/tokyo/2026-06-30/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:49:24+00:00,kenya,nairobi,nairobi,2026-06-15,calendar,200,ok,18199157,8032922,1a901457deec435463abefb5e612169088b6e83359e7a8539bb931bd75f52597,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/kenya/nairobi/nairobi/2026-06-15/calendar.csv.gz,https://data.insideairbnb.com/kenya/nairobi/nairobi/2026-06-15/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:49:38+00:00,kenya,nairobi,nairobi,2026-06-15,reviews,200,ok,12862494,138300,a35a1e7b7fccc288e1ff231b8cbc45f6300d48d05263ddcfc969a933cf96d0cf,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/kenya/nairobi/nairobi/2026-06-15/reviews.csv.gz,https://data.insideairbnb.com/kenya/nairobi/nairobi/2026-06-15/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:49:45+00:00,latvia,riga,riga,2026-06-30,calendar,200,ok,3017009,1266915,e5fc03fa0cdf9342dda431c39c90a79d90e40a7cc8377c6dbf1766b56be6c4d4,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/latvia/riga/riga/2026-06-30/calendar.csv.gz,https://data.insideairbnb.com/latvia/riga/riga/2026-06-30/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:49:56+00:00,latvia,riga,riga,2026-06-30,reviews,200,ok,19332839,178156,30002869f33394186ceac96e4a8bc5af23ef7e9eeb40f1d3d2e0f3d9e57ac744,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/latvia/riga/riga/2026-06-30/reviews.csv.gz,https://data.insideairbnb.com/latvia/riga/riga/2026-06-30/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:50:18+00:00,mexico,df,mexico-city,2026-06-15,calendar,200,ok,26855152,11471961,0c908ec722a70dd23c3385f0e67e3de731f38b6f024aa31ad4ba7f7c6528c678,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/mexico/df/mexico-city/2026-06-15/calendar.csv.gz,https://data.insideairbnb.com/mexico/df/mexico-city/2026-06-15/data/calendar.csv.gz,cc_by_4_0
