"date","measure","value"
"2017-04-01T00:00:00.000","Personal Vehicle Passengers","3697116"
"2017-04-01T00:00:00.000","Personal Vehicles","2037095"
"2017-04-01T00:00:00.000","Train Passengers","13589"
"2017-04-01T00:00:00.000","Trains","1906"
"2017-04-01T00:00:00.000","Trucks","477189"
"2017-05-01T00:00:00.000","Buses","9078"
"2017-05-01T00:00:00.000","Bus Passengers","194863"
"2017-05-01T00:00:00.000","Pedestrians","35628"
"2017-05-01T00:00:00.000","Personal Vehicle Passengers","3907196"
"2017-05-01T00:00:00.000","Personal Vehicles","2216491"
"2017-05-01T00:00:00.000","Train Passengers","28535"
"2017-05-01T00:00:00.000","Trains","1947"
"2017-05-01T00:00:00.000","Trucks","527854"
"2017-06-01T00:00:00.000","Buses","10443"
"2017-06-01T00:00:00.000","Bus Passengers","211001"
"2017-06-01T00:00:00.000","Pedestrians","51719"
"2017-06-01T00:00:00.000","Personal Vehicle Passengers","4487700"
"2017-06-01T00:00:00.000","Personal Vehicles","2472936"
"2017-06-01T00:00:00.000","Train Passengers","40134"
"2017-06-01T00:00:00.000","Trains","1871"
"2017-06-01T00:00:00.000","Trucks","512687"
"2017-07-01T00:00:00.000","Buses","10274"
"2017-07-01T00:00:00.000","Bus Passengers","241711"
"2017-07-01T00:00:00.000","Pedestrians","73810"
"2017-07-01T00:00:00.000","Personal Vehicle Passengers","6174114"
"2017-07-01T00:00:00.000","Personal Vehicles","2990171"
"2017-07-01T00:00:00.000","Train Passengers","45282"
"2017-07-01T00:00:00.000","Trains","1859"
"2017-07-01T00:00:00.000","Trucks","461295"
"2017-08-01T00:00:00.000","Buses","10129"
"2017-08-01T00:00:00.000","Bus Passengers","242143"
"2017-08-01T00:00:00.000","Pedestrians","72595"
"2017-08-01T00:00:00.000","Personal Vehicle Passengers","6250197"
"2017-08-01T00:00:00.000","Personal Vehicles","2969278"
"2017-08-01T00:00:00.000","Train Passengers","46500"
"2017-08-01T00:00:00.000","Trains","1903"
"2017-08-01T00:00:00.000","Trucks","515625"
"2017-09-01T00:00:00.000","Buses","8634"
"2017-09-01T00:00:00.000","Bus Passengers","195397"
"2017-09-01T00:00:00.000","Pedestrians","49540"
"2017-09-01T00:00:00.000","Personal Vehicle Passengers","4569811"
"2017-09-01T00:00:00.000","Personal Vehicles","2425684"
"2017-09-01T00:00:00.000","Train Passengers","29330"
"2017-09-01T00:00:00.000","Trains","1904"
"2017-09-01T00:00:00.000","Trucks","478231"
"2017-10-01T00:00:00.000","Buses","6614"
"2017-10-01T00:00:00.000","Bus Passengers","169178"
"2017-10-01T00:00:00.000","Pedestrians","57404"
"2017-10-01T00:00:00.000","Personal Vehicle Passengers","4105894"
"2017-10-01T00:00:00.000","Personal Vehicles","2243138"
"2017-10-01T00:00:00.000","Train Passengers","16240"
"2017-10-01T00:00:00.000","Trains","1934"
"2017-10-01T00:00:00.000","Trucks","505480"
"2017-11-01T00:00:00.000","Buses","4930"
"2017-11-01T00:00:00.000","Bus Passengers","106550"
"2017-11-01T00:00:00.000","Pedestrians","20077"
"2017-11-01T00:00:00.000","Personal Vehicle Passengers","3630353"
"2017-11-01T00:00:00.000","Personal Vehicles","2002198"
"2017-11-01T00:00:00.000","Train Passengers","13675"
"2017-11-01T00:00:00.000","Trains","1872"
"2017-11-01T00:00:00.000","Trucks","493062"
"2017-12-01T00:00:00.000","Buses","4199"
"2017-12-01T00:00:00.000","Bus Passengers","101295"
"2017-12-01T00:00:00.000","Pedestrians","16585"
"2017-12-01T00:00:00.000","Personal Vehicle Passengers","3918120"
"2017-12-01T00:00:00.000","Personal Vehicles","2033658"
"2017-12-01T00:00:00.000","Train Passengers","13308"
"2017-12-01T00:00:00.000","Trains","1778"
"2017-12-01T00:00:00.000","Trucks","415723"
"2018-01-01T00:00:00.000","Buses","4256"
"2018-01-01T00:00:00.000","Bus Passengers","77412"
"2018-01-01T00:00:00.000","Pedestrians","12571"
"2018-01-01T00:00:00.000","Personal Vehicle Passengers","3129055"
"2018-01-01T00:00:00.000","Personal Vehicles","1749770"
"2018-01-01T00:00:00.000","Train Passengers","10821"
"2018-01-01T00:00:00.000","Trains","1890"
"2018-01-01T00:00:00.000","Trucks","475119"
"2018-02-01T00:00:00.000","Buses","4294"
"2018-02-01T00:00:00.000","Bus Passengers","85214"
"2018-02-01T00:00:00.000","Pedestrians","12936"
"2018-02-01T00:00:00.000","Personal Vehicle Passengers","3022028"
"2018-02-01T00:00:00.000","Personal Vehicles","1666594"
"2018-02-01T00:00:00.000","Train Passengers","8544"
"2018-02-01T00:00:00.000","Trains","1712"
"2018-02-01T00:00:00.000","Trucks","448194"
"2018-03-01T00:00:00.000","Buses","4862"
"2018-03-01T00:00:00.000","Bus Passengers","108766"
"2018-03-01T00:00:00.000","Pedestrians","20736"
"2018-03-01T00:00:00.000","Personal Vehicle Passengers","4060908"
"2018-03-01T00:00:00.000","Personal Vehicles","2114557"
"2018-03-01T00:00:00.000","Train Passengers","12891"
"2018-03-01T00:00:00.000","Trains","1996"
"2018-03-01T00:00:00.000","Trucks","500026"
"2018-04-01T00:00:00.000","Buses","5153"
"2018-04-01T00:00:00.000","Bus Passengers","116462"
"2018-04-01T00:00:00.000","Pedestrians","22471"
"2018-04-01T00:00:00.000","Personal Vehicle Passengers","3672087"
"2018-04-01T00:00:00.000","Personal Vehicles","2013265"
"2018-04-01T00:00:00.000","Train Passengers","12620"
"2018-04-01T00:00:00.000","Trains","1969"
"2018-04-01T00:00:00.000","Trucks","501741"
"2018-05-01T00:00:00.000","Buses","8291"
"2018-05-01T00:00:00.000","Bus Passengers","197790"
"2018-05-01T00:00:00.000","Pedestrians","44519"
"2018-05-01T00:00:00.000","Personal Vehicle Passengers","4365709"
"2018-05-01T00:00:00.000","Personal Vehicles","2378851"
"2018-05-01T00:00:00.000","Train Passengers","26599"
"2018-05-01T00:00:00.000","Trains","2094"
"2018-05-01T00:00:00.000","Trucks","524191"
"2018-06-01T00:00:00.000","Buses","9287"
"2018-06-01T00:00:00.000","Bus Passengers","211997"
"2018-06-01T00:00:00.000","Pedestrians","62091"
"2018-06-01T00:00:00.000","Personal Vehicle Passengers","4905379"
"2018-06-01T00:00:00.000","Personal Vehicles","2560955"
"2018-06-01T00:00:00.000","Train Passengers","43571"
"2018-06-01T00:00:00.000","Trains","1981"
"2018-06-01T00:00:00.000","Trucks","498422"
"2018-07-01T00:00:00.000","Buses","9385"
"2018-07-01T00:00:00.000","Bus Passengers","223674"
"2018-07-01T00:00:00.000","Pedestrians","80348"
"2018-07-01T00:00:00.000","Personal Vehicle Passengers","6118700"
"2018-07-01T00:00:00.000","Personal Vehicles","2902444"
"2018-07-01T00:00:00.000","Train Passengers","48139"
"2018-07-01T00:00:00.000","Trains","1985"
"2018-07-01T00:00:00.000","Trucks","482545"
"2018-08-01T00:00:00.000","Buses","9222"
"2018-08-01T00:00:00.000","Bus Passengers","239821"
"2018-08-01T00:00:00.000","Pedestrians","83530"
"2018-08-01T00:00:00.000","Personal Vehicle Passengers","6367333"
"2018-08-01T00:00:00.000","Personal Vehicles","2999436"
"2018-08-01T00:00:00.000","Train Passengers","55602"
"2018-08-01T00:00:00.000","Trains","2099"
"2018-08-01T00:00:00.000","Trucks","508622"
"2018-09-01T00:00:00.000","Buses","7896"
"2018-09-01T00:00:00.000","Bus Passengers","179957"
"2018-09-01T00:00:00.000","Pedestrians","54019"
"2018-09-01T00:00:00.000","Personal Vehicle Passengers","4376264"
"2018-09-01T00:00:00.000","Personal Vehicles","2339690"
"2018-09-01T00:00:00.000","Train Passengers","29355"
"2018-09-01T00:00:00.000","Trains","1970"
"2018-09-01T00:00:00.000","Trucks","477492"
"2018-10-01T00:00:00.000","Buses","6359"
"2018-10-01T00:00:00.000","Bus Passengers","158773"
"2018-10-01T00:00:00.000","Pedestrians","51076"
"2018-10-01T00:00:00.000","Personal Vehicle Passengers","4042146"
"2018-10-01T00:00:00.000","Personal Vehicles","2240151"
"2018-10-01T00:00:00.000","Train Passengers","16617"
"2018-10-01T00:00:00.000","Trains","2059"
"2018-10-01T00:00:00.000","Trucks","527247"
"2018-11-01T00:00:00.000","Buses","4777"
"2018-11-01T00:00:00.000","Bus Passengers","105606"
"2018-11-01T00:00:00.000","Pedestrians","21290"
"2018-11-01T00:00:00.000","Personal Vehicle Passengers","3523204"
"2018-11-01T00:00:00.000","Personal Vehicles","1933646"
"2018-11-01T00:00:00.000","Train Passengers","11720"
"2018-11-01T00:00:00.000","Trains","1979"
"2018-11-01T00:00:00.000","Trucks","476793"
"2018-12-01T00:00:00.000","Buses","4082"
"2018-12-01T00:00:00.000","Bus Passengers","90296"
"2018-12-01T00:00:00.000","Pedestrians","20703"
"2018-12-01T00:00:00.000","Personal Vehicle Passengers","3878052"
"2018-12-01T00:00:00.000","Personal Vehicles","2005044"
"2018-12-01T00:00:00.000","Train Passengers","12838"
"2018-12-01T00:00:00.000","Trains","1996"
"2018-12-01T00:00:00.000","Trucks","410534"
"2019-01-01T00:00:00.000","Buses","3903"
"2019-01-01T00:00:00.000","Bus Passengers","74112"
"2019-01-01T00:00:00.000","Pedestrians","14412"
"2019-01-01T00:00:00.000","Personal Vehicle Passengers","2928980"
"2019-01-01T00:00:00.000","Personal Vehicles","1645776"
"2019-01-01T00:00:00.000","Train Passengers","12902"
"2019-01-01T00:00:00.000","Trains","2033"
"2019-01-01T00:00:00.000","Trucks","467770"
"2019-02-01T00:00:00.000","Buses","3770"
"2019-02-01T00:00:00.000","Bus Passengers","75740"
"2019-02-01T00:00:00.000","Pedestrians","12009"
"2019-02-01T00:00:00.000","Personal Vehicle Passengers","2777212"
"2019-02-01T00:00:00.000","Personal Vehicles","1534560"
"2019-02-01T00:00:00.000","Train Passengers","9277"
"2019-02-01T00:00:00.000","Trains","1607"
"2019-02-01T00:00:00.000","Trucks","429813"
"2019-03-01T00:00:00.000","Buses","4419"
"2019-03-01T00:00:00.000","Bus Passengers","89326"
"2019-03-01T00:00:00.000","Pedestrians","18500"
"2019-03-01T00:00:00.000","Personal Vehicle Passengers","3765337"
"2019-03-01T00:00:00.000","Personal Vehicles","1993520"
"2019-03-01T00:00:00.000","Train Passengers","13314"
"2019-03-01T00:00:00.000","Trains","1945"
"2019-03-01T00:00:00.000","Trucks","488046"
"2019-04-01T00:00:00.000","Buses","5050"
"2019-04-01T00:00:00.000","Bus Passengers","120438"
"2019-04-01T00:00:00.000","Pedestrians","31204"
"2019-04-01T00:00:00.000","Personal Vehicle Passengers","3760645"
"2019-04-01T00:00:00.000","Personal Vehicles","2053135"
"2019-04-01T00:00:00.000","Train Passengers","13103"
"2019-04-01T00:00:00.000","Trains","1968"
"2019-04-01T00:00:00.000","Trucks","480477"
"2019-05-01T00:00:00.000","Buses","8174"
"2019-05-01T00:00:00.000","Bus Passengers","190178"
"2019-05-01T00:00:00.000","Pedestrians","50586"
"2019-05-01T00:00:00.000","Personal Vehicle Passengers","4209007"
"2019-05-01T00:00:00.000","Personal Vehicles","2301053"
"2019-05-01T00:00:00.000","Train Passengers","30038"
"2019-05-01T00:00:00.000","Trains","2090"
"2019-05-01T00:00:00.000","Trucks","507425"
"2019-06-01T00:00:00.000","Buses","8975"
"2019-06-01T00:00:00.000","Bus Passengers","202261"
"2019-06-01T00:00:00.000","Pedestrians","66714"
"2019-06-01T00:00:00.000","Personal Vehicle Passengers","5407844"
"2019-06-01T00:00:00.000","Personal Vehicles","2832859"
"2019-06-01T00:00:00.000","Train Passengers","44094"
"2019-06-01T00:00:00.000","Trains","2162"
"2019-06-01T00:00:00.000","Trucks","485867"
"2019-07-01T00:00:00.000","Buses","9552"
"2019-07-01T00:00:00.000","Bus Passengers","219504"
"2019-07-01T00:00:00.000","Pedestrians","87714"
"2019-07-01T00:00:00.000","Personal Vehicle Passengers","6067261"
"2019-07-01T00:00:00.000","Personal Vehicles","2886587"
"2019-07-01T00:00:00.000","Train Passengers","49054"
"2019-07-01T00:00:00.000","Trains","1908"
"2019-07-01T00:00:00.000","Trucks","478767"
"2019-08-01T00:00:00.000","Buses","11126"
"2019-08-01T00:00:00.000","Bus Passengers","251296"
"2019-08-01T00:00:00.000","Pedestrians","90021"
"2019-08-01T00:00:00.000","Personal Vehicle Passengers","6501513"
"2019-08-01T00:00:00.000","Personal Vehicles","3025187"
"2019-08-01T00:00:00.000","Train Passengers","44569"
"2019-08-01T00:00:00.000","Trains","1960"
"2019-08-01T00:00:00.000","Trucks","485797"
"2019-09-01T00:00:00.000","Buses","7422"
"2019-09-01T00:00:00.000","Bus Passengers","171967"
"2019-09-01T00:00:00.000","Pedestrians","58478"
"2019-09-01T00:00:00.000","Personal Vehicle Passengers","4284826"
"2019-09-01T00:00:00.000","Personal Vehicles","2314721"
"2019-09-01T00:00:00.000","Train Passengers","27167"
"2019-09-01T00:00:00.000","Trains","1862"
"2019-09-01T00:00:00.000","Trucks","482147"
"2019-10-01T00:00:00.000","Buses","6316"
"2019-10-01T00:00:00.000","Bus Passengers","146932"
"2019-10-01T00:00:00.000","Pedestrians","46365"
"2019-10-01T00:00:00.000","Personal Vehicle Passengers","4050384"
"2019-10-01T00:00:00.000","Personal Vehicles","2223629"
"2019-10-01T00:00:00.000","Train Passengers","16483"
"2019-10-01T00:00:00.000","Trains","1937"
"2019-10-01T00:00:00.000","Trucks","501929"
"2019-11-01T00:00:00.000","Buses","4650"
"2019-11-01T00:00:00.000","Bus Passengers","96580"
"2019-11-01T00:00:00.000","Pedestrians","24574"
"2019-11-01T00:00:00.000","Personal Vehicle Passengers","3550247"
"2019-11-01T00:00:00.000","Personal Vehicles","1929352"
"2019-11-01T00:00:00.000","Train Passengers","10827"
"2019-11-01T00:00:00.000","Trains","1783"
"2019-11-01T00:00:00.000","Trucks","455384"
"2019-12-01T00:00:00.000","Buses","3172"
"2019-12-01T00:00:00.000","Bus Passengers","74776"
"2019-12-01T00:00:00.000","Pedestrians","22377"
"2019-12-01T00:00:00.000","Personal Vehicle Passengers","3873280"
"2019-12-01T00:00:00.000","Personal Vehicles","1992476"
"2019-12-01T00:00:00.000","Train Passengers","13718"
"2019-12-01T00:00:00.000","Trains","1774"
"2019-12-01T00:00:00.000","Trucks","417733"
"2020-01-01T00:00:00.000","Buses","3457"
"2020-01-01T00:00:00.000","Bus Passengers","60079"
"2020-01-01T00:00:00.000","Pedestrians","10927"
"2020-01-01T00:00:00.000","Personal Vehicle Passengers","2985461"
"2020-01-01T00:00:00.000","Personal Vehicles","1686912"
"2020-01-01T00:00:00.000","Train Passengers","10573"
"2020-01-01T00:00:00.000","Trains","1898"
"2020-01-01T00:00:00.000","Trucks","457339"
"2020-02-01T00:00:00.000","Buses","3850"
"2020-02-01T00:00:00.000","Bus Passengers","72939"
"2020-02-01T00:00:00.000","Pedestrians","17046"
"2020-02-01T00:00:00.000","Personal Vehicle Passengers","3100696"
"2020-02-01T00:00:00.000","Personal Vehicles","1709486"
"2020-02-01T00:00:00.000","Train Passengers","8015"
"2020-02-01T00:00:00.000","Trains","1785"
"2020-02-01T00:00:00.000","Trucks","440166"
"2020-03-01T00:00:00.000","Buses","1707"
"2020-03-01T00:00:00.000","Bus Passengers","25640"
"2020-03-01T00:00:00.000","Pedestrians","8229"
"2020-03-01T00:00:00.000","Personal Vehicle Passengers","1573915"
"2020-03-01T00:00:00.000","Personal Vehicles","926710"
"2020-03-01T00:00:00.000","Train Passengers","6345"
"2020-03-01T00:00:00.000","Trains","1959"
"2020-03-01T00:00:00.000","Trucks","461858"
"2020-04-01T00:00:00.000","Buses","10"
"2020-04-01T00:00:00.000","Pedestrians","555"
"2020-04-01T00:00:00.000","Personal Vehicle Passengers","150734"
"2020-04-01T00:00:00.000","Personal Vehicles","127156"
"2020-04-01T00:00:00.000","Train Passengers","3764"
"2020-04-01T00:00:00.000","Trains","1628"
"2020-04-01T00:00:00.000","Trucks","316002"
"2020-05-01T00:00:00.000","Buses","1"
"2020-05-01T00:00:00.000","Bus Passengers","1"
"2020-05-01T00:00:00.000","Pedestrians","724"
"2020-05-01T00:00:00.000","Personal Vehicle Passengers","199381"
"2020-05-01T00:00:00.000","Personal Vehicles","160170"
"2020-05-01T00:00:00.000","Train Passengers","3263"
"2020-05-01T00:00:00.000","Trains","1397"
"2020-05-01T00:00:00.000","Trucks","347669"
"2020-06-01T00:00:00.000","Pedestrians","1057"
"2020-06-01T00:00:00.000","Personal Vehicle Passengers","264573"
"2020-06-01T00:00:00.000","Personal Vehicles","210173"
"2020-06-01T00:00:00.000","Train Passengers","2951"
"2020-06-01T00:00:00.000","Trains","1415"
"2020-06-01T00:00:00.000","Trucks","442967"
"2020-07-01T00:00:00.000","Buses","2"
"2020-07-01T00:00:00.000","Bus Passengers","21"
"2020-07-01T00:00:00.000","Pedestrians","1428"
"2020-07-01T00:00:00.000","Personal Vehicle Passengers","290574"
"2020-07-01T00:00:00.000","Personal Vehicles","227625"
"2020-07-01T00:00:00.000","Train Passengers","3077"
"2020-07-01T00:00:00.000","Trains","1516"
"2020-07-01T00:00:00.000","Trucks","448153"
"2020-08-01T00:00:00.000","Buses","9"
"2020-08-01T00:00:00.000","Bus Passengers","83"
"2020-08-01T00:00:00.000","Pedestrians","1744"
"2020-08-01T00:00:00.000","Personal Vehicle Passengers","318288"
"2020-08-01T00:00:00.000","Personal Vehicles","243610"
"2020-08-01T00:00:00.000","Train Passengers","3757"
"2020-08-01T00:00:00.000","Trains","1629"
"2020-08-01T00:00:00.000","Trucks","465088"
"2020-09-01T00:00:00.000","Buses","154"
"2020-09-01T00:00:00.000","Bus Passengers","615"
"2020-09-01T00:00:00.000","Pedestrians","1711"
"2020-09-01T00:00:00.000","Personal Vehicle Passengers","306576"
"2020-09-01T00:00:00.000","Personal Vehicles","245063"
"2020-09-01T00:00:00.000","Train Passengers","3845"
"2020-09-01T00:00:00.000","Trains","1738"
"2020-09-01T00:00:00.000","Trucks","475517"
"2020-10-01T00:00:00.000","Buses","196"
"2020-10-01T00:00:00.000","Bus Passengers","742"
"2020-10-01T00:00:00.000","Pedestrians","1755"
"2020-10-01T00:00:00.000","Personal Vehicle Passengers","318505"
"2020-10-01T00:00:00.000","Personal Vehicles","254081"
"2020-10-01T00:00:00.000","Train Passengers","3325"
"2020-10-01T00:00:00.000","Trains","1809"
"2020-10-01T00:00:00.000","Trucks","477376"
"2020-11-01T00:00:00.000","Buses","118"
"2020-11-01T00:00:00.000","Bus Passengers","434"
"2020-11-01T00:00:00.000","Pedestrians","1198"
"2020-11-01T00:00:00.000","Personal Vehicle Passengers","269071"
"2020-11-01T00:00:00.000","Personal Vehicles","219094"
"2020-11-01T00:00:00.000","Train Passengers","3939"
"2020-11-01T00:00:00.000","Trains","1739"
"2020-11-01T00:00:00.000","Trucks","458626"
"2020-12-01T00:00:00.000","Buses","100"
"2020-12-01T00:00:00.000","Bus Passengers","436"
"2020-12-01T00:00:00.000","Pedestrians","1170"
"2020-12-01T00:00:00.000","Personal Vehicle Passengers","278669"
"2020-12-01T00:00:00.000","Personal Vehicles","218541"
"2020-12-01T00:00:00.000","Train Passengers","4214"
"2020-12-01T00:00:00.000","Trains","1800"
"2020-12-01T00:00:00.000","Trucks","423572"
"2021-01-01T00:00:00.000","Buses","43"
"2021-01-01T00:00:00.000","Bus Passengers","323"
"2021-01-01T00:00:00.000","Pedestrians","1168"
"2021-01-01T00:00:00.000","Personal Vehicle Passengers","264384"
"2021-01-01T00:00:00.000","Personal Vehicles","214723"
"2021-01-01T00:00:00.000","Train Passengers","4049"
"2021-01-01T00:00:00.000","Trains","1851"
"2021-01-01T00:00:00.000","Trucks","444166"
"2021-02-01T00:00:00.000","Buses","131"
"2021-02-01T00:00:00.000","Bus Passengers","568"
"2021-02-01T00:00:00.000","Pedestrians","911"
"2021-02-01T00:00:00.000","Personal Vehicle Passengers","238963"
"2021-02-01T00:00:00.000","Personal Vehicles","197491"
"2021-02-01T00:00:00.000","Train Passengers","3895"
"2021-02-01T00:00:00.000","Trains","1593"
"2021-02-01T00:00:00.000","Trucks","416544"
"2021-03-01T00:00:00.000","Buses","241"
"2021-03-01T00:00:00.000","Bus Passengers","1270"
"2021-03-01T00:00:00.000","Pedestrians","1253"
"2021-03-01T00:00:00.000","Personal Vehicle Passengers","309707"
"2021-03-01T00:00:00.000","Personal Vehicles","253674"
"2021-03-01T00:00:00.000","Train Passengers","3786"
"2021-03-01T00:00:00.000","Trains","1898"
"2021-03-01T00:00:00.000","Trucks","508440"
"2021-04-01T00:00:00.000","Buses","148"
"2021-04-01T00:00:00.000","Bus Passengers","1226"
"2021-04-01T00:00:00.000","Pedestrians","1692"
"2021-04-01T00:00:00.000","Personal Vehicle Passengers","305858"
"2021-04-01T00:00:00.000","Personal Vehicles","247765"
"2021-04-01T00:00:00.000","Train Passengers","3928"
"2021-04-01T00:00:00.000","Trains","1733"
"2021-04-01T00:00:00.000","Trucks","456864"
"2021-05-01T00:00:00.000","Buses","129"
"2021-05-01T00:00:00.000","Bus Passengers","664"
"2021-05-01T00:00:00.000","Pedestrians","2048"
"2021-05-01T00:00:00.000","Personal Vehicle Passengers","335202"
"2021-05-01T00:00:00.000","Personal Vehicles","266503"
"2021-05-01T00:00:00.000","Train Passengers","3931"
"2021-05-01T00:00:00.000","Trains","1688"
"2021-05-01T00:00:00.000","Trucks","465293"
"2021-06-01T00:00:00.000","Buses","267"
"2021-06-01T00:00:00.000","Bus Passengers","888"
"2021-06-01T00:00:00.000","Pedestrians","2525"
"2021-06-01T00:00:00.000","Personal Vehicle Passengers","362274"
"2021-06-01T00:00:00.000","Personal Vehicles","285123"
"2021-06-01T00:00:00.000","Train Passengers","3452"
"2021-06-01T00:00:00.000","Trains","1658"
"2021-06-01T00:00:00.000","Trucks","488543"
"2021-07-01T00:00:00.000","Buses","100"
"2021-07-01T00:00:00.000","Bus Passengers","1173"
"2021-07-01T00:00:00.000","Pedestrians","2711"
"2021-07-01T00:00:00.000","Personal Vehicle Passengers","416884"
"2021-07-01T00:00:00.000","Personal Vehicles","307577"
"2021-07-01T00:00:00.000","Train Passengers","3994"
"2021-07-01T00:00:00.000","Trains","1502"
"2021-07-01T00:00:00.000","Trucks","449886"
"2021-08-01T00:00:00.000","Buses","271"
"2021-08-01T00:00:00.000","Bus Passengers","3589"
"2021-08-01T00:00:00.000","Pedestrians","5524"
"2021-08-01T00:00:00.000","Personal Vehicle Passengers","692727"
"2021-08-01T00:00:00.000","Personal Vehicles","449004"
"2021-08-01T00:00:00.000","Train Passengers","3127"
"2021-08-01T00:00:00.000","Trains","1564"
"2021-08-01T00:00:00.000","Trucks","482579"
"2021-09-01T00:00:00.000","Buses","431"
"2021-09-01T00:00:00.000","Bus Passengers","4430"
"2021-09-01T00:00:00.000","Pedestrians","5211"
"2021-09-01T00:00:00.000","Personal Vehicle Passengers","696904"
"2021-09-01T00:00:00.000","Personal Vehicles","468882"
"2021-09-01T00:00:00.000","Train Passengers","3826"
"2021-09-01T00:00:00.000","Trains","1480"
"2021-09-01T00:00:00.000","Trucks","466995"
"2021-10-01T00:00:00.000","Buses","378"
"2021-10-01T00:00:00.000","Bus Passengers","3613"
"2021-10-01T00:00:00.000","Pedestrians","5081"
"2021-10-01T00:00:00.000","Personal Vehicle Passengers","664090"
"2021-10-01T00:00:00.000","Personal Vehicles","456362"
"2021-10-01T00:00:00.000","Train Passengers","4179"
"2021-10-01T00:00:00.000","Trains","1823"
"2021-10-01T00:00:00.000","Trucks","480929"
"2021-11-01T00:00:00.000","Buses","654"
"2021-11-01T00:00:00.000","Bus Passengers","6302"
"2021-11-01T00:00:00.000","Pedestrians","4464"
"2021-11-01T00:00:00.000","Personal Vehicle Passengers","907099"
"2021-11-01T00:00:00.000","Personal Vehicles","582285"
"2021-11-01T00:00:00.000","Train Passengers","4037"
"2021-11-01T00:00:00.000","Trains","1712"
"2021-11-01T00:00:00.000","Trucks","477887"
"2021-12-01T00:00:00.000","Buses","1249"
"2021-12-01T00:00:00.000","Bus Passengers","11423"
"2021-12-01T00:00:00.000","Pedestrians","4871"
"2021-12-01T00:00:00.000","Personal Vehicle Passengers","1195331"
"2021-12-01T00:00:00.000","Personal Vehicles","701699"
"2021-12-01T00:00:00.000","Train Passengers","5144"
"2021-12-01T00:00:00.000","Trains","1670"
"2021-12-01T00:00:00.000","Trucks","431660"
"2022-01-01T00:00:00.000","Buses","693"
"2022-01-01T00:00:00.000","Bus Passengers","4481"
"2022-01-01T00:00:00.000","Pedestrians","2884"
"2022-01-01T00:00:00.000","Personal Vehicle Passengers","639631"
"2022-01-01T00:00:00.000","Personal Vehicles","424623"
"2022-01-01T00:00:00.000","Train Passengers","3262"
"2022-01-01T00:00:00.000","Trains","1637"
"2022-01-01T00:00:00.000","Trucks","425793"
"2022-02-01T00:00:00.000","Buses","1067"
"2022-02-01T00:00:00.000","Bus Passengers","10305"
"2022-02-01T00:00:00.000","Pedestrians","2913"
"2022-02-01T00:00:00.000","Personal Vehicle Passengers","686191"
"2022-02-01T00:00:00.000","Personal Vehicles","441254"
"2022-02-01T00:00:00.000","Train Passengers","2887"
"2022-02-01T00:00:00.000","Trains","1630"
"2022-02-01T00:00:00.000","Trucks","399241"
"2022-03-01T00:00:00.000","Buses","830"
"2022-03-01T00:00:00.000","Bus Passengers","10239"
"2022-03-01T00:00:00.000","Pedestrians","5067"
"2022-03-01T00:00:00.000","Personal Vehicle Passengers","1098788"
"2022-03-01T00:00:00.000","Personal Vehicles","650587"
"2022-03-01T00:00:00.000","Train Passengers","3184"
"2022-03-01T00:00:00.000","Trains","1857"
"2022-03-01T00:00:00.000","Trucks","507017"
"2022-04-01T00:00:00.000","Buses","1435"
"2022-04-01T00:00:00.000","Bus Passengers","30287"
"2022-04-01T00:00:00.000","Pedestrians","9331"
"2022-04-01T00:00:00.000","Personal Vehicle Passengers","1900489"
"2022-04-01T00:00:00.000","Personal Vehicles","1039000"
"2022-04-01T00:00:00.000","Train Passengers","3648"
"2022-04-01T00:00:00.000","Trains","1837"
"2022-04-01T00:00:00.000","Trucks","459328"
"2022-05-01T00:00:00.000","Buses","1338"
"2022-05-01T00:00:00.000","Bus Passengers","24840"
"2022-05-01T00:00:00.000","Pedestrians","14757"
"2022-05-01T00:00:00.000","Personal Vehicle Passengers","2234862"
"2022-05-01T00:00:00.000","Personal Vehicles","1227204"
"2022-05-01T00:00:00.000","Train Passengers","2938"
"2022-05-01T00:00:00.000","Trains","1868"
"2022-05-01T00:00:00.000","Trucks","489662"
"2022-06-01T00:00:00.000","Buses","2912"
"2022-06-01T00:00:00.000","Bus Passengers","57801"
"2022-06-01T00:00:00.000","Pedestrians","21088"
"2022-06-01T00:00:00.000","Personal Vehicle Passengers","2591538"
"2022-06-01T00:00:00.000","Personal Vehicles","1392794"
"2022-06-01T00:00:00.000","Train Passengers","3359"
"2022-06-01T00:00:00.000","Trains","1780"
"2022-06-01T00:00:00.000","Trucks","483816"
"2022-07-01T00:00:00.000","Buses","3148"
"2022-07-01T00:00:00.000","Bus Passengers","72015"
"2022-07-01T00:00:00.000","Pedestrians","35945"
"2022-07-01T00:00:00.000","Personal Vehicle Passengers","3594642"
"2022-07-01T00:00:00.000","Personal Vehicles","1720631"
"2022-07-01T00:00:00.000","Train Passengers","4133"
"2022-07-01T00:00:00.000","Trains","1715"
"2022-07-01T00:00:00.000","Trucks","441899"
"2022-08-01T00:00:00.000","Buses","3328"
"2022-08-01T00:00:00.000","Bus Passengers","74903"
"2022-08-01T00:00:00.000","Pedestrians","31415"
"2022-08-01T00:00:00.000","Personal Vehicle Passengers","3510388"
"2022-08-01T00:00:00.000","Personal Vehicles","1709504"
"2022-08-01T00:00:00.000","Train Passengers","5232"
"2022-08-01T00:00:00.000","Trains","1743"
