"port_name","state","port_code","border","date","measure","value","latitude","longitude"
"Sweetgrass","Montana","3310","US-Canada Border","2018-01-01T00:00:00.000","Trains","23","48.998388","-111.959611"
"Sweetgrass","Montana","3310","US-Canada Border","2018-01-01T00:00:00.000","Trucks","10148","48.998388","-111.959611"
"Piegan","Montana","3316","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","5808","48.998083","-113.378777"
"Piegan","Montana","3316","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","2976","48.998083","-113.378777"
"Piegan","Montana","3316","US-Canada Border","2018-01-01T00:00:00.000","Trucks","188","48.998083","-113.378777"
"Opheim","Montana","3317","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","379","48.999527","-106.377583"
"Opheim","Montana","3317","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","212","48.999527","-106.377583"
"Opheim","Montana","3317","US-Canada Border","2018-01-01T00:00:00.000","Trucks","13","48.999527","-106.377583"
"Roosville","Montana","3318","US-Canada Border","2018-01-01T00:00:00.000","Buses","4","48.999638","-115.056027"
"Roosville","Montana","3318","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","72","48.999638","-115.056027"
"Roosville","Montana","3318","US-Canada Border","2018-01-01T00:00:00.000","Pedestrians","1","48.999638","-115.056027"
"Roosville","Montana","3318","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","14417","48.999638","-115.056027"
"Roosville","Montana","3318","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","7206","48.999638","-115.056027"
"Roosville","Montana","3318","US-Canada Border","2018-01-01T00:00:00.000","Trucks","837","48.999638","-115.056027"
"Morgan","Montana","3319","US-Canada Border","2018-01-01T00:00:00.000","Buses","1","48.999829","-107.831819"
"Morgan","Montana","3319","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","39","48.999829","-107.831819"
"Morgan","Montana","3319","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","625","48.999829","-107.831819"
"Morgan","Montana","3319","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","264","48.999829","-107.831819"
"Morgan","Montana","3319","US-Canada Border","2018-01-01T00:00:00.000","Trucks","35","48.999829","-107.831819"
"Whitlash","Montana","3321","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","77","48.99725","-111.257916"
"Whitlash","Montana","3321","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","30","48.99725","-111.257916"
"Whitlash","Montana","3321","US-Canada Border","2018-01-01T00:00:00.000","Trucks","9","48.99725","-111.257916"
"Del Bonita","Montana","3322","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","3017","48.998555","-112.78825"
"Del Bonita","Montana","3322","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","1399","48.998555","-112.78825"
"Del Bonita","Montana","3322","US-Canada Border","2018-01-01T00:00:00.000","Trucks","36","48.998555","-112.78825"
"Wildhorse","Montana","3323","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","1113","48.999361","-110.215083"
"Wildhorse","Montana","3323","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","532","48.999361","-110.215083"
"Wildhorse","Montana","3323","US-Canada Border","2018-01-01T00:00:00.000","Trucks","135","48.999361","-110.215083"
"Willow Creek","Montana","3325","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","465","48.999972","-109.731333"
"Willow Creek","Montana","3325","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","225","48.999972","-109.731333"
"Pembina","North Dakota","3401","US-Canada Border","2018-01-01T00:00:00.000","Buses","56","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","1287","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","32820","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","15185","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2018-01-01T00:00:00.000","Train Passengers","172","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2018-01-01T00:00:00.000","Trains","86","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2018-01-01T00:00:00.000","Trucks","18604","49.000453","-97.237036"
"Portal","North Dakota","3403","US-Canada Border","2018-01-01T00:00:00.000","Buses","10","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","305","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2018-01-01T00:00:00.000","Pedestrians","206","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","7328","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","4177","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2018-01-01T00:00:00.000","Train Passengers","489","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2018-01-01T00:00:00.000","Trains","163","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2018-01-01T00:00:00.000","Trucks","7805","48.998944","-102.551944"
"Neche","North Dakota","3404","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","3861","49.000527","-97.557333"
"Neche","North Dakota","3404","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","2368","49.000527","-97.557333"
"Neche","North Dakota","3404","US-Canada Border","2018-01-01T00:00:00.000","Trucks","609","49.000527","-97.557333"
"St John","North Dakota","3405","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","1453","48.999277","-99.659111"
"St John","North Dakota","3405","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","769","48.999277","-99.659111"
"St John","North Dakota","3405","US-Canada Border","2018-01-01T00:00:00.000","Trucks","26","48.999277","-99.659111"
"Northgate","North Dakota","3406","US-Canada Border","2018-01-01T00:00:00.000","Pedestrians","15","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","1589","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","800","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2018-01-01T00:00:00.000","Train Passengers","54","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2018-01-01T00:00:00.000","Trains","18","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2018-01-01T00:00:00.000","Trucks","891","48.998833","-102.27475"
"Walhalla","North Dakota","3407","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","4158","49.000472","-97.908416"
"Walhalla","North Dakota","3407","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","2353","49.000472","-97.908416"
"Walhalla","North Dakota","3407","US-Canada Border","2018-01-01T00:00:00.000","Trucks","470","49.000472","-97.908416"
"Hannah","North Dakota","3408","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","98","49.000138","-98.693777"
"Hannah","North Dakota","3408","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","64","49.000138","-98.693777"
"Hannah","North Dakota","3408","US-Canada Border","2018-01-01T00:00:00.000","Trucks","5","49.000138","-98.693777"
"Sarles","North Dakota","3409","US-Canada Border","2018-01-01T00:00:00.000","Buses","5","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","58","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","450","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","203","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2018-01-01T00:00:00.000","Trucks","115","49.000027","-98.938361"
"Ambrose","North Dakota","3410","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","175","48.999305","-103.486555"
"Ambrose","North Dakota","3410","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","96","48.999305","-103.486555"
"Antler","North Dakota","3413","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","939","48.999472","-101.296055"
"Antler","North Dakota","3413","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","482","48.999472","-101.296055"
"Antler","North Dakota","3413","US-Canada Border","2018-01-01T00:00:00.000","Trucks","240","48.999472","-101.296055"
"Sherwood","North Dakota","3414","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","2021","48.999305","-101.627527"
"Sherwood","North Dakota","3414","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","1061","48.999305","-101.627527"
"Sherwood","North Dakota","3414","US-Canada Border","2018-01-01T00:00:00.000","Trucks","407","48.999305","-101.627527"
"Hansboro","North Dakota","3415","US-Canada Border","2018-01-01T00:00:00.000","Buses","1","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","26","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","880","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","443","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2018-01-01T00:00:00.000","Trucks","6","48.999583","-99.346527"
"Maida","North Dakota","3416","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","715","49.00025","-98.36525"
"Maida","North Dakota","3416","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","323","49.00025","-98.36525"
"Maida","North Dakota","3416","US-Canada Border","2018-01-01T00:00:00.000","Trucks","127","49.00025","-98.36525"
"Fortuna","North Dakota","3417","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","1363","48.999555","-103.80925"
"Fortuna","North Dakota","3417","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","653","48.999555","-103.80925"
"Fortuna","North Dakota","3417","US-Canada Border","2018-01-01T00:00:00.000","Trucks","244","48.999555","-103.80925"
"Westhope","North Dakota","3419","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","1162","48.999611","-101.017277"
"Westhope","North Dakota","3419","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","551","48.999611","-101.017277"
"Westhope","North Dakota","3419","US-Canada Border","2018-01-01T00:00:00.000","Trucks","651","48.999611","-101.017277"
"Noonan","North Dakota","3420","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","3093","48.999333","-103.004361"
"Noonan","North Dakota","3420","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","1871","48.999333","-103.004361"
"Noonan","North Dakota","3420","US-Canada Border","2018-01-01T00:00:00.000","Trucks","145","48.999333","-103.004361"
"Carbury","North Dakota","3421","US-Canada Border","2018-01-01T00:00:00.000","Buses","3","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","97","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","2404","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","1032","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2018-01-01T00:00:00.000","Trucks","219","48.999416","-100.555805"
"Dunseith","North Dakota","3422","US-Canada Border","2018-01-01T00:00:00.000","Buses","3","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","97","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","5923","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","2981","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2018-01-01T00:00:00.000","Trucks","2290","48.999277","-100.052166"
"Warroad","Minnesota","3423","US-Canada Border","2018-01-01T00:00:00.000","Buses","42","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","228","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","10602","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","7637","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2018-01-01T00:00:00.000","Trucks","735","48.999","-95.376555"
"Baudette","Minnesota","3424","US-Canada Border","2018-01-01T00:00:00.000","Buses","7","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","214","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2018-01-01T00:00:00.000","Pedestrians","9","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","20243","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","11753","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2018-01-01T00:00:00.000","Trucks","708","48.719109","-94.590467"
"Pinecreek","Minnesota","3425","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","386","48.999916","-95.977694"
"Pinecreek","Minnesota","3425","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","227","48.999916","-95.977694"
"Pinecreek","Minnesota","3425","US-Canada Border","2018-01-01T00:00:00.000","Trucks","40","48.999916","-95.977694"
"Roseau","Minnesota","3426","US-Canada Border","2018-01-01T00:00:00.000","Buses","1","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","26","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","5188","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","2896","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2018-01-01T00:00:00.000","Trucks","285","48.999538","-95.766469"
"Lancaster","Minnesota","3430","US-Canada Border","2018-01-01T00:00:00.000","Buses","4","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2018-01-01T00:00:00.000","Bus Passengers","177","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicle Passengers","2540","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2018-01-01T00:00:00.000","Personal Vehicles","1265","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2018-01-01T00:00:00.000","Trucks","369","49.000194","-96.800527"
"International Falls","Minnesota","3604","US-Canada Border","2018-01-01T00:00:00.000","Buses","23","48.6078","-93.401355"
