quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,source_reference,package,source_period,source_information_date,package_input_file,bundle_payload_reference,baseline_replaced,limitations,lower_bound,upper_bound,replacement_vs_incremental,row_id,source_row_number,source_row_sha256,source_measurement_class,integration_disposition,disposition_reason,financial_eligibility,eligibility_reason,bundle_commit,research_commit,bundle_payload_sha256
2026Q3,rnpl_fx_incremental_replacement,fx1.00_nonusd0.40_u0.30_first_recognition_month,-8498200.2866,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0244,244,b8dd35d39d045b369601098f3c48db502afdcd3a7ca86eb767949a1b4bd91488,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed minus ordinary source level; conditional replacement, not expected revenue drag",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_replacement_multiplier,fx1.00_nonusd0.40_u0.30_first_recognition_month,0.998232620871,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0245,245,048096d0bcae155281ce84f4b4eb9dcb8e77bc1e5a316dc0191d3eb8e2e0f500,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/B on normalized kernel with unresolved hedges; not certified m_pre,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_level_multiplier,fx1.00_nonusd0.40_u0.30_first_recognition_month,1.01408206681,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0246,246,0c59bf65feb8868e69668024c9b2cca1f98e019f03fe605e1aa358e24d7501fe,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/R0 reference-level factor; multiplying reported USD kernel would double-count booking FX,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,reference_normalized_kernel_revenue,fx1.05_nonusd0.40_u0.30_first_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0247,247,d91aca4fe2e94ece686436580d4a9c89be4ccdf60a9603065f2cb0b991ce3135,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Conditional currency normalization, not observed constant-currency revenue",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,ordinary_booking_kernel_revenue,fx1.05_nonusd0.40_u0.30_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0248,248,85b068ac324eaf3655733bbcd157c5df722d5ddfbe0a264a5ea2859b49575b00,calculated_from_assumed_exposures_and_frozen_rates,calculated,"Reconstructs the inherited Q3 kernel; baseline identity only, never an overlay",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_retimed_kernel_revenue,fx1.05_nonusd0.40_u0.30_first_recognition_month,4799864729.21,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0249,249,c9c3cb89d3eec01e30f6ad6d867f3c87f377a09b38cb4dbefa04276aae2422bc,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed level under assumed currency, RNPL revenue-cohort share and fixing convention",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_incremental_replacement,fx1.05_nonusd0.40_u0.30_first_recognition_month,-8498200.2866,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0250,250,bc80579de05140b94781038dbb14c2283ef2de5543a6ddfc762bd1053c0f2468,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed minus ordinary source level; conditional replacement, not expected revenue drag",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_replacement_multiplier,fx1.05_nonusd0.40_u0.30_first_recognition_month,0.998232620871,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0251,251,6a6626d0c716589d10cca72913d1f7d24c6317add081691cac10e052452b407c,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/B on normalized kernel with unresolved hedges; not certified m_pre,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_level_multiplier,fx1.05_nonusd0.40_u0.30_first_recognition_month,1.01408206681,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0252,252,a7d450af9de0a5b137f35b2f9f5ed89ba34af62157288756c8c497f416ab334f,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/R0 reference-level factor; multiplying reported USD kernel would double-count booking FX,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,reference_normalized_kernel_revenue,fx0.95_nonusd0.40_u0.30_last_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0253,253,611fd02e687c5341aea2e4d7ae4838c0c984153e32e317100d7c9db10ec38035,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Conditional currency normalization, not observed constant-currency revenue",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,ordinary_booking_kernel_revenue,fx0.95_nonusd0.40_u0.30_last_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0254,254,e004675f9e255154488ca320b404d91591aba7787665da1076e9b9ba9215233d,calculated_from_assumed_exposures_and_frozen_rates,calculated,"Reconstructs the inherited Q3 kernel; baseline identity only, never an overlay",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_retimed_kernel_revenue,fx0.95_nonusd0.40_u0.30_last_recognition_month,4786062499.31,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0255,255,a4c9e28fb3cd940a4d677cf16a9054af92295eb9080cf1f46432d68c31ac76c4,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed level under assumed currency, RNPL revenue-cohort share and fixing convention",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_incremental_replacement,fx0.95_nonusd0.40_u0.30_last_recognition_month,-22300430.1869,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0256,256,7665630ce103cb13d155e32edbdc79ea9bad3f30aa7a75962f4453d0d07c70f9,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed minus ordinary source level; conditional replacement, not expected revenue drag",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_replacement_multiplier,fx0.95_nonusd0.40_u0.30_last_recognition_month,0.995362157451,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0257,257,1f7871decad6e9affe269d46ffa051fc7f76e23a4ceca03d14d30a9ee7fdd42c,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/B on normalized kernel with unresolved hedges; not certified m_pre,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_level_multiplier,fx0.95_nonusd0.40_u0.30_last_recognition_month,1.01116602759,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0258,258,3d27d66b6f78e767701b8c0a520f564539c154d6372296bd3f282d00c0c42fe6,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/R0 reference-level factor; multiplying reported USD kernel would double-count booking FX,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,reference_normalized_kernel_revenue,fx1.00_nonusd0.40_u0.30_last_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0259,259,86475d6fc0b736d529d7eb7f2bc64b3c2d82c5ebd1ae29e1c8d10580728ef741,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Conditional currency normalization, not observed constant-currency revenue",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,ordinary_booking_kernel_revenue,fx1.00_nonusd0.40_u0.30_last_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0260,260,cafc0d602b9066d1606a078413df539e4a73f9c0d30163dfc6a556f7903e415f,calculated_from_assumed_exposures_and_frozen_rates,calculated,"Reconstructs the inherited Q3 kernel; baseline identity only, never an overlay",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
