quarter,region,metric,value,basis,source,quote
4Q25,emea,revenue_share_pct,33.48,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,emea,revenue_yoy_pct,17.13,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,latam,adr_yoy_exfx_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q25 call),
4Q25,latam,adr_yoy_reported_pct,9.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q25 call),
4Q25,latam,nights_share_est_pct,14.0,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
4Q25,latam,nights_yoy_differential_pp,8.18,derived: region minus total (bucket),derived from the two rows above,
4Q25,latam,nights_yoy_hi_pct,19.0,bucket,Airbnb shareholder letter / call (4Q25 call),
4Q25,latam,nights_yoy_lo_pct,17.0,bucket,Airbnb shareholder letter / call (4Q25 call),
4Q25,latam,nights_yoy_pct,18.0,bucket,Airbnb shareholder letter / call (4Q25 call),"high-teens growth; Brazil >20%, Mexico high-teens"
4Q25,latam,origin_nights_growth_brazil_pct,21.0,disclosed numeric,Airbnb shareholder letter / call (4Q25 call),"Brazil continued to drive meaningful growth across the region, with origin nights booked increasing over 20% and the number of first-time bookers increasing 17% in Q4 2025 compared to Q4 2024."
4Q25,latam,revenue_musd,351.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,latam,revenue_share_pct,12.63,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,latam,revenue_yoy_pct,26.26,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,na,adr_yoy_reported_pct,5.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q25 call),
4Q25,na,bea_inbound_foreign_travel_in_us_yoy_pct,-8.28,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
4Q25,na,bea_outbound_us_travel_abroad_yoy_pct,3.86,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
4Q25,na,nights_share_est_pct,30.0,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
4Q25,na,nights_yoy_differential_pp,-4.82,derived: region minus total (bucket),derived from the two rows above,
4Q25,na,nights_yoy_hi_pct,6.0,bucket,Airbnb shareholder letter / call (4Q25 call),
4Q25,na,nights_yoy_lo_pct,4.0,bucket,Airbnb shareholder letter / call (4Q25 call),
4Q25,na,nights_yoy_pct,5.0,bucket,Airbnb shareholder letter / call (4Q25 call),mid-single digit growth; domestic and longer lead times
4Q25,na,revenue_musd,1146.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,na,revenue_share_pct,41.25,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,na,revenue_yoy_pct,3.15,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,total,nights_yoy_pct,9.82,disclosed numeric,Airbnb shareholder letter 4Q25 (KPI table),
1Q26,apac,adr_yoy_exfx_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q26 letter),
1Q26,apac,adr_yoy_reported_pct,6.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q26 letter),
1Q26,apac,nights_share_est_pct,16.3,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
1Q26,apac,nights_yoy_differential_pp,8.85,derived: region minus total (bucket),derived from the two rows above,
1Q26,apac,nights_yoy_hi_pct,19.0,bucket,Airbnb shareholder letter / call (1Q26 letter),
1Q26,apac,nights_yoy_lo_pct,17.0,bucket,Airbnb shareholder letter / call (1Q26 letter),
1Q26,apac,nights_yoy_pct,18.0,bucket,Airbnb shareholder letter / call (1Q26 letter),high-teens growth; India ~50%
1Q26,apac,origin_nights_growth_india_pct,50.0,disclosed numeric,Airbnb shareholder letter / call (1Q26 letter),"In addition to accelerating demand for domestic travel within Japan, Q1 2026 nights booked on an origin basis in India grew approximately 50% year-over-year for the second consecutive quarter and grow"
1Q26,apac,revenue_musd,342.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,apac,revenue_share_pct,12.77,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,apac,revenue_yoy_pct,23.02,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,emea,adr_yoy_exfx_pct,4.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q26 letter),
1Q26,emea,adr_yoy_reported_pct,15.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q26 letter),
1Q26,emea,eurostat_eu27_platform_domestic_yoy_pct,9.135,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q26,emea,eurostat_eu27_platform_foreign_share_chg_pp,0.224,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q26,emea,eurostat_eu27_platform_foreign_share_pct,58.901,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q26,emea,eurostat_eu27_platform_foreign_yoy_pct,10.148,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q26,emea,eurostat_eu27_platform_nights_yoy_pct,9.729,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q26,emea,nights_share_est_pct,39.7,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
1Q26,emea,nights_yoy_differential_pp,-4.15,derived: region minus total (bucket),derived from the two rows above,
1Q26,emea,nights_yoy_hi_pct,6.0,bucket,Airbnb shareholder letter / call (1Q26 letter),
1Q26,emea,nights_yoy_lo_pct,4.0,bucket,Airbnb shareholder letter / call (1Q26 letter),
1Q26,emea,nights_yoy_pct,5.0,bucket,Airbnb shareholder letter / call (1Q26 letter),mid-single digit growth; Middle East conflict cancellations weighed
1Q26,emea,revenue_musd,747.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,emea,revenue_share_pct,27.89,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,emea,revenue_yoy_pct,25.13,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,latam,adr_yoy_exfx_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q26 letter),
1Q26,latam,adr_yoy_reported_pct,10.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q26 letter),
1Q26,latam,nights_share_est_pct,14.7,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
1Q26,latam,nights_yoy_differential_pp,8.85,derived: region minus total (bucket),derived from the two rows above,
1Q26,latam,nights_yoy_hi_pct,19.0,bucket,Airbnb shareholder letter / call (1Q26 letter),
1Q26,latam,nights_yoy_lo_pct,17.0,bucket,Airbnb shareholder letter / call (1Q26 letter),
1Q26,latam,nights_yoy_pct,18.0,bucket,Airbnb shareholder letter / call (1Q26 letter),high-teens growth; Brazil >20% third consecutive quarter
1Q26,latam,origin_nights_growth_brazil_pct,21.0,disclosed numeric,Airbnb shareholder letter / call (1Q26 letter),"Brazil continued to drive meaningful growth, with origin nights booked increasing over 20% for the third consecutive quarter and the number of first-time bookers increasing 22% in Q1 2026 compared to"
1Q26,latam,revenue_musd,451.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,latam,revenue_share_pct,16.84,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,latam,revenue_yoy_pct,31.49,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,na,adr_yoy_reported_pct,7.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q26 letter),
1Q26,na,bea_inbound_foreign_travel_in_us_yoy_pct,-4.83,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
1Q26,na,bea_outbound_us_travel_abroad_yoy_pct,-3.4,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
1Q26,na,corridor_commentary_substitution,,qualitative / management statement,Airbnb shareholder letter 1Q26,"When tariff uncertainty resulted in fewer people traveling to the U.S. last year, they still came to Airbnb and found somewhere else to go."
1Q26,na,nights_share_est_pct,29.3,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
1Q26,na,nights_yoy_differential_pp,-1.15,derived: region minus total (bucket),derived from the two rows above,
1Q26,na,nights_yoy_hi_pct,9.0,bucket,Airbnb shareholder letter / call (1Q26 letter),
1Q26,na,nights_yoy_lo_pct,7.0,bucket,Airbnb shareholder letter / call (1Q26 letter),
1Q26,na,nights_yoy_pct,8.0,bucket,Airbnb shareholder letter / call (1Q26 letter),"high-single digit growth, modest acceleration vs Q4 2025"
1Q26,na,revenue_musd,1138.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,na,revenue_share_pct,42.49,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,na,revenue_yoy_pct,7.97,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q26,total,events_and_shocks,,qualitative,Airbnb shareholder letter / call (1Q26 letter),World Cup: 100k+ first-time host homes in 16 cities; Milan Olympics ~200k guests; Middle East conflict ~100 bp nights headwind
1Q26,total,nights_yoy_pct,9.15,disclosed numeric,Airbnb shareholder letter 1Q26 (KPI table),
2Q26,apac,adr_yoy_reported_pct,1.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,apac,nights_share_est_pct,16.2,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
2Q26,apac,nights_yoy_differential_pp,7.66,derived: region minus total (bucket),derived from the two rows above,
2Q26,apac,nights_yoy_hi_pct,19.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,apac,nights_yoy_lo_pct,17.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,apac,nights_yoy_pct,18.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),"high-teens growth; Japan origin high-teens, India +60%"
2Q26,apac,origin_nights_growth_india_pct,60.0,disclosed numeric,Airbnb shareholder letter / call (2Q26 letter and call),"Additionally, we saw origin net nights booked in India accelerate to 60% year-over-year, and the number of first-time bookers in Q2 2026 more than doubled compared to Q2 2025."
2Q26,apac,revenue_musd,298.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,apac,revenue_share_pct,8.26,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,apac,revenue_yoy_pct,16.86,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,emea,adr_yoy_exfx_pct,5.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,emea,adr_yoy_reported_pct,7.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,emea,nights_share_est_pct,39.6,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
2Q26,emea,nights_yoy_differential_pp,-2.34,derived: region minus total (bucket),derived from the two rows above,
2Q26,emea,nights_yoy_hi_pct,9.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,emea,nights_yoy_lo_pct,7.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,emea,nights_yoy_pct,8.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),"high-single digit growth, accelerating from Q1 2026; steady recovery from Middle East"
2Q26,emea,revenue_musd,1425.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,emea,revenue_share_pct,39.5,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,emea,revenue_yoy_pct,15.57,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,latam,adr_fx_statement,,qualitative / management statement,Airbnb shareholder letter 2Q26,"ADR in Latin America increased 9% in Q2 2026 compared to Q2 2025, primarily driven by FX. On an ex-FX basis, ADR increased 2% compared to Q2 2025."
2Q26,latam,adr_yoy_exfx_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,latam,adr_yoy_reported_pct,9.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,latam,nights_share_est_pct,14.8,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
2Q26,latam,nights_yoy_differential_pp,9.66,derived: region minus total (bucket),derived from the two rows above,
2Q26,latam,nights_yoy_hi_pct,21.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,latam,nights_yoy_lo_pct,19.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,latam,nights_yoy_pct,20.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),approximately 20% growth; Brazil origin >30%
2Q26,latam,origin_nights_growth_brazil_pct,31.0,disclosed numeric,Airbnb shareholder letter / call (2Q26 letter and call),"Brazil continued to see meaningful demand, with origin net nights booked accelerating to over 30% year-over-year growth and the number of first-time bookers increasing 40% in Q2 2026 compared to Q2 20"
2Q26,latam,revenue_musd,291.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,latam,revenue_share_pct,8.07,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,latam,revenue_yoy_pct,25.97,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,na,adr_yoy_reported_pct,7.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,na,bea_inbound_foreign_travel_in_us_yoy_pct,-0.38,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
2Q26,na,bea_outbound_us_travel_abroad_yoy_pct,-3.73,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
2Q26,na,nights_share_est_pct,29.3,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
2Q26,na,nights_yoy_differential_pp,-2.34,derived: region minus total (bucket),derived from the two rows above,
2Q26,na,nights_yoy_hi_pct,9.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,na,nights_yoy_lo_pct,7.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),
2Q26,na,nights_yoy_pct,8.0,bucket,Airbnb shareholder letter / call (2Q26 letter and call),"high-single digit growth, highest in almost three years"
2Q26,na,revenue_musd,1594.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,na,revenue_share_pct,44.18,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,na,revenue_yoy_pct,15.76,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q26,total,adr_driver_statement,,qualitative / management statement,Airbnb shareholder letter 2Q26,"On an ex-FX basis, ADR in Q2 2026 increased 4% year-over-year and was up across all regions - particularly North America and EMEA - due to price appreciation and mix."
2Q26,total,events_and_shocks,,qualitative,Airbnb shareholder letter / call (2Q26 letter and call),"World Cup: 150k+ first-time host listings; NA high-single digit, highest in ~3 years; Middle East impact less than anticipated"
2Q26,total,guide_fx_assumption_q3_2026,,qualitative / management statement,"Airbnb shareholder letter 2Q26 and Q2 2026 earnings call, 6 August 2026","[Q3 2026 revenue of $4.69 to $4.77 billion, growth of 15% to 17%,] inclusive of an approximate three percentage point FX tailwind after factoring in our hedging program."
2Q26,total,nights_yoy_pct,10.34,disclosed numeric,Airbnb shareholder letter 2Q26 (KPI table),
2Q26,total,origin_country_acceleration,,qualitative / management statement,Airbnb shareholder letter 2Q26,"Net origin nights booked in the U.S., France, the UK, and Australia all accelerated in Q2."
1Q18,emea,eurostat_eu27_platform_foreign_share_pct,65.794,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q18,emea,eurostat_eu27_platform_foreign_share_pct,71.049,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q18,emea,eurostat_eu27_platform_foreign_share_pct,68.709,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q18,emea,eurostat_eu27_platform_foreign_share_pct,65.907,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q19,emea,eurostat_eu27_platform_domestic_yoy_pct,14.731,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q19,emea,eurostat_eu27_platform_foreign_share_chg_pp,-0.937,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q19,emea,eurostat_eu27_platform_foreign_share_pct,64.856,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q19,emea,eurostat_eu27_platform_foreign_yoy_pct,10.08,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q19,emea,eurostat_eu27_platform_nights_yoy_pct,11.671,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q19,total,cross_border_share_of_gross_nights_pct,51.0,disclosed numeric (2019 values quoted as comparators in 2022-23 letters),shareholder letters (Travel corridors section); 2019 values quoted as comparators in the 2022-23 letters; not disclosed after 1Q24,
2Q19,emea,eurostat_eu27_platform_domestic_yoy_pct,30.235,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q19,emea,eurostat_eu27_platform_foreign_share_chg_pp,-2.029,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q19,emea,eurostat_eu27_platform_foreign_share_pct,69.019,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q19,emea,eurostat_eu27_platform_foreign_yoy_pct,18.228,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q19,emea,eurostat_eu27_platform_nights_yoy_pct,21.704,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q19,total,cross_border_share_of_gross_nights_pct,50.0,disclosed numeric (2019 values quoted as comparators in 2022-23 letters),shareholder letters (Travel corridors section); 2019 values quoted as comparators in the 2022-23 letters; not disclosed after 1Q24,
3Q19,emea,eurostat_eu27_platform_domestic_yoy_pct,19.505,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q19,emea,eurostat_eu27_platform_foreign_share_chg_pp,-1.623,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q19,emea,eurostat_eu27_platform_foreign_share_pct,67.086,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q19,emea,eurostat_eu27_platform_foreign_yoy_pct,10.93,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q19,emea,eurostat_eu27_platform_nights_yoy_pct,13.613,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q19,total,cross_border_share_of_gross_nights_pct,48.0,disclosed numeric (2019 values quoted as comparators in 2022-23 letters),shareholder letters (Travel corridors section); 2019 values quoted as comparators in the 2022-23 letters; not disclosed after 1Q24,
4Q19,emea,eurostat_eu27_platform_domestic_yoy_pct,21.671,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q19,emea,eurostat_eu27_platform_foreign_share_chg_pp,-1.415,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q19,emea,eurostat_eu27_platform_foreign_share_pct,64.493,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q19,emea,eurostat_eu27_platform_foreign_yoy_pct,14.315,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q19,emea,eurostat_eu27_platform_nights_yoy_pct,16.823,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q19,total,cross_border_share_of_gross_nights_pct,47.0,disclosed numeric (2019 values quoted as comparators in 2022-23 letters),shareholder letters (Travel corridors section); 2019 values quoted as comparators in the 2022-23 letters; not disclosed after 1Q24,
FY2019,non_us,annual_revenue_musd,3034.7,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2019,us_only,annual_revenue_musd,1770.5,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2020,non_us,annual_revenue_musd,1729.6,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2020,non_us,annual_revenue_yoy_pct,-43.01,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2020,us_only,annual_revenue_musd,1649.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2020,us_only,annual_revenue_yoy_pct,-6.87,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2021,apac,annual_revenue_musd,429.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2021,apac,annual_revenue_share_pct,7.16,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2021,emea,annual_revenue_musd,1931.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2021,emea,annual_revenue_share_pct,32.23,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2021,latam,annual_revenue_musd,431.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2021,latam,annual_revenue_share_pct,7.19,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2021,na,annual_revenue_musd,3201.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2021,na,annual_revenue_share_pct,53.42,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2021,non_us,annual_revenue_musd,2996.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2021,non_us,annual_revenue_yoy_pct,73.22,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2021,us_only,annual_revenue_musd,2996.4,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2021,us_only,annual_revenue_yoy_pct,81.71,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,apac,annual_revenue_musd,622.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2022,apac,annual_revenue_share_pct,7.41,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,apac,annual_revenue_yoy_pct,44.99,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,emea,annual_revenue_musd,2924.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2022,emea,annual_revenue_share_pct,34.81,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,emea,annual_revenue_yoy_pct,51.42,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,latam,annual_revenue_musd,643.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2022,latam,annual_revenue_share_pct,7.66,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,latam,annual_revenue_yoy_pct,49.19,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,na,annual_revenue_musd,4210.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2022,na,annual_revenue_share_pct,50.13,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,na,annual_revenue_yoy_pct,31.52,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,non_us,annual_revenue_musd,4509.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2022,non_us,annual_revenue_yoy_pct,50.5,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2022,us_only,annual_revenue_musd,3890.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2022,us_only,annual_revenue_yoy_pct,29.82,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2023,apac,annual_revenue_musd,840.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2023,apac,annual_revenue_share_pct,8.47,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2023,apac,annual_revenue_yoy_pct,35.05,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2023,emea,annual_revenue_musd,3615.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2023,emea,annual_revenue_share_pct,36.45,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2023,emea,annual_revenue_yoy_pct,23.63,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2023,latam,annual_revenue_musd,824.0,XBRL 10-K srt:StatementGeographicalAxis (revenue attributed by listing location),Airbnb 10-K via EDGAR company facts,
FY2023,latam,annual_revenue_share_pct,8.31,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
FY2023,latam,annual_revenue_yoy_pct,28.15,derived from the XBRL annual facts,Airbnb 10-K via EDGAR,
