date,ccy,fred_id,usd_per_unit,unit
2019-07-25,EUR,DEXUSEU,1.1156,usd_per_foreign_unit
2019-07-26,EUR,DEXUSEU,1.1121,usd_per_foreign_unit
2019-07-29,EUR,DEXUSEU,1.1142,usd_per_foreign_unit
2019-07-30,EUR,DEXUSEU,1.1148,usd_per_foreign_unit
2019-07-31,EUR,DEXUSEU,1.113,usd_per_foreign_unit
2019-08-01,EUR,DEXUSEU,1.1062,usd_per_foreign_unit
2019-08-02,EUR,DEXUSEU,1.1112,usd_per_foreign_unit
2019-08-05,EUR,DEXUSEU,1.1197,usd_per_foreign_unit
2019-08-06,EUR,DEXUSEU,1.1196,usd_per_foreign_unit
2019-08-07,EUR,DEXUSEU,1.1236,usd_per_foreign_unit
2019-08-08,EUR,DEXUSEU,1.121,usd_per_foreign_unit
2019-08-09,EUR,DEXUSEU,1.1222,usd_per_foreign_unit
2019-08-12,EUR,DEXUSEU,1.1212,usd_per_foreign_unit
2019-08-13,EUR,DEXUSEU,1.1182,usd_per_foreign_unit
2019-08-14,EUR,DEXUSEU,1.1144,usd_per_foreign_unit
2019-08-15,EUR,DEXUSEU,1.1106,usd_per_foreign_unit
2019-08-16,EUR,DEXUSEU,1.1091,usd_per_foreign_unit
2019-08-19,EUR,DEXUSEU,1.1096,usd_per_foreign_unit
2019-08-20,EUR,DEXUSEU,1.1092,usd_per_foreign_unit
2019-08-21,EUR,DEXUSEU,1.1098,usd_per_foreign_unit
2019-08-22,EUR,DEXUSEU,1.1089,usd_per_foreign_unit
2019-08-23,EUR,DEXUSEU,1.1148,usd_per_foreign_unit
2019-08-26,EUR,DEXUSEU,1.1112,usd_per_foreign_unit
2019-08-27,EUR,DEXUSEU,1.1094,usd_per_foreign_unit
2019-08-28,EUR,DEXUSEU,1.1084,usd_per_foreign_unit
2019-08-29,EUR,DEXUSEU,1.1059,usd_per_foreign_unit
2019-08-30,EUR,DEXUSEU,1.0989,usd_per_foreign_unit
2019-09-03,EUR,DEXUSEU,1.0968,usd_per_foreign_unit
2019-09-04,EUR,DEXUSEU,1.1025,usd_per_foreign_unit
2019-09-05,EUR,DEXUSEU,1.1038,usd_per_foreign_unit
2019-09-06,EUR,DEXUSEU,1.1042,usd_per_foreign_unit
2019-09-09,EUR,DEXUSEU,1.1056,usd_per_foreign_unit
2019-09-10,EUR,DEXUSEU,1.1042,usd_per_foreign_unit
2019-09-11,EUR,DEXUSEU,1.1001,usd_per_foreign_unit
2019-09-12,EUR,DEXUSEU,1.1074,usd_per_foreign_unit
2019-09-13,EUR,DEXUSEU,1.1074,usd_per_foreign_unit
2019-09-16,EUR,DEXUSEU,1.1006,usd_per_foreign_unit
2019-09-17,EUR,DEXUSEU,1.1063,usd_per_foreign_unit
2019-09-18,EUR,DEXUSEU,1.1061,usd_per_foreign_unit
2019-09-19,EUR,DEXUSEU,1.1046,usd_per_foreign_unit
2019-09-20,EUR,DEXUSEU,1.1004,usd_per_foreign_unit
2019-09-23,EUR,DEXUSEU,1.0991,usd_per_foreign_unit
2019-09-24,EUR,DEXUSEU,1.0999,usd_per_foreign_unit
2019-09-25,EUR,DEXUSEU,1.0949,usd_per_foreign_unit
2019-09-26,EUR,DEXUSEU,1.0938,usd_per_foreign_unit
2019-09-27,EUR,DEXUSEU,1.0942,usd_per_foreign_unit
2019-09-30,EUR,DEXUSEU,1.0905,usd_per_foreign_unit
2019-10-01,EUR,DEXUSEU,1.0932,usd_per_foreign_unit
2019-10-02,EUR,DEXUSEU,1.0951,usd_per_foreign_unit
2019-10-03,EUR,DEXUSEU,1.0991,usd_per_foreign_unit
2019-10-04,EUR,DEXUSEU,1.0974,usd_per_foreign_unit
2019-10-07,EUR,DEXUSEU,1.0984,usd_per_foreign_unit
2019-10-08,EUR,DEXUSEU,1.0949,usd_per_foreign_unit
2019-10-09,EUR,DEXUSEU,1.0978,usd_per_foreign_unit
2019-10-10,EUR,DEXUSEU,1.1018,usd_per_foreign_unit
2019-10-11,EUR,DEXUSEU,1.1039,usd_per_foreign_unit
2019-10-15,EUR,DEXUSEU,1.1036,usd_per_foreign_unit
2019-10-16,EUR,DEXUSEU,1.1075,usd_per_foreign_unit
2019-10-17,EUR,DEXUSEU,1.1129,usd_per_foreign_unit
2019-10-18,EUR,DEXUSEU,1.1155,usd_per_foreign_unit
2019-10-21,EUR,DEXUSEU,1.1145,usd_per_foreign_unit
2019-10-22,EUR,DEXUSEU,1.1138,usd_per_foreign_unit
2019-10-23,EUR,DEXUSEU,1.1118,usd_per_foreign_unit
2019-10-24,EUR,DEXUSEU,1.1098,usd_per_foreign_unit
2019-10-25,EUR,DEXUSEU,1.1081,usd_per_foreign_unit
2019-10-28,EUR,DEXUSEU,1.1094,usd_per_foreign_unit
2019-10-29,EUR,DEXUSEU,1.1117,usd_per_foreign_unit
2019-10-30,EUR,DEXUSEU,1.1123,usd_per_foreign_unit
2019-10-31,EUR,DEXUSEU,1.1155,usd_per_foreign_unit
2019-11-01,EUR,DEXUSEU,1.1169,usd_per_foreign_unit
2019-11-04,EUR,DEXUSEU,1.1144,usd_per_foreign_unit
2019-11-05,EUR,DEXUSEU,1.107,usd_per_foreign_unit
2019-11-06,EUR,DEXUSEU,1.1076,usd_per_foreign_unit
2019-11-07,EUR,DEXUSEU,1.1045,usd_per_foreign_unit
2019-11-08,EUR,DEXUSEU,1.1019,usd_per_foreign_unit
2019-11-12,EUR,DEXUSEU,1.1017,usd_per_foreign_unit
2019-11-13,EUR,DEXUSEU,1.1004,usd_per_foreign_unit
2019-11-14,EUR,DEXUSEU,1.1016,usd_per_foreign_unit
2019-11-15,EUR,DEXUSEU,1.1046,usd_per_foreign_unit
2019-11-18,EUR,DEXUSEU,1.1079,usd_per_foreign_unit
2019-11-19,EUR,DEXUSEU,1.1075,usd_per_foreign_unit
2019-11-20,EUR,DEXUSEU,1.1063,usd_per_foreign_unit
2019-11-21,EUR,DEXUSEU,1.1067,usd_per_foreign_unit
2019-11-22,EUR,DEXUSEU,1.1029,usd_per_foreign_unit
2019-11-25,EUR,DEXUSEU,1.1009,usd_per_foreign_unit
2019-11-26,EUR,DEXUSEU,1.1012,usd_per_foreign_unit
2019-11-27,EUR,DEXUSEU,1.1002,usd_per_foreign_unit
2019-11-29,EUR,DEXUSEU,1.1019,usd_per_foreign_unit
2019-12-02,EUR,DEXUSEU,1.1075,usd_per_foreign_unit
2019-12-03,EUR,DEXUSEU,1.1089,usd_per_foreign_unit
2019-12-04,EUR,DEXUSEU,1.1076,usd_per_foreign_unit
2019-12-05,EUR,DEXUSEU,1.1104,usd_per_foreign_unit
2019-12-06,EUR,DEXUSEU,1.1052,usd_per_foreign_unit
2019-12-09,EUR,DEXUSEU,1.1067,usd_per_foreign_unit
2019-12-10,EUR,DEXUSEU,1.109,usd_per_foreign_unit
2019-12-11,EUR,DEXUSEU,1.1092,usd_per_foreign_unit
2019-12-12,EUR,DEXUSEU,1.1115,usd_per_foreign_unit
2019-12-13,EUR,DEXUSEU,1.1128,usd_per_foreign_unit
2019-12-16,EUR,DEXUSEU,1.1139,usd_per_foreign_unit
2019-12-17,EUR,DEXUSEU,1.1148,usd_per_foreign_unit
2019-12-18,EUR,DEXUSEU,1.1113,usd_per_foreign_unit
2019-12-19,EUR,DEXUSEU,1.1128,usd_per_foreign_unit
2019-12-20,EUR,DEXUSEU,1.1076,usd_per_foreign_unit
2019-12-23,EUR,DEXUSEU,1.1091,usd_per_foreign_unit
2019-12-24,EUR,DEXUSEU,1.1084,usd_per_foreign_unit
2019-12-26,EUR,DEXUSEU,1.1102,usd_per_foreign_unit
2019-12-27,EUR,DEXUSEU,1.1174,usd_per_foreign_unit
2019-12-30,EUR,DEXUSEU,1.1217,usd_per_foreign_unit
2019-12-31,EUR,DEXUSEU,1.1227,usd_per_foreign_unit
2020-01-02,EUR,DEXUSEU,1.1166,usd_per_foreign_unit
2020-01-03,EUR,DEXUSEU,1.1173,usd_per_foreign_unit
2020-01-06,EUR,DEXUSEU,1.1187,usd_per_foreign_unit
2020-01-07,EUR,DEXUSEU,1.1138,usd_per_foreign_unit
2020-01-08,EUR,DEXUSEU,1.1117,usd_per_foreign_unit
2020-01-09,EUR,DEXUSEU,1.1106,usd_per_foreign_unit
2020-01-10,EUR,DEXUSEU,1.1119,usd_per_foreign_unit
2020-01-13,EUR,DEXUSEU,1.1138,usd_per_foreign_unit
2020-01-14,EUR,DEXUSEU,1.113,usd_per_foreign_unit
2020-01-15,EUR,DEXUSEU,1.116,usd_per_foreign_unit
2020-01-16,EUR,DEXUSEU,1.1131,usd_per_foreign_unit
2020-01-17,EUR,DEXUSEU,1.1093,usd_per_foreign_unit
2020-01-21,EUR,DEXUSEU,1.1096,usd_per_foreign_unit
2020-01-22,EUR,DEXUSEU,1.1085,usd_per_foreign_unit
2020-01-23,EUR,DEXUSEU,1.1041,usd_per_foreign_unit
2020-01-24,EUR,DEXUSEU,1.1026,usd_per_foreign_unit
2020-01-27,EUR,DEXUSEU,1.1019,usd_per_foreign_unit
2020-01-28,EUR,DEXUSEU,1.1008,usd_per_foreign_unit
2020-01-29,EUR,DEXUSEU,1.1004,usd_per_foreign_unit
2020-01-30,EUR,DEXUSEU,1.1032,usd_per_foreign_unit
2020-01-31,EUR,DEXUSEU,1.1082,usd_per_foreign_unit
2020-02-03,EUR,DEXUSEU,1.1062,usd_per_foreign_unit
2020-02-04,EUR,DEXUSEU,1.1043,usd_per_foreign_unit
2020-02-05,EUR,DEXUSEU,1.1006,usd_per_foreign_unit
2020-02-06,EUR,DEXUSEU,1.0979,usd_per_foreign_unit
2020-02-07,EUR,DEXUSEU,1.095,usd_per_foreign_unit
2020-02-10,EUR,DEXUSEU,1.0916,usd_per_foreign_unit
2020-02-11,EUR,DEXUSEU,1.0917,usd_per_foreign_unit
2020-02-12,EUR,DEXUSEU,1.0893,usd_per_foreign_unit
2020-02-13,EUR,DEXUSEU,1.0848,usd_per_foreign_unit
2020-02-14,EUR,DEXUSEU,1.0839,usd_per_foreign_unit
2020-02-18,EUR,DEXUSEU,1.0815,usd_per_foreign_unit
2020-02-19,EUR,DEXUSEU,1.0794,usd_per_foreign_unit
2020-02-20,EUR,DEXUSEU,1.0797,usd_per_foreign_unit
2020-02-21,EUR,DEXUSEU,1.0855,usd_per_foreign_unit
2020-02-24,EUR,DEXUSEU,1.0857,usd_per_foreign_unit
2020-02-25,EUR,DEXUSEU,1.0868,usd_per_foreign_unit
2020-02-26,EUR,DEXUSEU,1.0887,usd_per_foreign_unit
2020-02-27,EUR,DEXUSEU,1.0977,usd_per_foreign_unit
2020-02-28,EUR,DEXUSEU,1.1001,usd_per_foreign_unit
2020-03-02,EUR,DEXUSEU,1.1164,usd_per_foreign_unit
2020-03-03,EUR,DEXUSEU,1.1175,usd_per_foreign_unit
2020-03-04,EUR,DEXUSEU,1.113,usd_per_foreign_unit
2020-03-05,EUR,DEXUSEU,1.1202,usd_per_foreign_unit
2020-03-06,EUR,DEXUSEU,1.1319,usd_per_foreign_unit
2020-03-09,EUR,DEXUSEU,1.142,usd_per_foreign_unit
2020-03-10,EUR,DEXUSEU,1.1342,usd_per_foreign_unit
2020-03-11,EUR,DEXUSEU,1.128,usd_per_foreign_unit
2020-03-12,EUR,DEXUSEU,1.1081,usd_per_foreign_unit
2020-03-13,EUR,DEXUSEU,1.1066,usd_per_foreign_unit
2020-03-16,EUR,DEXUSEU,1.1139,usd_per_foreign_unit
2020-03-17,EUR,DEXUSEU,1.0971,usd_per_foreign_unit
2020-03-18,EUR,DEXUSEU,1.0833,usd_per_foreign_unit
2020-03-19,EUR,DEXUSEU,1.0699,usd_per_foreign_unit
2020-03-20,EUR,DEXUSEU,1.0682,usd_per_foreign_unit
2020-03-23,EUR,DEXUSEU,1.076,usd_per_foreign_unit
2020-03-24,EUR,DEXUSEU,1.0794,usd_per_foreign_unit
2020-03-25,EUR,DEXUSEU,1.0835,usd_per_foreign_unit
2020-03-26,EUR,DEXUSEU,1.1025,usd_per_foreign_unit
2020-03-27,EUR,DEXUSEU,1.1059,usd_per_foreign_unit
2020-03-30,EUR,DEXUSEU,1.1018,usd_per_foreign_unit
2020-03-31,EUR,DEXUSEU,1.1016,usd_per_foreign_unit
2020-04-01,EUR,DEXUSEU,1.0934,usd_per_foreign_unit
2020-04-02,EUR,DEXUSEU,1.0862,usd_per_foreign_unit
2020-04-03,EUR,DEXUSEU,1.0797,usd_per_foreign_unit
2020-04-06,EUR,DEXUSEU,1.0808,usd_per_foreign_unit
2020-04-07,EUR,DEXUSEU,1.0886,usd_per_foreign_unit
2020-04-08,EUR,DEXUSEU,1.0864,usd_per_foreign_unit
2020-04-09,EUR,DEXUSEU,1.0931,usd_per_foreign_unit
2020-04-10,EUR,DEXUSEU,1.0951,usd_per_foreign_unit
2020-04-13,EUR,DEXUSEU,1.0906,usd_per_foreign_unit
2020-04-14,EUR,DEXUSEU,1.0971,usd_per_foreign_unit
2020-04-15,EUR,DEXUSEU,1.0909,usd_per_foreign_unit
2020-04-16,EUR,DEXUSEU,1.084,usd_per_foreign_unit
2020-04-17,EUR,DEXUSEU,1.0883,usd_per_foreign_unit
2020-04-20,EUR,DEXUSEU,1.0874,usd_per_foreign_unit
2020-04-21,EUR,DEXUSEU,1.0854,usd_per_foreign_unit
2020-04-22,EUR,DEXUSEU,1.0829,usd_per_foreign_unit
2020-04-23,EUR,DEXUSEU,1.0815,usd_per_foreign_unit
2020-04-24,EUR,DEXUSEU,1.0798,usd_per_foreign_unit
2020-04-27,EUR,DEXUSEU,1.0829,usd_per_foreign_unit
2020-04-28,EUR,DEXUSEU,1.0836,usd_per_foreign_unit
2020-04-29,EUR,DEXUSEU,1.0853,usd_per_foreign_unit
2020-04-30,EUR,DEXUSEU,1.0934,usd_per_foreign_unit
2020-05-01,EUR,DEXUSEU,1.0998,usd_per_foreign_unit
2020-05-04,EUR,DEXUSEU,1.0911,usd_per_foreign_unit
2020-05-05,EUR,DEXUSEU,1.0844,usd_per_foreign_unit
2020-05-06,EUR,DEXUSEU,1.0806,usd_per_foreign_unit
2020-05-07,EUR,DEXUSEU,1.0815,usd_per_foreign_unit
2020-05-08,EUR,DEXUSEU,1.0854,usd_per_foreign_unit
2020-05-11,EUR,DEXUSEU,1.0818,usd_per_foreign_unit
2020-05-12,EUR,DEXUSEU,1.0864,usd_per_foreign_unit
2020-05-13,EUR,DEXUSEU,1.0837,usd_per_foreign_unit
2020-05-14,EUR,DEXUSEU,1.08,usd_per_foreign_unit
2020-05-15,EUR,DEXUSEU,1.0816,usd_per_foreign_unit
2020-05-18,EUR,DEXUSEU,1.0904,usd_per_foreign_unit
2020-05-19,EUR,DEXUSEU,1.0937,usd_per_foreign_unit
2020-05-20,EUR,DEXUSEU,1.098,usd_per_foreign_unit
2020-05-21,EUR,DEXUSEU,1.0953,usd_per_foreign_unit
2020-05-22,EUR,DEXUSEU,1.0894,usd_per_foreign_unit
2020-05-26,EUR,DEXUSEU,1.097,usd_per_foreign_unit
2020-05-27,EUR,DEXUSEU,1.0969,usd_per_foreign_unit
2020-05-28,EUR,DEXUSEU,1.1069,usd_per_foreign_unit
2020-05-29,EUR,DEXUSEU,1.1107,usd_per_foreign_unit
2020-06-01,EUR,DEXUSEU,1.1123,usd_per_foreign_unit
2020-06-02,EUR,DEXUSEU,1.1166,usd_per_foreign_unit
2020-06-03,EUR,DEXUSEU,1.1246,usd_per_foreign_unit
2020-06-04,EUR,DEXUSEU,1.1322,usd_per_foreign_unit
2020-06-05,EUR,DEXUSEU,1.1297,usd_per_foreign_unit
2020-06-08,EUR,DEXUSEU,1.1293,usd_per_foreign_unit
2020-06-09,EUR,DEXUSEU,1.1348,usd_per_foreign_unit
2020-06-10,EUR,DEXUSEU,1.1355,usd_per_foreign_unit
2020-06-11,EUR,DEXUSEU,1.1378,usd_per_foreign_unit
2020-06-12,EUR,DEXUSEU,1.1253,usd_per_foreign_unit
2020-06-15,EUR,DEXUSEU,1.127,usd_per_foreign_unit
2020-06-16,EUR,DEXUSEU,1.1259,usd_per_foreign_unit
2020-06-17,EUR,DEXUSEU,1.1219,usd_per_foreign_unit
2020-06-18,EUR,DEXUSEU,1.1216,usd_per_foreign_unit
2020-06-19,EUR,DEXUSEU,1.1189,usd_per_foreign_unit
2020-06-22,EUR,DEXUSEU,1.126,usd_per_foreign_unit
2020-06-23,EUR,DEXUSEU,1.1322,usd_per_foreign_unit
2020-06-24,EUR,DEXUSEU,1.1272,usd_per_foreign_unit
2020-06-25,EUR,DEXUSEU,1.1221,usd_per_foreign_unit
2020-06-26,EUR,DEXUSEU,1.1215,usd_per_foreign_unit
2020-06-29,EUR,DEXUSEU,1.1237,usd_per_foreign_unit
2020-06-30,EUR,DEXUSEU,1.1237,usd_per_foreign_unit
2020-07-01,EUR,DEXUSEU,1.1259,usd_per_foreign_unit
2020-07-02,EUR,DEXUSEU,1.1237,usd_per_foreign_unit
2020-07-06,EUR,DEXUSEU,1.1307,usd_per_foreign_unit
2020-07-07,EUR,DEXUSEU,1.1299,usd_per_foreign_unit
2020-07-08,EUR,DEXUSEU,1.1329,usd_per_foreign_unit
2020-07-09,EUR,DEXUSEU,1.1298,usd_per_foreign_unit
2020-07-10,EUR,DEXUSEU,1.1318,usd_per_foreign_unit
2020-07-13,EUR,DEXUSEU,1.1364,usd_per_foreign_unit
2020-07-14,EUR,DEXUSEU,1.1406,usd_per_foreign_unit
2020-07-15,EUR,DEXUSEU,1.1406,usd_per_foreign_unit
2020-07-16,EUR,DEXUSEU,1.1433,usd_per_foreign_unit
2020-07-17,EUR,DEXUSEU,1.1438,usd_per_foreign_unit
2020-07-20,EUR,DEXUSEU,1.1442,usd_per_foreign_unit
2020-07-21,EUR,DEXUSEU,1.1495,usd_per_foreign_unit
2020-07-22,EUR,DEXUSEU,1.1587,usd_per_foreign_unit
2020-07-23,EUR,DEXUSEU,1.1623,usd_per_foreign_unit
2020-07-24,EUR,DEXUSEU,1.1635,usd_per_foreign_unit
2020-07-27,EUR,DEXUSEU,1.175,usd_per_foreign_unit
2020-07-28,EUR,DEXUSEU,1.1733,usd_per_foreign_unit
2020-07-29,EUR,DEXUSEU,1.177,usd_per_foreign_unit
2020-07-30,EUR,DEXUSEU,1.1791,usd_per_foreign_unit
2020-07-31,EUR,DEXUSEU,1.1822,usd_per_foreign_unit
2020-08-03,EUR,DEXUSEU,1.175,usd_per_foreign_unit
2020-08-04,EUR,DEXUSEU,1.1766,usd_per_foreign_unit
2020-08-05,EUR,DEXUSEU,1.1898,usd_per_foreign_unit
2020-08-06,EUR,DEXUSEU,1.1856,usd_per_foreign_unit
2020-08-07,EUR,DEXUSEU,1.1776,usd_per_foreign_unit
2020-08-10,EUR,DEXUSEU,1.1756,usd_per_foreign_unit
2020-08-11,EUR,DEXUSEU,1.1764,usd_per_foreign_unit
2020-08-12,EUR,DEXUSEU,1.1796,usd_per_foreign_unit
2020-08-13,EUR,DEXUSEU,1.1818,usd_per_foreign_unit
2020-08-14,EUR,DEXUSEU,1.1833,usd_per_foreign_unit
2020-08-17,EUR,DEXUSEU,1.1869,usd_per_foreign_unit
2020-08-18,EUR,DEXUSEU,1.1928,usd_per_foreign_unit
2020-08-19,EUR,DEXUSEU,1.1898,usd_per_foreign_unit
2020-08-20,EUR,DEXUSEU,1.1862,usd_per_foreign_unit
2020-08-21,EUR,DEXUSEU,1.1775,usd_per_foreign_unit
2020-08-24,EUR,DEXUSEU,1.1803,usd_per_foreign_unit
2020-08-25,EUR,DEXUSEU,1.1818,usd_per_foreign_unit
2020-08-26,EUR,DEXUSEU,1.1813,usd_per_foreign_unit
2020-08-27,EUR,DEXUSEU,1.1824,usd_per_foreign_unit
2020-08-28,EUR,DEXUSEU,1.1901,usd_per_foreign_unit
2020-08-31,EUR,DEXUSEU,1.195,usd_per_foreign_unit
2020-09-01,EUR,DEXUSEU,1.1949,usd_per_foreign_unit
2020-09-02,EUR,DEXUSEU,1.184,usd_per_foreign_unit
2020-09-03,EUR,DEXUSEU,1.1832,usd_per_foreign_unit
2020-09-04,EUR,DEXUSEU,1.182,usd_per_foreign_unit
2020-09-08,EUR,DEXUSEU,1.1789,usd_per_foreign_unit
2020-09-09,EUR,DEXUSEU,1.181,usd_per_foreign_unit
2020-09-10,EUR,DEXUSEU,1.188,usd_per_foreign_unit
2020-09-11,EUR,DEXUSEU,1.1831,usd_per_foreign_unit
2020-09-14,EUR,DEXUSEU,1.1874,usd_per_foreign_unit
2020-09-15,EUR,DEXUSEU,1.1846,usd_per_foreign_unit
2020-09-16,EUR,DEXUSEU,1.1835,usd_per_foreign_unit
2020-09-17,EUR,DEXUSEU,1.1823,usd_per_foreign_unit
2020-09-18,EUR,DEXUSEU,1.1857,usd_per_foreign_unit
2020-09-21,EUR,DEXUSEU,1.1737,usd_per_foreign_unit
2020-09-22,EUR,DEXUSEU,1.1703,usd_per_foreign_unit
2020-09-23,EUR,DEXUSEU,1.1677,usd_per_foreign_unit
2020-09-24,EUR,DEXUSEU,1.1666,usd_per_foreign_unit
2020-09-25,EUR,DEXUSEU,1.1618,usd_per_foreign_unit
2020-09-28,EUR,DEXUSEU,1.166,usd_per_foreign_unit
2020-09-29,EUR,DEXUSEU,1.1717,usd_per_foreign_unit
2020-09-30,EUR,DEXUSEU,1.1723,usd_per_foreign_unit
2020-10-01,EUR,DEXUSEU,1.1752,usd_per_foreign_unit
2020-10-02,EUR,DEXUSEU,1.1706,usd_per_foreign_unit
2020-10-05,EUR,DEXUSEU,1.1784,usd_per_foreign_unit
2020-10-06,EUR,DEXUSEU,1.1778,usd_per_foreign_unit
2020-10-07,EUR,DEXUSEU,1.1766,usd_per_foreign_unit
2020-10-08,EUR,DEXUSEU,1.1753,usd_per_foreign_unit
2020-10-09,EUR,DEXUSEU,1.1819,usd_per_foreign_unit
2020-10-13,EUR,DEXUSEU,1.1737,usd_per_foreign_unit
2020-10-14,EUR,DEXUSEU,1.1755,usd_per_foreign_unit
2020-10-15,EUR,DEXUSEU,1.1701,usd_per_foreign_unit
2020-10-16,EUR,DEXUSEU,1.1717,usd_per_foreign_unit
2020-10-19,EUR,DEXUSEU,1.1788,usd_per_foreign_unit
2020-10-20,EUR,DEXUSEU,1.1824,usd_per_foreign_unit
2020-10-21,EUR,DEXUSEU,1.187,usd_per_foreign_unit
2020-10-22,EUR,DEXUSEU,1.1824,usd_per_foreign_unit
2020-10-23,EUR,DEXUSEU,1.1844,usd_per_foreign_unit
2020-10-26,EUR,DEXUSEU,1.1816,usd_per_foreign_unit
2020-10-27,EUR,DEXUSEU,1.1834,usd_per_foreign_unit
2020-10-28,EUR,DEXUSEU,1.1751,usd_per_foreign_unit
2020-10-29,EUR,DEXUSEU,1.1658,usd_per_foreign_unit
2020-10-30,EUR,DEXUSEU,1.1647,usd_per_foreign_unit
2020-11-02,EUR,DEXUSEU,1.1634,usd_per_foreign_unit
2020-11-03,EUR,DEXUSEU,1.1724,usd_per_foreign_unit
2020-11-04,EUR,DEXUSEU,1.173,usd_per_foreign_unit
2020-11-05,EUR,DEXUSEU,1.1809,usd_per_foreign_unit
2020-11-06,EUR,DEXUSEU,1.1886,usd_per_foreign_unit
2020-11-09,EUR,DEXUSEU,1.1811,usd_per_foreign_unit
2020-11-10,EUR,DEXUSEU,1.181,usd_per_foreign_unit
2020-11-12,EUR,DEXUSEU,1.1814,usd_per_foreign_unit
2020-11-13,EUR,DEXUSEU,1.1824,usd_per_foreign_unit
2020-11-16,EUR,DEXUSEU,1.1844,usd_per_foreign_unit
2020-11-17,EUR,DEXUSEU,1.1862,usd_per_foreign_unit
2020-11-18,EUR,DEXUSEU,1.1869,usd_per_foreign_unit
2020-11-19,EUR,DEXUSEU,1.1843,usd_per_foreign_unit
2020-11-20,EUR,DEXUSEU,1.1857,usd_per_foreign_unit
2020-11-23,EUR,DEXUSEU,1.1826,usd_per_foreign_unit
2020-11-24,EUR,DEXUSEU,1.1874,usd_per_foreign_unit
2020-11-25,EUR,DEXUSEU,1.1908,usd_per_foreign_unit
2020-11-30,EUR,DEXUSEU,1.1948,usd_per_foreign_unit
2020-12-01,EUR,DEXUSEU,1.2039,usd_per_foreign_unit
2020-12-02,EUR,DEXUSEU,1.2093,usd_per_foreign_unit
2020-12-03,EUR,DEXUSEU,1.2152,usd_per_foreign_unit
2020-12-04,EUR,DEXUSEU,1.2142,usd_per_foreign_unit
2020-12-07,EUR,DEXUSEU,1.2138,usd_per_foreign_unit
2020-12-08,EUR,DEXUSEU,1.2111,usd_per_foreign_unit
2020-12-09,EUR,DEXUSEU,1.208,usd_per_foreign_unit
2020-12-10,EUR,DEXUSEU,1.2118,usd_per_foreign_unit
2020-12-11,EUR,DEXUSEU,1.2112,usd_per_foreign_unit
2020-12-14,EUR,DEXUSEU,1.2145,usd_per_foreign_unit
2020-12-15,EUR,DEXUSEU,1.2158,usd_per_foreign_unit
2020-12-16,EUR,DEXUSEU,1.2175,usd_per_foreign_unit
2020-12-17,EUR,DEXUSEU,1.2258,usd_per_foreign_unit
2020-12-18,EUR,DEXUSEU,1.2236,usd_per_foreign_unit
2020-12-21,EUR,DEXUSEU,1.223,usd_per_foreign_unit
2020-12-22,EUR,DEXUSEU,1.2172,usd_per_foreign_unit
2020-12-23,EUR,DEXUSEU,1.2194,usd_per_foreign_unit
2020-12-28,EUR,DEXUSEU,1.2213,usd_per_foreign_unit
2020-12-29,EUR,DEXUSEU,1.2252,usd_per_foreign_unit
2020-12-30,EUR,DEXUSEU,1.228,usd_per_foreign_unit
2020-12-31,EUR,DEXUSEU,1.223,usd_per_foreign_unit
2021-01-04,EUR,DEXUSEU,1.2254,usd_per_foreign_unit
2021-01-05,EUR,DEXUSEU,1.2295,usd_per_foreign_unit
2021-01-06,EUR,DEXUSEU,1.229,usd_per_foreign_unit
2021-01-07,EUR,DEXUSEU,1.2265,usd_per_foreign_unit
2021-01-08,EUR,DEXUSEU,1.2252,usd_per_foreign_unit
2021-01-11,EUR,DEXUSEU,1.2169,usd_per_foreign_unit
2021-01-12,EUR,DEXUSEU,1.2168,usd_per_foreign_unit
2021-01-13,EUR,DEXUSEU,1.2159,usd_per_foreign_unit
2021-01-14,EUR,DEXUSEU,1.2156,usd_per_foreign_unit
2021-01-15,EUR,DEXUSEU,1.2099,usd_per_foreign_unit
2021-01-19,EUR,DEXUSEU,1.2126,usd_per_foreign_unit
2021-01-21,EUR,DEXUSEU,1.2143,usd_per_foreign_unit
2021-01-22,EUR,DEXUSEU,1.2179,usd_per_foreign_unit
2021-01-25,EUR,DEXUSEU,1.2138,usd_per_foreign_unit
2021-01-26,EUR,DEXUSEU,1.2147,usd_per_foreign_unit
2021-01-27,EUR,DEXUSEU,1.2101,usd_per_foreign_unit
2021-01-28,EUR,DEXUSEU,1.2122,usd_per_foreign_unit
2021-01-29,EUR,DEXUSEU,1.2135,usd_per_foreign_unit
2021-02-01,EUR,DEXUSEU,1.207,usd_per_foreign_unit
2021-02-02,EUR,DEXUSEU,1.202,usd_per_foreign_unit
2021-02-03,EUR,DEXUSEU,1.2025,usd_per_foreign_unit
2021-02-04,EUR,DEXUSEU,1.1974,usd_per_foreign_unit
2021-02-05,EUR,DEXUSEU,1.2035,usd_per_foreign_unit
2021-02-08,EUR,DEXUSEU,1.2045,usd_per_foreign_unit
2021-02-09,EUR,DEXUSEU,1.2106,usd_per_foreign_unit
2021-02-10,EUR,DEXUSEU,1.2132,usd_per_foreign_unit
2021-02-11,EUR,DEXUSEU,1.2127,usd_per_foreign_unit
2021-02-12,EUR,DEXUSEU,1.2126,usd_per_foreign_unit
2021-02-16,EUR,DEXUSEU,1.2107,usd_per_foreign_unit
2021-02-17,EUR,DEXUSEU,1.2042,usd_per_foreign_unit
