id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4546674,Spacious Studio / Astoria,3231087,Devin,Queens,Ditmars Steinway,40.78334126476124,-73.9144771547992,Entire home/apt,98,2,11,2015-08-26,1.38,1,206
7205083,1BR Spacious Safe 10mins to Airport,25225732,Anllelic,Queens,Ditmars Steinway,40.77395669685448,-73.90500244369292,Entire home/apt,107,1,3,2015-08-12,3,1,292
5328633,Beautiful Spacious Home in New York,24323308,Ricardo,Queens,Ditmars Steinway,40.775303593307974,-73.90273200340287,Entire home/apt,225,3,9,2015-08-17,3.75,2,300
6421257,Spacious NYC home next to subway,18096636,Deyan,Queens,Ditmars Steinway,40.77630663409926,-73.90862469974813,Entire home/apt,100,14,1,2015-07-11,0.57,1,301
5466954,Large furnished 1 bedroom apt,28018723,Red,Queens,Ditmars Steinway,40.77309524231105,-73.90802469857108,Entire home/apt,150,1,1,2015-05-12,0.26,1,365
5671549,Large 1br in Astoria 800sqft,26818210,Nina,Queens,Ditmars Steinway,40.772321575849794,-73.9079727501115,Entire home/apt,150,1,1,2015-03-22,0.18,1,360
1287317,NYC Apartment for temporary stays,7000853,Susanna,Queens,Ditmars Steinway,40.78128770853302,-73.91286194326076,Entire home/apt,189,3,1,2014-05-06,0.06,1,361
3043548,Pravate 1 bedroom apartment,5871260,Inna,Queens,Ditmars Steinway,40.772758801803946,-73.90220829960188,Entire home/apt,100,3,5,2015-07-21,0.38,1,254
1940906,Lovely Astoria Apartment!,10038884,,Queens,Ditmars Steinway,40.774658704716856,-73.90418818386927,Entire home/apt,100,60,5,2014-08-21,0.24,1,193
6292515,Spacious private room in New York,690405,Santiago,Queens,Ditmars Steinway,40.77178711402919,-73.89879851322888,Private room,50,1,0,,,1,92
7340280,"Spacious, Sunny,  2BR Apt Astoria",38404959,Maria,Queens,Ditmars Steinway,40.77743216790658,-73.91045718925533,Entire home/apt,150,1,0,,,2,23
1063678,Private Bedroom-15min to Manhattan,5855145,Edward,Queens,Ditmars Steinway,40.775249924506994,-73.90827424183789,Private room,50,1,3,2014-06-18,0.12,6,365
4183095,Semi private 15 min to Manhattan,12641973,Katie,Queens,Ditmars Steinway,40.771384320414505,-73.9105949264741,Private room,60,1,32,2015-08-21,2.92,1,362
3162297,Comfortable bed in Astoria,16042623,Tun,Queens,Ditmars Steinway,40.770942702705,-73.90543316352341,Private room,80,2,40,2015-08-19,2.88,1,310
3499016,House 1 Bed $100/ night per person,17618198,Edvaldo,Queens,Ditmars Steinway,40.77901671465232,-73.907676715172,Private room,100,2,2,2014-09-22,0.17,1,365
1095132,Modern NYC 2 Bed. PRIVATE APARTMENT,5855145,Edward,Queens,Ditmars Steinway,40.77763169810885,-73.90754059420568,Entire home/apt,99,1,44,2015-07-28,1.57,6,336
4252248,Luxury Master BR/private bath!,20707717,Cemal,Queens,Ditmars Steinway,40.77860892666866,-73.90783575347405,Private room,100,1,1,2014-10-14,0.09,2,365
69897,Big cozy room with private toilet ,352172,Moet,Queens,Ditmars Steinway,40.77271343329921,-73.91398024417136,Private room,55,3,1,2012-01-08,0.02,1,306
1097341,Private Room-10 Min. from Manhattan,5855145,Edward,Queens,Ditmars Steinway,40.774579541839444,-73.90985440483962,Private room,50,1,4,2014-05-13,0.16,6,363
7402299,"Sunny room, 15 min to Manhattan",3339701,Angelo,Queens,Ditmars Steinway,40.77474511493201,-73.90956308259508,Private room,55,1,2,2015-08-12,1.62,7,316
6372221,"Cute Apartment, Access to the World",33205977,Amela,Queens,Ditmars Steinway,40.77619857783234,-73.91101083172529,Shared room,45,2,8,2015-08-23,2.42,1,322
43533,"Hop, skip, and a jump to Manhattan",190143,Alkis,Queens,Ditmars Steinway,40.77800301642052,-73.90616679371102,Private room,85,1,3,2013-10-17,0.09,1,365
4270080,Great Astoria apartment near NYC!,22168231,Sheena,Queens,Ditmars Steinway,40.77198049621747,-73.89674025703079,Entire home/apt,110,1,0,,,1,305
1114788,"Astoria Heights, beautiful bedroom",6118355,William,Queens,Ditmars Steinway,40.77102534139929,-73.89461306289884,Private room,89,1,1,2015-08-31,1,1,335
7385692,"Huge 1 bdr, convenient location!",38404959,Maria,Queens,Ditmars Steinway,40.77742121618883,-73.90965026233903,Entire home/apt,100,5,0,,,2,256
6398715,Studio!Astoria station in 3min!,31762883,Daisuke,Queens,Ditmars Steinway,40.77914840731748,-73.9090219979613,Private room,42,7,0,,,1,84
6402953,New modern spacious off big street,33386619,Ryan,Queens,Ditmars Steinway,40.77483096948911,-73.9081561199716,Shared room,75,2,3,2015-06-28,0.91,2,365
3250448,Apartment GREAT FOR A FAMILY,16441089,Juan,Queens,Ditmars Steinway,40.77718326540135,-73.92675944709045,Entire home/apt,169,2,16,2015-08-11,1.16,1,88
7007972,Warm and Cozy in Astoria,33949643,Manny,Queens,Ditmars Steinway,40.78015953186409,-73.9139948132164,Entire home/apt,140,7,1,2015-08-21,1,3,63
4085137,Great spot in heart of Astoria,21188861,Yessica,Queens,Ditmars Steinway,40.77248302022092,-73.90578373474312,Private room,41,1,0,,,1,311
6424826,Oversized 2 bedroom apartment,1409854,Didi,Queens,Ditmars Steinway,40.77583064135793,-73.92004979861736,Entire home/apt,250,7,0,,,2,342
1010683,"""big red house"" in brooklyn",4139434,,Brooklyn,Gerritsen Beach,40.59638982296806,-73.9307018338934,Entire home/apt,120,2,34,2015-07-26,1.20,1,212
4724661,Your Private Studio Beach Apt,24402295,,Brooklyn,Gerritsen Beach,40.58944153280553,-73.92745443801547,Entire home/apt,150,3,0,,,1,365
1739847,Welcome to a beautiful Quiet Bronx.,8989844,Ronald,Bronx,Soundview,40.821377156461146,-73.87602554535452,Private room,26,3,13,2015-08-20,0.72,1,303
6621207,Lrg apt in Bronx close to Manhattan,16466289,Aubrey,Bronx,Soundview,40.83237618909175,-73.86284142680734,Entire home/apt,70,3,1,2015-07-02,0.48,2,64
6778619,"Dreamy Private Room, Big Apt",16466289,Aubrey,Bronx,Soundview,40.831670888379016,-73.8644765599776,Private room,55,1,9,2015-08-24,3.33,2,333
5094957,"Cozy room from New York, NY, JFK #1",26326122,Israel,Queens,Ozone Park,40.6882485524072,-73.83966327427402,Private room,55,1,61,2015-08-29,9.15,2,326
7921845,Private room close to both airports,5248743,Camille,Queens,Ozone Park,40.684577411017756,-73.84875735166729,Private room,50,1,1,2015-08-25,1,1,358
4982699,Two Bedroom Apartment,25686141,Linden,Queens,Ozone Park,40.67923871700342,-73.84771407675396,Entire home/apt,99,2,7,2015-07-22,1.65,1,336
5204719,LOVELY TWO BEDROOMS       APARTMENT,26924376,Lucy,Queens,Ozone Park,40.68325265132477,-73.8529538818827,Entire home/apt,85,5,3,2015-08-27,2.65,1,351
6023683,Family house in a heart of Qeens,31105318,Donna,Queens,Ozone Park,40.67973522186643,-73.8441345281039,Entire home/apt,350,3,1,2015-08-18,1,1,358
7725825,WELCOMING COMFORT 25 MINS TO NY,40595718,Adria,Queens,Ozone Park,40.687916285111015,-73.83752235902453,Entire home/apt,100,4,0,,,1,335
391948,Quad Room,1960128,Luana,Queens,Ozone Park,40.685805688533456,-73.8464181994199,Shared room,50,1,6,2015-06-28,0.22,2,356
6032118,Spacious room NYC Rm 2 JFK & Subway,26326122,Israel,Queens,Ozone Park,40.6894777959486,-73.8404970623426,Private room,55,2,27,2015-08-28,6.23,2,314
4853647,Modern & luxurious close to trains,6162041,Nick,Queens,Ozone Park,40.685594064666844,-73.84959598154865,Entire home/apt,99,5,9,2015-08-30,1.06,2,306
2371632,"Great 1 Br Apt, Ozone Park, NYC",10721506,Lee,Queens,Ozone Park,40.67656625330515,-73.84083465375743,Entire home/apt,100,2,23,2015-08-24,1.37,1,332
4053987,Small Private Room for 1 person,1960128,Luana,Queens,Ozone Park,40.68439720454613,-73.84720290489038,Private room,58,1,2,2015-08-16,0.48,2,358
6835688,1 Bd/Balcony 10 min to JFK & Beach,31303395,Edellin,Queens,Ozone Park,40.675830044624554,-73.84761389654712,Entire home/apt,100,2,6,2015-08-30,4.39,1,352
6940110,Shared or Private room for rent,36390450,Vinayaka,Queens,Ozone Park,40.68524090172877,-73.84530924290645,Private room,50,1,1,2015-07-02,0.48,1,354
2685940,Charming Private Studio with Garden,13749091,Julie & Henry,Queens,Ozone Park,40.68123773964459,-73.86220054416441,Entire home/apt,84,1,41,2015-08-17,2.79,1,332
3174060,Comfy 1 bd.apt. near Manhattan/JFK,15145474,Denisse,Queens,Ozone Park,40.67566689882917,-73.85924884660781,Entire home/apt,78,3,33,2015-08-22,2.28,1,212
4315504,STUDIO APARTMENT WITH PRIVATE BATH,22403144,Evergy,Queens,Ozone Park,40.67708383450088,-73.85090598212865,Private room,90,2,8,2015-08-10,0.79,1,351
7715624,Room rental for 1 guest/share,23801224,Nene,Bronx,Fordham,40.863675191263084,-73.89527773323952,Private room,150,7,0,,,1,359
6627748,Comfy Futon Sofa Bed in Living Room,34691295,Qasim,Bronx,Fordham,40.87040458903814,-73.8938915503084,Shared room,35,2,3,2015-07-20,1.38,2,356
7093450,Floor Mattresses in a Large Room,34691295,Qasim,Bronx,Fordham,40.85838650069325,-73.90348072654298,Private room,50,2,0,,,2,355
6047095,INTERNATIONAL Fordham U - Manhattan,31383470,John,Bronx,Fordham,40.86379171239389,-73.89001131568658,Private room,49,3,2,2015-08-01,0.67,3,72
4083288,"Semi-furn 1bdrm Apt. Fordham,Bronx",11557140,Larry,Bronx,Fordham,40.86069048089914,-73.89390798948851,Entire home/apt,95,1,1,2015-07-18,0.64,1,123
4568173,cozy room available!,23680662,Andres,Bronx,Fordham,40.868164945388024,-73.89049142244744,Private room,40,1,1,2015-03-21,0.18,1,267
176129,Fordham University/Botanical Garden,842082,Linda,Bronx,Fordham,40.862710153007356,-73.88544820590238,Private room,67,1,59,2015-08-19,3.09,1,253
8013597,Near Bx Lebanon/St Barnabas Hosp #2,11164946,Hjordys,Bronx,Fordham,40.85479596831668,-73.89782223023323,Private room,55,1,0,,,2,348
6705604,Beautiful Private Bedroom in NY,35103293,Maria,Bronx,Fordham,40.87145378388149,-73.8879530972617,Private room,55,3,2,2015-08-15,1.09,1,353
4530421,Cozy 2 (out of 3) rooms available!,23487753,Chloe,Bronx,Fordham,40.8699210170117,-73.88958617972507,Private room,75,1,3,2014-12-12,0.31,1,272
5364956,Near Bx Lebanon/St Barnabas Hosp #1,11164946,Hjordys,Bronx,Fordham,40.854716674575734,-73.89795445772302,Private room,50,3,4,2015-08-27,1.79,2,321
7971995,Beautiful waterfront home!,18160580,Edwin,Queens,Whitestone,40.80032869167306,-73.82105303308735,Entire home/apt,279,1,2,2015-08-31,2,1,17
6314389,Breakfast Included / Queen Size Bed,32113778,Betty Ann,Staten Island,Arden Heights,40.550734039819055,-74.16905212628014,Private room,39,1,0,,,3,363
5781059,"Close to Manhattan, NYC & Brooklyn",24941341,David,Staten Island,Arden Heights,40.56290108557177,-74.18563360820768,Shared room,60,1,0,,,1,365
6867897,Cozy & Safe Breakfast Included :) ~,32113778,Betty Ann,Staten Island,Arden Heights,40.55165867920691,-74.16895173931734,Private room,35,1,3,2015-08-22,3,3,348
738588,"Wedding guests accommodations, etc.",1360198,Marina,Staten Island,Arrochar,40.59192978891966,-74.06476426213608,Entire home/apt,625,2,0,,,3,347
4981857,Beauitful 1 bedrm plus pvt bath,25681770,Concetta,Staten Island,Arrochar,40.58768605614173,-74.06986010238178,Private room,57,1,2,2015-08-28,2,2,360
7560022,"Water view, beach and boardwalk.",25681770,Concetta,Staten Island,Arrochar,40.586132030915955,-74.06985316686607,Entire home/apt,66,2,0,,,2,363
6074499,Luxury Ocean front Modern,1715301,Marcello,Staten Island,Arrochar,40.59472406213722,-74.06277549395087,Entire home/apt,1500,1,0,,,1,365
6031948,Newly Renovated NYC apartment,31307082,Veronica,Staten Island,Arrochar,40.59036818054066,-74.07816134241847,Entire home/apt,100,3,0,,,1,158
258838,"Oceanview,close to Manhattan",1360198,Marina,Staten Island,Arrochar,40.592512186257466,-74.06478946060969,Entire home/apt,250,2,3,2013-11-07,0.09,3,345
259946,"Budget stay, near transportation",1360198,Marina,Staten Island,Arrochar,40.59262450562313,-74.06658673861934,Entire home/apt,125,2,1,2012-06-16,0.03,3,327
7664991,Lanie So,17654441,Lilanie,Queens,Arverne,40.58873452133936,-73.79503411002626,Private room,80,1,1,2015-08-24,1,2,363
3479912,Artistic Houseboat - Rockaway Beach,65179,Robyn,Queens,Arverne,40.59319056548913,-73.7898324053654,Entire home/apt,175,1,20,2015-08-17,1.57,1,354
2242066,Cozy 1 Bedroom Apt near Subway,2097004,Nobu,Queens,Arverne,40.59418995301038,-73.7929083889108,Entire home/apt,77,7,4,2014-07-22,0.24,2,20
6184285,Rockaway Beach Floating Cabin,32077108,Jessica,Queens,Arverne,40.5948299273446,-73.78840390126985,Entire home/apt,120,2,9,2015-07-20,2.67,1,339
1573753,Spacious and Bright 1 Bedroom Apt,2097004,Nobu,Queens,Arverne,40.593875200426375,-73.79434231272829,Entire home/apt,87,3,14,2015-08-05,0.59,2,19
7094620,*Ziggy Stardust*     floating house,7286036,Phil,Queens,Arverne,40.59426080542378,-73.78836666489921,Entire home/apt,250,3,4,2015-08-14,2.26,1,33
6576463,Single Room @ Beach House,19866189,Natasha,Queens,Arverne,40.58909599051209,-73.79483523925815,Private room,55,1,9,2015-08-24,4.03,3,317
5009768,Surf Central,25837009,Vince,Queens,Arverne,40.58627133757856,-73.79911449243286,Entire home/apt,150,2,8,2015-08-24,1.34,1,339
7894007,MyPlace2Beach,41619645,D.,Queens,Arverne,40.59232728384682,-73.79678851275433,Entire home/apt,200,2,1,2015-08-18,1,1,351
7635213,Beachfront Queen Room at townhouse,23120620,Jackie,Queens,Arverne,40.59028684264655,-73.79223389926779,Private room,65,1,0,,,6,365
3852261,Double Room & Bath @ Beach House,19866189,Natasha,Queens,Arverne,40.58835236586346,-73.79565338552283,Private room,55,1,34,2015-08-31,2.70,3,335
581542,Escape to our Great Beach Getaway,2861854,Jeanmarie,Queens,Arverne,40.59783490745939,-73.80157597617567,Entire home/apt,100,1,41,2015-08-08,1.11,1,341
6519873,Houseboat in the Rockaways,829717,A And F,Queens,Arverne,40.593583374967096,-73.79007241327324,Entire home/apt,125,1,9,2015-08-22,4.50,3,86
7043746,2 block walk from the beach in NYC,36935244,Vladimir,Queens,Arverne,40.592697200718554,-73.78989597523456,Entire home/apt,250,1,8,2015-08-29,3.75,1,341
1684053,Cozy Bungalow in Arverne By The Bay,762610,Christopher,Queens,Arverne,40.597883336910634,-73.79517565599838,Private room,40,1,71,2015-08-29,4.95,1,162
7584471,Beachfront Double Room at townhouse,23120620,Jackie,Queens,Arverne,40.59009880374038,-73.79023555182155,Private room,65,1,1,2015-08-02,0.94,6,338
7584698,Beachfront Queen Room at townhouse,23120620,Jackie,Queens,Arverne,40.59125107826282,-73.79020583899785,Private room,65,1,0,,,6,365
7200307,Beach Front view,37702955,Douglas,Queens,Arverne,40.588673604086964,-73.78839196104995,Private room,50,1,10,2015-08-26,5.66,1,242
8135403,"peaceful,near the beach and train",17654441,Lilanie,Queens,Arverne,40.58834316759009,-73.7950918338676,Private room,80,1,0,,,2,335
6585028,Double Room & Terrace @ Beach House,19866189,Natasha,Queens,Arverne,40.58977186325742,-73.79497947580826,Private room,55,1,13,2015-08-23,5.49,3,288
7281086,Beachfront Queen Room at townhouse,23120620,Jackie,Queens,Arverne,40.58991294557631,-73.79061937170775,Private room,65,1,0,,,6,360
6438074,Cozy Loft Overlooking Beach,22123838,Edwin,Queens,Arverne,40.589781853413854,-73.79908578221593,Private room,88,1,15,2015-08-30,4.41,2,359
6044964,Beach Lovers Dream!,31204745,Monika,Queens,Arverne,40.589207236967994,-73.79479285389083,Entire home/apt,99,2,9,2015-08-28,2.84,1,323
6520350,The Kook House,4089529,Michael,Queens,Arverne,40.59757994989895,-73.7983019141827,Entire home/apt,450,1,12,2015-08-23,4.00,1,361
1215627,Floating Cabin Houseboat Rockaway,5720054,Ingrid,Queens,Arverne,40.592042191922054,-73.78665040229079,Entire home/apt,150,1,48,2015-08-17,1.83,2,354
2476456,Cozy Studio by the Beach,12666095,Oprah,Queens,Arverne,40.59172151770602,-73.78665268226612,Shared room,35,1,4,2015-08-26,0.33,1,358
6390795,Beautiful beach getaway,32939283,Carol,Queens,Arverne,40.597642235800365,-73.80286737962766,Private room,92,2,2,2015-08-09,0.59,1,365
4296782,Warm Cozy Beach House,22123838,Edwin,Queens,Arverne,40.58897657588495,-73.79739477017523,Private room,138,1,16,2015-08-27,4.75,2,360
7503926,25-45 23rd st#2 ROOM 1 GUYS ONLY,26820783,,Queens,Astoria,40.77365468745893,-73.92396960235985,Private room,37,30,0,,,9,357
1598012,Cozy room in Astoria ,3360223,Rosemary,Queens,Astoria,40.76792361140591,-73.92228261803842,Private room,59,2,35,2015-01-01,1.45,1,272
3833207,Pretty room studio !,13743787,Marie,Queens,Astoria,40.765805751414874,-73.92043494161119,Private room,75,1,54,2015-08-10,4.81,1,221
8134982,"Cozy Room in  Astoria, Queens",33292980,Emnet,Queens,Astoria,40.7644954163206,-73.92340100230187,Private room,105,2,0,,,1,365
6120276,Two Sunny Rooms in Astoria,5456018,Joshua,Queens,Astoria,40.77062430223507,-73.92483019348319,Private room,90,3,0,,,1,107
6412450,Charming house cozy/2bdr /parking,33445342,Touria,Queens,Astoria,40.760704325854284,-73.90882060046553,Private room,100,1,1,2015-05-23,0.29,1,365
713857,NY Designer's apt! Broadway Astoria,3675496,Saya,Queens,Astoria,40.76391884491561,-73.92267902174245,Private room,59,2,61,2015-08-24,1.75,2,336
6090143,"Relaxing B&B, Minutes to Manhattan!",31605872,Jacquelin,Queens,Astoria,40.76269301473195,-73.92385458533477,Private room,80,2,10,2015-08-11,2.33,1,56
5786301,2br Penthouse slp6 5Min 2 Midtown!,17519107,Jada,Queens,Astoria,40.762100681298655,-73.91774083036968,Entire home/apt,275,1,18,2015-08-12,3.58,1,275
7492332,Huge Bedroom 1 min from Astoria Blv,9977292,Theodora,Queens,Astoria,40.770032955555024,-73.92024657357489,Private room,50,1,4,2015-08-25,3.24,3,15
2496331,"Quiet B&B, Minutes to Manhattan!",3968791,James,Queens,Astoria,40.763118864853396,-73.92324314005666,Private room,89,1,58,2015-08-10,3.41,1,109
3792399,15 min to US Open! NY in the Fall,1092591,Marisha,Queens,Astoria,40.76550760597833,-73.92316129272483,Private room,110,2,29,2015-08-21,2.28,1,344
7328783,Spacious &Sunny room near Manhattan,25843005,Kulwinder,Queens,Astoria,40.75770767712792,-73.92632914573944,Private room,49,1,12,2015-08-27,7.06,9,137
1182996,Beautiful Room for Rent in Astoria,6471345,Michael,Queens,Astoria,40.7674799169662,-73.92842275898849,Private room,96,2,87,2015-08-23,3.22,1,269
3729235,"Big, Modern/New 1 Bdroom in Astoria",18646505,Cara,Queens,Astoria,40.77054568276244,-73.92121386976156,Entire home/apt,175,1,0,,,1,358
242479,Cozy NYC room 25min to Times Square,1272625,Noel & Rachel,Queens,Astoria,40.76286782089479,-73.91562343796342,Private room,69,1,25,2015-07-05,0.54,1,337
4341422,Modern 1200+ SQFT w/ HUGE Balcony,15104815,Katherine,Queens,Astoria,40.75589282332423,-73.9113768065638,Private room,125,2,2,2015-08-07,0.23,1,356
7133488,Private room in Astoria Broadway st,37188098,Ashraful,Queens,Astoria,40.76000558275439,-73.92409247479706,Private room,85,1,2,2015-08-07,1.62,1,346
7733562,Amazing private room in Astoria,37491281,Kevin,Queens,Astoria,40.75963899625584,-73.92649927601366,Private room,69,5,0,,,1,57
4245175,NYC Girls dorm in Astoria ,22030823,Hsuan,Queens,Astoria,40.75832529360793,-73.9254661307253,Private room,64,4,5,2015-06-10,0.85,1,357
6560394,Sunny room close to Midtown,32167398,Sole,Queens,Astoria,40.75902698050526,-73.92638856884624,Private room,45,1,15,2015-08-20,4.64,5,302
7462785,Cute Small Room for Rent in Astoria,35659953,Bratso,Queens,Astoria,40.76664728001085,-73.93270396644269,Private room,35,2,3,2015-08-28,3,6,284
3420707,Only 20 minutes from Times Square!,4727280,Kerry,Queens,Astoria,40.76727422000531,-73.92679844411833,Private room,75,2,6,2015-08-29,0.51,1,331
1290194,Private room in Astoria Queens,575145,Queens Guest Room,Queens,Astoria,40.76462657877288,-73.92199171903087,Private room,84,1,3,2015-06-29,1.03,1,358
3676461,"Cozy, Eclectic Apartment in Astoria",18670789,Steve,Queens,Astoria,40.76973600788999,-73.93144268415516,Entire home/apt,125,1,1,2015-08-10,1,1,44
