Property_ID,winner
ab-10151603,24663398.0
ab-10151625,24663346.0
ab-10152366,24661776.0
ab-10152463,35204098.0
ab-10152475,24340150.0
ab-10152555,35200855.0
ab-1015258,24770107.0
ab-10152602,59390206.0
ab-10152604,24661427.0
ab-10152630,59170277.0
ab-10152736,35210645.0
ab-10152748,35240257.0
ab-10152839,35204650.0
ab-1015285,24661375.0
ab-10152892,24661629.0
ab-10152921,59151199.0
ab-10152978,48062164.0
ab-10153365,24650453.0
ab-10153393,59151307.0
ab-10153618,35190392.0
ab-10153626,10010204.0
ab-10153634,48060137.0
ab-10153820,24663346.0
ab-1015401,35204564.0
ab-10154078,35204826.0
ab-10154091,59510161.0
ab-10154110,48060137.0
ab-10154215,35204894.0
ab-10154275,35390116.0
ab-10154392,59310174.0
ab-10154562,35204791.0
ab-10154674,24663278.0
ab-10154687,35204791.0
ab-10154710,24230246.0
ab-10154712,35204602.0
ab-10154867,59150494.0
ab-10154873,35204883.0
ab-10154874,59153852.0
ab-1015491,59170309.0
ab-10154967,59151225.0
ab-10154987,24661283.0
ab-10155124,59153482.0
ab-10155260,59153049.0
ab-10155431,35061192.0
ab-10155548,59153193.0
ab-10155550,35201466.0
ab-10155556,24661859.0
ab-10155573,35211754.0
ab-1015567,59152916.0
ab-10155678,59153483.0
ab-10155704,24750153.0
ab-10155855,35204832.0
ab-1015590,35410187.0
ab-1015594,35201066.0
ab-10156148,35202821.0
ab-10156168,35204842.0
ab-10156170,35204827.0
ab-10156208,24661783.0
ab-1015632,24661749.0
ab-10156355,35210934.0
ab-10156484,35204827.0
ab-10156639,24660803.0
ab-10156681,48060914.0
ab-10156696,59170371.0
ab-10156832,24650692.0
ab-10156969,24660726.0
ab-10156970,48061350.0
ab-10156997,48060638.0
ab-10157159,24770064.0
ab-10157161,24661283.0
ab-10157173,24663443.0
ab-10157198,48060661.0
ab-10157232,35061786.0
ab-10157265,48060640.0
ab-10157377,48060640.0
ab-10157450,60010264.0
ab-10157601,48061350.0
ab-10157620,35202472.0
ab-10157745,59150544.0
ab-10157853,24663349.0
ab-10157931,35203161.0
ab-10158240,59150357.0
ab-10158331,24661273.0
ab-10159121,24661269.0
ab-10159312,59151197.0
ab-1015935,59153183.0
ab-10159827,59151195.0
ab-1015996,59170194.0
ab-1016033,24661533.0
ab-1016064,35200795.0
ab-1016066,61020030.0
ab-1016090,35190017.0
ab-1016095,35190017.0
ab-1016125,35201428.0
ab-10161499,11020122.0
ab-10161531,24662047.0
ab-10161682,35200932.0
ab-1016187,24661143.0
ab-10161927,48150107.0
ab-10162161,35260096.0
ab-10162864,35203142.0
ab-10162894,24661082.0
ab-10162970,24661772.0
ab-10162971,24640147.0
ab-10163151,59150656.0
ab-10163158,35460072.0
ab-1016319,35200795.0
ab-1016327,48110115.0
ab-10163383,35204822.0
ab-10163494,
ab-1016357,35100253.0
ab-10163747,24660473.0
ab-1016379,48060645.0
ab-10163814,35204845.0
ab-1016392,35204136.0
ab-10164016,24661367.0
ab-10164017,59170221.0
ab-10164026,24930134.0
ab-10164171,35210224.0
ab-10164206,35060406.0
ab-10164264,24663249.0
ab-10164265,35460072.0
ab-10164430,24661810.0
ab-10164469,47110186.0
ab-10164490,35200869.0
ab-10164531,24661949.0
ab-10164535,59150888.0
ab-10164542,24661954.0
ab-10164567,24661809.0
ab-10164741,24661431.0
ab-1016510,48150113.0
ab-10165584,59153074.0
ab-10165723,59170371.0
ab-10165866,59490118.0
ab-10165875,24660834.0
ab-10165929,24663414.0
ab-10165937,59310174.0
ab-10165941,48060861.0
ab-10166107,59151294.0
ab-10166424,48110326.0
ab-10166483,24661491.0
ab-10166506,24663366.0
ab-10166516,59153852.0
ab-10166645,35250734.0
ab-10166700,24663445.0
ab-10166795,24661087.0
ab-10166915,59150880.0
ab-10167102,24661440.0
ab-10167124,35200805.0
ab-10167237,35204738.0
ab-10167412,35204653.0
ab-10167516,35203446.0
ab-10167805,24661653.0
ab-10168054,24661513.0
ab-10168158,24662034.0
ab-10168300,48060611.0
ab-10168358,35203954.0
ab-10168416,59151134.0
ab-10168844,24661283.0
ab-1016993,35360305.0
ab-10170453,35204896.0
ab-1017084,13050199.0
ab-10171228,35200876.0
ab-10172600,24661918.0
ab-1017265,35201453.0
ab-10172777,24770110.0
ab-10172839,35010376.0
ab-10173139,59210463.0
ab-10173323,24661822.0
ab-10173332,24940332.0
ab-10173620,12090189.0
ab-10173733,35201448.0
ab-10173984,24661835.0
ab-10174027,35203176.0
ab-10174277,24660468.0
ab-10174286,24662604.0
ab-10174347,35200714.0
ab-10174659,24661868.0
ab-10174705,35200921.0
ab-10175026,59152822.0
ab-10175081,59310184.0
ab-10175082,24661438.0
ab-10175093,24661179.0
ab-10175119,24661940.0
ab-10175463,24661853.0
ab-10175497,48150151.0
ab-10175510,46160041.0
ab-10175824,24661504.0
ab-10176194,35201206.0
ab-10176628,59310174.0
ab-10176818,59170274.0
ab-1017700,47070160.0
ab-10177258,35204427.0
ab-10177306,59150866.0
ab-10177342,35200870.0
ab-10177790,59150291.0
ab-10177895,35210876.0
ab-10177957,35060799.0
ab-10177981,24661795.0
ab-10177994,59152421.0
ab-10178034,35211440.0
ab-10178146,24661437.0
ab-1017823,59150304.0
ab-10178507,35211412.0
ab-10178602,59150345.0
ab-10178735,24660433.0
ab-10178916,35204896.0
ab-10179087,59151225.0
ab-10179121,59310178.0
ab-10179272,35203597.0
ab-10179325,35204606.0
ab-10179407,24661269.0
ab-10179556,59310175.0
ab-10179680,24661328.0
ab-10179712,35300924.0
ab-10179718,35200930.0
ab-10179913,24662136.0
ab-10179943,48112176.0
ab-10180330,24661655.0
ab-10180443,59154021.0
ab-1018060,59153845.0
ab-10180893,24660672.0
ab-1018110,59150709.0
ab-1018138,24661866.0
ab-10181875,59153381.0
ab-10183170,35430899.0
ab-10183417,24640233.0
ab-10184409,35340171.0
ab-10185026,24663443.0
ab-10185085,35061106.0
ab-10185313,24661377.0
ab-1018543,59153580.0
ab-10185590,59153471.0
ab-10185874,24660465.0
ab-10185892,35204616.0
ab-10185980,24661029.0
ab-10186,59153479.0
ab-10186592,24661778.0
ab-10186824,35150242.0
ab-10186859,24661819.0
ab-10186919,35204820.0
ab-10187012,59010132.0
ab-10187037,24230874.0
ab-10187140,35191237.0
ab-10187145,24663373.0
ab-10187169,24661868.0
ab-10187255,35204535.0
ab-1018739,48150136.0
ab-10187551,59260350.0
ab-10187647,46160050.0
ab-10188,59153845.0
ab-10188072,12070083.0
ab-10188244,24661821.0
ab-10188359,59153634.0
ab-10188377,35204900.0
ab-10188381,24800051.0
ab-10188394,59153408.0
ab-10188406,24662140.0
ab-10188452,48060925.0
ab-10188468,59153328.0
ab-10188563,24661639.0
ab-10188609,12100136.0
ab-10188959,24662052.0
ab-10189007,59154027.0
ab-10189220,59010137.0
ab-10189234,35204609.0
ab-10189373,48060570.0
ab-10189582,24661960.0
ab-10189890,48060755.0
ab-10189894,35204819.0
ab-1019006,24330041.0
ab-10190067,35204058.0
ab-1019023,24661135.0
ab-10190336,24661797.0
ab-10190505,59260350.0
ab-10190920,59240419.0
ab-10190968,24663360.0
ab-10191386,24450146.0
ab-10191509,35060197.0
ab-10191611,59151747.0
ab-10191615,48060099.0
ab-1019166,35204819.0
ab-1019168,24661422.0
ab-10191735,35260754.0
ab-1019190,24661788.0
ab-10192334,35211918.0
ab-10192394,48061564.0
ab-10192632,48120263.0
ab-10192698,24230873.0
ab-10192745,35240699.0
ab-10192812,24662031.0
ab-1019286,59290175.0
ab-10192883,24230361.0
ab-10192924,35204896.0
ab-10193033,59150672.0
ab-10193068,59153473.0
ab-10193091,24661803.0
ab-1019311,35204598.0
ab-10193155,48150083.0
ab-10193162,59350202.0
ab-1019319,35204820.0
ab-10193322,35070244.0
ab-10193441,59153694.0
ab-10193589,59151048.0
ab-10193818,35204748.0
ab-10193869,24662663.0
ab-10193915,35202348.0
ab-10194040,59310176.0
ab-10194076,35202154.0
ab-10194361,35204897.0
ab-10194515,24662707.0
ab-10194613,24663358.0
ab-10194693,59153157.0
ab-10194753,35061752.0
ab-10195898,48060096.0
ab-10196721,35204605.0
ab-10198202,24810030.0
ab-10199515,12080121.0
ab-10199727,35150258.0
ab-10200138,24460120.0
ab-10200961,24230278.0
ab-10201069,24663343.0
ab-10201397,24580496.0
ab-10201627,35201141.0
ab-10201843,24663373.0
ab-10201907,24661137.0
ab-1020227,35260096.0
ab-10202621,35201145.0
ab-10202680,35201145.0
ab-10202723,13100208.0
ab-10202793,35204821.0
ab-10202837,59153956.0
ab-10202899,35060391.0
ab-10202976,59170631.0
ab-10203150,35190374.0
ab-10203248,24660082.0
ab-10203713,24230314.0
ab-10203726,24662115.0
ab-10203830,13020089.0
ab-10203846,35204608.0
ab-10204091,24230874.0
ab-10204374,35202847.0
ab-10204450,24662654.0
ab-10204461,59050085.0
ab-10204534,35190395.0
ab-10204745,24661224.0
ab-10204762,59390140.0
ab-10205056,35440256.0
ab-10205140,24661442.0
ab-1020521,35201072.0
ab-10205224,24663021.0
ab-10205266,35420225.0
ab-10205428,24660691.0
ab-10205475,59050084.0
ab-10205497,24661884.0
ab-10205625,35201450.0
ab-10205656,24661283.0
ab-10205674,59050084.0
ab-10205772,59170671.0
ab-1020592,35260792.0
ab-10205929,24810108.0
ab-10205983,24810427.0
ab-10206355,59153192.0
ab-1020658,24820077.0
ab-10206793,24661257.0
ab-10206947,59170311.0
ab-10206953,24230202.0
ab-10207185,35202807.0
ab-10207219,24661944.0
ab-10207220,59150653.0
ab-10207859,35202666.0
ab-10207957,35204066.0
ab-10207990,35202950.0
ab-10208074,35320187.0
ab-10208083,24661417.0
ab-10208188,35201031.0
ab-10208388,24661385.0
ab-10208445,59170593.0
ab-10208515,35300136.0
ab-10208585,48110171.0
ab-10208972,48060640.0
ab-10208986,24210052.0
ab-10209053,59210228.0
ab-10209071,35201029.0
ab-10209216,35320225.0
ab-10209544,24661283.0
ab-10209746,24662115.0
ab-10209837,35204606.0
ab-10209855,24661283.0
ab-10209970,35202049.0
ab-102101,35204469.0
ab-10210166,24662116.0
ab-10210244,35201134.0
ab-10210403,35202947.0
ab-10210444,24662115.0
ab-10210503,24661883.0
ab-10210536,24630105.0
ab-10210590,24662115.0
ab-10210771,48062289.0
ab-10210997,24662115.0
ab-10211012,35130082.0
ab-10211032,35203147.0
ab-10211140,35061613.0
ab-10211171,59190205.0
ab-10211217,24662115.0
ab-10211236,59170169.0
ab-10211278,24650141.0
ab-10211288,48110135.0
ab-10211471,59260288.0
ab-10211488,24662116.0
ab-10211658,24662116.0
ab-10211718,48062347.0
ab-10211827,59310184.0
ab-10211989,35204896.0
ab-10212485,35201326.0
ab-10212591,35204873.0
ab-10212795,59170145.0
ab-10212817,35061894.0
ab-10212840,35204880.0
ab-10212898,35200591.0
ab-10213205,35204482.0
ab-10213338,59260432.0
ab-10213358,59310165.0
ab-10213496,59153059.0
ab-10213666,24662027.0
ab-10213684,59010220.0
ab-10213701,24661257.0
ab-10213718,35380054.0
ab-1021372,35203157.0
ab-10214124,35540113.0
ab-10214263,59153834.0
ab-10214666,35061762.0
ab-10214764,35204896.0
ab-1021509,35260206.0
ab-10215130,48060637.0
ab-1021607,59153464.0
ab-1021626,59153467.0
ab-1021669,59150784.0
ab-10217897,35190311.0
ab-1021796,35201047.0
ab-1021815,24663443.0
ab-10218582,59150863.0
ab-1021890,35201045.0
ab-10219947,35204291.0
ab-1022004,46110645.0
ab-10220221,24661912.0
ab-10220364,35260741.0
ab-10220367,59310174.0
ab-10220734,59153632.0
ab-10221168,24940381.0
ab-10221295,35290290.0
ab-10221638,35061178.0
ab-1022199,59150655.0
ab-10222255,35180197.0
ab-1022246,48060283.0
ab-10222501,48061374.0
ab-10222570,24660660.0
ab-10222754,59170758.0
ab-10222859,24820064.0
ab-10223112,59151526.0
ab-10223236,59030212.0
ab-10223481,24660450.0
ab-10223512,35204580.0
ab-10223717,24663442.0
ab-1022374,59153684.0
ab-10223833,59170294.0
ab-10224064,35200952.0
ab-10224239,59152577.0
ab-10224269,59152885.0
ab-10224292,24661629.0
ab-10224467,59190270.0
ab-10224475,59190270.0
ab-10224522,59153474.0
ab-10224741,24650190.0
ab-10225254,35060264.0
ab-10225362,24660755.0
ab-10225491,24661255.0
ab-10225564,24661906.0
ab-10225722,24661515.0
ab-10225982,24661642.0
ab-10226030,24620187.0
ab-10226356,59153585.0
ab-10226523,35200909.0
ab-10226635,24663398.0
ab-10226765,24780127.0
ab-102268,59150685.0
ab-10226804,35204700.0
ab-10227105,24940241.0
ab-10227150,59152225.0
ab-10227164,48111787.0
ab-10227189,48150111.0
ab-10227395,24660689.0
ab-10227465,35440215.0
ab-10227526,59050082.0
ab-1022764,35202649.0
ab-10227957,47110654.0
ab-10228104,35250110.0
ab-10228110,59050062.0
ab-10228256,59153612.0
ab-10228430,59154000.0
ab-10228607,59153482.0
ab-10228703,24661855.0
ab-10228779,24450145.0
ab-10229012,24661829.0
ab-10229229,35201554.0
ab-10229310,35260121.0
ab-10229401,24661086.0
ab-10229576,24661830.0
ab-1023006,59150587.0
ab-10230167,24661023.0
ab-10230333,24661280.0
ab-10230464,35061767.0
ab-10230767,24780178.0
ab-10230778,35060440.0
ab-10230854,35060397.0
ab-10230891,24661427.0
ab-10230972,35190420.0
ab-10230976,59153252.0
ab-10231018,59030151.0
ab-10231101,59153124.0
ab-10231178,35204763.0
ab-10231287,35400204.0
ab-10231388,59153146.0
ab-10231504,24662070.0
ab-10231661,35061222.0
ab-10231792,59170158.0
ab-10231836,59390170.0
ab-10232071,59150016.0
ab-10232108,35204870.0
ab-10232160,24663349.0
ab-10232382,35204588.0
ab-10232394,48060627.0
ab-10232403,24580547.0
ab-10232454,24231121.0
ab-10232570,24661911.0
ab-10232730,24661823.0
ab-10233065,24661281.0
ab-10233120,24661826.0
ab-10233228,59153845.0
ab-10233255,35202600.0
ab-10233369,59170327.0
ab-10233918,24661468.0
ab-10234010,59350103.0
ab-10234031,35203701.0
ab-10234228,24780101.0
ab-10234241,24661262.0
ab-10234286,35200420.0
ab-10234297,35240908.0
ab-10234317,59152600.0
ab-10234526,59152599.0
ab-10234981,59150785.0
ab-10235125,35211090.0
ab-10235168,35211090.0
ab-10235379,24662138.0
ab-10235587,59310172.0
ab-10235633,35204608.0
ab-10235987,59151929.0
ab-10236310,59150791.0
ab-10236460,48060707.0
ab-10236722,59150356.0
ab-1023686,24662112.0
ab-10237037,59151455.0
ab-10237337,24660061.0
ab-10237789,59150678.0
ab-10238776,35190783.0
ab-1023880,59153231.0
ab-10239507,24661255.0
ab-1024032,24661866.0
ab-10240406,35202266.0
ab-10240713,24100078.0
ab-10240757,35060468.0
ab-1024120,24661391.0
ab-10241235,35430885.0
ab-10241501,12070162.0
ab-1024177,59152917.0
ab-10242111,35430873.0
ab-10242326,24661899.0
ab-10242489,12170451.0
ab-10242558,24820077.0
ab-10242892,35130082.0
ab-10242973,35203157.0
ab-10243019,24070072.0
ab-10243070,35201422.0
ab-10243096,12090350.0
ab-10243151,10010221.0
ab-10243578,24663289.0
ab-10243653,35260096.0
ab-10243851,35204885.0
ab-10243935,59150634.0
ab-10244112,35280264.0
ab-10244516,59151406.0
ab-10244548,24661055.0
ab-10244632,59170303.0
ab-10244769,24661937.0
ab-10245191,24663443.0
ab-10245496,24661936.0
ab-10245530,35204883.0
ab-1024578,59170576.0
ab-10245954,35200529.0
ab-10246033,35204871.0
ab-10246041,59050062.0
ab-1024609,24440058.0
ab-10246194,35204022.0
ab-10246303,59530077.0
ab-10246357,35200879.0
ab-10246555,24660508.0
ab-10246569,24661301.0
ab-10246589,24661940.0
ab-10246826,59010127.0
ab-10246918,59310174.0
ab-10247268,24230875.0
ab-1024731,35490185.0
ab-10247361,35204827.0
ab-10247381,48061578.0
ab-10247389,48111298.0
ab-10247413,24663373.0
ab-10247464,59150086.0
ab-10247564,35430876.0
ab-10247758,24662252.0
ab-1024776,24661260.0
ab-10247936,24230874.0
ab-10247998,35202640.0
ab-10248090,35204763.0
ab-10248138,46111047.0
ab-10248162,24662252.0
ab-10248302,48150108.0
ab-10248376,24370099.0
ab-10248425,24663350.0
ab-10248448,35490168.0
ab-10248545,35210017.0
ab-10248554,24230875.0
ab-10248579,59153305.0
ab-10248607,24661736.0
ab-10248778,24661754.0
ab-1024881,47150425.0
ab-10248825,47060664.0
ab-10249154,24230875.0
ab-10249233,24230873.0
ab-10249477,24230873.0
ab-1024954,35203160.0
ab-10249600,24230871.0
ab-10249627,59310178.0
ab-10249684,24230875.0
ab-10249785,59150078.0
ab-10249873,24661851.0
ab-10249917,59240257.0
ab-10249922,24230875.0
ab-1024999,59170414.0
ab-10250065,24661647.0
ab-10250224,24663359.0
ab-10250486,35204229.0
ab-10250702,35061091.0
ab-10250713,24210045.0
ab-10250914,59370181.0
ab-10251062,59310171.0
ab-10251075,24670321.0
ab-10251154,35204828.0
ab-10251171,24210046.0
ab-10251285,24663287.0
ab-10251290,24660123.0
ab-10251294,48150112.0
ab-10251461,35300058.0
ab-10251486,35300043.0
ab-10251528,48110148.0
ab-10251638,24662625.0
ab-10251895,46110900.0
ab-10251933,35181206.0
ab-10252058,35440163.0
ab-10252104,35204826.0
ab-10252138,59151888.0
ab-10252491,35204872.0
ab-10252756,35204022.0
ab-10252872,59150785.0
ab-10253022,59310176.0
ab-10253322,59151663.0
ab-10253340,48060597.0
ab-10253504,35204825.0
ab-10253508,59150704.0
ab-10253779,24662115.0
ab-10253823,59153485.0
ab-10253927,24720162.0
ab-10253970,59153576.0
ab-10254174,24661921.0
ab-10254571,59150749.0
ab-10254606,59153146.0
ab-10254784,59230090.0
ab-10254915,59310176.0
ab-10254929,35211733.0
ab-10255036,35204321.0
ab-10255087,35600282.0
ab-10255106,35202817.0
ab-10255112,35204191.0
ab-10255253,24580687.0
ab-10255272,35204194.0
ab-10255350,59310212.0
ab-10255377,59152793.0
ab-10255379,35204841.0
ab-10255393,59390205.0
ab-10255583,24190092.0
ab-10255879,59153589.0
ab-10255888,24663443.0
ab-10256231,59150158.0
ab-10256899,35200955.0
ab-10257547,59153529.0
ab-10257739,59153529.0
ab-1025787,24020047.0
ab-10258871,24520058.0
ab-10259467,35440163.0
ab-10260217,24780116.0
ab-10260474,59310184.0
ab-10260847,59050062.0
ab-10260947,35202821.0
ab-10261131,35202818.0
ab-10261224,35200575.0
ab-10261332,35201027.0
ab-1026140,24661968.0
ab-10261595,24661333.0
ab-10261605,24661249.0
ab-10261939,24661947.0
ab-10262058,24660436.0
ab-10262399,47110194.0
ab-10262418,35200210.0
ab-10262704,35202768.0
ab-1026288,35203887.0
ab-10262889,35203140.0
ab-10263040,35200210.0
ab-1026310,35060229.0
ab-10263148,59153201.0
ab-10263242,35300273.0
ab-10263328,24663452.0
ab-10263403,35204821.0
ab-1026381,35203095.0
ab-10264327,24661462.0
ab-10264346,35211462.0
ab-10264356,24210046.0
ab-10264402,35300845.0
ab-10264465,48150136.0
ab-10264503,24810404.0
ab-10264515,35211462.0
ab-10264746,24210046.0
ab-10264752,24662000.0
ab-10264820,35390459.0
ab-1026490,24770102.0
ab-10265072,35300369.0
ab-10265131,59150627.0
ab-10265254,12060172.0
ab-10265274,24780101.0
ab-10265683,11020214.0
ab-1026581,59150007.0
ab-10265885,24660609.0
ab-10265929,35204535.0
ab-10266087,24661649.0
ab-10266141,35201016.0
ab-10266160,35201056.0
ab-10266470,24620171.0
ab-10266672,59170645.0
ab-10266738,24661389.0
ab-10266748,35200224.0
ab-10266861,24661372.0
ab-1026693,35204872.0
ab-10266935,59331651.0
ab-10266946,24661255.0
ab-10266999,59170337.0
ab-10267052,24663366.0
ab-10267102,59153135.0
ab-10267160,24662092.0
ab-10267174,35204842.0
ab-10267270,59153834.0
ab-10267284,12180027.0
ab-10267430,24770107.0
ab-10267858,12180026.0
ab-10267933,35120290.0
ab-10268070,35204469.0
ab-10268098,24662115.0
ab-10268284,59390192.0
ab-10268796,35420227.0
ab-10268942,59150182.0
ab-10268971,59151757.0
ab-10269044,24661887.0
ab-10269125,59170160.0
ab-10269196,35200870.0
ab-10269282,59151934.0
ab-10269396,13010125.0
ab-10269411,59150658.0
ab-10269448,24661980.0
ab-10269451,35260618.0
ab-10269466,59150782.0
ab-10269556,59150143.0
ab-10269567,24661826.0
ab-10269574,48060843.0
ab-10269578,24210046.0
ab-10269595,35204842.0
ab-10269666,59260349.0
ab-10269686,59153599.0
ab-10269711,24662128.0
ab-10269732,35201033.0
ab-10269751,24663414.0
ab-10269846,35200855.0
ab-10269927,48060434.0
ab-10270361,24370101.0
ab-10270518,24780165.0
ab-10270757,35061651.0
ab-10270760,24661866.0
ab-10270955,59170160.0
ab-10271045,24661661.0
ab-10271242,24663257.0
ab-10271243,24661821.0
ab-10271302,59150601.0
ab-10271355,59150828.0
ab-1027140,59390216.0
ab-1027149,59390216.0
ab-10271514,59150200.0
ab-10271836,35210913.0
ab-10272097,24810307.0
ab-10272103,24661845.0
ab-10272233,35260744.0
ab-10272259,35204826.0
ab-10272289,59153241.0
ab-10272311,59151025.0
ab-10272337,35260568.0
ab-10272385,35201024.0
ab-10272402,59310184.0
ab-10272572,24560294.0
ab-10272651,35410209.0
ab-10272768,59151211.0
ab-10272771,59150785.0
ab-10272830,35240687.0
ab-10272833,59154041.0
ab-10272876,35130053.0
ab-10272967,35211763.0
ab-10273083,35200908.0
ab-10273138,48060426.0
ab-10273156,24662163.0
ab-10273265,24661869.0
ab-10273331,59310174.0
ab-102734,24770114.0
ab-10273516,24662155.0
ab-10273705,59151521.0
ab-10273763,59330082.0
ab-10275352,35200121.0
ab-10276124,35204873.0
ab-10276231,24650170.0
ab-10276339,24650291.0
ab-10276417,24661972.0
ab-10276663,24661837.0
ab-10276739,24661955.0
ab-10277394,12060082.0
ab-10277672,35200654.0
ab-10277767,35240179.0
ab-10277937,24940127.0
ab-10277953,24661835.0
ab-10278336,35202694.0
ab-10278594,10010702.0
ab-10278649,24661960.0
ab-10278677,24661418.0
ab-10278767,35204507.0
ab-10278878,24661094.0
ab-10278895,35203818.0
ab-10279043,35490205.0
ab-10279160,35060718.0
ab-10279201,24810170.0
ab-10279292,24460074.0
ab-10279336,24661464.0
ab-10279453,35200989.0
ab-10279481,24780101.0
ab-10279728,35430970.0
ab-1027987,24662012.0
ab-10279882,35240631.0
ab-10279968,24661955.0
ab-10280051,35204666.0
ab-10280070,35420228.0
ab-10280176,59290176.0
ab-10280243,35200221.0
ab-10280296,24661946.0
ab-1028037,35204575.0
ab-10280399,24663348.0
ab-1028044,59153990.0
ab-10280618,59030135.0
ab-10280690,59030135.0
ab-10280784,24040031.0
ab-10280812,48060741.0
ab-10280813,24661262.0
ab-10280833,60010253.0
ab-1028086,46110100.0
ab-10280891,24890101.0
ab-10280927,59310213.0
ab-10281008,24230159.0
ab-10281165,35204038.0
ab-10281280,24660448.0
ab-10281389,59153410.0
