winner_DA,n_listings
35490222,29
12040049,29
24661300,29
48060109,29
59310223,29
35140199,29
59150824,29
12150049,29
59170598,29
24661144,29
10010306,29
24661739,29
59150638,29
35202098,29
59030167,29
59150505,29
35200924,29
35204019,29
13020075,29
48090085,29
24450153,29
35201464,29
59030231,29
12150048,29
59153189,29
59210316,29
59170082,29
59152650,29
59350055,29
59150378,29
35200988,29
59390139,29
24660690,29
24660824,29
59290173,29
59470055,29
59170118,29
59350023,29
59150642,29
35070325,29
10010301,29
12090349,29
46010069,29
24661644,29
24620121,29
59070178,29
35160188,29
59070229,29
10010741,29
59170234,29
59150421,29
59153187,29
59150520,29
24663212,29
59170591,29
35201418,29
59150245,29
59350259,29
48061670,29
35390554,29
24460075,29
35431375,29
35201429,29
35160197,29
10010302,29
35203820,29
48060632,29
12030056,29
59154032,29
35202152,29
24810292,29
24661890,29
24661455,29
48060118,29
35060330,29
24661183,29
35200862,29
35200957,29
35070293,29
35061263,29
46111178,29
24820061,29
35110140,29
35204028,29
35191287,29
35300118,29
48110852,29
35300132,29
24662044,29
24662165,29
35191184,29
35160161,29
35160169,29
48060435,29
59151328,29
59150459,29
24160041,29
12030041,29
24800084,29
24810303,29
59150354,28
24662112,28
35201320,28
35200795,28
59150925,28
35204311,28
12090864,28
24780112,28
35201007,28
24780135,28
35201066,28
59170274,28
24660465,28
24230192,28
35060402,28
59150926,28
12110059,28
24780115,28
13070132,28
35060354,28
59230156,28
48030168,28
59153072,28
24662099,28
35200334,28
24661780,28
59350306,28
59153838,28
24662611,28
59370255,28
48110862,28
11030110,28
24250008,28
48061830,28
59153256,28
35204697,28
24661149,28
59151429,28
24660736,28
60010195,28
59151319,28
24830092,28
24230839,28
35201402,28
35203232,28
59210342,28
59153701,28
35201069,28
59150675,28
59150762,28
47060280,28
48060666,28
24661984,28
59070221,28
59153152,28
24760050,28
35300120,28
59210222,28
59151741,28
59153704,28
59350127,28
24450139,28
35202436,28
35201060,28
35204005,28
12090355,28
35120295,28
35204663,28
35370811,28
12010056,28
59240266,28
35440248,28
35060392,28
59070286,28
24230284,28
24660607,28
35200306,28
24780111,28
59150827,28
24661356,28
24661482,28
11020165,28
24780168,28
10080166,28
10080177,28
59153216,28
59154014,28
59390224,28
35203231,28
59030163,28
35120374,28
24661232,28
59240212,28
48060899,28
59153530,28
35204562,28
35200718,28
48150109,28
35160189,28
35202016,28
35460073,28
35200912,28
59153707,28
35150312,28
24661499,28
35200712,28
35191297,28
24620118,28
59190153,28
59310190,28
59152901,28
35191204,28
59030244,28
35460075,28
48062299,28
59150623,27
35204157,27
35480228,27
35201445,27
59350197,27
24661640,27
59170374,27
59153223,27
35300719,27
35203161,27
59151195,27
24661143,27
35200930,27
59153634,27
24780127,27
59150252,27
24661762,27
59150596,27
35201419,27
61060157,27
59150745,27
59150366,27
59150970,27
35160202,27
24660460,27
59150883,27
24663290,27
24620146,27
24662089,27
35191089,27
35201467,27
24810314,27
11020163,27
35200925,27
59170628,27
35430869,27
35203842,27
59170262,27
59090614,27
24620122,27
35010323,27
24660453,27
35201358,27
24820089,27
48062153,27
59150589,27
35431261,27
35201110,27
24231037,27
24220070,27
12090346,27
12080117,27
59210399,27
35420220,27
24661737,27
12090986,27
24780144,27
24661302,27
24230190,27
59153161,27
59150893,27
12090878,27
59150720,27
24810267,27
35201035,27
59151437,27
59310206,27
35061770,27
48060870,27
24620177,27
59150976,27
12090342,27
35202674,27
24760072,27
35240929,27
12090295,27
35212007,27
59010159,27
35204664,27
24090076,27
24661152,27
59170624,27
59090651,27
35410177,27
35202483,27
24661303,27
48060593,27
35204029,27
35460091,27
35070295,27
12090870,27
24661099,27
24940330,27
24660432,27
59170421,27
35061653,27
59150969,27
59150440,27
59010213,27
35431164,27
59150512,27
35100331,27
35211812,27
59150731,27
35061796,27
35204576,27
35250854,27
46110503,27
24230855,27
59350124,27
59150201,26
24661525,26
24660469,26
59150112,26
35060970,26
48060873,26
24661047,26
24770064,26
24663414,26
24661653,26
48150108,26
24661968,26
24780165,26
24661358,26
59370317,26
35201114,26
48060656,26
11020206,26
24661330,26
59260402,26
59150649,26
24460253,26
24770065,26
24662194,26
35203234,26
59153857,26
35211829,26
35201413,26
12060137,26
24810293,26
35201449,26
35061568,26
59150755,26
35201435,26
59170298,26
48110167,26
59153184,26
12090341,26
46111136,26
35200938,26
59170174,26
59150210,26
35440192,26
24661354,26
35201460,26
59150424,26
59152598,26
59150679,26
59330323,26
24661741,26
24661986,26
59151042,26
35200919,26
35201430,26
47060704,26
24810288,26
59310225,26
35061895,26
35060306,26
46110666,26
24450155,26
35460093,26
35250474,26
11020120,26
24662132,26
35120239,26
59290182,26
59151752,26
35060361,26
47110524,26
12060138,26
24661480,26
35203841,26
24661459,26
59470054,26
12090915,26
47110401,26
35201154,26
35200967,26
35530179,26
59153298,26
10010305,26
59150534,26
59350062,26
35260272,26
24661451,26
35201441,26
24230845,26
35061018,26
48060891,26
48110201,26
24230167,26
24661162,26
35060573,26
35200579,26
48062180,26
13080122,26
47110105,26
35060331,26
59030159,26
35191339,26
59350221,26
35202466,26
59153555,26
11010066,26
12060144,26
48062470,26
59350032,26
59150871,26
35200999,26
24450134,26
35490224,26
12170525,26
61060162,26
35430868,26
59150438,26
35410179,26
24661384,26
35430940,26
59050063,26
35061774,26
59150072,26
59170033,26
11010045,26
35070202,26
59153352,26
35440251,26
59150035,26
59151019,26
59350269,26
59151750,26
35410160,26
24820080,26
35460081,26
24660454,26
59151130,26
35190700,26
59370314,26
59151288,26
35200944,26
35061864,26
35440216,26
35600401,26
35480227,26
35202850,25
24662073,25
59150539,25
59153231,25
59170313,25
59170155,25
59170648,25
46010070,25
59150081,25
11020266,25
59150716,25
59150656,25
59151134,25
35060391,25
35202640,25
24940127,25
24660448,25
59210471,25
59150005,25
48060902,25
59151436,25
59170611,25
35300381,25
35204737,25
24450143,25
35204001,25
59390213,25
59150821,25
59151714,25
35061773,25
35204317,25
59150605,25
11020152,25
24661735,25
35200744,25
35201431,25
35202790,25
35204629,25
35100192,25
59150109,25
35060345,25
24661032,25
35260083,25
35204312,25
12140056,25
35204814,25
35430931,25
35201378,25
35201316,25
59010224,25
59153668,25
59151356,25
35204902,25
11020164,25
35061797,25
24770103,25
24661646,25
48030149,25
24661222,25
59150367,25
11010074,25
35400166,25
24661747,25
48060860,25
24810305,25
59010222,25
24661030,25
12140061,25
35410157,25
35420268,25
59151283,25
35190943,25
61060163,25
35200363,25
35204622,25
59151426,25
59150132,25
59151127,25
59150872,25
24661121,25
35203197,25
59350037,25
35260681,25
35202496,25
24663202,25
48060582,25
59150369,25
59150946,25
35201051,25
35490227,25
35100176,25
35202583,25
24662131,25
35204035,25
35200987,25
59150031,25
59150741,25
35260092,25
24780121,25
59153689,25
59150372,25
48110151,25
35060663,25
59153234,25
35204250,25
24940312,25
35120254,25
35300064,25
24510099,25
35203183,25
59210405,25
24663328,25
35300396,25
11020160,25
24660650,25
59153268,25
59150690,25
59153363,25
35201415,25
24231036,25
24660734,25
59150884,25
59260442,25
46190128,25
35061432,25
59150661,25
59150736,25
59151446,25
59153548,25
24661479,25
35490186,25
24230746,25
60010269,25
12100137,25
35400175,25
59170408,25
13070309,25
59170203,25
60010124,25
35200880,25
35201014,25
35190448,25
24660726,24
24661109,24
59153214,24
48150083,24
59290165,24
24661150,24
59170295,24
59190175,24
35203811,24
24661776,24
59170145,24
59150655,24
48060627,24
35490185,24
35204828,24
59153201,24
24660735,24
59150817,24
35200959,24
35204088,24
59260296,24
59150751,24
35211463,24
35204027,24
24662058,24
59153199,24
59310214,24
59151045,24
24230910,24
59150682,24
35201003,24
35204863,24
35204829,24
59150864,24
11010072,24
24230898,24
48060601,24
24661770,24
35200868,24
24662094,24
24662033,24
35480233,24
48060610,24
59153137,24
60010236,24
24661989,24
35200364,24
35200926,24
24661146,24
59070145,24
35430907,24
59150840,24
59153232,24
35201049,24
24661142,24
12090945,24
35310167,24
59150722,24
24660475,24
35201107,24
59150940,24
59310180,24
35202655,24
35061862,24
35260384,24
24020037,24
35201312,24
35201408,24
59350287,24
35470310,24
35200337,24
35200272,24
48110154,24
35130080,24
59030246,24
24660471,24
35430633,24
35470304,24
24662608,24
24210043,24
59150364,24
59150892,24
59150243,24
35130075,24
12090866,24
59350192,24
47110068,24
35100171,24
24661779,24
35201015,24
35204793,24
59153692,24
35202903,24
35260011,24
11010079,24
35420293,24
59150585,24
48062151,24
35240786,24
59150145,24
24661471,24
24770079,24
59170297,24
59152903,24
24661633,24
59350076,24
59310231,24
24661324,24
35430933,24
59070223,24
59310192,24
59070290,24
24230185,24
48150081,24
35300122,24
59390191,24
35430780,24
59151013,24
12060111,24
35100256,24
59150480,24
24660438,24
35440260,24
24660613,24
59153229,24
24750126,24
59151387,24
59170290,24
35200907,24
48030147,24
35140269,24
35260070,24
59170627,24
12090917,24
35190018,24
35204523,24
35202225,24
35202232,24
59170776,24
24230287,24
35201036,24
35150343,24
35201374,24
24661777,24
12040044,24
59150612,24
35204045,24
59170705,24
24150035,24
24200011,24
24620194,24
59150361,24
35190192,24
10070524,24
35440243,24
59170566,24
24100130,24
48062396,24
59150399,24
13070124,24
12090280,24
35431241,24
35430942,24
35420221,24
35060327,24
24030056,24
59170081,24
24661452,23
59150724,23
59153677,23
59153669,23
59153674,23
35203222,23
24661137,23
59153192,23
24230202,23
24210052,23
35061894,23
24660689,23
24810404,23
35200665,23
35204322,23
35070309,23
35200974,23
10090120,23
24663197,23
35060385,23
35202113,23
48111309,23
35440241,23
35200770,23
35212141,23
48150093,23
24662149,23
24250302,23
35204634,23
59150917,23
24620174,23
59150116,23
35200302,23
59150887,23
24220064,23
59153167,23
35203838,23
24580138,23
59170164,23
13010147,23
35061766,23
59290159,23
48061513,23
13020101,23
59150715,23
24661740,23
59153133,23
59170604,23
35061261,23
24662159,23
48061571,23
12110116,23
24560330,23
59150644,23
59070185,23
35203688,23
59150130,23
59150907,23
59153218,23
24770076,23
59151748,23
48112371,23
35410159,23
35480236,23
35201407,23
24661659,23
59290172,23
35260606,23
35260089,23
59260346,23
24940264,23
24010037,23
59170633,23
35201443,23
35430607,23
59151255,23
59410402,23
24663201,23
35204857,23
12090297,23
24661405,23
35190836,23
24661223,23
59150739,23
24230264,23
24220049,23
59150654,23
35430903,23
35203230,23
24662607,23
59150373,23
24661635,23
59150726,23
35410188,23
59150123,23
24661490,23
59150591,23
59030152,23
35211032,23
59153098,23
59153971,23
59153461,23
60010242,23
35200951,23
59170480,23
59150120,23
12060151,23
59260403,23
11010050,23
59152911,23
13020072,23
12120122,23
59150119,23
59170286,23
59430107,23
59270080,23
59170506,23
35061264,23
48112414,23
12090852,23
11030108,23
59190180,23
59153411,23
24661365,23
24661489,23
35191293,23
59151414,23
59150910,23
59150677,23
59030143,23
46110632,23
24230142,23
59150076,23
59390138,23
35130069,23
12090570,23
24661388,23
48060629,23
35211872,23
35061750,23
48060650,23
24580517,23
35201329,23
35200962,23
59030148,23
35431248,23
35201009,23
24770069,23
35570390,23
35431302,23
59030166,23
24230249,23
48112389,23
35280287,23
24662142,23
24770096,23
12140045,23
35200593,23
59390222,23
24800086,23
35300932,23
59151178,23
35061519,23
11020238,23
35191039,23
59153631,23
35390927,23
35181008,23
59153249,23
35100052,23
24250223,23
59150985,23
59152681,23
35202159,23
35431151,23
12110052,23
24360093,23
59154022,23
35490183,23
48060622,22
24662077,22
35204573,22
48060584,22
59390205,22
59350352,22
59210260,22
24661632,22
48062300,22
24662047,22
59150888,22
59150866,22
35210876,22
59170294,22
24661642,22
59150007,22
24661649,22
59170337,22
59150182,22
59150205,22
12090875,22
24662162,22
24661351,22
12090250,22
24661922,22
48060903,22
24940267,22
59151758,22
35201132,22
35201327,22
59170154,22
59150645,22
59170638,22
46111135,22
24620180,22
59152583,22
59350330,22
59150938,22
59150633,22
35460077,22
59153495,22
24660463,22
46180109,22
48060112,22
59290161,22
24230135,22
24170034,22
35204696,22
24460073,22
59151413,22
12090667,22
35430621,22
35060368,22
24662125,22
35204887,22
59152876,22
35191310,22
48060837,22
35060390,22
59010125,22
35191019,22
24661657,22
59153836,22
59310217,22
48060575,22
35061608,22
59151424,22
59153960,22
59150348,22
35204505,22
59090613,22
59153222,22
59153317,22
59290157,22
59290181,22
13070239,22
24460071,22
59153590,22
59150641,22
59153227,22
35370825,22
59150701,22
35060346,22
59170632,22
35203589,22
24820075,22
59153818,22
24661335,22
35203590,22
24661317,22
24580741,22
59260343,22
35160163,22
59151238,22
35200583,22
59150526,22
24460149,22
24662056,22
24230152,22
12150038,22
35201348,22
24620149,22
35191050,22
24661132,22
59210224,22
35191176,22
24150036,22
35200986,22
24650701,22
59170643,22
48060663,22
35090177,22
59152941,22
35204224,22
24650672,22
35200796,22
35060533,22
24230200,22
48112309,22
35200928,22
24662193,22
24661755,22
24661660,22
59150930,22
59151063,22
35190261,22
48110871,22
35201030,22
35130050,22
24661983,22
59151320,22
35390355,22
59151290,22
35230298,22
35200606,22
46110631,22
59150360,22
59170601,22
59153272,22
12090535,22
60010240,22
59153865,22
35203892,22
48060905,22
24662055,22
35202891,22
35191307,22
59150718,22
12090167,22
13070233,22
35203199,22
35203214,22
11020161,22
35140139,22
59150342,22
12090329,22
35204502,22
12070159,22
35150271,22
48060631,22
24660661,22
24520124,22
59240274,22
24662041,22
35202584,22
24460076,22
59150971,22
59153815,22
35204371,22
59150997,22
35370766,22
48060633,22
35204571,22
59070220,22
24230614,22
35201322,22
59150514,22
59150524,22
59150427,22
11020193,22
59151017,22
35203951,22
24230164,22
35212181,22
35440173,22
24810269,22
24780119,22
35202628,22
35440184,22
35260087,22
24580194,22
24661385,21
24770088,21
59150905,21
59390208,21
59150533,21
35200701,21
24661493,21
24661743,21
59150224,21
24662017,21
35061799,21
24230849,21
24661172,21
24660462,21
48060570,21
59050085,21
24660755,21
59150078,21
24661249,21
24460074,21
59030135,21
59010123,21
35202597,21
24661448,21
35203192,21
24661768,21
35201404,21
59150126,21
59170597,21
59153671,21
24661395,21
24430127,21
35202789,21
59150717,21
59153185,21
35203193,21
10010297,21
48061879,21
12090858,21
48060651,21
35300914,21
48060446,21
59150820,21
48111307,21
59153494,21
59170281,21
24810290,21
35200969,21
59150528,21
35250420,21
59150692,21
35202284,21
59350074,21
48060135,21
35420231,21
12090876,21
59150244,21
24661178,21
24661116,21
24661364,21
59150202,21
35060201,21
24100131,21
48060114,21
24662156,21
35061765,21
59290131,21
24760087,21
24230130,21
24840066,21
35260072,21
24230137,21
59070243,21
24662101,21
47150418,21
35200923,21
59151761,21
59290154,21
35430898,21
59153213,21
48060763,21
59150069,21
35060289,21
24230263,21
24661758,21
35200997,21
35100293,21
59151298,21
24230281,21
24661711,21
59170140,21
24661120,21
12110080,21
46180108,21
35201152,21
59150542,21
59151338,21
59170139,21
59350305,21
24460154,21
24661728,21
35060310,21
24660608,21
24660696,21
35204269,21
59151267,21
35190780,21
12060147,21
12040027,21
24663286,21
12090967,21
35190042,21
12090252,21
13100214,21
59151916,21
59153570,21
24940396,21
59153667,21
12090327,21
59070212,21
35060393,21
13070249,21
35100267,21
48112248,21
24230248,21
59170610,21
59153687,21
24460151,21
59170654,21
59150911,21
10090125,21
48112243,21
48060116,21
24450136,21
24661004,21
35410154,21
35400177,21
59153833,21
59153551,21
35160113,21
59153156,21
24810304,21
59150331,21
59150516,21
35150311,21
35202418,21
35390047,21
59151124,21
12150037,21
24230836,21
59150744,21
24780122,21
24660447,21
35201005,21
35200338,21
59151126,21
24770078,21
60010239,21
35190043,21
35200596,21
59210264,21
35390548,21
59150935,21
59150983,21
59153191,21
35510095,21
24230785,21
59153946,21
35201412,21
24660628,21
59150400,21
35202339,21
24230290,21
12110079,21
35200538,21
35060890,21
59153110,21
59151411,21
35191038,21
59153728,21
24810265,21
35202455,21
47150408,21
24030041,21
60010227,21
35420250,21
24230027,21
35211943,21
13070325,21
59150517,21
24450126,21
35260338,21
59050076,21
35160102,21
59151388,21
46110876,21
35520091,21
59170205,20
24760051,20
35204069,20
59390225,20
59153691,20
59170386,20
35203888,20
24230246,20
35190017,20
24662052,20
24661135,20
35201045,20
59150749,20
59150143,20
48060843,20
48061861,20
48062270,20
35060324,20
35201375,20
59151759,20
12060135,20
24661062,20
11020149,20
35201728,20
59070224,20
35160160,20
35200866,20
35061026,20
35110135,20
35061785,20
35200917,20
59153144,20
59151481,20
24661472,20
35061713,20
35200976,20
35202416,20
62040062,20
12030057,20
35061607,20
35201416,20
59153073,20
24661523,20
59410403,20
