market,region,dump_date,quarter,price_basis,scope_flag,usable_for_premium,age_field,variant,n_new,n_old,median_new,median_old,mean_new,mean_old,raw_median_premium_pct,raw_mean_premium_pct,raw_logmean_premium_pct,hedonic_premium_logpts,hedonic_se,hedonic_premium_l30d_weighted_logpts,hedonic_se_l30d_weighted,n_weighted_new,n_weighted_old
paris,EMEA,2026-03-21,1Q26,quote_per_night,partial,True,first_review,all_rooms,7038,22777,204.55,221.8,260.11520744529696,280.26835755367256,-7.777276825969337,-7.19066193711011,-6.777451620780628,-4.789894971257201,0.5500205227902984,0.7473031867416329,1.0620194209353355,3845,7977
paris,EMEA,2026-03-21,1Q26,quote_per_night,partial,True,first_review,entire_home,6359,20231,212.0,232.33,269.73519421292656,291.5170100341061,-8.750484225024756,-7.471885026068003,-7.686928636801138,-4.887951022280373,0.5758695119654195,-0.7639542509817615,1.1017671973982588,3479,6941
paris,EMEA,2026-04-19,2Q26,quote_per_night,partial,True,first_review,all_rooms,7251,23840,199.0,219.0,250.09159426286027,272.29530620805366,-9.1324200913242,-8.154276419376883,-7.864470349247821,-6.267865001181732,0.532332731240365,-3.20340740980096,0.7601451343008495,4889,11491
paris,EMEA,2026-04-19,2Q26,quote_per_night,partial,True,first_review,entire_home,6607,21291,205.5,228.5,258.7534811563493,282.65436240665065,-10.065645514223199,-8.455868519699505,-8.651950690183163,-6.254015447966221,0.5570194216296418,-3.750601566968945,0.8109862952560698,4478,10229
paris,EMEA,2026-05-23,2Q26,quote_per_night,partial,True,first_review,all_rooms,7126,24171,217.0,230.0,281.6172270558518,295.58176947581813,-5.6521739130434785,-4.724426152780303,-4.417390727362491,-2.8371043552332886,0.5678461543348196,1.163314255669146,0.8804127610138697,4686,11487
paris,EMEA,2026-05-23,2Q26,quote_per_night,partial,True,first_review,entire_home,6511,21555,223.5,239.8,290.758725234219,305.05420784040825,-6.797331109257721,-4.686210594304619,-4.854752692734454,-2.2872380018321663,0.5882267484862177,1.2703184681274886,0.9014093015599464,4300,10275
paris,EMEA,2026-06-16,2Q26,quote_per_night,full,True,first_review,all_rooms,8996,30181,194.07,205.33,252.98410404624278,263.83010569563635,-5.483855257390546,-4.110979533892123,-4.381096368306192,-2.616375276742081,0.600372244387019,1.4792533668954562,0.7404482492005314,5731,14604
paris,EMEA,2026-06-16,2Q26,quote_per_night,full,True,first_review,entire_home,8138,26886,202.1,213.78,261.48049029245516,273.3265528527858,-5.463560669847512,-4.334032839725954,-5.146826891411127,-2.7476516636234205,0.6331869851549621,1.0630446693141362,0.7877754949421327,5200,12929
paris,EMEA,2026-07-15,3Q26,quote_per_night,full,True,first_review,all_rooms,8833,30699,176.33,192.0,226.1078263330692,244.49567836085868,-8.161458333333327,-7.520726808369305,-7.460689725305603,-6.270504985629506,0.5562853306392526,-3.0052084722663923,0.715533510354305,5824,15353
paris,EMEA,2026-07-15,3Q26,quote_per_night,full,True,first_review,entire_home,8017,27347,182.75,201.1,233.5449357615068,253.78899111419898,-9.124813525609143,-7.976727147941121,-8.719369666311483,-6.661589093061912,0.5874603989515249,-3.68161156032692,0.7585058153264402,5290,13575
paris,EMEA,2026-08-15,3Q26,quote_per_night,full,True,first_review,all_rooms,8635,29589,167.0,187.5,215.32716386797912,238.40849437290882,-10.933333333333328,-9.681421195012796,-9.391793734195275,-7.545051031551435,0.5648729012441303,-2.148507176674361,0.893888095622585,4395,10790
paris,EMEA,2026-08-15,3Q26,quote_per_night,full,True,first_review,entire_home,7618,26130,175.0,198.0,223.83564846416382,249.2486081132798,-11.616161616161612,-10.195828109726557,-10.931538059029222,-8.936915119221823,0.5996348854898471,-3.5261464724686067,0.9483993727826533,3907,9423
rio-de-janeiro,LatAm,2025-06-24,2Q25,listed_nightly,full,True,first_review,all_rooms,11245,19447,270.0,300.0,381.96087149844374,430.9287807888106,-9.999999999999998,-11.363341571368624,-10.020788256441815,-7.063003280835797,0.6634941595466167,-7.913570880645404,1.041583384217513,5118,7166
rio-de-janeiro,LatAm,2025-06-24,2Q25,listed_nightly,full,True,first_review,entire_home,9355,16060,291.0,326.0,410.8071619454837,466.6516189290162,-10.73619631901841,-11.967055233130386,-11.298889062931838,-7.609969839760507,0.7181569702632037,-8.854408336645895,1.1118267845285599,4621,6437
rio-de-janeiro,LatAm,2025-06-24,2Q25,listed_nightly,full,True,host_since,all_rooms,2484,34376,270.0,314.0,405.85789049919487,525.322608796835,-14.012738853503182,-22.741210124432754,-17.528512749003067,-12.057638002064683,1.266900664980721,-11.44024940744329,2.1061601079812706,795,11053
rio-de-janeiro,LatAm,2025-09-26,3Q25,listed_nightly,full,True,first_review,all_rooms,9971,20010,275.0,304.0,394.134690602748,437.97401299350327,-9.539473684210531,-10.009571593327749,-9.686094056765526,-7.206290931778299,0.6925734328197011,-8.214318386466882,1.0616565935727285,4761,7264
rio-de-janeiro,LatAm,2025-09-26,3Q25,listed_nightly,full,True,first_review,entire_home,8459,16566,293.0,334.0,421.14481617212437,474.1419171797658,-12.27544910179641,-11.177476423698717,-11.573520657719083,-7.659536573214851,0.739537705950868,-8.66955321062882,1.1242443388838297,4358,6584
rio-de-janeiro,LatAm,2025-09-26,3Q25,listed_nightly,full,True,host_since,all_rooms,2250,35644,273.0,320.5,426.8502222222222,539.7178487262934,-14.820592823712953,-20.91233906205493,-17.598977406691407,-12.390441568929136,1.3518042332310791,-13.79833800677046,2.142371093535041,687,11366
rio-de-janeiro,LatAm,2026-03-30,1Q26,quote_per_night,partial,True,first_review,all_rooms,10986,21244,457.0,491.0,600.2784653194975,650.2774830540387,-6.924643584521384,-7.688874217160347,-6.332948248895232,-6.4319120034220685,0.6215819117028819,-6.669564801708205,0.9664210267299529,5670,8963
rio-de-janeiro,LatAm,2026-03-30,1Q26,quote_per_night,partial,True,first_review,entire_home,9596,17610,485.0,536.995,633.7884629012088,705.5486405451447,-9.682585498933882,-10.170833521625122,-9.711779825632316,-7.100749194666231,0.6524973388243874,-7.47827944354482,1.008772323980355,5295,8064
rio-de-janeiro,LatAm,2026-06-24,2Q26,quote_per_night,full,True,first_review,all_rooms,11245,23823,400.0,437.5,532.187852378835,598.0169919825379,-8.571428571428575,-11.007904538877234,-9.160625830724722,-8.329014631646341,0.6167019681838689,-8.012292792543105,0.9269576609297808,6290,10125
rio-de-janeiro,LatAm,2026-06-24,2Q26,quote_per_night,full,True,first_review,entire_home,9724,19666,423.0,474.31,561.3754997943233,645.8703310281704,-10.81781956947988,-13.082321198953128,-12.013547552559434,-8.249477989194325,0.641509881334054,-8.771744122133308,0.9733707485693235,5799,9141
rio-de-janeiro,LatAm,2026-07-23,3Q26,quote_per_night,full,True,first_review,all_rooms,11026,23729,415.0,454.0,553.8858362053328,619.2812314046104,-8.590308370044053,-10.559886507613403,-8.553035590133273,-8.105233967997716,0.6237900068004524,-8.398033750531798,1.0529582496891272,4866,7546
rio-de-janeiro,LatAm,2026-07-23,3Q26,quote_per_night,full,True,first_review,entire_home,9591,19624,435.0,490.75,583.5551256386195,669.8928026905829,-11.360163015792157,-12.888282528964856,-11.759024616956637,-8.069848109568794,0.6469379216138268,-8.693697515777586,1.0933881620555879,4557,6914
rio-de-janeiro,LatAm,2026-08-30,3Q26,quote_per_night,full,True,first_review,all_rooms,11002,23189,514.5,554.5,664.4411279767314,723.7387330199664,-7.213706041478806,-8.19323359906441,-6.681235556343168,-6.8606916993825955,0.6396408176331265,-7.357627841539176,1.0300770885952024,5787,9087
rio-de-janeiro,LatAm,2026-08-30,3Q26,quote_per_night,full,True,first_review,entire_home,9604,19235,547.0,603.8,703.5129727197001,784.6929259162983,-9.40708843988075,-10.345442212544887,-9.575251324805478,-6.669759229408811,0.6713003992338971,-7.087084545344114,1.0721988193943732,5400,8300
rome,EMEA,2022-12-13,4Q22,listed_nightly,full,True,first_review,all_rooms,4831,15674,94.0,90.0,121.85440695508174,118.47151078218705,4.444444444444451,2.8554511971356833,5.7853967281712215,9.256698905579789,0.7983871768171084,1.392626232144742,1.2621207123025688,2157,5752
rome,EMEA,2022-12-13,4Q22,listed_nightly,full,True,first_review,entire_home,3452,11098,103.0,100.0,134.49344148319815,132.35166156064156,3.0000000000000027,1.618249364837232,4.749419535189592,8.609594671132406,0.9157831908132164,0.03850408246868458,1.35309066092177,1699,4589
rome,EMEA,2022-12-13,4Q22,listed_nightly,full,True,host_since,all_rooms,1445,22458,96.0,92.0,123.38367474048441,126.6457649835248,4.347826086956519,-2.575759436934,3.302215155823074,5.674035515393973,1.4143801087009185,-0.614110745332306,2.438430805006815,530,7392
rome,EMEA,2023-03-15,1Q23,listed_nightly,full,True,first_review,all_rooms,5095,15636,108.0,100.0,135.89852796859665,133.80851880276285,8.000000000000007,1.561940289403041,5.17666594704469,8.405560095673627,0.7811479220957169,0.36540050294179094,1.1061233135968904,2586,6287
rome,EMEA,2023-03-15,1Q23,listed_nightly,full,True,first_review,entire_home,3741,11155,120.0,115.0,149.8532477947073,148.84616763783058,4.347826086956519,0.6765912571744082,4.232793805623825,8.31096014026726,0.8825869618227314,-0.14818021331900313,1.2269702964840665,2057,4984
rome,EMEA,2023-03-15,1Q23,listed_nightly,full,True,host_since,all_rooms,1597,22847,110.0,105.0,142.02003757044457,141.75432223048978,4.761904761904767,0.18744778696959674,5.353264236595212,6.744187044944384,1.400130937346977,-6.123405411934066,1.9004500720115973,651,8242
rome,EMEA,2023-06-10,2Q23,listed_nightly,full,True,first_review,all_rooms,5779,16584,142.0,130.0,178.00501816923344,169.23781958514232,9.23076923076922,5.18040152347885,9.949778849778301,12.873986659369432,0.8085025042946316,6.458039475244546,1.0059646592009646,4261,9030
rome,EMEA,2023-06-10,2Q23,listed_nightly,full,True,first_review,entire_home,4424,11826,154.0,142.0,193.2368896925859,186.19820733975985,8.450704225352123,3.7802095161863836,8.729887099900502,13.330702122962613,0.9009665053973659,5.989401042311041,1.1169069922775616,3415,7081
rome,EMEA,2023-06-10,2Q23,listed_nightly,full,True,host_since,all_rooms,1915,23829,144.0,132.0,184.9195822454308,177.10352931302194,9.090909090909083,4.4132677438597945,10.39505026400862,12.236769894865525,1.3291088189267826,2.0160130823826625,1.5553221527366339,1145,12171
rome,EMEA,2023-09-07,3Q23,listed_nightly,full,True,first_review,all_rooms,6270,17356,138.0,132.0,169.08213716108452,167.51832219405392,4.545454545454541,0.933518761738239,4.781422414207714,6.368986286517902,0.7520209920104114,-0.9086991378633936,1.2162919852270444,3425,7775
rome,EMEA,2023-09-07,3Q23,listed_nightly,full,True,first_review,entire_home,4819,12403,150.0,146.0,184.80141108113716,184.2158348786584,2.7397260273972712,0.3178750637069072,4.736427458295367,7.765970799173042,0.8371136294188264,-0.38354660632923027,1.283455795830176,2766,6194
rome,EMEA,2023-09-07,3Q23,listed_nightly,full,True,host_since,all_rooms,2222,25268,136.0,135.0,172.02160216021602,173.71952667405415,0.7407407407407307,-0.9773941630775385,3.7551151064283417,4.894638386028949,1.1721897237483165,-8.043065881899244,1.9206797348427236,884,10343
rome,EMEA,2023-12-15,4Q23,listed_nightly,full,True,first_review,all_rooms,6794,16616,102.0,102.0,129.17118045334118,132.9885652383245,0.0,-2.8704609137953363,-0.7132930525810544,-0.9521870050208359,0.6840036131811571,-7.168108448279089,1.098671275691196,2725,6414
rome,EMEA,2023-12-15,4Q23,listed_nightly,full,True,first_review,entire_home,5342,12047,110.0,115.0,140.14619992512166,146.91724080683989,-4.347826086956519,-4.608744926417774,-2.8279090512683958,-0.7527833298915145,0.7826091278806938,-7.155732297229409,1.2158229975855483,2285,5193
rome,EMEA,2023-12-15,4Q23,listed_nightly,full,True,host_since,all_rooms,2495,24382,103.0,105.0,133.2064128256513,140.920556147978,-1.904761904761909,-5.474107918099769,-2.391363872119534,-1.274067725926246,1.0556033637468982,-3.818756291915984,1.8770031671426362,761,8388
rome,EMEA,2024-03-22,1Q24,listed_nightly,full,True,first_review,all_rooms,6819,15630,120.0,125.0,145.93180818301803,156.65470249520155,-4.0000000000000036,-6.844923351414856,-4.5054466584481645,-4.184749959500905,0.6616795485364141,-5.0521944319539225,1.0203995491485023,3515,6850
rome,EMEA,2024-03-22,1Q24,listed_nightly,full,True,first_review,entire_home,5453,11771,129.0,138.0,157.1188336695397,172.27236428510747,-6.521739130434778,-8.796263218683741,-6.800012122407306,-4.543397125554243,0.7407050627580246,-5.452375942593809,1.0898988688172568,2985,5609
rome,EMEA,2024-03-22,1Q24,listed_nightly,full,True,host_since,all_rooms,2783,23397,120.0,126.0,146.63600431189363,161.71975039534982,-4.761904761904767,-9.327089639071017,-5.673776063496749,-3.8440676323894647,0.940300577887637,-6.018223605909789,1.6196221082396423,1014,9377
rome,EMEA,2024-06-15,2Q24,listed_nightly,full,True,first_review,all_rooms,7785,16994,136.0,146.0,166.35632626846498,182.86977756855362,-6.849315068493156,-9.030169730423676,-6.136771422877274,-6.424441208707313,0.623656867746996,-5.93779383722342,0.7982701265250376,5791,10186
rome,EMEA,2024-06-15,2Q24,listed_nightly,full,True,first_review,entire_home,6305,12943,146.0,159.0,178.5137192704203,199.04118056092096,-8.176100628930815,-10.313172999000464,-7.40226142069611,-6.191365000621801,0.6915341837644283,-7.020890564925156,0.8846249999042868,4855,8347
rome,EMEA,2024-06-15,2Q24,listed_nightly,full,True,host_since,all_rooms,3145,24983,139.0,145.0,167.55262321144673,184.79017732057798,-4.137931034482756,-9.328176615809603,-5.540404822933187,-4.17602284622123,0.8820761176767056,-7.155813442536313,1.201408161021594,1777,14245
rome,EMEA,2024-09-11,3Q24,listed_nightly,full,True,first_review,all_rooms,8026,17879,132.0,146.0,161.2013456267132,177.58756082554953,-9.589041095890416,-9.22711879292778,-7.199671051612988,-7.786773709641357,0.6070753809579632,-7.386234045550763,1.0167975850565696,4279,8123
rome,EMEA,2024-09-11,3Q24,listed_nightly,full,True,first_review,entire_home,6590,13689,140.0,156.0,171.03125948406677,191.59653736576814,-10.256410256410254,-10.733637551309783,-8.917716997908176,-7.8559932867281175,0.6663672347670987,-7.829569020645522,1.0609158573938269,3680,6695
rome,EMEA,2024-09-11,3Q24,listed_nightly,full,True,host_since,all_rooms,3328,26376,132.0,144.0,159.41045673076923,179.71595389748256,-8.333333333333337,-11.29866143007895,-7.456638951120365,-7.109005200505818,0.8382226758530756,-8.504464276712485,1.5877701086079845,1237,11210
rome,EMEA,2024-12-12,4Q24,listed_nightly,full,True,first_review,all_rooms,8266,18392,100.0,104.0,120.41930800871037,133.04920617659852,-3.8461538461538436,-9.492652027644766,-7.0279152090691355,-8.341371255988872,0.5796246590060408,-6.758853030811805,1.0009227193580372,3284,6640
rome,EMEA,2024-12-12,4Q24,listed_nightly,full,True,first_review,entire_home,6899,14166,104.0,114.0,127.37034352804754,144.48927008329804,-8.771929824561408,-11.84788776729333,-9.911696950954418,-9.0792459786252,0.6456928144429817,-7.515889090705882,1.1096018395407696,2826,5508
rome,EMEA,2024-12-12,4Q24,listed_nightly,full,True,host_since,all_rooms,3736,27312,105.0,104.0,129.3519807280514,134.41842413591095,0.9615384615384581,-3.7691584620400453,-0.7324392421506509,-1.2733618429540126,0.8002655468001637,-8.087960403947406,1.6087424956155165,987,8952
rome,EMEA,2025-03-05,1Q25,listed_nightly,full,True,first_review,all_rooms,8148,17603,103.0,115.0,125.98232695139912,142.034823609612,-10.434782608695647,-11.301803494566776,-10.231827760483636,-11.878133562991861,0.5757694869311732,-11.098505048128834,0.9288500371840955,3904,6992
rome,EMEA,2025-03-05,1Q25,listed_nightly,full,True,first_review,entire_home,6879,13698,108.0,124.0,132.0774821921791,152.68141334501388,-12.903225806451612,-13.494721263993092,-12.976877511204332,-12.70549592254316,0.6346312577924629,-11.897777851574666,0.9935162060150114,3443,5817
rome,EMEA,2025-03-05,1Q25,listed_nightly,full,True,host_since,all_rooms,3774,26595,105.0,114.0,131.28166401695813,142.88809926677948,-7.8947368421052655,-8.122744517828274,-6.435429073412191,-6.620943804605969,0.795655398489869,-11.099865357972368,1.4555132895131304,1176,9778
rome,EMEA,2025-06-12,2Q25,listed_nightly,full,True,first_review,all_rooms,8647,19406,121.0,137.0,154.45275818202845,173.54034834587242,-11.678832116788318,-10.998935029104405,-10.700987654463745,-12.727674029096466,0.608733181539225,-13.41177488825514,0.8308297657593016,5749,11127
rome,EMEA,2025-06-12,2Q25,listed_nightly,full,True,first_review,entire_home,7319,15248,126.0,148.0,160.80803388441043,186.2512460650577,-14.864864864864868,-13.660693669539226,-13.758684895609896,-14.161710642737074,0.660012628240997,-14.947354789106088,0.8965260457251347,5056,9283
rome,EMEA,2025-06-12,2Q25,listed_nightly,full,True,host_since,all_rooms,3889,28049,123.0,135.0,157.45435844690152,173.41067417733254,-8.888888888888891,-9.201461101589302,-7.782269710810308,-7.908661437056448,0.8425974805417631,-15.670770355882857,1.2599930257996368,1925,15178
rome,EMEA,2025-09-14,3Q25,listed_nightly,full,True,first_review,all_rooms,8127,20564,121.0,135.0,148.99433985480496,167.2422680412371,-10.370370370370374,-10.9110743355458,-9.824008571926246,-11.41266880426043,0.598762890274885,-12.294411375709343,0.9565474306738199,4306,9512
rome,EMEA,2025-09-14,3Q25,listed_nightly,full,True,first_review,entire_home,6777,16221,126.0,144.0,155.60528257341005,178.10535725294372,-12.5,-12.633013979236596,-12.181494865947418,-12.712343640267973,0.6530594130164985,-12.916976744057242,1.0157691651583387,3723,7941
rome,EMEA,2025-09-14,3Q25,listed_nightly,full,True,host_since,all_rooms,3505,29388,122.0,134.0,157.36062767475036,168.24761807540492,-8.955223880597018,-6.470813985476598,-6.246199775061978,-6.057738620862244,0.8950248419350028,-13.659119225939323,1.64270266816501,1219,12644
rome,EMEA,2026-03-24,1Q26,quote_per_night,partial,True,first_review,all_rooms,6093,19833,164.33,173.46,199.45944526505824,211.2873211314476,-5.263461316730078,-5.598005504093139,-5.044079685591818,-5.281741236106438,0.5996836093968003,-3.37518581020579,0.9957434301325377,3080,9316
rome,EMEA,2026-03-24,1Q26,quote_per_night,partial,True,first_review,entire_home,4985,16000,177.0,191.0,214.36091474423273,230.314245,-7.329842931937169,-6.926766625211245,-6.895003940196531,-6.478022838359604,0.6688658420573301,-4.356022944713433,1.0858356286606017,2628,7954
rome,EMEA,2026-04-20,2Q26,quote_per_night,partial,True,first_review,all_rooms,5677,20268,178.4,188.33,211.19042099700548,222.79222074205646,-5.272659693091919,-5.207452803517443,-4.270089855022174,-4.593609315287778,0.5978252585757822,-2.9578829830556566,0.8540191274204655,3631,11576
rome,EMEA,2026-04-20,2Q26,quote_per_night,partial,True,first_review,entire_home,4752,16659,190.29000000000002,203.55,224.6950084175084,239.67283450387177,-6.514369933677222,-6.249279822374454,-5.755321947750502,-5.3873096873738975,0.6594432651614072,-3.7965997922693764,0.9240557429156453,3145,10000
rome,EMEA,2026-05-25,2Q26,quote_per_night,partial,True,first_review,all_rooms,5735,23864,175.0,180.0,210.74475152571924,216.70053553469663,-2.777777777777779,-2.7483937657476587,-1.4082181606003275,-1.40117348726829,0.5936302776838405,-0.3931132322103329,0.8099360285933438,3842,13896
rome,EMEA,2026-05-25,2Q26,quote_per_night,partial,True,first_review,entire_home,4569,18672,189.0,196.67,227.777040927993,236.13752249357324,-3.899933899425423,-3.540513797762823,-2.614148915595127,-2.119993202171053,0.6703389786115206,-2.012422660325444,0.8953609327253645,3192,11577
rome,EMEA,2026-06-20,2Q26,quote_per_night,full,True,first_review,all_rooms,5625,24316,157.6,162.0,190.9181137777778,198.08395500904754,-2.716049382716057,-3.6175778249896373,-2.1382242283399577,-1.3549151049612171,0.5742887244446414,0.34350270219990453,0.8263306103467745,3714,14178
rome,EMEA,2026-06-20,2Q26,quote_per_night,full,True,first_review,entire_home,4393,19041,173.33,180.0,209.0491782381061,216.98318575705056,-3.705555555555551,-3.6565079875949147,-2.6724449140994366,-2.1146238885116198,0.6580442235075401,-1.8954882889041138,0.9132869237500946,3051,11862
rome,EMEA,2026-07-18,3Q26,quote_per_night,full,True,first_review,all_rooms,5460,24383,145.0,149.0,175.13806776556774,180.76744330066032,-2.684563758389258,-3.1141534295694773,-2.2403187589139506,-1.309070414747458,0.577794221236261,0.12024414039687903,0.9089232658737986,3264,13159
rome,EMEA,2026-07-18,3Q26,quote_per_night,full,True,first_review,entire_home,4256,19115,162.0,164.0,193.2732894736842,198.60972011509284,-1.2195121951219523,-2.686892987068412,-2.0262581926768775,-1.1693368127459576,0.6563473617865501,-1.2536028452887973,0.9885812912654792,2693,11031
rome,EMEA,2026-08-25,3Q26,quote_per_night,full,True,first_review,all_rooms,5198,23502,154.0,158.95,185.5802500961908,191.87046421581144,-3.114186851211065,-3.2783649871954923,-2.7197638278686043,-1.1453480031019105,0.6388038040316465,0.4380418432740705,1.1991828539882174,2538,10070
rome,EMEA,2026-08-25,3Q26,quote_per_night,full,True,first_review,entire_home,3935,18314,171.0,176.065,205.17616518424396,210.8918455826144,-2.8767784624996406,-2.710242485943526,-2.6378730742154133,-2.0454114006708983,0.7315861505675971,-3.3238258829265988,1.2634023013727247,2051,8499
san-diego,NAM,2025-03-16,1Q25,listed_nightly,full,True,first_review,all_rooms,2127,7445,182.0,178.0,250.2444757874941,249.50033579583612,2.2471910112359605,0.29825210025644644,1.1493516682206995,-6.062895729024406,1.0787523904631287,-1.7355409309137642,1.5845603288354653,1283,3607
san-diego,NAM,2025-03-16,1Q25,listed_nightly,full,True,first_review,entire_home,1888,6533,194.0,197.0,258.88082627118644,270.06444206337056,-1.5228426395939132,-4.141091550867659,-3.3401152645236465,-7.007948437090961,1.1096218287674773,-2.465875104120937,1.6508422529733922,1162,3283
san-diego,NAM,2025-03-16,1Q25,listed_nightly,full,True,host_since,all_rooms,359,11121,167.0,183.0,216.49025069637884,262.99676288103586,-8.743169398907103,-17.683302134670686,-16.452488479355498,-5.966458648096881,2.5545054874145,-9.515016213141648,3.768130955196318,169,4729
san-diego,NAM,2025-06-21,2Q25,listed_nightly,full,True,first_review,all_rooms,2063,7562,216.0,208.0,301.68347067377607,300.0665167944988,3.8461538461538547,0.5388651478180906,2.2030062093869596,-4.562198207611286,1.0788548277440735,0.1306260216167553,2.0677002601793357,1427,4330
san-diego,NAM,2025-06-21,2Q25,listed_nightly,full,True,first_review,entire_home,1869,6687,237.0,232.0,321.027822364901,325.4683714670256,2.155172413793105,-1.364356567770042,-0.7051571180796579,-5.415698011717296,1.1264561773855262,-1.3420145252235511,2.188653759662879,1307,3943
san-diego,NAM,2025-06-21,2Q25,listed_nightly,full,True,host_since,all_rooms,284,10514,201.5,210.0,327.6654929577465,317.74510176906983,-4.047619047619044,3.1221224602500985,4.100976696511438,0.512516020801212,3.6914936925393533,-3.6043039027209005,6.203994741195501,133,5338
san-diego,NAM,2025-09-25,3Q25,listed_nightly,full,True,first_review,all_rooms,2014,7489,182.0,173.0,243.54319761668322,241.06863399652823,5.202312138728327,1.026497549320582,2.8026923462282305,-4.746608547436523,1.077717324531937,-1.298533952209012,1.8676646001958386,1272,4063
san-diego,NAM,2025-09-25,3Q25,listed_nightly,full,True,first_review,entire_home,1798,6624,196.0,188.0,258.0222469410456,259.1847826086956,4.255319148936176,-0.44853546413841094,1.1011350355663474,-5.817634126848881,1.1251809347440775,-3.359892482302594,1.7378029148087721,1146,3710
san-diego,NAM,2025-09-25,3Q25,listed_nightly,full,True,host_since,all_rooms,376,10771,149.0,177.0,202.74734042553192,261.13211400984125,-15.81920903954802,-22.358327624961895,-13.749970675228962,-9.894860197523109,2.290075618629086,4.039469712847554,6.562363620723841,147,5200
san-diego,NAM,2026-04-26,2Q26,quote_per_night,partial,True,first_review,all_rooms,1880,7532,290.015,260.67,357.9257978723404,334.9728425385024,11.257528676103878,6.852183944195356,8.17433275735615,-1.1013469324318266,1.1297188085724728,-1.5577268422667396,1.4702352598320894,1233,4445
san-diego,NAM,2026-04-26,2Q26,quote_per_night,partial,True,first_review,entire_home,1628,6633,318.0,282.33,386.6254238329238,360.35477762701646,12.634151524811399,7.29021726280501,8.819584947437509,-1.47307703893195,1.197578435649909,-1.6344789791783065,1.5546782797785388,1097,4055
san-diego,NAM,2026-05-27,2Q26,quote_per_night,partial,True,first_review,all_rooms,1921,7624,325.0,293.69,407.78051015096304,388.9518363064008,10.660900949981267,4.84087542132845,6.890432041826511,-2.021350308437579,1.17629035309829,-2.8601932313808165,1.6683068358235413,1212,4166
san-diego,NAM,2026-05-27,2Q26,quote_per_night,partial,True,first_review,entire_home,1659,6703,362.89,321.43,443.34316455696205,419.9163702819633,12.898609339514033,5.5789190260118415,7.858667305417821,-2.7094250122671903,1.2514070631676966,-3.578859148017382,1.7389358958587275,1074,3792
san-diego,NAM,2026-06-27,2Q26,quote_per_night,full,True,first_review,all_rooms,1950,7826,376.675,324.5,487.4236923076923,442.0690161001789,16.078582434514633,10.259636969724983,11.17714048733518,0.3937902945332714,1.247651668286413,1.2698582687669582,1.5758422888859431,1342,4780
san-diego,NAM,2026-06-27,2Q26,quote_per_night,full,True,first_review,entire_home,1688,6881,425.0,359.37,531.5220971563981,479.02835343700036,18.262514956729838,10.95837925725236,12.08593293454836,-0.5196750735725121,1.3487897963822812,0.018224903955794722,1.6632762462297488,1201,4345
san-diego,NAM,2026-07-21,3Q26,quote_per_night,full,True,first_review,all_rooms,1933,7754,390.43,330.96000000000004,480.38658561821006,430.84944673716797,17.96893884457336,11.497551930538119,13.330736660839726,2.29618643799821,1.2468878821834262,2.6167244334138964,1.5765872919320518,1354,4872
san-diego,NAM,2026-07-21,3Q26,quote_per_night,full,True,first_review,entire_home,1675,6839,424.28,363.0,514.3923582089552,463.95872349758736,16.881542699724505,10.870284824298615,12.240232804196971,1.0084249456652634,1.305613910019262,2.1111253039444353,1.5944921873333997,1209,4429
san-diego,NAM,2026-08-29,3Q26,quote_per_night,full,True,first_review,all_rooms,1971,7439,292.33,268.94,369.98459665144594,350.18356902809523,8.697107161448647,5.6544707903648295,6.438756731431283,-1.025377338024855,1.1753053916817113,-0.9600782873197254,1.4811894178313132,1395,4665
san-diego,NAM,2026-08-29,3Q26,quote_per_night,full,True,first_review,entire_home,1679,6489,325.0,293.5,400.2921560452651,377.0954261057173,10.732538330494034,6.1514217181315445,6.3789993424331115,-1.8099799309049498,1.2677004135873358,-1.865231488799774,1.581131044799865,1229,4200
santiago,LatAm,2025-07-27,3Q25,listed_nightly,full,True,first_review,all_rooms,5257,7338,40500.0,45000.0,55247.05706676812,65797.00408830744,-9.999999999999998,-16.03408417711547,-8.481695105571951,-13.986814845051516,0.8537780268329918,-14.590035233491394,1.3183343224505433,3705,3639
santiago,LatAm,2025-07-27,3Q25,listed_nightly,full,True,first_review,entire_home,4706,5966,42382.0,49758.0,58155.39502762431,72994.56084478712,-14.823746935166204,-20.32913911040064,-14.829122248703897,-14.627860165193834,0.9006619769657134,-15.165567719424278,1.377500416630006,3465,3282
santiago,LatAm,2025-07-27,3Q25,listed_nightly,full,True,host_since,all_rooms,1452,13907,40643.0,43353.0,51576.824380165286,63998.59991371252,-6.2510091573824145,-19.40944887903041,-10.428194752880948,-12.059451524926464,1.213287240913915,-8.770277974803921,1.8886268825081092,770,6597
santiago,LatAm,2025-08-29,3Q25,listed_nightly,full,True,first_review,all_rooms,5381,7587,40000.0,43976.0,53264.120795391194,63291.256095953606,-9.041295251955617,-15.842844523990218,-8.57846042776611,-13.058732251352492,0.8259078084354287,-13.289487288056462,1.2538774869674505,3857,3979
santiago,LatAm,2025-08-29,3Q25,listed_nightly,full,True,first_review,entire_home,4817,6234,41572.0,47829.0,55748.42495329043,69400.7659608598,-13.08202136778942,-19.67174399093655,-13.943918180402015,-13.641308360000002,0.8619459721016277,-14.43882187488786,1.3198832857183809,3572,3585
