market_key,country,region,q,rev,n_mkts,rev_prev,stays_yoy_pct,quarter
belgium_vlg_ghent,belgium,EMEA,2025Q4,6221,1,5366,15.933656354826686,4Q25
belgium_vlg_ghent,belgium,EMEA,2026Q1,5108,1,4557,12.091288128154499,1Q26
belgium_vlg_ghent,belgium,EMEA,2026Q2,7612,1,7098,7.2414764722457114,2Q26
belize_bz_belize,belize,LatAm,2022Q1,3003,1,595,404.70588235294116,1Q22
belize_bz_belize,belize,LatAm,2022Q2,2903,1,1491,94.70154258886654,2Q22
belize_bz_belize,belize,LatAm,2022Q3,2160,1,1426,51.472650771388494,3Q22
belize_bz_belize,belize,LatAm,2022Q4,2196,1,1956,12.269938650306745,4Q22
belize_bz_belize,belize,LatAm,2023Q1,4462,1,3413,30.735423381189577,1Q23
belize_bz_belize,belize,LatAm,2023Q2,2924,1,3330,-12.192192192192197,2Q23
belize_bz_belize,belize,LatAm,2023Q3,2207,1,2537,-13.0074891604257,3Q23
belize_bz_belize,belize,LatAm,2023Q4,3135,1,2490,25.903614457831313,4Q23
belize_bz_belize,belize,LatAm,2024Q1,6505,1,5050,28.811881188118814,1Q24
belize_bz_belize,belize,LatAm,2024Q2,4568,1,3282,39.18342474101158,2Q24
belize_bz_belize,belize,LatAm,2024Q3,2962,1,2517,17.67977751291219,3Q24
belize_bz_belize,belize,LatAm,2024Q4,3874,1,3597,7.700861829302186,4Q24
belize_bz_belize,belize,LatAm,2025Q1,6891,1,7433,-7.291806807480161,1Q25
belize_bz_belize,belize,LatAm,2025Q2,4103,1,5270,-22.144212523719165,2Q25
belize_bz_belize,belize,LatAm,2025Q3,3075,1,3411,-9.850483729111692,3Q25
belize_bz_belize,belize,LatAm,2025Q4,4171,1,4422,-5.676164631388514,4Q25
belize_bz_belize,belize,LatAm,2026Q1,7961,1,7879,1.040741210813545,1Q26
belize_bz_belize,belize,LatAm,2026Q2,4988,1,4756,4.878048780487809,2Q26
brazil_rj_rio-de-janeiro,brazil,LatAm,2022Q1,24999,1,13666,82.92843553344065,1Q22
brazil_rj_rio-de-janeiro,brazil,LatAm,2022Q2,21029,1,8931,135.4607546747285,2Q22
brazil_rj_rio-de-janeiro,brazil,LatAm,2022Q3,29295,1,14040,108.65384615384616,3Q22
brazil_rj_rio-de-janeiro,brazil,LatAm,2022Q4,28189,1,20642,36.561379711268295,4Q22
brazil_rj_rio-de-janeiro,brazil,LatAm,2023Q1,43698,1,28922,51.0891362976281,1Q23
brazil_rj_rio-de-janeiro,brazil,LatAm,2023Q2,34467,1,24300,41.83950617283951,2Q23
brazil_rj_rio-de-janeiro,brazil,LatAm,2023Q3,38115,1,34152,11.604005621925516,3Q23
brazil_rj_rio-de-janeiro,brazil,LatAm,2023Q4,51106,1,32935,55.17230909366935,4Q23
brazil_rj_rio-de-janeiro,brazil,LatAm,2024Q1,54809,1,51510,6.404581634634043,1Q24
brazil_rj_rio-de-janeiro,brazil,LatAm,2024Q2,46147,1,40367,14.318626600936412,2Q24
brazil_rj_rio-de-janeiro,brazil,LatAm,2024Q3,61885,1,44789,38.17008640514412,3Q24
brazil_rj_rio-de-janeiro,brazil,LatAm,2024Q4,64929,1,60520,7.285194976867149,4Q24
brazil_rj_rio-de-janeiro,brazil,LatAm,2025Q1,98569,1,65354,50.823208984912924,1Q25
brazil_rj_rio-de-janeiro,brazil,LatAm,2025Q2,86610,1,54828,57.966732326548474,2Q25
brazil_rj_rio-de-janeiro,brazil,LatAm,2025Q3,85196,1,73968,15.179537097123074,3Q25
brazil_rj_rio-de-janeiro,brazil,LatAm,2025Q4,100515,1,77208,30.187286291576008,4Q25
brazil_rj_rio-de-janeiro,brazil,LatAm,2026Q1,142618,1,118649,20.201603047644735,1Q26
brazil_rj_rio-de-janeiro,brazil,LatAm,2026Q2,119875,1,104392,14.831596290903516,2Q26
canada_bc_vancouver,canada,NAM,2022Q1,3999,1,1908,109.59119496855348,1Q22
canada_bc_vancouver,canada,NAM,2022Q2,7779,1,2437,219.20393926959377,2Q22
canada_bc_vancouver,canada,NAM,2022Q3,10451,1,6098,71.38406034765497,3Q22
canada_bc_vancouver,canada,NAM,2022Q4,7153,1,4811,48.68010808563707,4Q22
canada_bc_vancouver,canada,NAM,2023Q1,6911,1,4682,47.607859888936346,1Q23
canada_bc_vancouver,canada,NAM,2023Q2,12125,1,9192,31.90818102697999,2Q23
canada_bc_vancouver,canada,NAM,2023Q3,16857,1,12228,37.85574092247301,3Q23
canada_bc_vancouver,canada,NAM,2023Q4,10099,1,8420,19.940617577197138,4Q23
canada_bc_vancouver,canada,NAM,2024Q1,8873,1,8248,7.577594568380208,1Q24
canada_bc_vancouver,canada,NAM,2024Q2,16134,1,14388,12.1351125938282,2Q24
canada_bc_vancouver,canada,NAM,2024Q3,20786,1,19938,4.253184873106641,3Q24
canada_bc_vancouver,canada,NAM,2024Q4,13597,1,12108,12.297654443343253,4Q24
canada_bc_vancouver,canada,NAM,2025Q1,10262,1,10760,-4.628252788104092,1Q25
canada_bc_vancouver,canada,NAM,2025Q2,19718,1,19597,0.617441445119149,2Q25
canada_bc_vancouver,canada,NAM,2025Q3,27492,1,25372,8.355667665142686,3Q25
canada_bc_vancouver,canada,NAM,2025Q4,14959,1,16794,-10.926521376682153,4Q25
canada_bc_vancouver,canada,NAM,2026Q1,14603,1,13278,9.978912486820303,1Q26
canada_bc_vancouver,canada,NAM,2026Q2,30586,1,25102,21.846864791650077,2Q26
canada_bc_victoria,canada,NAM,2022Q1,4802,1,2758,74.11167512690355,1Q22
canada_bc_victoria,canada,NAM,2022Q2,9076,1,3351,170.84452402267976,2Q22
canada_bc_victoria,canada,NAM,2022Q3,12006,1,9755,23.075345976422355,3Q22
canada_bc_victoria,canada,NAM,2022Q4,5386,1,5834,-7.679122386013026,4Q22
canada_bc_victoria,canada,NAM,2023Q1,4831,1,5167,-6.502806270563188,1Q23
canada_bc_victoria,canada,NAM,2023Q2,9978,1,9873,1.0635065329686944,2Q23
canada_bc_victoria,canada,NAM,2023Q3,14707,1,13118,12.113127001067237,3Q23
canada_bc_victoria,canada,NAM,2023Q4,6449,1,5860,10.051194539249142,4Q23
canada_bc_victoria,canada,NAM,2024Q1,5938,1,5333,11.344459028689302,1Q24
canada_bc_victoria,canada,NAM,2024Q2,11080,1,10951,1.1779746141904912,2Q24
canada_bc_victoria,canada,NAM,2024Q3,17050,1,16188,5.3249320484309415,3Q24
canada_bc_victoria,canada,NAM,2024Q4,7556,1,7031,7.4669321575878245,4Q24
canada_bc_victoria,canada,NAM,2025Q1,6842,1,6519,4.954747660684156,1Q25
canada_bc_victoria,canada,NAM,2025Q2,14822,1,12391,19.619078363328214,2Q25
canada_bc_victoria,canada,NAM,2025Q3,21193,1,19357,9.48494084827194,3Q25
canada_bc_victoria,canada,NAM,2025Q4,9161,1,8280,10.640096618357497,4Q25
canada_bc_victoria,canada,NAM,2026Q1,8434,1,7530,12.005312084993358,1Q26
canada_bc_victoria,canada,NAM,2026Q2,18793,1,16737,12.284160841249925,2Q26
canada_mb_winnipeg,canada,NAM,2022Q1,1463,1,747,95.85006693440428,1Q22
canada_mb_winnipeg,canada,NAM,2022Q2,2382,1,985,141.82741116751268,2Q22
canada_mb_winnipeg,canada,NAM,2022Q3,3035,1,1713,77.17454757734967,3Q22
canada_mb_winnipeg,canada,NAM,2022Q4,2462,1,1681,46.46044021415825,4Q22
canada_mb_winnipeg,canada,NAM,2023Q1,2543,1,1581,60.84756483238456,1Q23
canada_mb_winnipeg,canada,NAM,2023Q2,4097,1,2581,58.73692367299497,2Q23
canada_mb_winnipeg,canada,NAM,2023Q3,4923,1,3299,49.22703849651408,3Q23
canada_mb_winnipeg,canada,NAM,2023Q4,4277,1,2736,56.32309941520468,4Q23
canada_mb_winnipeg,canada,NAM,2024Q1,4178,1,2815,48.41918294849024,1Q24
canada_mb_winnipeg,canada,NAM,2024Q2,5360,1,4497,19.190571492105857,2Q24
canada_mb_winnipeg,canada,NAM,2024Q3,6162,1,5374,14.66319315221436,3Q24
canada_mb_winnipeg,canada,NAM,2024Q4,5227,1,4683,11.616485159086064,4Q24
canada_mb_winnipeg,canada,NAM,2025Q1,4812,1,4616,4.2461005199306845,1Q25
canada_mb_winnipeg,canada,NAM,2025Q2,6779,1,5961,13.722529776883064,2Q25
canada_mb_winnipeg,canada,NAM,2025Q3,8324,1,6872,21.12922002328288,3Q25
canada_mb_winnipeg,canada,NAM,2025Q4,6673,1,5777,15.509780162714204,4Q25
canada_mb_winnipeg,canada,NAM,2026Q1,6282,1,5369,17.005028869435645,1Q26
canada_mb_winnipeg,canada,NAM,2026Q2,8658,1,7643,13.280125605128879,2Q26
canada_nb_new-brunswick,canada,NAM,2022Q1,2343,1,1150,103.7391304347826,1Q22
canada_nb_new-brunswick,canada,NAM,2022Q2,5008,1,2172,130.5709023941068,2Q22
canada_nb_new-brunswick,canada,NAM,2022Q3,12395,1,7466,66.01928743637824,3Q22
canada_nb_new-brunswick,canada,NAM,2022Q4,3862,1,3021,27.838464084740156,4Q22
canada_nb_new-brunswick,canada,NAM,2023Q1,3169,1,2596,22.072419106317408,1Q23
canada_nb_new-brunswick,canada,NAM,2023Q2,6055,1,5635,7.453416149068315,2Q23
canada_nb_new-brunswick,canada,NAM,2023Q3,15518,1,13943,11.2959908197662,3Q23
canada_nb_new-brunswick,canada,NAM,2023Q4,5717,1,4316,32.46061167747916,4Q23
canada_nb_new-brunswick,canada,NAM,2024Q1,4842,1,3463,39.8209644816633,1Q24
canada_nb_new-brunswick,canada,NAM,2024Q2,9208,1,6661,38.23750187659512,2Q24
canada_nb_new-brunswick,canada,NAM,2024Q3,21494,1,17486,22.921194098135643,3Q24
canada_nb_new-brunswick,canada,NAM,2024Q4,7887,1,6263,25.930065463835227,4Q24
canada_nb_new-brunswick,canada,NAM,2025Q1,6033,1,5303,13.765792947388267,1Q25
canada_nb_new-brunswick,canada,NAM,2025Q2,11917,1,10409,14.487462772600622,2Q25
canada_nb_new-brunswick,canada,NAM,2025Q3,29034,1,24313,19.417595525027753,3Q25
canada_nb_new-brunswick,canada,NAM,2025Q4,10233,1,8908,14.874270318814542,4Q25
canada_nb_new-brunswick,canada,NAM,2026Q1,8256,1,6819,21.073471183457993,1Q26
canada_nb_new-brunswick,canada,NAM,2026Q2,15779,1,13671,15.41950113378685,2Q26
canada_on_ottawa,canada,NAM,2022Q1,2615,1,1241,110.71716357775986,1Q22
canada_on_ottawa,canada,NAM,2022Q2,4105,1,1424,188.27247191011236,2Q22
canada_on_ottawa,canada,NAM,2022Q3,4557,1,3140,45.12738853503184,3Q22
canada_on_ottawa,canada,NAM,2022Q4,3338,1,2859,16.75410982861141,4Q22
canada_on_ottawa,canada,NAM,2023Q1,3131,1,2975,5.243697478991605,1Q23
canada_on_ottawa,canada,NAM,2023Q2,5170,1,4805,7.596253902185213,2Q23
canada_on_ottawa,canada,NAM,2023Q3,6817,1,5762,18.309614717112122,3Q23
canada_on_ottawa,canada,NAM,2023Q4,4684,1,4373,7.111822547450264,4Q23
canada_on_ottawa,canada,NAM,2024Q1,3986,1,4170,-4.412470023980819,1Q24
canada_on_ottawa,canada,NAM,2024Q2,6950,1,6602,5.271129960618004,2Q24
canada_on_ottawa,canada,NAM,2024Q3,8170,1,8537,-4.298934051774628,3Q24
canada_on_ottawa,canada,NAM,2024Q4,6455,1,6052,6.658955717118298,4Q24
canada_on_ottawa,canada,NAM,2025Q1,5634,1,5541,1.6783974011911118,1Q25
canada_on_ottawa,canada,NAM,2025Q2,9317,1,9021,3.281232679303847,2Q25
canada_on_ottawa,canada,NAM,2025Q3,10837,1,10845,-0.07376671277086189,3Q25
canada_on_ottawa,canada,NAM,2025Q4,8051,1,9106,-11.585767625741273,4Q25
canada_on_ottawa,canada,NAM,2026Q1,6595,1,7931,-16.845290631698397,1Q26
canada_on_ottawa,canada,NAM,2026Q2,10582,1,12025,-12.0,2Q26
canada_on_toronto,canada,NAM,2022Q1,8119,1,3705,119.13630229419705,1Q22
canada_on_toronto,canada,NAM,2022Q2,14833,1,4223,251.24319204357093,2Q22
canada_on_toronto,canada,NAM,2022Q3,20370,1,9757,108.77318848006561,3Q22
canada_on_toronto,canada,NAM,2022Q4,15098,1,11129,35.663581633569954,4Q22
canada_on_toronto,canada,NAM,2023Q1,11840,1,9240,28.13852813852813,1Q23
canada_on_toronto,canada,NAM,2023Q2,22968,1,16720,37.36842105263158,2Q23
canada_on_toronto,canada,NAM,2023Q3,29878,1,23264,28.430192572214573,3Q23
canada_on_toronto,canada,NAM,2023Q4,20050,1,17321,15.75544137174527,4Q23
canada_on_toronto,canada,NAM,2024Q1,15321,1,13711,11.742396615855878,1Q24
canada_on_toronto,canada,NAM,2024Q2,29036,1,26704,8.732774116237273,2Q24
canada_on_toronto,canada,NAM,2024Q3,39458,1,34783,13.440473794669817,3Q24
canada_on_toronto,canada,NAM,2024Q4,28467,1,23299,22.18120949396969,4Q24
canada_on_toronto,canada,NAM,2025Q1,17397,1,18410,-5.502444323737099,1Q25
canada_on_toronto,canada,NAM,2025Q2,33875,1,34749,-2.5151802929580747,2Q25
canada_on_toronto,canada,NAM,2025Q3,52596,1,47446,10.85444505332378,3Q25
canada_on_toronto,canada,NAM,2025Q4,31678,1,35157,-9.895611115851754,4Q25
canada_on_toronto,canada,NAM,2026Q1,22992,1,22533,2.0370123818399755,1Q26
canada_on_toronto,canada,NAM,2026Q2,56084,1,43757,28.171492561190203,2Q26
canada_qc_montreal,canada,NAM,2022Q1,5606,1,2240,150.26785714285717,1Q22
canada_qc_montreal,canada,NAM,2022Q2,11319,1,3273,245.82951420714943,2Q22
canada_qc_montreal,canada,NAM,2022Q3,15819,1,9506,66.41068798653482,3Q22
canada_qc_montreal,canada,NAM,2022Q4,11810,1,9229,27.966193520424753,4Q22
canada_qc_montreal,canada,NAM,2023Q1,9865,1,7014,40.64727687482179,1Q23
canada_qc_montreal,canada,NAM,2023Q2,16031,1,13647,17.469040814831093,2Q23
canada_qc_montreal,canada,NAM,2023Q3,20119,1,18827,6.862484729378027,3Q23
canada_qc_montreal,canada,NAM,2023Q4,15163,1,14281,6.176038092570546,4Q23
canada_qc_montreal,canada,NAM,2024Q1,13424,1,12268,9.422888816433005,1Q24
canada_qc_montreal,canada,NAM,2024Q2,20448,1,19410,5.347758887171561,2Q24
canada_qc_montreal,canada,NAM,2024Q3,27541,1,24699,11.506538726264214,3Q24
canada_qc_montreal,canada,NAM,2024Q4,20613,1,19052,8.193365525929043,4Q24
canada_qc_montreal,canada,NAM,2025Q1,16349,1,17448,-6.298716185236131,1Q25
canada_qc_montreal,canada,NAM,2025Q2,26007,1,25840,0.6462848297213553,2Q25
canada_qc_montreal,canada,NAM,2025Q3,34092,1,35110,-2.899458843634295,3Q25
canada_qc_montreal,canada,NAM,2025Q4,25821,1,27235,-5.191848724068294,4Q25
canada_qc_montreal,canada,NAM,2026Q1,24433,1,22343,9.354160139641055,1Q26
canada_qc_montreal,canada,NAM,2026Q2,40550,1,35953,12.786137457235846,2Q26
canada_qc_quebec-city,canada,NAM,2022Q1,2743,1,1394,96.77187948350073,1Q22
canada_qc_quebec-city,canada,NAM,2022Q2,4997,1,1683,196.91027926322042,2Q22
canada_qc_quebec-city,canada,NAM,2022Q3,8294,1,5623,47.50133380757602,3Q22
canada_qc_quebec-city,canada,NAM,2022Q4,5326,1,4157,28.121241279769073,4Q22
canada_qc_quebec-city,canada,NAM,2023Q1,4642,1,3057,51.848217206411505,1Q23
canada_qc_quebec-city,canada,NAM,2023Q2,6559,1,5586,17.41854636591478,2Q23
canada_qc_quebec-city,canada,NAM,2023Q3,10141,1,9353,8.425104244627391,3Q23
canada_qc_quebec-city,canada,NAM,2023Q4,6541,1,5993,9.144001334890707,4Q23
canada_qc_quebec-city,canada,NAM,2024Q1,5631,1,5325,5.746478873239447,1Q24
canada_qc_quebec-city,canada,NAM,2024Q2,7542,1,7570,-0.369881109643333,2Q24
canada_qc_quebec-city,canada,NAM,2024Q3,11905,1,12041,-1.1294742961548088,3Q24
canada_qc_quebec-city,canada,NAM,2024Q4,8510,1,7641,11.372856955895827,4Q24
canada_qc_quebec-city,canada,NAM,2025Q1,6889,1,6530,5.4977029096477725,1Q25
canada_qc_quebec-city,canada,NAM,2025Q2,9871,1,8899,10.922575570288796,2Q25
canada_qc_quebec-city,canada,NAM,2025Q3,15064,1,14384,4.727474972191326,3Q25
canada_qc_quebec-city,canada,NAM,2025Q4,10576,1,10055,5.181501740427641,4Q25
canada_qc_quebec-city,canada,NAM,2026Q1,7897,1,7924,-0.3407370015143907,1Q26
canada_qc_quebec-city,canada,NAM,2026Q2,12026,1,11451,5.021395511309046,2Q26
chile_rm_santiago,chile,LatAm,2022Q1,9165,1,4821,90.10578718108275,1Q22
chile_rm_santiago,chile,LatAm,2022Q2,9664,1,4536,113.05114638447971,2Q22
chile_rm_santiago,chile,LatAm,2022Q3,13405,1,7389,81.41832453647314,3Q22
chile_rm_santiago,chile,LatAm,2022Q4,14077,1,8651,62.721072708357404,4Q22
chile_rm_santiago,chile,LatAm,2023Q1,14955,1,10268,45.64666926373198,1Q23
chile_rm_santiago,chile,LatAm,2023Q2,14847,1,11035,34.54463072043499,2Q23
chile_rm_santiago,chile,LatAm,2023Q3,20208,1,15464,30.677703052250394,3Q23
chile_rm_santiago,chile,LatAm,2023Q4,22599,1,16362,38.11881188118811,4Q23
chile_rm_santiago,chile,LatAm,2024Q1,23597,1,17384,35.739760699493786,1Q24
chile_rm_santiago,chile,LatAm,2024Q2,26980,1,17582,53.45239449436925,2Q24
chile_rm_santiago,chile,LatAm,2024Q3,36892,1,23937,54.12123490830096,3Q24
chile_rm_santiago,chile,LatAm,2024Q4,38691,1,27231,42.08438911534649,4Q24
chile_rm_santiago,chile,LatAm,2025Q1,41236,1,28340,45.50458715596331,1Q25
chile_rm_santiago,chile,LatAm,2025Q2,41968,1,32747,28.158304577518557,2Q25
chile_rm_santiago,chile,LatAm,2025Q3,59194,1,45428,30.302896891784805,3Q25
chile_rm_santiago,chile,LatAm,2025Q4,60296,1,48440,24.475639966969442,4Q25
chile_rm_santiago,chile,LatAm,2026Q1,65269,1,51479,26.787622137182154,1Q26
chile_rm_santiago,chile,LatAm,2026Q2,62683,1,52594,19.18279651671293,2Q26
china_hk_hong-kong,china,APAC,2022Q1,608,1,659,-7.73899848254932,1Q22
china_hk_hong-kong,china,APAC,2022Q2,717,1,702,2.136752136752129,2Q22
china_hk_hong-kong,china,APAC,2022Q3,1265,1,898,40.86859688195992,3Q22
china_hk_hong-kong,china,APAC,2022Q4,906,1,759,19.367588932806324,4Q22
china_hk_hong-kong,china,APAC,2023Q1,1771,1,685,158.54014598540144,1Q23
china_hk_hong-kong,china,APAC,2023Q2,3320,1,821,304.3848964677223,2Q23
china_hk_hong-kong,china,APAC,2023Q3,3594,1,1498,139.91989319092121,3Q23
china_hk_hong-kong,china,APAC,2023Q4,4740,1,1092,334.065934065934,4Q23
china_hk_hong-kong,china,APAC,2024Q1,4829,1,2186,120.90576395242452,1Q24
china_hk_hong-kong,china,APAC,2024Q2,3912,1,4133,-5.347205419791923,2Q24
china_hk_hong-kong,china,APAC,2024Q3,4240,1,4519,-6.173932285903961,3Q24
china_hk_hong-kong,china,APAC,2024Q4,5607,1,5811,-3.510583376355192,4Q24
china_hk_hong-kong,china,APAC,2025Q1,5689,1,5953,-4.434738787166137,1Q25
china_hk_hong-kong,china,APAC,2025Q2,5302,1,4935,7.436676798378916,2Q25
china_hk_hong-kong,china,APAC,2025Q3,5721,1,5242,9.137733689431515,3Q25
china_hk_hong-kong,china,APAC,2025Q4,7675,1,7052,8.834373227453195,4Q25
china_hk_hong-kong,china,APAC,2026Q1,7754,1,7328,5.8133187772925865,1Q26
china_hk_hong-kong,china,APAC,2026Q2,6177,1,6894,-10.400348128807657,2Q26
czech-republic_prague_prague,czech-republic,EMEA,2022Q1,12494,1,1918,551.4077163712201,1Q22
czech-republic_prague_prague,czech-republic,EMEA,2022Q2,22758,1,4083,457.3842762674504,2Q22
czech-republic_prague_prague,czech-republic,EMEA,2022Q3,27772,1,14866,86.81555226691779,3Q22
czech-republic_prague_prague,czech-republic,EMEA,2022Q4,24210,1,14969,61.73425078495558,4Q22
czech-republic_prague_prague,czech-republic,EMEA,2023Q1,21860,1,13682,59.77196316328022,1Q23
czech-republic_prague_prague,czech-republic,EMEA,2023Q2,33265,1,24709,34.62705896636853,2Q23
czech-republic_prague_prague,czech-republic,EMEA,2023Q3,37398,1,30429,22.90249433106577,3Q23
czech-republic_prague_prague,czech-republic,EMEA,2023Q4,35476,1,26386,34.450087167437275,4Q23
czech-republic_prague_prague,czech-republic,EMEA,2024Q1,31008,1,23651,31.10650712443448,1Q24
czech-republic_prague_prague,czech-republic,EMEA,2024Q2,44822,1,36410,23.103542982697057,2Q24
czech-republic_prague_prague,czech-republic,EMEA,2024Q3,48067,1,41293,16.404717506599177,3Q24
czech-republic_prague_prague,czech-republic,EMEA,2024Q4,46874,1,39259,19.396826205456065,4Q24
czech-republic_prague_prague,czech-republic,EMEA,2025Q1,37718,1,34241,10.154493151485067,1Q25
czech-republic_prague_prague,czech-republic,EMEA,2025Q2,57508,1,49939,15.156490918921083,2Q25
czech-republic_prague_prague,czech-republic,EMEA,2025Q3,59191,1,53387,10.871560492254662,3Q25
czech-republic_prague_prague,czech-republic,EMEA,2025Q4,60393,1,52411,15.229627368300559,4Q25
czech-republic_prague_prague,czech-republic,EMEA,2026Q1,48717,1,41901,16.26691487076681,1Q26
czech-republic_prague_prague,czech-republic,EMEA,2026Q2,66533,1,65576,1.459375381237038,2Q26
denmark_hovedstaden_copenhagen,denmark,EMEA,2022Q1,4278,1,658,550.1519756838906,1Q22
denmark_hovedstaden_copenhagen,denmark,EMEA,2022Q2,12048,1,1710,604.561403508772,2Q22
denmark_hovedstaden_copenhagen,denmark,EMEA,2022Q3,18332,1,9395,95.12506652474721,3Q22
denmark_hovedstaden_copenhagen,denmark,EMEA,2022Q4,8492,1,7267,16.857024907114358,4Q22
denmark_hovedstaden_copenhagen,denmark,EMEA,2023Q1,7104,1,5125,38.61463414634145,1Q23
denmark_hovedstaden_copenhagen,denmark,EMEA,2023Q2,17825,1,14253,25.06139058443837,2Q23
denmark_hovedstaden_copenhagen,denmark,EMEA,2023Q3,26056,1,21705,20.046072333563703,3Q23
denmark_hovedstaden_copenhagen,denmark,EMEA,2023Q4,11691,1,10419,12.208465303771954,4Q23
denmark_hovedstaden_copenhagen,denmark,EMEA,2024Q1,9329,1,8731,6.849158172030689,1Q24
denmark_hovedstaden_copenhagen,denmark,EMEA,2024Q2,24028,1,21568,11.405786350148372,2Q24
denmark_hovedstaden_copenhagen,denmark,EMEA,2024Q3,32803,1,30995,5.833198903048875,3Q24
denmark_hovedstaden_copenhagen,denmark,EMEA,2024Q4,13977,1,14465,-3.373660559972347,4Q24
denmark_hovedstaden_copenhagen,denmark,EMEA,2025Q1,10955,1,11734,-6.6388273393557125,1Q25
denmark_hovedstaden_copenhagen,denmark,EMEA,2025Q2,27925,1,30018,-6.972483176760614,2Q25
denmark_hovedstaden_copenhagen,denmark,EMEA,2025Q3,41328,1,40485,2.082252686180075,3Q25
denmark_hovedstaden_copenhagen,denmark,EMEA,2025Q4,17210,1,17884,-3.768731827331695,4Q25
denmark_hovedstaden_copenhagen,denmark,EMEA,2026Q1,12674,1,14037,-9.71005200541426,1Q26
denmark_hovedstaden_copenhagen,denmark,EMEA,2026Q2,35573,1,35885,-0.8694440574055995,2Q26
france_auvergne-rhone-alpes_lyon,france,EMEA,2022Q1,9861,1,6112,61.33835078534031,1Q22
france_auvergne-rhone-alpes_lyon,france,EMEA,2022Q2,13894,1,7260,91.37741046831955,2Q22
france_auvergne-rhone-alpes_lyon,france,EMEA,2022Q3,13912,1,11640,19.51890034364261,3Q22
france_auvergne-rhone-alpes_lyon,france,EMEA,2022Q4,14142,1,12758,10.848095312744954,4Q22
france_auvergne-rhone-alpes_lyon,france,EMEA,2023Q1,12977,1,10656,21.781156156156143,1Q23
france_auvergne-rhone-alpes_lyon,france,EMEA,2023Q2,17276,1,15329,12.701415617457101,2Q23
france_auvergne-rhone-alpes_lyon,france,EMEA,2023Q3,16582,1,15369,7.892510898562044,3Q23
france_auvergne-rhone-alpes_lyon,france,EMEA,2023Q4,18330,1,15700,16.751592356687905,4Q23
