filing_date,accession,form,owner,title,is_director,is_officer,is_10pct,txn_date,code,acq_disp,shares,price,value,ownership,post_shares,footnotes
2022-11-30,0000899243-22-037215,4,Gebbia Joseph,,1,0,1,2022-11-28,S,D,30365.0,97.3778,2956876.897,I,505417.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $97.00 to $97.96. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-11-30,0000899243-22-037215,4,Gebbia Joseph,,1,0,1,2022-11-28,S,D,5316.0,98.1686,521864.2776,I,500101.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $98.00 to $98.33. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-02,0000899243-22-037441,4,BALOGH ARISTOTLE N,Chief Technology Officer,0,1,0,2022-12-01,S,D,2500.0,101.49,253725.0,D,217796.0,The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan.
2022-12-15,0000899243-22-038603,4,Gebbia Joseph,,1,0,1,2022-12-13,S,D,98042.0,93.6072,9177437.1024,I,10402059.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $93.22 to $93.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-15,0000899243-22-038603,4,Gebbia Joseph,,1,0,1,2022-12-13,S,D,53076.0,94.2534,5002593.4584,I,10348983.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $94.00 to $94.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-15,0000899243-22-038603,4,Gebbia Joseph,,1,0,1,2022-12-13,S,D,30464.0,95.475,2908550.4,I,10318519.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $95.00 to $95.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-15,0000899243-22-038603,4,Gebbia Joseph,,1,0,1,2022-12-13,S,D,14800.0,96.4734,1427806.32,I,10303719.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $96.02 to $96.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-15,0000899243-22-038603,4,Gebbia Joseph,,1,0,1,2022-12-13,S,D,5021.0,97.6395,490247.9295,I,10298698.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $97.01 to $97.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-15,0000899243-22-038603,4,Gebbia Joseph,,1,0,1,2022-12-13,S,D,10916.0,98.4288,1074448.7808,I,10287782.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $98.00 to $98.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-15,0000899243-22-038603,4,Gebbia Joseph,,1,0,1,2022-12-13,S,D,26087.0,99.5794,2597727.8078,I,10261695.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $99.03 to $99.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-15,0000899243-22-038603,4,Gebbia Joseph,,1,0,1,2022-12-13,S,D,11594.0,100.2631,1162450.3813999998,I,10250101.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $100.05 to $100.46. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-19,0000899243-22-038991,4,BALOGH ARISTOTLE N,Chief Technology Officer,0,1,0,2022-12-15,S,D,2500.0,91.55,228875.0,D,215296.0,The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan.
2022-12-28,0000899243-22-039453,4,Gebbia Joseph,,1,0,1,2022-12-27,S,D,4835.0,83.6957,404668.7095,D,119887.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $83.51 to $83.84. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-28,0000899243-22-039453,4,Gebbia Joseph,,1,0,1,2022-12-27,S,D,6800.0,84.3728,573735.04,D,113087.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $84.04 to $84.83. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-28,0000899243-22-039453,4,Gebbia Joseph,,1,0,1,2022-12-27,S,D,1700.0,82.9482,141011.94,I,10248401.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $82.88 to $82.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-28,0000899243-22-039453,4,Gebbia Joseph,,1,0,1,2022-12-27,S,D,172071.0,83.5644,14379009.8724,I,10076330.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $83.00 to $83.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2022-12-28,0000899243-22-039453,4,Gebbia Joseph,,1,0,1,2022-12-27,S,D,76229.0,84.2688,6423726.3552,I,10000101.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $84.00 to $84.93. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
