period,value,series,code
2019-02,5.7,viagens_pessoais_sa_de_mensal_receita,22750
2019-03,4.7,viagens_pessoais_sa_de_mensal_receita,22750
2019-04,6.9,viagens_pessoais_sa_de_mensal_receita,22750
2019-05,5.6,viagens_pessoais_sa_de_mensal_receita,22750
2019-06,4.5,viagens_pessoais_sa_de_mensal_receita,22750
2019-07,7.0,viagens_pessoais_sa_de_mensal_receita,22750
2019-08,6.3,viagens_pessoais_sa_de_mensal_receita,22750
2019-09,5.4,viagens_pessoais_sa_de_mensal_receita,22750
2019-10,6.0,viagens_pessoais_sa_de_mensal_receita,22750
2019-11,5.4,viagens_pessoais_sa_de_mensal_receita,22750
2019-12,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2020-01,6.0,viagens_pessoais_sa_de_mensal_receita,22750
2020-02,4.1,viagens_pessoais_sa_de_mensal_receita,22750
2020-03,5.8,viagens_pessoais_sa_de_mensal_receita,22750
2020-04,3.0,viagens_pessoais_sa_de_mensal_receita,22750
2020-05,1.8,viagens_pessoais_sa_de_mensal_receita,22750
2020-06,3.6,viagens_pessoais_sa_de_mensal_receita,22750
2020-07,3.0,viagens_pessoais_sa_de_mensal_receita,22750
2020-08,2.1,viagens_pessoais_sa_de_mensal_receita,22750
2020-09,2.3,viagens_pessoais_sa_de_mensal_receita,22750
2020-10,2.9,viagens_pessoais_sa_de_mensal_receita,22750
2020-11,2.2,viagens_pessoais_sa_de_mensal_receita,22750
2020-12,3.2,viagens_pessoais_sa_de_mensal_receita,22750
2021-01,3.5,viagens_pessoais_sa_de_mensal_receita,22750
2021-02,3.1,viagens_pessoais_sa_de_mensal_receita,22750
2021-03,3.4,viagens_pessoais_sa_de_mensal_receita,22750
2021-04,2.8,viagens_pessoais_sa_de_mensal_receita,22750
2021-05,2.9,viagens_pessoais_sa_de_mensal_receita,22750
2021-06,3.1,viagens_pessoais_sa_de_mensal_receita,22750
2021-07,3.5,viagens_pessoais_sa_de_mensal_receita,22750
2021-08,3.2,viagens_pessoais_sa_de_mensal_receita,22750
2021-09,3.2,viagens_pessoais_sa_de_mensal_receita,22750
2021-10,3.7,viagens_pessoais_sa_de_mensal_receita,22750
2021-11,3.4,viagens_pessoais_sa_de_mensal_receita,22750
2021-12,4.4,viagens_pessoais_sa_de_mensal_receita,22750
2022-01,4.5,viagens_pessoais_sa_de_mensal_receita,22750
2022-02,4.4,viagens_pessoais_sa_de_mensal_receita,22750
2022-03,5.9,viagens_pessoais_sa_de_mensal_receita,22750
2022-04,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2022-05,5.9,viagens_pessoais_sa_de_mensal_receita,22750
2022-06,5.6,viagens_pessoais_sa_de_mensal_receita,22750
2022-07,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2022-08,6.2,viagens_pessoais_sa_de_mensal_receita,22750
2022-09,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2022-10,5.4,viagens_pessoais_sa_de_mensal_receita,22750
2022-11,5.9,viagens_pessoais_sa_de_mensal_receita,22750
2022-12,5.6,viagens_pessoais_sa_de_mensal_receita,22750
2023-01,6.0,viagens_pessoais_sa_de_mensal_receita,22750
2023-02,5.6,viagens_pessoais_sa_de_mensal_receita,22750
2023-03,7.1,viagens_pessoais_sa_de_mensal_receita,22750
2023-04,4.7,viagens_pessoais_sa_de_mensal_receita,22750
2023-05,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2023-06,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2023-07,7.1,viagens_pessoais_sa_de_mensal_receita,22750
2023-08,7.7,viagens_pessoais_sa_de_mensal_receita,22750
2023-09,6.2,viagens_pessoais_sa_de_mensal_receita,22750
2023-10,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2023-11,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2023-12,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2024-01,6.8,viagens_pessoais_sa_de_mensal_receita,22750
2024-02,5.8,viagens_pessoais_sa_de_mensal_receita,22750
2024-03,5.1,viagens_pessoais_sa_de_mensal_receita,22750
2024-04,5.5,viagens_pessoais_sa_de_mensal_receita,22750
2024-05,4.7,viagens_pessoais_sa_de_mensal_receita,22750
2024-06,4.4,viagens_pessoais_sa_de_mensal_receita,22750
2024-07,5.5,viagens_pessoais_sa_de_mensal_receita,22750
2024-08,5.2,viagens_pessoais_sa_de_mensal_receita,22750
2024-09,4.9,viagens_pessoais_sa_de_mensal_receita,22750
2024-10,5.6,viagens_pessoais_sa_de_mensal_receita,22750
2024-11,5.7,viagens_pessoais_sa_de_mensal_receita,22750
2024-12,6.7,viagens_pessoais_sa_de_mensal_receita,22750
2025-01,7.6,viagens_pessoais_sa_de_mensal_receita,22750
2025-02,7.7,viagens_pessoais_sa_de_mensal_receita,22750
2025-03,7.3,viagens_pessoais_sa_de_mensal_receita,22750
2025-04,6.5,viagens_pessoais_sa_de_mensal_receita,22750
2025-05,5.2,viagens_pessoais_sa_de_mensal_receita,22750
2025-06,5.4,viagens_pessoais_sa_de_mensal_receita,22750
2025-07,7.3,viagens_pessoais_sa_de_mensal_receita,22750
2025-08,6.2,viagens_pessoais_sa_de_mensal_receita,22750
2025-09,6.6,viagens_pessoais_sa_de_mensal_receita,22750
2025-10,6.7,viagens_pessoais_sa_de_mensal_receita,22750
2025-11,7.0,viagens_pessoais_sa_de_mensal_receita,22750
2025-12,8.6,viagens_pessoais_sa_de_mensal_receita,22750
2026-01,9.1,viagens_pessoais_sa_de_mensal_receita,22750
2026-02,8.8,viagens_pessoais_sa_de_mensal_receita,22750
2026-03,7.3,viagens_pessoais_sa_de_mensal_receita,22750
2026-04,6.6,viagens_pessoais_sa_de_mensal_receita,22750
2026-05,6.2,viagens_pessoais_sa_de_mensal_receita,22750
2026-06,6.4,viagens_pessoais_sa_de_mensal_receita,22750
2026-07,7.1,viagens_pessoais_sa_de_mensal_receita,22750
2015-01,0.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-02,0.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-03,2.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-04,-0.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-05,0.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-06,1.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-07,1.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-08,1.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-09,1.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-10,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-11,1.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-12,2.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-01,2.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-02,2.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-03,2.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-04,2.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-05,1.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-06,-0.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-07,1.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-08,1.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-09,0.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-10,3.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-11,1.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2016-12,2.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-01,2.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-02,2.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-03,2.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-04,2.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-05,2.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-06,1.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-07,0.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-08,1.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-09,1.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-10,2.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-11,2.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2017-12,1.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-01,3.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-02,2.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-03,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-04,2.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-05,0.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-06,1.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-07,-1.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-08,2.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-09,-0.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-10,1.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-11,-1.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2018-12,0.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-01,3.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-02,1.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-03,0.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-04,2.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-05,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-06,0.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-07,2.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-08,2.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-09,1.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-10,1.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-11,1.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2019-12,-0.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-01,-2.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-02,-1.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-03,2.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-04,2.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-05,0.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-06,2.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-07,1.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-08,0.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-09,0.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-10,0.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-11,-4.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2020-12,0.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-01,2.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-02,-0.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-03,2.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-04,-1.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-05,1.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-06,1.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-07,1.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-08,1.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-09,-2.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-10,1.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-11,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2021-12,1.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-01,1.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-02,0.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-03,1.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-04,0.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-05,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-06,0.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-07,1.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-08,1.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-09,2.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-10,0.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-11,0.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2022-12,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-01,1.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-02,1.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-03,2.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-04,0.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-05,0.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-06,-2.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-07,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-08,2.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-09,1.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-10,1.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-11,1.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2023-12,2.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-01,3.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-02,2.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-03,2.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-04,2.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-05,1.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-06,0.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-07,1.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-08,1.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-09,0.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-10,1.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-11,2.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2024-12,2.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-01,3.6,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-02,4.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-03,3.8,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-04,2.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-05,1.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-06,1.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-07,1.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-08,2.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-09,2.2,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-10,2.3,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-11,3.0,viagens_pessoais_sa_de_mensal_l_quido,22749
2025-12,4.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2026-01,4.1,viagens_pessoais_sa_de_mensal_l_quido,22749
2026-02,4.7,viagens_pessoais_sa_de_mensal_l_quido,22749
2026-03,2.9,viagens_pessoais_sa_de_mensal_l_quido,22749
2026-04,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2026-05,1.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2026-06,1.4,viagens_pessoais_sa_de_mensal_l_quido,22749
2026-07,1.5,viagens_pessoais_sa_de_mensal_l_quido,22749
2015-01,1533.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-02,1014.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-03,1021.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-04,1122.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-05,958.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-06,1121.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-07,1142.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-08,853.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-09,850.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-10,679.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-11,657.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-12,844.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-01,548.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-02,547.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-03,841.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-04,702.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-05,722.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-06,890.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-07,888.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-08,840.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-09,843.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-10,930.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-11,784.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2016-12,901.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-01,1033.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-02,891.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-03,998.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-04,863.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-05,971.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-06,976.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-07,1224.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-08,1132.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-09,1119.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-10,1069.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-11,1037.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2017-12,1052.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-01,1305.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-02,912.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-03,987.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-04,997.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-05,1045.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-06,958.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-07,1125.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-08,889.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-09,771.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-10,1048.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-11,904.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2018-12,911.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-01,1107.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-02,850.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-03,865.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-04,976.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-05,957.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-06,993.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-07,1244.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-08,852.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-09,867.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-10,981.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-11,815.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2019-12,973.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-01,938.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-02,567.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-03,389.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-04,127.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-05,119.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-06,146.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-07,164.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-08,165.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-09,184.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-10,176.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-11,202.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2020-12,228.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-01,192.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-02,146.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-03,195.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-04,186.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-05,208.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-06,281.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-07,282.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-08,279.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-09,296.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-10,338.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-11,393.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2021-12,503.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-01,453.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-02,539.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-03,750.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-04,755.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-05,760.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-06,820.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-07,739.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-08,761.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-09,658.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-10,776.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-11,794.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2022-12,766.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-01,949.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-02,678.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-03,850.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-04,974.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-05,970.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-06,1140.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-07,1134.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-08,1026.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-09,1027.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-10,1085.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-11,986.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2023-12,935.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-01,1117.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-02,917.6,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-03,912.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-04,1039.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-05,1104.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-06,1079.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-07,1238.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-08,1181.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-09,1218.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-10,1190.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-11,1082.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2024-12,1142.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-01,1202.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-02,1062.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-03,1037.2,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-04,1132.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-05,1186.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-06,1234.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-07,1577.4,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-08,1192.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-09,1282.8,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-10,1293.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-11,1184.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2025-12,1250.7,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2026-01,1471.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2026-02,1227.5,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2026-03,1325.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2026-04,1527.1,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2026-05,1372.9,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2026-06,1476.3,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2026-07,1636.0,viagens_pessoais_outros_inclusive_turismo_mensal_despesa,22757
2015-01,398.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-02,364.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-03,382.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-04,310.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-05,288.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-06,310.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-07,325.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-08,303.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-09,339.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
