ym,flight,party_size,visitors,source,acc_plan_to_stay_in_hotel,acc_hotel_only,acc_plan_to_stay_in_condo,acc_condo_only,acc_plan_to_stay_in_timeshare,acc_timeshare_only,acc_cruise_ship,acc_friends_relatives,acc_bed_breakfast,acc_other,acc_rental_house,acc_hostel,acc_camp_site_beach,acc_private_room_in_private_home,acc_shared_room_space_in_private_home,provenance
2015-05,total,2.057733049204629,701046.6504143632,annual-2015-highlights.xls,443923.23379011615,391309.3749286181,111776.06389114894,88119.5491084475,68647.57307332208,55072.320108604734,13741.749845349761,62467.97313050215,7746.591640998571,9391.142730553298,46831.39019720576,5147.703683610857,4031.145703177615,,,annual_highlights_final
2015-06,total,2.282526579949571,776972.3457000267,annual-2015-highlights.xls,479232.84404278116,414842.4339462448,135808.3571649754,104361.8308244723,77895.04036663155,59833.875828313576,12004.618104008188,70616.68904640357,7073.711219833242,12444.975675364723,61872.32405069314,5417.024122162005,4056.57505662528,,,annual_highlights_final
2015-07,total,2.364688067347233,815599.5999466779,annual-2015-highlights.xls,497866.8723622601,430438.1402865561,147762.16003788827,112419.76723378955,85275.84196479169,65503.94842491788,11900.2495180206,73512.1183956853,7132.799155189559,11691.59376017348,66692.75610091386,5123.147426433448,4948.505532814371,,,annual_highlights_final
2015-08,total,2.324604519550111,757539.0312681521,annual-2015-highlights.xls,479584.904904539,419569.79086760955,127597.66335805689,96808.23532816213,77208.25871941898,60986.334793506074,10457.024017785567,60767.91064791318,7877.34722633884,10555.031925416542,55820.99606509507,5257.899294155733,3986.566900593385,,,annual_highlights_final
2015-09,total,2.01718156713178,623898.781235992,annual-2015-highlights.xls,406880.54514351726,362239.7346524106,99859.83824627832,78425.84032933234,60709.7150769659,48281.54261110461,11761.43419391143,46573.09705404939,6289.421801257434,8651.636650443173,38438.325896309274,3992.121560058996,2649.773424330764,,,annual_highlights_final
2015-10,total,2.037199571925854,670039.181712327,annual-2015-highlights.xls,427755.8149883087,377593.3601032838,111647.54322317883,88345.83344034043,67398.57100779956,53307.18359488009,11058.576268515826,52208.21427241345,7219.941000505282,9123.547347798372,46085.92347434407,4054.8172738147696,3192.2951270244566,,,annual_highlights_final
2015-11,total,2.060004257499448,659530.57609252,annual-2015-highlights.xls,410577.07374481414,364220.6507359486,113874.30195633725,92542.01655420224,64404.36642952908,50683.243215050046,9178.96321587356,57046.19683776364,6387.203135846236,9476.884232468978,45181.076892320365,4495.398378133805,3441.438054089283,,,annual_highlights_final
2015-12,total,2.1459478803349032,792742.1966223908,annual-2015-highlights.xls,467062.4378128758,405912.6655947023,145438.04408645746,116254.55073510765,62683.061820065894,47838.65399722036,10735.24837104391,92654.82560393396,8820.006184064343,13413.49780189378,66924.02494991092,6152.437324167467,5106.068720251782,,,annual_highlights_final
2016-01,total,2.0529980260545706,711867.8001073872,annual-2016-highlights.xls,437412.53381907777,380021.5275566078,130858.00477977104,100236.54762912722,62504.70830175002,48407.049097836985,10042.516151440548,64021.063715167285,9640.114234798615,13048.143706184503,56100.55229085388,6167.116171855518,4517.39009970274,1264.0143461076007,322.75591584753516,annual_highlights_final
2016-02,total,2.083778790538174,685557.4553538172,annual-2016-highlights.xls,422457.9114298699,370988.8913820757,120367.48343812204,94205.46937187937,52388.11575448241,40304.35115136447,5210.855528520878,67841.64348235712,9488.175156069916,12502.006313883463,58806.60104857579,5607.645037703005,5368.064056725686,2023.5031043932197,479.0517001082622,annual_highlights_final
2016-03,total,2.2586083275648394,775980.6660941477,annual-2016-highlights.xls,466343.5799226703,413306.0892242696,147469.81152476594,120462.60037731564,67848.36105051394,52733.51165482863,3599.72279902555,72162.27742262834,8451.328408575431,14729.299004222685,62676.76913178816,5102.710355253689,4516.871006266747,2874.9069971039057,476.3130548455332,annual_highlights_final
2016-04,total,2.1158866793476214,677377.9411718283,annual-2016-highlights.xls,426517.58328718477,372149.1562496857,116734.61363009879,92639.50338338428,63103.30840920882,49876.78270526424,14139.53835792471,54477.61547972917,7559.2870292785565,12029.213686923975,47752.19607814506,4349.41735995726,4182.546495171079,1953.5945132267884,645.8327257547818,annual_highlights_final
2016-05,total,2.0948949853883225,707393.9784167538,annual-2016-highlights.xls,444837.1238848916,391351.8468284703,112557.96248588414,87917.98050004084,65499.80832664436,52117.71827202073,12471.49510076235,66460.79519581926,8131.4799106235505,11238.669413587988,50260.714707817424,4599.942370321366,4108.328763624062,2607.464455231655,177.32886492576444,annual_highlights_final
2016-06,total,2.3883455565191403,798094.8806218298,annual-2016-highlights.xls,494119.22109944624,426404.633066355,137663.57907135735,105704.91398207277,77708.2191835817,59557.977612712566,11581.366337620528,69979.6880953349,6564.380250583601,10892.191556979136,66704.7710190027,5256.836017183998,4539.853203589501,5156.688916965145,1291.8312815275656,annual_highlights_final
2016-07,total,2.497979284566169,832485.6023595806,annual-2016-highlights.xls,511231.1936150855,436997.85545263626,149111.71768149082,111379.97866184359,82005.3093196206,63034.00419580581,11084.639248416259,74041.58846665556,7271.654528195928,10840.544990858094,72818.07007333399,5880.867104152273,4447.766688786771,6143.624762950418,1994.8683263057017,annual_highlights_final
2016-08,total,2.413289097586395,775621.0080236193,annual-2016-highlights.xls,491687.2100151372,428574.795888262,129643.83821540033,98479.74812206204,73760.99717487497,58531.62945110579,10853.011878101843,64155.19459637496,7221.977485402746,9181.324061959485,58789.55496783756,4889.154846639806,4144.083872676768,7763.607754319188,2368.0239295494207,annual_highlights_final
2016-09,total,2.0239780042707247,657703.3864221913,annual-2016-highlights.xls,435084.37311458116,379795.6417048958,101565.09172501354,76003.03166468738,62683.71759436154,49747.29225743769,11477.055306951495,48049.415912711804,7328.258656099504,8145.685971883425,41131.99148432996,5457.088420689221,3537.993065377919,7784.241169008591,2381.3338468009806,annual_highlights_final
2016-10,total,2.0486989704665817,693242.1350052517,annual-2016-highlights.xls,449650.0232238296,394926.45860207314,113468.55162492333,87845.51427215459,63964.8881557838,50480.22970444981,9951.528181676495,54325.45912282298,6643.178211899455,7705.8664179331945,46348.96293772352,4355.612707632045,3264.6511717451494,7837.336328006737,2377.3203593496414,annual_highlights_final
2016-11,total,2.1017300745631915,687203.9575340786,annual-2016-highlights.xls,433436.7886189743,384046.92428399913,115178.03967873882,92656.29893877165,63511.89193113285,49994.87812357965,8574.966272183558,56681.30504465388,6518.331480388021,8131.909268143209,47915.066478032815,4275.406080714955,3801.0215481887376,7753.794522804964,2305.399622223949,annual_highlights_final
2016-12,total,2.2458068935991546,819273.6076393843,annual-2016-highlights.xls,490169.72109896725,424781.31149643305,145543.43087502825,114044.68170826444,63523.5997742971,47030.39662660583,11880.97785799308,92688.76807480658,8531.962583956023,10327.351719364839,70178.26747277197,6323.703095441743,4210.258094055185,10302.106204479565,2508.4290984921704,annual_highlights_final
2017-01,total,2.0719764396478766,741282.5421256142,annual-2017-highlights.xls,446579.66165625514,381929.71181295876,138074.04990025834,106479.28075904463,59671.84317273065,45225.362836715336,9488.80099035858,71915.58961421247,11142.553394225562,10591.90426638392,66257.76461085692,6865.811685415536,5173.288444338984,10242.195529086928,3385.484517121285,annual_highlights_final
2017-02,total,2.090235114432274,694710.3218233333,annual-2017-highlights.xls,425822.754945357,366804.09746810043,123243.08977025919,93783.96246144231,53337.55047350491,39547.46119604889,9695.747953541992,66018.23696976261,9240.194210232348,8164.4475484291515,62770.0659457881,5574.387436788372,5166.8212544220205,10853.29829661555,3244.5496830090583,annual_highlights_final
2017-03,total,2.199073630913688,797394.0409856692,annual-2017-highlights.xls,490954.65789412067,429726.8252944146,143464.56326371644,113608.39039099257,65090.16808123816,49174.227931324145,10663.313616919257,73211.13984352142,8620.153255054742,9629.574129554812,63352.24657957361,4928.5501166779595,4855.277136754557,10396.156581890724,3043.154666651007,annual_highlights_final
2017-04,total,2.218025048648407,742474.3410604625,annual-2017-highlights.xls,460928.5494155705,403422.69242518325,126256.10919298138,101202.64040900537,66879.93975896793,52922.98723255812,11940.481281026356,58133.35897893005,7797.417070331729,10807.731126171006,58537.00770419626,4665.569975364905,4465.455821330586,10482.321070436394,2630.2556242293317,annual_highlights_final
2017-05,total,2.10986789555097,740172.8096047277,annual-2017-highlights.xls,457576.4028457249,398035.0716429103,117713.01808028022,91403.80410499615,69633.37425621384,54863.0455610746,14012.364779693835,69568.42192156857,7772.732802714079,9172.950434659848,57882.91321970908,6939.077452632906,5437.903279701284,9856.142501917659,2919.430954630659,annual_highlights_final
2017-06,total,2.3832931048700123,835364.7150726139,annual-2017-highlights.xls,517899.44192770513,445351.3315507663,139060.7764783777,107026.2495989246,83310.00627386641,62381.61966136913,12847.905423175549,69461.92446463891,8064.472034422659,10569.770361744168,74750.75197022317,5415.930529111655,4354.492519679819,9992.45665613154,2991.7306502676233,annual_highlights_final
2017-07,total,2.476413868986968,892176.1572217322,annual-2017-highlights.xls,546203.7174737199,465319.13683404354,154850.9225805192,115482.8270853473,88255.65033357065,66774.72050850451,11669.845288471866,81134.923757561,7936.875755590605,10539.5561955975,79163.09425483474,7548.401402497326,4623.198629440582,11563.022439059872,2761.5218827171616,annual_highlights_final
2017-08,total,2.4259920202887044,816541.4543052452,annual-2017-highlights.xls,514694.58399126714,447335.62127803446,133370.90317823083,99731.23810889432,77263.18541668978,60297.390726883015,10884.20281805617,65835.05641884201,9323.540531512877,9894.32195858012,66709.22365517488,5728.410572662574,3660.6794457936717,11531.990778415588,2842.527715925276,annual_highlights_final
2017-09,total,2.0601103375642555,690762.9667050481,annual-2017-highlights.xls,450225.62639307487,396662.0545920701,102119.65775302202,79108.070647457,70482.78622813514,56036.6860477726,12398.225208587535,50854.05971395012,7902.372481101342,8613.343416900005,44580.314072133835,4530.869262299645,3050.009836996693,9034.081221871567,2438.647136422682,annual_highlights_final
2017-10,total,2.0713458818349606,718961.3962541628,annual-2017-highlights.xls,457891.77878877963,399640.50129778153,114068.54247098281,87954.86549935189,67009.95078822922,52103.91880048703,11505.281217941758,56838.888678927135,9598.246980073645,8777.067096439558,54687.596602772326,5689.002055430076,3645.637549926424,10293.208409903396,2645.823530742802,annual_highlights_final
2017-11,total,2.140733352204972,739671.8603905712,annual-2017-highlights.xls,461313.4903508553,406948.129606598,123475.92320629314,98260.13063757433,69671.57877067848,55179.35102698847,9674.671670000182,59106.87992891042,7354.658082819333,8550.113665418845,57084.22336140694,5316.275268802751,3631.6888859731184,9031.07133096819,3436.1793096548763,annual_highlights_final
2017-12,total,2.297459929006209,868099.9839009907,annual-2017-highlights.xls,513538.88620384404,442719.17356609664,151059.42411772287,117770.79302862637,70454.58457966348,53812.526466840776,11274.701454698738,93365.7091045255,9634.850438788117,11430.469638443496,82595.09572708297,6820.636667610637,4978.96791580603,13868.731214784231,3516.4686621418264,annual_highlights_final
2018-01,total,2.1101026063666004,782699.0833656249,annual-2018-highlights.xls,469082.7741945112,400994.40034485416,142419.30737873024,106506.01473965058,61474.42379565879,46577.22192001512,9298.030411520935,73047.24289952392,11179.653802130922,12107.775111484354,75165.32393730596,7173.287528962205,6142.895526749706,14842.849780419243,4015.1586978291552,annual_highlights_final
2018-02,total,2.133623894966997,761978.6290183297,annual-2018-highlights.xls,463019.68509905145,395130.62214280694,131451.6262479025,97818.21692290853,58098.591338149796,43452.78780163983,10005.354127942002,71153.03576047295,10853.888391394441,9948.671334519642,77289.81622684422,8068.01367359048,7255.582462977855,13005.365585123434,3860.894143843507,annual_highlights_final
2018-03,total,2.2533012732544564,883424.1781248538,annual-2018-highlights.xls,529889.5113853612,458383.67152812355,157841.56364197604,125770.22884361152,73164.20019999353,54743.72007837426,11581.184597987434,76585.31887934852,11967.954386006892,11022.507761793358,87088.42017430875,6524.0055809838,5554.017313008859,12556.934224557832,3334.8127328410333,annual_highlights_final
2018-04,total,2.14659092646286,778961.0728171351,annual-2018-highlights.xls,474067.6945856881,410859.5195923752,132131.3687462881,104307.10070366166,65834.60100598868,51582.43967888435,13113.51292796818,62582.900232455446,9218.565557670532,9863.776729443416,75710.2302980079,7144.187086306423,5236.501517153355,11503.60081642363,3520.863105182449,annual_highlights_final
2018-05,total,2.1268559318370572,788890.7544737274,annual-2018-highlights.xls,474030.4049737387,410515.223450398,128676.51707208935,98995.80323885198,67706.26239546857,54163.94836400832,11845.756549744334,72806.29544071168,9811.491202519444,11270.650512896269,75318.34904785106,6468.528306405831,4934.8390212566765,15172.617653674502,3605.6911011749903,annual_highlights_final
2018-06,total,2.41085408629855,889863.8548150037,annual-2018-highlights.xls,528075.1754488489,447323.6975683344,158109.01770296143,117186.89434003546,86082.58841107332,66417.62739152256,12559.663657339506,75454.96677923227,12093.778156723196,12239.873586811334,95441.14197328035,6561.060638388752,3527.393147274492,12685.058433484606,3443.7156266038482,annual_highlights_final
2018-07,total,2.5094784792897613,934264.8755148788,annual-2018-highlights.xls,551586.9809912649,471864.9244251502,168401.14463473624,128920.07328841668,83952.00290900274,62901.372966236675,11223.70036697873,84251.81432090493,9090.583783326067,12622.570550963452,98426.84628034492,7154.695635968539,4339.311810647406,12735.012453810365,5219.755232355207,annual_highlights_final
2018-08,total,2.4091417770088293,843584.6266561006,annual-2018-highlights.xls,524986.9931479564,451916.5982929318,135047.1216174274,102999.3814115182,71187.17957810538,54343.640270039585,12619.90773988403,70716.84457758527,9076.685629153959,12484.351975491658,81271.55741333743,6947.053056387771,5093.133472169951,11761.137451719655,5350.6927101522,annual_highlights_final
2018-09,total,2.0587108950097086,706422.6654804075,annual-2018-highlights.xls,438129.45728316624,381831.27518238226,113006.47041934657,85047.61833377405,66807.53496442297,53099.6935050759,10228.094926381484,56916.01983680568,8044.229236083415,10763.184750926794,58079.156552979766,6964.868385195223,3207.784080454375,11881.068052507848,3698.7922873907664,annual_highlights_final
2018-10,total,2.044906461678108,741274.2229535693,annual-2018-highlights.xls,452871.2207377246,393696.4358759904,124585.16903982977,96099.62209562588,66272.01406619421,52437.47393597776,10259.135224351568,62344.17629004838,7933.862469880604,10341.017910499608,65810.19815386331,5538.857651406184,3622.455179793292,11205.152807441538,4643.583293237964,annual_highlights_final
2018-11,total,2.1233525851536244,766631.2291628594,annual-2018-highlights.xls,457426.58674353705,401641.47577918536,127152.63573551817,102542.59806908257,70500.41236422739,55818.804166057744,10935.772288790866,69471.00651633165,7944.300581848793,10202.776582238908,69781.91842529507,6450.8728189572375,3820.092026561899,10374.205873912146,3117.3231863308415,annual_highlights_final
2018-12,total,2.2621134801936584,883452.8636031561,annual-2018-highlights.xls,501019.6395413708,430460.11358095426,152785.5616303912,121278.43281121204,71252.3560642572,55393.584420297455,11023.893872326918,102297.48143460824,9943.067575295836,12900.34153381314,93675.38968125697,6505.263827583145,6019.5747733293265,13972.880008703383,4280.88974227469,annual_highlights_final
2019-01,total,2.1126732571978857,805567.0140353412,annual-2019-highlights.xls,465967.20678980515,400767.42187135,145668.44895838035,112819.17682361811,62485.985028009934,48437.51745399442,10504.722998190624,75622.53220901568,11100.328458201593,12555.563909778186,87505.07716499468,8067.763702297903,6228.524478336117,14824.210875492396,5146.065437868506,annual_highlights_final
2019-02,total,2.12302810307129,764512.5822317015,annual-2019-highlights.xls,454107.1484269672,391394.7550489539,127089.90410177631,98610.45723786278,56836.050876218505,43630.07142084988,10254.017731493888,71095.69037529231,10970.297665493026,10916.642864215584,84056.62939646386,8965.838146737307,6452.4383881144495,15372.011771496624,4287.266900685621,annual_highlights_final
2019-03,total,2.2477004893944152,917025.753538293,annual-2019-highlights.xls,539497.9787136157,474988.75146190467,156426.53923711428,126068.15819865308,72642.20304812753,57767.80996281506,12151.871416103802,81484.51756830302,9921.650258340389,13305.247167061605,94229.76966137247,7201.331766928851,6223.116576053107,14996.748303058643,4132.9355076485745,annual_highlights_final
2019-04,total,2.2431617300769546,824609.9842086363,annual-2019-highlights.xls,498438.1835648276,436192.32660841837,134224.27401790334,107856.47881332524,66931.8015405389,53175.30100714638,14927.248380894402,70725.00851271115,8414.177049045838,13187.126230441612,79492.35289074073,6899.092498545281,4713.488411087517,12382.406871398882,3616.6188575280025,annual_highlights_final
2019-05,total,2.1106214793039926,836057.5060219272,annual-2019-highlights.xls,496454.92550321575,427440.43318766454,131192.68734362838,102675.54298104552,72738.18654273055,57859.779184588355,14724.783638588884,78793.71956809101,9908.580632956884,14506.433635191983,85479.23726105038,9296.764521104385,5180.4449360603685,13927.682563312745,3706.4530807850083,annual_highlights_final
2019-06,total,2.4488202941501576,946373.4008640491,annual-2019-highlights.xls,554957.5689263726,479838.0103948697,161996.8526686853,127521.42982421478,85396.25941245019,66445.71606528143,12465.708916868001,81799.23898681292,9370.083772137668,13635.468224763239,106355.02490357764,5796.829006486033,4474.8378566348665,13957.86063842981,4342.842486161339,annual_highlights_final
2019-07,total,2.5400854232044563,995210.3618897174,annual-2019-highlights.xls,586488.3607666425,505180.6108010012,171707.27448595894,131693.00226710536,82325.11655579011,62141.139090600846,11095.390405711476,91583.36602735438,10738.980938028417,14868.273050540476,113856.1683906157,6367.204574811924,5746.730857899835,15259.126142427183,5546.137122250234,annual_highlights_final
2019-08,total,2.433257234745042,926416.8878581753,annual-2019-highlights.xls,565998.8876238664,492392.7387301676,149385.7700652178,114588.79416555769,80195.5398868904,62437.60351848128,12838.1975899834,77347.30741974697,9856.702895546314,13893.431595790287,93314.61940345421,6586.708128041792,5073.936167819598,12398.695931559127,4541.33771753142,annual_highlights_final
2019-09,total,2.0696511007901432,718041.5019818651,annual-2019-highlights.xls,447113.7012316813,393302.4698163083,114498.11134992207,88936.89450115182,64947.28989994577,52357.50923004124,10569.380029904518,55588.08870355189,9800.407761529648,11022.923374734019,58956.60943931116,6276.83143918302,4083.028245504767,10230.668179080983,3519.2488570632613,annual_highlights_final
2019-10,total,2.077127868003243,775675.1765763977,annual-2019-highlights.xls,475916.16061287007,418598.0290749101,122749.12451560152,98342.76015655452,66474.28512092122,53372.03565025021,12374.565084388383,66923.01801890615,9143.262064904535,11723.2381001755,68140.0392301557,5805.686251212294,4182.193513206898,9822.61301501282,3225.335485397955,annual_highlights_final
2019-11,total,2.1208919057070896,792546.6035212232,annual-2019-highlights.xls,479154.8270883532,421772.34502144903,127887.06864869027,102532.62256509635,74989.95214718452,59529.29840433853,11110.408559467643,70510.4191327995,8033.4407627964365,10880.220816335543,66825.86048027387,6860.909605797705,4728.588952229552,10359.168790554182,2695.8697107467956,annual_highlights_final
2019-12,total,2.277953478782097,941128.2512434513,annual-2019-highlights.xls,549782.3447964143,473160.35901432054,156938.58312186314,124206.40561665187,67418.85084421052,51708.531579507864,10271.875274216787,115181.6277294935,11593.39475030173,14570.594368159647,98608.73778284452,7365.011810368337,6756.008517649282,16565.34259514266,4333.166092070634,annual_highlights_final
2020-01,total,2.1018074931161648,846136.6192948758,annual-2020-highlights.xls,499459.3848878052,426914.60866487597,149048.9048931583,114690.8208466567,65299.79464844468,48762.83591020752,10927.695540138606,84188.02124740851,12034.985514216069,14417.991225717939,86707.53604342649,7768.053980553971,7078.848326560515,12560.952664737493,4669.948418682653,annual_highlights_final
2020-02,total,2.1194473754971717,808824.2620543762,annual-2020-highlights.xls,479521.3151329942,415846.77124894,136924.18051844137,105566.64984605048,61278.55798498859,47464.67587009002,10021.537980423838,82554.78180157681,10568.706811692675,11841.316156402243,83120.62377280036,6938.336041997434,6845.920581060838,10616.047414853905,3593.350820128211,annual_highlights_final
2020-03,total,2.0893465316726445,428997.27381021116,annual-2020-highlights.xls,232486.8600737596,201165.62817151062,79264.25403175016,63227.09088464022,32492.565036043896,25112.750451897322,3351.069895442921,54273.24908240678,5640.997860133579,8027.1404018399235,46242.046349133605,3229.046361957626,3628.1510629681693,6160.780508103427,2093.9663161258304,annual_highlights_final
2020-04,total,1.1703616483499113,4984.573778723548,annual-2020-highlights.xls,1847.9221078934054,1713.7112917211764,417.14005488004005,341.5504367483931,17.14663513249242,13.02824074074074,10.878692767319112,1944.8814313450152,33.483798976469444,414.54406921221636,313.35296927634874,24.67177008779784,19.647010192966075,219.72934945367615,67.70264770749736,annual_highlights_final
2020-05,total,1.3164578673155443,10012.897695015272,annual-2020-highlights.xls,1956.0250241679505,1782.5779743375604,716.4683596260442,603.2823719912984,67.01944401220803,44.93899956614758,5.829586455731335,5830.59516620423,59.32426681469144,724.8228741724338,615.7911121065146,60.544898699571476,34.60646554040159,468.1081564525853,133.19473302873067,annual_highlights_final
2020-06,total,1.4121981187360342,17733.23359598237,annual-2020-highlights.xls,3270.3572155124943,2900.4694138730633,1170.0266019996204,971.456784777545,70.38256804656241,46.953247089771914,33.73966544895212,10598.199161482995,48.090312611971605,974.6758467235401,1103.9174718730196,54.379926312759615,35.712705570012055,674.7080289894826,156.36626033911332,annual_highlights_final
2020-07,total,1.4411826198445399,22573.691018108944,annual-2020-highlights.xls,4827.782255071522,4377.4920776257895,1523.3274701657433,1258.132135584186,74.16390039077858,59.80985496799633,32.98307455256608,12046.1523161159,72.61128856919619,1309.6865456990975,1597.3292080053277,45.944015233699524,35.81163691410619,1006.2876964788467,237.22463654569395,annual_highlights_final
2020-08,total,1.3432929795391118,23356.18844339482,annual-2020-highlights.xls,6430.61896861676,5715.863982895423,1831.131708185661,1502.3530067674624,118.63990756061953,94.09444930971245,77.56854348727087,10207.871242748291,83.94598416537762,1889.6170971735703,2024.3663950916878,107.97876527036834,111.49293022771772,997.5065562866733,404.6717427094533,annual_highlights_final
2020-09,total,1.306834173980777,18409.446225399413,annual-2020-highlights.xls,4450.358961227006,3912.530638918087,1605.0824634417447,1331.655666206798,99.94777822498828,89.41368403718975,50.32956111948192,8009.217330298116,141.83382164941037,1344.3642499072732,1815.0681375825866,82.46822284266317,110.387057096906,804.2520633931136,308.9766351163696,annual_highlights_final
2020-10,total,1.6882905868246068,76690.73260387861,annual-2020-highlights.xls,23155.105452830398,19685.980209755566,15368.834463494462,13192.884043619435,10002.413172171084,8576.492082174966,35.886656869927904,18610.666607861003,575.5042718602449,2448.6161720379714,9383.044297378801,243.40705539308874,368.4457605275141,1505.44202172526,333.5880738320485,annual_highlights_final
2020-11,total,1.952197388540834,183778.88221075357,annual-2020-highlights.xls,67911.6851190716,57064.70432281959,39241.63430175947,33251.665240197246,25779.546790554938,21835.577476841347,43.25185049794411,33465.07833940838,1762.8153237739132,4380.867742739094,24113.644968004104,684.353445833123,718.614363805202,2603.2143953707805,522.369356147954,annual_highlights_final
2020-12,total,2.014903923638602,236575.0607451086,annual-2020-highlights.xls,89062.3998769545,74706.97604363383,49371.90588645948,41874.90777232286,22446.680324761568,18592.923892473682,47.024919720915676,52642.32225967639,2565.7193340150875,4610.122490228045,32304.94805033122,1158.3465911926055,1064.0606956982433,3563.4452320392743,829.8302487609199,annual_highlights_final
2021-01,total,1.8326001740801772,171976.0649088961,2021-01.xls,65135.75178327721,55241.250809228266,38123.905468673714,32416.836154733588,21263.3980612059,18090.487335165253,72.00430822024856,28458.87124687492,1870.5802004557759,4266.060962623928,24217.077827762114,946.644137149051,863.9017381445655,2585.6130117586736,798.3782280784155,monthly_prelim
2021-02,total,1.9677699495166467,235282.99082166312,2021-02.xls,102425.39426995456,87086.81628610779,51888.92855752945,43875.91549604392,26151.90007409472,22024.18734340926,120.93087661441875,35441.93799264344,2537.9984899165675,3587.1278058226067,31185.814138358615,1080.2968343287873,1420.8625037492104,2934.9098999308267,870.8560166590222,monthly_prelim
2021-03,total,2.259678364295069,439784.77636183257,2021-03.xls,217477.42682733166,186208.1900121561,94339.1915034252,78388.95894834634,43588.61181722393,35803.83152655056,88.8326583870795,57397.647329775835,4227.186352629064,5385.328792465408,53837.658593347005,1716.2322149210797,1960.7482103256914,4165.6849745486015,1052.8997651257803,monthly_prelim
2021-04,total,2.1428483969519463,484071.45381001174,2021-04.xls,243021.95896972873,212454.60286867237,100706.03539168948,85033.25702815405,50724.76297663952,42533.606373988,197.00126788315828,55803.430859686894,4627.047465350885,6587.7971759336015,57375.63781346954,1942.296779680189,2214.641621903307,4604.417166379936,1132.7226928766488,monthly_prelim
2021-05,total,2.091901204659626,629680.6538565978,2021-05.xls,326756.4241402874,285676.92709780333,119332.58520556787,99527.59566127103,64345.113037673735,54072.378404411356,148.8736982456173,74095.51439607804,6732.441234888453,8272.717363060117,76550.8970765359,3032.656013330124,3189.94208977995,5606.035840661452,1608.99904905637,monthly_prelim
2021-06,total,2.410505949764896,791053.1483896872,2021-06.xls,425788.7944118512,368636.16661105654,150483.47531154574,121710.51982146657,78858.62223269808,63479.71975543682,98.05604987911484,94048.4780987546,6539.150324010506,10064.026825599129,92035.17017194015,3600.693093066569,3685.052404279735,6100.988254375701,1713.8795628626272,monthly_prelim
2021-07,total,2.484930423233794,879551.4015744635,2021-07.xls,487183.2722614132,425727.213143951,162908.50240244888,131500.1226407868,85871.72077531194,69364.43453190775,178.64099597864612,98313.70810016467,7078.204080081606,12572.616824161376,98032.5682735899,4032.1521246483017,3899.8191336926798,6585.9903799768135,1999.2263684056725,monthly_prelim
2021-08,total,2.2506303342934353,722393.3367126171,2021-08.xls,401696.35247331165,352897.2975369685,130822.33487665158,106785.00904514077,69051.29670516023,56908.60148830283,162.2132394012079,72190.51605382061,6978.042277030276,10742.813041599933,85923.8632717469,3909.8705564689576,3248.77316738367,6081.679670420846,1794.9737377619174,monthly_prelim
2021-09,total,1.970921677776969,505861.21967222105,2021-09.xls,263046.5817197393,230233.73152656778,99527.74896270114,82889.98859474831,53781.09746280994,44468.51123690727,105.18791930935467,50020.12423534743,5663.116985469223,8566.117298460536,62212.51768712007,2614.1845286233192,2543.087241592721,4600.6687362105795,1526.3418041685068,monthly_prelim
2021-10,total,1.9873015413723178,550781.3671432036,2021-10.xls,280687.99224911624,243519.5432047599,111335.4176257939,91711.67963141359,64269.77615025274,53404.648001279464,165.1434085165866,59617.96476099597,6251.01398486131,8515.513790048326,65101.52096081869,2473.8535633013475,2798.016452782926,4691.20715972778,1242.2227453257478,monthly_prelim
2021-11,total,2.0974363745169695,613391.0187400307,2021-11.xls,319232.94531328685,277443.88095361367,119576.31306285596,98112.3435525023,64782.20521323972,52890.093047074,198.89359955806805,71737.97372384058,6830.488537073598,8692.598238818135,70377.9802289753,3406.25703774216,3157.216886977898,5585.967736637016,1623.2615210305241,monthly_prelim
2021-12,total,2.248237082040123,753670.4466684794,2021-12.xls,385304.18289176025,332910.23983720166,139963.89853889676,113923.57311131207,64249.9089694231,52145.48262126244,264.1548605470071,115220.9358448708,8296.41985027387,10663.730649349649,88184.24433496717,4924.529017313781,4390.416567080707,8200.730478802021,2197.8689943516392,monthly_prelim
2022-01,total,1.9719143996171495,567101.1440252537,annual-2022-highlights.xlsx,284417.4547167751,244024.35914339346,115670.76949527617,93844.73590104798,55655.363152230646,44403.405106651204,350.7848944857202,67673.00693718057,6926.430567859714,9481.403363752515,71266.27782047611,4252.17259317095,4712.009260889159,6785.3360143184755,2286.7250625724205,annual_highlights_final
2022-02,total,2.054008654744182,613085.2365141731,annual-2022-highlights.xlsx,324464.96148892434,281147.8121554175,115253.53201902851,93669.41278988057,52494.704079244955,42678.511318534205,289.55325397391584,76400.99934926242,7286.882080693105,8526.892905319997,75037.78612743397,4515.910164529393,4876.067416511817,6793.660498543445,1720.5277633843407,annual_highlights_final
2022-03,total,2.2074176012944613,788910.4917299548,annual-2022-highlights.xlsx,429079.97006341576,375384.44971450197,145928.46402024187,119565.8356061611,66370.1514058695,53869.23887922487,511.159554639691,92476.68707851306,8112.319117323181,11367.834709653756,89652.12780733523,7717.306682396335,4788.778875210226,8285.826832575907,2105.3198150272046,annual_highlights_final
